"Team","iCF.60_mean","ixGF.60_mean","ZSR_mean","CF..QoT_mean","CF..QoC_mean","iCF.60_sd","ixGF.60_sd","ZSR_sd","CF..QoT_sd","CF..QoC_sd","iCF.60_min","ixGF.60_min","ZSR_min","CF..QoT_min","CF..QoC_min","iCF.60_max","ixGF.60_max","ZSR_max","CF..QoT_max","CF..QoC_max"
"NYR",10.2392592592593,0.438888888888889,59.0233333333333,52.6777777777778,48.9577777777778,4.18543254443858,0.288981411876709,11.228860138055,1.64449509046519,1.24690180149204,0,0,33.33,48.42,43.65,16.68,0.94,100,55.01,50.39
"OTT",9.70344827586207,0.407586206896552,54.3013793103448,50.6572413793103,49.8434482758621,3.92360009235511,0.252793749533005,7.46971539146952,0.807336434348532,1.43495713191835,0,0,43.61,48.26,45.97,18.22,0.84,83.33,52.09,56.03
"PHI",9.65342857142857,0.379428571428571,45.2948571428571,46.6585714285714,49.9231428571429,4.57403345164929,0.263181248853141,11.0246852353169,1.19572558050146,0.675224456922948,3.04,0.03,0,44.21,47.02,23.64,0.92,71.43,49.78,52.05
"PIT",8.94371428571429,0.398285714285714,44.514,44.6908571428571,50.0625714285714,4.32214005116085,0.283294543398435,10.3892498738444,1.83856141241648,1.05671617553166,0,0,0,41,47.4,16.57,1.15,66.67,50.54,54.45
"S.J",10.471,0.453666666666667,56.009,52.691,49.382,3.39749639059969,0.287347960797902,10.5152153633642,1.02465923688031,0.758834860050317,4.9,0,31.82,49.89,45.77,16.65,0.98,100,54.05,50.01
"STL",8.98689655172414,0.386206896551724,47.4027586206897,47.5444827586207,50.4662068965517,3.21191765533155,0.223533535245409,4.74580257893505,0.887168796174891,0.704046537590801,3.89,0.09,35.8,46.18,47.42,14.82,0.78,57.86,49.69,51.48
"T.B",10.1206451612903,0.376774193548387,52.0022580645161,49.2483870967742,49.5148387096774,4.06307841870658,0.209242874777521,15.1515320918771,0.721133814554985,1.16863986744632,4.56,0,27.27,48.18,44.3,23.47,0.69,100,50.92,51.67
"TOR",10.6544117647059,0.510294117647059,51.9158823529412,50.7826470588235,49.6644117647059,4.28952154651766,0.412306779680386,7.51911064923484,1.20035678742293,1.1176929463326,0,0,33.33,47.81,47.01,21.08,2.23,75,53.25,54.73
"VAN",9.10387096774194,0.379032258064516,47.2325806451613,48.0877419354839,49.7806451612903,3.01046029417358,0.204944786689971,9.87809798417419,1.77101611074437,0.573520912050415,4.34,0.11,20,43.39,48.36,14.72,0.76,69.16,53.49,51.22
"WSH",11.3362068965517,0.483448275862069,54.4813793103448,54.2762068965517,49.1162068965517,4.32493221564809,0.25917831509364,6.12472840455449,1.7026731373954,0.509687676026796,5.15,0.11,41.94,48.37,47.12,26.32,1.14,68.75,56.06,50.07
