BlocksatES,FaceoffWinPercentage,GiveAways,HitsatES,OT_Losses_Lead1P,OT_Losses_Lead2P,TakeAways,WinPercent_Lead1P,WinPercent_Lead2P,WinPercent_Trail1P,WinPercent_Trail2P
0.3170731707317085,0.19999999999999574,1.7439024390243887,9.634146341463413,0.024390243902439022,0,0.34146341463414576,0.03200000000000003,0.11699999999999999,0.04199999999999998,0.036000000000000004
1.512195121951219,2.4000000000000057,-3.890243902439024,-6.146341463414634,-0.01219512195121951,0,-5.682926829268293,0.14400000000000002,0.16499999999999992,0.09799999999999998,0.038000000000000006
-2.8170731707317085,2,1.6707317073170742,-0.3658536585365848,-0.012195121951219516,0.012195121951219516,-0.17073170731707243,0.015000000000000013,0.03300000000000003,0.02300000000000002,0.01999999999999999
1.6219512195121943,0.20000000000000284,1.5975609756097562,-2.6951219512195124,0.012195121951219513,-0.024390243902439025,-0.7682926829268286,0.10799999999999998,0.123,-0.024999999999999967,0.11400000000000002
-2.7439024390243905,-0.6000000000000014,-4.865853658536585,-0.6585365853658534,0,0,0.39024390243902474,0.09800000000000009,0.10999999999999999,0.29700000000000004,-0.07300000000000001
-2.6097560975609753,2.1999999999999957,4.060975609756097,9.402439024390244,-0.048780487804878044,0,-2.6951219512195124,0.22099999999999997,-0.09300000000000008,0.206,0.313
3.6829268292682933,-0.30000000000000426,3.3170731707317085,4.902439024390244,0,-0.024390243902439025,1.048780487804878,-0.05899999999999994,0.030000000000000027,0.124,0.043999999999999984
2.3536585365853657,5.399999999999999,-2.7560975609756104,-3.1219512195121943,0.04878048780487805,0.03658536585365854,0.34146341463414664,-0.127,-0.049000000000000044,0.23200000000000004,0.09999999999999998
-1.3414634146341449,0.5999999999999943,-0.43902439024390283,8.439024390243901,0.01219512195121951,-0.01219512195121951,2.2926829268292677,-0.010000000000000009,0.06399999999999995,-0.028000000000000025,-0.10200000000000004
3.2926829268292686,2.200000000000003,-5.317073170731708,-0.2682926829268304,-0.01219512195121951,-0.024390243902439025,-1.6951219512195124,0.031000000000000028,0.052999999999999936,0.09599999999999997,0.014000000000000012
-3.2804878048780495,-5,-5.634146341463413,2.536585365853659,-0.036585365853658534,-0.012195121951219513,-1.7439024390243896,0.137,0.06600000000000006,0.032999999999999974,-0.07300000000000001
-7.219512195121952,2.6000000000000014,-1.2195121951219523,3.597560975609756,-0.02439024390243902,0.024390243902439025,-4.402439024390245,0.051999999999999935,-0.07100000000000006,0.093,0.05600000000000001
0.5853658536585371,2,-4.292682926829268,0.8780487804878039,0,-0.01219512195121951,0.8658536585365848,0,0.04699999999999993,0.03699999999999998,-0.05500000000000002
-6.158536585365855,-2.6999999999999957,-8.597560975609756,0.5243902439024399,0.012195121951219516,0.024390243902439025,-1.2926829268292677,-0.008000000000000007,-0.0020000000000000018,0.061,-0.14300000000000002
1.1219512195121943,-1.6999999999999957,-9.390243902439025,-0.7073170731707314,-0.01219512195121951,0,-1.6707317073170724,0.17900000000000005,0.09899999999999998,0.09799999999999998,-0.047000000000000014
-0.7195121951219523,-0.20000000000000284,2.2317073170731714,-6.536585365853657,-0.04878048780487805,-0.036585365853658534,-3.1463414634146343,0.07200000000000006,0.019000000000000017,0.265,0.10700000000000001
1.4756097560975618,0.10000000000000142,0.5853658536585353,0.890243902439023,0.01219512195121951,-0.024390243902439022,-1.060975609756098,0.014000000000000012,0.09700000000000009,0.0040000000000000036,-0.11099999999999999
-1.1341463414634152,3,1.5243902439024382,-3.426829268292682,0.01219512195121951,0,2.439024390243902,0.02200000000000002,-0.04400000000000004,0.11699999999999999,-0.03900000000000001
0.04878048780487809,3.299999999999997,2.6951219512195124,5.658536585365855,-0.02439024390243902,-0.01219512195121951,3.012195121951219,0.11299999999999999,-0.04799999999999993,0.009000000000000008,-0.04600000000000001
-2.3536585365853657,5.200000000000003,0.7317073170731696,-2.670731707317074,0.03658536585365854,0.024390243902439022,-0.19512195121951148,-0.06500000000000006,-0.041000000000000036,0.22699999999999998,0.17300000000000001
-3.390243902439023,4.199999999999996,0.39024390243902474,6.463414634146341,0.04878048780487805,0.06097560975609756,0.21951219512195141,-0.09099999999999997,-0.124,0.027000000000000024,0.015000000000000013
-2.060975609756097,-0.8999999999999986,-3.2682926829268295,-5.658536585365855,0,0.04878048780487805,-2.463414634146341,-0.11499999999999999,-0.049000000000000044,-0.10499999999999998,-0.096
-0.536585365853659,-0.8000000000000043,-2.2682926829268304,-2.7073170731707297,0.01219512195121951,0.024390243902439025,1.463414634146341,-0.10899999999999999,-0.03700000000000003,0.10399999999999998,0.064
-1.6829268292682933,1.5,2.7560975609756095,-6.2195121951219505,-0.04878048780487805,-0.036585365853658534,-1.3902439024390238,0.248,0.07699999999999996,0.22099999999999997,0.0050000000000000044
-1.4024390243902438,-1.2999999999999972,0.012195121951219079,-6.036585365853661,-0.012195121951219516,-0.03658536585365854,-0.47560975609756095,-0.006000000000000005,0.11199999999999999,-0.063,0.038000000000000006
-2.6585365853658534,2.5,2.2926829268292668,-2.329268292682926,0.024390243902439025,0,2.1585365853658534,-0.11199999999999999,0.0010000000000000009,0.192,0.185
-1.7317073170731696,2.5999999999999943,2.109756097560976,4,0.036585365853658534,0,1.048780487804878,-0.05400000000000005,0.009000000000000008,0.21000000000000002,-0.026999999999999996
0.07317073170731625,1.1000000000000014,2.3292682926829276,-6.963414634146343,-0.04878048780487805,-0.024390243902439025,-2.1097560975609753,0.10399999999999998,0.04799999999999993,0.032999999999999974,0.10900000000000001
