blocks_at_ES,faceoff_win_percentage,give_aways,hits_at_ES,ot_losses_lead_1P,ot_losses_lead_2P,take_aways,win_percent_lead_1P,win_percent_lead_2P,win_percent_trail_1P,win_percent_trail_2P
1.33,1,0.03780487804878048,-3.0700000000000003,-0.01219512195121951,-0.024390243902439025,0.012317073170731704,0.017000000000000015,0.050000000000000044,0.04999999999999999,0.121
-6.26,-1.2999999999999972,-0.0124390243902439,-3.870000000000001,0.01219512195121951,0.01219512195121951,-0.01670731707317072,-0.06500000000000006,0.041999999999999926,0.01200000000000001,0.04600000000000001
5.6,2.6999999999999957,0.03658536585365853,5.009999999999998,-0.012195121951219516,0,0.031341463414634146,0.124,-0.02100000000000002,-0.04999999999999999,-0.085
1.4100000000000001,-1.0999999999999943,-0.03621951219512194,-2.9800000000000004,-0.01219512195121951,-0.012195121951219516,-0.01634146341463416,0.02200000000000002,0.04300000000000004,0.22100000000000003,0.05499999999999999
-2.0299999999999994,0.7000000000000028,0.02012195121951217,2.1999999999999993,0,-0.01219512195121951,0.022317073170731713,-0.049000000000000044,0.018000000000000016,-0.031000000000000028,-0.089
-2.16,-4.599999999999994,-0.0223170731707317,-7.91,-0.024390243902439025,-0.024390243902439022,-0.020975609756097566,0.04800000000000004,0.008000000000000007,0.16,0.07899999999999999
-1.9700000000000006,1.6000000000000014,0.0092682926829268375,-0.4499999999999993,-0.012195121951219513,0,-0.029268292682926828,0.09699999999999998,-0.029000000000000026,0.07799999999999999,0.12100000000000002
2.6899999999999995,3.6999999999999957,0.018902439024390247,1.7799999999999976,0.012195121951219516,-0.036585365853658534,-0.016585365853658537,-0.10599999999999998,0.121,0.029000000000000026,0.009999999999999981
-2.01,4.400000000000006,0.002073170731707319,0.8099999999999987,0.03658536585365854,0.024390243902439025,-0.021829268292682932,-0.01100000000000001,0.014000000000000012,-0.164,-0.11199999999999999
-0.9299999999999997,-4,-0.027439024390243913,-0.11000000000000298,0,-0.024390243902439025,-0.026585365853658546,0.11699999999999999,0.134,0.09899999999999998,0.0020000000000000018
2.01,-0.7000000000000028,0.006219512195121943,7.079999999999998,0.01219512195121951,0.012195121951219516,0.019024390243902442,0.07499999999999996,-0.017000000000000015,-0.08100000000000002,-0.022000000000000006
1.4800000000000004,-2.0999999999999943,-0.011341463414634143,-6.810000000000002,-0.036585365853658534,0,-0.029756097560975622,0.050000000000000044,0.029000000000000026,0.24200000000000002,0.035999999999999976
-4.460000000000001,3.700000000000003,0.004024390243902443,2.9800000000000004,0,-0.012195121951219513,-0.015365853658536585,0.119,0.025000000000000022,-0.08600000000000002,0.02300000000000002
2.34,0.5,-7.317073170731853e-4,1.9599999999999973,0.012195121951219516,-0.024390243902439025,-0.03158536585365855,-0.03699999999999992,0.14600000000000002,0.067,-0.04400000000000001
-0.5299999999999994,1.7000000000000028,-0.024268292682926837,1.7099999999999973,0,0,-0.004878048780487809,0.03500000000000003,0.018000000000000016,0.119,0.08199999999999999
-1.0200000000000014,-0.7999999999999972,-0.03097560975609756,-2.4800000000000004,-0.024390243902439022,-0.03658536585365854,-0.027560975609756108,0.19300000000000006,0.125,-0.07,0.08100000000000002
-5.050000000000001,-0.20000000000000284,0.011707317073170742,-1.7099999999999973,-0.012195121951219513,-0.024390243902439022,0.008414634146341471,0.08899999999999997,0,-0.16200000000000003,0.06600000000000003
-2.869999999999999,0.7000000000000028,-0.05939024390243902,-1.6999999999999993,0.01219512195121951,0,-0.021219512195121942,-0.06299999999999994,0.031000000000000028,0.28500000000000003,-0.094
1.9099999999999984,-4.100000000000001,0.07390243902439025,-7.68,-0.012195121951219516,-0.01219512195121951,0.02512195121951219,0.22399999999999998,0.02400000000000002,-0.052000000000000046,-0.032
-2.709999999999999,-3.200000000000003,-0.003170731707317076,-3.25,0.01219512195121951,-0.012195121951219513,-0.03439024390243903,0.139,0.08999999999999997,0.11199999999999999,-0.036000000000000004
0.4299999999999997,-4.300000000000004,-0.03573170731707316,2.6999999999999993,0.024390243902439025,0.036585365853658534,-0.025731707317073166,-0.16599999999999993,-0.08599999999999997,0.129,0.186
1.9799999999999986,-1,0.019756097560975613,3.3500000000000014,0.01219512195121951,0.04878048780487805,0.014146341463414647,0.06799999999999995,-0.09499999999999997,0.313,0.09300000000000001
-3.33,2.799999999999997,0.028170731707317077,-5.190000000000001,0.048780487804878044,0.07317073170731707,-0.008780487804878057,0.07400000000000007,-0.06499999999999995,0.16699999999999998,0.21200000000000002
-1.6100000000000012,3.5,0.0223170731707317,-3.540000000000001,0,0,0.01268292682926829,0.08099999999999996,0.061000000000000054,0.014000000000000012,0.04099999999999998
0.6400000000000006,4.399999999999999,-0.04060975609756098,-0.5200000000000031,0,0.012195121951219516,-0.006829268292682919,0.04200000000000004,-0.02100000000000002,0.025000000000000022,0.0040000000000000036
-1.4699999999999989,-3.3999999999999986,-7.317073170731714e-4,1.3100000000000023,0.01219512195121951,0.01219512195121951,-0.024512195121951214,0.139,0.02300000000000002,0.268,-0.132
-1.9600000000000009,0,0.05024390243902441,-3.219999999999999,-0.012195121951219516,-0.036585365853658534,0.04439024390243902,0.17799999999999994,0.10999999999999999,-0.08100000000000002,-0.14200000000000002
-0.7200000000000006,1.1999999999999957,-0.015609756097560976,-3.3599999999999994,0.048780487804878044,0.07317073170731707,-0.00451219512195121,0.028000000000000025,-0.15299999999999991,0.33699999999999997,0.22600000000000003
1.7799999999999994,-1.8000000000000043,0.03390243902439024,-2.429999999999998,0,-0.012195121951219516,0.013170731707317071,-0.04600000000000004,0.05500000000000005,-0.06,0.05399999999999999
0.9600000000000009,-7.200000000000003,0.01999999999999999,2.5700000000000003,0.024390243902439025,0.036585365853658534,-0.029512195121951218,0,-0.10299999999999998,0.17099999999999999,0.07400000000000001
-1.25,1.1999999999999957,0.0224390243902439,-0.4499999999999993,0.02439024390243902,0.02439024390243902,-0.006219512195121957,0.007000000000000006,-0.04399999999999993,0.046999999999999986,0.20800000000000002
-6.42,3.3999999999999986,-0.008414634146341457,-5.43,0.02439024390243902,0.01219512195121951,-0.0028048780487804903,0.133,0.052000000000000046,-0.01200000000000001,0.009000000000000008
-2.26,-0.5,-0.017195121951219514,2.299999999999997,0.024390243902439025,0.012195121951219516,0.014146341463414633,0.08499999999999996,0.050000000000000044,0.16499999999999998,0.243
-3.5600000000000005,-0.19999999999999574,0.0013414634146341475,-2.580000000000002,0.01219512195121951,-0.024390243902439022,-0.011463414634146352,0.026999999999999913,0.06099999999999994,0.04099999999999998,0.05399999999999999
0.3800000000000008,-1.6000000000000014,0.046341463414634146,-6.390000000000001,-0.024390243902439025,-0.024390243902439025,0.014146341463414626,0.04700000000000004,0.21399999999999997,0.033,0.09100000000000001
-0.16000000000000014,-0.7999999999999972,-0.020731707317073175,2.530000000000001,0.01219512195121951,0.024390243902439025,-0.046463414634146334,-0.07099999999999995,-0.118,0.10700000000000001,0.154
-1.9700000000000006,-6.800000000000004,0.024268292682926823,4.390000000000001,0.012195121951219516,0.01219512195121951,-0.017560975609756085,0.06299999999999994,0.07299999999999995,0.09500000000000003,0.024999999999999994
0.6799999999999997,0.7999999999999972,-0.030365853658536585,1.5500000000000007,0.07317073170731707,0.036585365853658534,3.658536585365857e-4,-0.244,0.026000000000000023,-0.09099999999999997,0.17400000000000002
0.13000000000000078,0.5,-0.03,-7.280000000000001,-0.012195121951219513,-0.024390243902439025,0.023170731707317073,0.02400000000000002,0.03499999999999992,-0.028000000000000025,0.07900000000000001
0.6300000000000008,-2.200000000000003,-0.05146341463414633,-2.1099999999999994,-0.06097560975609756,-0.024390243902439025,-0.02585365853658536,0.31499999999999995,0.09300000000000008,-0.169,0.065
-1.8800000000000008,-1.8999999999999986,-0.03402439024390244,7.419999999999998,0,-0.01219512195121951,-0.025609756097560978,0.136,0.009000000000000008,-0.044999999999999984,0.121
-3.5500000000000007,3,-0.022926829268292676,1.25,0.024390243902439025,-0.01219512195121951,-0.02609756097560976,-0.05500000000000005,-0.09599999999999997,-0.05400000000000002,0.002999999999999989
1.8200000000000003,0.19999999999999574,4.878048780487948e-4,-0.379999999999999,-0.01219512195121951,0.01219512195121951,-0.0023170731707316955,0.17799999999999994,0.05400000000000005,-0.009000000000000008,0.031
0.8099999999999987,-0.6000000000000014,-0.0013414634146341475,0.5300000000000011,0.06097560975609756,0.036585365853658534,0.01573170731707317,-0.125,-0.07299999999999995,0.028000000000000025,-0.044999999999999984
-0.9299999999999997,-1.7000000000000028,-0.030731707317073184,3.379999999999999,-0.01219512195121951,0,3.658536585365857e-4,0.15300000000000002,0.04300000000000004,-0.025999999999999968,-0.02099999999999999
-0.019999999999999574,-2.1000000000000014,0.03304878048780488,4.600000000000001,-0.02439024390243902,0.024390243902439025,-0.017439024390243904,0.10699999999999998,-0.019000000000000017,0.006000000000000005,-0.07700000000000001
-2.370000000000001,1.5,-0.011463414634146338,-3.210000000000001,0.048780487804878044,0,0.01731707317073171,-0.07200000000000006,0.015000000000000013,0.10499999999999998,0.169
-0.5800000000000001,-3.5,0.03426829268292684,-5.469999999999999,0.036585365853658534,0.036585365853658534,0.007439024390243909,0.039000000000000035,-0.09399999999999997,0.15300000000000002,0.04500000000000001
1.8200000000000003,4.600000000000001,-0.008536585365853666,4.850000000000001,0.012195121951219516,0.024390243902439025,7.317073170731853e-4,0.04500000000000004,0.031000000000000028,-0.059,-0.12200000000000001
-1.2200000000000006,-1.6999999999999957,-0.018658536585365856,0.9100000000000001,-0.01219512195121951,-0.036585365853658534,-0.014024390243902445,-0.03299999999999992,0.049000000000000044,0.04200000000000001,0.159
-2.01,-0.6999999999999957,-0.022926829268292676,7.559999999999999,-0.048780487804878044,-0.024390243902439022,-0.018780487804878038,0.06900000000000006,0.017000000000000015,0.10199999999999998,-0.167
-0.8399999999999999,3,-0.011707317073170728,-0.3100000000000023,-0.024390243902439022,0,-0.024268292682926823,0.21100000000000008,0.10200000000000009,-0.09800000000000003,0.13799999999999998
1.2899999999999991,-0.10000000000000142,-7.317073170731575e-4,-3.9499999999999993,-0.024390243902439025,0.024390243902439022,0.033414634146341465,0.04200000000000004,-0.15699999999999992,0.05499999999999999,-0.0050000000000000044
-1.6899999999999995,2.200000000000003,0.024999999999999994,-1.0799999999999983,-0.036585365853658534,0.024390243902439025,0.014024390243902438,0.08000000000000007,-0.014000000000000012,-0.062,0.0030000000000000027
2.9000000000000004,-1.7999999999999972,-0.009512195121951228,3.030000000000001,-0.08536585365853659,-0.036585365853658534,-0.03951219512195121,0.19900000000000007,0.11399999999999999,-0.11400000000000005,-0.15800000000000003
0.10000000000000142,-4.600000000000001,0.004024390243902443,2.8599999999999994,-0.01219512195121951,0,0.012439024390243913,0.05400000000000005,0.03400000000000003,0.184,0.1
1.7200000000000006,-1,0.011219512195121947,2,0.024390243902439025,0.036585365853658534,0.021097560975609768,-0.06500000000000006,-0.018000000000000016,0.15799999999999997,-0.14700000000000002
0.7900000000000009,-0.7999999999999972,-0.0248780487804878,1.3299999999999983,-0.07317073170731708,-0.024390243902439025,-0.017560975609756085,0.22000000000000008,0.132,-0.16500000000000004,-0.03500000000000003
2.6999999999999993,-0.7000000000000028,0.014634146341463428,0.08999999999999986,-0.024390243902439025,-0.012195121951219516,0.016341463414634147,-0.027000000000000024,-0.06899999999999995,0.0050000000000000044,-0.08600000000000002
-0.8300000000000001,-1.6999999999999957,-0.014756097560975609,1.1999999999999993,-0.048780487804878044,-0.01219512195121951,-0.021341463414634144,0.07600000000000007,0.010000000000000009,-0.14300000000000002,0.024999999999999994
-0.7999999999999989,0.6000000000000014,-0.040975609756097556,-0.0400000000000027,0.012195121951219513,0,-0.01219512195121951,0.14100000000000001,0.121,-0.08300000000000002,0.095
-1.2299999999999986,0.8999999999999986,-0.0021951219512195003,0.6499999999999986,-0.012195121951219513,0.01219512195121951,0.02512195121951221,0.11399999999999999,0.04500000000000004,0.044999999999999984,0.045999999999999985
3.1099999999999994,-1.8000000000000043,-0.035365853658536575,5.329999999999998,-0.012195121951219516,0.01219512195121951,-0.015609756097560976,0.08200000000000007,0.05700000000000005,-0.08900000000000002,0.00799999999999998
-2.99,-1.6000000000000014,-0.02560975609756097,-2.3599999999999994,-0.04878048780487805,-0.012195121951219513,-0.021463414634146347,0.09900000000000009,0.038000000000000034,-0.0040000000000000036,0.025999999999999995
1.3399999999999999,-2.1000000000000014,-0.017682926829268295,2.120000000000001,0.06097560975609756,0.06097560975609757,0.017195121951219514,-0.10199999999999998,-0.126,-0.159,-0.046999999999999986
-1.700000000000001,1,-0.018170731707317075,0.029999999999997584,0.024390243902439025,0.01219512195121951,-0.005609756097560981,-0.16100000000000003,0.02200000000000002,0.03400000000000003,0.09700000000000003
0.5899999999999999,2.1000000000000014,-0.02463414634146341,-5.390000000000001,0,-0.048780487804878044,0.012560975609756095,0.006000000000000005,0.09000000000000008,0.318,0.11599999999999999
-2.4399999999999995,-1.2000000000000028,-0.06097560975609756,4.66,0,-0.024390243902439025,-0.020121951219512185,-0.039000000000000035,0.04200000000000004,-0.045999999999999985,0.035
0.5199999999999996,-1.1000000000000014,-0.011951219512195119,7.009999999999998,-0.01219512195121951,-0.036585365853658534,-0.04256097560975611,0.031000000000000028,0.08499999999999996,-0.249,-0.046999999999999986
2.9499999999999993,2.8999999999999986,0.010609756097560971,-1.120000000000001,0.01219512195121951,0.024390243902439022,0.01731707317073171,-0.02400000000000002,-0.07400000000000007,-0.12600000000000003,0.098
0.3899999999999988,-0.7000000000000028,-0.03146341463414633,5.309999999999999,-0.012195121951219516,0.024390243902439022,-0.009878048780487814,-0.04299999999999993,-0.052999999999999936,-0.0040000000000000036,0.00799999999999998
3.3900000000000006,-0.6000000000000014,7.317073170731575e-4,4.630000000000003,0.012195121951219513,-0.01219512195121951,-6.097560975609762e-4,0.09799999999999998,0.039000000000000035,-0.028000000000000025,-0.006000000000000005
1.8499999999999996,3.799999999999997,-0.0523170731707317,-3.8200000000000003,-0.01219512195121951,-0.048780487804878044,0.007195121951219519,-0.050000000000000044,0.07100000000000006,0.139,0.173
-1.7899999999999991,-0.5,-0.01951219512195121,6.719999999999999,-0.01219512195121951,-0.036585365853658534,-0.02390243902439025,0.031000000000000028,0.11399999999999999,-0.07699999999999999,-0.13
4.959999999999999,-2.9000000000000057,-0.014634146341463414,8.98,0.024390243902439022,0,0.007926829268292676,0.009000000000000008,0.05600000000000005,-0.09900000000000003,0.022999999999999993
1.2400000000000002,0.8999999999999986,-0.035365853658536575,-2.240000000000002,-0.01219512195121951,-0.07317073170731707,0.00451219512195121,0.04599999999999993,0.14700000000000002,0.019000000000000003,0.091
-0.4800000000000004,1.7000000000000028,-0.018658536585365842,-7.130000000000003,-0.024390243902439022,-0.036585365853658534,0.004634146341463419,-0.031000000000000028,0.029000000000000026,0.274,0.147
-0.48999999999999844,2.299999999999997,-0.07187499999999998,4.57,-0.020833333333333332,-0.020833333333333332,-0.06479166666666665,0.027000000000000024,0.10799999999999998,0.08300000000000002,0.19000000000000003
1.8200000000000003,1.8999999999999986,-0.0039583333333333415,-4.82,-0.020833333333333332,0.020833333333333332,-0.021666666666666667,0.122,-0.09499999999999997,-0.08900000000000001,0.02099999999999999
-0.0600000000000005,-1,0.024791666666666684,-6.460000000000001,-0.020833333333333332,0,0.01625,-0.129,-0.136,0.137,0.12800000000000003
-3.6799999999999997,-2.799999999999997,-0.05833333333333335,-8.879999999999999,0,0.0625,-0.022291666666666682,0.038000000000000034,-0.21799999999999997,-0.13299999999999998,0.132
0.6699999999999999,-2.200000000000003,0.018750000000000003,-2.539999999999999,0,0.020833333333333332,0.08604166666666667,0.14500000000000002,-0.0030000000000000027,0.017000000000000015,0.28900000000000003
4.379999999999999,3.8999999999999986,0.004583333333333328,5.75,0.04166666666666667,0.020833333333333332,-0.0025000000000000022,0.15700000000000003,0.038000000000000034,0.17099999999999999,0.16899999999999998
-4.750000000000002,-0.8999999999999986,-0.06083333333333332,-0.19000000000000128,0.0625,0.020833333333333336,-0.007916666666666683,-0.10999999999999999,-0.04999999999999993,-0.08599999999999997,-0.139
3.4000000000000004,0.8000000000000043,-0.08291666666666668,-6.729999999999997,0.020833333333333332,-0.041666666666666664,0.028124999999999997,-0.1489999999999999,0.041000000000000036,0.043999999999999984,0.049000000000000016
2.6000000000000014,0.5,-0.039583333333333345,-1.3200000000000003,-0.041666666666666664,-0.020833333333333332,-0.03520833333333333,0.17299999999999993,0.04499999999999993,0.3,0.11900000000000002
-2.5,-3.5999999999999943,0.027500000000000024,-4.330000000000002,0.020833333333333332,0.08333333333333333,0.003333333333333341,-0.16400000000000003,-0.348,-0.146,0.1
1.8099999999999987,-3.6000000000000014,-0.008958333333333346,-0.620000000000001,0,0.020833333333333332,0.07604166666666669,0.252,0.040000000000000036,0.08300000000000002,0.275
-5.770000000000001,0.29999999999999716,-0.026041666666666657,8.759999999999998,-0.020833333333333332,0,-0.048541666666666664,0.11399999999999999,0.031000000000000028,0.027000000000000024,-0.008000000000000007
1.870000000000001,4.799999999999997,-0.045208333333333336,0.8100000000000023,-0.041666666666666664,-0.08333333333333333,-0.021041666666666667,0.07499999999999996,0.29799999999999993,0.33299999999999996,0.08300000000000002
2.7699999999999996,-0.5,-0.03145833333333334,-12.629999999999999,0.020833333333333332,0,0.10083333333333334,-0.04299999999999993,0.03300000000000003,0.020000000000000018,0.18600000000000003
-0.0600000000000005,1.6999999999999957,-0.024583333333333346,-7.52,-0.020833333333333332,-0.041666666666666664,0.07875000000000001,0.13,0.245,0.166,0.15000000000000002
0.5600000000000005,0.19999999999999574,0.004756097560975614,4.849999999999998,-0.08536585365853659,-0.06097560975609757,0.0065853658536585286,0.126,0.19700000000000006,0.019999999999999962,0.209
-4.510000000000002,-1.6999999999999957,0.002195121951219514,-1.0599999999999987,0.01219512195121951,-0.01219512195121951,0.0092682926829268375,-0.10099999999999998,-0.07300000000000006,-0.08599999999999997,0.095
1.25,-1.3000000000000043,0.02256097560975609,-5.439999999999998,-0.024390243902439022,-0.024390243902439025,-0.015000000000000013,0.16000000000000003,0.03200000000000003,0.14200000000000002,0.128
-0.9100000000000001,-2,0.02060975609756098,-3.1199999999999974,0,-0.024390243902439025,0.017804878048780476,0.019000000000000017,0.07400000000000007,-0.026000000000000023,-0.059
0.9499999999999993,2,0.006219512195121943,7.52,-0.024390243902439025,-0.012195121951219516,0.01268292682926829,0.04899999999999993,0.07700000000000007,0.142,0.05400000000000002
1.1999999999999993,-5.699999999999996,-0.03975609756097562,5.609999999999999,0.01219512195121951,0.012195121951219516,-0.005609756097560981,-0.0040000000000000036,0.02400000000000002,0.01899999999999999,-0.008000000000000007
0.39000000000000057,1.7999999999999972,-0.014878048780487804,4.569999999999997,0,-0.01219512195121951,-0.017926829268292685,0.04599999999999993,0.051000000000000045,0.28300000000000003,0.196
4.24,1.3999999999999986,-0.006219512195121957,-11.8,0.048780487804878044,0.024390243902439025,0.04304878048780488,-0.017000000000000015,0.0020000000000000018,0.2919999999999999,-0.018000000000000016
-5.260000000000002,1.8999999999999986,0.001097560975609757,3.5,-0.012195121951219513,-0.01219512195121951,0.015853658536585366,-0.027999999999999914,-0.010000000000000009,0.067,0.207
0.7699999999999996,-1.7000000000000028,-0.013780487804878061,3,-0.012195121951219513,0,-0.026463414634146337,0.124,-0.04200000000000004,0.068,0.04099999999999998
-1.2100000000000009,1.1000000000000014,0.02317073170731708,-0.4200000000000017,-0.024390243902439025,-0.012195121951219516,0.005243902439024395,0.08299999999999996,0.02400000000000002,0.02300000000000002,-0.021999999999999992
3.8100000000000005,0.8999999999999986,-0.027682926829268303,-6.970000000000002,0,0.024390243902439025,0.015121951219512202,0.04599999999999993,0.030000000000000027,0.189,0.061
4.410000000000002,0.8999999999999986,-0.014146341463414633,-2.3100000000000023,0,0.01219512195121951,-0.017804878048780476,0.051999999999999935,0.018000000000000016,0.035999999999999976,-0.07
1.1300000000000008,1.7999999999999972,-0.03536585365853659,-14.850000000000001,0,0.036585365853658534,0.03475609756097562,0.08499999999999996,-0.03200000000000003,-0.04200000000000001,0
-2.3900000000000006,0.10000000000000142,0.02341463414634147,8.29,0,-0.024390243902439025,-0.03268292682926829,-0.0020000000000000018,-0.0030000000000000027,0.02300000000000002,0.033
4.369999999999999,-4,0.011341463414634143,-6.879999999999999,0.01219512195121951,0,-0.02768292682926829,0.018000000000000016,0.04400000000000004,-0.19500000000000006,-0.06899999999999998
2.370000000000001,-3.299999999999997,0.010243902439024385,2.4399999999999977,0.036585365853658534,-0.024390243902439025,0.01731707317073171,-0.049000000000000044,0.10399999999999998,-0.014000000000000012,-0.21800000000000003
0.8300000000000001,-1.6999999999999957,0.026585365853658532,-6.899999999999999,-0.012195121951219516,-0.012195121951219513,0.03341463414634145,0.118,0.09099999999999997,0.33999999999999997,0.286
-0.5999999999999996,2.5999999999999943,-0.027317073170731704,-4.16,0,-0.012195121951219516,-0.026951219512195118,0.19999999999999996,0.09399999999999997,-0.247,-0.13
-0.7999999999999989,-1.3999999999999986,-0.012439024390243907,6.189999999999998,-0.012195121951219513,0.024390243902439025,-0.008292682926829262,-0.03599999999999992,-0.03300000000000003,0.10600000000000001,0.04199999999999998
1.6400000000000006,2.6000000000000014,-0.0013414634146341337,3.9499999999999993,0.04878048780487805,0.06097560975609756,-0.009634146341463423,-0.15600000000000003,-0.22899999999999998,-0.07299999999999998,-0.017000000000000015
0.5299999999999994,2.200000000000003,0,-1.2700000000000031,-0.036585365853658534,-0.048780487804878044,-0.008292682926829262,0.1369999999999999,0.1489999999999999,0.03999999999999998,0.30300000000000005
-4.0699999999999985,2.3000000000000043,-0.03170731707317073,-2.360000000000003,0.012195121951219513,0.024390243902439022,-0.045731707317073156,-0.11599999999999999,-0.041000000000000036,-0.09999999999999998,-0.122
3.6099999999999994,-1.3000000000000043,0.016707317073170733,-0.879999999999999,0,0.01219512195121951,-0.011219512195121947,-0.119,-0.07799999999999996,-0.066,0.116
-1.3000000000000007,-2.6999999999999957,0.012560975609756095,-4.98,0.01219512195121951,-0.024390243902439022,0.011829268292682923,-0.014000000000000012,0.09799999999999998,0.326,0.19899999999999998
-2.379999999999999,-4.5,0.01999999999999999,0.33999999999999986,-0.024390243902439025,-0.024390243902439025,7.317073170731853e-4,0.05300000000000005,0.125,0.07699999999999999,-0.01899999999999999
