year,team,blocks_at_ES,hits_at_ES,faceoff_win_percentage,give_aways,take_aways,win_percent_lead_1P,win_percent_lead_2P,win_percent_trail_1P,win_percent_trail_2P,ot_losses_lead_1P,ot_losses_lead_2P
2011,Anaheim Ducks,15,23.26,50.1,0.0898780487804878,0.06536585365853659,0.893,0.909,0.286,0.115,0,0.024390243902439025
2011,Detroit Red Wings,10.99,21.51,51.2,0.10085365853658536,0.08317073170731708,0.8,0.875,0.313,0.229,0.024390243902439025,0.04878048780487805
2012,Washington Capitals,15.67,23.73,49,0.10207317073170731,0.08829268292682928,0.821,0.962,0.29,0.2,0.04878048780487805,0.012195121951219513
2012,New Jersey Devils,11.1,20.06,51.2,0.0852439024390244,0.07048780487804879,0.769,0.853,0.385,0.185,0.012195121951219513,0.036585365853658534
2012,Nashville Predators,14.61,18.23,50.9,0.08804878048780487,0.09426829268292683,0.815,0.857,0.207,0.259,0.036585365853658534,0.036585365853658534
2012,St Louis Blues,13.43,23.37,53.3,0.05158536585365854,0.07304878048780489,0.75,0.895,0.25,0.211,0.024390243902439025,0.024390243902439025
2012,Ottawa Senators,12.95,23.71,50.1,0.10597560975609756,0.09402439024390244,0.696,0.852,0.375,0.2,0.04878048780487805,0.024390243902439025
2012,Chicago Blackhawks,12.3,17.94,51.5,0.08048780487804878,0.11292682926829269,0.815,0.886,0.379,0.176,0.036585365853658534,0.036585365853658534
2012,Florida Panthers,12.44,22.18,49.1,0.0675609756097561,0.0876829268292683,0.667,0.727,0.226,0.138,0.07317073170731707,0.0975609756097561
2012,Boston Bruins,12.68,21.37,47.4,0.07646341463414634,0.06682926829268293,0.92,1,0.286,0.226,0,0
2012,Tampa Bay Lightning,15.36,21.49,52.1,0.07926829268292683,0.07853658536585366,0.696,0.889,0.179,0.205,0.024390243902439025,0.024390243902439025
2012,Montreal Canadiens,16.03,21.99,47.7,0.10134146341463415,0.06817073170731708,0.556,0.727,0.167,0.031,0.07317073170731707,0.07317073170731707
2012,Vancouver Canucks,12.17,21.8,51.6,0.07926829268292683,0.07841463414634146,0.806,0.914,0.429,0.154,0.036585365853658534,0.024390243902439025
2012,Dallas Stars,15.17,26.88,46.2,0.08719512195121952,0.08097560975609756,0.8,0.929,0.074,0.118,0.024390243902439025,0.024390243902439025
2012,Columbus Blue Jackets,12.71,24.34,50.4,0.05865853658536585,0.08792682926829268,0.818,0.742,0.111,0.057,0.012195121951219513,0.024390243902439025
2012,Winnipeg Jets,14.4,23.66,49,0.08073170731707317,0.07097560975609757,0.818,0.813,0.2,0.097,0,0.024390243902439025
2012,Minnesota Wild,16.06,21.12,51.6,0.06585365853658537,0.08158536585365854,0.619,0.769,0.382,0.194,0.04878048780487805,0.036585365853658534
2012,Edmonton Oilers,14.9,19.63,50.5,0.13329268292682928,0.09109756097560975,0.571,0.828,0.192,0.125,0.04878048780487805,0.024390243902439025
2012,Toronto Maple Leafs,14.71,26.69,50,0.12451219512195123,0.08341463414634147,0.808,0.889,0.154,0.05,0.012195121951219513,0.024390243902439025
2012,Carolina Hurricanes,14.9,20.43,48.6,0.07829268292682927,0.08634146341463415,0.533,0.69,0.182,0.12,0.0975609756097561,0.08536585365853659
2012,Philadelphia Flyers,14.49,24.69,50.6,0.08597560975609755,0.06987804878048781,0.867,0.892,0.357,0.179,0.024390243902439025,0.024390243902439025
2012,New York Islanders,16.37,22.08,50.7,0.1001219512195122,0.12451219512195123,0.64,0.679,0.194,0.057,0.0975609756097561,0.0975609756097561
2012,Pittsburgh Penguins,12.79,24.72,51.6,0.06780487804878048,0.06426829268292683,0.706,0.914,0.391,0.276,0.04878048780487805,0.036585365853658534
2012,Calgary Flames,13.87,19.2,50.1,0.1124390243902439,0.08939024390243902,0.692,0.844,0.154,0.125,0.04878048780487805,0.06097560975609756
2012,Buffalo Sabres,12.87,18.1,48.3,0.09609756097560976,0.07536585365853658,0.69,0.893,0.333,0.133,0.06097560975609756,0.024390243902439025
2012,Los Angeles Kings,11.58,27.19,49.5,0.10390243902439024,0.06585365853658537,0.8,0.824,0.111,0.038,0.036585365853658534,0.07317073170731707
2012,San Jose Sharks,15.87,18.71,54.5,0.1125609756097561,0.09317073170731707,0.789,0.853,0.296,0.176,0.024390243902439025,0.04878048780487805
2012,Phoenix Coyotes,12.82,24.95,50.4,0.06853658536585366,0.07036585365853658,0.846,0.971,0.13,0.129,0.024390243902439025,0
2012,New York Rangers,16.06,29.04,48.3,0.07060975609756098,0.07841463414634146,0.778,0.909,0.286,0.208,0.036585365853658534,0.036585365853658534
2012,Anaheim Ducks,14.13,22.33,50,0.09475609756097561,0.065,0.696,0.806,0.172,0.059,0.036585365853658534,0.04878048780487805
2012,Detroit Red Wings,11.66,19.35,48,0.0774390243902439,0.07695121951219512,0.839,0.931,0.333,0.161,0.024390243902439025,0.012195121951219513
2012,Colorado Avalanche,13.31,22.64,47.1,0.07121951219512195,0.10280487804878048,0.808,0.821,0.25,0.176,0.036585365853658534,0.024390243902439025
2013,Chicago Blackhawks,13.28,17.11,48.9,0.14041666666666666,0.19770833333333335,0.895,0.897,0.333,0.4,0.020833333333333332,0.041666666666666664
2013,Detroit Red Wings,11.47,17.73,52.5,0.149375,0.12166666666666666,0.643,0.857,0.25,0.125,0.020833333333333332,0.020833333333333332
2013,Nashville Predators,14.4,20.36,52,0.15020833333333333,0.13395833333333332,0.636,0.8,0,0.048,0.0625,0.020833333333333332
2013,Montreal Canadiens,14.43,21.94,53.4,0.15541666666666668,0.11145833333333333,0.789,0.81,0.111,0.235,0.020833333333333332,0.041666666666666664
2013,Buffalo Sabres,14.62,21.97,52,0.15770833333333334,0.12729166666666666,0.6,0.692,0.083,0.15,0.041666666666666664,0.08333333333333333
2013,Pittsburgh Penguins,15.21,25.44,52,0.11979166666666667,0.09791666666666667,0.84,0.95,0.5,0.333,0,0
2013,Boston Bruins,13.34,24.63,47.2,0.165,0.11895833333333333,0.765,0.652,0.167,0.25,0.041666666666666664,0.08333333333333333
2013,Phoenix Coyotes,14.03,25.67,47.5,0.09375,0.12812500000000002,0.813,0.938,0.111,0.1,0.041666666666666664,0.020833333333333332
2013,New Jersey Devils,10.52,18.22,47.6,0.13145833333333332,0.12583333333333332,0.727,0.75,0.222,0.15,0.020833333333333332,0.0625
2013,Colorado Avalanche,16.03,25.41,46.1,0.13979166666666668,0.17270833333333332,0.7,0.643,0.174,0.138,0.020833333333333332,0.0625
2013,Minnesota Wild,12.61,19.65,51.1,0.12166666666666666,0.11166666666666668,0.75,0.9,0.316,0.111,0.020833333333333332,0.020833333333333332
2013,Dallas Stars,13.85,24.75,46.6,0.17125,0.140625,0.737,0.706,0.118,0.118,0.041666666666666664,0.041666666666666664
2013,Calgary Flames,14.45,19.34,50.7,0.16874999999999998,0.14729166666666668,0.688,0.8,0.063,0.048,0.020833333333333332,0.020833333333333332
2013,Edmonton Oilers,15.47,21.75,49.7,0.19062500000000002,0.13125,0.688,0.75,0.357,0.182,0.041666666666666664,0.08333333333333333
2013,Philadelphia Flyers,16.21,27.22,50.8,0.15645833333333334,0.10979166666666666,0.765,0.85,0.077,0.125,0.020833333333333332,0.0625
2013,New York Rangers,15.84,28.96,50.8,0.13749999999999998,0.11562499999999999,0.929,1,0.313,0.15,0.020833333333333332,0
2013,Columbus Blue Jackets,12.75,24.16,50.8,0.08729166666666667,0.114375,0.727,1,0.286,0.15,0.020833333333333332,0
2013,Florida Panthers,12.45,22.85,51.2,0.11708333333333333,0.13166666666666668,0.636,0.857,0.107,0.103,0.041666666666666664,0.020833333333333332
2013,Los Angeles Kings,10.51,29.74,49.4,0.171875,0.096875,0.938,0.864,0.313,0.214,0,0.041666666666666664
2013,St Louis Blues,13.91,23.01,50.2,0.08895833333333332,0.125,0.789,0.905,0.357,0.263,0.020833333333333332,0
2013,Winnipeg Jets,14.66,29.02,50,0.15291666666666667,0.12375000000000001,0.833,0.9,0.278,0.067,0,0
2013,San Jose Sharks,16.28,20.98,49.1,0.19791666666666666,0.14541666666666667,0.824,0.833,0.286,0.222,0.020833333333333332,0.041666666666666664
2013,Washington Capitals,15.78,22.5,49.8,0.16229166666666667,0.131875,0.8,0.864,0.45,0.278,0,0
2013,Tampa Bay Lightning,14.05,22.83,46.2,0.161875,0.13604166666666667,0.813,0.786,0.111,0.077,0,0
2013,Anaheim Ducks,15.85,23.48,56.4,0.15395833333333334,0.11916666666666666,0.8,0.895,0.421,0.294,0.0625,0.041666666666666664
2013,Ottawa Senators,12.61,26.76,51.5,0.15937500000000002,0.133125,0.667,0.905,0.2,0.214,0.041666666666666664,0.020833333333333332
2013,Carolina Hurricanes,13.81,22.77,48.5,0.13583333333333333,0.18312499999999998,0.692,0.933,0.211,0.1,0.020833333333333332,0
2013,Toronto Maple Leafs,17.02,33.51,50,0.22333333333333336,0.14125000000000001,0.727,0.87,0.3,0.118,0.041666666666666664,0.020833333333333332
2013,New York Islanders,15.7,20.87,49.7,0.19166666666666665,0.16270833333333332,0.813,0.842,0.417,0.143,0.020833333333333332,0.020833333333333332
2013,Vancouver Canucks,11.53,20.79,48.2,0.13708333333333333,0.13749999999999998,0.714,0.783,0.2,0.083,0.08333333333333333,0.0625
2014,Vancouver Canucks,14.58,20.49,46.9,0.07512195121951219,0.07609756097560975,0.652,0.75,0.138,0.129,0.012195121951219513,0.024390243902439025
2014,Montreal Canadiens,17.92,20.7,50.9,0.0851219512195122,0.06524390243902439,0.821,0.921,0.286,0.097,0.024390243902439025,0.036585365853658534
2014,San Jose Sharks,15.36,19.5,51.5,0.11646341463414635,0.09341463414634146,0.75,0.902,0.565,0.182,0.07317073170731707,0.024390243902439025
2014,Colorado Avalanche,14.41,24.39,52.8,0.07036585365853658,0.0925609756097561,0.818,0.921,0.35,0.276,0.024390243902439025,0.036585365853658534
2014,Nashville Predators,14.77,19.37,52,0.08329268292682927,0.08158536585365854,0.885,0.857,0.138,0.086,0.024390243902439025,0.04878048780487805
2014,Boston Bruins,12.66,24.2,52.8,0.08621951219512196,0.08109756097560976,0.793,0.911,0.353,0.304,0.012195121951219513,0.024390243902439025
2014,Los Angeles Kings,11.12,31.3,50.1,0.1226829268292683,0.05036585365853658,0.767,0.9,0.273,0.2,0.024390243902439025,0
2014,Dallas Stars,14.54,19.76,49.2,0.1098780487804878,0.08341463414634147,0.767,0.879,0.179,0.065,0.024390243902439025,0.036585365853658534
2014,Winnipeg Jets,15.03,27.68,51.4,0.10170731707317072,0.07670731707317073,0.75,0.76,0.304,0.194,0.024390243902439025,0.024390243902439025
2014,Edmonton Oilers,15.08,21.09,49,0.13329268292682928,0.08487804878048781,0.714,0.789,0.194,0.114,0.012195121951219513,0.024390243902439025
2014,Calgary Flames,17.09,20.51,49.5,0.10170731707317072,0.08414634146341464,0.75,0.786,0.206,0.121,0.024390243902439025,0.024390243902439025
2014,St Louis Blues,13.45,22.06,46.2,0.0475609756097561,0.07951219512195122,0.848,0.892,0.25,0.192,0.036585365853658534,0.04878048780487805
2014,Chicago Blackhawks,12.25,16.45,51.9,0.08731707317073172,0.0851219512195122,0.852,0.868,0.231,0.2,0.024390243902439025,0.036585365853658534
2014,New Jersey Devils,10.16,18.76,53.1,0.07573170731707317,0.06780487804878048,0.667,0.759,0.136,0.2,0.07317073170731707,0.07317073170731707
2014,Minnesota Wild,13.46,16.87,50.8,0.06414634146341464,0.0798780487804878,0.769,0.844,0.208,0.222,0.04878048780487805,0.04878048780487805
2014,Philadelphia Flyers,14.42,26.13,52,0.07865853658536585,0.06524390243902439,0.75,0.829,0.276,0.226,0.024390243902439025,0.04878048780487805
2014,Florida Panthers,11.79,22.33,48.4,0.06487804878048781,0.07658536585365854,0.75,0.938,0.158,0.12,0.012195121951219513,0.012195121951219513
2014,Tampa Bay Lightning,13.41,19.64,49.2,0.08731707317073172,0.07451219512195123,0.72,0.848,0.2,0.192,0.036585365853658534,0.024390243902439025
2014,New York Islanders,14.85,25.02,48.3,0.10146341463414635,0.09695121951219512,0.556,0.556,0.444,0.263,0.06097560975609756,0.07317073170731707
2014,Detroit Red Wings,12.1,19.35,52.6,0.08146341463414634,0.07451219512195123,0.667,0.714,0.333,0.095,0.0975609756097561,0.08536585365853659
2014,Pittsburgh Penguins,14.28,26.01,48.3,0.08548780487804877,0.05658536585365853,0.893,0.861,0.318,0.208,0.012195121951219513,0.024390243902439025
2014,Ottawa Senators,11.44,28.16,51.2,0.10365853658536585,0.08682926829268293,0.607,0.774,0.136,0.152,0.036585365853658534,0.07317073170731707
2014,Columbus Blue Jackets,13.03,31.45,49.6,0.06292682926829268,0.07158536585365854,0.733,0.829,0.176,0.08,0.036585365853658534,0.04878048780487805
2014,Carolina Hurricanes,13.2,21.77,46.8,0.10170731707317072,0.11536585365853659,0.8,0.815,0.241,0.118,0.024390243902439025,0.036585365853658534
2014,Washington Capitals,14.42,22.65,51.6,0.08463414634146342,0.08353658536585365,0.64,0.857,0.276,0.206,0.036585365853658534,0.04878048780487805
2014,Anaheim Ducks,14.93,24.33,51,0.095,0.06548780487804878,0.813,0.93,0.462,0.261,0.024390243902439025,0.024390243902439025
2014,New York Rangers,13.51,23.01,50,0.09926829268292683,0.08304878048780487,0.769,0.903,0.25,0.167,0.024390243902439025,0.024390243902439025
2014,Toronto Maple Leafs,15.31,31.06,48.8,0.12256097560975611,0.0876829268292683,0.737,0.897,0.235,0.061,0.024390243902439025,0.024390243902439025
2014,Buffalo Sabres,14.87,23.93,47.2,0.07500000000000001,0.06646341463414634,0.333,0.667,0.216,0.065,0.024390243902439025,0.036585365853658534
2014,Phoenix Coyotes,13.51,25.99,47,0.06085365853658537,0.07463414634146341,0.719,0.697,0.222,0.219,0.036585365853658534,0.04878048780487805
2015,Columbus Blue Jackets,12.96,30.13,51.9,0.06634146341463415,0.07097560975609757,0.815,0.833,0.233,0.121,0.012195121951219513,0.024390243902439025
2015,Chicago Blackhawks,12.49,16.3,48.9,0.08963414634146341,0.08682926829268293,0.897,1,0.304,0.231,0,0
2015,Colorado Avalanche,16.64,24.14,49.9,0.07439024390243902,0.09682926829268293,0.696,0.852,0.286,0.167,0.012195121951219513,0.024390243902439025
2015,Calgary Flames,18.72,21.42,49.3,0.12670731707317073,0.11926829268292682,0.889,0.923,0.433,0.294,0,0.012195121951219513
2015,Detroit Red Wings,10.86,18.76,51.9,0.0826829268292683,0.06048780487804878,0.882,0.839,0.435,0.333,0,0.04878048780487805
2015,Carolina Hurricanes,13.08,23.44,51.3,0.0997560975609756,0.10914634146341462,0.708,0.759,0.135,0.051,0.06097560975609756,0.04878048780487805
2015,Washington Capitals,15.25,28.01,51.8,0.09548780487804878,0.08609756097560975,0.867,0.875,0.174,0.087,0.024390243902439025,0.036585365853658534
2015,Vancouver Canucks,14.65,19.06,51.6,0.095,0.07353658536585367,0.773,0.882,0.333,0.172,0.012195121951219513,0.036585365853658534
2015,Los Angeles Kings,11.92,31.62,46.7,0.10963414634146341,0.055,0.724,0.771,0.276,0.107,0.06097560975609756,0.06097560975609756
2015,San Jose Sharks,15.56,23.25,48.2,0.13085365853658537,0.09158536585365853,0.786,0.8,0.276,0.161,0.012195121951219513,0.036585365853658534
2015,Pittsburgh Penguins,13.12,29.93,50.8,0.08146341463414634,0.06451219512195122,0.735,0.882,0.16,0,0.04878048780487805,0.024390243902439025
2015,New Jersey Devils,12.51,19.76,47.5,0.08682926829268293,0.06634146341463415,0.593,0.781,0.167,0.061,0.08536585365853659,0.07317073170731707
2015,Minnesota Wild,14.87,15.96,53.4,0.06963414634146342,0.08609756097560975,0.844,0.875,0.227,0.25,0.024390243902439025,0.024390243902439025
2015,Winnipeg Jets,13.41,28.85,48.9,0.10426829268292684,0.07829268292682927,0.676,0.789,0.278,0.04,0.07317073170731707,0.07317073170731707
2015,Nashville Predators,14.13,20.25,51.5,0.08829268292682928,0.07719512195121951,0.741,0.771,0.231,0.214,0.04878048780487805,0.06097560975609756
2015,St Louis Blues,14.07,22.15,52,0.057195121951219514,0.07780487804878049,0.808,0.842,0.333,0.292,0.012195121951219513,0.04878048780487805
2015,Ottawa Senators,12.47,27.2,51.3,0.09829268292682927,0.09426829268292683,0.696,0.821,0.55,0.3,0.024390243902439025,0.036585365853658534
2015,Buffalo Sabres,18.44,26.5,49.7,0.07048780487804879,0.05548780487804878,0.563,0.647,0.118,0.071,0.012195121951219513,0.036585365853658534
2015,Tampa Bay Lightning,13.23,21.2,48.6,0.09292682926829268,0.07780487804878049,0.833,0.943,0.421,0.115,0.036585365853658534,0.024390243902439025
2015,Arizona Coyotes,15.26,29.89,53,0.07121951219512195,0.07170731707317073,0.522,0.824,0.226,0.051,0.024390243902439025,0.024390243902439025
2015,Dallas Stars,15.03,19.97,49,0.11573170731707318,0.09475609756097561,0.75,0.763,0.259,0.259,0.012195121951219513,0.06097560975609756
2015,Florida Panthers,11.96,27.09,48.2,0.06573170731707317,0.07085365853658536,0.789,0.75,0.111,0.097,0.012195121951219513,0.036585365853658534
2015,Edmonton Oilers,14.45,23.72,52.1,0.1226829268292683,0.0874390243902439,0.435,0.63,0.065,0.054,0.07317073170731707,0.07317073170731707
2015,Philadelphia Flyers,14.91,30,44.9,0.07865853658536585,0.06012195121951219,0.731,0.864,0.156,0.088,0.06097560975609756,0.036585365853658534
2015,Boston Bruins,12.5,25.21,53.6,0.08341463414634147,0.07085365853658536,0.742,0.871,0.105,0.231,0.036585365853658534,0.036585365853658534
2015,New York Rangers,13.95,23.03,49.1,0.10804878048780488,0.09792682926829267,0.853,0.973,0.5,0.286,0.036585365853658534,0.012195121951219513
2015,Anaheim Ducks,13.94,27.58,51.1,0.10426829268292684,0.07,0.813,0.938,0.318,0.343,0.036585365853658534,0.024390243902439025
2015,Toronto Maple Leafs,14.13,30.6,46.7,0.09695121951219512,0.11073170731707317,0.762,0.826,0.105,0.133,0.024390243902439025,0.012195121951219513
2015,New York Islanders,15.85,32.17,49.2,0.12280487804878049,0.11304878048780487,0.667,0.781,0.421,0.217,0.024390243902439025,0.04878048780487805
2015,Montreal Canadiens,16.84,20.32,47.3,0.10963414634146341,0.06658536585365854,0.714,0.865,0.355,0.231,0.036585365853658534,0.036585365853658534
2016,Pittsburgh Penguins,13.13,23.42,54.7,0.08707317073170731,0.07341463414634146,0.909,1,0.345,0.167,0,0
2016,Philadelphia Flyers,15.67,26.28,46.7,0.09548780487804878,0.06634146341463415,0.765,0.903,0.16,0.147,0.012195121951219513,0.024390243902439025
2016,New York Rangers,15.85,26.1,52.5,0.11621951219512194,0.08865853658536585,0.806,0.875,0.391,0.154,0.036585365853658534,0.024390243902439025
2016,Detroit Red Wings,10.92,19.84,49,0.08329268292682927,0.06085365853658537,0.81,0.71,0.214,0.233,0.012195121951219513,0.08536585365853659
2016,Arizona Coyotes,13.92,21.97,50.7,0.06268292682926829,0.07109756097560976,0.538,0.808,0.133,0.056,0.036585365853658534,0.036585365853658534
2016,San Jose Sharks,15.58,20.33,50.5,0.1324390243902439,0.08719512195121952,0.862,0.933,0.28,0.207,0,0.024390243902439025
2016,Winnipeg Jets,13.67,25.38,50.2,0.1053658536585366,0.08085365853658537,0.708,0.885,0.212,0.086,0.012195121951219513,0
2016,Los Angeles Kings,12.36,30.03,51.9,0.10158536585365854,0.05097560975609756,0.708,0.838,0.368,0.308,0.012195121951219513,0.012195121951219513
2016,Dallas Stars,14.78,18.79,45.4,0.12439024390243901,0.08463414634146342,0.828,0.943,0.409,0.207,0.024390243902439025,0.024390243902439025
2016,Nashville Predators,14.84,22.69,48.8,0.08390243902439025,0.06926829268292682,0.697,0.839,0.261,0.161,0.07317073170731707,0.04878048780487805
2016,St Louis Blues,13.51,23.22,49.9,0.06048780487804878,0.07365853658536585,0.8,0.824,0.417,0.233,0.036585365853658534,0.06097560975609756
2016,Washington Capitals,15.24,24,48.6,0.1001219512195122,0.08292682926829269,0.955,0.974,0.48,0.318,0.012195121951219513,0.012195121951219513
2016,Buffalo Sabres,13.16,23.03,51.3,0.07146341463414635,0.06317073170731707,0.696,0.815,0.207,0.175,0.036585365853658534,0.024390243902439025
2016,New York Islanders,15.85,27.7,48.7,0.11170731707317073,0.09109756097560975,0.846,0.879,0.357,0.2,0.024390243902439025,0.024390243902439025
2016,Calgary Flames,15.92,20.51,50.5,0.11060975609756098,0.08414634146341464,0.692,0.839,0.24,0.111,0.024390243902439025,0.036585365853658534
2016,Minnesota Wild,14.57,16.93,49.3,0.07585365853658536,0.07390243902439024,0.724,0.889,0.136,0.065,0.036585365853658534,0.012195121951219513
2016,Columbus Blue Jackets,15.16,25.82,49.6,0.06792682926829269,0.07195121951219513,0.68,0.846,0.2,0.158,0.024390243902439025,0.024390243902439025
2016,Chicago Blackhawks,13.67,16.76,49.5,0.08707317073170731,0.0701219512195122,0.875,0.902,0.158,0.125,0.036585365853658534,0.04878048780487805
2016,Carolina Hurricanes,11.75,18.58,50.1,0.09207317073170732,0.11048780487804878,0.64,0.828,0.136,0.156,0.06097560975609756,0.036585365853658534
2016,Florida Panthers,11.33,22.98,53.7,0.08621951219512196,0.07426829268292683,0.839,0.786,0.174,0.12,0.024390243902439025,0.06097560975609756
2016,Anaheim Ducks,14.2,26.93,50.6,0.1126829268292683,0.06292682926829268,0.697,0.857,0.25,0.2,0.07317073170731707,0.06097560975609756
2016,Colorado Avalanche,16.95,22.36,50.5,0.07170731707317073,0.0673170731707317,0.724,0.758,0.185,0.156,0.024390243902439025,0.024390243902439025
2016,Ottawa Senators,14.34,27.12,50.3,0.10414634146341463,0.0852439024390244,0.81,0.8,0.265,0.189,0.024390243902439025,0.036585365853658534
2016,Boston Bruins,14.27,26.08,49.4,0.10060975609756098,0.07365853658536585,0.771,0.848,0.259,0.111,0.024390243902439025,0.012195121951219513
2016,Tampa Bay Lightning,12.41,20.3,50.4,0.09451219512195122,0.06926829268292682,0.792,0.921,0.25,0.087,0,0
2016,Montreal Canadiens,13.8,23.3,50.2,0.11841463414634147,0.07280487804878048,0.852,0.806,0.167,0.125,0,0.024390243902439025
2016,Edmonton Oilers,14.85,21.9,51,0.12292682926829268,0.08280487804878049,0.773,0.857,0.172,0.1,0.024390243902439025,0.012195121951219513
2016,Vancouver Canucks,12.68,18.38,49.2,0.08951219512195122,0.06426829268292683,0.591,0.6,0.143,0.088,0.07317073170731707,0.0975609756097561
2016,New Jersey Devils,12.67,22.12,50.1,0.06951219512195123,0.06792682926829269,0.826,0.958,0.179,0.108,0,0.012195121951219513
2016,Toronto Maple Leafs,12.43,25.44,46.4,0.08670731707317074,0.09792682926829267,0.579,0.773,0.1,0,0.04878048780487805,0.04878048780487805
2017,Winnipeg Jets,14.22,23.03,48,0.10658536585365853,0.08707317073170731,0.654,0.852,0.29,0.211,0.024390243902439025,0.024390243902439025
2017,Edmonton Oilers,15.56,24.92,48.5,0.13353658536585364,0.09158536585365853,0.75,0.906,0.346,0.259,0.024390243902439025,0.012195121951219513
2017,Los Angeles Kings,12.98,27.99,51.9,0.10195121951219512,0.046585365853658536,0.765,0.864,0.324,0.135,0.036585365853658534,0.024390243902439025
2017,Chicago Blackhawks,14.76,14.18,48.6,0.10914634146341462,0.08829268292682928,0.788,0.857,0.333,0.259,0.036585365853658534,0.036585365853658534
2017,Nashville Predators,13.36,19.96,48.1,0.09609756097560976,0.08158536585365854,0.682,0.784,0.355,0.25,0.06097560975609756,0.07317073170731707
2017,Minnesota Wild,14.02,15.51,50.8,0.0673170731707317,0.07695121951219512,0.818,0.846,0.333,0.143,0.024390243902439025,0.036585365853658534
2017,St Louis Blues,13.88,20.65,49.9,0.05756097560975609,0.0774390243902439,0.769,0.879,0.36,0.154,0.024390243902439025,0.024390243902439025
2017,New York Rangers,15,20.69,54.7,0.12024390243902439,0.0951219512195122,0.741,0.871,0.45,0.185,0.024390243902439025,0
2017,Carolina Hurricanes,12.76,19.36,51.1,0.11024390243902438,0.12341463414634145,0.593,0.714,0.28,0.207,0.07317073170731707,0.07317073170731707
2017,Vancouver Canucks,12.46,17.72,47,0.08060975609756098,0.07378048780487804,0.667,0.81,0.212,0.111,0.012195121951219513,0.024390243902439025
2017,Calgary Flames,13.4,18.69,53.6,0.11134146341463416,0.09475609756097561,0.821,0.971,0.353,0.121,0.012195121951219513,0.012195121951219513
2017,Buffalo Sabres,13.49,22.53,48.9,0.08670731707317074,0.0697560975609756,0.536,0.741,0.286,0.171,0.06097560975609756,0.06097560975609756
2017,Toronto Maple Leafs,14.01,23.27,50.3,0.1126829268292683,0.10731707317073172,0.714,0.756,0.13,0.111,0.10975609756097561,0.10975609756097561
2017,Pittsburgh Penguins,15.71,24.76,51.4,0.09402439024390244,0.07792682926829268,0.778,0.949,0.542,0.286,0.024390243902439025,0.012195121951219513
2017,Anaheim Ducks,13.83,25.83,51.9,0.10768292682926829,0.06036585365853659,0.719,0.892,0.211,0.071,0.036585365853658534,0.024390243902439025
2017,Dallas Stars,16.08,18.77,47.5,0.11158536585365854,0.07829268292682927,0.714,0.786,0.219,0.094,0.024390243902439025,0.04878048780487805
2017,San Jose Sharks,16.45,18.63,49.8,0.15365853658536585,0.09707317073170732,0.867,0.868,0.25,0.042,0.012195121951219513,0.024390243902439025
2017,Washington Capitals,13.29,20.83,47.7,0.12048780487804879,0.09451219512195122,0.81,0.953,0.429,0.136,0.04878048780487805,0.012195121951219513
2017,Columbus Blue Jackets,14.23,19.97,47.9,0.07597560975609757,0.07609756097560975,0.757,0.892,0.263,0.16,0.012195121951219513,0.036585365853658534
2017,Philadelphia Flyers,15.87,25.02,53.1,0.10182926829268292,0.06280487804878049,0.8,0.826,0.296,0.172,0.024390243902439025,0.024390243902439025
2017,New York Islanders,16.42,25.62,49.9,0.1120731707317073,0.08353658536585365,0.724,0.857,0.174,0.138,0.04878048780487805,0.06097560975609756
2017,Boston Bruins,13.22,21.46,51,0.1025609756097561,0.09073170731707318,0.742,0.944,0.235,0.103,0.04878048780487805,0.024390243902439025
2017,Colorado Avalanche,13.03,20.43,50.3,0.0801219512195122,0.08829268292682928,0.5,0.579,0.14,0.064,0,0
2017,Arizona Coyotes,14.62,25.23,49.6,0.08146341463414634,0.05914634146341463,0.727,0.826,0.156,0.146,0,0.04878048780487805
2017,Florida Panthers,11.01,19.95,53.2,0.10963414634146341,0.09390243902439024,0.607,0.828,0.212,0.032,0.036585365853658534,0.04878048780487805
2017,New Jersey Devils,12.39,19.98,47.6,0.08658536585365853,0.06841463414634147,0.44,0.704,0.179,0.143,0.0975609756097561,0.0975609756097561
2017,Tampa Bay Lightning,12.2,22.15,52.3,0.09926829268292683,0.07365853658536585,0.826,0.871,0.407,0.188,0,0.012195121951219513
2017,Ottawa Senators,16.24,25.4,48.4,0.10780487804878049,0.07865853658536585,0.75,0.879,0.273,0.179,0.012195121951219513,0.024390243902439025
2017,Montreal Canadiens,14.59,22.42,47.7,0.1274390243902439,0.0775609756097561,0.808,0.867,0.259,0.314,0.036585365853658534,0.036585365853658534
2017,Detroit Red Wings,12.74,19.65,49.2,0.0924390243902439,0.06292682926829268,0.591,0.741,0.242,0.088,0.036585365853658534,0.04878048780487805
2018,Toronto Maple Leafs,13.28,19.63,48.9,0.13975609756097562,0.10121951219512196,0.838,0.861,0.2,0.185,0.012195121951219513,0.024390243902439025
2018,St Louis Blues,15.44,22.87,47.7,0.06621951219512195,0.0902439024390244,0.889,0.914,0.208,0.152,0.024390243902439025,0.024390243902439025
2018,New York Rangers,14.8,20.65,52.4,0.14560975609756097,0.1047560975609756,0.625,0.957,0.121,0.119,0.024390243902439025,0.012195121951219513
2018,Winnipeg Jets,14.93,22.05,49.8,0.11451219512195122,0.086463414634146335,0.882,0.955,0.444,0.136,0.024390243902439025,0.012195121951219513
