"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"STEFAN.MATTEAU","F","20152016","MTL",12,125.85,-1.06,0.43,-1.49,-0.36,0.07,-0.42,-3.94,6.17,-10.11,-5.92,7.78,-13.7,-6.72,6.58,-13.31
"STEFAN.MATTEAU","F","20152016","N.J",20,187.48,-0.92,1.09,-2.01,-0.36,0.23,-0.59,1.53,-0.49,2.03,1.81,-0.08,1.89,0.6,-0.91,1.51
"STEPHEN.GIONTA","F","20152016","N.J",82,832.7,-0.27,-0.16,-0.12,-0.15,-0.02,-0.14,-1.57,-0.45,-1.12,-2.04,-0.19,-1.85,-3.14,-0.64,-2.51
"STEPHEN.JOHNS","D","20152016","DAL",14,238.67,-1.01,0.49,-1.5,-0.49,-0.14,-0.36,-5.14,-0.09,-5.05,-6.43,-1.37,-5.06,-6.78,0.57,-7.35
"STEVE.BERNIER","F","20152016","NYI",24,261.48,-0.46,-1.06,0.6,-0.57,-0.16,-0.41,-2.75,0.58,-3.33,-6.53,0.34,-6.87,-4.43,0.82,-5.25
"STEVE.DOWNIE","F","20152016","ARI",26,226.55,0.66,-0.26,0.93,-0.41,-0.08,-0.33,-1.55,-2.13,0.58,-3.02,-3.87,0.86,-2.26,-6.13,3.87
"STEVEN.KAMPFER","D","20152016","FLA",47,648.18,-0.39,-0.52,0.14,-0.08,-0.21,0.12,0.12,0.5,-0.38,-0.12,0.3,-0.42,0.51,2.68,-2.17
"STEVEN.STAMKOS","F","20152016","T.B",77,1139.55,0.1,0.01,0.1,0.01,0.26,-0.25,-1.13,1.63,-2.76,-0.64,2.29,-2.92,0.82,3.3,-2.48
"STEVE.OTT","F","20152016","STL",21,188.65,-0.31,0.8,-1.11,-0.21,0.22,-0.43,-5.35,-2.48,-2.87,-2.39,-2.07,-0.33,-4.15,-3.09,-1.06
"SVEN.ANDRIGHETTO","F","20152016","MTL",44,555.22,0.34,-0.41,0.75,0.32,-0.1,0.42,1.23,0.47,0.76,2.87,-1.1,3.96,2.6,-0.16,2.76
"SVEN.BAERTSCHI","F","20152016","VAN",69,791.13,0.06,-0.29,0.36,0.08,-0.06,0.14,-0.05,-0.34,0.28,-0.15,1.14,-1.3,0.49,1.97,-1.48
"TANNER.GLASS","F","20152016","NYR",57,550.87,-0.51,0.33,-0.84,-0.3,-0.02,-0.29,-1.58,2.17,-3.74,-2.42,2.93,-5.36,-3.55,5.13,-8.69
"TANNER.KERO","F","20152016","CHI",17,173.1,-0.12,0.58,-0.7,-0.28,0.46,-0.74,-1.28,6.49,-7.77,-3.27,7.42,-10.7,-4.26,6.79,-11.06
"TANNER.PEARSON","F","20152016","L.A",79,955.15,0.37,-0.2,0.57,-0.05,-0.13,0.08,-0.76,-1.26,0.5,-0.07,-2.71,2.65,-0.65,-2.78,2.13
"TAYLOR.CHORNEY","D","20152016","WSH",55,655.72,0.46,0.06,0.4,-0.24,0.06,-0.3,-3.48,0.78,-4.26,-3.12,1.75,-4.87,-4.6,0.92,-5.53
"TAYLOR.HALL","F","20152016","EDM",82,1285.52,0.54,-0.02,0.56,0.38,-0.04,0.42,2.81,0.02,2.79,3.04,-0.8,3.84,3.7,-0.9,4.59
"TEDDY.PURCELL","F","20152016","EDM",61,836.7,0.27,0.01,0.25,-0.09,-0.09,0,0.63,-2.5,3.13,1.72,-2.62,4.34,1.64,-3.31,4.95
"TEDDY.PURCELL","F","20152016","FLA",15,176.13,-0.25,0.4,-0.65,-0.16,0.02,-0.18,-5.31,3.52,-8.83,-4.42,3.01,-7.43,-6.11,3.33,-9.44
"TEEMU.PULKKINEN","F","20152016","DET",36,345.15,-0.44,-1.04,0.59,0.23,-0.41,0.64,2.39,-6.34,8.74,5.24,-6.75,11.99,6.1,-5.22,11.32
"TEUVO.TERAVAINEN","F","20152016","CHI",78,974.42,-0.34,-0.17,-0.18,-0.07,-0.3,0.24,-0.12,-1.82,1.71,-1.25,-2.39,1.14,-2.75,-3.63,0.89
"THOMAS.HICKEY","D","20152016","NYI",62,912.35,0.34,-0.23,0.57,0,0.07,-0.07,-0.99,0.84,-1.83,-0.47,1.04,-1.52,-1.65,0.75,-2.4
"THOMAS.VANEK","F","20152016","MIN",74,915.1,0.1,0.26,-0.16,-0.02,0.08,-0.1,-1.34,2.55,-3.89,-1.47,3.91,-5.38,-0.52,4.09,-4.61
"TIM.SCHALLER","F","20152016","BUF",17,121.02,0.13,-1.21,1.34,-0.08,-0.32,0.24,1.19,-6.34,7.53,-1.14,-7.91,6.77,-3.64,-4.72,1.08
"TJ.BRENNAN","D","20152016","TOR",7,98.98,-1.23,1.7,-2.93,-0.57,0.22,-0.78,-3.51,-1.75,-1.76,-3.11,-2.35,-0.76,-2.66,-2.34,-0.32
"TJ.BRODIE","D","20152016","CGY",70,1392.3,0.52,-0.04,0.57,0.17,-0.01,0.18,0.97,-1.07,2.04,0.75,-0.49,1.24,1.12,-2.09,3.21
"T.J..OSHIE","F","20152016","WSH",80,1117,0.01,-0.2,0.21,-0.17,-0.17,0,-0.06,-0.72,0.66,0.21,0.18,0.02,0.02,1.24,-1.22
"TOBIAS.ENSTROM","D","20152016","WPG",72,1267.07,-0.07,-0.23,0.16,-0.17,-0.1,-0.06,-2.32,-0.52,-1.8,-3.58,-1.25,-2.33,-4.19,-3.43,-0.76
"TOBIAS.LINDBERG","F","20152016","TOR",6,77.72,0.71,-1.06,1.77,-0.7,-0.06,-0.64,-5.38,4.1,-9.48,-5.63,7.03,-12.66,-3.92,4.71,-8.62
"TOBIAS.RIEDER","F","20152016","ARI",82,1051.35,-0.04,0.49,-0.52,0.05,-0.08,0.13,1.19,-1.14,2.32,2.73,-1.44,4.17,4.52,-0.81,5.34
"TOMAS.FLEISCHMANN","F","20152016","CHI",19,220.98,-0.14,1.73,-1.87,0.1,-0.03,0.13,0.27,-3.95,4.22,1.34,-4.66,6,0.82,-4.14,4.96
"TOMAS.FLEISCHMANN","F","20152016","MTL",56,747.87,0,-0.04,0.03,-0.14,-0.01,-0.13,-2.16,0.52,-2.69,-4.36,0.63,-4.98,-4.25,0.49,-4.74
"TOMAS.HERTL","F","20152016","S.J",81,1143.92,0.61,0.11,0.5,0.34,0.08,0.27,3.22,-0.85,4.07,3.68,-1.38,5.06,6.81,-2.36,9.16
"TOMAS.JURCO","F","20152016","DET",44,383.5,-0.47,0.26,-0.74,-0.25,-0.33,0.07,-3.27,-0.88,-2.39,-4.47,-2.41,-2.06,-5.33,-3.05,-2.28
"TOMAS.NOSEK","F","20152016","DET",6,51.63,-1.91,0.33,-2.25,-0.44,-1.09,0.65,-9.45,-10.76,1.31,-12.18,-11.94,-0.23,-12.93,-16.07,3.13
"TOMAS.PLEKANEC","F","20152016","MTL",81,1110.37,0.18,-0.2,0.38,-0.08,0.07,-0.15,0.13,0.61,-0.47,0.12,1.15,-1.03,0.48,-0.38,0.86
"TOMAS.TATAR","F","20152016","DET",81,951.72,0.49,0.06,0.43,0.19,-0.1,0.29,2.11,-2.7,4.81,3.05,-3.81,6.86,3.63,-5.37,9
"TOM.GILBERT","D","20152016","MTL",44,651.83,-0.49,-0.35,-0.14,-0.15,-0.01,-0.14,-0.42,-1.68,1.26,-1.42,-0.3,-1.11,-3.29,0.78,-4.07
"TOM.KUHNHACKL","F","20152016","PIT",42,465.88,-0.03,0.05,-0.08,-0.15,0.02,-0.16,-2.36,1.99,-4.36,-3.79,1.73,-5.51,-5.49,2.29,-7.78
"TOMMY.WINGELS","F","20152016","S.J",68,791.48,-0.9,0.2,-1.1,-0.22,0,-0.22,-1.81,0.44,-2.25,-2.89,0.81,-3.7,-3.89,1.2,-5.08
"TOM.WILSON","F","20152016","WSH",82,905.15,0.14,0.32,-0.17,-0.18,0.04,-0.22,-1.4,2.75,-4.15,-2.89,2.6,-5.49,-4.25,3.91,-8.17
"TOREY.KRUG","D","20152016","BOS",81,1397.28,0.09,-0.36,0.45,0.1,0.03,0.07,1.72,0.01,1.72,2.03,-0.46,2.49,2.35,-0.55,2.9
"TORREY.MITCHELL","F","20152016","MTL",70,758.85,-0.42,-0.62,0.2,-0.26,-0.1,-0.16,-0.85,-1.77,0.92,-2.9,-0.51,-2.39,-4.82,-0.31,-4.5
"TRAVIS.HAMONIC","D","20152016","NYI",72,1461.72,-0.08,0.23,-0.31,0.1,0.15,-0.04,0.86,-0.42,1.28,0.56,0.2,0.36,1.25,0.06,1.19
"TRAVIS.MOEN","F","20152016","DAL",23,177.27,-1.53,-0.28,-1.24,-0.89,-0.25,-0.64,-9.5,-2.83,-6.67,-12.14,-5.36,-6.78,-16.49,-6.46,-10.03
"TRAVIS.ZAJAC","F","20152016","N.J",74,1035.45,0.13,-0.25,0.38,0.13,0.1,0.03,1.02,1.38,-0.36,0.48,1.5,-1.02,1.29,2.07,-0.77
"TREVOR.DALEY","D","20152016","CHI",29,374.38,0.18,-0.24,0.42,0.2,0.02,0.18,0.84,-1.9,2.74,2.92,-0.33,3.25,6.47,-2.21,8.68
"TREVOR.DALEY","D","20152016","PIT",53,910.55,-0.02,0.04,-0.06,-0.01,-0.02,0.02,-0.38,0.38,-0.77,-0.97,-0.92,-0.05,-0.17,-1.11,0.94
"TREVOR.LEWIS","F","20152016","L.A",75,938.87,-0.62,0.38,-0.99,0.03,-0.18,0.2,-0.57,-2.22,1.65,-2.01,-3.48,1.47,-4.29,-2.88,-1.41
"TREVOR.VAN RIEMSDYK","D","20152016","CHI",82,1429.02,-0.08,0.1,-0.18,-0.11,-0.26,0.15,-1.28,-0.49,-0.8,-1.88,-0.78,-1.1,-1.87,1.21,-3.08
"TROY.BROUWER","F","20152016","STL",82,1087.08,-0.19,-0.26,0.07,-0.21,0.06,-0.27,-1.76,0.86,-2.63,-1.77,1.81,-3.58,-2.77,3.25,-6.02
"TUOMO.RUUTU","F","20152016","N.J",33,364.1,-0.47,0.06,-0.53,0.22,0.11,0.1,-1.6,0.35,-1.95,-1.01,0.21,-1.22,-0.81,-2.52,1.71
"TYLER.BOZAK","F","20152016","TOR",57,798.37,0.13,0.29,-0.15,0.17,0.07,0.1,1.94,2.6,-0.66,3.47,2.98,0.49,3.81,3.48,0.33
"TYLER.ENNIS","F","20152016","BUF",23,339.42,-0.73,0.09,-0.82,-0.28,0.32,-0.6,0.16,1.49,-1.34,-0.67,6.53,-7.2,-0.93,6.54,-7.47
"TYLER.GAUDET","F","20152016","ARI",14,128.33,0.27,0.47,-0.2,-0.6,-0.15,-0.45,-1.36,-6.24,4.88,-4.33,-7.55,3.21,-2.59,-10.92,8.33
"TYLER.JOHNSON","F","20152016","T.B",69,918.87,0.14,0.03,0.11,0.16,0.07,0.09,0.88,1.26,-0.38,1.86,1.47,0.39,0.96,1.46,-0.5
"TYLER.KENNEDY","F","20152016","N.J",50,593.43,-0.23,0.38,-0.61,0.08,0.08,0,1.98,-0.83,2.81,2.5,-1.96,4.45,3.46,-3.92,7.38
"TYLER.MYERS","D","20152016","WPG",73,1289.38,-0.16,-0.36,0.19,-0.06,-0.1,0.04,0.35,0.44,-0.09,0.05,0.06,-0.01,0.55,-0.83,1.37
"TYLER.RANDELL","F","20152016","BOS",27,188.03,0.83,1,-0.16,-0.39,-0.08,-0.32,-6.8,2.75,-9.55,-8.68,2.04,-10.72,-9.84,2.17,-12.01
"TYLER.SEGUIN","F","20152016","DAL",72,1112.2,0.56,0.59,-0.03,0.28,0.08,0.19,1.86,-0.31,2.17,1.86,-1.35,3.21,2.44,-1.97,4.4
"TYLER.TOFFOLI","F","20152016","L.A",82,1111.73,0.82,-0.3,1.12,0.25,-0.04,0.29,2.1,0.19,1.91,3.2,0.42,2.78,7.17,-0.62,7.79
"TYLER.WOTHERSPOON","D","20152016","CGY",11,143,-0.47,-0.33,-0.14,0.13,-0.72,0.85,-0.17,-2.99,2.82,-2.15,-5.49,3.34,2.86,-5.64,8.5
"TY.RATTIE","F","20152016","STL",13,118.82,1.38,1.1,0.28,-0.3,-0.2,-0.1,-2.37,0.72,-3.09,-4.85,-1.47,-3.38,-5.99,-3.48,-2.51
"TYSON.BARRIE","D","20152016","COL",78,1467.27,0.25,0.08,0.17,0.08,0.06,0.02,0.13,1.66,-1.53,0.42,2.01,-1.59,1.18,0.19,0.99
"VALERI.NICHUSHKIN","F","20152016","DAL",79,1009.18,-0.04,-0.08,0.04,-0.06,0.08,-0.15,-1.03,0.2,-1.22,-1.66,-1.07,-0.59,-2.19,-0.7,-1.49
"VALTTERI.FILPPULA","F","20152016","T.B",76,1009.85,-0.5,0.13,-0.63,-0.07,0.15,-0.22,1,1.17,-0.17,0.6,1.13,-0.53,0.06,2.42,-2.36
"VERNON.FIDDLER","F","20152016","DAL",82,735.2,-0.5,-0.42,-0.09,-0.23,-0.36,0.13,-2.21,-0.48,-1.73,-2.05,-0.98,-1.07,-3.13,-0.92,-2.21
"VICTOR.BARTLEY","D","20152016","MTL",9,117.67,0.85,-0.9,1.75,0.3,-0.06,0.37,0.21,4.65,-4.44,-1,3.63,-4.63,1.71,8.57,-6.86
"VICTOR.HEDMAN","D","20152016","T.B",78,1379.08,0.39,-0.2,0.58,0.32,0,0.31,3.7,-1.31,5.02,5.07,-1.84,6.91,7.6,-2.28,9.88
"VICTOR.RASK","F","20152016","CAR",80,1099.32,0.32,0.32,0,-0.16,0.21,-0.37,1.03,2.6,-1.56,1.02,3.16,-2.15,-0.84,4.31,-5.15
"VIKTOR.ARVIDSSON","F","20152016","NSH",56,666.48,-0.4,0.45,-0.85,-0.07,0.02,-0.09,2.19,-0.09,2.27,2.63,0.16,2.47,4.13,1.15,2.98
"VIKTOR.STALBERG","F","20152016","NYR",75,805.82,-0.13,-0.41,0.28,0.26,-0.03,0.29,1.68,0.05,1.64,1.82,-0.78,2.6,1.46,-0.44,1.9
"VIKTOR.SVEDBERG","D","20152016","CHI",27,392.62,-0.28,0.38,-0.67,-0.02,0.45,-0.47,0.39,3.12,-2.73,-0.27,4.07,-4.35,0.6,3.11,-2.51
"VIKTOR.TIKHONOV","F","20152016","ARI",39,416.12,-1.03,-0.49,-0.54,-0.54,-0.22,-0.32,-5.06,-1.42,-3.63,-5.79,-0.64,-5.15,-7.72,1.49,-9.21
"VIKTOR.TIKHONOV","F","20152016","CHI",11,111.43,-1.9,-0.04,-1.86,0.43,-0.51,0.94,-0.03,-5.7,5.67,1.24,-7.12,8.36,-1.75,-8.32,6.57
"VINCENT.LECAVALIER","F","20152016","L.A",42,477.85,-0.27,-0.22,-0.05,-0.62,0.04,-0.65,-2.77,-0.31,-2.47,-6.44,-0.87,-5.57,-9.2,3.06,-12.26
"VINCENT.LECAVALIER","F","20152016","PHI",7,63.72,-1.09,-0.2,-0.89,-0.9,0.72,-1.62,-6.65,17.07,-23.73,-8.11,15.46,-23.56,-15.78,17.32,-33.1
"VINCENT.TROCHECK","F","20152016","FLA",76,1057.15,0.2,-0.1,0.3,0.22,0.05,0.17,0.58,-0.46,1.05,1.17,-0.45,1.63,2.44,-0.84,3.28
"VINNIE.HINOSTROZA","F","20152016","CHI",7,59.18,-0.82,0,-0.82,-1.24,0.24,-1.48,-6.28,0.25,-6.53,-10.68,-1.73,-8.95,-12.63,-0.36,-12.27
"VLADIMIR.TARASENKO","F","20152016","STL",80,1191,0.57,0.3,0.28,0.39,0.18,0.2,2.94,1.61,1.32,4.34,2.07,2.27,5.59,2.34,3.25
"VLADISLAV.NAMESTNIKOV","F","20152016","T.B",80,964.8,0.47,-0.39,0.86,0.04,-0.23,0.27,1.28,-1.84,3.12,1.49,-2.79,4.28,2.14,-4.02,6.16
"VOJTECH.MOZIK","D","20152016","N.J",7,92.12,-0.19,-0.92,0.73,0.24,-0.37,0.61,2.44,-1.11,3.56,3.02,-2.94,5.96,1.07,-6.73,7.8
"WAYNE.SIMMONDS","F","20152016","PHI",81,1062.47,0.49,0.43,0.05,0.13,0.05,0.08,2.48,-0.3,2.77,2.9,0,2.91,4.72,0.91,3.81
"WILLIAM.KARLSSON","F","20152016","CBJ",81,968.02,-0.26,-0.02,-0.24,0.05,-0.19,0.24,-0.17,-2.02,1.85,-0.09,-4.02,3.93,-0.42,-5.27,4.84
"WILLIAM.NYLANDER","F","20152016","TOR",22,287.13,0.16,-0.81,0.97,-0.08,0.17,-0.25,-0.08,-0.02,-0.06,-0.13,-0.5,0.37,1.1,-1.94,3.05
"WILLIE.MITCHELL","D","20152016","FLA",46,747.87,-0.32,0.52,-0.84,-0.15,0.28,-0.43,-3.39,4.5,-7.88,-3.89,5.11,-9,-5.68,6.49,-12.17
"XAVIER.OUELLET","D","20152016","DET",5,75.12,-0.53,0.93,-1.45,0.65,0.72,-0.07,-0.99,4.44,-5.43,1.41,1.83,-0.42,-3.82,2.76,-6.58
"YANNICK.WEBER","D","20152016","VAN",45,697.12,-0.02,0.3,-0.32,0.07,-0.1,0.17,-1.18,0.05,-1.23,-0.16,-1.01,0.85,-0.14,-2.02,1.89
"ZACH.BOGOSIAN","D","20152016","BUF",64,1201.53,0.4,0.44,-0.03,0.02,0.28,-0.26,0.06,2.03,-1.96,0.26,2.43,-2.17,-0.79,2.65,-3.44
"ZACH.HYMAN","F","20152016","TOR",16,212.65,0.05,-0.06,0.11,0.27,-0.05,0.31,-1.45,-2.94,1.5,2.2,-2.6,4.8,2.77,-3.56,6.34
"ZACH.PARISE","F","20152016","MIN",70,1026.48,-0.15,-0.11,-0.04,0.22,0.28,-0.06,2.84,2.16,0.67,3.23,3.68,-0.45,3.65,3.21,0.45
"ZACH.REDMOND","D","20152016","COL",37,424.33,0.48,-0.39,0.88,0.19,-0.05,0.24,-0.09,-1.88,1.78,-0.29,-1.31,1.02,1.18,-2.21,3.4
"ZACH.SILL","F","20152016","WSH",10,90.68,-0.27,-1.3,1.03,-0.13,-0.06,-0.07,3.42,-5.5,8.92,-0.04,-4.42,4.38,-0.85,-2.31,1.46
"ZACH.TROTMAN","D","20152016","BOS",38,620.77,0.19,0.26,-0.07,0.12,0.22,-0.09,1.69,1.76,-0.07,1.39,3.7,-2.31,0.96,2.74,-1.78
"ZACK.KASSIAN","F","20152016","EDM",36,424.22,-0.68,-0.03,-0.65,-0.27,-0.07,-0.2,-3.67,0.38,-4.05,-4.54,1.01,-5.56,-4.22,2.11,-6.33
"ZACK.SMITH","F","20152016","OTT",80,970.92,-0.02,-0.61,0.59,-0.03,-0.18,0.15,0.99,-3,3.99,3.25,-1.91,5.16,4,-2.7,6.7
"ZAC.RINALDO","F","20152016","BOS",52,418.28,-0.58,-0.37,-0.21,-0.59,-0.05,-0.54,-7.87,1.4,-9.27,-8.8,0.98,-9.77,-11.85,1.18,-13.02
"ZBYNEK.MICHALEK","D","20152016","ARI",70,960.73,0.22,-0.01,0.23,-0.3,-0.07,-0.23,-1.81,-1.89,0.08,-3.04,-1.14,-1.9,-3.96,0.56,-4.52
"ZDENO.CHARA","D","20152016","BOS",80,1496.98,0.01,-0.16,0.16,-0.04,-0.12,0.08,-0.76,-0.47,-0.29,-0.53,0.72,-1.26,-0.33,0.3,-0.62
"ZEMGUS.GIRGENSONS","F","20152016","BUF",71,907.97,-0.23,-0.89,0.66,-0.1,-0.22,0.12,-1.29,-2.97,1.67,-1.5,-4.02,2.52,-0.71,-4.61,3.9
