"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"ADAM.HALL","F","20122013","T.B",20,160.53,-0.86,-1.48,0.62,-0.73,-0.24,-0.49,-5.14,-0.76,-4.38,-9.48,-2.89,-6.59,-16.27,-0.51,-15.76
"ADAM.HENRIQUE","F","20122013","N.J",42,564.55,0.04,0.09,-0.05,-0.03,0.08,-0.1,-0.84,1.36,-2.2,1.03,1.1,-0.06,2.98,1.88,1.1
"ADAM.LARSSON","D","20122013","N.J",37,615.33,0.32,0.25,0.07,-0.3,0.09,-0.38,-2.88,0.82,-3.7,-4.74,0.8,-5.53,-6.09,1.19,-7.28
"ADAM.MCQUAID","D","20122013","BOS",32,436.77,-0.28,0.04,-0.32,-0.21,-0.18,-0.02,-2.01,-2.98,0.97,-4.01,-3.55,-0.46,-4.5,-3.02,-1.48
"ADAM.PARDY","D","20122013","BUF",17,258.35,0.68,-0.6,1.29,0,-0.21,0.21,-1.97,-1.21,-0.75,-3.6,-2.68,-0.92,-3.84,-4.87,1.02
"ADRIAN.AUCOIN","D","20122013","CBJ",36,532.97,-0.73,0.28,-1.01,-0.07,0.13,-0.19,-2.32,0.09,-2.41,-2.96,-1.8,-1.17,-2.77,-3.11,0.34
"AKIM.ALIU","F","20122013","CGY",5,50.55,-1.9,-0.72,-1.18,-0.78,0.78,-1.55,-10.92,7.48,-18.41,-8.71,3.14,-11.85,-8.73,8.82,-17.56
"ALEC.MARTINEZ","D","20122013","L.A",27,374.75,-1.14,-0.25,-0.89,0,-0.25,0.24,0.03,-3.52,3.54,1.49,-4.05,5.54,1.93,-3.56,5.5
"ALES.HEMSKY","F","20122013","EDM",38,484.25,-0.29,-0.21,-0.08,-0.12,0.18,-0.29,0.45,2.48,-2.03,-1.66,1.68,-3.35,-0.88,-0.14,-0.74
"ALEX.BOLDUC","F","20122013","ARI",14,104.68,-1.25,1.26,-2.5,-0.53,-0.42,-0.11,-3.73,-4.74,1.01,-4.72,1.25,-5.98,-6.23,2.45,-8.68
"ALEX.BURMISTROV","F","20122013","WPG",44,576.8,-0.41,-0.66,0.24,-0.28,-0.11,-0.17,-1.92,-2.26,0.33,-2.54,-2.44,-0.1,-2.93,-5.56,2.63
"ALEX.BURROWS","F","20122013","VAN",47,647.53,0.57,-0.55,1.12,0.34,-0.37,0.71,2.35,-1.92,4.27,3.22,-3.27,6.49,3.31,-2.72,6.03
"ALEX.CHIASSON","F","20122013","DAL",7,86.95,1.65,-0.56,2.2,-0.22,0.5,-0.71,-2.74,4.1,-6.85,-5.32,6.02,-11.34,-5.25,7.92,-13.17
"ALEX.EDLER","D","20122013","VAN",45,809.47,-0.25,0.3,-0.55,0.15,0.23,-0.08,1.95,2.42,-0.47,2.28,2.02,0.26,1,2.03,-1.03
"ALEXEI.EMELIN","D","20122013","MTL",38,647.92,-0.04,0.08,-0.12,0.1,0.11,-0.01,-1.99,-0.68,-1.31,-0.53,0.74,-1.27,-0.15,0.01,-0.16
"ALEXEI.PONIKAROVSKY","F","20122013","N.J",30,380.42,0.22,-0.41,0.63,0.07,-0.41,0.48,-1.51,-1.76,0.25,1.39,-2.18,3.58,1.96,-2.37,4.33
"ALEXEI.PONIKAROVSKY","F","20122013","WPG",12,132.9,-0.89,-0.01,-0.88,-0.62,-0.33,-0.29,-3.01,-0.69,-2.32,-1.79,-4.1,2.31,-4.57,-7.08,2.51
"ALEX.GALCHENYUK","F","20122013","MTL",48,535.72,0.89,-0.06,0.95,0.33,0.09,0.24,1,1.26,-0.25,1.31,1.83,-0.52,0.92,4,-3.08
"ALEX.GOLIGOSKI","D","20122013","DAL",47,835.08,0.56,0.03,0.54,0.21,0.02,0.19,1.2,0.01,1.19,2.29,0.62,1.67,2.64,-0.87,3.51
"ALEX.KILLORN","F","20122013","T.B",38,512.47,-0.27,0.5,-0.77,-0.09,-0.13,0.04,-3.52,-1.59,-1.93,-2.49,-2.55,0.06,-0.94,-2.38,1.44
"ALEX.KOVALEV","F","20122013","FLA",14,174.3,-0.7,-1.32,0.62,-0.22,-0.68,0.45,-1.29,-1.71,0.42,-0.7,-6.2,5.51,1.19,-4.54,5.73
"ALEX.OVECHKIN","F","20122013","WSH",48,759.35,0.49,0.37,0.12,0.23,0.14,0.09,1.09,1.63,-0.54,2.15,3.22,-1.07,3.43,3.94,-0.52
"ALEX.PETROVIC","D","20122013","FLA",6,106.27,-0.93,1.93,-2.87,-0.32,0.36,-0.69,-4.15,2.32,-6.47,-1.3,1.25,-2.55,0.38,-0.48,0.86
"ALEX.PIETRANGELO","D","20122013","STL",47,876.07,0.47,0.48,-0.01,0.13,0.24,-0.12,2.5,2.56,-0.06,2.3,2.62,-0.32,3.06,3.05,0.01
"ALEX.SEMIN","F","20122013","CAR",44,706.92,1.03,-0.4,1.42,0.06,0.2,-0.13,1.58,2.29,-0.7,2.38,2.27,0.11,2.54,2.72,-0.18
"ALEX.STEEN","F","20122013","STL",40,572.45,0.55,-0.04,0.6,0.47,0.13,0.34,4.34,0.93,3.41,6.01,1.72,4.29,6.13,1.15,4.98
"ALEX.SULZER","D","20122013","BUF",17,258.62,0.37,-0.32,0.69,0.27,0.25,0.02,2.1,-2.45,4.55,3.26,-2.25,5.51,7.61,-1.25,8.86
"ALEX.TANGUAY","F","20122013","CGY",40,584.58,-0.27,0.23,-0.5,-0.03,0.11,-0.14,-0.77,1.46,-2.23,-0.52,0.77,-1.29,-1.05,0.9,-1.95
"ANDREAS.LILJA","D","20122013","PHI",4,60.25,-1.27,-0.64,-0.64,-0.56,0.54,-1.11,-2.02,7.38,-9.4,-2.03,7.9,-9.93,-1.18,7.13,-8.31
"ANDREAS.NODL","F","20122013","CAR",8,62.2,-0.75,-0.6,-0.15,-0.54,-1.42,0.88,-4.74,-11.94,7.2,-7.84,-10.72,2.88,-7.5,-9.16,1.66
"ANDRE.BENOIT","D","20122013","OTT",33,459.28,-0.06,0.22,-0.28,0.11,-0.04,0.14,1.3,-2.86,4.16,2.71,-2.71,5.42,4.97,-0.95,5.93
"ANDREI.LOKTIONOV","F","20122013","N.J",28,348.82,0.63,0.3,0.33,0.11,0.04,0.07,4.11,-1.25,5.37,3.56,-2.27,5.83,5.39,-1.22,6.62
"ANDREI.MARKOV","D","20122013","MTL",48,799.6,-0.42,0.38,-0.8,-0.03,0.28,-0.31,-0.17,3.32,-3.49,0.56,3.92,-3.36,1.76,2.19,-0.42
"ANDREJ.MESZAROS","D","20122013","PHI",11,164.5,-1.48,0.71,-2.18,-0.58,0.71,-1.29,-5.44,6.14,-11.59,-10.94,6.26,-17.2,-10.75,12.6,-23.35
"ANDREJ.SEKERA","D","20122013","BUF",37,663.83,0.04,0.16,-0.12,0.08,0.39,-0.31,0.64,3.59,-2.94,-0.14,2.47,-2.6,-0.24,2.86,-3.1
"ANDREW.ALBERTS","D","20122013","VAN",24,331.38,-0.95,0.22,-1.17,-0.42,0.13,-0.56,-3.02,0.39,-3.41,-5.35,-0.7,-4.64,-6.86,-0.22,-6.64
"ANDREW.COGLIANO","F","20122013","ANA",48,637.8,0.33,-0.38,0.71,0.1,-0.14,0.24,1.43,-1.66,3.08,1.01,-3.14,4.14,3.12,-4.43,7.54
"ANDREW.DESJARDINS","F","20122013","S.J",42,375.27,-0.61,-0.28,-0.34,-0.12,-0.14,0.02,-2.79,0.84,-3.63,-1.67,-1.2,-0.48,-0.87,0.36,-1.23
"ANDREW.EBBETT","F","20122013","VAN",28,306.78,-0.17,-0.25,0.08,-0.08,0.58,-0.66,-3.32,3.91,-7.23,-1.96,6.35,-8.31,-5.17,9.41,-14.58
"ANDREW.FERENCE","D","20122013","BOS",48,811.83,0.11,0.21,-0.1,0.05,-0.01,0.06,-1.85,0.77,-2.62,-2.67,0.6,-3.27,-1.91,0.99,-2.9
"ANDREW.GORDON","F","20122013","VAN",6,50.48,-1.81,-1.01,-0.8,-0.34,0.81,-1.15,-3.69,-0.06,-3.63,-2.78,-4.04,1.26,-2.66,-4.81,2.15
"ANDREW.LADD","F","20122013","WPG",48,732.02,0.83,-0.12,0.95,0.31,0,0.31,3.35,0.56,2.79,4.32,1.39,2.93,5.15,0.54,4.61
"ANDREW.MACDONALD","D","20122013","NYI",48,907.23,-0.36,-0.08,-0.29,-0.15,0.07,-0.22,-1.41,1.08,-2.48,-1.14,2.4,-3.54,-2.07,4.32,-6.39
"ANDREW.SHAW","F","20122013","CHI",48,609.58,-0.64,-0.32,-0.32,-0.16,0.03,-0.2,-1.9,-0.81,-1.1,-1.77,-0.16,-1.62,-1.87,0.72,-2.59
"ANDY.GREENE","D","20122013","N.J",48,869,0.35,-0.52,0.87,-0.08,-0.25,0.16,-0.76,-1.96,1.2,-0.92,-1.78,0.86,-1.15,-0.78,-0.37
"ANDY.MCDONALD","F","20122013","STL",37,502.7,0.16,0.06,0.09,0.06,0.21,-0.15,2.21,2.37,-0.16,1.97,3.78,-1.81,1.42,3.87,-2.46
"ANTOINE.ROUSSEL","F","20122013","DAL",39,334.33,0.64,0.34,0.31,0.13,-0.08,0.21,1.1,0.32,0.78,-1.42,4.36,-5.78,-3.6,5.64,-9.24
"ANTOINE.VERMETTE","F","20122013","ARI",48,658.8,0.02,0.34,-0.32,0.09,0.1,0,0.43,0.85,-0.41,-0.02,0.81,-0.83,-1.2,1.88,-3.08
"ANTON.BABCHUK","D","20122013","CGY",7,79.53,0.52,-0.05,0.57,-0.33,0.43,-0.76,-1.87,7.25,-9.12,-4.74,7.18,-11.92,-6.1,8.89,-14.99
"ANTON.LANDER","F","20122013","EDM",11,100.5,-1.79,0.64,-2.43,-0.45,-0.61,0.15,-4.64,0.37,-5.01,-2.95,-6.42,3.47,0.94,-6.69,7.63
"ANTON.STRALMAN","D","20122013","NYR",48,765.77,0.85,0.4,0.45,0.14,-0.1,0.24,2.27,-1.02,3.29,1.99,-3.01,5.01,3.5,-7.49,11
"ANTON.VOLCHENKOV","D","20122013","N.J",37,477.45,-0.1,0.34,-0.44,0.26,0.34,-0.08,1.93,0.84,1.08,1.73,1.45,0.27,0.01,0.91,-0.9
"ANTTI.MIETTINEN","F","20122013","WPG",22,264.83,0.34,0.69,-0.34,-0.07,0.28,-0.36,-1.73,5.25,-6.97,-2.74,4.44,-7.18,-3.36,3.52,-6.88
"ANZE.KOPITAR","F","20122013","L.A",47,742.27,0.49,-0.19,0.68,0.35,-0.04,0.38,4.62,0.12,4.49,5.22,-0.76,5.98,6.02,-1.36,7.38
"ARRON.ASHAM","F","20122013","NYR",27,174.72,-0.5,-0.94,0.43,-0.74,-0.16,-0.58,-7.37,-1.97,-5.4,-7.97,-2.42,-5.55,-7.83,-5.66,-2.17
"ARTEM.ANISIMOV","F","20122013","CBJ",35,452.78,-0.11,0.54,-0.65,-0.21,-0.12,-0.1,-0.82,0.1,-0.91,-0.5,-1.19,0.69,-1.51,1.18,-2.68
"AUSTIN.WATSON","F","20122013","NSH",6,66.37,-0.15,1.55,-1.7,-0.07,-0.03,-0.05,2.84,-3.78,6.62,1.5,-0.06,1.56,0.78,0.6,0.18
"BARRET.JACKMAN","D","20122013","STL",46,743.87,0.38,0.03,0.35,-0.08,0.13,-0.22,-2.89,0.78,-3.67,-4.84,1.88,-6.72,-6.4,3.74,-10.14
"BEAU.BENNETT","F","20122013","PIT",26,276.47,0.3,-0.34,0.64,-0.09,-0.08,0,-3.72,-0.53,-3.2,-3.92,0.97,-4.88,-2.69,0.05,-2.74
"BEN.EAGER","F","20122013","EDM",14,133.98,-0.85,-0.25,-0.6,-0.44,0.18,-0.62,-1.7,7.05,-8.74,-3.35,8.29,-11.64,-4.68,14.82,-19.5
"BEN.HANOWSKI","F","20122013","CGY",5,64.62,-0.1,-1.14,1.04,-0.95,1.69,-2.63,-11.66,4.17,-15.83,-14.81,16.04,-30.85,-17,12.99,-29.99
"BEN.LOVEJOY","D","20122013","ANA",32,528.23,0.11,0.03,0.08,0.34,-0.22,0.56,4.27,-1.09,5.36,4.4,-2.58,6.98,3.51,-3.44,6.95
"BENOIT.POULIOT","F","20122013","T.B",34,384.28,1.32,-0.4,1.73,0.52,-0.01,0.53,5.49,-0.86,6.35,6.11,-1.32,7.43,6.75,-2.59,9.35
"BEN.STREET","F","20122013","CGY",6,71.15,-1.02,-0.62,-0.4,-0.5,-0.42,-0.08,1.34,-5.86,7.2,1.07,-8.46,9.53,4.62,-7.26,11.89
"B.J..CROMBEEN","F","20122013","T.B",44,407.88,-0.99,-1.28,0.29,-0.3,-0.25,-0.05,-0.27,-1.82,1.55,0.3,-2.91,3.21,-2.15,-4.09,1.94
"BLAIR.JONES","F","20122013","CGY",15,149.52,-1.51,-0.17,-1.33,0.27,0.36,-0.09,-0.16,2.18,-2.34,-1.27,-1.3,0.03,-1.31,1.06,-2.37
"BLAKE.COMEAU","F","20122013","CBJ",9,99.83,1.49,-0.68,2.17,0.68,-0.48,1.17,8.36,-5.55,13.91,12.02,-4.44,16.45,20.82,-2.26,23.08
"BLAKE.COMEAU","F","20122013","CGY",33,346.05,-0.46,0.06,-0.52,0,0.08,-0.08,-3.01,-0.7,-2.32,-0.83,0.23,-1.06,-0.58,1.39,-1.97
"BLAKE.WHEELER","F","20122013","WPG",48,742.33,0.28,0.56,-0.29,0.3,0.11,0.19,1.61,0.82,0.8,2.77,1.2,1.57,3.48,2.45,1.03
"BOBBY.BUTLER","F","20122013","N.J",14,108.98,-1.68,-0.39,-1.3,-0.2,0.33,-0.54,-0.73,5.4,-6.13,-2.33,5.53,-7.86,1.03,4,-2.97
"BOBBY.BUTLER","F","20122013","NSH",20,195.23,0.48,0.8,-0.32,0,-0.38,0.37,-0.22,-2.46,2.24,-0.35,-5.96,5.61,1.2,-10.28,11.47
"BOBBY.RYAN","F","20122013","ANA",46,649.77,0.15,0.17,-0.02,0.11,0.08,0.03,0.38,0.79,-0.41,1.85,1.86,-0.01,3.26,1.46,1.8
"BOBBY.SANGUINETTI","D","20122013","CAR",37,478.45,0.01,0.33,-0.32,0.52,-0.16,0.68,4.01,-1.49,5.51,5.3,-2.29,7.59,7.81,-2.84,10.64
"BOYD.GORDON","F","20122013","ARI",48,568.62,-0.34,0.1,-0.44,-0.1,-0.21,0.12,-0.58,-0.66,0.08,-0.85,-2.67,1.82,-2.23,-3.67,1.44
"BRAD.BOYES","F","20122013","NYI",48,704.53,-0.21,-0.09,-0.13,-0.1,-0.16,0.06,-0.4,-2.1,1.7,-0.47,-1.87,1.41,0.47,-0.94,1.41
"BRAD.MALONE","F","20122013","COL",13,109.42,-0.48,2.99,-3.47,-0.52,-0.19,-0.33,-6.32,-2,-4.32,-4.89,-4.62,-0.26,-3.82,-4.1,0.29
"BRAD.MARCHAND","F","20122013","BOS",45,616.78,0.58,-0.29,0.87,0.4,0,0.39,3.06,0.13,2.93,5.16,-0.13,5.29,6.07,-1.21,7.28
"BRAD.RICHARDS","F","20122013","NYR",46,697.75,0.07,0.18,-0.1,0.31,0.06,0.25,1.73,1.58,0.15,2.86,0.22,2.64,3.61,1.22,2.4
"BRAD.RICHARDSON","F","20122013","L.A",16,164.07,-0.03,-0.72,0.68,0.16,0.3,-0.14,0.98,1.04,-0.06,1.07,0.19,0.88,4.38,0.48,3.9
"BRAD.STAUBITZ","F","20122013","ANA",15,93,-0.79,-0.47,-0.32,-0.73,-0.25,-0.47,-4.11,3.92,-8.02,-7.39,2.44,-9.83,-9.34,8.82,-18.16
"BRAD.STUART","D","20122013","S.J",48,838.65,0.31,-0.14,0.44,0.01,0.1,-0.09,-0.79,2.25,-3.04,-1.54,2.98,-4.52,-3.38,4.44,-7.81
"BRANDON.BOLLIG","F","20122013","CHI",25,196.32,-1.1,-0.29,-0.81,-0.66,-0.27,-0.39,-0.56,-0.4,-0.16,0.52,-1.91,2.43,-0.51,-4.64,4.12
"BRANDON.DUBINSKY","F","20122013","CBJ",29,377.97,-0.05,-0.2,0.16,0.14,-0.02,0.17,0.37,-4.28,4.65,2.19,-4.67,6.86,4.11,-6.65,10.77
"BRANDON.MANNING","D","20122013","PHI",6,88.37,3.21,0.26,2.95,1.29,0.86,0.43,3.86,7.84,-3.98,5.15,8.34,-3.18,0,5.83,-5.83
"BRANDON.PRUST","F","20122013","MTL",38,424.9,0.38,-0.45,0.84,0.06,-0.17,0.24,-1.11,0.8,-1.91,-2.2,-0.63,-1.57,-3.35,-0.55,-2.8
"BRANDON.SAAD","F","20122013","CHI",46,632.17,0.04,-0.22,0.26,0.23,-0.16,0.38,1.95,-0.45,2.4,2.63,-0.34,2.98,2.31,-0.84,3.15
"BRANDON.SUTTER","F","20122013","PIT",48,629.68,-0.6,-0.03,-0.57,-0.4,0.08,-0.48,-2.5,2.92,-5.42,-4.54,4.21,-8.75,-6.85,5.24,-12.1
"BRANDON.YIP","F","20122013","NSH",34,378,-0.21,-0.38,0.17,-0.52,-0.19,-0.33,-3.22,1.32,-4.54,-3.98,2.21,-6.2,-4.76,3.74,-8.5
"BRAYDEN.SCHENN","F","20122013","PHI",47,604.03,0.23,0.28,-0.05,0.22,0.08,0.14,-0.49,0.44,-0.92,-0.75,0.77,-1.52,0.73,1.67,-0.94
"BRAYDON.COBURN","D","20122013","PHI",33,606.93,-0.06,0.39,-0.45,0.06,0.2,-0.14,0.45,-0.05,0.49,0.03,1.22,-1.19,0.05,0.78,-0.73
"BRENDAN.GALLAGHER","F","20122013","MTL",44,498.52,1.26,0.56,0.7,0.65,0.02,0.63,7.53,-1.48,9.01,7.11,-0.26,7.37,9.88,1.31,8.58
"BRENDAN.SMITH","D","20122013","DET",34,539.58,-0.83,-0.48,-0.35,-0.29,-0.38,0.09,0.92,-2.61,3.53,1.08,-2.64,3.73,0.65,-3.71,4.37
"BRENDEN.DILLON","D","20122013","DAL",48,872.82,-0.18,-0.15,-0.03,0.22,0.06,0.16,2.16,-2.34,4.49,3.15,-2.3,5.45,2.68,-2.04,4.73
"BRENDEN.MORROW","F","20122013","DAL",29,343.27,-0.26,0.97,-1.23,-0.22,0.24,-0.46,-1.34,0.93,-2.27,-2.18,-1.13,-1.05,-4.1,-2.02,-2.09
"BRENDEN.MORROW","F","20122013","PIT",15,195.6,1.93,0.9,1.03,-0.17,0.05,-0.22,-6.8,5.83,-12.63,-8.15,9.06,-17.22,-11.16,11.08,-22.24
"BRENT.BURNS","D","20122013","S.J",30,420.12,0.76,0.48,0.27,0.07,0.22,-0.16,1.86,0.58,1.28,3.11,-0.12,3.23,5,-2.51,7.51
"BRENT.SEABROOK","D","20122013","CHI",47,806.7,-0.19,0.11,-0.3,0.06,0.21,-0.14,0.67,2.83,-2.16,0,4.16,-4.15,0.5,4.69,-4.19
"BRETT.BELLEMORE","D","20122013","CAR",8,93.77,-0.75,-0.38,-0.37,0.55,-0.08,0.63,-4.6,-3.67,-0.93,-0.96,-6.58,5.62,-1.01,-0.63,-0.37
"BRETT.CARSON","D","20122013","CGY",10,105.45,-0.32,-0.75,0.42,-0.38,-0.02,-0.36,1.34,-2.55,3.89,3.16,-2.02,5.17,1.32,0.26,1.06
"BRETT.CLARK","D","20122013","MIN",8,102.6,-0.98,3.5,-4.48,-0.47,0.64,-1.12,-1.46,3.7,-5.16,-2.05,4.37,-6.42,-0.82,9.94,-10.77
"BRIAN.BOYLE","F","20122013","NYR",38,441.37,-1.43,0.7,-2.12,-0.32,-0.01,-0.32,-2.48,1.14,-3.62,-0.66,0.42,-1.08,-1.49,1.03,-2.52
"BRIAN.CAMPBELL","D","20122013","FLA",48,973.37,-0.25,-0.01,-0.24,0.05,-0.07,0.12,0.88,-1.92,2.8,1.29,-2.54,3.83,1.4,-3.75,5.16
"BRIAN.FLYNN","F","20122013","BUF",26,335.62,0.56,-0.63,1.18,-0.04,-0.49,0.45,0.96,-6.22,7.18,0.94,-6.76,7.7,-0.3,-7.77,7.47
"BRIAN.GIONTA","F","20122013","MTL",48,679.08,-0.28,-0.2,-0.09,-0.06,0,-0.06,-0.86,-1.07,0.21,-1.55,-0.82,-0.73,-1.97,-0.82,-1.16
"BRIAN.LASHOFF","D","20122013","DET",31,471.22,-0.6,0.76,-1.36,-0.44,0.52,-0.95,-3.8,2.71,-6.5,-5.68,5.38,-11.06,-7.48,5.14,-12.62
"BRIAN.LEE","D","20122013","T.B",22,298.15,-1.15,1.83,-2.98,-0.16,0.13,-0.29,0.49,3.18,-2.69,0.24,2.83,-2.59,-0.02,2.44,-2.47
"BRIAN.MCGRATTAN","F","20122013","CGY",19,136.12,-0.56,0.16,-0.73,-0.44,0.36,-0.79,-3.46,2.86,-6.32,-4.61,7.62,-12.23,-4.34,12.95,-17.29
"BRIAN.STRAIT","D","20122013","NYI",19,293.43,1.57,0.35,1.22,0.27,0.41,-0.13,-0.28,2.06,-2.33,0.57,0.22,0.34,-3.6,-2.7,-0.89
"BROOKS.LAICH","F","20122013","WSH",9,118.92,0.23,-0.64,0.87,-0.5,0.27,-0.77,-4.13,0,-4.13,-5.4,-2.06,-3.34,-0.71,-5.17,4.47
"BROOKS.ORPIK","D","20122013","PIT",46,857.68,-0.12,0.01,-0.13,-0.12,0.19,-0.32,-3.43,2.25,-5.68,-3.73,3.27,-7,-4.88,5.84,-10.71
"BRUNO.GERVAIS","D","20122013","PHI",37,586.73,-0.41,0.94,-1.35,0.02,0.08,-0.06,-1.22,0.7,-1.92,-1,1.57,-2.57,0.01,-0.49,0.5
"BRYAN.ALLEN","D","20122013","ANA",41,675.48,-0.16,0.24,-0.41,-0.22,0.07,-0.29,-2.54,1.77,-4.31,-2.64,3,-5.64,-2.79,2.68,-5.48
"BRYAN.BICKELL","F","20122013","CHI",48,592.83,-0.22,-0.26,0.04,-0.16,-0.06,-0.11,-1.3,-1.39,0.09,-0.45,-1.51,1.07,0.87,-1.48,2.35
"BRYAN.LITTLE","F","20122013","WPG",48,737.82,0.31,-0.16,0.47,0.13,0.16,-0.03,1.63,0.89,0.74,1.95,2.52,-0.57,1.86,3.53,-1.67
"BRYCE.SALVADOR","D","20122013","N.J",39,677.42,-0.55,0.39,-0.93,-0.24,0.59,-0.84,-1.87,5.54,-7.41,-2.96,6.57,-9.53,-3.42,8.69,-12.11
"CAL.CLUTTERBUCK","F","20122013","MIN",42,491.27,-0.97,-0.62,-0.34,-0.39,-0.43,0.04,-1.85,-2.77,0.92,-2.33,-3.69,1.36,-3.51,-3.87,0.36
"CAM.ATKINSON","F","20122013","CBJ",35,470.55,0.48,-0.67,1.15,0.24,-0.3,0.54,4.81,-3.7,8.51,5.78,-4.95,10.73,6.67,-5.13,11.8
"CAM.BARKER","D","20122013","VAN",14,188.9,-0.09,0.64,-0.73,-0.05,-0.02,-0.04,4.09,1.15,2.94,3.7,5.29,-1.59,3.47,6.67,-3.2
"CAM.FOWLER","D","20122013","ANA",37,631.58,-0.41,-0.14,-0.28,-0.3,-0.06,-0.24,-3.07,1.97,-5.04,-2.56,2.08,-4.65,-0.85,0.96,-1.81
"CARL.GUNNARSSON","D","20122013","TOR",37,653.57,0.08,-0.19,0.27,-0.14,-0.18,0.04,0.3,-1.82,2.12,-0.63,-3.52,2.89,-1.57,-4.37,2.8
"CARL.HAGELIN","F","20122013","NYR",48,734.65,0.28,-0.04,0.32,0.18,0.08,0.1,3.45,1.52,1.92,4.34,1.22,3.12,6.73,-0.29,7.03
"CARLO.COLAIACOVO","D","20122013","DET",6,94.47,-0.58,0.16,-0.73,0.12,-0.24,0.36,6.74,2.42,4.31,6,2.12,3.89,10.15,1.75,8.4
"CARL.SODERBERG","F","20122013","BOS",6,72.78,-0.58,2.08,-2.66,-0.76,-0.02,-0.73,-9.37,-1.13,-8.24,-9.95,0.38,-10.34,-15.16,0.1,-15.27
"CASEY.CIZIKAS","F","20122013","NYI",45,448.35,0.23,0.34,-0.12,-0.28,-0.22,-0.06,-2.05,-1.19,-0.86,-3.11,-1.81,-1.3,-4.21,-1.77,-2.45
"CHAD.LAROSE","F","20122013","CAR",35,397.73,-0.99,-0.4,-0.59,-0.34,-0.04,-0.3,-0.54,-4.36,3.81,-0.43,-2.14,1.72,-1.89,-0.54,-1.35
"CHAD.RUHWEDEL","D","20122013","BUF",7,98.2,-0.26,-0.43,0.16,-0.75,-0.05,-0.7,-4.6,3.68,-8.28,-5.81,2.38,-8.19,-3.72,1.22,-4.94
"CHARLIE.COYLE","F","20122013","MIN",37,491.02,-0.13,-0.4,0.27,-0.02,-0.24,0.22,0.93,-3.63,4.56,0.5,-5.59,6.09,1,-6.8,7.8
"CHRIS.BOURQUE","F","20122013","BOS",18,177.67,-1.21,0.52,-1.74,-0.41,0.13,-0.54,-0.06,-3.71,3.65,-2.09,-2.58,0.48,-4.9,-3.88,-1.02
"CHRIS.BUTLER","D","20122013","CGY",44,654.28,-0.26,0.11,-0.37,-0.03,0.18,-0.21,-0.52,3.01,-3.53,-1.06,3.49,-4.55,-2.33,5.31,-7.64
"CHRIS.CONNER","F","20122013","ARI",12,132.28,0.44,-0.81,1.24,0.58,0.51,0.06,0.22,4.25,-4.03,1.71,6.24,-4.53,3,8.29,-5.29
"CHRIS.HIGGINS","F","20122013","VAN",41,550.9,-0.38,0.48,-0.87,-0.13,0.2,-0.32,0.76,2.46,-1.7,-1.15,2.52,-3.67,-1.99,2.58,-4.57
