"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"ANDREW.ALBERTS","D","20092010","CAR",61,811.32,0.39,-0.34,0.73,-0.07,0.05,-0.12,-1.14,-1.75,0.61,-0.72,-2.73,2.01,-0.54,-3.59,3.04
"ANDREW.ALBERTS","D","20092010","VAN",14,182.78,1.56,2.06,-0.5,0.4,-0.36,0.76,2.71,-2.67,5.38,3.19,-5.23,8.41,5.13,-4.44,9.57
"ANDREW.BRUNETTE","F","20092010","MIN",82,1090.17,0.22,0,0.22,0.03,-0.07,0.11,-0.03,-0.95,0.92,0.71,-1.08,1.79,1.3,-2.79,4.08
"ANDREW.COGLIANO","F","20092010","EDM",82,1019.9,0.33,-0.18,0.51,-0.09,0,-0.09,1.22,1.95,-0.73,1.25,1.79,-0.55,3.05,1.33,1.72
"ANDREW.EBBETT","F","20092010","CHI",10,103.65,-1.67,-1.6,-0.07,-0.14,-0.03,-0.11,1.04,1.95,-0.91,2.54,1.17,1.37,8.15,4.53,3.62
"ANDREW.EBBETT","F","20092010","MIN",49,540.42,-0.46,-0.02,-0.44,-0.13,0.17,-0.3,-0.75,0.86,-1.61,-0.28,2.56,-2.84,-0.11,3.74,-3.85
"ANDREW.FERENCE","D","20092010","BOS",51,854.9,-0.13,0.15,-0.28,-0.1,0,-0.09,-1.5,-0.76,-0.73,-1.53,0.74,-2.27,-1.28,0.84,-2.12
"ANDREW.LADD","F","20092010","CHI",82,1053.83,0.18,0.67,-0.49,0.05,0.13,-0.08,0.94,0.83,0.11,0.03,0.94,-0.9,1.36,1.31,0.05
"ANDREW.MACDONALD","D","20092010","NYI",45,755.95,-0.13,-0.78,0.65,-0.44,-0.3,-0.13,-3.72,-3.65,-0.07,-3.73,-3.4,-0.33,-4.79,-2.99,-1.79
"ANDREW.MURRAY","F","20092010","CBJ",45,415.28,-1.05,-0.6,-0.45,0.08,-0.32,0.4,2.25,-5.25,7.5,3.18,-4.91,8.09,1.75,-6.79,8.54
"ANDREW.PETERS","F","20092010","N.J",29,149.63,-1.34,0.43,-1.78,-0.59,-0.1,-0.49,-3.32,1.23,-4.55,-5.51,-0.76,-4.75,-11.12,0.77,-11.88
"ANDY.GREENE","D","20092010","N.J",78,1460.13,-0.08,-0.29,0.21,-0.14,0.09,-0.23,0.34,0.32,0.02,1.03,0.72,0.32,1.13,1.21,-0.08
"ANDY.MCDONALD","F","20092010","STL",79,1064.68,0.09,0.4,-0.31,0.11,0.15,-0.04,1.11,1.39,-0.28,1.31,1.05,0.26,1.16,0.71,0.45
"ANDY.SUTTON","D","20092010","NYI",53,933.12,-0.22,-0.4,0.18,0,-0.25,0.25,-1.28,-2.82,1.54,-1.36,-0.98,-0.38,-1.67,1.99,-3.65
"ANDY.SUTTON","D","20092010","OTT",18,292.25,-0.35,0.48,-0.83,0,0.41,-0.41,-1.57,-0.02,-1.55,-0.34,3.51,-3.86,2.49,8.36,-5.87
"ANSSI.SALMELA","D","20092010","ATL",29,373.43,0.76,-0.17,0.94,0.11,-0.05,0.16,1.19,0.06,1.13,2.29,-0.09,2.38,2.05,0,2.06
"ANSSI.SALMELA","D","20092010","N.J",9,112.92,-1.71,1.68,-3.39,0.33,1.28,-0.95,0,8.05,-8.05,2.24,7.31,-5.07,3.76,7,-3.25
"ANTOINE.VERMETTE","F","20092010","CBJ",81,1180.83,0.47,0.09,0.38,0.17,0.04,0.13,0.86,2.35,-1.49,1.33,2.03,-0.7,1.92,2.85,-0.93
"ANTON.STRALMAN","D","20092010","CBJ",73,1165.2,-0.32,-0.05,-0.27,0.12,-0.02,0.14,0.78,-1.52,2.31,0.84,-2.15,2.98,1.02,-4.97,5.99
"ANTON.VOLCHENKOV","D","20092010","OTT",64,1075.1,0.17,0.04,0.13,0.11,0.04,0.06,-0.34,1.65,-1.99,0.16,1.25,-1.09,-0.44,1.77,-2.21
"ANTTI.MIETTINEN","F","20092010","MIN",79,1038.67,0.39,0.12,0.27,0.07,0.03,0.04,0.77,-0.8,1.57,1.6,-2.05,3.65,2.3,-3.27,5.56
"ANZE.KOPITAR","F","20092010","L.A",82,1293.08,0.04,0.16,-0.12,0.22,0.11,0.1,2.34,0.2,2.14,3.56,0.88,2.68,4.81,1.2,3.61
"ARRON.ASHAM","F","20092010","PHI",72,697.05,0.38,0.35,0.03,0.19,0.06,0.13,1.71,-1.16,2.87,0.51,-0.61,1.12,-0.82,-0.28,-0.54
"ARTEM.ANISIMOV","F","20092010","NYR",82,927.57,0.07,0.09,-0.02,-0.18,-0.32,0.14,-1.26,-1.99,0.72,-0.11,-2.1,1.99,1.2,-3.02,4.22
"BARRET.JACKMAN","D","20092010","STL",66,1210.58,0.08,0.04,0.04,-0.06,0.17,-0.22,-0.37,1.29,-1.66,-0.47,1.56,-2.03,-0.46,1.54,-2
"BEN.EAGER","F","20092010","CHI",60,494.5,0.17,-0.54,0.7,-0.15,-0.02,-0.14,0.01,-0.33,0.34,0.49,1.57,-1.09,-0.5,0.32,-0.82
"BEN.LOVEJOY","D","20092010","PIT",12,168.4,1.45,-1.85,3.3,-0.48,0.12,-0.61,-6.77,-2.21,-4.55,-7.17,1.21,-8.38,-6.66,-0.78,-5.88
"BEN.MAXWELL","F","20092010","MTL",13,113.43,-1.08,-0.08,-1,-0.99,1.47,-2.45,-7.15,9.03,-16.17,-8.54,13.46,-22,-12.07,6.51,-18.59
"BENN.FERRIERO","F","20092010","S.J",24,250.25,-0.48,-1.15,0.66,-0.41,-0.45,0.04,0.32,-6.18,6.5,-0.1,-7.96,7.86,-1.29,-9.36,8.08
"BENOIT.POULIOT","F","20092010","MIN",14,141.23,1,-0.32,1.32,0.39,0.22,0.18,2.85,0.83,2.02,6.34,2.82,3.52,7.09,2.15,4.93
"BENOIT.POULIOT","F","20092010","MTL",39,545.15,0.26,-0.35,0.61,0.21,0.12,0.08,4.74,-1.29,6.04,5.05,-1.04,6.1,3.12,-2.09,5.21
"BILL.GUERIN","F","20092010","PIT",77,984.77,-0.1,0.19,-0.29,-0.18,-0.06,-0.13,0.9,-0.86,1.76,1.57,-0.33,1.9,1.9,0.35,1.55
"B.J..CROMBEEN","F","20092010","STL",79,799.55,-0.75,-0.48,-0.27,-0.31,-0.09,-0.22,-1.78,0.2,-1.98,-3.83,1.01,-4.84,-3.63,1.12,-4.75
"BLAIR.BETTS","F","20092010","PHI",63,579.97,-0.21,-0.51,0.3,-0.83,-0.11,-0.72,-5.22,-0.84,-4.38,-7.57,-1.62,-5.95,-10.55,-0.26,-10.29
"BLAIR.JONES","F","20092010","T.B",14,155.85,-0.66,-0.24,-0.42,0.18,-0.34,0.52,6.57,-5.49,12.06,5.68,-5.7,11.38,3.73,-4.42,8.15
"BLAKE.COMEAU","F","20092010","NYI",60,745.02,0.56,0.33,0.23,0.07,-0.07,0.14,1.22,-0.68,1.9,1.25,-1.41,2.66,1.3,-1.48,2.78
"BLAKE.WHEELER","F","20092010","BOS",82,1013.97,0.32,0.53,-0.22,0.34,0.03,0.31,0.41,0.6,-0.19,1.07,0.27,0.79,3.18,-0.78,3.96
"BOBBY.RYAN","F","20092010","ANA",81,1210.1,0.71,0,0.71,0.3,-0.06,0.37,2.02,-1.42,3.43,4.04,-2.26,6.3,4.89,-3.32,8.21
"BOBBY.SANGUINETTI","D","20092010","NYR",5,52.7,0.17,0.02,0.15,0.26,-0.76,1.02,6.88,-5.46,12.33,13.33,-11.88,25.21,12.45,-12.67,25.12
"BORIS.VALABIK","D","20092010","ATL",23,257.73,-0.26,-0.89,0.62,0.39,-0.51,0.91,3.98,-5.67,9.65,1.22,-6.22,7.44,4.79,-8.34,13.13
"BOYD.GORDON","F","20092010","WSH",36,267.15,-0.59,0.19,-0.77,-0.46,-0.35,-0.11,-1.69,-2.22,0.53,-4.7,-5.29,0.59,-4.54,-4.74,0.2
"BRAD.BOYES","F","20092010","STL",82,1082.2,0.55,0.13,0.42,0.17,0.23,-0.06,1.82,2.72,-0.91,2.52,3.04,-0.52,3.31,3.14,0.18
"BRAD.LUKOWICH","D","20092010","VAN",13,128.77,0.98,-0.83,1.81,0.33,-0.38,0.71,-1.67,2.98,-4.64,-1.81,3.15,-4.96,-2.05,8.6,-10.64
"BRAD.MARCHAND","F","20092010","BOS",20,213.88,-1.12,-0.47,-0.65,-0.18,0.34,-0.52,-0.64,0.54,-1.18,1.62,1.22,0.4,0.7,1.48,-0.79
"BRAD.MAY","F","20092010","DET",40,278.02,-0.58,0.01,-0.59,-0.18,-0.01,-0.17,-0.89,1.36,-2.25,-4.81,6.04,-10.85,-5.84,4.63,-10.47
"BRAD.RICHARDS","F","20092010","DAL",79,1174.75,0.53,0.47,0.06,0.21,0.18,0.03,0.07,2.68,-2.61,1.22,2.91,-1.69,1.5,3.51,-2.01
"BRAD.RICHARDSON","F","20092010","L.A",81,896.95,0.09,0.35,-0.25,0.16,0.19,-0.03,0.72,0.37,0.35,1.47,1.04,0.43,1.91,0.55,1.36
"BRAD.STAUBITZ","F","20092010","S.J",46,279.37,-0.65,-0.46,-0.19,-0.88,-0.39,-0.49,-8.79,-3.95,-4.84,-11.79,-3.92,-7.86,-14.04,-6.73,-7.31
"BRAD.STUART","D","20092010","DET",82,1515.1,-0.3,0.2,-0.51,-0.01,0.16,-0.18,-0.53,2.91,-3.45,-0.6,2.88,-3.48,-1.17,3.68,-4.86
"BRAD.WINCHESTER","F","20092010","STL",64,535.8,-0.34,-0.78,0.43,-0.07,-0.27,0.2,0.34,-1.83,2.17,-1.28,-2.93,1.65,-2.84,-4.13,1.29
"BRANDON.BOCHENSKI","F","20092010","T.B",28,284.3,0.51,-0.03,0.54,0.26,-0.44,0.7,2.4,-4.91,7.3,4.21,-7.52,11.73,4.06,-7.79,11.85
"BRANDON.DUBINSKY","F","20092010","NYR",69,1010.12,0.25,0.25,-0.01,0.26,0.15,0.11,2.4,0.15,2.25,4.11,0.87,3.24,4.81,1.24,3.57
"BRANDON.PRUST","F","20092010","CGY",43,277.08,0.6,-0.65,1.25,0.13,-0.37,0.5,0.88,-4.15,5.03,3.89,-3.92,7.8,2.77,-3.88,6.66
"BRANDON.PRUST","F","20092010","NYR",26,226.7,0.39,-0.29,0.68,0.14,-0.14,0.28,1.58,-2.46,4.04,2.74,-3.4,6.15,4.21,-5.02,9.23
"BRANDON.SEGAL","F","20092010","DAL",19,209.13,0.98,0,0.98,0.05,0.12,-0.07,-0.05,3.49,-3.54,-0.5,0.19,-0.7,-0.93,3.14,-4.07
"BRANDON.SEGAL","F","20092010","L.A",25,166.9,-0.17,-0.06,-0.12,-0.26,-0.02,-0.24,0.04,0.59,-0.55,0.14,-0.08,0.22,2.36,-2.52,4.88
"BRANDON.SUTTER","F","20092010","CAR",72,910.67,-0.01,-0.36,0.35,-0.07,0.16,-0.23,-1.21,2.21,-3.42,-1.74,2.51,-4.25,-2.82,3.74,-6.57
"BRANDON.YIP","F","20092010","COL",32,403.93,0.03,-0.25,0.28,0.12,-0.03,0.15,-1.85,2.35,-4.2,-2.66,4.25,-6.91,-0.8,2.87,-3.68
"BRAYDON.COBURN","D","20092010","PHI",81,1341.38,0.14,0.09,0.06,0.24,0.05,0.2,1.35,-0.4,1.75,2.77,-0.75,3.52,3.73,-2.22,5.95
"BRENDAN.MIKKELSON","D","20092010","ANA",28,373.65,-0.21,0.84,-1.05,-0.28,0.1,-0.38,-1.31,0.97,-2.28,-2.36,1.63,-3.99,-3.62,1.55,-5.17
"BRENDAN.MORRISON","F","20092010","WSH",74,951,-0.16,-0.3,0.14,-0.08,0.2,-0.27,0.08,1.76,-1.68,-0.44,1.9,-2.34,0.44,1.72,-1.29
"BRENDAN.WITT","D","20092010","NYI",41,524.67,-1.03,0.68,-1.71,-0.28,0.39,-0.68,-3.69,4.08,-7.78,-5.74,3.82,-9.56,-4.71,3.4,-8.12
"BRENDEN.MORROW","F","20092010","DAL",75,1040.23,-0.13,-0.08,-0.04,0.08,-0.08,0.16,1,-1.65,2.65,0.96,-1.05,2.01,1.53,-0.84,2.37
"BRENT.BURNS","D","20092010","MIN",47,781.7,-0.15,0.14,-0.29,0.12,0.1,0.02,0.66,0.57,0.09,1.68,1.79,-0.11,3.5,0.65,2.85
"BRENT.SEABROOK","D","20092010","CHI",78,1439.72,0.22,0.08,0.14,-0.13,0.08,-0.21,-1.51,0.86,-2.37,-1.92,0.92,-2.84,-2.29,1.78,-4.08
"BRENT.SOPEL","D","20092010","CHI",73,900.92,-0.22,0.45,-0.67,-0.03,0.18,-0.21,-1.01,0.94,-1.95,-1.09,2.85,-3.93,-0.29,3.93,-4.22
"BRETT.CARSON","D","20092010","CAR",54,819.38,0.23,-0.19,0.42,-0.04,-0.14,0.1,-0.94,0.15,-1.09,-0.93,-0.38,-0.55,-1.04,0.38,-1.42
"BRETT.CLARK","D","20092010","COL",64,927.37,-0.05,-0.17,0.12,-0.02,-0.23,0.21,0,-2.66,2.65,0.26,-3.31,3.57,1.6,-1,2.59
"BRETT.FESTERLING","D","20092010","ANA",42,499.4,-0.23,-0.23,0,-0.26,-0.16,-0.1,-2.85,-2.31,-0.54,-4.4,-3.61,-0.79,-4.69,-4.47,-0.22
"BRETT.LEBDA","D","20092010","DET",63,923.2,0.23,-0.07,0.31,-0.02,-0.06,0.05,-0.22,-0.8,0.58,-0.62,-0.42,-0.21,-1.84,0.26,-2.1
"BRETT.SUTTER","F","20092010","CGY",10,77.25,-1.9,-0.44,-1.46,-0.44,-0.55,0.11,-2.02,-3.59,1.57,-3.41,-7.09,3.68,-0.34,-9.62,9.28
"BRIAN.BOYLE","F","20092010","NYR",71,478.35,-0.31,0.34,-0.64,-0.14,0.33,-0.46,-1.58,1.94,-3.52,-1.65,2.09,-3.75,-3.72,2.41,-6.13
"BRIAN.CAMPBELL","D","20092010","CHI",68,1321.03,0.11,-0.02,0.14,0.16,-0.16,0.32,0.67,-1.63,2.3,-0.14,-1.88,1.74,-0.06,-2.9,2.84
"BRIAN.GIONTA","F","20092010","MTL",61,933.3,0.54,0.14,0.4,0.49,0.13,0.36,4.86,1.44,3.42,6.57,1.9,4.68,7.86,1.6,6.26
"BRIAN.LEE","D","20092010","OTT",23,336.9,-0.84,-0.6,-0.23,-0.23,-0.11,-0.12,-2.95,-2.92,-0.02,-3.26,-2.68,-0.58,-2.6,-1.66,-0.93
"BRIAN.MCGRATTAN","F","20092010","CGY",34,116.8,1.05,-0.32,1.36,0.39,0.08,0.31,6.36,0.93,5.43,4.48,1.64,2.84,3.09,0.12,2.97
"BRIAN.POTHIER","D","20092010","CAR",20,340.23,-0.86,0.19,-1.06,-0.3,0.04,-0.33,-3.47,3.49,-6.96,-3.85,4.6,-8.45,-4.33,7.79,-12.12
"BRIAN.POTHIER","D","20092010","WSH",41,661.25,-0.61,-0.55,-0.06,-0.17,0.28,-0.45,-1.02,0.08,-1.11,-2.57,-0.25,-2.32,-2.56,-0.57,-1.99
"BRIAN.RAFALSKI","D","20092010","DET",78,1479.75,0.36,-0.34,0.71,0.17,0.05,0.12,2.23,-1.22,3.45,2.87,-1.14,4.02,3.55,-0.76,4.31
"BRIAN.ROLSTON","F","20092010","N.J",80,1062.48,-0.16,-0.11,-0.05,-0.26,-0.08,-0.18,-1.54,-1.13,-0.41,-1.54,-1.5,-0.03,-1.53,-1.32,-0.22
"BRIAN.SUTHERBY","F","20092010","DAL",45,368.48,0.4,-1.18,1.58,-0.15,-0.09,-0.06,0.04,-2.13,2.17,-2.38,-2.05,-0.34,-3.32,-3.98,0.66
"BROOKS.LAICH","F","20092010","WSH",78,1010.32,-0.01,0.26,-0.28,0.12,0.18,-0.06,0.64,1.78,-1.14,0.46,3.3,-2.84,-0.07,3.32,-3.39
"BROOKS.ORPIK","D","20092010","PIT",72,1219,-0.04,0.02,-0.06,-0.01,-0.02,0,-0.86,2.11,-2.98,0.47,2.19,-1.72,-0.01,1.16,-1.16
"BRUNO.GERVAIS","D","20092010","NYI",70,1126.52,-0.02,0.55,-0.57,0.07,0.27,-0.2,2.23,3.9,-1.67,2.26,3.69,-1.42,4.15,3.09,1.06
"BRYAN.ALLEN","D","20092010","FLA",74,1228.88,-0.13,0.27,-0.4,0.02,0,0.02,0.95,0.99,-0.04,0.52,0.8,-0.28,0.28,1.54,-1.26
"BRYAN.BICKELL","F","20092010","CHI",16,150.52,-0.1,-1.46,1.36,-0.48,-0.54,0.06,-0.87,-6.16,5.29,-2.07,-8.62,6.54,-4.1,-7.43,3.33
"BRYAN.LITTLE","F","20092010","ATL",79,991.43,-0.17,-0.16,-0.01,0.11,-0.07,0.18,3.15,-1.48,4.63,3.31,-1.81,5.12,2.75,-1.01,3.77
"BRYAN.MCCABE","D","20092010","FLA",82,1444.62,0.17,-0.11,0.28,0.04,0.08,-0.04,0.57,0.1,0.47,0.59,-0.33,0.92,0.65,-1.62,2.28
"BRYAN.RODNEY","D","20092010","CAR",22,302.1,0.45,0.52,-0.07,0.04,0.25,-0.2,2.06,2.15,-0.1,1,1.96,-0.96,4.13,0.4,3.74
"BRYCE.SALVADOR","D","20092010","N.J",79,1306.67,-0.34,-0.22,-0.12,-0.2,-0.11,-0.09,-0.43,-0.21,-0.22,-0.67,-0.21,-0.46,-1.12,0.44,-1.56
"BYRON.BITZ","F","20092010","BOS",45,470.75,0.08,0.72,-0.64,-0.25,-0.14,-0.11,-3.66,-0.31,-3.35,-4.37,-0.95,-3.42,-4.73,0.55,-5.28
"BYRON.BITZ","F","20092010","FLA",7,71.93,0.28,-0.5,0.78,0.79,-0.76,1.55,2.7,-3.07,5.77,3.34,-7.16,10.49,3.13,-4.68,7.81
"CAL.CLUTTERBUCK","F","20092010","MIN",74,882.65,-0.49,-0.34,-0.14,-0.22,-0.07,-0.15,-1.27,0.12,-1.39,-0.74,1.11,-1.84,-0.59,1.16,-1.75
"CAL.O'REILLY","F","20092010","NSH",31,337.92,0.36,0.06,0.3,-0.1,0.16,-0.26,-4.12,2.44,-6.56,-3.58,2.4,-5.98,-6.68,1.34,-8.03
"CAM.BARKER","D","20092010","CHI",51,560.78,0.07,-0.38,0.45,-0.01,0.14,-0.15,-0.75,-0.42,-0.33,-0.03,-0.74,0.7,-1.45,-0.73,-0.72
"CAM.BARKER","D","20092010","MIN",19,327.2,0.64,0.34,0.3,0.03,0.59,-0.56,2.4,6.31,-3.91,1.27,6.71,-5.43,-1.24,4.15,-5.39
"CAM.JANSSEN","F","20092010","STL",43,199.8,-0.42,0.44,-0.86,-0.3,-0.07,-0.23,-7.05,2.85,-9.9,-5.81,2.42,-8.23,-6.94,-1.59,-5.35
"CARL.GUNNARSSON","D","20092010","TOR",43,714.45,0.63,-0.34,0.97,-0.3,-0.12,-0.18,-2.08,-1.65,-0.43,-5.4,-1.24,-4.16,-6.53,-0.79,-5.73
