"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"ALEX.GOLIGOSKI","D","20142015","DAL",81,1483.12,0.2,0.08,0.11,0.11,-0.16,0.27,1.07,-0.55,1.62,1.53,-1.47,3,1.98,-1.28,3.26
"ALEX.KILLORN","F","20142015","T.B",71,964.13,0.13,-0.03,0.16,-0.01,-0.03,0.02,0.48,-2.02,2.49,0.61,-2.83,3.44,1.88,-3.21,5.09
"ALEX.OVECHKIN","F","20142015","WSH",81,1288.38,0.39,0.3,0.09,0.21,0.12,0.09,2.79,1.1,1.68,4.68,1.74,2.94,6.23,1.82,4.42
"ALEX.PETROVIC","D","20142015","FLA",33,501.72,-0.27,0,-0.27,-0.01,0.3,-0.31,-3.08,1.03,-4.1,-2.88,4.22,-7.1,-1.95,3.77,-5.72
"ALEX.PIETRANGELO","D","20142015","STL",81,1575.87,-0.2,0.24,-0.44,-0.06,0.32,-0.38,-0.28,2.03,-2.31,-0.02,2.13,-2.15,-0.4,2.53,-2.92
"ALEX.SEMIN","F","20142015","CAR",57,788.6,0.38,0.17,0.21,-0.04,0,-0.04,-2.34,-0.95,-1.39,-1.4,-3.35,1.95,-0.24,-4.6,4.36
"ALEX.STEEN","F","20142015","STL",74,1076.4,0.38,0.15,0.23,0.38,0.12,0.26,2.31,0.97,1.34,3.5,1.4,2.11,4.34,1.03,3.3
"ALEX.TANGUAY","F","20142015","COL",80,1096.18,0.3,0.34,-0.04,0.15,0.31,-0.16,-0.93,1.94,-2.87,-1.14,1.65,-2.79,0.1,2.43,-2.33
"ALEX.WENNBERG","F","20142015","CBJ",68,824.13,-0.67,0.45,-1.12,-0.18,-0.03,-0.15,-1.37,-1.24,-0.12,-1.87,-1.45,-0.42,-0.78,-2.51,1.73
"ANDERS.LEE","F","20142015","NYI",76,902.08,0.47,0.1,0.37,0.3,0.08,0.23,4.33,0.61,3.72,4.5,1.39,3.11,5.16,1.49,3.67
"ANDRE.BENOIT","D","20142015","BUF",59,904.65,0.04,0.11,-0.08,-0.08,0.08,-0.16,-0.66,1.82,-2.48,-0.13,3.01,-3.14,0.85,3.57,-2.72
"ANDRE.BURAKOVSKY","F","20142015","WSH",53,617.03,0.84,0,0.84,0.08,-0.22,0.3,3.97,-0.76,4.73,5.75,-1.51,7.26,7.3,0.16,7.14
"ANDREI.MARKOV","D","20142015","MTL",81,1508,0.28,-0.11,0.39,0.13,0,0.13,1.7,0.48,1.22,2.36,0.4,1.96,3,0.08,2.93
"ANDREJ.MESZAROS","D","20142015","BUF",60,921.02,0.56,0.15,0.41,0.3,0.09,0.21,2.15,1.73,0.42,3.03,2.3,0.73,3.19,1.88,1.3
"ANDREJ.NESTRASIL","F","20142015","CAR",41,524.43,0.47,-0.71,1.18,0.34,-0.07,0.41,2.37,0.22,2.15,3.1,-1.04,4.14,3.67,-1.06,4.73
"ANDREJ.NESTRASIL","F","20142015","DET",13,112.88,-1.58,0.26,-1.84,0.29,-0.46,0.76,2.17,-5.83,8,2.86,-7.44,10.3,6.04,-8.83,14.86
"ANDREJ.SEKERA","D","20142015","CAR",57,1037.47,0.23,0.06,0.17,0.27,0.15,0.12,2.98,0.87,2.11,3.05,1.86,1.18,3.81,2.53,1.29
"ANDREJ.SEKERA","D","20142015","L.A",16,255.27,0.17,-0.52,0.68,-0.38,-0.42,0.04,-1.43,-3.57,2.14,-4.5,-5.84,1.33,0.87,-9.74,10.61
"ANDREJ.SUSTR","D","20142015","T.B",72,1141.47,-0.5,-0.17,-0.33,-0.43,-0.15,-0.28,-3.92,0.2,-4.12,-4.98,0.99,-5.97,-6.57,0.91,-7.48
"ANDREW.CAMPBELL","D","20142015","ARI",33,473.55,-0.61,0.01,-0.62,0.18,0.16,0.01,1.23,1.73,-0.5,0.93,2.99,-2.05,1.03,4.55,-3.52
"ANDREW.COGLIANO","F","20142015","ANA",82,1024.02,-0.24,0.21,-0.44,-0.13,-0.06,-0.06,-0.87,-1.09,0.23,-1.17,-1.07,-0.11,-1.36,-1.94,0.58
"ANDREW.DESJARDINS","F","20142015","CHI",13,143.32,-0.74,-1.01,0.27,-0.11,-0.28,0.16,1.82,-1.29,3.1,-0.33,-2.4,2.07,0.01,-5.51,5.51
"ANDREW.DESJARDINS","F","20142015","S.J",56,506.77,-0.51,-0.33,-0.18,-0.73,-0.13,-0.6,-6.68,-1.63,-5.05,-9.16,0.16,-9.32,-9.35,1.38,-10.73
"ANDREW.EBBETT","F","20142015","PIT",24,192.55,0.19,-0.16,0.34,-0.32,0.08,-0.4,-5.2,-2.91,-2.29,-7.87,-1.68,-6.2,-7.24,-1.38,-5.87
"ANDREW.FERENCE","D","20142015","EDM",70,1175.12,0.12,-0.06,0.17,-0.13,0.16,-0.29,-2.47,4.38,-6.85,-1.49,4.77,-6.26,-2.31,3.4,-5.71
"ANDREW.LADD","F","20142015","WPG",81,1171.63,0,-0.13,0.13,0.03,0.09,-0.06,0.97,0.95,0.03,1.15,0.62,0.53,2.56,0.3,2.25
"ANDREW.MACDONALD","D","20142015","PHI",58,980.1,-0.28,0.05,-0.32,0.06,-0.03,0.09,-1.17,-1.05,-0.12,-1.28,-0.06,-1.22,-1.7,-1.64,-0.06
"ANDREW.MACWILLIAM","D","20142015","TOR",12,150.17,-0.96,0.42,-1.38,-0.56,-0.06,-0.5,-3.2,5.29,-8.5,-6.23,4.86,-11.08,-8.84,5.94,-14.78
"ANDREW.SHAW","F","20142015","CHI",79,930.63,-0.55,0.44,-0.99,0.02,0.15,-0.13,-1.2,-0.33,-0.87,-1.14,0.06,-1.21,-0.7,-0.73,0.03
"ANDY.ANDREOFF","F","20142015","L.A",18,151.3,-1.32,-1.08,-0.24,-0.04,0.44,-0.48,-5.12,3.26,-8.38,-7.2,6.14,-13.35,-9.17,6.66,-15.83
"ANDY.GREENE","D","20142015","N.J",82,1518.78,0.02,-0.11,0.13,0.09,-0.06,0.15,0.59,-1.03,1.62,1.25,-0.36,1.61,1.47,0.98,0.49
"ANTHONY.BITETTO","D","20142015","NSH",7,81.62,-1.85,-0.44,-1.4,0.27,1.04,-0.77,-1.14,2.1,-3.24,-2.51,7.48,-9.99,-5.15,6.86,-12.01
"ANTHONY.DUCLAIR","F","20142015","NYR",18,190.6,-0.24,-1.07,0.82,-0.35,-0.19,-0.16,-6.68,-2.74,-3.94,-8.57,-5.26,-3.31,-5.62,-3.28,-2.34
"ANTHONY.PELUSO","F","20142015","WPG",49,284.03,-0.53,-0.24,-0.29,-0.38,-0.35,-0.03,-4.85,-0.01,-4.85,-3.89,-2.04,-1.85,-5.75,-5.66,-0.09
"ANTOINE.ROUSSEL","F","20142015","DAL",80,946.87,-0.61,0.46,-1.07,-0.16,-0.09,-0.06,-1.05,0.46,-1.51,0.81,1.04,-0.23,1.66,3.7,-2.04
"ANTOINE.VERMETTE","F","20142015","ARI",63,883.98,0.25,0.72,-0.47,-0.1,0.24,-0.34,-0.3,0.24,-0.54,-0.66,0.57,-1.22,-1.89,0.4,-2.29
"ANTOINE.VERMETTE","F","20142015","CHI",19,247.5,-0.44,0.16,-0.6,-0.2,0.17,-0.37,-1.26,5.79,-7.05,-1.47,5.78,-7.25,-4.53,6.65,-11.18
"ANTON.LANDER","F","20142015","EDM",38,451.68,0.04,0.5,-0.46,0.42,0.18,0.24,4.98,1.03,3.94,5.19,1.11,4.09,4.76,-0.45,5.21
"ANTON.STRALMAN","D","20142015","T.B",82,1328,0.53,0.16,0.37,0.28,-0.05,0.33,2.76,-1.53,4.29,1.71,-2.8,4.51,2.42,-4.37,6.78
"ANTON.VOLCHENKOV","D","20142015","NSH",46,551.55,0.15,0.18,-0.02,-0.13,0.09,-0.23,-3.18,0.4,-3.58,-3.05,0.05,-3.1,-1.91,1.36,-3.27
"ANZE.KOPITAR","F","20142015","L.A",79,1131.83,0.08,0.18,-0.1,0.04,-0.1,0.15,1.41,-2.12,3.52,2.28,-2.85,5.13,2.79,-3.04,5.83
"ARTEM.ANISIMOV","F","20142015","CBJ",52,650.7,0.02,0.84,-0.82,0.26,-0.24,0.51,0.9,0.12,0.78,2.11,-2.57,4.68,2.57,-3.49,6.05
"BARCLAY.GOODROW","F","20142015","S.J",60,608.93,-0.26,-0.22,-0.04,-0.43,-0.33,-0.1,-4.78,-0.48,-4.29,-4.72,-0.22,-4.5,-6.79,-0.08,-6.71
"BARRET.JACKMAN","D","20142015","STL",80,1154.28,-0.35,0.1,-0.45,-0.04,-0.09,0.05,-0.25,-1.48,1.22,0.04,-2.59,2.63,0.8,-1.81,2.61
"BEAU.BENNETT","F","20142015","PIT",49,570.62,-0.03,0.2,-0.23,-0.24,-0.14,-0.1,-0.24,-1.59,1.35,-1.5,-2.7,1.21,-1.27,-1.32,0.05
"BEN.CHIAROT","D","20142015","WPG",40,626.32,-0.07,-0.06,-0.01,0.23,-0.06,0.3,1,-0.06,1.06,2.27,-0.24,2.51,1.89,0.37,1.52
"BEN.LOVEJOY","D","20142015","ANA",40,653.35,-0.63,-0.49,-0.14,-0.07,-0.16,0.09,-1.71,-0.93,-0.78,-0.9,-1.95,1.05,1,0.98,0.02
"BEN.LOVEJOY","D","20142015","PIT",20,366.87,-0.75,0.57,-1.32,0.2,-0.02,0.22,2.08,1.09,1,3.55,0.1,3.46,3.44,0.4,3.04
"BENOIT.POULIOT","F","20142015","EDM",58,762.18,0.81,-0.15,0.96,0.2,0.41,-0.21,1.91,3.21,-1.29,2.13,1.88,0.26,3.17,-0.47,3.64
"BEN.SMITH","F","20142015","CHI",61,663.03,-0.59,-0.4,-0.19,-0.23,-0.32,0.08,-4.39,-1.8,-2.59,-5.52,-0.9,-4.63,-5.62,1.74,-7.36
"BEN.SMITH","F","20142015","S.J",19,189.15,-0.76,-1.61,0.84,-0.41,-0.92,0.52,-3.03,-5.25,2.21,-3.77,-7.7,3.92,-5.01,-5.55,0.54
"B.J..CROMBEEN","F","20142015","ARI",58,463.2,0,-0.28,0.28,-0.15,0.2,-0.35,-2.78,2.17,-4.94,-4.51,2.25,-6.76,-5.53,2.54,-8.07
"BLAKE.COMEAU","F","20142015","PIT",61,844.9,0.22,-0.05,0.27,0.11,0.22,-0.11,0.73,3.28,-2.55,1.28,3.63,-2.36,3.44,3.16,0.28
"BLAKE.WHEELER","F","20142015","WPG",79,1110.95,0.47,-0.28,0.76,0.19,-0.13,0.32,2.39,0.23,2.16,3.62,0.34,3.27,3.43,0.62,2.82
"BOBBY.FARNHAM","F","20142015","PIT",11,76.97,-1.18,-1.37,0.19,-0.86,-0.43,-0.43,-5.92,0.96,-6.88,-7.15,-2.6,-4.55,-9.46,5.1,-14.56
"BOBBY.RYAN","F","20142015","OTT",78,1080.88,0.22,0.13,0.09,0.16,0.21,-0.05,0.67,1.76,-1.09,0.17,2.22,-2.05,0.76,3.27,-2.51
"BO.HORVAT","F","20142015","VAN",68,758.15,-0.08,0.22,-0.3,0.11,0.34,-0.22,-0.7,3.22,-3.92,-0.82,3.4,-4.23,-1.94,5.36,-7.3
"BOONE.JENNER","F","20142015","CBJ",31,441.18,0.37,0.56,-0.2,0.36,-0.09,0.45,2.6,-0.3,2.9,1.9,-0.28,2.17,2.09,1.19,0.9
"BORNA.RENDULIC","F","20142015","COL",11,99.97,1.2,0.75,0.45,-0.6,-0.29,-0.3,-0.9,-3.12,2.23,-3.47,-6.62,3.15,-2.29,-10.77,8.49
"BOYD.GORDON","F","20142015","EDM",68,698.37,-0.38,-0.75,0.36,-0.38,-0.3,-0.08,-2.68,-2.87,0.19,-3.62,-2.61,-1.01,-5.55,-0.27,-5.28
"BRAD.BOYES","F","20142015","FLA",78,1034.37,0.26,-0.3,0.56,-0.08,-0.1,0.02,-0.98,-2.88,1.9,-1.42,-3.13,1.71,-2.06,-2.27,0.2
"BRAD.HUNT","D","20142015","EDM",11,174.67,-0.35,0.82,-1.17,-0.16,-0.14,-0.02,-2.27,-1.14,-1.13,-1.82,1.71,-3.53,0.43,4.01,-3.59
"BRAD.MALONE","F","20142015","CAR",65,617.32,-0.12,-0.2,0.08,-0.21,-0.39,0.18,-2.98,-1.17,-1.81,-3.76,-0.62,-3.15,-6.67,-0.53,-6.14
"BRAD.MARCHAND","F","20142015","BOS",77,1089.98,0.26,0.3,-0.04,0.17,-0.14,0.32,4.19,-1.26,5.45,4.37,-1.54,5.91,5.95,-0.73,6.68
"BRAD.RICHARDS","F","20142015","CHI",76,958.23,0.61,0.08,0.53,-0.05,0.21,-0.26,0.68,0.6,0.09,0.97,0.96,0.01,1.45,0.13,1.32
"BRAD.RICHARDSON","F","20142015","VAN",45,531.5,0.01,0.12,-0.1,0.19,0.14,0.06,0.91,1.4,-0.49,0.88,1.83,-0.96,1.85,2.48,-0.63
"BRAD.STUART","D","20142015","COL",65,1101.95,-0.22,-0.42,0.19,-0.08,-0.16,0.07,-2.68,1.34,-4.02,-2.66,2.7,-5.36,-4.53,3.48,-8.02
"BRANDON.BOLLIG","F","20142015","CGY",62,518.37,-1,-0.04,-0.96,-0.56,-0.12,-0.44,-2.34,-0.96,-1.38,-4.08,-1.67,-2.42,-5.11,-0.65,-4.46
"BRANDON.DAVIDSON","D","20142015","EDM",12,163.82,0.24,0.99,-0.75,0.08,-0.12,0.2,-5.02,-0.59,-4.43,-1.59,-3.32,1.73,-3.87,1.72,-5.59
"BRANDON.DUBINSKY","F","20142015","CBJ",47,625.6,0.86,-0.3,1.16,0.2,-0.01,0.2,1.46,-3.96,5.42,2.12,-4.23,6.35,4.42,-4.25,8.67
"BRANDON.GORMLEY","D","20142015","ARI",27,352.72,0.19,-0.17,0.36,-0.15,0.02,-0.16,3.21,-2.66,5.87,2.07,-0.65,2.72,2.82,0.19,2.63
"BRANDON.KOZUN","F","20142015","TOR",20,147.65,0.1,1.21,-1.1,-0.75,-0.07,-0.68,-5.86,0.77,-6.63,-9.38,-1.41,-7.96,-8.9,-1.75,-7.15
"BRANDON.MANNING","D","20142015","PHI",11,156.43,0.38,-0.85,1.23,0.39,-0.12,0.5,2.87,-0.53,3.4,-0.13,-4.59,4.46,-1.32,-4.53,3.21
"BRANDON.MCMILLAN","F","20142015","ARI",50,440.32,-0.81,0.6,-1.41,0.01,-0.05,0.06,-4.45,-1.91,-2.54,-4.5,-3.24,-1.25,-3.66,-4.57,0.9
"BRANDON.MCMILLAN","F","20142015","VAN",8,81.85,-0.17,0.46,-0.63,0.2,0.5,-0.3,-4.36,1.6,-5.95,1.24,3.62,-2.38,-1,6.8,-7.81
"BRANDON.PIRRI","F","20142015","FLA",49,621.15,-0.31,-0.79,0.48,0.05,-0.13,0.17,0.76,-0.53,1.29,2.24,1.24,1,2.19,0.18,2.01
"BRANDON.PRUST","F","20142015","MTL",82,894.98,-0.4,-0.65,0.25,-0.02,-0.31,0.29,-1.74,-2.48,0.74,-2.23,-3.06,0.84,-4.9,-3.28,-1.62
"BRANDON.SAAD","F","20142015","CHI",82,1129.58,0.26,0.14,0.12,0.28,0.03,0.25,-0.18,1.25,-1.44,-0.53,0.15,-0.68,-0.98,0.77,-1.75
"BRANDON.SUTTER","F","20142015","PIT",80,1059.63,-0.47,-0.45,-0.02,-0.16,0,-0.17,-2.12,-0.01,-2.12,-2.71,0.58,-3.29,-4.83,1.32,-6.16
"BRAYDEN.MCNABB","D","20142015","L.A",71,990.42,0.07,-0.45,0.53,0.07,-0.04,0.11,0.8,-1.65,2.45,0.92,-1.4,2.31,0.83,-2.77,3.6
"BRAYDEN.SCHENN","F","20142015","PHI",82,1116.15,-0.22,-0.3,0.08,0.05,0.02,0.03,-0.74,0.48,-1.23,0.06,2.03,-1.97,1.12,2.05,-0.93
"BRAYDON.COBURN","D","20142015","PHI",39,659.88,-0.09,0.28,-0.37,0,-0.23,0.23,1.82,-2.09,3.91,1.64,-3.05,4.69,-0.75,-4.21,3.46
"BRAYDON.COBURN","D","20142015","T.B",4,62.23,-0.11,-2.01,1.89,-0.6,-0.12,-0.48,-5.29,2.42,-7.71,-11.95,1.11,-13.06,-6.5,9.81,-16.31
"BRENDAN.GALLAGHER","F","20142015","MTL",82,1134.6,0.16,-0.08,0.24,0.57,0.08,0.48,4.68,0.28,4.39,6.12,0.35,5.77,8.54,-1.36,9.91
"BRENDAN.SHINNIMIN","F","20142015","ARI",12,130.55,-1.03,-2.26,1.23,-0.45,-0.55,0.09,-2.9,-5.77,2.87,-4.75,-8.36,3.61,-3.72,-6.62,2.9
"BRENDAN.SMITH","D","20142015","DET",76,1234.53,-0.3,0.09,-0.39,-0.06,-0.06,0.01,-0.32,-1.12,0.8,0.4,-1.9,2.3,0.78,-2.34,3.12
"BRENDEN.DILLON","D","20142015","DAL",20,367.27,-0.77,-0.27,-0.5,-0.23,0.12,-0.35,-2.18,-1.2,-0.98,-1.37,-0.54,-0.83,-4.03,-0.61,-3.41
"BRENDEN.DILLON","D","20142015","S.J",60,1058,-0.32,0.49,-0.81,-0.11,0.08,-0.2,-0.29,-0.73,0.44,-0.25,-0.68,0.43,-0.22,1.4,-1.62
"BRENDEN.MORROW","F","20142015","T.B",70,631.12,-0.64,-0.23,-0.41,-0.26,-0.16,-0.11,-2.57,-3.12,0.55,-3.76,-4.27,0.51,-4.27,-4.3,0.03
"BRENT.BURNS","D","20142015","S.J",82,1478.65,0.28,0.26,0.02,0.28,0.04,0.23,2,0.72,1.28,3.82,0.73,3.09,6.34,2.22,4.12
"BRENT.SEABROOK","D","20142015","CHI",82,1437.22,-0.11,0.26,-0.37,0.21,0.14,0.07,1.53,2.76,-1.23,1.82,3.05,-1.22,0.57,4.07,-3.49
"BRETT.BELLEMORE","D","20142015","CAR",49,742.15,0.08,-0.51,0.58,-0.07,-0.21,0.14,-4.12,-0.88,-3.24,-4.14,-1.73,-2.41,-7.85,-1.49,-6.35
"BRETT.CONNOLLY","F","20142015","BOS",5,60.9,-0.95,-0.17,-0.78,0.01,-0.34,0.35,8.62,-1.9,10.52,9.38,-0.34,9.72,9.25,-3.97,13.21
"BRETT.CONNOLLY","F","20142015","T.B",50,479.33,-0.17,-0.48,0.31,-0.16,-0.24,0.08,-2.62,-1.87,-0.75,-1.15,-3.49,2.34,0.33,-3.68,4.01
"BRETT.RITCHIE","F","20142015","DAL",31,354.93,-0.38,-0.74,0.36,0.11,-0.21,0.32,0.69,-1.06,1.75,0.19,-2.69,2.89,1.57,-6.15,7.72
"BRIAN.BOYLE","F","20142015","T.B",82,823.78,-0.42,-0.08,-0.34,-0.21,-0.2,-0.01,-2.51,-1.74,-0.77,-3.93,-1.89,-2.04,-5.54,-0.23,-5.31
"BRIAN.CAMPBELL","D","20142015","FLA",82,1539.92,-0.1,-0.18,0.08,-0.03,-0.18,0.15,1.28,-1.65,2.93,0.85,-2.61,3.45,1.55,-3.98,5.53
"BRIAN.DUMOULIN","D","20142015","PIT",8,116.62,0.93,1.03,-0.1,-0.43,0.42,-0.85,-6.96,7.78,-14.74,-10.72,5.24,-15.96,-12.71,6.03,-18.74
"BRIAN.FERLIN","F","20142015","BOS",7,60.78,-0.77,-1.15,0.38,-0.79,-0.46,-0.34,-4.69,-9.21,4.52,-9.89,-6.26,-3.63,-11.45,-9.57,-1.88
"BRIAN.FLYNN","F","20142015","BUF",54,687.15,0.46,-0.33,0.79,-0.01,-0.24,0.23,-0.34,0.09,-0.43,-0.22,-2.25,2.02,-1.11,-1,-0.1
"BRIAN.FLYNN","F","20142015","MTL",9,72.2,-0.98,0.63,-1.62,-0.06,1.04,-1.1,-0.46,3.91,-4.37,-0.41,7.67,-8.08,-3.42,11.65,-15.06
"BRIAN.GIBBONS","F","20142015","CBJ",25,279,-0.93,-1.96,1.03,-0.2,-0.55,0.35,-2.42,-4.29,1.88,-1.22,-4.51,3.29,-3.24,-2.59,-0.65
"BRIAN.GIONTA","F","20142015","BUF",69,981.15,0.05,-0.38,0.42,0.11,-0.12,0.23,0.94,-0.65,1.59,2.48,-0.27,2.75,4.3,-0.92,5.22
"BRIAN.LASHOFF","D","20142015","DET",11,129.68,0.86,-1.08,1.94,0.33,0.18,0.16,0.7,2.12,-1.42,0.5,-0.07,0.57,-1.76,5.59,-7.34
"BRIAN.MCGRATTAN","F","20142015","CGY",8,50.92,-1.9,0,-1.9,-0.48,0.39,-0.87,-0.6,2.28,-2.88,2.01,5.99,-3.98,0.38,10.74,-10.37
"BRIAN.STRAIT","D","20142015","NYI",52,844.83,0.01,0.44,-0.43,0.04,0.36,-0.31,-0.99,4.94,-5.93,-2.61,6.31,-8.92,-5.97,7.05,-13.03
"BROCK.NELSON","F","20142015","NYI",82,971.33,0.1,-0.25,0.35,0.28,0.04,0.24,2.68,-0.52,3.2,2.11,-0.54,2.65,1.18,-0.44,1.62
"BROOKS.LAICH","F","20142015","WSH",66,773.07,-0.18,0.09,-0.27,0.06,0.11,-0.05,-0.63,0.16,-0.79,-1.42,0.85,-2.27,0.23,1.98,-1.75
"BROOKS.ORPIK","D","20142015","WSH",78,1434.72,0.11,0.36,-0.24,0.04,0.15,-0.11,0.08,0.8,-0.72,0.2,2.15,-1.95,0.24,3.39,-3.15
"BRYAN.ALLEN","D","20142015","ANA",6,93.48,0.04,0.33,-0.29,0.23,-0.4,0.63,-3.79,0.81,-4.59,1.93,1.82,0.11,5.45,-1.57,7.01
"BRYAN.ALLEN","D","20142015","MTL",5,56.9,-1.26,1.14,-2.4,-0.22,-0.28,0.06,-4.26,-0.67,-3.59,-3.89,-1.93,-1.96,-1.48,0.29,-1.76
"BRYAN.BICKELL","F","20142015","CHI",80,895.1,-0.07,-0.24,0.17,-0.12,-0.06,-0.07,0.29,-0.56,0.86,-0.38,-0.35,-0.03,0.1,-0.59,0.69
"BRYAN.LITTLE","F","20142015","WPG",70,984.25,-0.04,-0.14,0.1,0.15,0.07,0.08,1.71,1.33,0.38,1.65,0.75,0.9,2.6,0.72,1.89
"BRYAN.RUST","F","20142015","PIT",14,158.27,-0.4,0.92,-1.33,-0.15,0.34,-0.49,-0.45,3.39,-3.84,-0.51,3.78,-4.29,0.5,4.57,-4.06
"BRYCE.SALVADOR","D","20142015","N.J",15,214.57,-0.3,0.93,-1.22,-0.18,-0.21,0.02,-2.15,0.97,-3.12,-4.46,-1.2,-3.26,-2.85,-0.84,-2.01
"CAL.CLUTTERBUCK","F","20142015","NYI",76,826.42,-0.78,-0.53,-0.25,-0.36,-0.21,-0.14,-2.34,-2.73,0.39,-3.06,-2.49,-0.57,-5.01,-2.91,-2.1
"CALLE.JARNKROK","F","20142015","NSH",74,813.7,-0.38,-0.02,-0.36,0.06,-0.18,0.23,0.55,-2.43,2.98,0.47,-3.76,4.22,-0.94,-4.44,3.5
"CALVIN.DE HAAN","D","20142015","NYI",65,1092.72,-0.28,-0.06,-0.21,-0.4,-0.14,-0.26,-1.77,-2.56,0.8,-1.52,-2.06,0.54,-1.19,-2.1,0.91
"CAM.ATKINSON","F","20142015","CBJ",78,1039.47,-0.32,-0.5,0.18,0.17,0.31,-0.14,1.93,2.07,-0.14,2.51,3.05,-0.53,3.84,4.11,-0.27
"CAM.FOWLER","D","20142015","ANA",80,1321.73,0.08,0.25,-0.17,0.09,0.1,-0.02,-0.12,0.93,-1.05,-0.67,0.69,-1.36,-1.39,1.33,-2.72
"CARL.GUNNARSSON","D","20142015","STL",61,1001.52,-0.02,0.06,-0.08,0,-0.04,0.04,-1.93,0.07,-2,-1.98,0.28,-2.25,-4.1,0.24,-4.34
