"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"ALEX.STEEN","F","20082009","TOR",19,229.97,-0.6,-0.2,-0.4,-0.25,-0.12,-0.13,-2.31,-4.19,1.87,-1.27,-3.56,2.29,-3.27,-0.72,-2.55
"ALEX.TANGUAY","F","20082009","MTL",50,584.37,1.25,-0.24,1.48,0.06,0.22,-0.16,-2.73,3.13,-5.85,-0.72,2.62,-3.34,0.47,3.06,-2.59
"ANDREAS.LILJA","D","20082009","DET",59,797.52,0.88,0.23,0.65,0.17,-0.11,0.27,2.03,-0.23,2.26,1.81,-1.2,3,1.43,-1.46,2.89
"ANDREAS.NODL","F","20082009","PHI",38,386.55,-1.82,0.6,-2.41,-0.47,-0.16,-0.31,-3.54,-2.67,-0.86,-2.24,-4.73,2.49,-3.92,-4.75,0.83
"ANDRE.DEVEAUX","F","20082009","TOR",21,148.2,-1.56,-1.24,-0.32,-0.29,0.39,-0.68,-9.48,-1.71,-7.77,-10.97,-1.11,-9.86,-14.26,-0.46,-13.8
"ANDREI.KOSTITSYN","F","20082009","MTL",74,893.92,0.63,0.47,0.16,0.1,0.02,0.08,2.43,-0.39,2.82,3.19,-0.53,3.72,3.65,-1.06,4.72
"ANDREI.MARKOV","D","20082009","MTL",78,1236.97,0.18,-0.12,0.3,0.12,0.01,0.11,0.35,1.04,-0.69,0.99,1.21,-0.22,2.97,0.87,2.1
"ANDREJ.MESZAROS","D","20082009","T.B",52,903.87,0.07,-0.21,0.28,0.13,0.31,-0.17,0.6,2.36,-1.75,1.42,2.46,-1.04,0.55,1.8,-1.25
"ANDREJ.SEKERA","D","20082009","BUF",69,1125.22,-0.17,0.39,-0.56,-0.02,-0.05,0.03,0.56,-1.32,1.89,0.82,-1.7,2.52,2.62,-2.29,4.92
"ANDRE.ROY","F","20082009","CGY",43,233.73,-0.94,-1.19,0.25,-0.61,0.11,-0.72,-5.29,1.84,-7.13,-4.78,1.68,-6.45,-4.44,-0.08,-4.35
"ANDREW.ALBERTS","D","20082009","PHI",79,1032.65,0.2,-0.12,0.32,0,-0.02,0.02,0.14,-2.52,2.66,0.73,-1.6,2.33,0.86,-1.05,1.9
"ANDREW.BRUNETTE","F","20082009","MIN",80,1056.38,0.27,0.13,0.14,0.32,-0.07,0.39,2.63,-0.49,3.12,2.42,-0.52,2.94,3.15,-0.3,3.44
"ANDREW.COGLIANO","F","20082009","EDM",82,956.38,-0.14,-0.09,-0.05,0.04,0.17,-0.13,-0.04,-0.17,0.13,1.23,-0.53,1.75,1.19,-0.38,1.57
"ANDREW.EBBETT","F","20082009","ANA",48,561.67,0.79,-0.12,0.91,0.14,-0.1,0.25,2.74,-2.01,4.75,3.8,-2.66,6.46,4.49,-2.21,6.69
"ANDREW.FERENCE","D","20082009","BOS",47,783.85,-0.66,-0.07,-0.6,-0.08,-0.05,-0.04,0.4,0.8,-0.41,0.1,0.96,-0.87,-0.6,2.56,-3.16
"ANDREW.HUTCHINSON","D","20082009","DAL",38,501.28,-0.48,-0.28,-0.2,-0.17,0.07,-0.24,0.52,-1.3,1.82,0.47,-1.94,2.41,1.84,-1.97,3.81
"ANDREW.LADD","F","20082009","CHI",82,1042.57,0.68,0.1,0.57,0.24,-0.01,0.25,1.93,-0.82,2.75,2.25,0.07,2.19,2.57,-0.57,3.15
"ANDREW.MURRAY","F","20082009","CBJ",67,629.43,-0.98,-0.22,-0.76,-0.12,-0.31,0.19,-1.18,-3.16,1.98,-0.94,-5.78,4.83,-2.23,-3.36,1.13
"ANDREW.PETERS","F","20082009","BUF",28,111.93,-1.76,-0.63,-1.12,-0.85,-0.12,-0.73,-6.48,-7.03,0.55,-8.23,-7.48,-0.75,-13.96,-9.28,-4.68
"ANDY.GREENE","D","20082009","N.J",49,699.53,-0.43,-0.27,-0.16,0.04,0.17,-0.13,-1.39,3.08,-4.46,-0.33,3.29,-3.61,-0.57,2.72,-3.3
"ANDY.HILBERT","F","20082009","NYI",67,814.33,0.11,-0.57,0.68,0.14,-0.18,0.33,3.63,-2.15,5.78,2.84,-2.11,4.94,4.72,-0.75,5.47
"ANDY.MCDONALD","F","20082009","STL",46,658.38,0.29,0.58,-0.29,0.08,-0.07,0.16,0.56,-1.54,2.11,2.07,-0.7,2.77,2.02,-2.19,4.21
"ANDY.SUTTON","D","20082009","NYI",23,377.5,0.68,-0.18,0.86,-0.09,-0.06,-0.03,-1.39,0.7,-2.09,-3.17,1.77,-4.94,-2.82,4.2,-7.02
"ANSSI.SALMELA","D","20082009","ATL",9,141.95,0.1,-0.07,0.17,0.01,-0.14,0.16,-0.64,-2.57,1.93,-3.62,-1.34,-2.28,-4.12,-0.88,-3.23
"ANSSI.SALMELA","D","20082009","N.J",17,186.28,-0.33,-0.28,-0.05,0.06,0.23,-0.17,-2.71,7.59,-10.3,-0.25,10.06,-10.32,5.84,14.63,-8.79
"ANTHONY.STEWART","F","20082009","FLA",59,444.55,-1.38,-0.47,-0.91,-0.15,-0.02,-0.13,-1.1,0.01,-1.11,-2.15,1,-3.16,-3.41,0.34,-3.75
"ANTOINE.VERMETTE","F","20082009","CBJ",17,238.63,0.4,0.12,0.29,0.18,0.31,-0.13,-0.15,-1.28,1.14,-2.59,1.38,-3.97,-5.9,1.8,-7.7
"ANTOINE.VERMETTE","F","20082009","OTT",62,779.75,-0.4,0.04,-0.44,0.04,0.2,-0.16,0.3,1.96,-1.67,-0.16,3.53,-3.68,0.36,5.71,-5.35
"ANTON.BABCHUK","D","20082009","CAR",72,1012.52,0.32,-0.15,0.48,0.1,-0.12,0.22,2.3,-1.55,3.85,1.94,-1.61,3.55,3.15,-0.08,3.23
"ANTON.STRALMAN","D","20082009","TOR",37,435.78,0.25,0.04,0.21,-0.26,-0.3,0.04,-0.43,-2.93,2.5,-0.84,-2.45,1.62,1.2,-3.17,4.37
"ANTON.VOLCHENKOV","D","20082009","OTT",68,1112.6,-0.7,-0.22,-0.48,-0.1,-0.14,0.04,-1.17,-2.97,1.8,-0.79,-3.14,2.35,-0.92,-2.6,1.68
"ANTTI.MIETTINEN","F","20082009","MIN",82,1075.08,-0.2,-0.09,-0.11,-0.14,0.04,-0.19,-0.41,-0.81,0.4,-1.12,-0.44,-0.68,-1.03,-0.96,-0.07
"ANTTI.PIHLSTROM","F","20082009","NSH",53,567.95,-0.69,-0.95,0.26,-0.08,-0.61,0.53,3.81,-4.68,8.49,5.29,-6.8,12.09,5.46,-8.58,14.03
"ANZE.KOPITAR","F","20082009","L.A",82,1206.7,0.49,0.42,0.07,0.35,-0.03,0.38,3.07,-0.92,3.99,4.31,-0.78,5.09,5.29,-0.97,6.26
"ARRON.ASHAM","F","20082009","PHI",78,660.87,0.45,0.28,0.17,0.12,-0.12,0.24,-0.61,-1.26,0.65,-0.72,-2.64,1.92,-2.28,-3.81,1.53
"BARRET.JACKMAN","D","20082009","STL",82,1491.35,-0.14,0.43,-0.57,0.07,0.09,-0.02,0.81,0.44,0.37,1.77,0.29,1.48,1.16,-0.16,1.32
"BEN.EAGER","F","20082009","CHI",75,620.32,-0.06,0.08,-0.14,-0.16,0.19,-0.36,-3.57,0.83,-4.4,-3.53,0.51,-4.04,-0.98,0.42,-1.4
"BEN.GUITE","F","20082009","COL",50,505.92,0.19,-0.32,0.51,-0.25,-0.17,-0.08,-1.19,-2.32,1.13,-0.33,-2.81,2.48,-0.94,-3.6,2.67
"BENJAMIN.ONDRUS","F","20082009","TOR",11,77.52,-2.15,-0.36,-1.78,-0.65,0.42,-1.08,-5.89,11.21,-17.1,-4.73,15.3,-20.03,-9.56,13.86,-23.43
"BEN.MAXWELL","F","20082009","MTL",7,66.88,-2.3,-1.72,-0.58,-0.37,0.42,-0.79,-6.88,-1.18,-5.7,-6.74,8.73,-15.47,-12.9,8.6,-21.5
"BENOIT.POULIOT","F","20082009","MIN",37,349.63,0.04,-0.55,0.59,-0.12,-0.01,-0.11,-1.82,1.38,-3.2,-0.72,1.5,-2.22,-3.32,-0.35,-2.97
"BILL.GUERIN","F","20082009","NYI",61,765.18,-0.14,-0.24,0.1,-0.07,0.12,-0.19,0.17,-0.25,0.42,-0.13,0.98,-1.12,0.07,1.24,-1.18
"BILL.GUERIN","F","20082009","PIT",17,190.98,1.22,0.4,0.83,0.34,0.11,0.23,6.8,3.04,3.75,8.49,0.42,8.07,7.73,-1.58,9.32
"BILL.THOMAS","F","20082009","PIT",16,113.8,-1.42,-0.16,-1.26,-1,0.29,-1.29,-7.22,-2.43,-4.79,-8.37,-1.25,-7.12,-11.62,-0.18,-11.43
"B.J..CROMBEEN","F","20082009","DAL",15,117.48,0.69,0.38,0.31,0.15,-0.12,0.27,-1.64,-1.88,0.23,0.43,-0.31,0.74,-2.62,0.01,-2.63
"B.J..CROMBEEN","F","20082009","STL",66,811.25,-0.46,-0.21,-0.24,-0.04,-0.12,0.08,0.58,-0.16,0.73,1.52,-1.37,2.89,1.95,-2.6,4.56
"BLAIR.BETTS","F","20082009","NYR",81,595.47,-0.49,-0.15,-0.34,-0.5,-0.17,-0.34,-4.34,-1.29,-3.05,-5.79,-2.02,-3.77,-8.67,-1.98,-6.69
"BLAKE.COMEAU","F","20082009","NYI",53,682.73,0.08,0.53,-0.44,0.01,-0.02,0.03,-2.28,-0.42,-1.86,-2.14,-1.08,-1.06,-1.74,-1.06,-0.68
"BLAKE.WHEELER","F","20082009","BOS",80,910.32,0.97,-0.17,1.14,0.41,0.03,0.38,3.78,1.13,2.65,3.92,1.56,2.36,4.46,1.79,2.67
"BOBBY.HOLIK","F","20082009","N.J",62,600.85,-0.86,-0.66,-0.2,0.02,-0.09,0.11,2.69,-1.07,3.76,1.62,-1.69,3.31,1.21,-5.04,6.25
"BOBBY.RYAN","F","20082009","ANA",64,787.88,1.27,0.23,1.04,0.26,0.04,0.22,0.54,-2.32,2.85,2.82,-2.29,5.11,3.72,-2.69,6.41
"BORIS.VALABIK","D","20082009","ATL",50,652.42,-0.61,0.52,-1.12,-0.36,0.16,-0.51,-2.84,0.69,-3.53,-3.04,1.53,-4.58,-1.84,2.9,-4.73
"BOYD.DEVEREAUX","F","20082009","TOR",23,259.55,-0.18,-0.26,0.09,-0.01,-0.38,0.37,0.63,-0.04,0.67,-0.6,1.06,-1.66,-1.45,4.72,-6.18
"BOYD.GORDON","F","20082009","WSH",63,600.3,-0.65,-0.09,-0.56,-0.58,-0.29,-0.29,-9.2,-1.72,-7.48,-11.3,-1.82,-9.48,-13.65,-0.32,-13.33
"BRAD.BOYES","F","20082009","STL",82,1168.25,0,0.64,-0.64,0.24,0.13,0.11,2.54,1.07,1.47,4.06,1.18,2.88,5.34,1.3,4.04
"BRAD.LUKOWICH","D","20082009","S.J",58,841,-0.22,-0.12,-0.1,-0.04,-0.1,0.06,-0.51,-1.35,0.84,-0.86,-1.42,0.56,-1.02,-1.13,0.11
"BRAD.MAY","F","20082009","ANA",20,125.87,0.37,-1.48,1.86,-0.69,0.37,-1.06,-6.29,1.64,-7.92,-6.34,8.44,-14.78,-3.42,9.67,-13.09
"BRAD.MAY","F","20082009","TOR",38,280.92,-0.64,-0.01,-0.63,-0.55,-0.1,-0.46,-6.29,0.88,-7.17,-7.25,0.65,-7.9,-9.45,0.84,-10.29
"BRAD.RICHARDS","F","20082009","DAL",56,780.6,0.25,0.47,-0.22,0.02,0.31,-0.29,-0.05,1.42,-1.47,1.88,1.72,0.17,1.11,1.47,-0.36
"BRAD.RICHARDSON","F","20082009","L.A",31,326.03,-0.6,0.14,-0.75,-0.34,-0.02,-0.31,-2.76,-1,-1.76,-4.07,-1.27,-2.79,-3.99,-0.41,-3.58
"BRAD.STAUBITZ","F","20082009","S.J",35,212.52,-0.9,-1.12,0.21,-0.94,-0.07,-0.88,-2.88,-2.77,-0.11,-5.05,-4.82,-0.23,-7.58,-7.42,-0.17
"BRAD.STUART","D","20082009","DET",66,1111.9,-0.02,0.66,-0.68,-0.04,0.07,-0.12,-0.76,2.49,-3.24,-1.39,3.52,-4.91,-2.99,6.26,-9.25
"BRAD.WINCHESTER","F","20082009","STL",64,671.43,-0.17,-0.61,0.44,-0.06,0.35,-0.41,-1.66,1.62,-3.28,-2.85,1.86,-4.71,-2.78,3.65,-6.43
"BRANDON.BOCHENSKI","F","20082009","T.B",7,63.02,-0.94,0.36,-1.3,-0.62,-0.29,-0.32,-3.75,-2.51,-1.24,-8.23,-8.02,-0.21,-2.02,-12.11,10.09
"BRANDON.DUBINSKY","F","20082009","NYR",82,1061.05,0.09,0.06,0.03,0.09,0.11,-0.02,0.91,-0.33,1.24,1.41,-0.4,1.82,3.3,-1.71,5.01
"BRANDON.PRUST","F","20082009","ARI",11,106.98,-0.83,0.26,-1.09,0.76,0.38,0.38,-2.12,0.15,-2.27,-3.54,1.83,-5.38,-4.47,5.49,-9.96
"BRANDON.PRUST","F","20082009","CGY",25,155.75,-1.03,-0.07,-0.96,0.27,-0.64,0.92,-0.76,-6.99,6.23,-1.52,-10.24,8.71,-1.09,-12.13,11.04
"BRANDON.SUTTER","F","20082009","CAR",50,326.85,-0.28,-0.06,-0.22,-0.13,-0.19,0.06,-1.19,0.3,-1.49,-0.98,1.25,-2.24,-4.36,5.59,-9.95
"BRAYDON.COBURN","D","20082009","PHI",80,1411.07,-0.19,-0.02,-0.17,0.17,0.01,0.16,2.21,-1.48,3.69,3.08,-1.88,4.96,3.02,-3.91,6.93
"BRENDAN.BELL","D","20082009","OTT",53,754.92,0.67,0.15,0.53,0.18,-0.02,0.2,1.55,-0.92,2.47,1.12,-1.25,2.37,2.32,-1.96,4.28
"BRENDAN.MIKKELSON","D","20082009","ANA",34,438.97,-0.24,0.18,-0.42,-0.26,-0.08,-0.18,-2.21,-0.99,-1.22,-4.27,-0.06,-4.2,-5.76,0.6,-6.35
"BRENDAN.MORRISON","F","20082009","ANA",62,708.27,-0.53,-0.43,-0.1,-0.17,0.05,-0.22,-1.15,0.92,-2.07,-2.2,0.42,-2.61,-2.81,0.89,-3.7
"BRENDAN.MORRISON","F","20082009","DAL",19,207.73,0.9,-0.57,1.47,0.14,0.43,-0.29,2.85,4.27,-1.43,3.27,5.06,-1.79,3.23,3.13,0.1
"BRENDAN.SHANAHAN","F","20082009","N.J",34,366.18,-0.3,0.32,-0.62,-0.13,0.42,-0.55,-1.09,5.31,-6.4,-2.65,5.84,-8.48,-3.18,8.71,-11.89
"BRENDAN.WITT","D","20082009","NYI",65,1046.95,-0.37,0.55,-0.93,-0.13,0.26,-0.39,-0.9,2.47,-3.37,-1.4,3.37,-4.77,-4.31,4.57,-8.88
"BRENDEN.MORROW","F","20082009","DAL",18,247.6,-0.41,1.46,-1.87,-0.15,0.14,-0.28,-2.34,2.93,-5.27,-2.6,4.67,-7.28,-3.45,6.74,-10.2
"BRENT.BURNS","D","20082009","MIN",60,977.93,0.1,0.07,0.03,-0.01,-0.07,0.06,1.05,-0.61,1.66,0.92,-1.51,2.43,1.27,-0.82,2.08
"BRENT.SEABROOK","D","20082009","CHI",82,1395.22,-0.02,-0.08,0.06,0.02,-0.03,0.05,-0.04,0.17,-0.2,0.08,-0.31,0.4,0.34,0,0.34
"BRENT.SOPEL","D","20082009","CHI",23,246.02,-0.35,1.11,-1.47,-0.15,0.16,-0.31,-2.03,2.82,-4.85,-2.69,5.82,-8.51,-2.31,10.57,-12.88
"BRET.HEDICAN","D","20082009","ANA",51,727.2,-0.23,0.83,-1.06,0.24,-0.12,0.36,1.7,-1.89,3.59,3.16,-2.29,5.45,4.37,-2.99,7.36
"BRETT.CLARK","D","20082009","COL",76,1252.3,-0.1,0.18,-0.28,-0.02,0.04,-0.07,-0.23,0.21,-0.44,-0.52,-0.05,-0.47,-1.26,2.4,-3.67
"BRETT.FESTERLING","D","20082009","ANA",40,565.95,-0.8,-1.28,0.48,-0.23,0.06,-0.29,-2.78,-1,-1.78,-3.96,0.08,-4.04,-4.6,0.31,-4.91
"BRETT.LEBDA","D","20082009","DET",64,848.97,-0.28,-0.82,0.54,-0.26,-0.03,-0.23,-2.74,-0.61,-2.13,-3.07,-0.92,-2.15,-3.88,-2.15,-1.73
"BRETT.MCLEAN","F","20082009","FLA",80,826.02,-0.52,0.34,-0.85,-0.19,-0.05,-0.14,-1.91,-0.05,-1.86,-1.83,0.21,-2.04,-2.21,0.68,-2.89
"BRETT.SKINNER","D","20082009","NYI",11,117.88,1.01,-1.16,2.17,0.06,-0.55,0.62,-0.47,2.15,-2.63,-1.8,-2.44,0.64,-4.37,-3.93,-0.44
"BRETT.STERLING","F","20082009","ATL",6,71.68,-1.72,0.69,-2.41,-0.83,1.55,-2.38,-5.48,9.32,-14.81,-7.21,9.09,-16.31,-8.83,13.59,-22.42
"BRIAN.BOYLE","F","20082009","L.A",28,268.03,-0.64,0.97,-1.61,-0.39,-0.15,-0.25,-3.45,-1.45,-2,-2.99,-0.46,-2.53,-7.09,-0.96,-6.13
"BRIAN.CAMPBELL","D","20082009","CHI",82,1416.97,0.15,0.28,-0.12,0.17,-0.04,0.2,0.62,0.54,0.09,1.09,0.29,0.8,1.64,-1.1,2.74
"BRIAN.GIONTA","F","20082009","N.J",81,1074.77,0.37,0.18,0.2,0.14,-0.11,0.25,0.47,-0.86,1.33,1.98,-1.08,3.06,2.8,-0.62,3.42
"BRIAN.LEE","D","20082009","OTT",53,832.88,-0.11,-0.41,0.3,-0.05,-0.07,0.02,0.08,0.21,-0.14,0.03,-0.78,0.81,-0.02,-2.25,2.23
"BRIAN.POTHIER","D","20082009","WSH",9,136.33,0.57,0.43,0.14,-0.09,0.07,-0.16,0.08,4.32,-4.24,-0.42,2.52,-2.95,-6.57,-1.37,-5.2
"BRIAN.RAFALSKI","D","20082009","DET",77,1369.2,-0.19,-0.04,-0.16,-0.03,0.07,-0.1,0.04,0.26,-0.22,0.4,0.8,-0.4,-0.05,-0.41,0.36
"BRIAN.ROLSTON","F","20082009","N.J",64,740.42,0.19,-0.08,0.28,0.07,0.28,-0.21,0.02,4.47,-4.45,-0.89,4.45,-5.34,-0.51,4.1,-4.62
"BRIAN.SUTHERBY","F","20082009","ANA",17,96.52,2.58,-0.65,3.23,0.54,0.28,0.26,3.08,1.06,2.01,1.11,0.73,0.38,-2.04,0.44,-2.48
"BRIAN.SUTHERBY","F","20082009","DAL",42,439.6,-0.75,-0.3,-0.45,0.09,0,0.09,-1.4,1,-2.41,-2.98,2,-4.99,-4.41,3.65,-8.05
"BRIAN.WILLSIE","F","20082009","COL",42,415.8,-1.03,-0.79,-0.24,-0.13,-0.28,0.15,1.8,-3.86,5.66,1.37,-1.43,2.79,1.66,-2.82,4.48
"BROOKS.LAICH","F","20082009","WSH",82,933.72,-0.15,0.29,-0.44,-0.06,0.02,-0.08,-0.53,0.5,-1.02,-1.55,0.77,-2.32,-0.86,1.08,-1.94
"BROOKS.ORPIK","D","20082009","PIT",79,1348.7,0.26,0.64,-0.37,0.01,0.3,-0.3,-0.39,1.3,-1.68,-1.29,2.27,-3.57,-2.28,2.57,-4.85
"BRUNO.GERVAIS","D","20082009","NYI",69,1178.87,0.03,0.09,-0.05,0.07,0.22,-0.15,1.46,3.86,-2.4,1.15,3.6,-2.45,1.89,2.75,-0.86
"BRYAN.HELMER","D","20082009","WSH",12,154.7,-0.53,-0.64,0.11,-0.24,0.33,-0.57,-3.16,-1.69,-1.47,-2.24,0.12,-2.36,-5.71,-1.04,-4.67
"BRYAN.LITTLE","F","20082009","ATL",79,986.43,0.42,0.21,0.21,0.04,-0.17,0.21,0.04,-1.02,1.06,-0.5,-1.57,1.07,-1.46,-2.25,0.78
"BRYAN.MCCABE","D","20082009","FLA",69,1187.68,0.28,0.1,0.19,0.12,0.1,0.02,1.25,1.16,0.09,0.58,0.62,-0.04,0.83,0.25,0.58
"BRYAN.RODNEY","D","20082009","CAR",8,76.95,-0.45,1.7,-2.15,0.23,0.21,0.02,-1.18,3.63,-4.8,1.8,5.92,-4.13,4.78,5.18,-0.4
"BRYCE.SALVADOR","D","20082009","N.J",76,1226.33,-0.48,0.09,-0.57,-0.42,0.09,-0.52,-2.55,1.4,-3.94,-3.45,2.15,-5.6,-4.66,3.69,-8.35
"BYRON.BITZ","F","20082009","BOS",35,340.47,-0.97,-0.52,-0.45,-0.38,-0.35,-0.03,-2.53,-4.5,1.97,-2.49,-6.01,3.52,-4.13,-4.42,0.29
"CAL.CLUTTERBUCK","F","20082009","MIN",78,907.35,-0.35,-0.31,-0.04,-0.22,-0.08,-0.14,-1.22,0.3,-1.52,-0.98,-0.19,-0.79,-1.6,-0.18,-1.42
"CAL.O'REILLY","F","20082009","NSH",11,122.77,1.15,-0.76,1.92,0.3,0.02,0.28,4.67,1.9,2.78,0.29,4.15,-3.86,-3.02,0.27,-3.29
"CAM.BARKER","D","20082009","CHI",68,909.52,-0.44,0.44,-0.89,-0.01,0.07,-0.08,-2.73,-1.42,-1.31,-3.73,-1.27,-2.45,-4.68,-2.64,-2.04
"CAM.JANSSEN","F","20082009","STL",56,278.18,-0.01,0.57,-0.58,-0.43,-0.05,-0.38,-5.3,0.19,-5.49,-6.62,0.66,-7.28,-10.61,-1.11,-9.5
"CAM.PADDOCK","F","20082009","STL",16,133.42,-0.68,0,-0.69,-0.95,-0.45,-0.5,-2.13,4.48,-6.62,-6.43,2.5,-8.93,-7.79,3.73,-11.52
"CARLO.COLAIACOVO","D","20082009","STL",63,898.35,0.37,0.01,0.36,0.08,0,0.08,0.37,-0.42,0.79,0.3,-0.26,0.56,1.94,-1.84,3.78
"CARLO.COLAIACOVO","D","20082009","TOR",9,121.8,-0.45,-0.46,0.01,-0.07,-0.21,0.13,0.75,-8.29,9.04,0.16,-8.68,8.84,0.05,-8.12,8.18
