"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"ALEKSANDER.BARKOV","F","20132014","FLA",54,747.57,0.09,-0.32,0.41,0.21,-0.24,0.46,0.05,-1.54,1.59,1.52,-0.42,1.94,2.53,-0.47,2.99
"ALES.HEMSKY","F","20132014","EDM",55,726.1,-0.12,-0.39,0.27,0.04,-0.43,0.47,1.37,-2.87,4.24,1.02,-4.41,5.43,1.53,-4.61,6.14
"ALES.HEMSKY","F","20132014","OTT",20,261.43,1.35,0.74,0.61,0.57,0.2,0.38,5.88,0.38,5.5,6.45,-0.01,6.46,6.92,-0.61,7.53
"ALEX.BURROWS","F","20132014","VAN",49,650.13,-0.7,-0.12,-0.58,0.2,-0.13,0.32,1.74,-2.52,4.26,3.29,-1.81,5.1,5.75,-2.48,8.22
"ALEX.CHIASSON","F","20132014","DAL",79,865.35,-0.1,1.08,-1.19,-0.13,0.15,-0.28,-2.31,1.06,-3.37,-2.83,0.86,-3.7,-3.36,-0.52,-2.84
"ALEX.EDLER","D","20132014","VAN",63,1125.55,-1.01,0.32,-1.32,-0.06,-0.04,-0.02,0.4,0.6,-0.19,1.62,0.68,0.94,3.69,1.17,2.52
"ALEXEI.EMELIN","D","20132014","MTL",59,988.48,-0.04,0.04,-0.08,-0.13,0.24,-0.37,-0.88,1.14,-2.01,-1.4,3.27,-4.68,-2.38,5.12,-7.49
"ALEX.GALCHENYUK","F","20132014","MTL",65,791.2,-0.16,0.73,-0.9,0.1,0.03,0.06,0.62,1.38,-0.76,1.06,1.47,-0.41,1.86,2.08,-0.22
"ALEX.GOLIGOSKI","D","20132014","DAL",81,1466.25,0.08,-0.1,0.18,-0.03,0.04,-0.07,-0.87,-1.27,0.4,-1.43,-0.9,-0.53,-1.53,-0.83,-0.7
"ALEX.KILLORN","F","20132014","T.B",82,1182.95,0.32,0.01,0.3,-0.07,0.12,-0.19,-0.15,0.13,-0.29,-0.32,0.37,-0.69,-0.16,-0.51,0.36
"ALEX.OVECHKIN","F","20132014","WSH",78,1174.52,-0.21,0.85,-1.05,0.08,0.37,-0.29,2.81,2.69,0.12,4.22,3.42,0.8,6.72,3.81,2.92
"ALEX.PETROVIC","D","20132014","FLA",7,81.22,2.14,0.29,1.85,-0.43,-0.03,-0.4,-5.21,6.87,-12.09,-4.49,4.38,-8.87,-7.95,5.44,-13.39
"ALEX.PIETRANGELO","D","20132014","STL",81,1524.7,0.29,0.05,0.24,0.23,0.14,0.09,1.52,1.01,0.51,3.03,1.94,1.09,3.9,1.53,2.38
"ALEX.SEMIN","F","20132014","CAR",65,1008.7,0.33,-0.04,0.37,0.31,-0.04,0.35,2.89,-1.03,3.92,5.81,-1.25,7.06,8.03,-1.33,9.36
"ALEX.STEEN","F","20132014","STL",68,997.02,0.38,0.24,0.15,0.27,-0.01,0.29,3.71,-2.2,5.91,4.67,-1.05,5.72,6.48,-1.19,7.67
"ALEX.SULZER","D","20132014","BUF",25,386.92,-0.16,-0.65,0.48,0.14,0.2,-0.06,-0.98,0.57,-1.55,0.95,2.36,-1.4,0.41,4.74,-4.33
"ALEX.TANGUAY","F","20132014","COL",16,204.9,1.46,-0.79,2.25,0.2,-0.29,0.48,2.87,-3.8,6.67,0.46,-7.31,7.76,-0.01,-9.47,9.46
"ALEX.URBOM","D","20132014","WSH",20,252.68,-0.31,-0.52,0.2,-0.01,0.28,-0.29,-2.32,5.1,-7.42,-1.77,4.84,-6.61,-4.27,5.63,-9.9
"ANDERS.LEE","F","20132014","NYI",22,280.12,0.61,-0.55,1.16,0.72,-0.38,1.1,3.12,-3.33,6.45,5.14,-4.53,9.67,3.99,-5.51,9.5
"ANDRE.BENOIT","D","20132014","COL",79,1238.12,-0.2,0.2,-0.4,-0.18,0,-0.17,-0.09,0.31,-0.4,-0.6,0.89,-1.49,0.14,0.77,-0.63
"ANDREI.LOKTIONOV","F","20132014","CAR",20,245.45,1.13,1.58,-0.45,0.18,0.39,-0.22,0.4,-0.64,1.04,0.32,-1.36,1.69,-0.54,-3.16,2.63
"ANDREI.LOKTIONOV","F","20132014","N.J",48,535.52,-0.1,-0.76,0.66,0.07,-0.24,0.31,0.13,-2.94,3.06,0.47,-3.75,4.22,0.5,-5.28,5.78
"ANDREI.MARKOV","D","20132014","MTL",81,1450,0.26,-0.23,0.49,0.19,0.11,0.08,2.39,0.21,2.18,2.56,0.8,1.76,4.07,-0.62,4.68
"ANDREJ.MESZAROS","D","20132014","BOS",14,233.45,0.19,-0.13,0.33,-0.16,0.47,-0.63,-2.56,1.79,-4.35,-5.44,2.6,-8.04,-7.81,3.11,-10.92
"ANDREJ.MESZAROS","D","20132014","PHI",38,580.05,0.46,0.19,0.26,0.1,0.22,-0.12,-0.73,-0.05,-0.68,-1.03,1.03,-2.06,0.12,0.27,-0.15
"ANDREJ.SEKERA","D","20132014","CAR",74,1336.83,0.59,0.31,0.28,0.19,0.16,0.04,0.84,1.62,-0.77,2.87,1.68,1.19,2.96,0.84,2.11
"ANDREJ.SUSTR","D","20132014","T.B",43,612.98,-0.73,-0.15,-0.57,-0.19,-0.04,-0.16,-1.61,0.64,-2.25,-0.93,0.7,-1.63,-0.51,-1.29,0.78
"ANDREW.ALBERTS","D","20132014","VAN",10,70.12,-0.43,-0.58,0.15,-0.82,0.43,-1.25,-8.41,6.97,-15.38,-11.75,3.01,-14.76,-6.99,1.09,-8.08
"ANDREW.COGLIANO","F","20132014","ANA",82,1076.63,-0.36,0.01,-0.38,-0.23,0.03,-0.26,-1.29,0,-1.29,-0.95,0.6,-1.55,-1.03,-0.07,-0.96
"ANDREW.DESJARDINS","F","20132014","S.J",81,789.02,-0.83,-0.28,-0.55,-0.55,-0.19,-0.37,-4.18,-0.38,-3.81,-5.36,-1.82,-3.53,-7.22,-1.76,-5.47
"ANDREW.EBBETT","F","20132014","PIT",9,90.45,-1.48,0.97,-2.45,-0.45,0.21,-0.66,-7.63,2.33,-9.96,-7.68,-0.6,-7.09,-9.46,1.07,-10.53
"ANDREW.FERENCE","D","20132014","EDM",71,1252.62,0.06,0.06,0,-0.19,0.23,-0.42,-0.18,2.04,-2.22,-0.42,3.12,-3.55,0.12,2.99,-2.87
"ANDREW.LADD","F","20132014","WPG",78,1134.5,0.23,-0.14,0.37,0.16,0.06,0.1,2.79,0.14,2.65,3.14,-0.28,3.42,4.45,-1.1,5.54
"ANDREW.MACDONALD","D","20132014","NYI",63,1187.08,-0.19,0.18,-0.37,-0.25,0.16,-0.41,-4.53,1.74,-6.27,-6.01,2.88,-8.89,-7.76,5.54,-13.3
"ANDREW.MACDONALD","D","20132014","PHI",19,361.88,-0.82,-0.98,0.16,-0.45,-0.29,-0.16,-2.47,-1.94,-0.53,-4.04,-0.78,-3.26,-1.84,-1.07,-0.77
"ANDREW.SHAW","F","20132014","CHI",80,1003.43,0.41,0.04,0.38,0.19,0.04,0.14,1.46,0.55,0.91,1.73,0.74,0.99,1.51,-0.26,1.77
"ANDY.GREENE","D","20132014","N.J",82,1492.27,0.11,0.04,0.06,0.16,-0.1,0.26,1.25,-0.92,2.17,1.31,-0.78,2.09,1.57,-0.98,2.55
"ANDY.MIELE","F","20132014","ARI",7,62.75,2.71,-0.98,3.69,-0.4,0.87,-1.27,-2.57,7.43,-9.99,-4.67,10.96,-15.63,0.31,13.85,-13.54
"ANTHONY.PELUSO","F","20132014","WPG",53,301.8,-0.32,0.65,-0.97,-0.4,-0.02,-0.38,-5.62,-1.59,-4.03,-7.48,-0.9,-6.58,-9.72,-3.85,-5.87
"ANTOINE.ROUSSEL","F","20132014","DAL",81,918.58,-0.21,0.04,-0.26,0.17,-0.14,0.32,0.67,-1.36,2.04,2.58,-1.95,4.53,4.38,-0.74,5.13
"ANTOINE.VERMETTE","F","20132014","ARI",82,1146.58,0.06,-0.31,0.37,0,0.09,-0.09,-0.44,0.69,-1.14,-1.3,1.05,-2.35,-2.51,1.41,-3.92
"ANTON.BELOV","D","20132014","EDM",57,835.08,0.07,0.12,-0.05,0.22,-0.07,0.29,2.13,-1.7,3.83,1.92,-3.27,5.18,1.84,-3.26,5.1
"ANTON.LANDER","F","20132014","EDM",27,283.95,-1.16,0.41,-1.57,-0.6,-0.19,-0.41,-2.16,-0.32,-1.84,-3.13,-4.05,0.92,-3.87,-4.9,1.04
"ANTON.STRALMAN","D","20132014","NYR",81,1391.4,0.16,0.07,0.09,0.2,-0.29,0.49,1.18,-2.11,3.29,1.37,-3.65,5.02,1.15,-5.83,6.98
"ANTON.VOLCHENKOV","D","20132014","N.J",56,714.3,0.04,-0.12,0.16,0.02,-0.17,0.19,-1.05,-1.99,0.94,0.44,-2.58,3.02,0.77,-2.36,3.13
"ANZE.KOPITAR","F","20132014","L.A",82,1229.28,0.63,-0.34,0.97,0.24,-0.18,0.41,2.98,-1.08,4.06,3.51,-1.84,5.35,4.16,-2.54,6.69
"ARTEM.ANISIMOV","F","20132014","CBJ",81,979.32,0.02,0.2,-0.18,-0.02,-0.08,0.06,-0.52,-1.24,0.73,-1.16,-1.57,0.42,-0.11,-1.23,1.12
"BARRET.JACKMAN","D","20132014","STL",79,1221.83,0.07,0.4,-0.33,-0.05,0,-0.05,-0.36,-1.12,0.75,-1.4,-1.66,0.26,-2.54,-1.41,-1.13
"BEAU.BENNETT","F","20132014","PIT",21,261.03,-0.68,0.47,-1.15,-0.32,-0.1,-0.21,0.58,-0.74,1.32,0.97,-3.75,4.72,3.91,-9.72,13.63
"BEN.EAGER","F","20132014","EDM",7,50.3,-0.62,-2.66,2.04,-0.29,-1.3,1.02,-2.32,-8.14,5.82,-0.24,-12.02,11.79,-3.4,-4.96,1.56
"BEN.HANOWSKI","F","20132014","CGY",11,78.1,0.2,1.06,-0.86,-0.34,-0.41,0.07,2.27,-0.57,2.84,-1.63,-5.23,3.6,-1.02,-8.02,7
"BEN.LOVEJOY","D","20132014","ANA",78,1313.2,-0.54,-0.44,-0.1,-0.19,-0.04,-0.15,-1.97,-0.57,-1.4,-2.81,-0.39,-2.42,-3.59,0.3,-3.89
"BENOIT.POULIOT","F","20132014","NYR",80,906.07,0.36,-0.32,0.68,0.01,-0.3,0.31,-0.09,-1.82,1.73,-1.14,-2.6,1.46,-0.47,-4.73,4.26
"BEN.SMITH","F","20132014","CHI",75,817.42,-0.12,0.01,-0.13,-0.13,-0.1,-0.03,-4.31,-2.29,-2.02,-4.68,-2.51,-2.16,-5.94,0.36,-6.3
"BEN.STREET","F","20132014","CGY",13,114.18,-0.44,0.04,-0.48,-0.39,1.26,-1.65,-0.48,6.9,-7.38,0.1,10.5,-10.41,3.32,15.66,-12.35
"B.J..CROMBEEN","F","20132014","T.B",55,470.12,-0.78,-0.35,-0.42,-0.46,-0.23,-0.22,-1.88,0.15,-2.03,-2.55,0.17,-2.72,-2.18,0.96,-3.14
"BLAIR.JONES","F","20132014","CGY",14,137.17,-1.18,-1.59,0.41,0.07,-0.62,0.69,-5.38,-5.87,0.48,-6.88,-3.55,-3.33,-2.07,-0.17,-1.9
"BLAKE.COMEAU","F","20132014","CBJ",61,697.43,-0.03,0.19,-0.22,-0.08,-0.16,0.08,-0.15,-2.56,2.41,-0.36,-3.92,3.56,0.8,-5.55,6.35
"BLAKE.WHEELER","F","20132014","WPG",82,1208.83,0.27,-0.14,0.41,0.01,-0.04,0.06,0.72,0.32,0.39,-0.25,0.99,-1.24,-0.07,1.77,-1.84
"BOBBY.RYAN","F","20132014","OTT",70,971.78,0.34,-0.11,0.45,0.04,0,0.04,-0.86,2.37,-3.23,-1.22,2.28,-3.5,-1.67,2.89,-4.56
"BOONE.JENNER","F","20132014","CBJ",72,933.1,-0.28,-0.66,0.38,-0.08,-0.05,-0.02,0.23,-0.72,0.95,0.15,0.26,-0.11,1.25,1.33,-0.07
"BOYD.GORDON","F","20132014","EDM",74,830.15,-0.3,-0.24,-0.06,-0.31,-0.28,-0.03,-2.04,-4.15,2.1,-3.33,-3.91,0.58,-4.82,-2.26,-2.56
"BRACKEN.KEARNS","F","20132014","S.J",25,290.02,-0.69,0,-0.69,-0.19,-0.38,0.2,-1.14,-2.57,1.44,-2.61,-3.16,0.55,-3.05,-2.41,-0.64
"BRAD.BOYES","F","20132014","FLA",78,1086.13,0.48,0.26,0.21,0.22,0.04,0.18,0.82,0.42,0.4,1.84,1.48,0.36,0.95,2.29,-1.34
"BRAD.MALONE","F","20132014","COL",32,214.15,-0.87,0.56,-1.43,-0.63,-0.28,-0.35,-6.27,-2.06,-4.21,-7.35,-4.13,-3.22,-10,-3.39,-6.61
"BRAD.MARCHAND","F","20132014","BOS",82,1126.62,0.25,-0.16,0.41,0.19,-0.02,0.22,2.08,-1.49,3.57,3.85,-2.18,6.04,4.51,-3.14,7.65
"BRAD.RICHARDS","F","20132014","NYR",82,1191.43,0.03,0.29,-0.26,0.1,0.08,0.02,2.06,-0.53,2.59,3.35,0.54,2.82,4.72,1.6,3.11
"BRAD.RICHARDSON","F","20132014","VAN",73,915.75,0.2,0.06,0.14,-0.22,0.05,-0.27,-3.35,1.13,-4.48,-4.53,0.61,-5.14,-3.83,2.6,-6.43
"BRAD.STUART","D","20132014","S.J",61,1020.25,-0.11,-0.16,0.05,-0.26,0.02,-0.27,-2.27,0.66,-2.93,-2.27,1.55,-3.82,-2.87,2.52,-5.39
"BRANDON.BOLLIG","F","20132014","CHI",82,807.97,-0.48,0.05,-0.53,-0.41,-0.04,-0.37,-1.64,-0.75,-0.89,-2.74,-0.47,-2.27,-4.87,0.73,-5.6
"BRANDON.DUBINSKY","F","20132014","CBJ",76,1032.18,0.27,-0.2,0.48,0.32,0.03,0.3,2.26,0.58,1.67,3.41,1.03,2.38,4.61,0.68,3.93
"BRANDON.GORMLEY","D","20132014","ARI",5,67.2,0.48,-1.86,2.34,-0.22,-0.26,0.04,-1.6,-2.29,0.68,-2.54,-3.75,1.21,-6.25,-2.27,-3.97
"BRANDON.MCMILLAN","F","20132014","ARI",22,250.58,0,-0.18,0.18,0.09,-0.39,0.48,1.32,-6.11,7.42,2.44,-6.84,9.29,1.25,-7.92,9.17
"BRANDON.PIRRI","F","20132014","CHI",28,314.3,0.25,-0.38,0.63,-0.38,-0.02,-0.35,-5.26,2.04,-7.3,-2.17,3.09,-5.26,0.79,4.89,-4.1
"BRANDON.PIRRI","F","20132014","FLA",21,242.83,0.38,-0.42,0.8,0.26,0.05,0.21,2.32,0.92,1.4,3.55,1.65,1.9,2.45,1.32,1.13
"BRANDON.PRUST","F","20132014","MTL",52,559.82,-0.14,-0.01,-0.13,-0.35,-0.15,-0.2,-2.41,0.37,-2.78,-4.95,-0.59,-4.36,-6.39,1.3,-7.69
"BRANDON.SAAD","F","20132014","CHI",78,1049.68,0.55,0.08,0.46,0.3,0.08,0.22,1.46,-0.92,2.39,2.4,-0.83,3.23,3.33,-1.03,4.36
"BRANDON.SUTTER","F","20132014","PIT",81,990.4,-0.77,-0.28,-0.49,-0.37,0.05,-0.42,-2.56,-1.35,-1.21,-4.25,0.16,-4.4,-6.39,1.2,-7.59
"BRAYDEN.MCNABB","D","20132014","BUF",12,169.27,-0.08,-1.3,1.21,0,-0.08,0.09,0.38,0.68,-0.3,1.16,-2.43,3.59,3.94,-1.42,5.35
"BRAYDEN.SCHENN","F","20132014","PHI",82,1080.27,-0.02,-0.08,0.05,0.14,-0.11,0.25,-0.79,1.62,-2.41,-0.78,1.35,-2.13,-2.05,1.68,-3.72
"BRAYDON.COBURN","D","20132014","PHI",82,1463.23,-0.18,0.34,-0.52,-0.05,-0.06,0.01,-0.81,-0.28,-0.53,-0.48,-0.69,0.2,-1.24,-2.18,0.94
"BRENDAN.GALLAGHER","F","20132014","MTL",81,1073.78,0.33,0.02,0.31,0.34,-0.12,0.45,3.92,-1.13,5.05,4.77,-1.65,6.42,7.86,-1.74,9.6
"BRENDAN.SMITH","D","20132014","DET",71,1219.85,0.06,0.05,0.02,-0.02,-0.09,0.07,-0.29,-2.2,1.91,0.36,-1.7,2.06,1.26,-2.75,4.01
"BRENDEN.DILLON","D","20132014","DAL",80,1465.33,-0.13,-0.08,-0.05,-0.17,0.01,-0.18,0.91,-0.35,1.25,0.01,-0.55,0.56,-0.29,-0.62,0.34
"BRENDEN.MORROW","F","20132014","STL",71,764.08,-0.04,-0.07,0.03,-0.24,-0.05,-0.19,-2.97,1.03,-4,-3.65,0.98,-4.62,-6.66,0.28,-6.93
"BRENT.BURNS","D","20132014","S.J",69,977.45,0.68,-0.1,0.77,0.2,0.07,0.12,2.24,0.87,1.38,4.01,0.82,3.18,5.33,-0.42,5.75
"BRENT.SEABROOK","D","20132014","CHI",82,1476.17,0.3,0.13,0.17,0.28,0.05,0.23,2.42,1.21,1.21,3.23,1.62,1.61,4.43,1.69,2.74
"BRETT.BELLEMORE","D","20132014","CAR",64,976.4,-0.47,-0.44,-0.03,-0.11,-0.21,0.1,-1.08,-1.55,0.47,-2.25,-1.58,-0.67,-3.95,-0.05,-3.9
"BRETT.BULMER","F","20132014","MIN",5,53.38,-1.88,0.52,-2.4,-0.75,-0.33,-0.42,-5.74,6.86,-12.6,-0.16,1.47,-1.63,-2.48,-1.97,-0.51
"BRETT.CONNOLLY","F","20132014","T.B",11,117.77,-0.94,1.49,-2.43,-0.04,0.06,-0.1,-0.9,-1.74,0.84,-2.04,-2.23,0.2,-4.28,-2.16,-2.12
"BRETT.SUTTER","F","20132014","CAR",17,120.2,-0.45,1.18,-1.64,-0.24,0.07,-0.31,-5.88,-2.36,-3.52,-2.45,0.72,-3.17,-4.5,-0.2,-4.3
"BRIAN.BOYLE","F","20132014","NYR",82,830.4,-0.5,-0.3,-0.21,-0.27,0.14,-0.41,-2.6,0.65,-3.26,-3.9,0.1,-4,-6.21,1.99,-8.2
"BRIAN.CAMPBELL","D","20132014","FLA",82,1686.47,-0.16,-0.39,0.24,-0.04,-0.13,0.08,-1.1,-1.49,0.38,-0.25,-2.15,1.91,-0.58,-3.21,2.62
"BRIAN.DUMOULIN","D","20132014","PIT",6,91.95,1.02,0.47,0.55,0.35,0.07,0.28,-6.58,-6.34,-0.25,-6.33,-1.57,-4.76,-8.13,-1.86,-6.27
"BRIAN.FLYNN","F","20132014","BUF",79,932.92,-0.28,-0.55,0.27,-0.2,-0.01,-0.2,0.26,-0.29,0.55,-0.91,0.01,-0.92,-2.57,-0.2,-2.37
"BRIAN.GIBBONS","F","20132014","PIT",41,446.68,0.37,-0.41,0.78,0.07,-0.32,0.38,-0.35,-2.04,1.69,-0.72,-3.23,2.51,-0.64,-3.43,2.79
"BRIAN.GIONTA","F","20132014","MTL",81,1175.13,-0.29,-0.16,-0.13,-0.2,-0.03,-0.17,-1.22,1.38,-2.6,-0.84,0.49,-1.33,-1.88,0.12,-1.99
"BRIAN.LASHOFF","D","20132014","DET",75,896.72,0.03,0.03,0,-0.03,0.13,-0.16,-0.77,0.84,-1.61,-0.34,0.8,-1.14,-1.27,1.12,-2.39
"BRIAN.MCGRATTAN","F","20132014","CGY",76,502.05,-0.32,-0.51,0.19,-0.36,0.05,-0.41,-2.17,4.86,-7.03,-3.66,6.17,-9.84,-5.83,10.38,-16.21
"BRIAN.STRAIT","D","20132014","NYI",47,701.32,-0.13,0.88,-1.01,-0.24,0.39,-0.64,-3.06,1.88,-4.94,-5.16,2.17,-7.33,-7.33,1.83,-9.17
"BROCK.NELSON","F","20132014","NYI",72,813.05,-0.01,0.08,-0.09,-0.22,-0.46,0.24,0.31,-2.39,2.7,0.74,-5.58,6.32,2.54,-5.31,7.86
"BROOKS.LAICH","F","20132014","WSH",51,649.37,-0.27,0.05,-0.32,-0.3,0.1,-0.39,-3.2,-0.14,-3.07,-4.42,-0.11,-4.31,-2.52,0.18,-2.7
"BROOKS.ORPIK","D","20132014","PIT",72,1284.4,0.1,0.48,-0.38,-0.09,0.18,-0.26,-2.71,0.71,-3.42,-2.3,1.42,-3.73,-3.85,1.52,-5.37
"BRYAN.ALLEN","D","20132014","ANA",68,1011.9,-0.09,-0.14,0.05,-0.04,0.1,-0.14,0.1,1.26,-1.17,-0.1,0.66,-0.76,0.19,0.83,-0.63
"BRYAN.BICKELL","F","20132014","CHI",59,636.05,-0.64,0.51,-1.15,0.01,-0.05,0.06,1.06,-0.25,1.31,0.31,-1.58,1.89,0.65,-3.06,3.7
"BRYAN.LITTLE","F","20132014","WPG",82,1206.32,0.27,0.1,0.18,0.11,0.12,-0.01,1.57,0.39,1.18,2.68,-0.11,2.79,4.08,-1.56,5.64
"BRYCE.SALVADOR","D","20132014","N.J",40,643.6,-0.03,0.05,-0.08,-0.16,0.04,-0.2,-1.08,2.24,-3.32,-1.49,2.65,-4.14,-2.27,3.84,-6.11
"BRYCE.VAN BRABANT","F","20132014","CGY",6,54.82,-0.98,-0.53,-0.46,-0.49,0.32,-0.81,-5.46,6.4,-11.86,-3.74,5.71,-9.45,-7.26,9.91,-17.17
"CAL.CLUTTERBUCK","F","20132014","NYI",73,806.33,-0.68,-0.28,-0.39,0.02,0.04,-0.03,0.41,-0.36,0.76,0.4,0.39,0.01,-0.54,2.99,-3.53
"CALLE.JARNKROK","F","20132014","NSH",12,150.82,1.99,-0.92,2.91,0.04,-0.73,0.78,-1.32,-4.9,3.58,-1.93,-9.81,7.88,-4.63,-10.99,6.36
"CALVIN.DE HAAN","D","20132014","NYI",51,909.3,0.04,-0.02,0.07,-0.17,-0.32,0.15,0.66,-4.38,5.04,0.4,-5.43,5.83,0.59,-4.82,5.42
"CAM.ATKINSON","F","20132014","CBJ",79,1036.53,-0.11,-0.09,-0.03,0.2,-0.15,0.35,1.34,-0.4,1.74,2.04,-0.36,2.41,2.81,0.06,2.75
"CAMERON.GAUNCE","D","20132014","DAL",9,114.32,1.87,1.4,0.47,0.58,0.62,-0.04,8.98,1.38,7.6,9.77,7.01,2.76,14.48,3.43,11.05
"CAM.FOWLER","D","20132014","ANA",70,1200.7,-0.32,-0.14,-0.18,-0.13,-0.12,-0.01,-0.34,-0.16,-0.18,-0.62,-0.75,0.14,-1.13,-0.25,-0.88
"CAM.JANSSEN","F","20132014","N.J",24,117.28,1.01,-0.98,1.99,0.19,-0.39,0.59,-3.97,1.62,-5.59,-5.43,0.73,-6.16,-5.81,-1.29,-4.52
"CARL.GUNNARSSON","D","20132014","TOR",80,1280.88,0.12,-0.34,0.46,-0.08,-0.13,0.05,-1.63,-1.7,0.07,-2.55,-1.8,-0.75,-4.32,0.91,-5.23
"CARL.HAGELIN","F","20132014","NYR",72,961.28,0.36,0.01,0.35,0.18,-0.08,0.26,0.51,-1.93,2.44,0.67,-1.55,2.23,3.55,-1.4,4.95
"CARLO.COLAIACOVO","D","20132014","STL",25,345.48,-0.82,-0.01,-0.81,0.05,-0.28,0.33,-2.13,-1.25,-0.88,-1.26,-1.83,0.57,-0.32,0.86,-1.18
"CARL.SODERBERG","F","20132014","BOS",73,902.57,-0.03,0.33,-0.36,-0.23,-0.11,-0.12,-2.37,0.37,-2.74,-3.18,-0.42,-2.76,-3.09,-0.77,-2.32
"CARTER.ASHTON","F","20132014","TOR",32,196.63,-0.28,-1.11,0.84,-0.24,-0.33,0.09,-0.56,-0.85,0.29,-1.1,-3.45,2.35,0.94,-6.76,7.7
"CASEY.CIZIKAS","F","20132014","NYI",80,847,-0.93,-0.45,-0.48,-0.38,-0.11,-0.27,-3.09,-1.67,-1.42,-4.07,-1.1,-2.97,-6.42,-0.9,-5.52
"CASEY.WELLMAN","F","20132014","WSH",13,120.32,0.46,-1.3,1.76,-0.27,-0.64,0.37,-3.11,-5.42,2.3,-4.76,-3.79,-0.97,-0.72,-3.8,3.08
"CHAD.BILLINS","D","20132014","CGY",10,109.83,0.36,0.81,-0.45,-0.38,-0.15,-0.23,-5.26,-0.72,-4.55,-1.75,1.52,-3.27,-1.21,-2.5,1.29
"CHAD.RUHWEDEL","D","20132014","BUF",21,331.4,-0.54,-1.12,0.58,0.08,-0.32,0.4,2.04,-0.85,2.89,1.34,-0.89,2.23,2.21,-1.08,3.29
"CHARLIE.COYLE","F","20132014","MIN",70,1007,0.02,0.51,-0.5,0.07,0.02,0.05,0.95,2.08,-1.13,0.46,1.29,-0.83,0.18,1.92,-1.74
"CHRIS.BREEN","D","20132014","CGY",9,80.3,2.64,0.92,1.72,0.56,1.75,-1.2,8.45,20.43,-11.98,8.49,19.88,-11.38,12.36,19.08,-6.72
"CHRIS.BROWN","F","20132014","WSH",6,58.18,0.27,0.25,0.02,0.21,0.3,-0.09,-4.02,5.17,-9.19,-7.72,4.59,-12.31,-9.88,10.57,-20.45
"CHRIS.BUTLER","D","20132014","CGY",82,1405.15,-0.52,0.03,-0.55,0.08,0.18,-0.1,-1.03,2.38,-3.4,-0.57,3.62,-4.19,-1.77,6.41,-8.17
"CHRIS.CONNER","F","20132014","PIT",19,216.05,-0.1,0.64,-0.74,-0.57,0.18,-0.75,-6.42,2.42,-8.84,-8.67,5.43,-14.11,-10.14,11.09,-21.22
