"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"CARL.SODERBERG","F","20162017","COL",79,917.07,-0.2,0.33,-0.54,-0.24,-0.08,-0.16,-1.18,1.42,-2.6,-1.84,0.07,-1.91,-2.92,1.41,-4.33
"CARTER.ROWNEY","F","20162017","PIT",27,266.47,-0.43,-0.51,0.08,-0.2,-0.19,-0.01,-2.48,-1.61,-0.87,-2.95,-2.4,-0.55,-3.59,-3.62,0.03
"CASEY.BAILEY","F","20162017","OTT",7,55.97,-1.59,-1.27,-0.31,-0.12,-1.21,1.09,8.8,-12.08,20.88,5.47,-13.27,18.74,-2.2,-9.06,6.86
"CASEY.CIZIKAS","F","20162017","NYI",59,674.15,-0.26,-0.62,0.35,0.05,-0.09,0.14,0.8,-2.8,3.6,-0.22,-2,1.78,-1.17,-0.91,-0.26
"CASEY.NELSON","D","20162017","BUF",11,135.93,-0.58,0.01,-0.59,-0.4,-0.03,-0.36,-1.44,-3.14,1.7,-1.8,-5.12,3.32,-0.22,-8.85,8.63
"CEDRIC.PAQUETTE","F","20162017","T.B",58,569.15,-0.53,-0.22,-0.32,-0.13,-0.03,-0.1,-2.4,-0.52,-1.88,-2.15,-0.25,-1.9,-0.32,0.68,-1
"CHAD.RUHWEDEL","D","20162017","PIT",34,517.22,0.13,-0.32,0.45,-0.16,0.34,-0.5,-0.69,0.33,-1.02,-1.74,0.71,-2.45,-2.01,-0.26,-1.75
"CHARLIE.COYLE","F","20162017","MIN",82,1133.95,0.04,0,0.04,-0.06,0.09,-0.15,0.4,-1.39,1.79,-0.85,-1,0.15,-0.57,0.16,-0.73
"CHRIS.KELLY","F","20162017","OTT",82,792.57,-1.11,0.11,-1.22,-0.44,-0.08,-0.36,-3.78,0.57,-4.35,-6.38,1.16,-7.54,-9.66,2.77,-12.43
"CHRIS.KREIDER","F","20162017","NYR",75,1048.6,0.19,0.28,-0.09,-0.01,-0.19,0.18,2.48,-2.29,4.77,3.56,-2.35,5.92,5.34,-4.14,9.49
"CHRIS.KUNITZ","F","20162017","PIT",71,927.9,-0.75,-0.04,-0.71,-0.19,0,-0.18,0.45,0.59,-0.14,-0.52,0.07,-0.59,1.37,0.26,1.11
"CHRIS.NEIL","F","20162017","OTT",53,395.27,-0.79,0.13,-0.92,-0.14,-0.03,-0.12,-0.33,-0.14,-0.19,-3.04,0.25,-3.29,-3.64,-0.12,-3.52
"CHRIS.STEWART","F","20162017","MIN",79,804.03,-0.7,-0.53,-0.17,-0.48,0.14,-0.62,-6.96,3.19,-10.15,-8.19,4.2,-12.38,-9.71,5.26,-14.96
"CHRIS.TANEV","D","20162017","VAN",53,886.35,0.19,-0.38,0.57,-0.28,-0.48,0.2,-2.57,-3.89,1.32,-3.2,-4.17,0.96,-3.2,-4.84,1.64
"CHRIS.TERRY","F","20162017","MTL",14,131.93,0.11,0.8,-0.69,-0.1,0.05,-0.14,2.99,-3.71,6.7,1.32,-4.28,5.59,-5.13,-7.61,2.48
"CHRIS.THORBURN","F","20162017","WPG",64,399.77,-0.74,0.15,-0.89,-0.5,-0.16,-0.33,-3.21,-2.4,-0.82,-6.72,-3.64,-3.08,-5.41,-0.26,-5.15
"CHRISTIAN.DVORAK","F","20162017","ARI",78,1024.7,0.35,-0.47,0.82,0.06,0.05,0.01,-1.88,0.63,-2.5,-1.82,2.95,-4.77,-1.23,3.4,-4.63
"CHRISTIAN.FISCHER","F","20162017","ARI",7,83.55,0.2,-0.62,0.82,-0.62,-0.31,-0.31,-7.76,-4.16,-3.6,-9.32,-5.3,-4.02,-8.48,-5.02,-3.46
"CHRISTIAN.FOLIN","D","20162017","MIN",51,706.48,-0.34,-0.34,0,-0.3,0.09,-0.4,-0.76,2.57,-3.33,-1.29,3.59,-4.88,-1.03,3.29,-4.32
"CHRIS.TIERNEY","F","20162017","S.J",79,972.3,-0.1,0.01,-0.1,-0.05,-0.1,0.05,-1.24,-1,-0.24,-2.82,-0.28,-2.54,-3.04,-1.4,-1.63
"CHRIS.VANDEVELDE","F","20162017","PHI",81,716.67,-0.62,-0.46,-0.16,-0.38,-0.23,-0.14,-4.18,-1.79,-2.39,-5.58,-1.33,-4.25,-7.13,-0.72,-6.41
"CHRIS.WAGNER","F","20162017","ANA",43,338.2,-0.41,-0.58,0.18,-0.38,-0.11,-0.28,-4.03,-1.21,-2.82,-6.18,0.72,-6.9,-7.94,-1.02,-6.91
"CHRIS.WIDEMAN","D","20162017","OTT",76,934.33,0.09,-0.61,0.69,0.03,-0.12,0.15,2.17,-3.25,5.42,2.16,-3.63,5.79,4.09,-4.79,8.88
"CLAUDE.GIROUX","F","20162017","PHI",82,1207.68,0.02,-0.04,0.06,0.05,0.09,-0.04,0.49,-0.92,1.41,1.69,-0.47,2.16,2.15,-0.99,3.15
"CLAYTON.STONER","D","20162017","ANA",14,211.38,-0.67,-0.7,0.03,0.09,-0.29,0.38,1.54,-3.28,4.82,-1.17,-5.45,4.28,-1.07,-4.72,3.65
"CODY.BASS","F","20162017","NSH",9,56.27,-2.21,-0.79,-1.42,-1.21,-0.03,-1.19,-14.5,5.56,-20.05,-15.98,3.9,-19.87,-23.38,10.64,-34.02
"CODY.CECI","D","20162017","OTT",79,1495.42,-0.26,0.41,-0.67,-0.23,0.1,-0.32,-2.95,1.22,-4.17,-3.8,1.5,-5.29,-4.01,2.28,-6.3
"CODY.EAKIN","F","20162017","DAL",60,816.28,-0.64,-0.26,-0.38,0.03,-0.05,0.07,-0.41,0.65,-1.06,-0.91,1.03,-1.94,-1.08,0.68,-1.77
"CODY.FRANSON","D","20162017","BUF",68,1093.72,0.15,-0.19,0.34,0.11,-0.19,0.3,1.42,-3.29,4.71,1.78,-4.45,6.23,1.58,-5.4,6.98
"CODY.GOLOUBEF","D","20162017","COL",32,476.2,-0.21,0.49,-0.7,-0.17,0.06,-0.24,0.38,-0.37,0.75,-0.64,-0.79,0.15,0.14,1.34,-1.21
"CODY.MCLEOD","F","20162017","COL",28,163.47,-1.18,-1.8,0.62,-0.72,-0.26,-0.46,-8.27,-3.58,-4.68,-9.96,-5.51,-4.45,-15.55,-5.71,-9.84
"CODY.MCLEOD","F","20162017","NSH",31,250.47,0.06,0.3,-0.24,-0.2,0.39,-0.6,-4.7,3.27,-7.97,-9.84,2.9,-12.74,-12.51,5.96,-18.47
"COLIN.MILLER","D","20162017","BOS",61,829.75,0.03,-0.2,0.23,0.23,-0.34,0.57,2.43,-4.17,6.61,5.53,-4.62,10.15,5.98,-5.24,11.22
"COLIN.WILSON","F","20162017","NSH",70,889.13,0.7,0.16,0.53,0.16,-0.02,0.18,-0.1,0.39,-0.49,-0.28,0.02,-0.3,1.17,-0.59,1.76
"COLTON.PARAYKO","D","20162017","STL",81,1380.5,0.08,-0.01,0.09,-0.03,-0.01,-0.03,0.44,-0.46,0.9,0.66,-0.48,1.14,1.05,-0.82,1.86
"COLTON.SCEVIOUR","F","20162017","FLA",80,924.75,-0.46,0.1,-0.57,-0.02,-0.2,0.18,0.67,-1.27,1.94,-0.43,-1.1,0.67,0.36,0.93,-0.57
"COLTON.SISSONS","F","20162017","NSH",58,582.58,-0.28,-0.92,0.64,-0.17,0.14,-0.31,-3.9,-0.01,-3.89,-5.68,0.45,-6.13,-7.66,2.07,-9.73
"CONNOR.BROWN","F","20162017","TOR",82,1041.83,0.03,-0.1,0.14,-0.04,0.21,-0.26,-0.67,-0.5,-0.17,-0.79,1.16,-1.96,0.38,1.13,-0.75
"CONNOR.CARRICK","D","20162017","TOR",67,1027.08,0.28,-0.01,0.29,-0.14,-0.32,0.18,1.22,-0.23,1.45,0.25,-1.54,1.8,2.72,-2.22,4.94
"CONNOR.MCDAVID","F","20162017","EDM",82,1360.62,0.96,0.05,0.91,0.61,0.02,0.59,2.26,-0.34,2.61,3.26,-0.48,3.74,3.99,-0.67,4.66
"CONNOR.MURPHY","D","20162017","ARI",77,1299.67,-0.09,0.21,-0.3,-0.06,-0.37,0.31,-0.44,-1.86,1.42,-1.52,-3.13,1.61,-1.61,-4.25,2.65
"CONOR.SHEARY","F","20162017","PIT",61,855.17,0.95,-0.23,1.18,0.5,0.13,0.36,2.5,1.37,1.13,3.43,2.06,1.37,3.68,0.95,2.73
"COREY.PERRY","F","20162017","ANA",82,1178.17,-0.18,-0.04,-0.14,-0.03,-0.05,0.01,-1.51,-0.18,-1.34,-1.25,-0.27,-0.98,-0.04,-0.98,0.94
"CORY.CONACHER","F","20162017","T.B",11,105.43,-0.21,-0.64,0.43,0.38,-0.22,0.6,0.55,0.81,-0.26,-1.83,2.97,-4.8,-7.07,-0.18,-6.89
"CRAIG.SMITH","F","20162017","NSH",78,980.37,0.16,-0.24,0.39,0.12,0.07,0.05,2.45,0.68,1.76,3.04,0.6,2.44,6.6,-0.86,7.46
"CURTIS.LAZAR","F","20162017","OTT",33,277.58,-0.84,1.02,-1.86,-0.57,0.06,-0.63,-4.37,-0.91,-3.47,-7.22,0.26,-7.48,-11.2,1.55,-12.75
"CURTIS.MCKENZIE","F","20162017","DAL",53,519.33,0.17,-0.07,0.24,0.22,0.06,0.17,-0.31,0.6,-0.9,0.09,0.95,-0.86,1.7,1.74,-0.04
"DALE.WEISE","F","20162017","PHI",64,754.65,0.2,-0.22,0.43,-0.01,-0.3,0.29,-0.04,-4.45,4.41,-0.99,-4.97,3.98,-0.58,-5.29,4.71
"DALTON.PROUT","D","20162017","CBJ",15,173.02,1.55,0.76,0.79,0.09,0.35,-0.26,-8.79,-0.99,-7.8,-7.79,-1.38,-6.4,-5.44,-1.76,-3.68
"DALTON.PROUT","D","20162017","N.J",14,203.27,0.62,1.5,-0.88,0.13,-0.18,0.31,2.41,-5.12,7.52,0.46,-5.24,5.71,-2.71,-8.73,6.01
"DAMON.SEVERSON","D","20162017","N.J",80,1396.58,-0.25,0.02,-0.27,0.07,0.2,-0.13,0.7,0.4,0.3,2.02,-0.29,2.31,3.15,-1.52,4.67
"DAN.GIRARDI","D","20162017","NYR",63,1043.52,-0.41,0.08,-0.5,-0.16,0.15,-0.31,-1.3,2.09,-3.38,-1.2,3.79,-4.99,-1.34,7.52,-8.86
"DAN.HAMHUIS","D","20162017","DAL",79,1228.05,0,0.15,-0.16,0.17,-0.06,0.23,1.03,0.99,0.04,2.19,-0.01,2.2,3.69,-1.17,4.86
"DANIEL.CARR","F","20162017","MTL",33,329.05,0.26,-0.34,0.6,0.05,-0.38,0.43,-0.08,-2.39,2.31,0.82,-3.52,4.34,-3.29,-4.32,1.04
"DANIEL.SEDIN","F","20162017","VAN",82,1216.42,0.17,-0.02,0.2,-0.16,0.03,-0.19,0.14,0.57,-0.42,0.12,-0.39,0.52,0.45,-1.25,1.7
"DANIEL.WINNIK","F","20162017","WSH",72,732.9,-0.36,-0.31,-0.05,-0.33,-0.17,-0.16,-2.63,-2.33,-0.31,-3.31,-3.04,-0.28,-4.71,-3.25,-1.46
"DANNY.DEKEYSER","D","20162017","DET",82,1507.5,-0.05,0.58,-0.63,-0.23,-0.12,-0.11,-1.64,-1.51,-0.13,-2.29,-0.51,-1.78,-3.03,0.12,-3.15
"DANTON.HEINEN","F","20162017","BOS",8,90.2,-2.3,-0.26,-2.04,-0.65,0.02,-0.67,-7.91,1.89,-9.8,-8.41,2.55,-10.96,-5.21,0.82,-6.03
"DARNELL.NURSE","D","20162017","EDM",44,675.7,0.06,0.43,-0.37,0.21,0.2,0.01,2.01,3.55,-1.54,1.87,2.99,-1.12,2.3,-0.16,2.46
"DARREN.HELM","F","20162017","DET",50,630.43,0.18,0.31,-0.13,-0.34,0.02,-0.36,-0.31,1.27,-1.58,-1.2,1.28,-2.48,0.26,0.86,-0.6
"DAVID.BACKES","F","20162017","BOS",74,1020.82,0.4,0.2,0.2,-0.06,-0.05,0,1.36,-0.45,1.81,1.43,-0.72,2.15,1.03,-0.27,1.3
"DAVID.DESHARNAIS","F","20162017","EDM",18,197.75,0.32,0.93,-0.61,-0.01,0.1,-0.11,0.13,1.35,-1.22,-2.59,-1.84,-0.75,-4.3,-0.41,-3.89
"DAVID.DESHARNAIS","F","20162017","MTL",31,361.07,-0.3,-0.78,0.49,-0.25,0.19,-0.44,-2.34,0.28,-2.62,-4.43,1.71,-6.14,-2.82,0.64,-3.46
"DAVID.KREJCI","F","20162017","BOS",82,1205.23,0.09,0.43,-0.34,0,0.16,-0.16,-1.03,1.16,-2.19,-0.62,1.83,-2.45,-0.74,2.34,-3.07
"DAVID.PASTRNAK","F","20162017","BOS",75,1106.53,0.58,0,0.58,0.53,0.14,0.39,1.72,0.78,0.94,3.61,0.82,2.79,5.11,1.5,3.61
"DAVID.PERRON","F","20162017","STL",82,1132.62,-0.12,0.08,-0.19,-0.01,-0.06,0.06,0.16,-1.07,1.23,-0.55,-0.15,-0.4,-0.52,-1.24,0.73
"DAVID.SAVARD","D","20162017","CBJ",74,1382.63,0.34,-0.18,0.52,0.22,-0.08,0.29,2.5,0.65,1.85,3.51,-0.25,3.76,3.37,0.01,3.36
"DAVID.SCHLEMKO","D","20162017","S.J",61,887.33,-0.04,-0.11,0.07,0.02,-0.06,0.07,0.26,-1.86,2.12,-0.35,-2.52,2.18,-0.03,-2.47,2.44
"DAVID.WARSOFSKY","D","20162017","PIT",7,97.08,-0.5,1.48,-1.98,-0.72,0.62,-1.33,0.56,3.41,-2.84,2.42,8.55,-6.13,4.51,10.21,-5.7
"DENIS.MALGIN","F","20162017","FLA",47,472.73,-0.41,-0.31,-0.1,-0.16,0.04,-0.2,1.02,-1.43,2.46,0.23,-1.88,2.11,-0.9,-1.94,1.05
"DENNIS.RASMUSSEN","F","20162017","CHI",68,670.73,-0.92,-0.14,-0.78,-0.24,-0.4,0.16,-0.63,-1.53,0.9,-1.51,-2.59,1.08,-1.31,0.79,-2.11
"DENNIS.SEIDENBERG","D","20162017","NYI",73,1257.53,0.4,-0.47,0.88,0.09,-0.13,0.22,0.17,-1.38,1.55,0.15,-0.92,1.07,-0.24,0.14,-0.38
"DENNIS.WIDEMAN","D","20162017","CGY",57,947.7,-0.3,0.31,-0.62,-0.09,0.08,-0.17,-2.02,0.77,-2.79,-2.66,0.88,-3.53,-2.22,-0.2,-2.02
"DEREK.DORSETT","F","20162017","VAN",14,132.42,0.3,2.56,-2.26,-0.05,-0.32,0.27,3.18,-3,6.18,-0.04,-8.36,8.32,0.03,-8.88,8.91
"DEREK.FORBORT","D","20162017","L.A",82,1439.47,-0.04,-0.2,0.16,-0.15,0.11,-0.27,-2.28,0.96,-3.24,-3.95,1.18,-5.13,-5.62,1.83,-7.45
"DEREK.GRANT","F","20162017","BUF",40,281.07,-0.76,-0.44,-0.32,-0.19,0.02,-0.21,-3.65,2.73,-6.38,-3.74,2.01,-5.76,-3.17,3.94,-7.1
"DEREK.MACKENZIE","F","20162017","FLA",82,822.27,-0.68,-0.07,-0.61,-0.26,0.1,-0.37,-3.58,0.47,-4.05,-4.71,0.75,-5.46,-7.19,3.23,-10.42
"DEREK.RYAN","F","20162017","CAR",67,800.72,-0.05,-0.28,0.23,-0.15,-0.08,-0.06,-1.74,-0.48,-1.26,-1.82,-0.41,-1.41,-0.57,0.03,-0.61
"DEREK.STEPAN","F","20162017","NYR",81,1149.05,-0.01,-0.55,0.55,0.03,-0.28,0.32,1.87,-2.5,4.37,1.38,-2.59,3.97,2.58,-2.03,4.61
"DERICK.BRASSARD","F","20162017","OTT",81,1164.83,0.42,0.04,0.37,0.21,-0.05,0.26,3.16,-2.19,5.36,4.2,-2.92,7.11,5.12,-4.07,9.2
"DERRICK.POULIOT","D","20162017","PIT",11,140.02,-1.48,0.65,-2.13,-0.69,0.74,-1.42,-5.15,3.68,-8.83,-4.22,3.24,-7.46,-4.42,0.97,-5.38
"DERYK.ENGELLAND","D","20162017","CGY",81,1201.77,-0.09,-0.11,0.02,-0.21,0.13,-0.34,-1.73,1.57,-3.3,-2.15,1.63,-3.78,-3.4,2.5,-5.9
"DEVANTE.SMITH-PELLY","F","20162017","N.J",53,581.95,-0.71,0.35,-1.06,-0.32,0.02,-0.35,-3.02,1.75,-4.77,-4.4,4.13,-8.53,-5.87,6.75,-12.62
"DEVIN.SETOGUCHI","F","20162017","L.A",45,529.68,0.08,0.19,-0.11,0.04,-0.19,0.23,1.71,0.77,0.94,1.23,0.09,1.14,5.32,1.86,3.47
"DEVIN.SHORE","F","20162017","DAL",82,978.08,-0.1,-0.44,0.33,0.01,-0.18,0.19,-1.53,-0.22,-1.31,-1.82,0.28,-2.1,-2.94,1.18,-4.12
"DION.PHANEUF","D","20162017","OTT",81,1425.92,0.05,0.41,-0.36,-0.07,0.19,-0.26,-0.2,2.03,-2.23,-0.21,2.19,-2.4,-1.17,3.04,-4.21
"DMITRIJ.JASKIN","F","20162017","STL",51,564.6,-0.4,-0.72,0.32,-0.13,-0.29,0.16,-2.05,-4.39,2.34,-0.78,-4.27,3.49,-1.72,-5.63,3.91
"DMITRY.KULIKOV","D","20162017","BUF",47,894.48,-0.83,0.01,-0.84,-0.28,-0.07,-0.21,-1.6,1.18,-2.78,-2.91,2.08,-4.99,-2.9,2.37,-5.27
"DMITRY.ORLOV","D","20162017","WSH",82,1481.3,0.26,0.06,0.2,0.04,-0.03,0.07,0.77,-1.33,2.11,1.37,-1.46,2.83,2.36,-2.14,4.49
"DOMINIC.MOORE","F","20162017","BOS",82,862.15,-0.28,0.07,-0.35,-0.32,0.17,-0.48,-4.21,3.07,-7.28,-5.93,3.37,-9.3,-7.22,3.78,-10.99
"DOUGIE.HAMILTON","D","20162017","CGY",81,1301.13,0.32,-0.09,0.42,0.43,-0.11,0.54,4.88,-0.83,5.71,5.94,-0.72,6.66,7.63,-1.12,8.75
"DRAKE.CAGGIULA","F","20162017","EDM",60,643.92,-0.4,-0.16,-0.25,-0.33,-0.28,-0.05,-1.26,-1.02,-0.24,-1.33,0.29,-1.62,-2.56,1.29,-3.85
"DREW.DOUGHTY","D","20162017","L.A",82,1708.22,0.16,-0.39,0.55,0.04,0.07,-0.03,0.47,-0.08,0.54,-0.5,0.34,-0.84,0.26,-1.51,1.77
"DREW.MILLER","F","20162017","DET",55,482.87,-0.69,0,-0.69,-0.08,-0.02,-0.06,-0.97,0.75,-1.72,-2.73,1.01,-3.73,-4.31,3.94,-8.25
"DREW.SHORE","F","20162017","VAN",14,154.23,-0.47,0.07,-0.54,-0.66,-0.03,-0.63,-3.75,0.54,-4.29,-2.24,1.5,-3.74,-4.29,0.84,-5.13
"DREW.STAFFORD","F","20162017","BOS",18,233.18,1.22,-0.62,1.84,0.21,0.52,-0.31,-1.37,3.15,-4.51,-2.35,1.62,-3.97,-2.58,3.54,-6.12
"DREW.STAFFORD","F","20162017","WPG",40,452.28,-0.85,-0.72,-0.13,-0.4,0.04,-0.44,-2.92,2.92,-5.84,-4.75,3.48,-8.23,-5.39,2.21,-7.61
"DUNCAN.KEITH","D","20162017","CHI",80,1544.25,0.02,-0.09,0.1,-0.02,0.11,-0.13,0.65,0.59,0.07,0.15,0.47,-0.32,0.29,0.48,-0.19
"DUSTIN.BROWN","F","20162017","L.A",80,1038.3,0.18,0.31,-0.13,0.15,-0.11,0.26,0.38,1.15,-0.77,0.29,0.8,-0.51,-0.35,1.67,-2.02
"DUSTIN.BYFUGLIEN","D","20162017","WPG",80,1682,0.07,-0.12,0.18,0.06,-0.03,0.1,0.9,-0.85,1.76,1.1,-1.19,2.29,0.59,-2.26,2.85
"DWIGHT.KING","F","20162017","L.A",63,820.28,0,-0.11,0.11,-0.21,0.01,-0.23,-2.61,0.18,-2.79,-4.07,-0.28,-3.79,-4.58,0.86,-5.44
"DWIGHT.KING","F","20162017","MTL",17,195.08,-0.7,0.05,-0.74,-0.62,0.69,-1.31,-0.71,3.9,-4.61,-4.33,3.09,-7.41,-7.1,3.72,-10.82
"DYLAN.DEMELO","D","20162017","S.J",25,353.18,0.26,0.08,0.18,-0.12,0,-0.12,-3.95,1.28,-5.23,-4.88,2.99,-7.87,-5.46,2.71,-8.18
"DYLAN.LARKIN","F","20162017","DET",80,1092.1,-0.39,0.45,-0.84,-0.18,0.13,-0.31,0.18,0.58,-0.4,0.16,0.58,-0.41,0.53,0.12,0.41
"DYLAN.STROME","F","20162017","ARI",7,80.43,-0.5,1.86,-2.36,0.17,1.37,-1.21,6.67,13.17,-6.5,7.5,13.09,-5.59,5.85,11,-5.15
"ELIAS.LINDHOLM","F","20162017","CAR",72,1024.37,0.09,0.08,0.01,0.12,0.17,-0.04,0.63,-0.51,1.13,2.27,0.48,1.79,2.88,2.23,0.65
"ERIC.FEHR","F","20162017","PIT",52,455.42,-0.7,-0.75,0.05,-0.29,-0.25,-0.03,-4.72,-1.85,-2.87,-6.65,-0.83,-5.82,-9.82,3.78,-13.6
"ERIC.GELINAS","D","20162017","COL",26,297.22,0.3,-0.1,0.4,-0.24,-0.13,-0.11,1.07,1.62,-0.54,-0.06,2.31,-2.37,-0.47,-0.33,-0.14
"ERIC.GRYBA","D","20162017","EDM",40,584.38,-0.75,0.12,-0.87,-0.12,-0.05,-0.06,1.84,2.19,-0.35,0.6,0.49,0.11,2.75,-1.15,3.9
"ERIC.STAAL","F","20162017","MIN",82,1177.47,-0.05,0.01,-0.07,0.17,0.03,0.14,2.8,0.77,2.02,2.41,0.76,1.65,2.91,0.1,2.81
"ERIK.CONDRA","F","20162017","T.B",13,119.23,-1,0.21,-1.21,-0.23,0.49,-0.72,-1.35,1.64,-2.98,-0.7,3.73,-4.44,0.74,3.86,-3.12
"ERIK.GUDBRANSON","D","20162017","VAN",30,518.75,-0.17,0.78,-0.95,0.18,0.21,-0.03,0.96,0.26,0.71,-0.07,1.44,-1.5,0.09,1.27,-1.19
"ERIK.HAULA","F","20162017","MIN",72,893.23,-0.16,0.12,-0.29,0.05,-0.09,0.14,2.21,-0.74,2.95,1.96,-0.94,2.89,1.96,-1.48,3.44
"ERIK.JOHNSON","D","20162017","COL",46,771.55,0.32,-0.11,0.43,0.24,0.24,0,3.21,-0.91,4.12,4.02,-0.75,4.77,6.09,-0.02,6.11
"ERIK.KARLSSON","D","20162017","OTT",77,1573.12,0.3,0.18,0.12,0.2,0.06,0.15,1.69,0.82,0.86,2.99,0.51,2.48,2.79,0.57,2.22
"ESA.LINDELL","D","20162017","DAL",73,1338.2,0.12,-0.18,0.3,-0.06,0.14,-0.2,-0.89,0.67,-1.56,-2,1.25,-3.26,-2.56,0.81,-3.37
"EVANDER.KANE","F","20162017","BUF",70,1090.17,0.27,0.64,-0.36,0.16,0.29,-0.14,2.56,1.37,1.19,2.08,2.9,-0.82,2.73,3.13,-0.4
"EVAN.RODRIGUES","F","20162017","BUF",30,347.65,-0.75,-0.12,-0.63,-0.55,-0.12,-0.43,-1.49,0.47,-1.96,0.34,-2.02,2.36,-1.3,-1.5,0.19
"EVGENI.MALKIN","F","20162017","PIT",62,906.9,0.95,-0.07,1.02,-0.06,-0.07,0.01,0.96,0.69,0.27,1.37,0.09,1.28,1.51,-1.3,2.81
"EVGENY.KUZNETSOV","F","20162017","WSH",82,1199.43,0.28,0.28,0,0.04,0.16,-0.12,0.31,1.81,-1.51,-0.47,0.83,-1.29,-0.2,0.89,-1.08
"FEDOR.TYUTIN","D","20162017","COL",68,1095.28,-0.31,0.2,-0.5,-0.32,-0.27,-0.04,-3.97,-2.8,-1.17,-5.54,-2.93,-2.61,-6.14,-3.63,-2.52
"FILIP.FORSBERG","F","20162017","NSH",82,1136.83,0.21,0.47,-0.26,0.04,0.13,-0.09,1.29,0.1,1.19,2.57,-0.08,2.66,2.03,-0.75,2.78
"FRANCOIS.BEAUCHEMIN","D","20162017","COL",80,1353.17,0.21,-0.2,0.41,0.16,0,0.17,1.01,0.51,0.5,1.63,1.06,0.57,1.41,3.27,-1.86
"FRANK.VATRANO","F","20162017","BOS",44,500.97,-0.24,-0.12,-0.12,-0.1,-0.04,-0.06,2.23,-1.83,4.05,3.67,-1.76,5.43,3.71,-3.64,7.34
"FRANS.NIELSEN","F","20162017","DET",79,991.78,0.01,0.47,-0.46,0.25,0.11,0.14,2.62,0.29,2.33,2.9,1.09,1.8,4.07,0.53,3.54
"FREDDIE.HAMILTON","F","20162017","CGY",26,244.17,-0.79,-0.55,-0.24,-0.28,0,-0.28,-4.41,0.53,-4.94,-6.73,0.49,-7.22,-6.36,-1.57,-4.79
"FREDERICK.GAUDREAU","F","20162017","NSH",9,76.23,1.05,0.1,0.95,0.37,-0.46,0.83,7.97,1.54,6.43,7.88,-0.17,8.04,11.8,6.38,5.43
"FREDERIK.GAUTHIER","F","20162017","TOR",21,179.23,0.14,-0.46,0.6,-1.07,-0.66,-0.41,-7.02,-3.62,-3.4,-9.16,-5.64,-3.52,-9.38,-6.15,-3.23
"FREDRIK.CLAESSON","D","20162017","OTT",33,409.13,-0.31,-0.8,0.49,0.02,-0.36,0.38,2.51,-4.88,7.4,3.12,-3.2,6.32,5.51,-5.79,11.3
"GABRIEL.BOURQUE","F","20162017","COL",6,52.63,-0.5,-1.79,1.29,0.13,-0.11,0.24,-2.55,-9.71,7.17,-6.98,-4.47,-2.51,-6.65,2.83,-9.48
"GABRIEL.DUMONT","F","20162017","T.B",39,357.38,-0.76,-0.98,0.22,-0.07,-0.36,0.29,-3.18,-3.15,-0.03,-2.03,-3.82,1.79,-1.94,-2.93,0.98
"GABRIEL.LANDESKOG","F","20162017","COL",71,989.67,-0.03,-0.16,0.13,0.12,-0.22,0.34,-0.23,-1.76,1.54,0.89,-2.71,3.6,1.54,-4.22,5.76
"GARNET.HATHAWAY","F","20162017","CGY",26,228.87,-0.16,-0.1,-0.06,-0.13,0.24,-0.37,-6.51,-0.68,-5.83,-5.77,1.46,-7.23,-5.66,2.54,-8.19
"GEMEL.SMITH","F","20162017","DAL",17,207.27,-0.68,-0.09,-0.59,0.45,0.01,0.44,-2.79,1.32,-4.11,0.46,0.72,-0.26,-1.7,3.23,-4.94
"GREG.MCKEGG","F","20162017","FLA",31,289.35,0.56,0.66,-0.11,-0.37,0.2,-0.57,-3.04,3.08,-6.12,-4.5,2.22,-6.72,-5.42,0.43,-5.85
"GREG.MCKEGG","F","20162017","T.B",15,135.73,0.09,-1.43,1.52,-0.52,0.1,-0.62,-6.7,3.13,-9.82,-10.84,9.14,-19.98,-17.45,11.16,-28.6
"GREG.PATERYN","D","20162017","DAL",12,200.27,-0.59,0.29,-0.88,-0.16,0.16,-0.31,0.13,-3.33,3.46,-3.39,-2.68,-0.7,-3.89,-3.34,-0.55
"GREG.PATERYN","D","20162017","MTL",24,327.98,0.49,0.56,-0.07,0.25,0.12,0.12,2.2,1.4,0.79,2.55,0.87,1.68,3.27,2.88,0.39
"GRIFFEN.MOLINO","F","20162017","VAN",5,52.93,-1.67,0.05,-1.72,-0.35,1.96,-2.31,-7.14,6.34,-13.48,-7.36,12.07,-19.43,-4.75,12.36,-17.12
"GUSTAV.FORSLING","D","20162017","CHI",38,518.1,-0.5,-0.55,0.04,-0.17,0.45,-0.62,-1.57,1.12,-2.69,-3.43,1.37,-4.8,-4.23,-0.66,-3.57
"GUSTAV.NYQUIST","F","20162017","DET",76,1082.12,0.66,0.03,0.63,0.35,0,0.34,1.57,1.48,0.09,1.51,1.77,-0.26,2.27,1.17,1.1
"GUSTAV.OLOFSSON","D","20162017","MIN",13,164.42,-0.49,0.31,-0.8,0.07,-0.09,0.15,-1.16,-1.64,0.48,-2.35,0.22,-2.57,-3.81,8.96,-12.77
