"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Dave Bolland","13-14","TOR","C","23","271.65","3","3","6","5","1.33","1.1","1.22","0.27","222","280","-58","44.22","3.08","8","12","-4","40","-10","8.3","9.45","-1.15","46.76","7.78","10","--","-10","40","8.83","2.07","0.46","12.5","98.67","38.86","25.27","29.44","43.03","29.25","49.3"
"David Backes","13-14","STL","R","74","1041.85","12","22","34","22","1.96","1.27","45.59","2.63","1034","824","210","55.65","2.82","49","33","16","59.76","4.7","43.07","31.3","11.77","57.91","4.24","27","20","-7","197","11.35","9.3","0.54","9.84","101.22","46.31","29.99","31.63","53.9","30.06","49.98"
"David Booth","13-14","VAN","L","66","831.27","9","8","17","14","1.23","1.01","25.63","1.85","806","747","59","51.9","0.92","26","24","2","52","6.82","30.31","28.23","2.08","51.78","3.64","7","15","8","217","15.66","10.89","0.79","8.04","100.53","44.56","26.53","29.23","49.53","28.5","49.47"
"David Broll","13-14","TOR","L","5","40.5","--","1","1","--","1.48","--","0.42","0.62","36","48","-12","42.86","2.41","2","1","1","66.67","20.51","0.98","1.58","-0.6","38.28","-1.95","1","1","--","7","10.37","0.24","0.36","--","109.29","40.74","17.76","30.53","43.64","28.41","48.39"
"David Clarkson","13-14","TOR","R","60","821.32","4","5","9","9","0.66","0.66","0.52","0.04","666","907","-241","42.34","0.11","19","31","-12","38","-9.27","23.49","37.66","-14.17","38.41","-4.11","26","19","-7","158","11.54","7.67","0.56","4.26","98.98","35.99","28.34","29.41","42.92","28.95","50.02"
"David Desharnais","13-14","MTL","C","79","1076.82","10","22","32","25","1.78","1.39","31.3","1.74","1050","1032","18","50.43","4.95","49","35","14","58.33","13.57","43.85","40.88","2.97","51.75","4.73","12","7","-5","129","7.19","8.41","0.47","13.33","102.54","52.66","29.32","30.53","46.85","29.11","49.75"
"David Jones","13-14","CGY","R","48","627.68","6","8","14","12","1.34","1.15","12.58","1.2","529","640","-111","45.25","-0.77","21","20","1","51.22","10.17","21.51","22.91","-1.4","48.42","1.92","4","4","--","143","13.67","7.99","0.76","6.67","100.76","35.92","26.71","31.04","47.23","29.49","50.3"
"David Krejci","13-14","BOS","C","80","1210.12","13","29","42","28","2.08","1.39","52.28","2.59","1243","1120","123","52.6","-2.19","62","31","31","66.67","7.72","48.05","42.42","5.63","53.11","-2.89","10","18","8","209","10.36","13.98","0.69","9.85","104.35","53.53","31.11","31.54","54.02","29.69","49.42"
"David Legwand","13-14","NSH/ DET","C","83","1097.73","7","21","28","18","1.53","0.98","23.76","1.3","996","1009","-13","49.68","0.61","42","58","-16","42","-4.63","38.76","38.24","0.52","50.34","-1.32","18","7","-11","169","9.24","8.5","0.46","6.48","96.99","49.06","27.55","30.25","49.23","29.6","50.07"
"David Moss","13-14","ARI","R","79","917.88","8","12","20","12","1.31","0.78","30.24","1.98","917","834","83","52.37","2.57","34","32","2","51.52","--","32.14","34.33","-2.19","48.35","1.74","6","13","7","244","15.95","11.49","0.75","5.8","100.51","56.48","24.65","29.57","50.12","28.91","49.54"
"David Perron","13-14","EDM","L","78","1161.93","17","20","37","30","1.91","1.55","26.91","1.39","965","1150","-185","45.63","2.41","48","55","-7","46.6","5.96","41.3","48.91","-7.61","45.78","2.99","34","23","-11","279","14.41","14.98","0.77","10.3","100.59","48.58","31.91","30.47","44.28","29.4","50.6"
"David Rundblad","13-14","ARI/ CHI","D","17","205.85","--","--","--","--","--","--","3.8","1.11","234","186","48","55.71","4.47","5","7","-2","41.67","-9.31","8.71","8.87","-0.16","49.54","4.58","3","1","-2","42","12.24","0.56","0.16","--","97.24","55.56","25.04","26.48","51.07","28.34","49.34"
"David Savard","13-14","CBJ","D","70","1070.85","4","5","9","6","0.5","0.34","9.03","0.51","891","973","-82","47.8","-2.43","40","34","6","54.05","2.05","33.42","34.32","-0.9","49.34","-1.81","11","3","-8","123","6.89","1.76","0.1","7.02","101.89","47.41","32.57","27.23","50.17","28.57","49.62"
"David Schlemko","13-14","ARI","D","48","627.08","1","5","6","4","0.57","0.38","14.68","1.4","640","550","90","53.78","5.7","25","21","4","54.35","3.15","24.99","22.86","2.13","52.23","7.03","8","2","-6","105","10.05","1.64","0.16","1.96","99.5","51.1","27.78","27.1","49.94","28.58","49.66"
"David Steckel","13-14","ANA","C","6","57.97","--","--","--","--","--","--","2.18","2.26","61","35","26","63.54","18.2","--","--","--","--","--","2.57","1.12","1.45","69.65","20.97","--","--","--","11","11.39","0.53","0.55","--","100","62.79","19.88","27.24","49.14","28.5","50.71"
"David Van Der Gulik","13-14","COL","L","2","11.35","--","--","--","--","--","--","0.42","2.22","10","8","2","55.56","0.62","--","--","--","--","--","0.25","0.09","0.16","73.53","21.22","--","--","--","5","26.43","0.17","0.9","--","100","61.54","10.77","23.99","44.07","27.67","49.81"
"David Warsofsky","13-14","BOS","D","6","79.7","1","1","2","2","1.51","1.51","3.17","2.39","74","63","11","54.01","-0.68","6","4","2","60","-1.11","2.73","2.44","0.29","52.8","-2.1","--","--","--","14","10.54","0.2","0.15","11.11","100.38","65.38","27.78","26.87","53.23","28.04","48.53"
"Denis Grebeshkov","13-14","EDM","D","7","83.73","--","1","1","--","0.72","--","1.43","1.02","78","71","7","52.35","3.59","4","4","--","50","16.67","2.42","2.29","0.13","51.38","2.78","1","--","-1","5","3.58","0.05","0.04","--","100.48","52.94","27.24","28.47","44.03","28.63","49.02"
"Dennis Seidenberg","13-14","BOS","D","34","617.57","1","9","10","6","0.97","0.58","12.5","1.21","584","589","-5","49.79","-5.21","28","22","6","56","-4.71","21.22","23.82","-2.6","47.11","-8.4","4","2","-2","103","10.01","1.18","0.11","2.27","103.09","47.92","37.48","27.63","54.7","28.92","48.69"
"Dennis Wideman","13-14","CGY","D","46","793.18","2","11","13","5","0.98","0.38","8.03","0.61","699","816","-117","46.14","-1.39","31","41","-10","43.06","-0.08","28.14","30.72","-2.58","47.81","0.51","8","5","-3","139","10.51","2.32","0.18","3.28","97.54","61.37","35.81","28.24","45.56","28.81","50.09"
"Derek Dorsett","13-14","NYR","R","51","506.92","3","4","7","7","0.83","0.83","10.33","1.22","447","438","9","50.51","-3.75","11","12","-1","47.83","2.57","20.73","17.24","3.49","54.6","2.52","28","24","-4","101","11.95","4.87","0.58","4.84","98.75","33.94","21.1","28.12","49.21","28.61","49.31"
"Derek Grant","13-14","OTT","C","20","144.53","--","2","2","2","0.83","0.83","4.39","1.82","145","123","22","54.1","4.71","4","8","-4","33.33","-13.73","6.55","5.84","0.71","52.87","9.26","2","2","--","39","16.19","1.59","0.66","--","92.89","48","15.75","27.94","51.66","27.18","49.87"
"Derek Mackenzie","13-14","CBJ","C","71","651.23","7","7","14","11","1.29","1.01","13.69","1.26","517","540","-23","48.91","-2.03","20","24","-4","45.45","-8.63","20.01","20.9","-0.89","48.91","-3.92","14","12","-2","124","11.42","5.96","0.55","10.94","99.33","48.99","19.67","28.09","48.72","27.98","49.5"
"Derek Morris","13-14","ARI","D","63","1011.6","5","9","14","9","0.83","0.53","17.62","1.05","963","946","17","50.45","-0.79","37","41","-4","47.44","-4.87","34.05","40.81","-6.76","45.48","-3.28","12","3","-9","169","10.02","2.48","0.15","7.46","99.84","50.54","34.05","28.78","50.63","28.87","49.44"
"Derek Roy","13-14","STL","C","75","806.6","5","15","20","13","1.49","0.97","23.77","1.77","724","672","52","51.86","-1.93","29","28","1","50.88","-6.27","29.16","22.78","6.38","56.14","2.44","6","10","4","152","11.31","7.89","0.59","6.02","99.3","63.29","22.99","28.96","51.87","28.43","49.7"
"Derek Smith","13-14","CGY","D","14","131.87","--","--","--","--","--","--","-0.54","-0.25","109","117","-8","48.23","1.82","2","12","-10","14.29","-31.17","2.67","4.61","-1.94","36.68","-16.51","--","1","1","27","12.28","0.43","0.2","--","86.26","55","18.89","25.97","45.29","27.34","49.27"
"Derek Stepan","13-14","NYR","C","82","1080.38","12","22","34","28","1.89","1.56","43.9","2.44","1121","982","139","53.3","1.22","44","30","14","59.46","10.47","48.03","42.61","5.42","52.99","1.73","5","7","2","253","14.05","12.02","0.67","8.63","101.74","52.55","27.67","30.69","50.81","29.7","50.1"
"Derick Brassard","13-14","NYR","C","81","1004.68","9","15","24","16","1.43","0.96","31.23","1.87","954","834","120","53.36","1.3","38","37","1","50.67","-2.46","40.8","38.62","2.18","51.37","-0.5","17","19","2","191","11.41","10.68","0.64","7.96","98.96","60.26","26.03","29.67","50.95","28.92","49.81"
"Deryk Engelland","13-14","PIT","D","56","657.32","6","4","10","6","0.91","0.55","4.95","0.45","507","644","-137","44.05","-4.99","22","27","-5","44.9","-10.45","19.09","21.86","-2.77","46.62","-3.99","16","12","-4","84","7.67","2.44","0.22","10.71","99.37","46.08","24.47","27.86","49.12","28.53","49.89"
"Devante Smith-pelly","13-14","ANA","R","19","215.28","2","6","8","3","2.23","0.84","5.06","1.41","161","218","-57","42.48","-9.4","10","5","5","66.67","10.9","7.79","7.89","-0.1","49.68","-3.19","1","2","1","38","10.59","2.51","0.7","10","106.65","57.41","23.57","29.15","49.4","28.65","49.41"
"Devin Setoguchi","13-14","WPG","R","75","969.2","7","14","21","15","1.3","0.93","20.66","1.28","894","933","-39","48.93","-1.42","27","36","-9","42.86","-6.69","40.9","36.48","4.42","52.86","2.22","12","12","--","185","11.45","10.16","0.63","6.54","97.8","49.59","27.41","30.53","49.83","29.07","49.82"
"Dion Phaneuf","13-14","TOR","D","80","1286.25","5","7","12","10","0.56","0.47","-3.45","-0.16","1041","1506","-465","40.87","-2.91","55","50","5","52.38","6.46","44.96","59.05","-14.09","43.23","0.5","36","18","-18","210","9.8","4.26","0.2","5","103.17","37.68","33.68","29.53","43.27","30.15","50.32"
"Dmitrij Jaskin","13-14","STL","R","18","178.05","1","1","2","2","0.67","0.67","3.23","1.09","148","134","14","52.48","-0.99","3","5","-2","37.5","-1.39","5.09","4.81","0.28","51.41","-0.04","4","3","-1","35","11.79","1.15","0.39","5.88","98.12","58.16","21.52","28.3","52.79","28.16","50.23"
"Dmitry Korobov","13-14","T.B","D","3","31.38","--","--","--","--","--","--","-0.5","-0.96","24","31","-7","43.64","-10.96","--","--","--","--","--","0.78","0.99","-0.21","44.07","-12.33","1","--","-1","--","--","--","--","--","100","63.16","21.82","27.39","50.75","28","51.43"
"Dmitry Kulikov","13-14","FLA","D","81","1334.38","4","6","10","6","0.45","0.27","14","0.63","1194","1140","54","51.16","0.19","47","72","-25","39.5","-7.93","48.73","52.13","-3.4","48.31","-0.52","20","13","-7","162","7.28","3.39","0.15","5","96.01","48.68","34.77","27.38","50.29","29.25","49.71"
"Dmitry Orlov","13-14","WSH","D","54","962.55","3","7","10","6","0.62","0.37","15.22","0.95","853","818","35","51.05","6.27","33","36","-3","47.83","1.27","33.34","34.3","-0.96","49.29","1.25","8","12","4","113","7.04","1.75","0.11","5.88","99.48","49.61","37.53","28.14","46.56","28.64","50.31"
"Dominic Moore","13-14","NYR","C","73","708.8","5","8","13","10","1.1","0.85","15.12","1.28","601","638","-37","48.51","-4.63","18","22","-4","45","-7.26","26.81","26.84","-0.03","49.97","-1.78","7","13","6","130","11","7.36","0.62","5.88","98.71","24.63","20.26","27.91","50.38","28.35","49.43"
"Dougie Hamilton","13-14","BOS","D","64","1015.53","5","11","16","9","0.95","0.53","30.48","1.8","979","774","205","55.85","2.92","43","22","21","66.15","5.64","38.64","31.62","7.02","55","1.18","15","3","-12","179","10.58","4.49","0.27","5.88","103.67","52.22","32.43","28.92","53.72","29.43","49.78"
"Douglas Murray","13-14","MTL","D","53","600.6","--","2","2","--","0.2","--","-5.25","-0.52","473","677","-204","41.13","-6.96","12","25","-13","32.43","-17.57","19.87","24","-4.13","45.29","-3.77","9","5","-4","70","6.99","1.08","0.11","--","96.9","50.42","24.17","26.49","47.65","28.23","49.93"
"Drayson Bowman","13-14","CAR","L","70","663.37","4","7","11","7","0.99","0.63","8.68","0.79","559","659","-100","45.89","-5.02","21","22","-1","48.84","0.61","22.54","29.06","-6.52","43.68","-4.56","7","7","--","141","12.75","6.85","0.62","5.26","100.63","34.58","19.82","28.01","49.15","28.27","49.45"
"Drew Doughty","13-14","L.A","D","78","1389.67","4","9","13","12","0.56","0.52","41.08","1.77","1454","1041","413","58.28","2.59","54","40","14","57.45","3.79","56.68","44.92","11.76","55.79","1.43","24","14","-10","262","11.31","5.55","0.24","3.88","100.59","54.09","38.52","27.66","56.68","29.41","49.72"
"Drew Miller","13-14","DET","L","82","882.3","7","8","15","13","1.02","0.88","17.64","1.2","680","711","-31","48.89","-3.28","25","33","-8","43.1","-9.05","30.08","27.82","2.26","51.95","2.45","9","8","-1","171","11.63","11.16","0.76","6.31","97.77","46.41","22.96","28.35","50.97","28.44","49.38"
"Drew Shore","13-14","FLA","C","24","222.48","3","2","5","3","1.35","0.81","4.71","1.27","196","185","11","51.44","-0.97","6","7","-1","46.15","-4.42","5.98","8.8","-2.82","40.46","-10.35","3","1","-2","32","8.63","1.27","0.34","15.79","99.71","54.79","20.14","28.43","50.07","28.36","48.69"
"Drew Stafford","13-14","BUF","R","70","978.23","13","13","26","22","1.59","1.35","15.64","0.96","785","1048","-263","42.83","-0.78","34","44","-10","43.59","9.13","33.76","42.64","-8.88","44.19","2.59","10","13","3","225","13.8","11.49","0.7","9.29","100.52","45.13","29.36","30.2","43.76","29.41","50.02"
"Duncan Keith","13-14","CHI","D","79","1414.28","3","28","31","13","1.32","0.55","52","2.21","1533","1177","356","56.57","2.12","77","58","19","57.04","1.24","64.19","48.18","16.01","57.12","1.99","12","4","-8","280","11.88","5.74","0.24","2.27","100.48","55.85","36.92","28.38","52.19","29.22","49.9"
"Dustin Brown","13-14","L.A","L","79","1007.88","13","8","21","16","1.25","0.95","44.25","2.63","1039","761","278","57.72","1.53","34","28","6","54.84","-2.93","38.99","29.32","9.67","57.08","2.52","14","31","17","286","17.03","13.23","0.79","8.23","99.49","53.52","27.46","30.33","56","29.21","49.58"
"Dustin Byfuglien","13-14","WPG","D","78","1290.2","11","15","26","18","1.21","0.84","27.86","1.3","1257","1229","28","50.56","1.01","50","72","-22","40.98","-11.83","52.03","54.14","-2.11","49.01","-2.57","27","15","-12","289","13.44","10.57","0.49","7.19","96.03","50.26","35.02","29.22","49.55","29.39","50.27"
"Dustin Jeffrey","13-14","PIT/ DAL","C","34","305.42","2","2","4","2","0.79","0.39","3.95","0.78","255","259","-4","49.61","-1.63","7","10","-3","41.18","-9.75","10.82","11.25","-0.43","49.03","-2.83","1","2","1","48","9.43","2.86","0.56","9.09","98.39","52.35","18.75","28.39","49.4","27.85","49.84"
"Dustin Penner","13-14","ANA/ WSH","R","67","825.92","9","14","23","14","1.67","1.02","26.66","1.94","692","705","-13","49.53","3.37","45","17","28","72.58","20.88","34.75","26.46","8.29","56.77","9.39","10","7","-3","154","11.19","7.61","0.55","9.28","105.91","49.51","25.85","30.66","49.05","29.41","50.96"
"Dwight King","13-14","L.A","L","77","996.75","11","13","24","16","1.44","0.96","41.58","2.5","1084","768","316","58.53","2.1","41","30","11","57.75","3.08","45.11","33.2","11.91","57.6","2.74","7","7","--","172","10.35","10.75","0.65","11.11","99.87","54.13","27.88","30.31","55.35","29.29","49.61"
"Dylan Mcilrath","13-14","NYR","D","2","14.05","--","--","--","--","--","--","0.3","1.28","20","12","8","62.5","0.34","--","1","-1","--","-44.44","0.64","1.06","-0.42","37.65","-18.93","2","2","--","2","8.54","--","--","--","87.5","40","15.24","25.53","50.16","26.6","47.6"
"Dylan Olsen","13-14","FLA","D","44","591.07","3","8","11","7","1.12","0.71","14.05","1.43","556","527","29","51.34","0.76","25","29","-4","46.3","3.56","22.04","22.44","-0.4","49.55","2.35","4","2","-2","93","9.44","1.63","0.17","5.36","98.11","53.45","28.27","26.62","50.3","28.68","50.1"
"Ed Jovanovski","13-14","FLA","D","37","452.35","1","2","3","2","0.4","0.27","2.27","0.3","425","466","-41","47.7","-5.46","19","24","-5","44.19","1.47","16.04","20.69","-4.65","43.67","-5.63","11","3","-8","58","7.69","0.94","0.12","3.03","99.57","50.75","25.73","26.92","51.13","28.9","49.33"
"Elias Lindholm","13-14","CAR","C","58","673.92","5","8","13","9","1.16","0.8","11.44","1.02","633","641","-8","49.69","-0.87","24","31","-7","43.64","-4.39","24.34","29.15","-4.81","45.5","-4.76","2","2","--","93","8.28","4.35","0.39","10.64","98.2","62.67","24.01","29.8","50.37","28.81","50.02"
"Emerson Etem","13-14","ANA","R","29","312.18","4","4","8","6","1.54","1.15","6.96","1.34","267","300","-33","47.09","-2.94","11","10","1","52.38","-8.8","11.87","11.88","-0.01","49.98","-2.39","2","2","--","67","12.88","3.58","0.69","12.12","101.62","53.8","22.8","28.76","49.09","28.36","49.98"
"Eriah Hayes","13-14","S.J","R","15","116.2","1","--","1","1","0.52","0.52","2.94","1.52","110","104","6","51.4","-1.9","2","3","-1","40","-4.74","4.2","3.87","0.33","52.04","0.45","1","3","2","27","13.94","1.47","0.76","5.88","97.04","55.74","15.46","27.19","51.82","27.49","49.18"
"Eric Boulton","13-14","NYI","L","23","145.25","2","2","4","3","1.65","1.24","0.52","0.21","99","166","-67","37.36","-12.42","4","4","--","50","10.47","5.33","6.98","-1.65","43.3","-3.85","17","12","-5","27","11.15","1.25","0.52","10.53","101.12","51.19","13.55","27.97","48.44","26.9","47.99"
"Eric Brewer","13-14","T.B","D","77","1124.58","4","9","13","10","0.69","0.53","16.93","0.9","975","957","18","50.47","-0.55","35","36","-1","49.3","-4.83","37.35","38.19","-0.84","49.44","-1.84","22","8","-14","162","8.64","3.79","0.2","5.19","99.35","49.69","30.91","26.84","51.48","28.65","49.47"
"Eric Fehr","13-14","WSH","R","73","912.8","12","14","26","22","1.71","1.45","26.22","1.72","816","843","-27","49.19","2.04","34","35","-1","49.28","3.53","34.06","31.81","2.25","51.71","4.93","14","11","-3","201","13.21","9.33","0.61","10.17","100.28","46.76","26.36","29.74","47.05","28.86","50.04"
"Eric Gelinas","13-14","N.J","D","60","808.65","2","8","10","7","0.74","0.52","15.5","1.15","664","585","79","53.16","-1.63","31","32","-1","49.21","0.32","27.96","25.81","2.15","52","-5.31","9","4","-5","156","11.57","2.78","0.21","3.12","99.73","63.12","28.26","27.66","54.12","28.5","49.69"
"Eric Gryba","13-14","OTT","D","57","779.62","2","7","9","4","0.69","0.31","13.95","1.07","733","700","33","51.15","-2.14","32","24","8","57.14","7.14","29.34","33.42","-4.08","46.75","-2.79","21","17","-4","118","9.08","1.7","0.13","3.85","102.59","43.45","29.84","27.62","52.35","28.89","49.66"
"Eric Nystrom","13-14","NSH","L","79","998.4","14","6","20","15","1.2","0.9","15.2","0.91","793","923","-130","46.21","-3.28","32","52","-20","38.1","-11.02","29.44","30.89","-1.45","48.8","-3.57","12","18","6","202","12.14","9.34","0.56","11.97","96.68","47.42","25.89","29.3","48.74","28.65","49.93"
"Eric O'dell","13-14","WPG","C","30","274.32","2","4","6","2","1.31","0.44","5.86","1.28","243","233","10","51.05","0.09","10","12","-2","45.45","-5.57","11.29","9.57","1.72","54.12","3.08","4","5","1","29","6.34","2.84","0.62","12.5","98.85","61.31","19.41","27.94","49.18","28.26","49.31"
"Eric Staal","13-14","CAR","C","79","1184","15","24","39","34","1.98","1.72","44.02","2.23","1267","1157","110","52.27","2.75","51","57","-6","47.22","-0.15","50.78","50.87","-0.09","49.96","2.25","27","14","-13","282","14.29","15.03","0.76","8.98","98.98","63.05","31.28","30.55","50.61","29.7","50.04"
"Eric Tangradi","13-14","WPG","C/L","55","464.68","3","3","6","5","0.77","0.65","11.33","1.46","426","364","62","53.92","4.13","11","15","-4","42.31","-7.97","17.83","15.3","2.53","53.82","3.53","9","8","-1","90","11.62","4.77","0.62","5.77","96.68","55.46","17.67","27.67","48.25","28.31","49.6"
"Erik Cole","13-14","DAL","L","75","908.08","13","7","20","16","1.32","1.06","21.23","1.4","828","852","-24","49.29","-2.09","29","41","-12","41.43","-11.87","35.16","36.95","-1.79","48.76","-3.29","7","16","9","199","13.15","11.41","0.75","12.38","97.57","52.55","25.72","29.42","50.8","28.77","49.56"
"Erik Condra","13-14","OTT","R","76","681.35","5","7","12","9","1.06","0.79","19.45","1.71","713","612","101","53.81","1.33","20","21","-1","48.78","0.73","24.54","25.19","-0.65","49.35","1.18","12","12","--","156","13.74","6.62","0.58","6.94","99.38","53.79","19.37","28.36","51.53","28.2","49.47"
"Erik Gudbranson","13-14","FLA","D","65","946.08","3","4","7","5","0.44","0.32","14.93","0.95","897","856","41","51.17","-1.36","36","44","-8","45","0.28","32.62","36.04","-3.42","47.51","-3.24","22","17","-5","185","11.73","3.42","0.22","3.61","98.38","51.34","31","26.68","49.99","28.75","49.32"
"Erik Gustafsson","13-14","PHI","D","31","477.92","1","5","6","2","0.75","0.25","7.15","0.9","451","482","-31","48.34","-2.55","24","17","7","58.54","7.11","17.58","17.45","0.13","50.19","-3.19","1","1","--","57","7.16","0.97","0.12","4.17","103.26","51.39","33.2","27.3","49.39","28.37","49.88"
"Erik Haula","13-14","MIN","L","46","400.25","5","9","14","8","2.1","1.2","13.55","2.03","312","338","-26","48","1.37","18","6","12","75","28.39","9.75","11.29","-1.54","46.34","-3.09","7","3","-4","79","11.84","3.28","0.49","9.8","107.1","48.03","17.83","28.05","47.69","27.76","49.82"
"Erik Johnson","13-14","COL","D","80","1446.47","5","12","17","11","0.71","0.46","17.68","0.73","1282","1410","-128","47.62","1.22","54","49","5","52.43","-2.16","52.42","58.22","-5.8","47.38","1.64","12","4","-8","217","9","3.9","0.16","4.85","101.09","44.47","37.56","29.88","46.1","29.7","50.52"
"Erik Karlsson","13-14","OTT","D","82","1620.32","14","23","37","25","1.37","0.93","57.2","2.12","1803","1498","305","54.62","4.02","71","76","-5","48.3","-0.83","65.43","69.24","-3.81","48.59","0.99","12","13","1","412","15.26","7.41","0.27","7.69","99.02","55.48","42.65","28.67","49.97","29.34","49.83"
"Evander Kane","13-14","WPG","L","63","943.1","14","14","28","27","1.78","1.72","35.81","2.28","961","904","57","51.53","2.98","41","50","-9","45.05","-5.31","42.23","38.8","3.43","52.12","2.64","23","16","-7","346","22.01","16.8","1.07","7.53","98.13","52.79","31.55","30.63","49.23","29.42","50.2"
"Evgeni Malkin","13-14","PIT","C","60","863.83","15","21","36","31","2.5","2.15","40.31","2.8","853","764","89","52.75","5.44","48","35","13","57.83","8.58","34.05","30.43","3.62","52.81","2.47","19","26","7","162","11.25","10.53","0.73","15.79","101.67","59.45","30.28","30.05","49.85","29.55","49.77"
"Evgeny Kuznetsov","13-14","WSH","C","17","202.45","2","4","6","4","1.78","1.19","2.51","0.74","141","192","-51","42.34","-3.15","7","10","-3","41.18","-5.16","5.29","8.42","-3.13","38.58","-9.48","--","2","2","29","8.59","1.26","0.37","12.5","101.68","45.69","24.29","29","47.5","28.47","51.32"
"Fedor Tyutin","13-14","CBJ","D","69","1108.85","3","10","13","7","0.7","0.38","11.55","0.62","918","963","-45","48.8","-1","43","43","--","50","-2.35","38.63","36","2.63","51.76","1.51","17","6","-11","109","5.9","2.47","0.13","5.56","100.31","44.85","34.56","28.19","49.71","29.23","50.19"
"Filip Forsberg","13-14","NSH","C","13","122.37","--","1","1","1","0.49","0.49","0.05","0.02","95","107","-12","47.03","0.97","2","9","-7","18.18","-33.33","3.25","4.41","-1.16","42.43","-9.77","3","1","-2","31","15.2","0.77","0.38","--","91.14","50","19.64","28.74","48.02","28.05","49.83"
"Francis Bouillon","13-14","MTL","D","52","791.83","1","3","4","2","0.3","0.15","-4.8","-0.36","653","839","-186","43.77","-4.59","25","36","-11","40.98","-14.39","24.88","34.53","-9.65","41.88","-8.98","13","5","-8","59","4.47","0.83","0.06","4.17","99.03","46.83","32.93","27.21","47.66","28.58","49.68"
"Francois Beauchemin","13-14","ANA","D","70","1168.9","2","9","11","7","0.56","0.36","17.18","0.88","1083","1140","-57","48.72","-2.45","70","53","17","56.91","-4.02","47.18","47.33","-0.15","49.92","-3.01","11","9","-2","153","7.85","3.25","0.17","3.17","102.4","50.77","36.12","27.43","50.34","29.22","49.86"
"Frank Corrado","13-14","VAN","D","15","173.47","1","--","1","1","0.35","0.35","2.15","0.74","168","177","-9","48.7","-0.2","6","7","-1","46.15","3.3","6.69","5.8","0.89","53.56","8.63","2","1","-1","40","13.84","0.71","0.25","5.56","98.56","51.43","23.72","25.81","50.77","27.37","48.57"
"Frans Nielsen","13-14","NYI","C","80","945.07","15","15","30","24","1.9","1.52","30.52","1.94","859","847","12","50.35","1.14","36","49","-13","42.35","-4.41","37.08","38.01","-0.93","49.38","1.01","1","8","7","191","12.13","9.8","0.62","13.76","97.25","46.29","24.83","30.2","50.69","29.47","50.18"
"Frazer Mclaren","13-14","TOR","L","27","107.88","--","--","--","--","--","--","-1.69","-0.94","64","92","-28","41.03","-2.77","1","3","-2","25","-25.54","1.61","2.85","-1.24","36.1","-11.01","15","12","-3","8","4.45","0.36","0.2","--","96.89","44.79","8.39","24.92","41.8","25.95","48.12"
"Freddie Hamilton","13-14","S.J","C","11","108.83","--","--","--","--","--","--","0.02","0.01","87","91","-4","48.88","-8.78","1","5","-4","16.67","-37.88","2.48","2.4","0.08","50.82","-10.55","1","--","-1","25","13.78","0.91","0.5","--","92.61","65","21.27","28.69","52.9","28.2","49.41"
"Gabriel Bourque","13-14","NSH","L","74","904.5","8","15","23","18","1.53","1.19","28.36","1.88","878","800","78","52.32","5.25","40","43","-3","48.19","1.24","37.63","29.55","8.08","56.01","5.56","5","8","3","177","11.74","8.96","0.59","8.25","97.92","53.49","25.09","29.72","48.2","29.01","50.04"
"Gabriel Dumont","13-14","MTL","C","2","13.07","--","--","--","--","--","--","-0.3","-1.38","8","15","-7","34.78","-11.55","--","--","--","--","--","0.25","0.64","-0.39","28.09","-28.9","--","--","--","1","4.59","0.02","0.09","--","100","25","13.51","26.11","44.25","26.99","48.98"
"Gabriel Landeskog","13-14","COL","L","81","1217.83","18","30","48","45","2.36","2.22","49.97","2.46","1110","1155","-45","49.01","3.22","64","39","25","62.14","13.38","49.05","43.4","5.65","53.06","9.99","27","19","-8","307","15.13","14.23","0.7","10.34","103.85","45.32","31.25","31.29","46.33","29.75","50.54"
"Garrett Wilson","13-14","FLA","L","3","29.93","--","--","--","--","--","--","0.1","0.2","17","20","-3","45.95","3.84","--","1","-1","--","-54.55","0.67","0.81","-0.14","45.27","8.41","--","--","--","4","8.02","0.13","0.26","--","92.31","30.77","19.95","28.11","48.37","28.56","50.68"
"George Parros","13-14","MTL","R","22","98.4","--","1","1","--","0.61","--","-4.45","-2.71","47","128","-81","26.86","-21.62","3","9","-6","25","-28.62","2.43","5.04","-2.61","32.53","-20.32","16","12","-4","5","3.05","0.36","0.22","--","96.78","45.1","9.51","26.61","45.55","26.57","49.03"
"Gilbert Brule","13-14","ARI","C","3","34.18","--","--","--","--","--","--","0.02","0.04","33","32","1","50.77","-3.46","--","1","-1","--","-60","0.71","0.83","-0.12","46.1","2.07","1","--","-1","6","10.53","0.19","0.33","--","94.12","77.78","24.8","29.02","51.2","28.76","48.26"
"Grant Clitsome","13-14","WPG","D","32","508.9","2","8","10","5","1.18","0.59","9.75","1.15","519","485","34","51.69","3.39","23","30","-7","43.4","-4.36","21.66","20.62","1.04","51.23","1.65","9","3","-6","69","8.14","1","0.12","8.33","98.12","51.14","33.31","28.45","49.71","29.16","50.33"
