"player","position","season","Team","GP","TOI_all","TOI_EV","TOI_PP","TOI_SH","EV_GAR","PP_GAR","SH_GAR","Pens_GAR","GAR","WAR"
"ANDY.GREENE","D","20122013","N.J",48,1103.8,869,91.9,119.1,7.8,0.4,1.1,1.3,10.5,2.1
"ANDY.MCDONALD","F","20122013","STL",37,638.4,502.7,91.4,19.7,1.1,0.8,0,1.2,3.1,0.6
"ANTOINE.ROUSSEL","F","20122013","DAL",39,366.2,334.3,3.3,28.1,3.5,0,0.2,0.2,3.8,0.8
"ANTOINE.VERMETTE","F","20122013","ARI",48,875.8,658.8,117.7,84.1,1.7,-2.1,-0.7,-1.6,-2.8,-0.5
"ANTON.BABCHUK","D","20122013","CGY",7,83,79.5,3.4,0,-0.1,0.1,0,0,0,0
"ANTON.LANDER","F","20122013","EDM",11,121.3,100.5,0.1,18.8,-1.1,0,-0.7,0,-1.8,-0.4
"ANTON.STRALMAN","D","20122013","NYR",48,866.3,765.8,51.6,45.7,8.8,-1.4,1.3,0.7,9.3,1.8
"ANTON.VOLCHENKOV","D","20122013","N.J",37,588.2,477.4,1.6,108.4,-2.4,0,-0.1,-0.9,-3.3,-0.7
"ANTTI.MIETTINEN","F","20122013","WPG",22,278.3,264.8,2,9,0,0,-0.1,-0.2,-0.2,0
"ANZE.KOPITAR","F","20122013","L.A",47,962.5,742.3,129.2,69.8,7.3,3.3,-0.3,1.2,11.5,2.3
"ARRON.ASHAM","F","20122013","NYR",27,179.1,174.7,3.8,0.1,-0.1,0,0,0.1,0,0
"ARTEM.ANISIMOV","F","20122013","CBJ",35,574.2,452.8,58.9,54,1.7,-0.3,0.5,-0.3,1.6,0.3
"AUSTIN.WATSON","F","20122013","NSH",6,76.3,66.4,6.1,3,0,-0.1,0,0,-0.1,0
"BARRET.JACKMAN","D","20122013","STL",46,888.8,743.9,1.4,126,4.3,0,2,-0.2,6.1,1.2
"BEAU.BENNETT","F","20122013","PIT",26,319.8,276.5,43.3,0.1,2.4,3.1,0,0.3,5.7,1.1
"BEN.EAGER","F","20122013","EDM",14,135.3,134,0.8,0.3,-1.3,0,0,-0.7,-2.1,-0.4
"BEN.HANOWSKI","F","20122013","CGY",5,66.5,64.6,0.8,0.7,-1.3,0,0,0,-1.3,-0.3
"BEN.LOVEJOY","D","20122013","ANA",32,583.1,528.2,18.6,27,3.4,0.5,0.5,-0.6,3.9,0.8
"BENOIT.POULIOT","F","20122013","T.B",34,446.8,384.3,60.9,0.9,6.6,-0.9,0,1.6,7.3,1.4
"BEN.STREET","F","20122013","CGY",6,81.6,71.2,2.6,6.1,-0.1,0,0,0,-0.1,0
"B.J..CROMBEEN","F","20122013","T.B",44,487.6,407.9,0.7,75.9,-1.1,0,0.5,-1.2,-1.9,-0.4
"BLAIR.JONES","F","20122013","CGY",15,161.1,149.5,0.2,9.7,-2.6,0,0.1,-0.1,-2.6,-0.5
"BLAKE.COMEAU","F","20122013","CBJ",9,105.2,99.8,0,3,2.4,0,0,-0.5,1.8,0.4
"BLAKE.COMEAU","F","20122013","CGY",33,405.4,346.1,2.4,47.8,-1.6,0,0.9,-0.6,-1.4,-0.3
"BLAKE.WHEELER","F","20122013","WPG",48,902,742.3,124.5,16.4,3.5,-0.5,0.2,1.3,4.5,0.9
"BOBBY.BUTLER","F","20122013","N.J",14,139.2,109,28.8,0,-2.4,0.1,0,0.4,-1.9,-0.4
"BOBBY.BUTLER","F","20122013","NSH",20,227.6,195.2,29.6,0.1,2.2,0.4,0,0.7,3.3,0.7
"BOBBY.RYAN","F","20122013","ANA",46,762.4,649.8,89.7,1.8,3.1,1.8,0,1.3,6.3,1.2
"BOBBY.SANGUINETTI","D","20122013","CAR",37,545.8,478.4,21.4,43,0.7,-0.2,0.3,1.8,2.6,0.5
"BOYD.GORDON","F","20122013","ARI",48,720.5,568.6,7.2,136.4,2.1,0.2,0.1,0.6,2.9,0.6
"BRAD.BOYES","F","20122013","NYI",48,873.6,704.5,154.8,1.2,1.4,2,0,-0.2,3.1,0.6
"BRAD.MALONE","F","20122013","COL",13,114.2,109.4,0.2,3.8,0.1,0,0,-0.3,-0.2,0
"BRAD.MARCHAND","F","20122013","BOS",45,763.5,616.8,77,57.1,6.2,0.5,1.2,0.5,8.3,1.6
"BRAD.RICHARDS","F","20122013","NYR",46,862.9,697.8,149.1,5,2.4,-0.1,0,0.4,2.7,0.5
"BRAD.RICHARDSON","F","20122013","L.A",16,174.4,164.1,3.6,5.5,0.1,0,0,-0.2,-0.1,0
"BRAD.STAUBITZ","F","20122013","ANA",15,93.2,93,0.2,0,-0.1,0,0,-0.8,-0.9,-0.2
"BRAD.STUART","D","20122013","S.J",48,982,838.6,6.4,125.9,4.6,0.1,-0.7,0.6,4.7,0.9
"BRANDON.BOLLIG","F","20122013","CHI",25,200.1,196.3,1.7,0.8,-0.7,0,0,-0.1,-0.8,-0.2
"BRANDON.DUBINSKY","F","20122013","CBJ",29,533.8,378,69,71,1,2.1,-0.2,0,2.9,0.6
"BRANDON.MANNING","D","20122013","PHI",6,88.8,88.4,0,0.4,1.6,0,0,0,1.6,0.3
"BRANDON.PRUST","F","20122013","MTL",38,518.1,424.9,16,73.2,4.8,-0.5,1.4,-1.4,4.3,0.9
"BRANDON.SAAD","F","20122013","CHI",46,756.8,632.2,70.1,39.1,3.6,0.1,0.2,1.3,5.2,1
"BRANDON.SUTTER","F","20122013","PIT",48,787.5,629.7,56.6,91.3,-1,-0.5,0.7,1.2,0.5,0.1
"BRANDON.YIP","F","20122013","NSH",34,408.5,378,4,16,0.9,0,-0.1,0.5,1.4,0.3
"BRAYDEN.SCHENN","F","20122013","PHI",47,729.9,604,114.1,2.2,2.7,0.7,0,1.2,4.6,0.9
"BRAYDON.COBURN","D","20122013","PHI",33,746.2,606.9,12.9,114.2,-0.3,0,1.2,-1.6,-0.7,-0.1
"BRENDAN.GALLAGHER","F","20122013","MTL",44,610,498.5,101.2,1.7,8.7,-1.3,0,1.4,8.9,1.7
"BRENDAN.SMITH","D","20122013","DET",34,625.6,539.6,38.8,42.8,-0.2,0.7,-2,1.3,-0.2,0
"BRENDEN.DILLON","D","20122013","DAL",48,1026.2,872.8,19.3,123.5,-0.3,-0.6,-1,-1.4,-3.2,-0.6
"BRENDEN.MORROW","F","20122013","DAL",29,432.8,343.3,79.5,3.1,-1.2,-0.8,0,0.4,-1.6,-0.3
"BRENDEN.MORROW","F","20122013","PIT",15,221.1,195.6,21.5,2,4.7,0.7,0,-0.4,4.9,1
"BRENT.BURNS","D","20122013","S.J",30,488.4,420.1,57.4,0.6,2.6,1,0,-0.5,3.1,0.6
"BRENT.SEABROOK","D","20122013","CHI",47,1034,806.7,109.3,98.6,-2.2,-0.9,-1.6,0.7,-3.9,-0.8
"BRETT.BELLEMORE","D","20122013","CAR",8,110.1,93.8,0.6,15.6,-0.5,0,0.3,0.5,0.3,0.1
"BRETT.CARSON","D","20122013","CGY",10,109.3,105.5,2.1,0.7,-0.5,0,0,0,-0.5,-0.1
"BRETT.CLARK","D","20122013","MIN",8,112.5,102.6,0.2,4.7,-1.9,0,0.1,0,-1.8,-0.4
"BRIAN.BOYLE","F","20122013","NYR",38,539.1,441.4,21.6,70.7,-4.4,0.4,-1.1,0.2,-4.9,-1
"BRIAN.CAMPBELL","D","20122013","FLA",48,1268,973.4,183.9,92.3,-3,3.5,0,1.7,2.2,0.4
"BRIAN.FLYNN","F","20122013","BUF",26,381.7,335.6,15.3,26.1,4.8,-0.2,0.9,0.6,6,1.2
"BRIAN.GIONTA","F","20122013","MTL",48,869.9,679.1,138,33.8,1.7,2.3,-0.4,2.4,5.9,1.2
"BRIAN.LASHOFF","D","20122013","DET",31,551.3,471.2,5.7,70.9,-6,0,-0.6,-0.3,-6.9,-1.4
"BRIAN.LEE","D","20122013","T.B",22,306.2,298.1,0.3,6.7,-3.8,0,0,-1.1,-4.9,-1
"BRIAN.MCGRATTAN","F","20122013","CGY",19,136.6,136.1,0.2,0,-1.6,0,0,0.1,-1.5,-0.3
"BRIAN.STRAIT","D","20122013","NYI",19,325.9,293.4,1.2,30.3,2.8,0,0.1,-0.5,2.4,0.5
"BROOKS.LAICH","F","20122013","WSH",9,148.8,118.9,7.5,20,0,0.1,-0.9,-0.3,-1.1,-0.2
"BROOKS.ORPIK","D","20122013","PIT",46,1025.3,857.7,5.7,146.5,0.1,0,-0.2,0.1,0,0
"BRUNO.GERVAIS","D","20122013","PHI",37,633.3,586.7,9.4,33.8,-2.2,-0.1,0.3,0.4,-1.7,-0.3
"BRYAN.ALLEN","D","20122013","ANA",41,768,675.5,2.8,73.9,-0.8,0.1,0.3,0,-0.4,-0.1
"BRYAN.BICKELL","F","20122013","CHI",48,614.6,592.8,13.2,0,2.7,-0.3,0,0.5,2.9,0.6
"BRYAN.LITTLE","F","20122013","WPG",48,950.4,737.8,121.3,73.5,2.2,-0.4,-0.5,2.6,3.9,0.8
"BRYCE.SALVADOR","D","20122013","N.J",39,829,677.4,5.2,133.1,-9.1,0,0.8,0.2,-8.1,-1.6
"CAL.CLUTTERBUCK","F","20122013","MIN",42,576.8,491.3,1.6,68.2,-0.5,0,0.3,0.7,0.5,0.1
"CAM.ATKINSON","F","20122013","CBJ",35,545.5,470.6,46.2,23.2,5.5,-0.4,-0.1,0.4,5.3,1.1
"CAM.BARKER","D","20122013","VAN",14,198.8,188.9,4.9,4.6,0.5,0,0.1,0.2,0.7,0.1
"CAM.FOWLER","D","20122013","ANA",37,756,631.6,93.5,16.8,-0.7,0.2,0.3,1.9,1.7,0.3
"CARL.GUNNARSSON","D","20122013","TOR",37,781.1,653.6,27.9,95.7,4.5,-0.5,0,0.2,4.1,0.8
"CARL.HAGELIN","F","20122013","NYR",48,830.8,734.6,47.8,34.3,3.3,-1.1,-1.1,2.4,3.5,0.7
"CARLO.COLAIACOVO","D","20122013","DET",6,113.5,94.5,14.6,3.7,0,0,0,0.3,0.4,0.1
"CARL.SODERBERG","F","20122013","BOS",6,88.4,72.8,14.8,0,-0.1,-0.5,0,-0.4,-0.9,-0.2
"CASEY.CIZIKAS","F","20122013","NYI",45,485.4,448.4,1.5,30.3,3.1,0,-0.3,0,2.8,0.6
"CHAD.LAROSE","F","20122013","CAR",35,449.6,397.7,40.2,5.7,-3.5,-1.3,0,0.1,-4.8,-0.9
"CHAD.RUHWEDEL","D","20122013","BUF",7,99.4,98.2,0,1.1,-0.2,0,0,0,-0.2,0
"CHARLIE.COYLE","F","20122013","MIN",37,557.2,491,27.9,15.5,2.1,-0.5,-0.4,1.6,2.8,0.5
"CHRIS.BOURQUE","F","20122013","BOS",18,217.3,177.7,37.5,0,-1.9,0.6,0,0.1,-1.2,-0.2
"CHRIS.BUTLER","D","20122013","CGY",44,748,654.3,2,82.5,-2.6,0,-0.1,0.5,-2.2,-0.4
"CHRIS.CONNER","F","20122013","ARI",12,136.5,132.3,2.7,0,0.5,0,0,0.6,1,0.2
"CHRIS.HIGGINS","F","20122013","VAN",41,673,550.9,33.3,77.2,-1.8,-1.1,0.1,-0.1,-2.9,-0.6
"CHRIS.KELLY","F","20122013","BOS",34,509.1,417.5,3.8,75.7,0.5,0,-0.7,0.9,0.7,0.1
"CHRIS.KREIDER","F","20122013","NYR",23,232.5,213.8,16,0,-2.5,-0.1,0,0.3,-2.2,-0.4
"CHRIS.KUNITZ","F","20122013","PIT",48,865.1,664,182.3,6.2,8.8,2,0,0.3,11.1,2.2
"CHRIS.MUELLER","F","20122013","NSH",18,192.7,181.9,0.3,6.5,0.8,0,-0.1,-0.3,0.5,0.1
"CHRIS.NEIL","F","20122013","OTT",48,664.2,577.4,65.5,1.1,1.3,-0.5,0,-0.4,0.3,0.1
"CHRIS.PHILLIPS","D","20122013","OTT",48,1008.4,766.1,71.8,147.5,-0.1,-0.1,-0.6,-0.1,-0.9,-0.2
"CHRIS.PORTER","F","20122013","STL",29,337.4,301.3,3.7,25.7,2.1,0,-0.2,0.5,2.3,0.5
"CHRIS.STEWART","F","20122013","STL",48,759.3,630.8,109.7,0.7,5.5,1.4,0,0.5,7.4,1.5
"CHRIS.SUMMERS","D","20122013","ARI",6,75.9,63.1,0,12.6,-1.1,0,0.1,0,-1,-0.2
"CHRIS.TANEV","D","20122013","VAN",38,656.9,587.7,4.1,61.4,2.9,0,1.3,1.1,5.2,1
"CHRIS.THORBURN","F","20122013","WPG",42,263.8,252.6,1,11.6,-1.2,0,0.1,-1.1,-2.2,-0.4
"CHRISTIAN.EHRHOFF","D","20122013","BUF",47,1183.3,903,162.6,93.5,4.6,1.4,0.2,-0.3,5.9,1.2
"CHRIS.VANDEVELDE","F","20122013","EDM",11,77.5,66.5,0,11,-0.8,0,0,-0.3,-1,-0.2
"CHUCK.KOBASEW","F","20122013","COL",37,417,345,5.2,65.8,2.5,-0.1,-1.4,-0.1,1,0.2
"CLARKE.MACARTHUR","F","20122013","TOR",40,596.4,522.1,64.7,2.4,3.2,0.6,0,0.8,4.7,0.9
"CLAUDE.GIROUX","F","20122013","PHI",48,1014.6,728,175.2,78.8,2.7,3.2,1.1,2.1,9.1,1.8
"CLAYTON.STONER","D","20122013","MIN",48,874.3,768.7,2,73.7,0.4,0,0.7,-0.6,0.4,0.1
"CODY.EAKIN","F","20122013","DAL",48,719.6,577.5,57,82.3,0.9,0.9,-2.2,-0.6,-1,-0.2
"CODY.FRANSON","D","20122013","TOR",45,845.5,667.3,126.6,41.3,9.1,2.6,0.1,1.6,13.4,2.6
"CODY.GOLOUBEF","D","20122013","CBJ",11,163,160.1,1,0.4,-0.6,0,0,0.1,-0.5,-0.1
"CODY.HODGSON","F","20122013","BUF",48,883.1,675.3,123.4,60.6,3.1,0.3,-0.5,0.7,3.6,0.7
"CODY.MCLEOD","F","20122013","COL",48,627,528.2,21,71.9,0.7,0.1,-2.1,-0.7,-1.9,-0.4
"COLBY.ARMSTRONG","F","20122013","MTL",37,414.5,340.5,2.4,65.8,-0.1,0,-0.8,0.8,0,0
"COLBY.ROBAK","D","20122013","FLA",16,242.8,214.1,20.1,8.3,0.6,-0.9,0,0,-0.3,-0.1
"COLIN.FRASER","F","20122013","L.A",34,312.7,292.9,3.8,20.5,0.5,0,-0.3,0.4,0.6,0.1
"COLIN.GREENING","F","20122013","OTT",47,691.4,590.4,45.6,35.7,0.1,2.2,-0.5,0.9,2.7,0.5
"COLIN.MCDONALD","F","20122013","NYI",45,511.8,496.3,2.7,8.5,-0.7,0.1,0,1.1,0.5,0.1
"COLIN.WILSON","F","20122013","NSH",25,414.2,345.2,57.5,0.2,5.1,0.4,0,0.4,5.9,1.2
"COLTON.GILLIES","F","20122013","CBJ",27,224,222.8,0.8,0,-1.4,0,0,-0.1,-1.5,-0.3
"COLTON.ORR","F","20122013","TOR",44,280.2,277.8,1.8,0.2,-1.5,0,0,-1.9,-3.3,-0.7
"COREY.PERRY","F","20122013","ANA",44,838.5,651.2,124.6,40.1,7,2.3,-0.2,-1.1,8.1,1.6
"COREY.POTTER","D","20122013","EDM",33,576,476.6,36.4,53.9,4.3,-0.4,0.7,0.7,5.4,1.1
"CORY.CONACHER","F","20122013","OTT",12,154.2,130,21.2,0,3.9,-0.9,0,1,4,0.8
"CORY.CONACHER","F","20122013","T.B",35,502.6,421.5,73.8,1.7,1.1,0,0,1.4,2.3,0.5
"CORY.EMMERTON","F","20122013","DET",48,518.9,429.8,2.7,84,-0.9,0,0.9,0.5,0.5,0.1
"CORY.SARICH","D","20122013","CGY",28,416.1,384.7,0.8,27.7,0.7,0,0.3,0.4,1.4,0.3
"CRAIG.ADAMS","F","20122013","PIT",48,534.4,399,1.5,126.8,-0.5,0,-1.6,0.9,-1.2,-0.2
"CRAIG.SMITH","F","20122013","NSH",44,609.7,516.5,83.5,0,0,1.1,0,-0.4,0.8,0.2
"CURTIS.GLENCROSS","F","20122013","CGY",40,719.6,557.7,104,46.9,-1,-0.9,0.3,1,-0.6,-0.1
"DAINIUS.ZUBRUS","F","20122013","N.J",22,369.3,301.4,23.1,38.6,0.3,-0.9,0.6,-0.4,-0.4,-0.1
"DALE.WEISE","F","20122013","VAN",40,382.2,343.2,2.4,35.5,-2.7,0,0.4,0.1,-2.2,-0.4
"DALTON.PROUT","D","20122013","CBJ",28,518.8,485.1,1.1,26.5,2,0,-0.1,0,1.9,0.4
"DAMIEN.BRUNNER","F","20122013","DET",44,686,546.9,130.9,0.6,-0.6,1.5,0,0.3,1.2,0.2
"DANA.TYRELL","F","20122013","T.B",21,217.4,189.3,2.7,25.2,-0.5,0,0.6,0.4,0.6,0.1
"DAN.BOYLE","D","20122013","S.J",46,1043.7,819.3,156.3,51.9,4.3,1.3,0.2,0.3,6,1.2
"DAN.CARCILLO","F","20122013","CHI",23,206.9,204.8,0.9,0.3,0.5,0,0,0.1,0.6,0.1
"DAN.GIRARDI","D","20122013","NYR",46,1169.2,911.9,99.3,138.7,-2.6,-2.1,-0.8,0.5,-4.9,-1
"DAN.HAMHUIS","D","20122013","VAN",47,1099.3,836.1,103.7,140.9,5.5,-0.3,2,1.7,8.9,1.7
"DANIEL.ALFREDSSON","F","20122013","OTT",47,905.4,663.9,137.4,72.8,2.5,1.1,1,0.1,4.7,0.9
"DANIEL.BANG","F","20122013","NSH",8,103.2,98.5,1,3,0,0,0,0.5,0.5,0.1
"DANIEL.BRIERE","F","20122013","PHI",34,546,436.2,98.5,1,-0.7,1.7,0,0.9,1.9,0.4
"DANIEL.CLEARY","F","20122013","DET",48,789.2,603.3,120.3,53,-1.5,0.6,0,-1.3,-2.1,-0.4
"DANIEL.PAILLE","F","20122013","BOS",46,583,497.1,1.5,80.1,2.7,0,-0.2,0.6,3.2,0.6
"DANIEL.SEDIN","F","20122013","VAN",47,894,704.6,171.8,2.6,6.3,0.8,0,0.6,7.8,1.5
"DANIEL.WINNIK","F","20122013","ANA",48,798.6,659.1,8.4,117.3,3,-0.1,-0.9,0,2,0.4
"DANNY.DEKEYSER","D","20122013","DET",11,198.5,169.9,6.5,20,-0.6,0.1,-0.3,0.1,-0.8,-0.2
"DANY.HEATLEY","F","20122013","MIN",36,665.9,526.1,101.6,0.9,-1.7,1.6,0,1.4,1.3,0.3
"DARROLL.POWE","F","20122013","MIN",8,81.8,69.1,0.6,10.9,1,0,0.3,-0.1,1.2,0.2
"DARROLL.POWE","F","20122013","NYR",34,296.1,234.2,4,56.9,-0.8,0,1.3,-0.3,0.1,0
"DAVE.BOLLAND","F","20122013","CHI",35,571.3,440.9,85.4,30.5,-1.9,-0.1,-0.2,0.8,-1.4,-0.3
"DAVE.DZIURZYNSKI","F","20122013","OTT",12,150.6,147,3.1,0.1,-1.1,0,0,-0.3,-1.5,-0.3
"DAVID.BACKES","F","20122013","STL",48,941.4,725,105,81.6,4.1,0,0.6,-1.8,2.9,0.6
"DAVID.BOOTH","F","20122013","VAN",12,153.1,147.5,3.6,1.1,0,0,0,0.6,0.5,0.1
"DAVID.CLARKSON","F","20122013","N.J",48,843.7,651,169.4,0.6,2.9,0.3,0,0.6,3.8,0.7
"DAVID.DESHARNAIS","F","20122013","MTL",48,790.2,636.2,134.9,6.5,3.3,1.1,0,0.8,5.2,1
"DAVID.JONES","F","20122013","COL",33,555.2,440.3,55.5,51.2,-2.5,-1.5,-0.1,0.5,-3.6,-0.7
"DAVID.KREJCI","F","20122013","BOS",47,869.7,737.6,101.8,14.9,5.1,0.6,0,-0.7,5,1
"DAVID.LEGWAND","F","20122013","NSH",48,884.5,720.4,94.5,51.1,3.9,-0.2,-0.6,0.2,3.3,0.7
"DAVID.MOSS","F","20122013","ARI",45,699.7,572,17.1,101.2,4.7,0.5,1,1.1,7.3,1.4
"DAVID.PERRON","F","20122013","STL",48,863.7,692.2,117.3,34.7,-0.1,-0.1,0.1,-0.5,-0.6,-0.1
"DAVID.RUNDBLAD","D","20122013","ARI",8,109.9,77,29.8,2.5,-1.6,-1.2,0,0.5,-2.2,-0.4
"DAVID.SCHLEMKO","D","20122013","ARI",30,516.5,416.8,55.5,43.2,0,-0.8,0.7,0.2,0.1,0
"DAVID.STECKEL","F","20122013","ANA",21,223.1,192.9,1.5,27,1.2,0,0.4,0.1,1.7,0.3
"DAVID.STECKEL","F","20122013","TOR",13,91.9,76,0,13.9,-0.3,0,0.3,0.1,0.1,0
"DAVID.ULLSTROM","F","20122013","NYI",20,189.2,185.3,3.4,0.2,0.6,0,0,0,0.5,0.1
"DAVID.VAN DER GULIK","F","20122013","COL",9,85,69.6,0.4,14.3,2.2,0,-0.1,-0.2,2,0.4
"DAVIS.DREWISKE","D","20122013","L.A",20,288.9,219.9,6.9,60.2,1.6,0.2,-2.3,-0.6,-1.1,-0.2
"DAVIS.DREWISKE","D","20122013","MTL",9,151.5,128.5,0.7,21.8,1.5,0,0.2,0.1,1.7,0.3
"DENNIS.SEIDENBERG","D","20122013","BOS",46,1094.5,879.8,49.6,142.7,7.5,0,0.8,0.8,9.1,1.8
"DENNIS.WIDEMAN","D","20122013","CGY",46,1150.9,869,158.7,98.3,3.3,0.3,0.8,2.1,6.5,1.3
