"player","position","season","Team","GP","TOI_all","TOI_EV","TOI_PP","TOI_SH","EV_GAR","PP_GAR","SH_GAR","Pens_GAR","GAR","WAR"
"ALEX.KILLORN","F","20132014","T.B",82,1373.2,1183,154.4,11.9,5.2,0,0,-0.4,4.8,0.9
"ALEX.OVECHKIN","F","20132014","WSH",78,1599.9,1174.5,389.6,0.5,-5.3,6.8,0,0.7,2.2,0.4
"ALEX.PETROVIC","D","20132014","FLA",7,85.6,81.2,0,4,1.8,0,0,-0.4,1.5,0.3
"ALEX.PIETRANGELO","D","20132014","STL",81,2054.1,1524.7,225.7,269.6,9.8,2.5,0.1,2.7,15,2.9
"ALEX.SEMIN","F","20132014","CAR",65,1293.6,1008.7,220,34.9,5.8,-1.1,0.3,1.1,6.1,1.2
"ALEX.STEEN","F","20132014","STL",68,1379,997,225.5,128.5,10.2,2.5,1.3,3.6,17.6,3.4
"ALEX.SULZER","D","20132014","BUF",25,453.2,386.9,15.3,45.8,-2.4,0.1,0,0,-2.4,-0.5
"ALEX.TANGUAY","F","20132014","COL",16,275.5,204.9,44.9,10.8,4.8,-0.6,0.1,0.1,4.5,0.9
"ALEX.URBOM","D","20132014","WSH",20,292.1,252.7,0.6,37.8,-1.2,0,-1,0.4,-1.8,-0.4
"ANDERS.LEE","F","20132014","NYI",22,345.9,280.1,59.4,0.9,3.6,-0.5,0,-0.3,2.7,0.5
"ANDRE.BENOIT","D","20132014","COL",79,1595.8,1238.1,191.3,135.2,1.6,0.8,-2.4,1.1,1.1,0.2
"ANDREI.LOKTIONOV","F","20132014","CAR",20,291.9,245.4,45.4,0.1,1.7,1.7,0,0.5,3.8,0.7
"ANDREI.LOKTIONOV","F","20132014","N.J",48,591.3,535.5,26.5,24.6,2.6,-1.5,-0.2,-0.2,0.8,0.2
"ANDREI.MARKOV","D","20132014","MTL",81,2044.2,1450,352.2,198.3,1.6,3.2,-1.9,3.5,6.3,1.2
"ANDREJ.MESZAROS","D","20132014","BOS",14,264.7,233.4,16.2,12.5,-0.1,0.9,0,0,0.8,0.2
"ANDREJ.MESZAROS","D","20132014","PHI",38,660.2,580,39.1,31.5,1.9,0.1,0,0.3,2.4,0.5
"ANDREJ.SEKERA","D","20132014","CAR",74,1751.6,1336.8,196.3,190.5,5.3,1.1,0,1.8,8.2,1.6
"ANDREJ.SUSTR","D","20132014","T.B",43,679.1,613,3.4,51.8,-2.4,0,0.7,-0.2,-1.9,-0.4
"ANDREW.ALBERTS","D","20132014","VAN",10,73.8,70.1,0.1,3.6,-0.6,0,0.1,0.2,-0.3,-0.1
"ANDREW.COGLIANO","F","20132014","ANA",82,1261.5,1076.6,18.1,127.2,0.3,-0.4,-0.3,1,0.6,0.1
"ANDREW.DESJARDINS","F","20132014","S.J",81,897.7,789,5,97.1,-1.6,0,1.5,1.2,1.1,0.2
"ANDREW.EBBETT","F","20132014","PIT",9,99.4,90.5,4.3,4.4,-1.1,0,-0.1,0.3,-0.9,-0.2
"ANDREW.FERENCE","D","20132014","EDM",71,1494.1,1252.6,26.1,202.8,-3.9,0,0,-0.9,-4.8,-0.9
"ANDREW.LADD","F","20132014","WPG",78,1530.4,1134.5,209.8,158.8,3.2,1.9,-0.3,-0.3,4.5,0.9
"ANDREW.MACDONALD","D","20132014","NYI",63,1601.6,1187.1,200.7,171.8,-4.2,1.8,-0.1,1.6,-0.9,-0.2
"ANDREW.MACDONALD","D","20132014","PHI",19,417.9,361.9,29.8,20.9,0.1,-0.6,-0.5,-0.4,-1.3,-0.3
"ANDREW.SHAW","F","20132014","CHI",80,1255.2,1003.4,208.8,20,9.7,2.1,0.2,0.9,13,2.5
"ANDY.GREENE","D","20132014","N.J",82,2015.4,1492.3,191.8,290,8.4,1.3,3.2,2,15,2.9
"ANDY.MIELE","F","20132014","ARI",7,65.5,62.8,2.4,0,1.2,0,0,0.2,1.4,0.3
"ANTHONY.PELUSO","F","20132014","WPG",53,302.3,301.8,2.8,0,-0.4,0,0,-0.2,-0.6,-0.1
"ANTOINE.ROUSSEL","F","20132014","DAL",81,1080,918.6,11.6,133,2.2,-0.2,-1.7,-1.2,-0.9,-0.2
"ANTOINE.VERMETTE","F","20132014","ARI",82,1575.1,1146.6,197.8,178.8,2.4,3.6,-1.9,0,4.2,0.8
"ANTON.BELOV","D","20132014","EDM",57,949,835.1,74.5,26.8,0.7,-0.1,0,-0.1,0.5,0.1
"ANTON.LANDER","F","20132014","EDM",27,366.9,283.9,29.5,50.2,-2.3,0.5,0.2,1.1,-0.5,-0.1
"ANTON.STRALMAN","D","20132014","NYR",81,1569.8,1391.4,22.5,130.9,9.5,-0.4,1.1,1.7,11.8,2.3
"ANTON.VOLCHENKOV","D","20132014","N.J",56,935,714.3,3.2,206.8,3.7,0,0.9,1,5.6,1.1
"ANZE.KOPITAR","F","20132014","L.A",82,1708.5,1229.3,276.1,161.4,15.7,3.6,-1.8,3,20.5,4
"ARTEM.ANISIMOV","F","20132014","CBJ",81,1335.8,979.3,160.4,168.9,7.1,0.9,-3.5,1.4,5.9,1.1
"BARRET.JACKMAN","D","20132014","STL",79,1416.3,1221.8,2,181.7,5.6,0,0.7,-0.2,6.1,1.2
"BEAU.BENNETT","F","20132014","PIT",21,290.7,261,27.1,0,-0.8,0.4,0,1,0.5,0.1
"BEN.HANOWSKI","F","20132014","CGY",11,79.7,78.1,1.2,0.2,0.5,0,0,0,0.5,0.1
"BEN.LOVEJOY","D","20132014","ANA",78,1512.3,1313.2,16.3,151.9,1,0,2.9,0.4,4.3,0.8
"BENOIT.POULIOT","F","20132014","NYR",80,1074.8,906.1,152.7,0.6,7.9,0,0,-0.9,7,1.4
"BEN.SMITH","F","20132014","CHI",75,953.8,817.4,27.4,95.6,7.1,-0.1,1.3,2.6,10.9,2.1
"BEN.STREET","F","20132014","CGY",13,137,114.2,6,14.3,-2.2,-0.1,0,0.1,-2.3,-0.4
"B.J..CROMBEEN","F","20132014","T.B",55,557.5,470.1,1.2,81.9,-0.3,0,-0.3,-0.7,-1.4,-0.3
"BLAIR.JONES","F","20132014","CGY",14,159.3,137.2,4,15.3,-0.1,0,0.1,-0.1,-0.1,0
"BLAKE.COMEAU","F","20132014","CBJ",61,735.7,697.4,9,24.7,3.4,-0.1,-0.2,0,3,0.6
"BLAKE.WHEELER","F","20132014","WPG",82,1526,1208.8,213.5,69.7,7.2,2.7,-0.5,0.3,9.7,1.9
"BOBBY.RYAN","F","20132014","OTT",70,1180.8,971.8,172.1,14.5,5.7,1.8,0,-0.5,7,1.4
"BOONE.JENNER","F","20132014","CBJ",72,1013.8,933.1,64.3,1.3,3.2,1.8,0,2.1,7.2,1.4
"BOYD.GORDON","F","20132014","EDM",74,1090.8,830.1,35.6,204.4,4.8,-0.2,-2.2,-0.5,1.8,0.4
"BRACKEN.KEARNS","F","20132014","S.J",25,329.8,290,20.4,14.3,0.5,-0.2,-0.2,0.5,0.6,0.1
"BRAD.BOYES","F","20132014","FLA",78,1328.5,1086.1,189.6,23.8,5.5,-0.7,-0.8,-1.1,2.9,0.6
"BRAD.MALONE","F","20132014","COL",32,216.3,214.2,1.8,0,-0.3,0,0,-0.3,-0.6,-0.1
"BRAD.MARCHAND","F","20132014","BOS",82,1307.7,1126.6,41.6,126.5,7.3,-0.3,1.4,-1.6,6.8,1.3
"BRAD.RICHARDS","F","20132014","NYR",82,1529.3,1191.4,298.7,2,1.3,3.3,0,0.1,4.7,0.9
"BRAD.RICHARDSON","F","20132014","VAN",73,1087.8,915.8,9.5,147.6,6.2,0,-0.2,0.2,6.2,1.2
"BRAD.STUART","D","20132014","S.J",61,1167.3,1020.2,6.3,121.5,2.8,0,0.5,0.5,3.7,0.7
"BRANDON.BOLLIG","F","20132014","CHI",82,842.2,808,3.2,18.2,1.4,0,0.1,-1.4,0.1,0
"BRANDON.DUBINSKY","F","20132014","CBJ",76,1418.8,1032.2,196.2,161.5,6.6,0.9,1.2,-0.8,7.9,1.5
"BRANDON.GORMLEY","D","20132014","ARI",5,72.7,67.2,1.8,2.7,0.5,0,0,-0.1,0.4,0.1
"BRANDON.MCMILLAN","F","20132014","ARI",22,276.9,250.6,1.9,16.1,1.9,0,-0.2,1.3,3,0.6
"BRANDON.PIRRI","F","20132014","CHI",28,343.1,314.3,24.6,0,2.5,-0.6,0,0.4,2.3,0.4
"BRANDON.PIRRI","F","20132014","FLA",21,292.7,242.8,46.3,0,1,0.5,0,0.4,1.9,0.4
"BRANDON.PRUST","F","20132014","MTL",52,666.8,559.8,8.6,90,1.7,0,-1.1,-0.4,0.2,0
"BRANDON.SAAD","F","20132014","CHI",78,1270.7,1049.7,139.8,55.5,10.2,-0.9,0.4,3.2,12.9,2.5
"BRANDON.SUTTER","F","20132014","PIT",81,1276.5,990.4,88,185.3,-4.2,0.3,2.1,2.8,0.9,0.2
"BRAYDEN.MCNABB","D","20132014","BUF",12,206.7,169.3,23,11.8,0.4,-0.2,0.3,0.6,1,0.2
"BRAYDEN.SCHENN","F","20132014","PHI",82,1291.3,1080.3,177.8,11.9,5.1,0.7,-0.1,1.3,7.1,1.4
"BRAYDON.COBURN","D","20132014","PHI",82,1840.4,1463.2,18.6,325.2,2.3,-0.2,-0.6,-0.5,1,0.2
"BRENDAN.GALLAGHER","F","20132014","MTL",81,1293.1,1073.8,195.4,5.4,8.1,3,0,1.7,12.8,2.5
"BRENDAN.SMITH","D","20132014","DET",71,1305.5,1219.8,12,56.6,5.7,0.1,1,0,6.8,1.3
"BRENDEN.DILLON","D","20132014","DAL",80,1687,1465.3,9.9,188.9,0.4,-0.1,-0.7,0,-0.4,-0.1
"BRENDEN.MORROW","F","20132014","STL",71,845.1,764.1,69.5,3.9,3.4,1.4,0,-1.2,3.5,0.7
"BRENT.BURNS","D","20132014","S.J",69,1160.1,977.5,152.8,3.8,9.9,1,0.1,1.6,12.6,2.5
"BRENT.SEABROOK","D","20132014","CHI",82,1825,1476.2,160,163.1,9.2,1,0,1.3,11.5,2.2
"BRETT.BELLEMORE","D","20132014","CAR",64,1112.9,976.4,5.1,126.2,-0.4,0,2.2,0.6,2.3,0.5
"BRETT.CONNOLLY","F","20132014","T.B",11,132.2,117.8,12.8,0,-1.1,-0.3,0,0.1,-1.3,-0.3
"BRETT.SUTTER","F","20132014","CAR",17,128.5,120.2,1.4,6.4,-0.5,0,-0.1,0.6,0,0
"BRIAN.BOYLE","F","20132014","NYR",82,1045.7,830.4,17.2,168.2,-2.7,0.3,0.2,-0.3,-2.5,-0.5
"BRIAN.CAMPBELL","D","20132014","FLA",82,2196.5,1686.5,313.8,157.3,2.8,-0.7,2.2,2.5,6.8,1.3
"BRIAN.DUMOULIN","D","20132014","PIT",6,115.4,92,15,7.7,1,0,0.1,-0.3,0.9,0.2
"BRIAN.FLYNN","F","20132014","BUF",79,1138.8,932.9,9.2,182.6,-3.1,-0.1,-0.7,0.7,-3.3,-0.6
"BRIAN.GIBBONS","F","20132014","PIT",41,489.7,446.7,14.7,26.6,4.7,0.6,0.2,2,7.4,1.4
"BRIAN.GIONTA","F","20132014","MTL",81,1445.5,1175.1,114.6,128.6,-0.3,1.3,0.8,2.8,4.6,0.9
"BRIAN.LASHOFF","D","20132014","DET",75,1076.4,896.7,0.9,173.4,-0.6,0,0.1,0.2,-0.3,-0.1
"BRIAN.MCGRATTAN","F","20132014","CGY",76,510.5,502.1,4.6,0.9,-2.6,-0.1,0,0,-2.7,-0.5
"BRIAN.STRAIT","D","20132014","NYI",47,843.8,701.3,4,123.8,-5.2,0,1.8,1.8,-1.7,-0.3
"BROCK.NELSON","F","20132014","NYI",72,1025.3,813,131.8,59.4,6.3,-0.4,-0.4,2.2,7.7,1.5
"BROOKS.LAICH","F","20132014","WSH",51,879.8,649.4,66.7,145.4,-0.9,0.7,0.3,-0.6,-0.5,-0.1
"BROOKS.ORPIK","D","20132014","PIT",72,1523.8,1284.4,8.3,208.8,0.4,0.1,0.9,1.1,2.7,0.5
"BRYAN.ALLEN","D","20132014","ANA",68,1192.8,1011.9,4.7,150.5,2,0,-2.7,-2.3,-3,-0.6
"BRYAN.BICKELL","F","20132014","CHI",59,669.6,636,28.3,0,-0.9,-0.6,0,-0.5,-2,-0.4
"BRYAN.LITTLE","F","20132014","WPG",82,1640.4,1206.3,216.6,182.1,3.1,0.8,-0.4,1.8,5.3,1
"BRYCE.SALVADOR","D","20132014","N.J",40,811.8,643.6,2.5,157.3,0.2,0,1,0.1,1.3,0.3
"CAL.CLUTTERBUCK","F","20132014","NYI",73,1046.3,806.3,95,128.2,-5.7,-3.2,-2.3,2.4,-8.8,-1.7
"CALLE.JARNKROK","F","20132014","NSH",12,168.8,150.8,16.8,1.1,4.8,0.3,0,-0.1,4.9,1
"CALVIN.DE HAAN","D","20132014","NYI",51,1072.3,909.3,62.9,82.3,4.5,0,-3.8,0.1,0.7,0.1
"CAM.ATKINSON","F","20132014","CBJ",79,1247.3,1036.5,172.2,14.1,4.9,1.5,0.1,0.7,7.2,1.4
"CAMERON.GAUNCE","D","20132014","DAL",9,124.5,114.3,0.6,9.4,1.1,0,0.2,0.1,1.4,0.3
"CAM.FOWLER","D","20132014","ANA",70,1670.4,1200.7,232.2,181.7,3.4,1.7,-1.3,1.2,5,1
"CAM.JANSSEN","F","20132014","N.J",24,117.9,117.3,0,0,1.9,0,0,-0.1,1.8,0.3
"CARL.GUNNARSSON","D","20132014","TOR",80,1550.9,1280.9,17,233.4,4.4,0.6,0.5,0.2,5.6,1.1
"CARL.HAGELIN","F","20132014","NYR",72,1115.7,961.3,13.9,119.3,5.8,-0.4,1.5,-0.3,6.6,1.3
"CARLO.COLAIACOVO","D","20132014","STL",25,378.8,345.5,31.4,0.4,-0.4,0.3,0,-0.5,-0.7,-0.1
"CARL.SODERBERG","F","20132014","BOS",73,1040.8,902.6,130.8,0.6,7.4,3.9,0,-0.7,10.5,2.1
"CARTER.ASHTON","F","20132014","TOR",32,200.7,196.6,1,3,0.7,0,0,0.4,1.1,0.2
"CASEY.CIZIKAS","F","20132014","NYI",80,1069.9,847,17,190.3,-6.8,0.8,-1,0.8,-6.3,-1.2
"CASEY.WELLMAN","F","20132014","WSH",13,121.9,120.3,0.8,0,1.8,0,0,0.3,2.1,0.4
"CHAD.BILLINS","D","20132014","CGY",10,122.1,109.8,11.9,0,0.2,-0.1,0,0.1,0.1,0
"CHAD.RUHWEDEL","D","20132014","BUF",21,375.4,331.4,16.8,24.7,-0.9,0.3,-0.3,0.5,-0.4,-0.1
"CHARLIE.COYLE","F","20132014","MIN",70,1194.4,1007,156.2,10.6,4.3,-1.3,0,1.2,4.2,0.8
"CHRIS.BREEN","D","20132014","CGY",9,84.5,80.3,0,4,-0.3,0,0.1,0,-0.2,0
"CHRIS.BUTLER","D","20132014","CGY",82,1661.8,1405.2,27.9,219.4,-8.6,-0.5,1.9,1.9,-5.4,-1
"CHRIS.CONNER","F","20132014","PIT",19,223.6,216.1,6.2,0,0.1,0,0,0.2,0.3,0.1
"CHRIS.HIGGINS","F","20132014","VAN",78,1495.6,1178,128.1,162,1.4,-1.9,3.7,-0.3,2.9,0.6
"CHRIS.KELLY","F","20132014","BOS",57,837.5,710.5,7.7,105.2,4.1,-0.1,-1,0.1,3.1,0.6
"CHRIS.KREIDER","F","20132014","NYR",66,1038.1,866.8,142.8,2,6.8,0,0,-2.3,4.5,0.9
"CHRIS.KUNITZ","F","20132014","PIT",78,1493,1171.8,283,13.3,12,6.3,0.4,-1.4,17.4,3.4
"CHRIS.MUELLER","F","20132014","DAL",9,83.2,80.4,0.6,1.7,-1.3,0,0,0.2,-1.1,-0.2
"CHRIS.NEIL","F","20132014","OTT",76,897.1,835.6,45.7,1.5,-2.4,0.6,0,-3.9,-5.7,-1.1
"CHRIS.PHILLIPS","D","20132014","OTT",70,1345.1,1020.3,93.3,214.1,-1.6,1.7,-1.5,-0.3,-1.7,-0.3
"CHRIS.PORTER","F","20132014","STL",22,228.3,216.1,0.8,10.2,-1.9,0,0,0.2,-1.7,-0.3
"CHRIS.STEWART","F","20132014","BUF",5,68,59.7,6.8,0.5,-0.2,-0.1,0,-0.4,-0.7,-0.1
"CHRIS.STEWART","F","20132014","STL",58,793.9,673,111.2,1.9,2,1.2,0,-1.2,2.1,0.4
"CHRIS.SUMMERS","D","20132014","ARI",18,268.6,230,0.4,30.5,-0.7,0,-0.1,-0.5,-1.2,-0.2
"CHRIS.TANEV","D","20132014","VAN",64,1327.1,1108.5,13.5,189.6,7.1,0,1.4,2.3,10.7,2.1
"CHRIS.TERRY","F","20132014","CAR",10,120.6,100.5,19.9,0,-1,0.2,0,0.1,-0.8,-0.2
"CHRIS.THORBURN","F","20132014","WPG",55,492.3,483.3,2.9,4,2.4,0,0,-1.5,0.8,0.2
"CHRISTIAN.EHRHOFF","D","20132014","BUF",79,1889,1371.1,265.4,203.4,4.9,1.3,-1.3,2,6.8,1.3
"CHRIS.VANDEVELDE","F","20132014","PHI",18,139.1,108.6,1.1,28.8,0,0,0.8,-0.1,0.7,0.1
"CHUCK.KOBASEW","F","20132014","PIT",33,369.9,328.7,23.4,16.1,-1.3,-0.3,-1.2,0.2,-2.6,-0.5
"CLARKE.MACARTHUR","F","20132014","OTT",79,1391.3,1056.1,197.3,113.2,3.9,3.7,0.7,-0.9,7.5,1.5
"CLAUDE.GIROUX","F","20132014","PHI",82,1675.6,1237,304.4,74.4,7.5,3.7,0.3,3.5,15,2.9
"CLAYTON.STONER","D","20132014","MIN",63,839,749.1,1.6,80.4,-1.2,0,1.1,-0.3,-0.5,-0.1
"CODY.CECI","D","20132014","OTT",49,842.1,680,68.4,83.4,3.8,-1.7,0.9,0.3,3.3,0.6
"CODY.EAKIN","F","20132014","DAL",81,1402.8,1081.8,164.4,126.5,0,-0.2,-1.4,1.7,0,0
"CODY.FRANSON","D","20132014","TOR",79,1632.7,1246.8,228.5,128.3,3.6,1.7,-0.8,1.2,5.7,1.1
"CODY.HODGSON","F","20132014","BUF",72,1306.3,1009.4,220.6,34.9,-7.8,1,0,1.1,-5.7,-1.1
"CODY.MCCORMICK","F","20132014","BUF",29,246.2,209,0.7,34.2,1.1,0,-0.7,-0.7,-0.3,-0.1
"CODY.MCCORMICK","F","20132014","MIN",14,137,113.1,0.4,22.5,0.1,0,-0.5,0.4,0,0
"CODY.MCLEOD","F","20132014","COL",71,730,618.4,1.2,106.2,0,0,-1.2,-1.1,-2.4,-0.5
"COLBY.ROBAK","D","20132014","FLA",16,297.2,252.1,7.1,36.5,-2.6,0,0.3,0.6,-1.7,-0.3
"COLIN.FRASER","F","20132014","L.A",33,296.6,272.7,3,20.3,-3,0,0.1,0.3,-2.7,-0.5
"COLIN.GREENING","F","20132014","OTT",76,1043.9,905.5,32.4,90.2,-3,1.2,-0.3,0.7,-1.5,-0.3
"COLIN.MCDONALD","F","20132014","NYI",70,867.2,813.1,28,16.9,-1.5,0.5,0.1,2.4,1.4,0.3
"COLIN.WILSON","F","20132014","NSH",81,1232.5,1086.8,123.4,0.5,2.9,-0.6,0,1.7,3.9,0.8
"COLTON.ORR","F","20132014","TOR",54,290.4,287.4,1.6,0.7,1.2,0,0,-0.6,0.6,0.1
"COLTON.SCEVIOUR","F","20132014","DAL",26,386.6,319.9,50,9.6,3.1,-0.4,0,0.2,2.8,0.6
"COLTON.SISSONS","F","20132014","NSH",17,180.5,167.4,0,11.9,1.3,0,0.2,-0.3,1.2,0.2
"CONNOR.CARRICK","D","20132014","WSH",34,543,489.9,11,40.3,-1.3,-0.2,-0.3,-0.3,-2,-0.4
"CONNOR.MURPHY","D","20132014","ARI",30,539.3,476.2,0.6,54.1,5.2,0,0.6,0.8,6.6,1.3
"COREY.PERRY","F","20132014","ANA",81,1578,1196.7,280.3,44.4,14.3,1.8,-0.3,3.5,19.4,3.8
"COREY.POTTER","D","20132014","EDM",16,220.4,183.1,13.9,21.4,3.2,0.5,-0.1,-0.2,3.4,0.7
"COREY.TROPP","F","20132014","BUF",9,94.4,87.6,2.2,4.7,-1.2,0,0,0.6,-0.7,-0.1
"COREY.TROPP","F","20132014","CBJ",44,379.4,374.6,1.8,0,7.1,0,0,-0.2,6.9,1.4
"CORY.CONACHER","F","20132014","BUF",19,284.1,239.8,40.2,0.1,-1.6,0.2,0,0.5,-1,-0.2
"CORY.CONACHER","F","20132014","OTT",60,738.1,656,72.2,0.6,10.3,-2.3,0,2.6,10.6,2.1
"CORY.EMMERTON","F","20132014","DET",18,161.2,134.6,0,25.8,-0.9,0,0.5,0.1,-0.3,-0.1
"CORY.SARICH","D","20132014","COL",54,917.4,818,1.7,92.1,5.9,0,-1.4,-0.9,3.6,0.7
"CRAIG.ADAMS","F","20132014","PIT",82,1021.9,760.9,1.3,245.8,-3.4,0,-0.5,-1,-4.9,-1
"CRAIG.SMITH","F","20132014","NSH",79,1293.6,1106,158.4,1.7,9.2,1.6,0,1.5,12.3,2.4
"CURTIS.GLENCROSS","F","20132014","CGY",38,669.5,541.7,93.5,15,-2,1.6,0.1,0.3,0,0
"DAINIUS.ZUBRUS","F","20132014","N.J",82,1439.5,1205.6,31.5,175.9,4.9,-0.5,-0.3,-0.7,3.3,0.6
"DALE.WEISE","F","20132014","MTL",17,171.9,159,2,7.8,2.2,0,-0.1,0.3,2.4,0.5
"DALE.WEISE","F","20132014","VAN",44,341.6,336.6,3.8,0.2,0.6,0,0,-0.2,0.4,0.1
"DALTON.PROUT","D","20132014","CBJ",49,843.1,755.1,3.6,77.8,-2,0,1.3,1,0.3,0
"DAMIEN.BRUNNER","F","20132014","N.J",60,808.3,675.2,123,0.8,-1.3,0.1,0,-0.2,-1.3,-0.3
"DANA.TYRELL","F","20132014","T.B",7,64.5,53.9,0,8.4,-0.7,0,0,-0.4,-1.1,-0.2
"DAN.BOYLE","D","20132014","S.J",75,1596.2,1275.9,272.7,19,-3.6,-0.3,0.3,1.8,-1.9,-0.4
"DAN.CARCILLO","F","20132014","L.A",26,256.7,252.9,3.3,0,0.7,0.1,0,-0.2,0.7,0.1
"DAN.CARCILLO","F","20132014","NYR",31,272.3,267.6,1.5,0.1,0.9,0,0,0.3,1.3,0.2
"DAN.GIRARDI","D","20132014","NYR",81,1869.2,1469,122,222.3,3,-0.2,1.6,1.8,6.2,1.2
"DAN.HAMHUIS","D","20132014","VAN",79,1892.6,1480.1,145.4,241.8,9.4,-3.2,2.3,4,12.5,2.4
"DANIEL.ALFREDSSON","F","20132014","DET",68,1151.1,900,217.3,11.8,4.9,3.7,0.3,1.8,10.7,2.1
"DANIEL.BRIERE","F","20132014","MTL",69,881,756.4,112.5,1.1,3,-1.6,0,0.5,1.9,0.4
"DANIEL.CLEARY","F","20132014","DET",52,722.7,555,76.7,80.3,-5.4,-2.6,0.9,-0.9,-8.1,-1.6
"DANIEL.PAILLE","F","20132014","BOS",72,788.9,676.1,4,105.7,2.8,0,0.5,2,5.4,1.1
"DANIEL.SEDIN","F","20132014","VAN",73,1504.1,1146,259.1,67.8,8.7,1,0.6,2.3,12.6,2.5
"DANIEL.WINNIK","F","20132014","ANA",76,1166.2,941.3,9.3,184.9,0.4,-0.1,-0.9,1.8,1.2,0.2
"DANNY.DEKEYSER","D","20132014","DET",65,1406.5,1133.3,101.8,142.2,1.3,0.7,-0.8,1.1,2.3,0.5
"DANY.HEATLEY","F","20132014","MIN",76,1125.4,916.2,191.9,0.8,-3.2,-0.8,0,0.9,-3.2,-0.6
"DARREN.ARCHIBALD","F","20132014","VAN",16,124.7,123.4,0.4,0.3,2.5,0,0,0.8,3.3,0.6
"DARREN.HELM","F","20132014","DET",42,637.1,510.7,26.9,88.1,3.1,0.5,0.6,2.3,6.6,1.3
"DAVE.BOLLAND","F","20132014","TOR",23,332.7,282.9,13.6,27,1.9,0.6,0.6,-1.5,1.6,0.3
"DAVID.BACKES","F","20132014","STL",74,1445.4,1080.5,196.3,139.7,6.2,3.2,0.2,-0.9,8.8,1.7
"DAVID.BOOTH","F","20132014","VAN",66,889.3,846,32.8,3.4,3,1,0,1.8,5.8,1.1
"DAVID.CLARKSON","F","20132014","TOR",60,905.2,830.1,61.1,0.4,-5.2,-1.9,0,-1.6,-8.7,-1.7
"DAVID.DESHARNAIS","F","20132014","MTL",79,1357.5,1121.3,209.7,10.1,7.6,0.2,0.1,0.1,8.1,1.6
"DAVID.JONES","F","20132014","CGY",48,738.3,633.3,84.9,5.5,2.2,-1.5,0.1,0.2,1,0.2
"DAVID.KREJCI","F","20132014","BOS",80,1529.7,1244.7,202.4,50.1,9.3,1.7,0.4,3.1,14.5,2.8
"DAVID.LEGWAND","F","20132014","DET",21,341.7,281.7,52.1,2.7,0,1.1,0,-1.6,-0.6,-0.1
"DAVID.LEGWAND","F","20132014","NSH",62,1067.4,852.7,176.6,7.5,2,3,-0.1,-1.2,3.8,0.7
"DAVID.MOSS","F","20132014","ARI",79,1157.6,927.8,36.4,168.5,2.1,-0.2,0.6,2.1,4.7,0.9
"DAVID.PERRON","F","20132014","EDM",78,1485.6,1196.3,214.2,35.2,9.4,-0.8,0.1,0.1,8.8,1.7
