"player","position","season","Team","GP","TOI_all","TOI_EV","TOI_PP","TOI_SH","EV_GAR","PP_GAR","SH_GAR","Pens_GAR","GAR","WAR"
"BRAD.MALONE","F","20112012","COL",9,90.4,89.4,0.4,0,0.7,0,0,0.5,1.2,0.2
"BRAD.MARCHAND","F","20112012","BOS",76,1339.3,1051.6,163.6,106.6,8.7,-0.3,1.4,1.8,11.5,2.3
"BRAD.MILLS","F","20112012","N.J",27,193.6,171.2,1.1,20.7,-0.8,0,-0.3,-0.2,-1.3,-0.2
"BRAD.RICHARDS","F","20112012","NYR",82,1661.7,1274.9,339.6,13.6,3,1.2,0,1,5.1,1
"BRAD.RICHARDSON","F","20112012","L.A",59,758.8,694.6,14.3,45.3,-0.5,-0.4,0.8,1.3,1.2,0.2
"BRAD.STAUBITZ","F","20112012","MIN",43,279.7,278.9,0.5,0.2,-3.9,0,0,0.4,-3.4,-0.7
"BRAD.STAUBITZ","F","20112012","MTL",19,124.6,123.7,0,0.5,-0.3,0,0,-0.3,-0.6,-0.1
"BRAD.STUART","D","20112012","DET",81,1705.5,1407,24.8,255.7,1.8,-0.3,-0.8,2.2,2.8,0.6
"BRAD.WINCHESTER","F","20112012","S.J",67,523.1,502.8,10.4,1.3,-0.8,-0.1,0,-1.5,-2.4,-0.5
"BRANDON.BOLLIG","F","20112012","CHI",18,106,102.9,0.3,0,-0.8,0,0,-0.5,-1.3,-0.3
"BRANDON.DUBINSKY","F","20112012","NYR",77,1252.8,1003.4,136,95.5,3.9,1.3,-0.4,-0.4,4.4,0.9
"BRANDON.MCMILLAN","F","20112012","ANA",25,278.1,211.6,1.3,62.3,-0.5,0,-0.1,-1.4,-2,-0.4
"BRANDON.PIRRI","F","20112012","CHI",5,67.6,61.5,3.3,1,-0.1,0,0,0.1,0,0
"BRANDON.PRUST","F","20112012","NYR",82,979.4,830.5,4.8,135.8,-1.7,-0.1,2,0.7,1,0.2
"BRANDON.SEGAL","F","20112012","T.B",10,65.8,65.3,0.2,0,-0.8,0,0,-0.4,-1.2,-0.2
"BRANDON.SUTTER","F","20112012","CAR",82,1418.9,1171.9,33.1,188.7,0.7,0.1,-0.2,3,3.5,0.7
"BRANDON.YIP","F","20112012","COL",10,99.2,94.4,4.4,0.3,0,0,0,-0.3,-0.4,-0.1
"BRANDON.YIP","F","20112012","NSH",25,274.6,259.1,12.5,1.6,0.4,0.2,0,-0.3,0.3,0.1
"BRAYDEN.MCNABB","D","20112012","BUF",25,446,396.2,11.8,33.2,2.4,0.1,-0.3,1,3.1,0.6
"BRAYDEN.SCHENN","F","20112012","PHI",54,762.7,658.1,90.5,5.5,-5.1,2.2,0,1.9,-1.1,-0.2
"BRAYDON.COBURN","D","20112012","PHI",81,1785.6,1465.3,29,266.5,0.5,-0.3,-1,-1.1,-1.9,-0.4
"BRENDAN.MIKKELSON","D","20112012","T.B",41,589.7,526.6,55.5,5.6,-2.8,0.3,0,0.4,-2.1,-0.4
"BRENDAN.MORRISON","F","20112012","CGY",28,384.8,341.8,31.7,8.6,0.6,0,-0.4,1.2,1.4,0.3
"BRENDAN.MORRISON","F","20112012","CHI",11,135.9,120.9,13.3,1.4,-1.5,-0.3,0,-0.5,-2.4,-0.5
"BRENDAN.SMITH","D","20112012","DET",14,218.8,191.9,24.6,1,1.8,-0.3,0,0.5,2,0.4
"BRENDEN.MORROW","F","20112012","DAL",57,971.2,786.7,140.6,22.8,-0.6,1.4,-0.7,-3.3,-3.2,-0.6
"BRENT.BURNS","D","20112012","S.J",81,1823.9,1420.6,220.1,141.9,1.9,1.2,0.9,1.5,5.5,1.1
"BRENT.SEABROOK","D","20112012","CHI",78,1928.6,1517.2,174.9,192,10,-2.2,0.9,1.9,10.6,2.1
"BRETT.BULMER","F","20112012","MIN",9,99.3,94.5,4.5,0,0.7,0,0,0.1,0.7,0.1
"BRETT.CLARK","D","20112012","T.B",82,1505.7,1200.6,117.2,167.2,-7.8,-0.7,0.2,0.9,-7.4,-1.4
"BRETT.CONNOLLY","F","20112012","T.B",68,778.9,691.8,80.2,0.8,-2.6,-0.5,0,-0.3,-3.4,-0.7
"BRETT.FESTERLING","D","20112012","WPG",5,65.6,59.2,0,5.2,0.3,0,0,-0.1,0.2,0
"BRETT.LEBDA","D","20112012","CBJ",30,494.3,446.6,25.7,20.4,4.1,-1,0.2,0,3.3,0.6
"BRETT.SUTTER","F","20112012","CAR",15,113.6,104.3,0.6,4.2,1.2,0,0,-0.1,1,0.2
"BRIAN.BOYLE","F","20112012","NYR",82,1247.5,997.2,68.3,162.2,2.3,0.1,-1.5,0.6,1.5,0.3
"BRIAN.CAMPBELL","D","20112012","FLA",82,2204.2,1732.4,337.8,104.5,-4.1,6.4,-1.4,4.9,5.8,1.1
"BRIAN.GIONTA","F","20112012","MTL",31,601,437.7,87.1,64,1.4,-0.7,-0.9,0.7,0.5,0.1
"BRIAN.LEE","D","20112012","OTT",35,512.6,442.4,3.7,63.6,-1.3,0.1,0,-1,-2.2,-0.4
"BRIAN.LEE","D","20112012","T.B",20,340.5,311.2,10.9,16.8,-0.2,0,0,-0.4,-0.5,-0.1
"BRIAN.MCGRATTAN","F","20112012","NSH",30,159.6,158.7,0.4,0,0.8,0,0,-0.7,0,0
"BRIAN.ROLSTON","F","20112012","BOS",21,305.5,255.3,34.3,13.5,3.4,-0.1,0.2,-0.2,3.2,0.6
"BRIAN.ROLSTON","F","20112012","NYI",49,694.1,561.3,97.4,23.7,1.3,-2.1,0.5,0.3,0,0
"BRIAN.STRAIT","D","20112012","PIT",9,116,111.8,0,3.6,-1.3,0,0,0.2,-1,-0.2
"BROOKS.LAICH","F","20112012","WSH",82,1516.5,1100.9,176.9,201,1.3,-1.1,-0.3,1.4,1.2,0.2
"BROOKS.ORPIK","D","20112012","PIT",73,1643,1380.9,5.2,239.9,6.5,0,2.4,-0.9,8,1.6
"BRUNO.GERVAIS","D","20112012","T.B",50,713.2,633.5,35.2,38.8,2,-0.3,0.4,0.3,2.4,0.5
"BRYAN.ALLEN","D","20112012","CAR",82,1571.1,1333.6,10.6,203.5,2.6,-0.2,-0.8,-2,-0.5,-0.1
"BRYAN.BICKELL","F","20112012","CHI",71,857.4,811.1,33.8,0.2,0.6,-1.5,0,0.4,-0.6,-0.1
"BRYAN.LITTLE","F","20112012","WPG",74,1496.1,1147.7,198.8,110.3,-0.2,0.5,-0.2,1.1,1.2,0.2
"BRYCE.SALVADOR","D","20112012","N.J",82,1650.3,1386.7,3.3,250.6,-3.3,0,3.5,-0.4,-0.2,0
"BYRON.BITZ","F","20112012","VAN",10,105,104.1,0.6,0,1.1,0,0,-0.3,0.8,0.2
"CAL.CLUTTERBUCK","F","20112012","MIN",73,1187.6,915.7,151.6,106.9,2.7,-0.2,1.2,0,3.7,0.7
"CAL.O'REILLY","F","20112012","ARI",21,267.9,236.1,31.6,0,-1.2,-0.1,0,0.4,-0.9,-0.2
"CAL.O'REILLY","F","20112012","NSH",5,70.5,53.7,9.3,7.5,-0.4,-0.2,0,-0.2,-0.6,-0.1
"CAL.O'REILLY","F","20112012","PIT",6,72.5,65.6,5.8,0,-1.5,0.1,0,0.4,-1,-0.2
"CAM.ATKINSON","F","20112012","CBJ",27,414.2,333.6,74.5,1.8,5.6,0,0,-0.4,5.2,1
"CAM.BARKER","D","20112012","EDM",25,459,386.4,57.2,9.2,-2.2,0.6,0.1,-0.9,-2.5,-0.5
"CAM.FOWLER","D","20112012","ANA",82,1902.3,1515,293.4,55.9,0.8,-0.5,-0.2,1.8,2,0.4
"CAM.JANSSEN","F","20112012","N.J",48,223.2,222.4,0.3,0.7,-1.3,0,0,-0.4,-1.7,-0.3
"CARL.GUNNARSSON","D","20112012","TOR",76,1649.5,1333.7,90.9,198.6,2,0.8,0.1,1.7,4.6,0.9
"CARL.HAGELIN","F","20112012","NYR",64,963,897.4,22.3,26.9,12.4,-1,-0.4,0.5,11.5,2.3
"CARLO.COLAIACOVO","D","20112012","STL",63,1195.3,1041.9,127.4,16.9,1.2,-0.4,-0.2,0.3,0.8,0.2
"CARSON.MCMILLAN","F","20112012","MIN",11,121.7,118.2,0.2,3.1,1.3,0,-0.1,-0.4,0.8,0.2
"CARTER.ASHTON","F","20112012","TOR",15,156.3,155.3,0.8,0,-4,0,0,-0.1,-4.1,-0.8
"CASEY.CIZIKAS","F","20112012","NYI",15,159,154.1,1.3,2.7,2.6,0,0,-0.3,2.3,0.5
"CASEY.WELLMAN","F","20112012","MIN",14,178.3,157.8,19.5,0,-0.3,-0.2,0,1,0.5,0.1
"CHAD.LAROSE","F","20112012","CAR",67,1123.2,925.7,130.5,45.7,-0.4,2.9,-2,-1.5,-1,-0.2
"CHAD.RAU","F","20112012","MIN",9,98,89.4,8,0.1,-0.1,-0.1,0,0.1,-0.2,0
"CHRIS.BUTLER","D","20112012","CGY",68,1469.3,1252.1,48.9,148.8,-0.5,1.1,-0.6,0.7,0.7,0.1
"CHRIS.CAMPOLI","D","20112012","MTL",43,739,618.9,86.1,28.2,0.6,-0.3,0.3,1.7,2.3,0.5
"CHRIS.CONNER","F","20112012","DET",8,84.5,72.2,0,12.2,0.5,0,-0.2,0,0.3,0.1
"CHRIS.HIGGINS","F","20112012","VAN",71,1158.4,934,118.6,84.5,7.3,2.1,0,1.4,10.9,2.1
"CHRIS.KELLY","F","20112012","BOS",82,1208.3,1026.9,16.4,146.4,11.2,0,1.5,0.6,13.4,2.6
"CHRIS.KUNITZ","F","20112012","PIT",82,1491.6,1172.2,286.6,11.3,11.3,3.7,-0.2,0.1,14.9,2.9
"CHRIS.NEIL","F","20112012","OTT",71,906.3,774.5,121.3,0,2.8,1.2,0,-1.5,2.5,0.5
"CHRIS.PHILLIPS","D","20112012","OTT",79,1512.6,1209.8,48.1,236.8,-2.9,0.8,0.5,2.2,0.6,0.1
"CHRIS.PORTER","F","20112012","STL",47,485.6,475.3,2.2,10.2,0.5,0,-0.2,1,1.2,0.2
"CHRIS.PRONGER","D","20112012","PHI",13,292.2,171.1,51.8,61.3,2.6,2.4,0.7,-0.4,5.3,1
"CHRIS.STEWART","F","20112012","STL",78,1205.3,1062,121,6.2,-3.8,-3.2,0,-1.9,-8.9,-1.8
"CHRIS.SUMMERS","D","20112012","ARI",20,250.3,223.7,0,24.2,-0.8,0,0.2,-0.1,-0.6,-0.1
"CHRIS.TANEV","D","20112012","VAN",25,418.1,391.7,2.5,22.2,5.5,0,-0.8,0.9,5.7,1.1
"CHRIS.THORBURN","F","20112012","WPG",72,732.6,677.4,5.3,34.4,1,0,-1,-0.4,-0.4,-0.1
"CHRISTIAN.EHRHOFF","D","20112012","BUF",66,1521.8,1213.7,195.5,86.3,7.5,3.1,0.8,1.8,13.2,2.6
"CHUCK.KOBASEW","F","20112012","COL",58,687.2,577.6,27.8,72.8,-2.4,0.6,-1.9,-0.1,-3.8,-0.8
"CLARKE.MACARTHUR","F","20112012","TOR",73,1156.6,997.6,146.1,0.4,7,0.2,0,0.6,7.8,1.5
"CLAUDE.GIROUX","F","20112012","PHI",77,1657.8,1144.4,298.9,169.5,7.1,6.3,0,5,18.4,3.6
"CLAYTON.STONER","D","20112012","MIN",51,897.4,807,1,83.9,9.5,0,0.1,-0.1,9.5,1.9
"CLAY.WILSON","D","20112012","CGY",5,66.2,55.3,9.6,0.6,0,-0.1,0,-0.3,-0.4,-0.1
"CODY.ALMOND","F","20112012","MIN",10,102.1,90.9,0.8,10.4,-1.2,0,-0.1,-0.6,-2,-0.4
"CODY.BASS","F","20112012","CBJ",14,127.2,113.3,1.2,11.9,-0.1,0,-0.1,0.5,0.3,0.1
"CODY.EAKIN","F","20112012","WSH",30,278.3,266.7,10.5,0.7,1.7,-0.2,0,0.5,2,0.4
"CODY.FRANSON","D","20112012","TOR",57,922.9,826.1,86.1,2.6,2.8,1,0,0.3,4.1,0.8
"CODY.HODGSON","F","20112012","BUF",20,345.3,275.1,45.7,18,-2.7,-0.1,-0.6,0.6,-2.8,-0.6
"CODY.HODGSON","F","20112012","VAN",63,801.9,676.8,116,0,7.3,1,0,2.2,10.6,2.1
"CODY.MCCORMICK","F","20112012","BUF",50,391.5,387.4,0.2,2,-0.9,0,0,-0.1,-1,-0.2
"CODY.MCLEOD","F","20112012","COL",75,539.5,523.2,2.3,3.4,0.3,0,0,-1.7,-1.4,-0.3
"COLBY.ARMSTRONG","F","20112012","TOR",29,270.3,259.3,2.5,8,-1.8,0,0,0.7,-1,-0.2
"COLIN.FRASER","F","20112012","L.A",67,652.1,564.1,7,77.7,2,-0.1,0.1,-0.2,1.9,0.4
"COLIN.GREENING","F","20112012","OTT",81,1262.9,1093,143.4,13.2,0.6,-1.5,-0.3,-0.2,-1.3,-0.3
"COLIN.WHITE","F","20112012","S.J",54,806.8,708.1,2.4,85.2,3.5,0,-1.9,-0.6,1,0.2
"COLIN.WILSON","F","20112012","NSH",68,1096.9,921.3,156.2,0.4,9.8,0.8,0,1.2,11.8,2.3
"COLTEN.TEUBERT","D","20112012","EDM",24,303.4,294.2,0.2,8.2,-1.4,0,0.1,-0.8,-2.1,-0.4
"COLTON.GILLIES","F","20112012","CBJ",38,417.5,390.7,2.9,20.7,-0.1,0,-0.1,-1,-1.2,-0.2
"COLTON.GILLIES","F","20112012","MIN",37,338.9,303.5,1.5,33.6,-0.9,0,-0.8,0.1,-1.6,-0.3
"COREY.PERRY","F","20112012","ANA",80,1705.6,1270.1,277.3,101.3,4.6,3.2,1.2,0.5,9.5,1.9
"COREY.POTTER","D","20112012","EDM",62,1235.4,1017.7,151.7,51.7,-0.9,0.1,0.4,2.3,1.9,0.4
"COREY.TROPP","F","20112012","BUF",34,343,335.5,1.7,3.8,1.4,0,0,-0.4,1,0.2
"CORY.EMMERTON","F","20112012","DET",71,575.2,532.7,5.6,36.5,0.9,0.1,-0.2,0.6,1.4,0.3
"CORY.SARICH","D","20112012","CGY",62,998.8,936,4,55,3.4,0,-0.3,-1.8,1.4,0.3
"CRAIG.ADAMS","F","20112012","PIT",82,925.4,682.1,1.4,231.3,1.6,0,1.4,1.1,4.1,0.8
"CRAIG.SMITH","F","20112012","NSH",72,1021.2,852,152.3,1.6,1.5,1.6,0,-0.1,3,0.6
"CURTIS.GLENCROSS","F","20112012","CGY",67,1207.1,901,133.4,143.4,5,3.6,1.8,-1.3,9.1,1.8
"DAINIUS.ZUBRUS","F","20112012","N.J",82,1531.6,1193.4,145,164.8,7.8,-0.4,0.3,0,7.7,1.5
"DALE.WEISE","F","20112012","VAN",68,550.8,547.2,3.5,2.4,-0.7,0,0,0.3,-0.4,-0.1
"DANA.TYRELL","F","20112012","T.B",26,273.4,227.6,0.8,40.5,-1.2,0,-0.6,0.4,-1.4,-0.3
"DAN.BOYLE","D","20112012","S.J",81,2066.1,1589,315.1,118.7,8.7,5.4,1.6,2.1,17.8,3.5
"DAN.CARCILLO","F","20112012","CHI",28,319.2,308.7,9.7,0,4.6,-0.2,0,-1.2,3.2,0.6
"DANE.BYERS","F","20112012","CBJ",8,64.6,57.3,0,7.3,-0.1,0,-0.1,-0.2,-0.3,-0.1
"DAN.GIRARDI","D","20112012","NYR",82,2152.2,1701.7,141.7,268.3,0.2,0.8,0.4,2.5,3.8,0.7
"DAN.HAMHUIS","D","20112012","VAN",82,1921.2,1502.3,153.1,237.6,15.3,1.3,-0.1,2.1,18.6,3.7
"DANIEL.ALFREDSSON","F","20112012","OTT",74,1403.5,1068.3,218.5,93.6,5.8,3.4,-1.3,1.3,9.2,1.8
"DANIEL.BRIERE","F","20112012","PHI",70,1215.1,965.1,223.1,2.8,5.3,3.1,0,0.9,9.3,1.8
"DANIEL.CLEARY","F","20112012","DET",75,1198.3,957.9,98.7,126.8,0.2,-1.3,-0.1,0.6,-0.6,-0.1
"DANIEL.PAILLE","F","20112012","BOS",69,793.2,695.7,4.2,92.7,-1.5,0,-0.1,0.9,-0.7,-0.1
"DANIEL.SEDIN","F","20112012","VAN",72,1354.7,1076.8,250.9,5.5,5.6,4.6,0,-1.2,9.1,1.8
"DANIEL.WINNIK","F","20112012","COL",63,1115.4,879.7,23.8,191.9,-4,-0.4,3.6,-0.2,-1,-0.2
"DANIEL.WINNIK","F","20112012","S.J",21,286.9,270.3,1.1,13.5,1,0,0,0.2,1.2,0.2
