"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"HENRIK.SEDIN","F","20112012","VAN",82,1231.33,0.29,1.32,0.88,2.49,3.95,5.12,7.07,0.38,7.41,5.71,7.49,0.83,1.51,2,1.27,1.41,1.02,0.44,0,0,524,550,-26
"HENRIK.TALLINDER","D","20112012","N.J",39,697.73,0,0.34,0.09,0.43,3.35,4.99,7.4,0.13,0,0,2.64,2.58,2.24,5.42,1.46,1.03,0.6,0.26,0,0,0,0,0
"HENRIK.ZETTERBERG","F","20112012","DET",82,1235.7,0.92,1.07,0.44,2.43,10.29,13.35,17.58,0.67,8.96,6.91,5,1.02,1.89,4.13,2.18,1.89,0.53,0.68,0,0,423,448,-25
"IAN.COLE","D","20112012","STL",26,391.8,0.15,0,0.77,0.92,2.6,5.05,7.81,0.2,5.88,3.03,3.94,3.98,2.45,5.67,1.23,0.77,1.38,1.07,0,0.15,0,0,0
"IAN.WHITE","D","20112012","DET",77,1432.9,0.29,0.25,0.33,0.88,5.74,7.91,11.26,0.2,5.11,3.7,2.51,3.18,1.84,2.97,1.13,0.59,0.33,0.25,0,0,0,0,0
"ILYA.KOVALCHUK","F","20112012","N.J",77,1375.18,0.87,0.61,0.44,1.92,8.64,11.56,15.31,0.75,10.1,7.55,6.46,0.52,1.09,2.49,3.71,1.66,0.44,0.57,0.04,0.04,9,11,-2
"JACK.HILLEN","D","20112012","NSH",55,719.63,0.17,0.17,0.17,0.5,4.17,6.09,9.34,0.22,4,2.74,3.53,4.84,3.5,7.67,1.25,0.17,0.75,0.5,0,0,0,0,0
"JACK.JOHNSON","D","20112012","CBJ",21,402.33,0.6,0.45,0.45,1.49,5.07,6.56,7.75,0.23,11.76,9.09,3.45,4.77,4.03,3.73,0.75,1.34,0.45,0.3,0.15,0.15,0,0,0
"JACK.JOHNSON","D","20112012","L.A",61,1030.1,0.17,0.17,0.23,0.58,4.54,6.58,9.26,0.13,3.85,2.65,2.03,4.19,3.79,4.14,1.4,0.47,0.52,0.41,0,0,0,0,0
"JACK.SKILLE","F","20112012","FLA",46,522.12,0.34,0.69,0,1.03,7.93,10.92,14.25,0.57,4.35,3.16,5.18,1.84,11.15,6.78,0.69,1.15,1.03,1.49,0.23,0.23,8,8,0
"JACOB.JOSEFSON","F","20112012","N.J",41,440.15,0.27,0.55,0.41,1.23,4.91,6.68,7.91,0.51,5.56,4.08,7.61,1.23,2.18,6.54,1.09,1.5,0.27,0.55,0,0,159,149,10
"JADEN.SCHWARTZ","F","20112012","STL",7,75.23,0.8,0,0.8,1.6,3.99,4.79,6.38,0.66,20,16.67,13.83,3.99,0.8,7.18,1.6,0.8,0,0.8,0,0,1,1,0
"JAKE.DOWELL","F","20112012","DAL",52,367.52,0.33,0.49,0.16,0.98,6.2,8.49,11.1,0.57,5.26,3.85,6.75,1.8,12.73,7.84,1.8,1.31,0.82,0.49,1.14,1.31,83,94,-11
"JAKE.GARDINER","D","20112012","TOR",75,1323.83,0.27,0.45,0.32,1.04,2.81,5.08,7.75,0.16,9.68,5.36,3.05,3.35,2.04,5.89,2.95,1.36,0.36,0.41,0,0,0,0,0
"JAKUB.KINDL","D","20112012","DET",55,720.23,0.08,0.5,0.42,1,5.08,6.75,8.66,0.16,1.64,1.23,2.31,2.58,5,5.41,1.5,1.25,0.5,0.58,0.08,0.08,0,0,0
"JAKUB.VORACEK","F","20112012","PHI",78,945.1,1.08,0.7,0.44,2.22,8.63,11.11,14.92,0.84,12.5,9.71,7.57,0.89,2.67,4.95,1.71,1.65,0.51,0.76,0,0,3,8,-5
"JAMAL.MAYERS","F","20112012","CHI",81,657.15,0.55,0.55,0.18,1.28,5.84,8.77,10.32,0.51,9.38,6.25,5.86,1.83,9.04,6.85,1.28,1.64,0.64,0.91,1,1,261,200,61
"JAMES.NEAL","F","20112012","PIT",80,1179.68,1.12,0.71,0.66,2.49,11.39,15.36,20.9,0.94,9.82,7.28,6.11,0.76,5.24,3.26,0.97,1.17,1.27,1.27,0,0,4,10,-6
"JAMES.VAN RIEMSDYK","F","20112012","PHI",43,519.47,1.04,0.69,0.35,2.08,10.86,13.98,18.6,0.97,9.57,7.44,6.93,1.85,3.81,5.08,0.58,1.85,1.04,0.92,0,0,0,3,-3
"JAMES.WISNIEWSKI","D","20112012","CBJ",48,894.2,0.2,0.4,0.27,0.87,3.62,5.5,8.45,0.16,5.56,3.66,2.83,4.03,2.75,3.62,1.01,0.87,0.74,0.54,0.07,0.07,0,1,-1
"JAMIE.BENN","F","20112012","DAL",71,1044.87,1.26,0.46,0.98,2.7,9.65,13.32,17.28,0.93,13.1,9.48,6.99,2.76,7.47,4.42,2.58,2.76,0.92,1.03,0.06,0.06,281,333,-52
"JAMIE.LANGENBRUNNER","F","20112012","STL",69,859.77,0.35,0.56,0.49,1.4,8.03,9.84,12.42,0.62,4.35,3.55,6.3,0.91,4.61,3.07,0.56,0.91,0.91,0.7,0,0,8,14,-6
"JAMIE.MCBAIN","D","20112012","CAR",76,1241.68,0.1,0.29,0.24,0.63,3.82,5.85,9.42,0.16,2.53,1.65,2.77,4.78,0.63,3.82,1.64,1.3,0.05,0.29,0,0,0,0,0
"JAMIE.MCGINN","F","20112012","COL",17,235.2,1.02,0.77,0.26,2.04,10.2,13.52,16.07,0.96,10,7.55,7.11,1.79,5.61,8.16,1.28,2.04,0.77,0.77,0.26,0.26,2,0,2
"JAMIE.MCGINN","F","20112012","S.J",61,717.87,0.75,0.67,0.25,1.67,8.02,11.12,13.37,0.9,9.38,6.77,8.08,2.51,11.37,7.69,1.5,1.76,0.59,0.67,0.17,0.17,2,1,1
"JAN.HEJDA","D","20112012","COL",81,1394.43,0.22,0.22,0.34,0.77,3.14,5.51,8.65,0.12,6.85,3.91,2.27,4.17,5.29,4.65,1.42,1.08,0.22,0.26,0,0,1,0,1
"JAN.MURSAK","F","20112012","DET",25,186.72,0.32,0,0.64,0.96,7.07,9.96,12.21,0.37,4.55,3.23,3.71,3.53,6.75,9,1.29,1.29,0,0.64,0,0,1,2,-1
"JANNIK.HANSEN","F","20112012","VAN",82,1022.27,0.88,0.88,0.35,2.11,7.4,9.8,12.33,0.54,11.9,8.98,5.5,0.88,6.34,3.64,1.12,1.82,0.88,1.06,0,0,11,11,0
"JARED.BOLL","F","20112012","CBJ",54,432.55,0.28,0.14,0,0.42,4.72,7.21,8.74,0.38,5.88,3.85,5.29,1.39,13.32,7.07,0.42,0.97,1.66,1.53,2.36,2.08,3,2,1
"JARED.COWEN","D","20112012","OTT",81,1217.47,0.2,0.15,0.34,0.69,2.27,3.1,5.82,0.1,8.7,6.35,3.17,2.56,9.51,8.33,1.68,1.13,0.74,0.34,0.1,0.1,0,0,0
"JARED.SPURGEON","D","20112012","MIN",70,1170.6,0.05,0.31,0.15,0.51,3.33,4.82,6.87,0.13,1.54,1.06,2.65,3.69,1.64,3.9,1.03,0.67,0.1,0.36,0,0,0,0,0
"JAROD.PALMER","F","20112012","MIN",6,69.37,0.86,0,0,0.86,10.38,12.11,13.84,0.56,8.33,7.14,4.64,0.86,1.73,7.78,0,3.46,0.86,0,0,0,1,1,0
"JAROME.IGINLA","F","20112012","CGY",82,1377.4,0.96,0.65,0.35,1.96,8.06,11.33,14.33,0.84,11.89,8.46,7.43,1.66,4.79,3.4,1.87,1.96,0.48,0.7,0.09,0.04,158,149,9
"JAROMIR.JAGR","F","20112012","PHI",73,934.03,0.71,0.9,0.45,2.06,7.52,10.41,13.68,0.8,9.4,6.79,7.68,0.64,0.84,5.2,2.25,1.41,0.71,0.77,0,0,0,1,-1
"JAROSLAV.SPACEK","D","20112012","CAR",34,470.93,0.25,0.38,0.25,0.89,3.69,5.22,9.17,0.14,6.9,4.88,2.59,5.22,2.17,4.46,1.66,0.89,0.38,0.51,0,0,0,0,0
"JAROSLAV.SPACEK","D","20112012","MTL",12,159.93,0,0.75,0,0.75,1.5,3,4.5,0.11,0,0,3.5,8.63,4.13,5.25,0.75,1.13,0,0,0,0,0,0,0
"JARRET.STOLL","F","20112012","L.A",78,963.47,0.31,0.31,0.19,0.81,6.29,9.15,11.46,0.54,4.95,3.4,5.91,1.56,9.4,5.92,0.81,1.12,1.68,0.56,0,0,483,380,103
"JASON.ARNOTT","F","20112012","STL",71,817.12,0.73,0.44,0.22,1.4,7.64,10.13,11.75,0.77,9.62,7.25,7.57,0.81,1.69,1.98,0.66,1.17,0.73,0.95,0,0,333,330,3
"JASON.BLAKE","F","20112012","ANA",45,566.02,0.53,0.21,0.21,0.95,9.75,13.89,16.64,0.87,5.43,3.82,6.3,1.8,4.24,7.84,0.85,2.01,0.11,0.95,0,0,0,1,-1
"JASON.CHIMERA","F","20112012","WSH",82,1015.35,0.83,0.59,0.41,1.83,10.7,13.18,15.48,0.82,7.73,6.28,6.21,1.3,7.39,6.56,1.48,1.24,1.06,0.95,0.12,0.12,28,27,1
"JASON.DEMERS","D","20112012","S.J",57,824.93,0.15,0.07,0.36,0.58,3.64,5.38,7.71,0.16,4,2.7,3.04,4.15,3.85,3.93,1.75,0.58,0.51,0.58,0,0,0,0,0
"JASON.GARRISON","D","20112012","FLA",77,1402.93,0.26,0.13,0.26,0.64,4.58,6.67,9.41,0.15,5.61,3.85,2.3,4.28,4.23,6.63,1.11,0.6,0.34,0.3,0,0,0,0,0
"JASON.JAFFRAY","F","20112012","WPG",13,81.75,0,0,0.73,0.73,7.34,7.34,8.81,0.6,0,0,8.2,1.47,11.01,5.14,0.73,2.2,0.73,0.73,0.73,0.73,8,6,2
"JASON.POMINVILLE","F","20112012","BUF",82,1142.05,1.05,0.74,0.47,2.26,9.25,11.98,14.92,0.65,11.36,8.77,5.41,2.15,1.47,4.15,1.31,1.79,0.26,0.74,0,0,89,100,-11
"JASON.SPEZZA","F","20112012","OTT",79,1240.07,0.92,1.11,0.48,2.52,7.89,11.85,15.1,0.69,11.66,7.76,5.79,1.06,1.21,2.47,3.29,2.85,0.58,0.53,0,0,688,594,94
"JASON.WILLIAMS","F","20112012","PIT",8,66.5,0.9,0,0,0.9,3.61,7.22,8.12,0.4,25,12.5,5.5,1.8,0.9,0.9,2.71,3.61,1.8,0,0,0,0,0,0
"JASON.ZUCKER","F","20112012","MIN",5,57.32,0,2.09,0,2.09,8.37,10.47,12.56,0.36,0,0,3.4,2.09,3.14,2.09,2.09,0,1.05,2.09,0,0,0,0,0
"JAY.BEAGLE","F","20112012","WSH",41,431.82,0.56,0,0.14,0.69,6.39,8.06,9.87,0.59,8.7,6.9,7.34,2.36,8.61,3.2,0.69,1.39,1.11,0.42,0.14,0.14,108,68,40
"JAY.BOUWMEESTER","D","20112012","CGY",82,1646,0.11,0.36,0.22,0.69,2.77,4.48,6.45,0.11,3.95,2.44,2.43,3.03,2.22,3.61,1.97,0.69,0.36,0.33,0,0,0,0,0
"JAY.HARRISON","D","20112012","CAR",72,1242.25,0.34,0.19,0.24,0.77,4.4,6.81,10.63,0.19,7.69,4.96,2.84,5.8,5.36,3.24,1.4,0.63,0.68,0.34,0.1,0.1,0,0,0
"JAY.MCCLEMENT","F","20112012","COL",80,831.03,0.65,0.22,0.14,1.01,5.85,7.94,10.4,0.53,11.11,8.18,6.7,2.09,4.84,4.62,0.72,1.8,0.72,0.51,0.07,0.07,321,267,54
"JAY.PANDOLFO","F","20112012","NYI",62,558.03,0.11,0,0,0.11,4.52,6.02,7.1,0.33,2.38,1.79,5.55,5.16,4.52,6.24,0.97,0.65,0.43,0.54,0,0,56,68,-12
"JAY.ROSEHILL","F","20112012","TOR",31,182.57,0,0,0,0,4.93,4.93,6.57,0.35,0,0,7,1.64,17.42,7.56,1.97,0.99,2.3,0.99,1.97,1.64,1,3,-2
"JED.ORTMEYER","F","20112012","MIN",34,291.73,0.21,0,0.21,0.41,8.02,12.55,15.84,0.62,2.56,1.64,4.93,2.06,10.08,5.76,0.41,2.67,1.44,1.44,0,0,4,4,0
"JEFF.CARTER","F","20112012","CBJ",39,594.93,0.71,0.3,0.3,1.31,8.47,12,14.52,0.7,8.33,5.88,5.87,1.11,0.71,2.72,0.81,1.41,0.61,0.3,0,0,282,270,12
"JEFF.CARTER","F","20112012","L.A",16,222.48,0.54,0.54,0.27,1.35,12.14,17.8,21.04,1.17,4.44,3.03,6.59,0.81,1.89,5.66,1.08,2.43,0,0.27,0,0,9,10,-1
"JEFF.HALPERN","F","20112012","WSH",69,731.95,0.33,0.49,0.25,1.07,4.92,6.48,8.12,0.59,6.67,5.06,9.1,2.38,4.02,6.31,0.41,1.64,0.74,0.74,0,0,259,196,63
"JEFF.PETRY","D","20112012","EDM",73,1298.45,0.05,0.51,0.32,0.88,4.07,6.1,8.96,0.21,1.14,0.76,3.42,4.9,4.9,4.3,3.42,1.16,0.42,0.51,0,0,0,0,0
"JEFF.SCHULTZ","D","20112012","WSH",54,743.63,0.08,0.24,0.16,0.48,1.78,2.74,4.76,0.06,4.55,2.94,2.09,3.95,3.47,3.79,2.42,0.73,0.4,0.08,0,0,0,0,0
"JEFF.SKINNER","F","20112012","CAR",64,934.97,0.96,0.58,0.32,1.86,9.56,13.09,17.2,1.02,10.07,7.35,7.77,0.9,2.31,5.58,2.05,2.76,1.03,2.82,0,0,62,87,-25
"JEFF.TAFFE","F","20112012","MIN",5,55.33,0,1.08,1.08,2.17,6.51,7.59,10.84,0.4,0,0,5.29,2.17,7.59,8.68,1.08,0,0,0,0,0,1,2,-1
"JEFF.WOYWITKA","D","20112012","NYR",27,272.83,0.22,0.44,0.66,1.32,2.86,3.96,7.26,0.09,7.69,5.56,2.17,4.18,3.96,9.02,1.54,0.88,0.88,0.22,0,0,0,0,0
"JEROME.SAMSON","F","20112012","CAR",16,174.07,0.34,0.69,0,1.03,9.65,13.1,17.23,0.64,3.57,2.63,4.87,1.72,3.45,6.55,0,2.07,1.38,0.34,0,0,0,0,0
"JERRED.SMITHSON","F","20112012","FLA",16,151.13,0,0.4,0,0.4,4.37,5.16,5.96,0.23,0,0,4.54,2.38,11.91,3.97,0.79,0.4,0.4,0,0,0,63,43,20
"JERRED.SMITHSON","F","20112012","NSH",53,507.3,0.12,0,0.35,0.47,2.6,4.26,5.56,0.26,4.55,2.78,6.08,2.13,10.88,3.78,1.3,1.3,1.3,0.59,0,0,237,176,61
"JESSE.WINCHESTER","F","20112012","OTT",32,266.1,0.23,0.45,0.45,1.13,10.15,13.3,17.36,0.62,2.22,1.69,4.63,0.68,10.82,8.34,1.35,1.58,0.9,1.58,0.45,0.45,97,81,16
"JIMMY.HAYES","F","20112012","CHI",31,296.07,0.81,0.41,0.2,1.42,7.5,9.93,11.55,0.71,10.81,8.16,7.12,1.22,9.93,7.7,0,2.23,0.61,1.01,0.41,0.41,5,4,1
"JIM.O'BRIEN","F","20112012","OTT",28,270.85,0.66,0.44,0.22,1.33,7.97,10.19,14.4,0.52,8.33,6.52,5.13,1.11,5.54,7.31,1.11,2.66,0.44,0.22,0,0,91,94,-3
"JIM.SLATER","F","20112012","WPG",78,944.6,0.64,0.38,0.13,1.14,6.86,9.08,10.48,0.54,9.26,6.99,5.96,3.18,9.4,5.34,1.02,1.21,1.02,0.76,0.06,0.13,493,396,97
"JIM.VANDERMEER","D","20112012","S.J",25,247.68,0.24,0,0.73,0.97,4.6,6.3,9.93,0.2,5.26,3.85,3.12,2.18,3.15,6.3,1.7,1.45,0.97,0.48,1.21,0.97,0,0,0
"JIRI.HUDLER","F","20112012","DET",81,1066.55,1.29,0.56,0.39,2.25,6.13,8.16,9.45,0.72,21.1,15.86,8.82,0.84,2.48,2.76,1.07,1.18,1.07,0.68,0,0,1,4,-3
"JIRI.TLUSTY","F","20112012","CAR",79,1017.3,0.83,0.41,0.41,1.65,7.02,9.5,11.8,0.7,11.76,8.7,7.36,2.6,4.66,6.19,1,1.47,0.29,0.47,0,0,0,5,-5
"JOAKIM.LINDSTROM","F","20112012","COL",16,183.92,0.33,0,0.98,1.3,4.24,6.52,10.44,0.46,7.69,5,7,1.96,0.33,3.26,0.65,2.61,0,0.98,0,0,1,3,-2
"JOCHEN.HECHT","F","20112012","BUF",22,309.68,0.58,0.58,0.19,1.36,6.97,9.11,11.62,0.49,8.33,6.38,5.34,1.74,2.32,2.13,2.71,2.13,0.39,0.19,0,0,115,131,-16
"JODY.SHELLEY","F","20112012","PHI",30,165.22,0,0,0.36,0.36,6.17,8.72,10.17,0.58,0,0,6.62,2.18,17.79,8.35,0.73,1.45,0.73,0,2.18,2.18,0,2,-2
"JOE.COLBORNE","F","20112012","TOR",10,129.05,0.46,0.46,1.39,2.32,3.25,3.72,3.72,0.23,14.29,12.5,6.12,3.72,8.83,9.3,2.32,1.86,0.93,0.93,0,0,28,48,-20
"JOE.CORVO","D","20112012","BOS",75,1192.07,0.15,0.45,0.15,0.75,6.14,8.05,11.98,0.23,2.46,1.88,2.91,2.67,1.21,3.17,1.31,0.6,0.15,0.35,0.05,0.05,0,0,0
"JOEL.WARD","F","20112012","WSH",73,833.8,0.36,0.43,0.36,1.15,5.47,6.98,9.64,0.4,6.58,5.15,5.75,2.37,5.25,7.48,1.37,2.45,0.5,0.58,0,0,25,17,8
"JOE.PAVELSKI","F","20112012","S.J",82,1257.32,0.95,0.62,0.24,1.81,9.35,13.65,17.27,0.97,10.2,6.99,7.13,2.67,2.24,4.63,2.29,2.82,0.57,0.67,0.05,0.05,331,242,89
"JOE.PISKULA","D","20112012","CGY",5,53.75,0,0,0,0,2.23,4.47,6.7,0.04,0,0,1,5.58,6.7,8.93,1.12,0,1.12,0,0,0,0,0,0
"JOE.THORNTON","F","20112012","S.J",82,1269.83,0.61,0.8,0.76,2.17,5.43,6.99,8.6,0.51,11.3,8.78,7.34,1.13,1.8,3.02,3.69,3.78,0.47,1.09,0.05,0.05,393,311,82
"JOE.VITALE","F","20112012","PIT",68,705.8,0.34,0.43,0.34,1.11,5.95,8.25,10.2,0.63,5.71,4.12,7.6,2.72,9.01,8.84,0.6,1.28,0.94,1.19,0.34,0.34,363,288,75
"JOEY.CRABB","F","20112012","TOR",67,782.5,0.69,0.46,0.61,1.76,5.21,7.59,9.89,0.51,13.24,9.09,6.69,1.92,7.36,7.21,1.84,1.46,0.46,0.84,0.23,0.23,0,6,-6
"JOFFREY.LUPUL","F","20112012","TOR",66,988.8,0.97,1.15,0.55,2.67,8.86,11.95,16.14,0.92,10.96,8.12,7.7,1.52,5.76,7.28,2,1.46,1.15,1.09,0,0,9,30,-21
"JOHAN.FRANZEN","F","20112012","DET",77,1108.95,0.92,0.81,0.49,2.22,8.93,13.31,16.23,0.73,10.3,6.91,5.45,1.41,3.03,3.35,1.62,1.46,0.7,0.54,0,0,64,80,-16
"JOHN.CARLSON","D","20112012","WSH",82,1438.43,0.17,0.29,0.42,0.88,5.13,7.17,10.39,0.19,3.25,2.33,2.63,5.09,2.88,3.88,2.63,1.13,0.29,0.33,0,0,0,0,0
"JOHN.ERSKINE","D","20112012","WSH",28,321.8,0,0.19,0,0.19,3.73,5.22,7.64,0.1,0,0,1.93,4.85,7.09,5.03,1.31,0.75,1.68,0,0.56,0.56,0,0,0
"JOHN.MADDEN","F","20112012","FLA",31,330.98,0.54,0,0,0.54,5.08,7.07,8.16,0.49,10.71,7.69,6.92,1.99,4.17,2.72,0.73,3.08,0.36,0.54,0,0,134,138,-4
"JOHN.MCCARTHY","F","20112012","S.J",10,93.6,0,0,0,0,8.97,9.62,10.26,0.7,0,0,7.27,0.64,6.41,6.41,0.64,1.28,0,0,0,0,18,24,-6
"JOHN-MICHAEL.LILES","D","20112012","TOR",66,1139.2,0.16,0.16,0.32,0.63,3.53,5.27,8.32,0.17,4.48,3,3.19,5.53,3,5.06,2.32,0.74,0.37,0.53,0,0,0,0,0
"JOHN.MITCHELL","F","20112012","NYR",63,590.08,0.41,0.41,0.51,1.32,6,8.64,11.08,0.78,6.78,4.71,9.08,2.64,8.74,5.8,1.53,1.12,0.31,0.61,0,0,90,85,5
"JOHN.MOORE","D","20112012","CBJ",67,961.25,0.12,0.12,0.12,0.37,3.93,5.68,8.36,0.14,3.17,2.2,2.38,3.93,2.87,4.74,0.75,0.25,0.12,0.12,0,0,0,0,0
"JOHNNY.BOYCHUK","D","20112012","BOS",77,1373.12,0.22,0.31,0.13,0.66,6.9,9.92,14.42,0.23,3.16,2.2,2.33,5.03,5.51,7.08,1.22,0.22,0.48,0.35,0.13,0.13,0,0,0
"JOHNNY.ODUYA","D","20112012","CHI",18,352.45,0.17,0.34,0.34,0.85,4.43,5.79,10.21,0.12,3.85,2.94,2.06,6.13,1.7,8.51,1.02,0.68,0,0.51,0,0,0,0,0
"JOHNNY.ODUYA","D","20112012","WPG",63,1041.45,0.12,0.35,0.29,0.75,2.88,4.78,7.37,0.13,4,2.41,2.73,4.44,2.71,5.65,1.5,0.69,0.69,0.52,0.06,0.06,0,0,0
"JOHN.SCOTT","F","20112012","CHI",29,194.47,0,0,0.31,0.31,2.47,4.32,5.86,0.1,0,0,2.21,2.78,8.95,8.64,2.47,2.16,2.78,0.62,0.93,1.23,0,0,0
"JOHN.TAVARES","F","20112012","NYI",82,1381.6,0.87,0.91,0.35,2.13,9.34,12.12,15.11,1.2,9.3,7.17,9.86,0.96,1.13,7.08,2.26,3.91,0.52,1.56,0,0,639,601,38
"JONATHAN.ERICSSON","D","20112012","DET",69,1026.52,0.06,0.29,0.29,0.64,3.51,4.85,7.6,0.15,1.67,1.2,3.17,1.93,6.14,3.74,2.34,0.53,1.11,0.47,0.06,0.06,0,0,0
"JONATHAN.TOEWS","F","20112012","CHI",59,906.92,1.26,0.86,0.4,2.51,9.26,11.11,13.03,0.93,13.57,11.31,8.33,0.79,1.85,7.15,1.39,4.23,0.86,1.19,0,0,459,327,132
"JONATHON.BLUM","D","20112012","NSH",33,490.87,0.37,0.12,0.24,0.73,2.32,3.3,5.5,0.09,15.79,11.11,2.78,6.72,1.83,4.64,1.83,0.73,0.12,0.37,0,0,0,0,0
"JONI.PITKANEN","D","20112012","CAR",30,486.73,0.37,0.37,0.25,0.99,4.81,7.52,9.99,0.18,7.69,4.92,2.39,3.7,3.21,7.27,1.23,0.74,1.11,0.25,0,0,0,0,0
"JORDAN.CARON","F","20112012","BOS",48,515.15,0.82,0.58,0.35,1.75,6.52,7.92,9.9,0.44,12.5,10.29,5.62,1.51,7.34,6.99,0.58,0.7,0.58,0.35,0,0,1,1,0
"JORDAN.EBERLE","F","20112012","EDM",78,1096.15,1.26,1.09,0.6,2.96,7.06,9.69,12.59,0.79,17.83,12.99,8.2,1.31,2.3,5.58,2.08,2.08,0.16,0.71,0,0,11,13,-2
"JORDAN.LEOPOLD","D","20112012","BUF",79,1403.83,0.38,0.21,0.21,0.81,3.59,4.79,7.52,0.17,10.71,8.04,3.49,4.66,2.01,5.56,1.45,0.38,0.34,0.17,0,0,0,0,0
"JORDAN.NOLAN","F","20112012","L.A",26,234.37,0.51,0.51,0,1.02,4.86,7.17,7.94,0.49,10.53,7.14,6.89,1.02,14.85,6.66,1.02,0.77,0.77,1.28,0.51,0.51,1,0,1
"JORDAN.STAAL","F","20112012","PIT",62,929.55,0.9,0.9,0.39,2.19,7.36,10.52,13.1,0.68,12.28,8.59,6.45,1.16,6,3.29,1.29,1.68,0.77,0.77,0,0,430,393,37
"JORDIN.TOOTOO","F","20112012","NSH",77,982.23,0.31,1.1,0.31,1.71,8.19,10.63,14.29,0.49,3.73,2.87,4.6,1.04,9.1,5.68,2.63,2.57,0.98,1.34,0.31,0.31,4,7,-3
"JOSH.BAILEY","F","20112012","NYI",80,985.07,0.43,0.49,0.49,1.4,4.99,6.64,8.89,0.69,8.54,6.42,10.32,1.83,3.72,3.9,1.83,2.8,0.55,0.55,0,0,257,327,-70
"JOSH.GORGES","D","20112012","MTL",82,1483.95,0.08,0.28,0.28,0.65,2.14,3.28,5.46,0.1,3.77,2.47,3.15,7.08,4.69,5.58,1.29,0.57,0.44,0.16,0.04,0.04,0,0,0
"JOSH.GREEN","F","20112012","EDM",7,71.3,0,0.84,0,0.84,9.26,13.46,15.15,0.93,0,0,6.88,1.68,2.52,4.21,0.84,2.52,0.84,0.84,0.84,0.84,14,20,-6
"J.T..BROWN","F","20112012","T.B",5,60.92,0,0,0.98,0.98,12.8,13.79,23.64,0.68,0,0,4.93,2.95,1.97,4.92,1.97,0.98,0,0.98,0,0,0,0,0
"JT.WYMAN","F","20112012","T.B",40,371.1,0.32,0.81,0.65,1.78,4.69,7.28,9.54,0.49,6.9,4.44,6.78,1.62,5.34,7.44,0.32,1.13,0.65,0.65,0,0,16,25,-9
"JUSSI.JOKINEN","F","20112012","CAR",79,1040.07,0.35,0.63,0.4,1.38,4.67,7.44,9.75,0.56,7.41,4.65,7.48,2.08,2.31,2.71,1.5,1.62,1.15,0.81,0,0,365,300,65
"JUSTIN.ABDELKADER","F","20112012","DET",81,869.88,0.55,0.83,0.14,1.52,7.93,10.42,13.04,0.68,6.96,5.3,6.55,1.79,10.07,8.97,0.55,0.76,0.9,1.52,0.41,0.41,214,185,29
"JUSTIN.BRAUN","D","20112012","S.J",66,940.32,0.06,0.32,0.13,0.51,5.74,8.61,12.83,0.21,1.11,0.74,2.44,3.32,2.55,7.08,1.66,0.77,0.51,0.45,0.06,0.06,0,0,0
"JUSTIN.FALK","D","20112012","MIN",46,766.43,0,0.16,0.39,0.55,3.13,4.62,7.2,0.11,0,0,2.41,4.15,5.4,4.62,1.49,0.86,1.02,0.31,0.31,0.31,0,0,0
"JUSTIN.FAULK","D","20112012","CAR",66,1164.2,0.15,0.05,0.26,0.46,3.14,4.69,7.22,0.11,4.92,3.3,2.26,3.5,5.41,5.26,0.77,1.39,0.15,0.15,0.05,0.05,0,0,0
"JUSTIN.WILLIAMS","F","20112012","L.A",82,1161.12,0.57,0.72,0.62,1.91,9.92,13.54,17.16,0.88,5.73,4.2,6.52,1.76,1.76,8.27,2.53,1.55,0.83,1.03,0,0,7,7,0
"KARL.ALZNER","D","20112012","WSH",82,1453.38,0.04,0.25,0.37,0.66,2.31,3.63,5.9,0.08,1.79,1.14,2.15,4.66,2.72,5.2,1.73,0.58,0.33,0.12,0.04,0.04,0,0,0
"KASPARS.DAUGAVINS","F","20112012","OTT",64,591.27,0.51,0.2,0.1,0.81,6.7,10.45,13.5,0.47,7.58,4.85,4.47,1.83,5.58,3.35,1.83,1.83,0.51,0.61,0,0,16,27,-11
"KEATON.ELLERBY","D","20112012","FLA",40,572.55,0,0.1,0.42,0.52,4.72,7.02,10.79,0.12,0,0,1.75,7.23,7.75,11.21,1.36,0.1,0.52,0.31,0,0,0,0,0
"KEITH.AUCOIN","F","20112012","WSH",27,260.7,0.69,0.69,0.92,2.3,4.14,5.98,8.75,0.33,16.67,11.54,5.58,1.61,2.3,5.98,1.38,2.53,0,1.15,0,0,54,56,-2
"KEITH.AULIE","D","20112012","T.B",19,202.98,0,0,0.3,0.3,1.18,2.07,3.55,0.05,0,0,2.57,2.96,10.64,7.39,0.3,0.3,1.18,0.3,0.3,0.3,0,0,0
"KEITH.AULIE","D","20112012","TOR",17,244.23,0,0,0.49,0.49,3.44,5.16,6.63,0.13,0,0,2.43,5.9,9.34,6.14,3.93,0.49,1.97,0.49,0,0,0,0,0
"KEITH.BALLARD","D","20112012","VAN",47,673.07,0.09,0,0.53,0.62,3.57,6.15,9.18,0.22,2.5,1.45,3.59,4.72,4.9,9,2.23,0.53,1.34,1.16,0.36,0.27,0,0,0
