"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"BRIAN.FAHEY","D","20102011","WSH",7,77.15,0,0.78,0,0.78,2.33,2.33,4.67,0.06,0,0,2.67,4.67,7,13.22,0.78,0,0.78,0,0,0,0,0,0
"BRIAN.GIONTA","F","20102011","MTL",82,1185.03,0.91,0.51,0.15,1.57,11.24,15.44,20.1,1,8.11,5.9,6.46,0.96,3.95,4.35,1.06,1.52,0.46,0.86,0,0,12,24,-12
"BRIAN.LEE","D","20102011","OTT",50,749.95,0,0.08,0.16,0.24,2.56,4.88,6.72,0.08,0,0,1.57,4.56,6.56,5.92,1.52,0.32,0.32,0.08,0.16,0.16,0,0,0
"BRIAN.RAFALSKI","D","20102011","DET",63,1033.38,0.23,0.81,0.75,1.8,3.83,5.17,7.66,0.13,6.06,4.49,2.52,2.96,2.55,6.68,2.85,0.46,0.46,0.17,0,0,0,0,0
"BRIAN.ROLSTON","F","20102011","N.J",65,857.02,0.56,0.49,0.42,1.47,8.05,11.27,13.79,0.57,6.96,4.97,5.09,1.05,4.13,1.75,1.12,1.4,0.84,0.49,0,0,28,53,-25
"BRIAN.SUTHERBY","F","20102011","DAL",51,339.25,0.35,0.35,0,0.71,5.31,6.72,9.55,0.48,6.67,5.26,7.08,1.41,12.2,7.61,1.24,1.24,1.41,0.88,1.06,1.06,16,11,5
"BROOKS.LAICH","F","20102011","WSH",81,1033.83,0.52,0.7,0.52,1.74,8.13,10.56,14.74,0.64,6.43,4.95,6.09,1.97,5.11,6.38,1.1,1.63,0.75,0.93,0,0,172,161,11
"BROOKS.ORPIK","D","20102011","PIT",63,1058.57,0.06,0.17,0.28,0.51,3,4.59,7.14,0.09,1.89,1.23,1.98,3.74,9.52,4.08,1.08,0.85,1.25,0.79,0,0,1,0,1
"BRUNO.GERVAIS","D","20102011","NYI",53,739.58,0,0.24,0.24,0.49,3.08,5.6,8.52,0.15,0,0,2.72,5.76,3.16,4.71,1.46,1.62,0.57,0.24,0,0.16,0,0,0
"BRYAN.ALLEN","D","20102011","CAR",19,258.97,0,0.7,0.46,1.16,1.85,3.24,7.18,0.04,0,0,1.36,5.56,7.65,6.95,1.16,1.62,1.62,1.39,0.23,0.23,0,0,0
"BRYAN.ALLEN","D","20102011","FLA",53,883.97,0.27,0.07,0.41,0.75,3.05,4.28,6.92,0.1,8.89,6.35,2.3,4.21,5.02,6.65,1.36,1.02,1.36,0.41,0.14,0.14,0,0,0
"BRYAN.BICKELL","F","20102011","CHI",78,997.13,0.9,0.54,0.48,1.93,7.16,9.63,11.97,0.53,12.61,9.38,5.49,0.78,10.53,6.44,0.42,1.99,0.84,0.9,0.12,0.12,3,8,-5
"BRYAN.LITTLE","F","20102011","ATL",76,1063.58,0.73,0.45,0.51,1.69,6.37,8.8,12.24,0.68,11.5,8.33,7.71,1.13,2.03,3.05,0.79,3.44,0.51,0.79,0.06,0.06,462,529,-67
"BRYAN.MCCABE","D","20102011","FLA",48,760.98,0.24,0.55,0.32,1.1,4.73,6.15,9.62,0.15,5,3.85,2.36,3.15,4.97,2.37,1.34,0.39,0.79,0.39,0,0,0,0,0
"BRYAN.MCCABE","D","20102011","NYR",19,221.3,0,0,0,0,3.25,3.8,7.86,0.17,0,0,4.43,3.52,4.07,3.8,1.36,0.27,0.27,0.27,0,0,0,0,0
"CAL.CLUTTERBUCK","F","20102011","MIN",76,919.67,0.91,0.52,0.2,1.63,10.44,14.09,16.77,0.69,8.75,6.48,4.92,1.63,19.51,6.92,1.24,1.3,1.24,0.85,0,0,2,5,-3
"CAL.O'REILLY","F","20102011","NSH",38,538.73,0.56,0.67,0.33,1.56,3.56,4.9,6.46,0.46,15.62,11.36,9.43,1.45,0.56,2.56,0.78,3.01,0.11,0.56,0,0,188,222,-34
"CAM.BARKER","D","20102011","MIN",52,731.45,0.08,0.08,0.08,0.25,2.71,4.84,6.64,0.09,3.03,1.69,1.93,4.43,5.09,3.45,0.33,0.49,0.9,0.57,0.16,0.16,0,0,0
"CAMERON.GAUNCE","D","20102011","COL",11,122.1,0.49,0,0,0.49,1.97,3.44,5.9,0.16,25,14.29,4.57,1.97,3.93,2.46,1.47,0.49,1.47,1.97,0.49,0.49,0,0,0
"CAM.FOWLER","D","20102011","ANA",76,1366.08,0.18,0.26,0.31,0.75,3.29,4.7,6.85,0.13,5.33,3.74,2.71,3.87,1.84,3.91,1.41,0.83,0.26,0.13,0,0,0,0,0
"CAM.JANSSEN","F","20102011","STL",54,261.73,0.23,0.46,0.23,0.92,3.67,5.27,6.42,0.45,6.25,4.35,8.52,1.6,21.55,5.96,0.46,0.69,3.44,0.92,3.21,3.44,0,0,0
"CARL.GUNNARSSON","D","20102011","TOR",68,961.23,0.19,0.25,0.56,1,3.18,4.49,7.8,0.12,5.88,4.17,2.65,5.87,3.56,7.05,2.25,1.12,0.44,0.5,0,0,0,0,0
"CARLO.COLAIACOVO","D","20102011","STL",65,969.63,0.31,0.19,0.43,0.93,3.65,5.26,8.79,0.15,8.47,5.88,2.86,4.52,4.64,4.52,1.11,0.8,0.56,0.25,0.06,0,0,0,0
"CASEY.WELLMAN","F","20102011","MIN",15,143.22,0.42,0,0.42,0.84,7.54,9.64,13.41,0.46,5.56,4.35,4.74,1.26,2.09,7.12,1.26,1.26,0.42,0,0,0,4,5,-1
"CHAD.LAROSE","F","20102011","CAR",82,1128.85,0.69,0.37,0.32,1.38,8.66,12.12,15.68,0.83,7.98,5.7,6.81,1.06,9.62,5.05,0.9,1.81,0.96,1.01,0.05,0.05,6,13,-7
"CHRIS.BUTLER","D","20102011","BUF",49,775.15,0.15,0.08,0.39,0.62,3.25,4.64,7.74,0.16,4.76,3.33,3.38,3.79,2.63,5.03,1.39,1.24,0.62,0.15,0,0,0,0,0
"CHRIS.CAMPOLI","D","20102011","CHI",19,327.27,0,0.55,0.55,1.1,3.12,4.4,6.23,0.13,0,0,3.04,3.12,4.4,8.43,1.47,0.73,0.18,0,0,0,0,0,0
"CHRIS.CAMPOLI","D","20102011","OTT",58,911.88,0.2,0.13,0.46,0.79,3.22,4.54,7.44,0.14,6.12,4.35,3.01,3.88,4.61,5.13,1.25,0.59,0.59,0.59,0.13,0.13,0,0,0
"CHRIS.CLARK","F","20102011","CBJ",53,620.85,0.29,0.48,0.39,1.16,7.54,9.57,11.89,0.68,3.85,3.03,7.11,0.68,7.54,6.86,0.87,1.35,0.97,0.68,0.19,0.19,2,9,-7
"CHRIS.CONNER","F","20102011","PIT",60,671.23,0.54,0.36,0.45,1.34,7.87,10.64,13.68,0.66,6.82,5.04,6.2,1.79,4.29,8.58,0.45,1.34,0.45,0.8,0,0,1,1,0
"CHRIS.DRURY","F","20102011","NYR",24,231.62,0.26,0.52,0.52,1.3,6.22,9.58,11.92,0.79,4.17,2.7,8.22,2.85,4.92,3.37,0.78,1.55,0.78,0,0,0,101,77,24
"CHRIS.HIGGINS","F","20102011","FLA",48,615.45,1.07,0.58,0.49,2.14,10.63,13.65,16.38,0.98,10.09,7.86,7.18,1.95,5.56,6.53,0.88,2.05,0.39,0.88,0,0,21,27,-6
"CHRIS.HIGGINS","F","20102011","VAN",14,174.82,0.34,1.03,0,1.37,10.64,13.73,18.19,0.8,3.23,2.5,5.8,1.37,5.49,5.83,0.34,2.4,1.03,0.69,0,0,4,4,0
"CHRIS.KELLY","F","20102011","BOS",24,300.62,0.4,0.4,0.2,1,4.39,6.19,8.18,0.46,9.09,6.45,7.42,2.2,5.79,4.59,0.4,1.8,0.4,0.4,0,0,82,76,6
"CHRIS.KELLY","F","20102011","OTT",57,711.3,0.67,0.25,0.42,1.35,6.5,9.45,12.74,0.56,10.39,7.14,5.97,1.69,4.13,5.31,1.6,1.43,0.84,1.27,0,0,296,275,21
"CHRIS.KUNITZ","F","20102011","PIT",66,876.65,1.03,0.62,0.62,2.26,6.5,10.06,13.76,0.74,15.79,10.2,7.33,0.96,8.76,5,1.1,1.03,1.16,0.89,0,0,3,2,1
"CHRIS.MUELLER","F","20102011","NSH",15,127,0,0.94,0.47,1.42,3.31,4.72,5.67,0.27,0,0,5.8,0,8.98,5.2,0.47,2.83,0,1.42,0,0,43,45,-2
"CHRIS.NEIL","F","20102011","OTT",80,971.9,0.31,0.31,0.31,0.93,6.05,8.33,11.36,0.6,5.1,3.7,7.23,1.3,15.62,5.8,1.17,2.16,2.04,1.61,0.62,0.62,3,2,1
"CHRIS.PHILLIPS","D","20102011","OTT",82,1440.78,0.04,0.12,0.17,0.33,3.29,5.04,6.79,0.1,1.27,0.83,2.03,4.33,3.75,5.75,2,0.96,0.5,0.37,0,0,0,0,0
"CHRIS.PORTER","F","20102011","STL",45,446.05,0.4,0.4,0.13,0.94,7.26,9.55,11.7,0.62,5.56,4.23,6.49,0.54,11.97,7.4,0.67,1.35,0.27,0.67,0.27,0.27,12,9,3
"CHRIS.PRONGER","D","20102011","PHI",50,766.87,0.08,0.31,0.31,0.7,5.16,6.89,11.27,0.18,1.52,1.14,2.68,6.26,2.19,3.29,1.41,1.1,1.33,0.39,0,0,0,0,0
"CHRIS.STEWART","F","20102011","COL",36,494.05,0.85,1.09,0.49,2.43,8.74,10.69,13.24,0.61,9.72,7.95,5.67,0.85,3.52,3.52,1.21,0.73,0.97,0.73,0.24,0.24,1,3,-2
"CHRIS.STEWART","F","20102011","STL",26,384.92,0.94,1.09,0,2.03,7.33,9.82,11.69,0.63,12.77,9.52,6.4,1.71,4.05,3.27,0.94,1.25,0.78,0.47,0.16,0.16,9,8,1
"CHRIS.TANEV","D","20102011","VAN",29,379.97,0,0,0,0,2.37,2.68,5.68,0.11,0,0,4,4.9,1.58,14.37,1.26,1.58,0,0,0,0,0,0,0
"CHRIS.THORBURN","F","20102011","ATL",82,933.1,0.39,0.26,0.26,0.9,6.69,8.55,11.19,0.45,5.77,4.51,5.24,3.28,7.65,6.17,0.51,2.38,0.96,1.22,0.39,0.32,91,81,10
"CHRISTIAN.EHRHOFF","D","20102011","VAN",79,1407.73,0.34,0.17,0.34,0.85,5.03,7.25,10.53,0.22,6.78,4.71,3.07,3.79,2.05,4.18,1.45,0.72,0.85,0.68,0,0,0,0,0
"CHRIS.VANDEVELDE","F","20102011","EDM",12,168.27,0,0,0.71,0.71,3.57,7.13,9.98,0.36,0,0,5,3.92,6.42,8.91,1.43,1.78,1.43,0.71,0,0,64,58,6
"CHUCK.KOBASEW","F","20102011","MIN",63,694.65,0.78,0.17,0.43,1.38,6.22,7.51,10.54,0.59,12.5,10.34,7.84,1.64,2.68,6.13,1.12,1.47,0.17,1.3,0.09,0.09,6,7,-1
"CLARKE.MACARTHUR","F","20102011","TOR",82,1140.03,0.68,1.05,0.42,2.16,6.05,8.53,12,0.5,11.3,8.02,5.85,0.95,5.37,6.32,2.11,1.16,0.63,1.21,0.05,0.05,6,5,1
"CLAUDE.GIROUX","F","20102011","PHI",82,1133.08,0.69,1.27,0.53,2.49,6.41,8.74,10.86,0.68,10.74,7.88,7.78,1.85,5.82,4.08,1.64,1.96,0.58,1.38,0.05,0.05,418,414,4
"CLAYTON.STONER","D","20102011","MIN",57,835.08,0.14,0.14,0.36,0.65,2.8,4.38,6.83,0.08,5.13,3.28,1.75,4.89,7.26,10.06,1.58,1.29,1.37,0.43,0.36,0.36,0,0,0
"CLAY.WILSON","D","20102011","FLA",15,178.2,1.01,0.34,0,1.35,6.06,7.74,10.77,0.31,16.67,13.04,3.96,3.37,5.05,7.07,1.01,0.67,0.67,1.35,0,0,0,0,0
"CODY.ALMOND","F","20102011","MIN",8,55.22,0,0,0,0,3.26,4.35,5.43,0.36,0,0,8.25,3.26,11.95,8.69,1.09,1.09,1.09,0,0,0,12,19,-7
"CODY.FRANSON","D","20102011","NSH",80,1046.85,0.29,0.63,0.34,1.26,7.05,9.8,13.3,0.19,4.07,2.92,1.94,2.92,4.41,3.38,2.12,1.49,0.63,0.11,0,0,0,0,0
"CODY.HODGSON","F","20102011","VAN",8,55.68,1.08,0,1.08,2.16,8.62,11.85,17.24,0.57,12.5,9.09,4.82,2.16,4.31,7.54,1.08,1.08,0,0,0,0,15,25,-10
"CODY.MCCORMICK","F","20102011","BUF",81,855.62,0.56,0.49,0.21,1.26,7.29,9.19,12.76,0.5,7.69,6.11,5.43,3.93,7.43,4.21,1.33,1.4,1.54,1.19,0.91,0.77,128,177,-49
"CODY.MCLEOD","F","20102011","COL",71,640.8,0.28,0.09,0.19,0.56,6.18,8.05,10.11,0.57,4.55,3.49,7.02,1.78,13.48,5.52,0.28,0.56,3,1.4,1.22,1.22,2,2,0
"COLBY.ARMSTRONG","F","20102011","TOR",50,670.77,0.72,0.81,0.54,2.06,5.55,7.6,9.84,0.6,12.9,9.41,7.88,1.61,6.89,7.87,1.07,2.5,0.89,1.43,0.09,0.09,2,4,-2
"COLIN.FRASER","F","20102011","EDM",67,497.03,0.24,0.12,0,0.36,5.92,6.88,9.17,0.44,4.08,3.51,6.37,3.38,8.93,4.1,1.57,1.69,0.72,0.85,0.36,0.36,180,200,-20
"COLIN.GREENING","F","20102011","OTT",24,325.03,1.11,0.55,0.55,2.22,10.52,13.84,16.61,1.07,10.53,8,7.72,1.11,10.34,4.8,1.48,2.03,0.55,0.92,0,0,8,9,-1
"COLIN.WHITE","F","20102011","N.J",69,1083.52,0,0.06,0.22,0.28,2.6,3.38,5.04,0.06,0,0,1.7,3.93,4.6,4.82,1.77,0.94,1,0.61,0.06,0,0,0,0
"COLIN.WILSON","F","20102011","NSH",82,942.48,0.89,0.76,0.13,1.78,5.09,6.88,9.36,0.59,17.5,12.96,8.6,1.53,2.36,5.09,2.23,1.4,0.32,0.64,0.06,0.06,58,67,-9
"COLTON.GILLIES","F","20102011","MIN",7,67.67,0.89,0,0,0.89,1.77,4.43,5.32,0.27,50,20,6,1.77,14.19,7.09,0.89,0,0.89,0.89,0,0,1,1,0
"COLTON.ORR","F","20102011","TOR",46,230.63,0.52,0,0,0.52,3.38,4.94,6.76,0.23,15.38,10.53,4.63,2.34,11.97,5.98,1.3,0.26,4.16,1.3,2.86,2.86,0,1,-1
"COREY.PERRY","F","20102011","ANA",82,1369.42,1.14,0.74,0.44,2.32,8.85,12.31,15.33,0.92,12.87,9.25,7.47,1.01,2.37,5.35,1.71,1.93,1.1,1.18,0.04,0.04,4,9,-5
"CORY.SARICH","D","20102011","CGY",76,1194.33,0.2,0.2,0.45,0.85,3.62,5.48,7.84,0.11,5.56,3.67,2.01,4.62,8.19,7.44,2.31,0.65,1.11,0.55,0.1,0.1,0,0,0
"CORY.STILLMAN","F","20102011","CAR",21,310.17,0.58,1.16,0.19,1.93,4.84,7.35,9.87,0.54,12,7.89,7.29,2.32,1.93,1.55,2.13,1.93,0.19,0.19,0,0,3,4,-1
"CORY.STILLMAN","F","20102011","FLA",44,558.15,0.64,0.54,0.64,1.83,6.88,10,12.9,0.54,9.38,6.45,5.43,1.93,5.37,3.55,0.97,2.15,0.86,0.86,0,0,5,8,-3
"CRAIG.ADAMS","F","20102011","PIT",80,715.43,0.08,0.17,0.42,0.67,6.12,7.55,9.64,0.43,1.37,1.11,5.64,2.94,13.08,5.79,1.01,1.01,0.92,0.92,0.5,0.5,128,159,-31
"CRAIG.CONROY","F","20102011","CGY",18,124,0.97,0,0,0.97,5.32,7.74,9.68,0.44,18.18,12.5,5.62,1.45,9.68,6.77,4.35,1.45,1.94,0.48,0,0,65,57,8
"CRAIG.RIVET","D","20102011","BUF",23,271.62,0.22,0.22,0.22,0.66,4.2,5.3,8.17,0.13,5.26,4.17,2.54,3.53,4.2,6.41,2.87,0.88,0.66,0.22,0,0,0,0,0
"CRAIG.RIVET","D","20102011","CBJ",14,186.7,0.32,0,0,0.32,2.57,4.18,6.75,0.08,12.5,7.69,1.92,4.82,3.54,3.54,0.96,0.32,1.29,0.64,0,0,0,0,0
"CURTIS.GLENCROSS","F","20102011","CGY",79,978.85,1.04,0.61,0.37,2.02,6.74,9.26,11.71,0.63,15.45,11.26,6.81,1.96,5.33,4.11,2.7,1.78,0.74,0.8,0,0,32,44,-12
"DAINIUS.ZUBRUS","F","20102011","N.J",79,1083.07,0.66,0.33,0.33,1.33,4.99,6.81,8.42,0.52,13.33,9.76,7.62,1.61,5.37,5.6,1.38,1.61,0.89,0.78,0,0.06,168,139,29
"DALE.WEISE","F","20102011","NYR",10,63.88,0,0,0,0,8.45,10.33,11.27,0.63,0,0,6.09,2.82,18.79,8.45,0,1.88,1.88,0,2.82,2.82,0,0,0
"DANA.TYRELL","F","20102011","T.B",78,795.43,0.45,0.3,0.38,1.13,4.9,6.64,8.07,0.39,9.23,6.82,5.94,1.81,3.55,10.79,0.91,1.13,0.38,0.91,0,0,2,2,0
"DAN.BOYLE","D","20102011","S.J",76,1462.25,0.21,0.29,0.41,0.9,4.19,6.11,8.86,0.24,4.9,3.36,3.88,4.43,1.76,3.61,1.48,1.19,0.7,0.45,0.04,0.04,0,0,0
"DAN.CARCILLO","F","20102011","PHI",57,435.17,0.55,0.14,0.14,0.83,7.58,8.96,11.72,0.61,7.27,6.15,6.86,1.93,10.75,4.83,0.83,0.97,2.48,1.79,1.52,1.52,1,1,0
"DAN.GIRARDI","D","20102011","NYR",80,1496.35,0.08,0.28,0.48,0.84,2.73,4.17,6.54,0.13,2.94,1.92,3.02,7.1,6.05,7.14,1.52,0.88,0.48,0.16,0.04,0.04,0,0,0
"DAN.HAMHUIS","D","20102011","VAN",64,1129.4,0.16,0.16,0.48,0.8,4.78,6.59,10.36,0.16,3.33,2.42,2.44,3.13,3.29,4.2,1.43,1.7,0.48,0.48,0,0,0,0,0
"DANIEL.ALFREDSSON","F","20102011","OTT",54,747.05,0.48,0.56,0.24,1.29,5.38,7.15,10.04,0.49,8.96,6.74,6.8,1.2,2.89,3.13,2.33,2.41,0.32,0.64,0,0,0,4,-4
"DANIEL.BRIERE","F","20102011","PHI",77,1146.08,1.31,0.73,0.52,2.57,9.95,12.15,15.13,0.85,13.16,10.78,6.97,0.84,1.62,3.3,0.52,1.68,1.36,1.26,0,0,340,386,-46
"DANIEL.CLEARY","F","20102011","DET",68,928.92,1.23,0.71,0.26,2.2,10.4,14.02,16.73,0.88,11.8,8.76,6.25,1.03,7.04,10.46,0.9,0.78,0.52,1.16,0,0,24,40,-16
"DANIEL.PAILLE","F","20102011","BOS",43,429.17,0.7,0.84,0.14,1.68,6.01,8.11,9.51,0.66,11.63,8.62,8.16,1.96,3.36,6.71,0.42,0.98,0.42,0.42,0.14,0.14,0,0,0
"DANIEL.SEDIN","F","20102011","VAN",82,1186.05,1.11,1.16,0.66,2.93,9.71,12.9,16.39,0.82,11.46,8.63,6.33,0.61,0.61,2.93,1.92,1.67,0.56,0.66,0,0,4,13,-9
"DANIEL.WINNIK","F","20102011","COL",80,1056.12,0.34,0.45,0.17,0.97,7.95,10.51,13.18,0.55,4.29,3.24,5.23,2.05,2.9,5.4,0.8,1.93,0.74,0.91,0.06,0,20,24,-4
"DANNY.SYVRET","D","20102011","ANA",6,87.53,0.69,0,0,0.69,4.11,6.85,12.34,0.21,16.67,10,3.1,2.74,2.06,1.37,0,0,1.37,0,0,0,0,0,0
"DANNY.SYVRET","D","20102011","PHI",4,51.25,0,0,0,0,2.34,3.51,9.37,0.07,0,0,2,3.51,1.17,8.2,0,0,1.17,0,0,0,0,0,0
"DAN.SEXTON","F","20102011","ANA",47,521.98,0.34,0.69,0.34,1.38,8.39,11.72,12.64,0.55,4.11,2.94,4.7,2.18,3.22,7.01,1.26,0.92,0.23,0.57,0,0,1,3,-2
"DANY.HEATLEY","F","20102011","S.J",80,1207.8,0.7,0.55,0.35,1.59,7.3,10.48,13.96,0.75,9.52,6.64,7.15,1.14,4.72,4.57,2.53,1.24,0.89,0.6,0,0,6,9,-3
"DARCY.HORDICHUK","F","20102011","FLA",64,323.05,0.19,0.19,0.56,0.93,5.94,8.17,11.14,0.48,3.12,2.27,5.91,0.74,21.36,8.54,1.11,0.93,2.23,0.93,1.67,1.67,0,0,0
"DARREN.HELM","F","20102011","DET",82,830.07,0.72,0.8,0.58,2.1,11.42,15.03,18.58,0.98,6.33,4.81,6.51,1.3,8.82,8.38,1.08,2.02,0.51,1.81,0,0,364,320,44
"DARROLL.POWE","F","20102011","PHI",81,715.88,0.25,0.59,0.17,1.01,5.28,7.38,10.31,0.41,4.76,3.41,5.58,2.85,15.51,7.12,0.92,0.84,1.26,0.75,0.08,0.08,52,47,5
"DARRYL.BOYCE","F","20102011","TOR",46,488.12,0.61,0.37,0.61,1.6,3.2,5.41,7.74,0.38,19.23,11.36,7,2.34,8.11,5.78,2.34,1.6,1.11,1.23,0.12,0.12,203,230,-27
"DAVE.BOLLAND","F","20102011","CHI",61,805.88,0.82,0.74,0.22,1.79,6.4,8.86,10.8,0.61,12.79,9.24,6.94,1.49,2.83,3.2,1.04,2.98,0.67,0.82,0,0,359,422,-63
"DAVID.BACKES","F","20102011","STL",82,1209.92,1.09,0.45,0.45,1.98,8.08,11.7,14.03,0.76,13.5,9.32,6.51,1.49,9.12,5.8,0.74,1.74,1.19,0.94,0.1,0.1,376,454,-78
"DAVID.BOOTH","F","20102011","FLA",82,1271.22,0.66,0.42,0.24,1.32,10.57,14.3,18.5,0.86,6.25,4.62,5.98,1.09,5.9,7.83,0.85,1.23,0.42,1.23,0,0,20,19,1
"DAVID.CLARKSON","F","20102011","N.J",82,965.97,0.68,0.19,0.12,0.99,10.75,14.04,16.34,0.79,6.36,4.87,5.62,1.12,10,6.4,1.24,1.37,1.3,0.93,0.62,0.75,11,15,-4
"DAVID.DESHARNAIS","F","20102011","MTL",43,431.8,0.56,0.69,0.69,1.95,5.7,6.67,8.75,0.46,9.76,8.33,6.87,2.08,2.08,3.47,0.69,0.69,0.69,0.97,0,0,187,184,3
"DAVID.HALE","D","20102011","OTT",25,372.48,0.16,0.16,0.32,0.64,3.22,3.87,5.64,0.1,5,4.17,2.5,3.22,4.03,6.93,1.61,0.97,0.32,0,0,0,0,0,0
"DAVID.JONES","F","20102011","COL",77,1040.7,1.1,0.52,0.29,1.9,6.75,9.22,11.99,0.8,16.24,11.88,8.66,1.56,5.02,4.5,1.44,0.98,0.46,0.35,0,0,4,2,2
"DAVID.KOCI","F","20102011","COL",35,142.43,0.42,0,0,0.42,3.79,4.21,6.32,0.41,11.11,10,9.7,2.11,11.8,4.63,0.42,0.42,2.95,2.11,2.53,2.53,0,0,0
"DAVID.KREJCI","F","20102011","BOS",75,1098.22,0.6,1.26,0.6,2.46,6.23,8.25,10.71,0.59,9.65,7.28,7.15,1.86,2.9,5.3,1.42,1.48,0.38,0.82,0.05,0,435,451,-16
"DAVID.LEGWAND","F","20102011","NSH",64,950.6,0.76,0.57,0.57,1.89,6.82,8.96,11.24,0.81,11.11,8.45,9.04,1.07,2.08,3.22,1.89,2.65,0.38,0.44,0,0,325,368,-43
"DAVID.MOSS","F","20102011","CGY",58,606.13,1.19,0.3,0.79,2.28,10.2,13.36,16.14,0.81,11.65,8.89,6.07,2.28,8.61,5.15,2.38,2.47,0.59,0.89,0,0,113,158,-45
"DAVID.PERRON","F","20102011","STL",10,133.97,2.24,0.45,0,2.69,9.85,12.09,13.44,1.03,22.73,18.52,8.48,0.45,2.24,3.58,1.34,3.58,2.24,2.24,0,0,0,0,0
"DAVID.SCHLEMKO","D","20102011","ARI",43,594.13,0.4,0.2,0.3,0.91,4.24,5.96,7.47,0.2,9.52,6.78,3.32,4.85,5.45,7.78,1.92,0.2,1.01,0.3,0,0,0,0,0
"DAVID.STECKEL","F","20102011","N.J",18,197.88,0.3,0,0,0.3,4.85,6.37,8.49,0.32,6.25,4.76,5.1,1.82,4.85,3.34,1.82,0.3,0.3,0.3,0,0,72,59,13
"DAVID.STECKEL","F","20102011","WSH",57,548.37,0.33,0.66,0,0.98,5.91,7.66,9.85,0.54,5.56,4.29,7.04,3.28,9.19,3.94,0.88,1.86,0.77,0.88,0.22,0.22,304,170,134
"DAVIS.DREWISKE","D","20102011","L.A",38,468.03,0,0.26,0.26,0.51,3.2,4.49,8.46,0.11,0,0,2.4,6.54,2.82,10.26,1.28,0.64,0.77,0.26,0.13,0.13,0,0,0
"DAYMOND.LANGKOW","F","20102011","CGY",4,52.42,0,0,1.14,1.14,6.87,9.16,13.74,0.25,0,0,2.75,0,4.58,2.29,4.58,5.72,0,2.29,0,0,20,15,5
"DENNIS.SEIDENBERG","D","20102011","BOS",81,1528.48,0.24,0.39,0.2,0.82,4.87,6.71,9.85,0.15,4.84,3.51,2.26,5.69,5.42,7.5,0.79,0.39,0.63,0.39,0,0,0,0,0
"DENNIS.WIDEMAN","D","20102011","FLA",61,1042.78,0.06,0.17,0.52,0.75,4.49,6.85,9.95,0.17,1.28,0.84,2.53,3.97,3.51,5.64,1.78,1.32,0.69,0.52,0.06,0.06,1,0,1
"DENNIS.WIDEMAN","D","20102011","WSH",14,235.92,0,0.25,0.76,1.02,3.56,6.36,10.94,0.13,0,0,2.04,5.34,4.07,6.87,2.54,0.76,0.51,0,0,0,0,0,0
"DEREK.BOOGAARD","F","20102011","NYR",22,99.28,0.6,0.6,0,1.21,2.42,4.83,5.44,0.3,25,12.5,6.25,1.81,16.32,7.25,0.6,0,1.81,0,3.63,4.23,0,0,0
"DEREK.DORSETT","F","20102011","CBJ",76,872.18,0.28,0.34,0.34,0.96,6.88,9.36,12.25,0.59,4,2.94,6.26,1.65,13,7.77,0.48,1.31,2.06,2.27,0.96,1.03,18,29,-11
"DEREK.JOSLIN","D","20102011","CAR",17,239,0,0.25,0.75,1,3.77,4.77,8.28,0.11,0,0,2.21,4.02,5.02,4.02,1.76,1.26,0.25,0.5,0,0,0,0,0
"DEREK.JOSLIN","D","20102011","S.J",17,199.23,0.3,0.3,0.6,1.2,3.31,5.12,6.93,0.13,9.09,5.88,2.59,2.41,5.42,6.02,2.11,0.6,0.9,0.6,0,0,0,0,0
"DEREK.MACKENZIE","F","20102011","CBJ",63,549.98,0.65,0.65,0.65,1.96,6.87,10.04,13.31,0.52,9.52,6.52,5.18,2.4,16.36,4.91,0.98,2.84,0.65,1.53,0.22,0.22,203,186,17
"DEREK.MORRIS","D","20102011","ARI",77,1348.32,0.18,0.31,0.13,0.62,2.98,4.98,6.94,0.11,5.97,3.57,2.17,4.89,4.54,3.56,1.16,0.53,0.62,0.31,0.04,0.04,0,0,0
"DEREK.ROY","F","20102011","BUF",35,486.97,0.86,1.23,0.25,2.34,6.9,8.5,10.72,0.78,12.5,10.14,9.14,1.48,1.85,2.22,2.59,3.82,0.86,0.86,0,0,167,214,-47
"DEREK.SMITH","D","20102011","OTT",9,131.15,0,0.46,0,0.46,5.49,6.4,9.15,0.1,0,0,1.57,4.57,2.29,2.74,0.91,1.37,0,0.91,0,0,0,0,0
"DEREK.STEPAN","F","20102011","NYR",82,1087,0.94,0.66,0.28,1.88,7.62,10.43,13.91,0.87,12.32,8.99,8.39,1.27,4.31,6.35,0.88,1.82,0.5,0.55,0,0,243,391,-148
"DERICK.BRASSARD","F","20102011","CBJ",74,1022.63,0.65,0.59,0.47,1.7,7.51,9.62,12.5,0.65,8.59,6.71,6.8,0.76,6.57,2.58,1.17,1.23,1.06,0.53,0.06,0.06,342,413,-71
"DERYK.ENGELLAND","D","20102011","PIT",63,808.97,0.22,0.22,0.3,0.74,3.56,5.27,7.94,0.09,6.25,4.23,1.62,3.86,8.83,8.38,0.96,1.04,1.48,0.96,0.89,0.74,0,0,0
