"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"BRIAN.WILLSIE","F","20082009","COL",42,415.8,0.14,0.29,0.14,0.58,8.08,11.4,14.43,0.51,1.79,1.27,4.49,2.16,5.05,3.75,1.15,1.3,0.72,0.29,0,0,24,51,-27
"BROOKS.LAICH","F","20082009","WSH",82,933.72,0.64,0.45,0.26,1.35,7.9,10.28,12.85,0.83,8.13,6.25,8.03,1.8,4.82,7.58,1.99,2.06,0.26,1.48,0.06,0.06,112,117,-5
"BROOKS.ORPIK","D","20082009","PIT",79,1348.7,0.04,0.18,0.53,0.76,1.56,2.67,4.8,0.05,2.86,1.67,2.02,5.29,12.28,5.78,1.33,0.4,1.11,0.98,0.04,0.04,0,0,0
"BRUNO.GERVAIS","D","20082009","NYI",69,1178.87,0.15,0.15,0.41,0.71,3.46,4.99,8.09,0.21,4.41,3.06,4.12,4.89,3.72,3.61,1.58,2.44,0.61,0.25,0.05,0,0,1,-1
"BRYAN.HELMER","D","20082009","WSH",12,154.7,0,0.39,0.39,0.78,2.71,5.43,8.14,0.13,0,0,2.43,6.21,4.27,3.49,1.94,1.16,0.39,0.78,0,0,0,0,0
"BRYAN.LITTLE","F","20082009","ATL",79,986.43,1.16,0.43,0.24,1.82,7.66,9.91,12.23,0.85,15.08,11.66,8.59,0.97,2.19,2.98,1.16,1.95,0.61,1.4,0,0,64,80,-16
"BRYAN.MCCABE","D","20082009","FLA",69,1187.68,0.3,0.3,0.35,0.96,4.34,5.66,8.94,0.13,6.98,5.36,2.3,3.94,3.28,2.07,1.62,0.2,0.66,0.2,0,0,0,0,0
"BRYAN.RODNEY","D","20082009","CAR",8,76.95,0,0,0,0,2.34,3.9,7.02,0.07,0,0,1.8,4.68,1.56,3.9,0,3.9,0.78,0.78,0,0,0,0,0
"BRYCE.SALVADOR","D","20082009","N.J",76,1226.33,0.15,0.15,0.39,0.68,3.33,5.09,7.53,0.09,4.41,2.88,1.74,5.09,5.24,6.16,1.22,0.49,0.88,0.29,0.24,0.2,0,0,0
"BYRON.BITZ","F","20082009","BOS",35,340.47,0.7,0.35,0,1.06,5.11,6.34,7.58,0.34,13.79,11.11,5.31,2.29,12.34,9.52,0.7,0.7,0.7,0.53,0.18,0.18,20,25,-5
"CAL.CLUTTERBUCK","F","20082009","MIN",78,907.35,0.53,0.33,0.13,0.99,8.27,12.3,15.47,0.5,6.4,4.3,4.03,1.85,22.75,7.54,0.93,1.26,0.93,2.31,0.33,0.26,1,10,-9
"CAL.O'REILLY","F","20082009","NSH",11,122.77,1.47,0.49,0.49,2.44,2.93,3.42,4.4,0.5,50,42.86,14.71,0.98,0,0.49,0.49,3.42,0.49,0.49,0,0,32,50,-18
"CAM.BARKER","D","20082009","CHI",68,909.52,0.07,0.33,0.26,0.66,3.1,5.15,7.92,0.13,2.13,1.28,2.51,2.18,4.62,3.3,0.79,0.26,0.79,0.46,0.07,0.07,0,0,0
"CAM.JANSSEN","F","20082009","STL",56,278.18,0.22,0.43,0.22,0.86,4.75,7.76,8.2,0.39,4.55,2.78,4.97,0.43,14.24,6.69,0.86,0.22,3.24,2.16,3.45,3.24,0,2,-2
"CAM.PADDOCK","F","20082009","STL",16,133.42,0.9,0,0.45,1.35,7.2,8.09,9.44,0.23,12.5,11.11,2.89,0,3.15,4.5,0.45,0,0,0.9,0,0,34,36,-2
"CARLO.COLAIACOVO","D","20082009","STL",63,898.35,0.2,0.47,0,0.67,3.47,5.08,6.61,0.15,5.77,3.95,3.05,3.94,3.34,5.88,0.53,0.6,0.53,0.4,0.07,0.07,0,0,0
"CARLO.COLAIACOVO","D","20082009","TOR",9,121.8,0,0,0,0,2.96,3.45,5.91,0.07,0,0,2,3.94,4.43,7.39,0.99,0.49,1.48,1.48,0,0,0,0,0
"CHAD.LAROSE","F","20082009","CAR",81,1050.6,0.91,0.4,0.11,1.43,8.74,12.34,15.65,0.86,10.46,7.41,6.94,1.88,6.45,6.97,1.03,1.88,0.69,1.14,0.06,0.06,5,9,-4
"CHRIS.BOURQUE","F","20082009","WSH",8,71.17,0.84,0,0,0.84,8.43,12.65,15.17,0.64,10,6.67,5.07,1.69,6.74,8.43,4.22,1.69,0,0.84,0,0,0,0,0
"CHRIS.BUTLER","D","20082009","BUF",47,707.9,0.17,0.17,0.17,0.51,2.88,4.24,6.02,0.11,5.88,4,2.64,4.66,3.05,5.76,2.12,0.51,0.76,0.59,0,0,0,0,0
"CHRIS.CAMPOLI","D","20082009","NYI",51,791.82,0.3,0.08,0.08,0.45,2.5,3.41,5.61,0.12,12.12,8.89,3.56,3.26,3.86,3.94,0.91,1.82,0.61,0.61,0.08,0.08,0,0,0
"CHRIS.CAMPOLI","D","20082009","OTT",25,390.6,0.46,0.31,0.61,1.38,3.69,4.61,7.53,0.18,12.5,10,3.83,3.99,3.69,4.92,1.69,1.08,0.61,0.31,0,0,0,0,0
"CHRIS.CHELIOS","D","20082009","DET",28,279.33,0,0,0,0,3.01,5.16,7.95,0.1,0,0,1.88,2.15,4.08,3.87,2.58,0.86,1.72,0.86,0,0,0,0,0
"CHRIS.CLARK","F","20082009","WSH",32,326.58,0.18,0.18,0.55,0.92,5.51,8.08,11.57,0.46,3.33,2.27,5.73,1.29,8.08,4.23,1.29,0.92,1.84,1.84,0.37,0.37,3,3,0
"CHRIS.CONNER","F","20082009","DAL",38,398.85,0.45,0.75,0.6,1.81,5.11,7.52,9.93,0.52,8.82,6,6.94,0.6,5.57,9.48,1.2,1.65,0.45,0.9,0,0,0,1,-1
"CHRIS.DRURY","F","20082009","NYR",81,1110.47,0.59,0.7,0.38,1.67,7.35,10.59,13.89,0.8,8.09,5.61,7.57,3.62,2.16,3.03,1.19,1.67,0.54,0.65,0,0,448,399,49
"CHRIS.GRATTON","F","20082009","CBJ",6,54.37,0,1.1,0,1.1,4.41,8.83,9.93,0.26,0,0,3,2.21,4.41,4.41,1.1,3.31,1.1,0,0,0,21,27,-6
"CHRIS.GRATTON","F","20082009","T.B",18,144.28,0,0.42,0.42,0.83,6.24,7.07,9.56,0.4,0,0,5.65,0.42,12.06,0.83,2.08,2.91,1.25,0.42,0,0,78,51,27
"CHRIS.HIGGINS","F","20082009","MTL",57,703.08,0.68,0.43,0.17,1.28,9.81,12.89,16.9,0.76,6.96,5.3,5.87,2.13,6.14,4.44,1.28,2.56,0.34,0.77,0,0,19,22,-3
"CHRIS.KELLY","F","20082009","OTT",82,1000.32,0.66,0.42,0.06,1.14,6.3,7.86,10.2,0.47,10.48,8.4,6,2.1,5.4,5.22,1.32,2.16,0.54,0.48,0,0,212,220,-8
"CHRIS.KUNITZ","F","20082009","ANA",62,859.77,0.84,0.77,0.28,1.88,8.03,10.75,14.1,0.79,10.43,7.79,7.35,0.91,9.77,4.75,2.23,0.91,1.19,1.19,0.07,0.07,8,12,-4
"CHRIS.KUNITZ","F","20082009","PIT",20,223.62,1.07,0.27,1.34,2.68,6.71,11,13.42,0.74,16,9.76,6.76,2.15,12.61,6.71,1.07,1.34,1.34,0.8,0,0,2,1,1
"CHRIS.NEIL","F","20082009","OTT",60,594.85,0.2,0.5,0.2,0.91,5.65,7.06,9.48,0.52,3.57,2.86,7.33,1.51,15.74,6.46,0.81,2.22,2.32,2.52,0.91,1.01,1,5,-4
"CHRIS.PHILLIPS","D","20082009","OTT",82,1415.48,0.21,0.21,0.21,0.64,3.48,4.58,6.91,0.13,6.1,4.63,2.78,3.56,3.6,6.27,1.99,1.06,1.14,0.34,0,0,0,0,0
"CHRIS.PRONGER","D","20082009","ANA",82,1470,0.29,0.08,0.41,0.78,4.73,7.14,10.2,0.18,6.03,4,2.49,3.02,2.69,2.33,1.31,1.02,1.1,0.33,0,0,2,2,0
"CHRIS.STEWART","F","20082009","COL",53,572.27,0.84,0.31,0.21,1.36,8.28,10.38,12.69,0.51,10.13,8.08,4.93,0.73,7.76,5.03,1.15,1.78,0.52,0.94,0.73,0.84,5,11,-6
"CHRIS.THORBURN","F","20082009","ATL",82,767.63,0.55,0.31,0.31,1.17,6.49,8.21,10.08,0.72,8.43,6.67,8.8,2.5,9.77,4.85,1.49,1.64,1.25,1.64,0.55,0.7,15,20,-5
"CHRISTIAN.BACKMAN","D","20082009","CBJ",56,711.6,0.08,0.08,0.25,0.42,3.71,5.4,8.68,0.18,2.27,1.56,3.38,3.71,3.12,7.42,0.93,0.76,0.93,0.67,0,0,0,1,-1
"CHRISTIAN.EHRHOFF","D","20082009","S.J",77,1249.13,0.14,0.19,0.48,0.82,5.33,7.97,10.95,0.24,2.7,1.81,3.02,3.41,3.31,6.48,1.68,1.1,1.01,0.72,0.05,0.05,0,0,0
"CHRISTIAN.HANSON","F","20082009","TOR",5,64.98,0.92,0,0.92,1.85,7.39,9.23,14.77,1.1,12.5,10,11.9,0.92,2.77,6.46,3.69,0.92,0.92,0.92,0,0,1,3,-2
"CHRISTOPH.SCHUBERT","D","20082009","OTT",50,510.97,0.23,0.12,0.12,0.47,4.23,6.58,9.16,0.16,5.56,3.57,2.41,3.41,10.8,6.46,1.41,0.82,1.17,0.23,0,0,0,0,0
"CHUCK.KOBASEW","F","20082009","BOS",67,857.02,0.98,0.84,0.42,2.24,7.63,10.01,12.25,0.91,12.84,9.79,9.1,1.61,6.72,10.08,0.7,1.26,1.26,1.05,0.14,0.14,4,20,-16
"CLARKE.MACARTHUR","F","20082009","BUF",71,804.18,0.82,0.45,0.22,1.49,6.64,8.43,11.04,0.63,12.36,9.73,7.42,2.09,5.52,4.18,1.49,0.9,1.27,1.12,0,0,66,119,-53
"CLAUDE.GIROUX","F","20082009","PHI",42,538.55,0.78,0.89,0.56,2.23,6.46,9.47,11.81,0.63,12.07,8.24,6.69,1.67,4.57,4.68,2.34,3.12,0.56,1.34,0,0,131,143,-12
"CLAUDE.LEMIEUX","F","20082009","S.J",18,136.28,0,0,0.44,0.44,7.48,10.13,12.77,0.38,0,0,3.74,1.32,14.97,7.92,1.76,0.88,1.32,0,0.44,0.44,3,11,-8
"CODY.BASS","F","20082009","OTT",12,65.32,0,0,0,0,4.59,7.35,8.27,0.6,0,0,8.12,1.84,22.96,5.51,2.76,0.92,0.92,2.76,1.84,1.84,21,26,-5
"CODY.MCCORMICK","F","20082009","COL",55,496.57,0.12,0.97,0.24,1.33,7.61,9.55,11.48,0.5,1.59,1.27,5.2,2.05,13.65,4.35,0.48,1.93,2.17,1.33,0.72,0.6,37,67,-30
"CODY.MCLEOD","F","20082009","COL",79,807.82,1.11,0.22,0.15,1.49,8.17,10.7,13.37,0.69,13.64,10.42,6.46,2.01,14.19,6.09,1.04,1.49,2.23,1.86,0.74,0.74,1,1,0
"COLBY.ARMSTRONG","F","20082009","ATL",82,1012.7,1.07,0.47,0.53,2.07,7.11,9.12,11.02,0.65,15,11.69,7.14,1.18,4.8,5.21,1.24,1.84,1.42,1.18,0.06,0.06,4,7,-3
"COLIN.FRASER","F","20082009","CHI",81,623.92,0.48,0.38,0.29,1.15,6.06,7.31,8.27,0.48,7.94,6.58,6.55,1.92,5.39,4.71,0.67,0.77,0.87,1.73,0.67,0.67,234,234,0
"COLIN.STUART","F","20082009","ATL",33,316.17,0.38,0,0.38,0.76,7.21,9.87,12.9,0.49,5.26,3.85,4.96,0.95,10.82,7.02,0.76,2.09,1.33,1.9,0,0,2,5,-3
"COLIN.WHITE","F","20082009","N.J",71,1108.07,0.05,0.11,0.6,0.76,3.52,4.93,6.61,0.09,1.54,1.1,1.79,4.44,6.06,4.66,1.35,0.38,0.97,0.49,0,0,0,0,0
"COLTON.GILLIES","F","20082009","MIN",45,350.37,0.34,0.34,0.34,1.03,3.42,5.48,7.71,0.33,10,6.25,6.09,1.54,9.25,5.82,1.71,1.2,1.54,1.2,0,0,1,1,0
"COLTON.ORR","F","20082009","NYR",82,514.78,0.12,0.12,0.35,0.58,4.55,7.11,8.04,0.48,2.56,1.64,6.72,1.52,15.27,6.06,0.7,1.05,2.91,1.52,1.86,1.86,3,9,-6
"COREY.PERRY","F","20082009","ANA",78,1137.1,1.06,0.95,0.37,2.37,11.13,15.2,17.25,1.07,9.48,6.94,7.05,0.69,4.96,6.17,1.74,1.58,1.9,1.69,0.11,0.11,6,21,-15
"COREY.POTTER","D","20082009","NYR",5,58.78,1.02,1.02,0,2.04,4.08,5.1,6.12,0.15,25,20,3,8.17,3.06,9.19,0,0,0,0,0,0,0,0,0
"CORY.MURPHY","D","20082009","T.B",25,355,0.17,0.34,0.17,0.68,5.24,7.44,12.51,0.25,3.23,2.27,3.39,3.55,1.86,2.37,1.52,1.35,0.51,0.17,0,0,0,0,0
"CORY.SARICH","D","20082009","CGY",75,1086.97,0.11,0.39,0.44,0.94,2.65,4.8,8.06,0.14,4.17,2.3,2.93,2.87,6.73,6.79,1.99,0.44,1.77,0.55,0.11,0.17,0,0,0
"CORY.STILLMAN","F","20082009","FLA",63,792.93,0.68,0.83,0.53,2.04,6.43,9.08,11.88,0.49,10.59,7.5,5.34,1.36,4.46,3.25,1.51,2.27,0.76,0.76,0.08,0.08,9,12,-3
"CRAIG.ADAMS","F","20082009","CHI",36,283.42,0.21,0.42,0,0.64,7.2,9.95,12.49,0.43,2.94,2.13,4.34,2.54,11.22,7.62,0.64,1.06,0.85,1.06,0.42,0.21,6,10,-4
"CRAIG.ADAMS","F","20082009","PIT",9,60.88,0,0.99,0,0.99,7.88,11.83,12.81,0.59,0,0,5,0.99,12.81,8.87,0,0,0,0,0,0,2,2,0
"CRAIG.CONROY","F","20082009","CGY",81,974.18,0.55,1.29,0.55,2.4,5.79,7.27,9.12,0.51,9.57,7.63,7,1.91,2.28,3.45,2.28,2.53,0.68,1.17,0,0,518,433,85
"CRAIG.MACDONALD","F","20082009","CBJ",8,72.87,0.82,0,0.82,1.65,4.94,5.76,7.41,0.2,16.67,14.29,3.43,0.82,4.94,9.06,0,0.82,0,0,0,0,4,7,-3
"CRAIG.RIVET","D","20082009","BUF",64,970.03,0.06,0.31,0.31,0.68,2.97,4.52,6.43,0.14,2.08,1.37,3.1,3.22,3.15,4.08,2.1,0.74,1.48,0.62,0.12,0.12,0,0,0
"CRAIG.WELLER","F","20082009","MIN",36,230.12,0,0.26,0.26,0.52,6.52,9.39,11.21,0.25,0,0,2.64,3.13,15.64,6,1.04,1.3,1.56,1.56,1.83,1.83,0,5,-5
"CURTIS.GLENCROSS","F","20082009","CGY",73,860.4,0.77,0.84,0.42,2.02,9.07,12.62,15.2,0.72,8.46,6.08,5.72,1.26,7.11,5.37,1.67,1.6,0.84,1.05,0.07,0.14,19,20,-1
"DAINIUS.ZUBRUS","F","20082009","N.J",82,1058.63,0.74,0.51,0.23,1.47,5.78,7.71,9.58,0.59,12.75,9.56,7.61,0.91,5.21,3.63,1.13,0.91,1.36,0.74,0.06,0.06,398,390,8
"DAN.BOYLE","D","20082009","S.J",77,1369.57,0.35,0.39,0.31,1.05,5.61,7.49,10.43,0.33,6.25,4.68,4.46,3.33,1.93,3.68,1.93,1.23,0.88,0.92,0,0,0,0,0
"DAN.CARCILLO","F","20082009","ARI",54,573.85,0.1,0.31,0.31,0.73,8.99,11.61,14.74,0.7,1.16,0.9,6.01,1.15,11.92,6.27,1.36,0.31,2.51,3.03,1.78,1.78,8,6,2
"DAN.CARCILLO","F","20082009","PHI",20,203.12,0,0.3,0.89,1.18,10.34,11.52,14.47,0.62,0,0,5.41,2.07,8.86,4.14,1.48,1.48,3.25,2.36,0.89,0.89,1,0,1
"DAN.FRITSCHE","F","20082009","MIN",34,335.1,0.18,0.36,0.18,0.72,5.01,7.34,9.67,0.4,3.57,2.44,5.41,1.61,6.27,9.31,1.07,0.54,0.9,0.36,0,0,32,43,-11
"DAN.FRITSCHE","F","20082009","NYR",16,146.05,0.41,0.82,0.41,1.64,7.81,11.09,13.15,0.83,5.26,3.7,7.52,0.41,7.39,11.91,0.82,0.41,0,0.82,0,0,3,2,1
"DAN.GIRARDI","D","20082009","NYR",82,1334.78,0.09,0.13,0.36,0.58,3.64,5.66,9.66,0.14,2.47,1.59,2.44,2.88,7.69,5.44,1.08,1.3,0.54,0.36,0,0,0,0,0
"DAN.HAMHUIS","D","20082009","NSH",82,1425.47,0.04,0.34,0.29,0.67,4.34,5.51,7.87,0.15,0.97,0.76,2.69,3.45,4.71,3.54,1.73,1.85,0.72,0.72,0.04,0,0,0,0
"DAN.HINOTE","F","20082009","STL",51,419.1,0.14,0,0.29,0.43,3.15,4.29,5.15,0.27,4.55,3.33,6.23,1.72,12.03,4.72,0.14,0.86,1.57,2.29,0.43,0.57,26,33,-7
"DANIEL.ALFREDSSON","F","20082009","OTT",79,1101.18,0.76,0.87,0.54,2.18,6.59,8.77,11.28,0.51,11.57,8.7,5.81,1.31,2.89,2.89,1.74,2.89,0.33,0.93,0,0,1,0,1
"DANIEL.BRIERE","F","20082009","PHI",29,342.87,1.22,0.7,0.52,2.45,5.77,8.22,11.02,0.67,21.21,14.89,8.13,0.7,2.1,2.8,1.92,1.4,1.92,1.75,0,0,35,48,-13
"DANIEL.CLEARY","F","20082009","DET",73,943,0.57,0.57,0.57,1.72,8.08,10.63,12.34,0.76,7.09,5.39,7.19,1.15,5.66,9.29,1.21,0.83,1.34,1.08,0,0,44,38,6
"DANIEL.PAILLE","F","20082009","BUF",73,759.6,0.95,0.71,0.32,1.97,5.69,7.9,10.35,0.45,16.67,12,5.64,1.58,6.32,4.42,2.05,0.79,0.47,1.03,0,0,3,11,-8
"DANIEL.SEDIN","F","20082009","VAN",81,1130.3,1.06,1.17,0.53,2.76,10.19,13.96,17.89,0.94,10.42,7.6,6.75,0.69,0.58,2.44,1.59,1.49,0.58,1.17,0,0,14,14,0
"DANIEL.TJARNQVIST","D","20082009","COL",37,490.8,0.24,0,0.24,0.49,2.32,3.06,5.62,0.07,10.53,8,2.36,2.81,1.47,4.65,1.22,0.37,0.37,0.12,0,0,0,0,0
"DANIEL.WINNIK","F","20082009","ARI",48,513.43,0.12,0.12,0.35,0.58,6.78,9.58,11.22,0.49,1.72,1.22,5.11,1.64,8.76,7.6,0.12,0.7,0.93,1.29,0.58,0.58,43,62,-19
"DANY.HEATLEY","F","20082009","OTT",82,1244.52,1.06,0.58,0.43,2.07,7.57,10.7,14.42,0.74,14.01,9.91,6.95,1.01,4.05,4,1.54,1.88,1.06,1.21,0,0,12,8,4
"DARCY.HORDICHUK","F","20082009","VAN",72,391.08,0.61,0,0.15,0.77,3.84,5.68,6.14,0.37,16,10.81,6.51,1.07,16.57,7.21,0.92,1.69,1.99,2.15,1.84,1.69,1,0,1
"DARCY.TUCKER","F","20082009","COL",63,769.15,0.47,0.16,0.23,0.86,6.32,8.27,10.45,0.48,7.41,5.66,5.8,1.48,7.57,6.63,2.03,1.33,1.25,1.79,0.23,0.23,12,15,-3
"DARREN.HELM","F","20082009","DET",16,181.92,0,0,0.33,0.33,9.23,10.55,12.86,0.65,0,0,6.16,0.99,12.2,8.58,0.33,2.31,0.66,2.64,0,0,71,55,16
"DARREN.MCCARTY","F","20082009","DET",13,66.15,0.91,0,0,0.91,5.44,5.44,5.44,0.19,16.67,16.67,3.5,1.81,3.63,5.44,0,0.91,0,0,4.54,4.54,1,3,-2
"DARROLL.POWE","F","20082009","PHI",60,567.88,0.32,0.21,0.32,0.85,7.08,9.93,13,0.48,4.48,3.19,4.84,2.43,12.68,5.6,1.37,1.9,1.06,0.85,0.11,0.11,120,127,-7
"DARRYL.SYDOR","D","20082009","DAL",65,969.87,0.06,0.12,0.37,0.56,3.09,4.14,6.56,0.11,2,1.49,2.73,5.75,1.92,8.04,1.11,1.05,0.43,0.25,0,0,0,0,0
"DARRYL.SYDOR","D","20082009","PIT",8,97.32,0.62,0,0.62,1.23,4.32,4.93,6.78,0.15,14.29,12.5,3.12,3.7,2.47,6.78,2.47,1.23,0.62,0.62,0,0,0,0,0
"DAVE.BOLLAND","F","20082009","CHI",81,1030.78,0.76,0.81,0.64,2.21,5.12,7.28,9.08,0.57,14.77,10.4,7.79,1.22,3.38,2.74,0.41,1.63,0.87,1.34,0,0,407,518,-111
"DAVID.BACKES","F","20082009","STL",82,1040.62,1.27,0.29,0.63,2.19,9.11,11.94,13.9,0.8,13.92,10.63,6.71,1.96,10.32,6.86,0.86,1.9,2.25,1.5,0.12,0.12,153,187,-34
"DAVID.BOOTH","F","20082009","FLA",72,975.17,1.05,0.86,0.49,2.4,11.14,14.83,18.83,0.96,9.39,7.05,6.49,1.17,5.05,8.12,1.42,2.09,0.92,1.66,0,0,5,6,-1
"DAVID.CLARKSON","F","20082009","N.J",82,857.28,0.91,0.77,0.07,1.75,9.38,11.83,14.7,0.75,9.7,7.69,6.34,0.91,8.89,8.19,0.35,1.12,1.82,1.68,1.26,1.12,2,5,-3
"DAVID.HALE","D","20082009","ARI",48,630.15,0.29,0.38,0.1,0.76,1.9,3.33,5.14,0.08,15,8.57,2.51,2.48,7.14,6.95,1.14,0.1,0.67,0.86,0.29,0.19,0,0,0
"DAVID.JONES","F","20082009","COL",40,440,0.82,0.41,0.14,1.36,5.32,6.41,8.18,0.43,15.38,12.77,6.74,1.23,6.95,8.05,1.36,2.45,0.27,1.64,0,0,2,2,0
"DAVID.KOCI","F","20082009","T.B",33,200.33,0.3,0,0.3,0.6,2.4,3.89,5.39,0.17,12.5,7.69,4.46,1.5,8.99,8.39,2.7,0.9,4.19,2.1,2.4,2.1,0,0,0
"DAVID.KREJCI","F","20082009","BOS",81,1005.2,0.84,1.13,0.96,2.92,6.74,8.36,9.49,0.67,12.39,10,8.04,1.79,4.24,4.66,1.01,1.25,0.6,0.9,0,0,398,382,16
"DAVID.LEGWAND","F","20082009","NSH",73,1041.5,0.75,0.4,0.4,1.56,7.26,9.22,11.58,0.59,10.32,8.12,6.38,0.98,1.27,2.42,2.48,1.9,0.69,0.69,0,0,401,400,1
"DAVID.MOSS","F","20082009","CGY",80,850.47,0.78,0.56,0.35,1.69,10.44,14.32,18.34,0.79,7.43,5.42,5.49,1.2,5.93,5.93,1.06,1.06,0.71,0.99,0,0,11,12,-1
"DAVID.PERRON","F","20082009","STL",81,896.08,0.74,1,0.54,2.28,7.7,10.38,13.12,0.75,9.57,7.1,7.21,1,4.75,5.56,1.07,1.94,1.07,2.28,0,0,1,5,-4
"DAVID.STECKEL","F","20082009","WSH",76,742.52,0.48,0.4,0.4,1.29,7.27,9.86,12.85,0.53,6.67,4.92,5.34,1.62,6.46,3.39,1.94,1.94,0.97,0.81,0,0,351,230,121
"DAVIS.DREWISKE","D","20082009","L.A",17,237,0,0,0.51,0.51,4.56,7.85,9.11,0.19,0,0,2.45,5.57,2.53,9.87,2.78,0.25,1.01,0.25,0,0,0,0,0
"DAYMOND.LANGKOW","F","20082009","CGY",72,937.57,1.02,0.58,0.32,1.92,7.49,9.41,12.03,0.69,13.68,10.88,7.37,1.86,2.56,2.56,2.05,2.3,0.45,0.83,0,0,262,309,-47
"DEAN.MCAMMOND","F","20082009","NYI",18,230,0.52,0.78,1.04,2.35,4.43,7.04,10.17,0.31,11.76,7.41,4.37,1.57,2.61,5.74,1.3,4.43,0.52,0.52,0,0,98,107,-9
"DEAN.MCAMMOND","F","20082009","OTT",44,350.62,0.34,0.51,0.17,1.03,5.13,7.19,9.75,0.44,6.67,4.76,6.14,0.51,3.76,3.59,1.88,2.05,1.2,1.37,0,0,95,135,-40
"DENIS.GAUTHIER","D","20082009","L.A",65,762.68,0.16,0.08,0.08,0.31,2.67,4.64,7.55,0.08,5.88,3.39,1.73,5.03,10.86,5.82,2.28,0.71,1.81,0.87,0.08,0.08,0,0,0
"DENIS.GREBESHKOV","D","20082009","EDM",72,1162.78,0.26,0.41,0.62,1.29,1.75,2.68,4.44,0.11,14.71,9.62,4.02,3.51,2.06,3.41,2.68,1.5,0.57,0.57,0,0,0,0,0
"DENNIS.SEIDENBERG","D","20082009","CAR",70,1161.1,0.16,0.36,0.47,0.98,4.24,5.58,8.78,0.12,3.66,2.78,2.2,5.68,6.2,8.27,1.19,1.09,0.78,0.57,0.05,0.05,0,0,0
"DENNIS.WIDEMAN","D","20082009","BOS",78,1421.15,0.25,0.21,0.42,0.89,4.22,7.18,10.68,0.18,6,3.53,2.49,3.93,2.24,4.73,1.98,0.72,0.51,0.51,0,0,0,0,0
"DEREK.ARMSTRONG","F","20082009","L.A",56,465.35,0.52,0.26,0.26,1.03,5.29,6.83,8.25,0.39,9.76,7.55,5.7,1.42,10.96,7.09,1.16,0.9,2.06,1.55,0.39,0.39,109,120,-11
"DEREK.BOOGAARD","F","20082009","MIN",51,247.23,0,0.49,0.24,0.73,2.91,4.85,6.07,0.25,0,0,5.1,0.97,15.05,7.28,0.49,0.73,3.88,2.67,2.18,2.18,0,0,0
"DEREK.DORSETT","F","20082009","CBJ",52,447.47,0.54,0.13,0,0.67,7.64,10.19,11.8,0.69,7.02,5.26,6.76,2.01,15.42,12.34,0.27,0.54,3.08,3.49,1.61,1.47,3,4,-1
"DEREK.JOSLIN","D","20082009","S.J",12,129.8,0,0,0,0,4.16,5.08,8.32,0.26,0,0,5.18,3.7,5.08,6.47,1.85,2.77,1.39,0.92,0,0,0,0,0
"DEREK.MEECH","D","20082009","DET",41,390.95,0.31,0.61,0,0.92,6.14,7.67,11.36,0.42,5,4,5.48,2.76,5.37,5.22,1.53,0.77,0.61,0.15,0,0,0,2,-2
"DEREK.MORRIS","D","20082009","ARI",57,969.73,0.25,0.25,0.12,0.62,3.84,5.69,8.66,0.12,6.45,4.35,2.16,5.2,3.53,3.34,0.8,0.19,0.62,0.62,0,0,0,0,0
"DEREK.MORRIS","D","20082009","NYR",18,254.47,0,0.24,0.47,0.71,4.48,6.84,9.9,0.25,0,0,3.72,6.37,3.3,3.54,0.71,1.65,1.65,0.47,0,0,0,0,0
"DEREK.PELTIER","D","20082009","COL",11,133.75,0,0,0,0,3.14,3.59,4.49,0.09,0,0,2.38,4.93,0.9,2.24,1.79,0.45,0.45,0,0,0,0,0,0
"DEREK.ROY","F","20082009","BUF",82,1159.6,0.93,0.72,0.31,1.97,7.66,10.14,12.68,0.66,12.16,9.18,6.46,1.45,1.71,3.67,3.52,2.17,0.78,1.5,0,0,461,433,28
"DERICK.BRASSARD","F","20082009","CBJ",31,335.33,1.25,1.07,0.89,3.22,6.08,8.41,10.74,0.51,20.59,14.89,6.04,0.54,6.44,3.4,1.61,3.58,0.72,1.43,0.18,0.18,124,132,-8
"DEVIN.SETOGUCHI","F","20082009","S.J",81,1069.22,1.01,0.67,0.51,2.19,10.61,13.86,18.63,1.06,9.52,7.29,7.64,1.57,7.74,5.44,2.64,1.96,0.45,1.63,0.06,0.06,6,13,-7
"DION.PHANEUF","D","20082009","CGY",79,1406.7,0.3,0.3,0.43,1.02,6.57,9.51,14.97,0.23,4.55,3.14,2.41,2.9,5.67,2.9,1.75,0.68,1.02,1.11,0.13,0.13,0,0,0
"DMITRI.KALININ","D","20082009","ARI",14,219.55,0,0.27,0,0.27,2.19,4.37,8.2,0.16,0,0,3.75,3.55,4.1,7.93,0.55,0,0.27,0.27,0,0,0,0,0
"DMITRI.KALININ","D","20082009","NYR",58,831.7,0.07,0.14,0.65,0.87,3.03,4.69,6.93,0.13,2.38,1.54,2.68,3.61,3.75,7.72,1.88,1.44,0.65,0.5,0,0,0,0,0
"DOMINIC.MOORE","F","20082009","BUF",18,201.03,0.3,0.6,0.3,1.19,7.16,10.15,14.33,0.7,4.17,2.94,6.85,1.49,2.09,6.57,3.88,2.39,2.69,2.98,0,0,77,75,2
