"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"ALEXEI.EMELIN","D","20142015","MTL",68,1171.22,0.15,0.15,0.41,0.72,2.05,3.38,5.84,0.07,7.5,4.55,1.95,4.87,9.63,6.97,2.41,0.67,0.77,0.46,0,0,0,0,0
"ALEXEY.MARCHENKO","D","20142015","DET",13,188.52,0.32,0,0.32,0.64,2.23,3.5,6.05,0.07,14.29,9.09,2,2.55,2.23,6.37,1.27,1.27,0.32,0,0,0,0,0,0
"ALEX.GALCHENYUK","F","20142015","MTL",80,1113.92,0.86,0.65,0.27,1.78,7,9.53,12.66,0.68,12.31,9.04,7.1,2.32,4.9,5.98,1.4,1.29,0.81,1.02,0,0,69,77,-8
"ALEX.GOLIGOSKI","D","20142015","DAL",81,1483.12,0.16,0.4,0.45,1.01,4.17,6.47,9.43,0.21,3.88,2.5,3.29,4.53,3.52,4.57,2.59,0.81,0.36,0.49,0,0,0,0,0
"ALEX.KILLORN","F","20142015","T.B",71,964.13,0.75,0.75,0.56,2.05,6.72,9.15,11.51,0.66,11.11,8.16,7.24,1.18,3.49,6.29,1.99,1.68,0.75,1.06,0,0,32,40,-8
"ALEX.OVECHKIN","F","20142015","WSH",81,1288.38,1.12,0.65,0.14,1.91,11.41,17,24.22,1,9.8,6.58,5.91,1.44,11.6,4.61,2.47,1.86,1.12,1.26,0,0,2,3,-1
"ALEX.PETROVIC","D","20142015","FLA",33,501.72,0,0,0.36,0.36,3.35,4.31,6.7,0.09,0,0,2.03,3.83,9.09,7.18,1.44,0.48,0.72,0.36,0.24,0.24,0,0,0
"ALEX.PIETRANGELO","D","20142015","STL",81,1575.87,0.23,0.27,0.69,1.18,5.56,8.19,10.85,0.27,4.11,2.79,3.33,4.45,2.32,6.59,1.07,0.8,0.42,0.61,0,0,0,0,0
"ALEX.SEMIN","F","20142015","CAR",57,788.6,0.46,0.46,0.23,1.14,6.09,8.9,13.31,0.53,7.5,5.13,5.93,1.22,2.05,4.57,2.28,3.35,1.07,1.29,0,0,2,6,-4
"ALEX.STEEN","F","20142015","STL",74,1076.4,0.84,0.95,0.33,2.12,8.36,11.65,14.72,0.83,10,7.18,7.1,1,1.67,5.63,1.23,1.67,0.67,0.89,0.06,0.06,152,164,-12
"ALEX.TANGUAY","F","20142015","COL",80,1096.18,0.93,0.55,0.49,1.97,3.78,4.65,6.02,0.57,24.64,20,12.19,1.42,1.92,3.28,1.48,1.7,0.6,0.33,0,0,8,9,-1
"ALEX.WENNBERG","F","20142015","CBJ",68,824.13,0.07,0.44,0.44,0.95,5.02,6.26,8.59,0.42,1.45,1.16,6.78,2.33,3.93,4.3,0.58,1.6,0.44,1.24,0,0,242,327,-85
"ANDERS.LEE","F","20142015","NYI",76,902.08,1.13,0.47,0.4,2,10.38,13.9,16.36,1.24,10.9,8.13,8.93,1.8,10.64,8.18,1.13,1.4,0.8,0.47,0.07,0.07,1,0,1
"ANDRE.BENOIT","D","20142015","BUF",59,904.65,0,0.13,0.27,0.4,2.39,3.65,5.7,0.08,0,0,2.24,5.84,2.12,4.38,1.06,0.53,0.73,0.27,0,0,0,0,0
"ANDRE.BURAKOVSKY","F","20142015","WSH",53,617.03,0.68,0.39,0.58,1.65,5.83,9.04,12.74,0.55,11.67,7.53,6.06,1.75,2.14,7.49,1.56,1.46,0.39,0.78,0,0,73,91,-18
"ANDREI.MARKOV","D","20142015","MTL",81,1508,0.2,0.36,0.32,0.88,4.02,6.33,9.91,0.19,4.95,3.14,3.01,5.49,1.83,2.23,2.47,1.31,0.4,0.2,0,0,0,0,0
"ANDREJ.MESZAROS","D","20142015","BUF",60,921.02,0.39,0.2,0.2,0.78,3.13,4.17,6.71,0.13,12.5,9.38,3.2,5.73,4.04,3.13,0.98,0.46,0.98,0.2,0,0,0,0,0
"ANDREJ.NESTRASIL","F","20142015","CAR",41,524.43,0.57,0.69,0.23,1.49,6.52,10.3,12.13,0.72,8.77,5.56,6.97,1.6,5.49,6.75,1.26,3.09,0.23,0.34,0,0,51,37,14
"ANDREJ.NESTRASIL","F","20142015","DET",13,112.88,0,0.53,0,0.53,7.44,10.1,10.63,0.59,0,0,5.84,1.59,2.13,8.5,0.53,1.59,1.06,1.06,0,0,0,0,0
"ANDREJ.SEKERA","D","20142015","CAR",57,1037.47,0.06,0.17,0.46,0.69,3.64,5.38,9.43,0.14,1.59,1.08,2.58,4.63,2.14,6.3,2.02,1.97,0.12,0.29,0,0,0,0,0
"ANDREJ.SEKERA","D","20142015","L.A",16,255.27,0.24,0.24,0.24,0.71,3.53,5.17,9.87,0.09,6.67,4.55,1.77,3.53,2.82,11.05,1.88,0.24,0.47,0.24,0,0,0,0,0
"ANDREJ.SUSTR","D","20142015","T.B",72,1141.47,0,0.26,0.37,0.63,2.89,4.1,6.94,0.11,0,0,2.62,3.42,2,5.47,1.37,0.79,0.68,0.26,0,0,0,0,0
"ANDREW.CAMPBELL","D","20142015","ARI",33,473.55,0,0,0.13,0.13,3.42,5.19,7.35,0.14,0,0,2.63,6.08,7.86,9.5,0.76,0,0.51,0.25,0,0,0,0,0
"ANDREW.COGLIANO","F","20142015","ANA",82,1024.02,0.64,0.64,0.06,1.35,6.45,9.32,12.13,0.61,10,6.92,6.53,1.46,7.68,4.22,1.76,1.35,0.29,0.64,0,0,7,17,-10
"ANDREW.DESJARDINS","F","20142015","CHI",13,143.32,0,0,0.84,0.84,5.86,6.28,8.79,0.49,0,0,7.8,1.26,13.4,10.88,0.84,0.84,0.42,0,0.42,0.42,7,4,3
"ANDREW.DESJARDINS","F","20142015","S.J",56,506.77,0.59,0,0.36,0.95,4.38,5.45,8.17,0.38,13.51,10.87,7.02,2.72,11.37,7.34,1.66,0.59,1.3,0.36,0.59,0.59,121,128,-7
"ANDREW.EBBETT","F","20142015","PIT",24,192.55,0.31,0.93,0.62,1.87,6.23,7.79,11.22,0.37,5,4,4.76,2.8,2.8,11.53,0.93,1.87,0,0,0,0,36,46,-10
"ANDREW.FERENCE","D","20142015","EDM",70,1175.12,0.15,0,0.51,0.66,2.86,5.26,8.32,0.11,5.36,2.91,2.18,3.93,7.1,5.62,1.53,0.41,0.71,0.31,0.05,0.05,0,2,-2
"ANDREW.LADD","F","20142015","WPG",81,1171.63,0.67,0.92,0.36,1.95,7.78,10.5,13.57,0.68,8.55,6.34,6.49,1.33,9.78,3.89,2.1,1.08,1.18,0.31,0.05,0.05,5,10,-5
"ANDREW.MACDONALD","D","20142015","PHI",58,980.1,0.06,0.12,0.18,0.37,2.57,4.59,7.28,0.13,2.38,1.33,2.83,4.22,2.02,6.73,1.41,0.61,0.92,0.49,0.06,0.06,0,0,0
"ANDREW.MACWILLIAM","D","20142015","TOR",12,150.17,0,0,0.8,0.8,2,2.8,5.19,0.07,0,0,2.43,5.59,11.19,5.99,1.6,0.8,2.4,1.6,0,0,0,1,-1
"ANDREW.SHAW","F","20142015","CHI",79,930.63,0.58,0.19,0.32,1.1,7.67,9.67,12.31,0.84,7.56,6,8.67,2.06,7.74,10.06,0.9,0.9,1.1,1.16,0.13,0.13,341,339,2
"ANDY.ANDREOFF","F","20142015","L.A",18,151.3,0.4,0,0.4,0.79,5.16,9.12,10.71,0.6,7.69,4.35,6.57,0,13.09,7.14,1.59,2.78,1.59,0.79,0.4,0.4,32,29,3
"ANDY.GREENE","D","20142015","N.J",82,1518.78,0.12,0.24,0.43,0.79,2.96,5.02,7.82,0.12,4,2.36,2.37,4.78,2.57,4.98,0.91,0.55,0.32,0.36,0,0,0,0,0
"ANTHONY.BITETTO","D","20142015","NSH",7,81.62,0,0,0,0,1.47,2.94,5.15,0.12,0,0,4.25,2.21,6.62,5.88,2.21,0.74,0.74,0.74,0.74,0.74,1,0,1
"ANTHONY.DUCLAIR","F","20142015","NYR",18,190.6,0.31,1.26,0.31,1.89,5.04,6.61,9.76,0.54,6.25,4.76,8.14,1.57,1.89,9.76,1.89,1.57,0.31,1.26,0,0,0,0,0
"ANTHONY.PELUSO","F","20142015","WPG",49,284.03,0.21,0.21,0,0.42,4.86,6.76,8.87,0.64,4.35,3.12,9.41,1.06,20.91,8.24,2.11,0.84,2.32,1.69,1.27,1.06,0,0,0
"ANTOINE.ROUSSEL","F","20142015","DAL",80,946.87,0.76,0.25,0.25,1.27,6.46,9.63,11.79,0.69,11.76,7.89,7.12,3.55,6.65,6.72,2.09,1.71,1.71,1.46,0.63,0.57,3,11,-8
"ANTOINE.VERMETTE","F","20142015","ARI",63,883.98,0.41,0.54,0.41,1.36,3.94,5.57,7.19,0.41,10.34,7.32,7.33,2.24,4.48,5.02,1.43,1.43,0.88,0.27,0,0,532,422,110
"ANTOINE.VERMETTE","F","20142015","CHI",19,247.5,0,0.24,0.24,0.48,5.33,7.76,9.7,0.52,0,0,6.72,2.18,2.18,5.33,1.21,0.97,0.73,0,0,0,89,92,-3
"ANTON.LANDER","F","20142015","EDM",38,451.68,0.27,0.66,0.66,1.59,5.98,7.17,8.63,0.61,4.44,3.7,8.46,1.33,7.57,3.59,1.86,0.93,0.66,0.53,0,0,199,184,15
"ANTON.STRALMAN","D","20142015","T.B",82,1328,0.27,0.36,0.41,1.04,5.33,7.05,10.03,0.25,5.08,3.85,3.51,2.3,3.89,4.29,1.08,0.86,0.5,0.36,0,0,0,0,0
"ANTON.VOLCHENKOV","D","20142015","NSH",46,551.55,0,0.11,0.65,0.76,3.7,5.44,8.38,0.13,0,0,2.34,4.68,9.46,10.88,1.31,0.22,0.76,0.22,0,0,0,0,0
"ANZE.KOPITAR","F","20142015","L.A",79,1131.83,0.48,0.85,0.53,1.86,5.41,7.69,10.07,0.51,8.82,6.21,6.61,1.8,4.93,4.88,1.54,1.43,0.21,0.8,0,0,547,507,40
"ARTEM.ANISIMOV","F","20142015","CBJ",52,650.7,0.65,0.74,0.37,1.75,6.27,9.5,12.45,0.68,10.29,6.8,7.13,2.03,2.58,5.72,1.38,1.94,0.37,0.55,0,0,74,100,-26
"BARCLAY.GOODROW","F","20142015","S.J",60,608.93,0.39,0.59,0.1,1.08,6.21,8.47,11.82,0.59,6.35,4.65,6.95,2.07,7.49,8.57,2.07,2.17,0.89,0.59,0.1,0.1,12,11,1
"BARRET.JACKMAN","D","20142015","STL",80,1154.28,0.1,0.31,0.31,0.73,4.21,5.51,7.9,0.12,2.47,1.89,2.19,4.94,5.04,5.98,1.4,0.83,0.36,0.52,0.26,0.26,0,0,0
"BEAU.BENNETT","F","20142015","PIT",49,570.62,0.42,0.63,0.21,1.26,7.57,10.41,13.67,0.57,5.56,4.04,5.46,1.37,7.04,9.57,1.58,0.95,0.74,0.53,0,0,0,2,-2
"BEN.CHIAROT","D","20142015","WPG",40,626.32,0.19,0.38,0.19,0.77,3.54,5.17,8.33,0.15,5.41,3.7,2.87,4.22,6.13,8.43,2.2,0.67,0.57,0.19,0.19,0.19,0,0,0
"BEN.LOVEJOY","D","20142015","ANA",40,653.35,0.09,0.28,0.55,0.92,4.22,6.34,8.72,0.16,2.17,1.45,2.52,5.33,8.54,7.44,1.29,0.64,0.55,0.09,0,0,0,0,0
"BEN.LOVEJOY","D","20142015","PIT",20,366.87,0.16,0,0.16,0.33,4.91,7.2,10.79,0.18,3.33,2.27,2.57,4.25,11.28,8.18,0.98,0.49,0.65,0.16,0,0,0,0,0
"BENOIT.POULIOT","F","20142015","EDM",58,762.18,1.02,0.55,0.31,1.89,6.3,9.6,10.94,0.64,16.25,10.66,6.69,1.73,5.04,2.52,2.28,2.44,0.79,0.79,0,0,11,16,-5
"BEN.SMITH","F","20142015","CHI",61,663.03,0.36,0.27,0,0.63,6.33,8.96,11.13,0.8,5.71,4.04,8.92,3.17,4.43,6.97,0.72,1.27,0.09,0.36,0,0,180,159,21
"BEN.SMITH","F","20142015","S.J",19,189.15,0.63,0,0.63,1.27,4.44,6.03,7.93,0.56,14.29,10.53,9.32,4.76,7.3,8.25,1.59,1.59,0,0.32,0,0,75,59,16
"B.J..CROMBEEN","F","20142015","ARI",58,463.2,0.39,0.13,0.26,0.78,5.57,7.64,10.75,0.46,6.98,5.08,6.02,1.55,8.68,8.16,0.65,0.78,2.2,1.3,1.17,1.17,1,0,1
"BLAKE.COMEAU","F","20142015","PIT",61,844.9,1.14,0.57,0.36,2.06,9.59,12.29,17.11,0.79,11.85,9.25,6.4,0.71,12.92,5.61,1.21,1.14,1.78,0.78,0,0,4,2,2
"BLAKE.WHEELER","F","20142015","WPG",79,1110.95,0.86,0.86,0.32,2.05,10.05,14.15,17.23,0.91,8.6,6.11,6.44,2.11,5.99,5.4,1.08,1.4,1.13,0.59,0.16,0.16,12,11,1
"BOBBY.FARNHAM","F","20142015","PIT",11,76.97,0,0,0,0,3.9,7.02,10.13,0.35,0,0,5,1.56,20.27,10.91,0.78,0,2.34,4.68,2.34,3.12,0,0,0
"BOBBY.RYAN","F","20142015","OTT",78,1080.88,0.72,0.72,0.56,2,8.72,11.16,14.88,0.7,8.28,6.47,6.24,1.67,5.5,5.33,1.94,3.22,0.61,0.83,0,0,3,7,-4
"BO.HORVAT","F","20142015","VAN",68,758.15,0.95,0.4,0.32,1.66,6.49,8.55,10.21,0.78,14.63,11.11,9.16,3.48,5.46,3.64,0.79,1.03,0.55,0.47,0,0,387,355,32
"BOONE.JENNER","F","20142015","CBJ",31,441.18,0.68,0.41,0.14,1.22,8.98,11.56,14.55,0.8,7.58,5.88,6.94,2.58,13.74,5.3,2.31,2.18,0.68,1.5,0,0,115,119,-4
"BORNA.RENDULIC","F","20142015","COL",11,99.97,0.6,0.6,0,1.2,3.6,4.2,6.6,0.39,16.67,14.29,9.29,1.2,12.6,5.4,0.6,3,1.2,0,0,0,0,0,0
"BOYD.GORDON","F","20142015","EDM",68,698.37,0.34,0.17,0.34,0.86,4.73,6.79,8.51,0.34,7.27,5.06,4.94,4.9,2.49,6.44,1.55,1.55,0.52,0.69,0.09,0.09,496,356,140
"BRAD.BOYES","F","20142015","FLA",78,1034.37,0.52,0.87,0.23,1.62,6.96,10.04,12.07,0.66,7.5,5.2,6.56,2.15,3.31,4.23,1.45,2.15,0.46,0.29,0,0,64,60,4
"BRAD.HUNT","D","20142015","EDM",11,174.67,0,0.69,0,0.69,4.81,7.21,11.34,0.15,0,0,2.1,3.44,2.75,5.84,1.72,1.72,0,0.34,0,0,0,0,0
"BRAD.MALONE","F","20142015","CAR",65,617.32,0.58,0.49,0.29,1.36,6.12,9.33,11.18,0.64,9.52,6.25,6.81,1.36,15.26,9.91,1.36,1.36,1.17,1.17,0.58,0.49,28,18,10
"BRAD.MARCHAND","F","20142015","BOS",77,1089.98,0.94,0.66,0.22,1.82,8.64,11.67,15.08,0.71,10.83,8.02,6.06,1.1,3.47,6.22,2.2,2.26,1.76,1.27,0.06,0.06,7,13,-6
"BRAD.RICHARDS","F","20142015","CHI",76,958.23,0.63,0.56,0.63,1.82,10.14,12.96,15.78,0.56,6.17,4.83,4.34,1.69,1.94,2.57,1.69,1.25,0.25,0.44,0,0,376,392,-16
"BRAD.RICHARDSON","F","20142015","VAN",45,531.5,0.56,0.56,0.56,1.69,6.89,8.69,11.85,0.66,8.2,6.49,7.64,2.03,5.87,5.31,0.68,1.24,1.02,0.56,0.23,0.23,210,216,-6
"BRAD.STUART","D","20142015","COL",65,1101.95,0.16,0.16,0.27,0.6,3.05,4.57,6.15,0.11,5.36,3.57,2.37,5.61,7.95,5.12,1.03,0.44,0.27,0.22,0,0,1,0,1
"BRANDON.BOLLIG","F","20142015","CGY",62,518.37,0.12,0.12,0.35,0.58,7.64,9.95,12.85,0.42,1.52,1.16,4.26,2.43,15.74,6.25,1.85,1.74,1.74,0.81,0.81,0.69,3,2,1
"BRANDON.DAVIDSON","D","20142015","EDM",12,163.82,0.37,0,0,0.37,2.56,5.13,7.33,0.16,14.29,7.14,3.14,7.33,5.86,7.33,1.47,0,0,0,0,0,0,0,0
"BRANDON.DUBINSKY","F","20142015","CBJ",47,625.6,1.05,0.67,0.67,2.4,7.48,9.02,11.8,0.63,14.1,11.7,6.94,0.86,14.19,3.07,1.34,1.05,1.15,1.15,0.19,0.19,328,320,8
"BRANDON.GORMLEY","D","20142015","ARI",27,352.72,0.17,0.17,0.17,0.51,5.78,7.14,11.4,0.19,2.94,2.38,2.62,4.42,4.08,6.29,0.85,0.85,0.68,0.51,0,0,0,0,0
"BRANDON.KOZUN","F","20142015","TOR",20,147.65,0.81,0.41,0.41,1.63,2.84,2.84,6.1,0.15,28.57,28.57,5.29,1.63,7.72,12.19,1.63,1.63,0.81,0,0,0,1,1,0
"BRANDON.MANNING","D","20142015","PHI",11,156.43,0,0.77,0.38,1.15,3.45,5.37,8.44,0.11,0,0,2.07,3.84,5.75,7.67,1.92,0,0.38,0,0.38,0.38,0,0,0
"BRANDON.MCMILLAN","F","20142015","ARI",50,440.32,0.14,0,0.27,0.41,5.86,8.58,11.45,0.85,2.33,1.59,9.94,1.36,10.22,12.4,0.14,1.5,0.95,1.36,0,0,9,9,0
"BRANDON.MCMILLAN","F","20142015","VAN",8,81.85,0,0,0.73,0.73,5.13,8.06,11,0.5,0,0,6.18,2.2,7.33,8.06,0,0,0,0.73,0,0,1,1,0
"BRANDON.PIRRI","F","20142015","FLA",49,621.15,1.16,0.1,0.1,1.35,10.34,14.39,17.48,0.74,11.21,8.05,5.13,1.06,3.57,4.15,0.97,1.64,0.77,0.97,0,0,82,81,1
"BRANDON.PRUST","F","20142015","MTL",82,894.98,0.27,0.6,0.2,1.07,4.89,6.57,8.11,0.51,5.48,4.08,7.78,1.54,7.37,6.5,1.61,0.8,1.07,0.6,0.94,0.94,13,10,3
"BRANDON.SAAD","F","20142015","CHI",82,1129.58,1.06,0.58,0.42,2.07,9.51,12,14.55,0.99,11.17,8.85,8.26,1.38,2.6,4.46,1.38,2.02,0.27,1.06,0,0,16,26,-10
"BRANDON.SUTTER","F","20142015","PIT",80,1059.63,0.74,0.23,0.28,1.25,7.93,10.59,12.74,0.7,9.29,6.95,6.58,1.7,4.53,6,1.25,1.81,0.34,0.68,0,0,520,500,20
"BRAYDEN.MCNABB","D","20142015","L.A",71,990.42,0.12,0.36,0.67,1.15,3.88,6.36,10.06,0.12,3.12,1.9,1.95,2.67,9.51,7.45,2.24,0.61,0.97,0.85,0.18,0.18,1,0,1
"BRAYDEN.SCHENN","F","20142015","PHI",82,1116.15,0.54,0.59,0.32,1.45,5.05,7.47,10.32,0.59,10.64,7.19,7.87,1.94,10.05,7.15,1.61,1.34,0.59,0.7,0.11,0.11,70,87,-17
"BRAYDON.COBURN","D","20142015","PHI",39,659.88,0.09,0.36,0.36,0.82,3.73,6.18,9.18,0.18,2.44,1.47,2.91,3.46,4.73,5.18,1.45,0.64,0.73,0.27,0,0,0,0,0
"BRAYDON.COBURN","D","20142015","T.B",4,62.23,0,0,1.93,1.93,0.96,0.96,9.64,0.01,0,0,1,7.71,5.78,1.93,2.89,1.93,0.96,0.96,0.96,0.96,0,0,0
"BRENDAN.GALLAGHER","F","20142015","MTL",82,1134.6,1,0.69,0.11,1.8,11,14.38,20.47,1.1,9.13,6.99,7.62,2.43,2.49,7.09,0.85,2.06,0.58,0.85,0.05,0.05,32,44,-12
"BRENDAN.SHINNIMIN","F","20142015","ARI",12,130.55,0,0,0.46,0.46,4.6,6.89,10.57,0.34,0,0,4.87,1.84,5.52,9.65,1.84,1.84,1.84,1.38,0,0,42,59,-17
"BRENDAN.SMITH","D","20142015","DET",76,1234.53,0.15,0.1,0.24,0.49,3.84,5.44,8.46,0.14,3.8,2.68,2.53,2.77,2.48,6.71,1.99,0.78,1.36,0.87,0.05,0.05,0,0,0
"BRENDEN.DILLON","D","20142015","DAL",20,367.27,0,0,0.16,0.16,2.12,5.39,9.48,0.14,0,0,2.55,3.92,3.92,3.43,2.12,0.65,0.98,0.65,0.16,0.16,0,0,0
"BRENDEN.DILLON","D","20142015","S.J",60,1058,0.06,0.11,0.17,0.34,4.03,6.35,11,0.15,1.41,0.89,2.4,5.73,6.64,7.03,1.87,0.62,0.74,0.62,0.17,0.17,0,0,0
"BRENDEN.MORROW","F","20142015","T.B",70,631.12,0.29,0.38,0.1,0.76,2.66,4.18,5.42,0.39,10.71,6.82,9.34,1.43,10.46,6.46,1.9,1.05,1.52,0.67,0.38,0.38,0,0,0
"BRENT.BURNS","D","20142015","S.J",82,1478.65,0.41,0.53,0.37,1.3,6.53,10.83,16.72,0.33,6.21,3.75,3.04,4.22,5.07,3.57,3.04,1.38,1.06,0.45,0,0.04,0,0,0
"BRENT.SEABROOK","D","20142015","CHI",82,1437.22,0.17,0.25,0.21,0.63,5.05,7.26,10.98,0.18,3.31,2.3,2.52,4.47,5.01,7.01,2.09,1,0.38,0.17,0.04,0.04,0,0,0
"BRETT.BELLEMORE","D","20142015","CAR",49,742.15,0.16,0.32,0.24,0.73,2.02,3.8,4.93,0.12,8,4.26,3.21,3.8,10.59,10.43,2.26,0.49,0.89,0.49,0.08,0.08,0,0,0
"BRETT.CONNOLLY","F","20142015","BOS",5,60.9,0,0,0.99,0.99,8.87,11.82,13.79,0.5,0,0,4.25,0.99,10.84,13.79,0,0.99,4.93,1.97,0,0,0,1,-1
"BRETT.CONNOLLY","F","20142015","T.B",50,479.33,1.25,0.25,0.13,1.63,7.64,9.76,12.77,0.71,16.39,12.82,7.24,1.5,9.26,6.13,0.5,1,1.38,0.5,0.13,0.13,13,17,-4
"BRETT.RITCHIE","F","20142015","DAL",31,354.93,1.01,0.17,0.17,1.35,10.48,14.88,19.44,1.12,9.68,6.82,7.52,0.85,14.88,6.09,1.69,1.18,0.51,1.01,0,0,1,3,-2
"BRIAN.BOYLE","F","20142015","T.B",82,823.78,0.8,0.36,0.15,1.31,9.1,11.44,14.35,0.68,8.8,7.01,5.92,2.62,9.54,5.17,1.02,1.38,0.87,1.09,0.15,0.15,339,297,42
"BRIAN.CAMPBELL","D","20142015","FLA",82,1539.92,0.08,0.16,0.27,0.51,3,4.13,5.81,0.12,2.6,1.89,2.86,2.92,1.4,6.66,1.05,0.58,0.35,0.19,0,0,0,0,0
"BRIAN.DUMOULIN","D","20142015","PIT",8,116.62,0.51,0,0,0.51,2.06,2.06,2.57,0.04,25,25,2,3.6,5.14,12.35,1.54,0,0.51,0.51,0,0,0,0,0
"BRIAN.FERLIN","F","20142015","BOS",7,60.78,0,0.99,0,0.99,5.92,8.88,14.81,0.58,0,0,6.56,0,19.74,8.88,0,0.99,0,0,0,0,0,1,-1
"BRIAN.FLYNN","F","20142015","BUF",54,687.15,0.44,0.44,0.35,1.22,5.33,7.25,8.82,0.46,8.2,6.02,6.29,2.71,3.23,4.02,0.87,0.79,0.26,0.35,0,0,118,132,-14
"BRIAN.FLYNN","F","20142015","MTL",9,72.2,0,0,0,0,7.48,9.97,10.8,0.71,0,0,7.17,4.99,5.82,6.65,4.99,0,0,1.66,0,0,12,11,1
"BRIAN.GIBBONS","F","20142015","CBJ",25,279,0,0.65,0.22,0.86,4.3,6.02,7.53,0.44,0,0,7.29,3.01,2.8,4.52,0.65,1.51,0.86,0.43,0,0,4,4,0
"BRIAN.GIONTA","F","20142015","BUF",69,981.15,0.37,0.55,0.31,1.22,7.15,9.66,12.35,0.55,5.13,3.8,5.7,1.65,3.36,3.61,1.1,1.77,0.37,0.73,0,0,26,37,-11
"BRIAN.LASHOFF","D","20142015","DET",11,129.68,0,0,0.93,0.93,3.24,4.63,5.09,0.08,0,0,1.7,6.01,2.78,5.09,0.93,0.93,0.46,0,0,0,0,0,0
"BRIAN.MCGRATTAN","F","20142015","CGY",8,50.92,0,0,0,0,11.78,15.32,16.5,0.39,0,0,2.54,1.18,12.96,7.07,0,3.53,2.36,1.18,0,0,0,0,0
