"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"ALEX.TANGUAY","F","20092010","T.B",80,1055.42,0.34,0.68,0.57,1.59,4.43,6.82,8.81,0.5,7.69,5,7.27,1.42,2.1,5.17,1.82,1.76,0.4,0.34,0,0,8,11,-3
"ANDERS.ERIKSSON","D","20092010","ARI",12,154.63,0,0,1.16,1.16,1.16,3.1,5.04,0.05,0,0,1.75,5.82,5.82,5.43,1.55,0,0.39,0.39,0,0,0,0,0
"ANDERS.ERIKSSON","D","20092010","NYR",8,96.67,0,0.62,0,0.62,1.24,2.48,4.97,0.11,0,0,4.5,3.72,2.48,4.97,1.24,1.86,0,0,0,0,0,0,0
"ANDREAS.LILJA","D","20092010","DET",20,243.75,0.25,0.25,0,0.49,4.43,6.4,7.38,0.18,5.56,3.85,2.81,2.95,7.63,6.4,3.2,0.25,0.49,0.49,0,0,0,0,0
"ANDREAS.NODL","F","20092010","PHI",10,78.85,0,0,0.76,0.76,1.52,2.28,8.37,0.22,0,0,9.67,0.76,6.09,2.28,0,0.76,0,0.76,0,0,0,0,0
"ANDREAS.THURESSON","F","20092010","NSH",22,207.68,0.29,0,0.58,0.87,8.67,11.56,13.58,0.43,3.33,2.5,3.7,1.73,11.85,4.62,1.44,1.73,0.58,0.29,0,0,3,7,-4
"ANDREI.KOSTITSYN","F","20092010","MTL",59,794.57,0.68,0.98,0.15,1.81,8,11.78,15.48,0.56,8.49,5.77,4.76,1.28,7.25,5.06,2.72,1.74,0.68,0.91,0,0,1,5,-4
"ANDREI.MARKOV","D","20092010","MTL",45,794.08,0.08,0.53,0.6,1.21,3.93,5.97,8.31,0.22,1.92,1.27,3.61,3.55,2.87,3.02,2.04,1.89,0.98,0.83,0,0,0,0,0
"ANDREJ.MESZAROS","D","20092010","T.B",81,1281.37,0.19,0.14,0.14,0.47,4.78,6.65,9.32,0.16,3.92,2.82,2.37,3.75,4.26,3.32,1.22,0.75,0.75,0.23,0,0,0,0,0
"ANDREJ.SEKERA","D","20092010","BUF",49,742.58,0.32,0.16,0.24,0.73,3.8,4.52,7.19,0.14,8.51,7.14,3,3.39,3.39,5.98,1.7,0.89,0.24,0.48,0,0,0,1,-1
"ANDREW.ALBERTS","D","20092010","CAR",61,811.32,0.15,0.3,0.3,0.74,2.51,4.14,7.17,0.11,5.88,3.57,2.54,4.14,11.46,6.14,2,0.89,1.55,0.67,0.22,0.22,0,0,0
"ANDREW.ALBERTS","D","20092010","VAN",14,182.78,0.33,0.33,0,0.66,2.95,4.27,6.89,0.13,11.11,7.69,3.15,5.25,11.49,4.92,2.3,0.33,0.98,0.33,0,0,0,1,-1
"ANDREW.BRUNETTE","F","20092010","MIN",82,1090.17,0.66,0.66,0.5,1.82,3.96,5.56,6.44,0.46,16.67,11.88,8.2,0.88,1.76,3.96,1.21,0.83,0.22,0.44,0,0,4,1,3
"ANDREW.COGLIANO","F","20092010","EDM",82,1019.9,0.53,0.53,0.41,1.47,7.41,9.88,12.77,0.6,7.14,5.36,6.11,1.53,4.65,3.41,2.71,1.59,0.71,1.18,0.06,0.06,141,192,-51
"ANDREW.EBBETT","F","20092010","CHI",10,103.65,0.58,0,0,0.58,8.1,10.42,12.74,0.57,7.14,5.56,5.5,3.47,5.21,6.95,1.16,1.16,0.58,2.32,0,0,32,35,-3
"ANDREW.EBBETT","F","20092010","MIN",49,540.42,0.67,0.33,0,1,6.11,8.88,11.21,0.55,10.91,7.5,6.24,2.11,3.33,6.44,1.78,1.33,0.22,1,0,0,197,197,0
"ANDREW.FERENCE","D","20092010","BOS",51,854.9,0,0.21,0.28,0.49,3.79,6.04,9.05,0.15,0,0,2.44,3.93,3.58,5.76,1.12,0.21,0.42,0.56,0,0,0,0,0
"ANDREW.LADD","F","20092010","CHI",82,1053.83,0.97,0.46,0.57,1.99,8.2,11.05,13.78,0.8,11.81,8.76,7.28,1.88,5.64,6.49,1.25,1.99,0.57,0.63,0.11,0.11,5,7,-2
"ANDREW.MACDONALD","D","20092010","NYI",45,755.95,0.08,0.24,0.24,0.56,2.62,4.52,6.35,0.12,3.03,1.75,2.56,5.95,2.54,5.16,1.51,2.86,0.56,0.24,0,0,0,0,0
"ANDREW.MURRAY","F","20092010","CBJ",45,415.28,0.72,0.14,0,0.87,9.68,11.99,13.44,0.71,7.46,6.02,5.94,1.01,10.11,8.09,0.43,0.14,0.14,0.58,0,0,48,62,-14
"ANDREW.PETERS","F","20092010","N.J",29,149.63,0,0,0,0,6.01,7.22,8.82,0.34,0,0,4.67,1.2,11.63,4.41,2,0,3.61,2,2.81,2.81,2,2,0
"ANDY.GREENE","D","20092010","N.J",78,1460.13,0.08,0.41,0.33,0.82,2.34,3.9,5.96,0.11,3.51,2.11,2.74,5.3,1.85,4.03,2.05,1.07,0.16,0.37,0,0,0,0,0
"ANDY.MCDONALD","F","20092010","STL",79,1064.68,0.96,0.45,0.51,1.92,8.23,10.26,12.85,0.66,11.64,9.34,6.4,1.3,2.48,3.78,1.35,1.47,0.45,0.85,0,0,167,135,32
"ANDY.SUTTON","D","20092010","NYI",53,933.12,0.26,0.19,0.32,0.77,3.28,4.76,6.43,0.16,7.84,5.41,3.36,7.91,9,3.47,2.64,1.03,1.16,0.32,0.13,0.13,0,0,0
"ANDY.SUTTON","D","20092010","OTT",18,292.25,0.21,0,0,0.21,3.49,4.93,6.98,0.16,5.88,4.17,3.25,8.01,7.39,5.13,2.46,0.41,2.05,0.41,0,0,0,0,0
"ANSSI.SALMELA","D","20092010","ATL",29,373.43,0.16,0.32,0.32,0.8,4.18,5.3,7.55,0.15,3.85,3.03,2.82,3.37,5.94,4.82,1.61,1.12,1.61,0.32,0,0,0,0,0
"ANSSI.SALMELA","D","20092010","N.J",9,112.92,0,0,1.06,1.06,5.84,10.1,12.22,0.14,0,0,1.42,2.66,4.78,9.56,2.66,1.06,0,0,0,0,0,0,0
"ANTOINE.VERMETTE","F","20092010","CBJ",81,1180.83,0.71,0.81,0.66,2.18,6.1,7.98,9.76,0.65,11.67,8.92,8.13,1.32,4.37,3.76,1.12,1.02,0.56,0.25,0,0,600,497,103
"ANTON.STRALMAN","D","20092010","CBJ",73,1165.2,0.1,0.15,0.31,0.57,3.71,4.69,6.69,0.12,2.78,2.2,2.62,2.37,2.99,5.61,0.77,0.62,0.57,0.41,0.05,0.05,0,0,0
"ANTON.VOLCHENKOV","D","20092010","OTT",64,1075.1,0.22,0.17,0.33,0.73,3.74,5.58,8.82,0.17,5.97,4,3.13,6.31,7.2,5.92,1.73,0.73,0.89,0.39,0,0,0,0,0
"ANTTI.MIETTINEN","F","20092010","MIN",79,1038.67,0.81,0.81,0.06,1.68,7.57,10.86,15.08,0.61,10.69,7.45,5.6,0.98,4.56,3.41,1.16,0.81,0.87,0.52,0,0,22,28,-6
"ANZE.KOPITAR","F","20092010","L.A",82,1293.08,0.88,0.32,0.51,1.72,8.35,11.88,14.29,0.72,10.56,7.42,6.05,1.72,3.43,6.5,1.53,1.44,0.32,0.6,0,0,458,476,-18
"ARRON.ASHAM","F","20092010","PHI",72,697.05,0.86,0.86,0.34,2.07,7.49,9.98,12.91,0.83,11.49,8.62,8.36,1.38,7.83,3.1,0.77,1.89,1.89,1.72,1.12,1.12,1,10,-9
"ARTEM.ANISIMOV","F","20092010","NYR",82,927.57,0.71,0.39,0.58,1.68,6.92,9.7,13.58,0.65,10.28,7.33,6.67,2.46,2.78,7.24,0.52,1.62,0.78,0.71,0,0,285,357,-72
"BARRET.JACKMAN","D","20092010","STL",66,1210.58,0.05,0.35,0.4,0.79,3.32,4.71,7.63,0.09,1.49,1.05,1.91,3.32,2.83,3.97,2.53,1.34,1.04,0.55,0.15,0.1,0,0,0
"BEN.EAGER","F","20092010","CHI",60,494.5,0.85,0.49,0.61,1.94,8.25,10.8,13.59,0.69,10.29,7.87,6.4,0.73,6.19,5.7,1.33,1.46,3.03,1.7,0.97,0.97,0,1,-1
"BEN.LOVEJOY","D","20092010","PIT",12,168.4,0,0.36,0.71,1.07,3.56,5.34,8.55,0.09,0,0,1.6,4.28,4.28,5.7,2.49,0.71,0.36,0.36,0,0,0,0,0
"BEN.MAXWELL","F","20092010","MTL",13,113.43,0,0,0,0,3.17,5.82,6.88,0.22,0,0,3.73,0.53,2.12,7.41,0,0.53,1.06,0,0,0,8,8,0
"BENN.FERRIERO","F","20092010","S.J",24,250.25,0.48,0.24,0.48,1.2,9.11,12.23,14.87,0.56,5.26,3.92,4.55,0.48,4.08,7.19,1.92,2.64,0.72,1.2,0,0,2,1,1
"BENOIT.POULIOT","F","20092010","MIN",14,141.23,0.85,0,0.85,1.7,6.8,10.62,12.75,0.53,12.5,8,4.96,0,6.37,2.12,1.7,0.85,2.12,0.42,0,0,3,4,-1
"BENOIT.POULIOT","F","20092010","MTL",39,545.15,1.21,0.55,0.11,1.87,8.36,10.9,12.99,0.68,14.47,11.11,6.28,1.98,5.06,3.63,1.54,1.87,0.99,0.88,0,0.11,1,1,0
"BILL.GUERIN","F","20092010","PIT",77,984.77,0.55,0.61,0.43,1.58,9.44,13.16,16.27,0.72,5.81,4.17,5.48,0.79,4.14,2.62,1.52,0.49,0.73,0.43,0.3,0.3,9,8,1
"B.J..CROMBEEN","F","20092010","STL",79,799.55,0.45,0.3,0.23,0.98,7.8,10.81,13.21,0.51,5.77,4.17,4.67,0.98,5.93,8.1,0.98,1.88,2.1,1.2,1.2,1.35,14,26,-12
"BLAIR.BETTS","F","20092010","PHI",63,579.97,0.41,0.52,0.52,1.45,5.69,7.55,10.55,0.41,7.27,5.48,5.38,3.72,8.9,5.79,1.03,1.03,0.52,0.1,0,0,300,255,45
"BLAIR.JONES","F","20092010","T.B",14,155.85,0,0,0,0,10.01,13.47,14.24,0.54,0,0,3.97,3.08,8.08,10.01,0.38,2.69,0.38,1.92,0.38,0.38,10,9,1
"BLAKE.COMEAU","F","20092010","NYI",60,745.02,1.21,0.72,0.24,2.17,9.26,11.52,15.06,0.78,13.04,10.49,6.76,1.77,7.89,5.64,1.85,2.5,0.97,0.81,0,0,4,2,2
"BLAKE.WHEELER","F","20092010","BOS",82,1013.97,0.83,0.59,0.24,1.66,7.46,10.41,13.79,0.72,11.11,7.95,6.89,1.6,3.49,4.2,1.3,0.89,1.12,0.53,0.06,0.06,12,14,-2
"BOBBY.RYAN","F","20092010","ANA",81,1210.1,1.04,0.55,0.4,1.98,9.22,13.34,17.16,0.82,11.29,7.81,6.18,0.69,5.8,6.4,1.19,1.69,0.79,1.39,0,0,26,38,-12
"BOBBY.SANGUINETTI","D","20092010","NYR",5,52.7,0,0,0,0,5.69,11.39,13.66,0.27,0,0,2.4,2.28,3.42,6.83,0,1.14,1.14,1.14,0,0,0,0,0
"BORIS.VALABIK","D","20092010","ATL",23,257.73,0,0,0.47,0.47,5.12,6.29,9.78,0.13,0,0,2.04,3.49,3.49,4.42,0.93,1.16,1.4,1.16,0.93,0.93,0,0,0
"BOYD.GORDON","F","20092010","WSH",36,267.15,0.67,0.45,0.67,1.8,8.31,10.11,13.03,0.56,8.11,6.67,5.58,3.14,3.82,9.66,0.67,1.57,1.12,0.45,0,0,84,43,41
"BRAD.BOYES","F","20092010","STL",82,1082.2,0.55,0.5,0.55,1.61,8.04,11.64,14.47,0.68,6.9,4.76,5.8,0.89,4.16,3.66,1.44,2.38,0.55,0.61,0,0,92,126,-34
"BRAD.LUKOWICH","D","20092010","VAN",13,128.77,0.47,0,0.47,0.93,0.47,1.86,4.19,0.08,100,25,4.25,9.32,4.66,3.26,1.4,0.93,0.93,0,0,0,0,0,0
"BRAD.MARCHAND","F","20092010","BOS",20,213.88,0,0.28,0,0.28,7.85,10.1,12.06,0.5,0,0,4.94,1.12,5.61,5.05,1.12,1.96,1.12,1.4,0,0,2,8,-6
"BRAD.MAY","F","20092010","DET",40,278.02,0,0.22,0,0.22,5.61,7.34,9.28,0.45,0,0,6.12,0.86,12.52,6.91,1.51,0.65,1.29,0.86,2.16,2.16,0,1,-1
"BRAD.RICHARDS","F","20092010","DAL",79,1174.75,0.41,1.43,0.46,2.3,7.61,11.19,13.99,0.58,5.37,3.65,5.17,0.82,0.72,2.81,2.6,2.45,0.36,0.2,0,0,478,480,-2
"BRAD.RICHARDSON","F","20092010","L.A",81,896.95,0.67,0.47,0.4,1.54,8.96,12.31,15.45,0.78,7.46,5.43,6.36,0.94,7.89,9.43,1.81,1.54,0.74,1.14,0.07,0.07,178,183,-5
"BRAD.STAUBITZ","F","20092010","S.J",46,279.37,0.64,0.21,0.21,1.07,5.15,7.09,9.02,0.51,12.5,9.09,7.24,0.43,13.96,12.24,1.72,0.64,4.08,1.5,2.36,2.15,0,4,-4
"BRAD.STUART","D","20092010","DET",82,1515.1,0.12,0.16,0.32,0.59,4.63,7.37,10.49,0.21,2.56,1.61,2.9,4.12,6.22,6.18,1.78,0.79,0.32,0.55,0,0,1,0,1
"BRAD.WINCHESTER","F","20092010","STL",64,535.8,0.22,0.45,0,0.67,6.16,8.29,10.53,0.6,3.64,2.7,7.24,1.34,15.57,5.26,1.23,0.67,2.35,1.12,1.12,1.12,3,9,-6
"BRANDON.BOCHENSKI","F","20092010","T.B",28,284.3,0.63,0.63,0.63,1.9,7.18,9.92,11.4,0.71,8.82,6.38,7.15,1.69,3.59,5.07,1.69,2.53,0.21,0.84,0,0,2,2,0
"BRANDON.DUBINSKY","F","20092010","NYR",69,1010.12,0.65,0.89,0.24,1.78,7.13,9.86,13.25,0.63,9.17,6.63,6.4,1.13,7.19,5.52,0.59,1.19,0.89,0.83,0.12,0.12,240,222,18
"BRANDON.PRUST","F","20092010","CGY",43,277.08,0.22,0.43,0.43,1.08,4.98,7.36,8.66,0.44,4.35,2.94,6.03,1.52,6.28,5.63,1.73,1.3,1.08,1.08,3.46,3.46,11,18,-7
"BRANDON.PRUST","F","20092010","NYR",26,226.7,0.79,1.06,0.26,2.12,4.76,6.62,8.73,0.66,16.67,12,10.04,2.12,10.85,6.09,0.79,1.06,2.38,1.59,1.59,1.85,2,0,2
"BRANDON.SEGAL","F","20092010","DAL",19,209.13,1.43,0.57,0.86,2.87,8.89,12.34,15.21,0.71,16.13,11.63,5.72,0.86,10.9,9.18,1.72,0.86,1.15,0.29,0.57,0.57,0,0,0
"BRANDON.SEGAL","F","20092010","L.A",25,166.9,0.36,0,0.36,0.72,8.63,12.58,15.82,0.53,4.17,2.86,4.2,1.08,19.41,7.91,1.44,1.08,1.44,0.36,0.72,0.72,0,3,-3
"BRANDON.SUTTER","F","20092010","CAR",72,910.67,0.92,0.92,0,1.84,8.24,11.07,13.51,0.72,11.2,8.33,6.5,2.17,3.23,6.39,0.92,3.03,0,0.79,0,0,397,390,7
"BRANDON.YIP","F","20092010","COL",32,403.93,0.74,0.89,0,1.63,7.43,10.25,13.07,0.64,10,7.25,6.25,1.04,6.09,5.35,1.93,1.63,1.49,0.45,0,0,0,1,-1
"BRAYDON.COBURN","D","20092010","PHI",81,1341.38,0.18,0.31,0.18,0.67,4.12,6.66,9.93,0.18,4.35,2.68,2.68,3.62,4.7,4.47,1.39,0.81,1.07,0.49,0,0,0,0,0
"BRENDAN.MIKKELSON","D","20092010","ANA",28,373.65,0,0.16,0.16,0.32,2.89,4.5,6.74,0.11,0,0,2.43,1.77,4.01,4.98,1.93,0.16,1.12,0.64,0,0,0,0,0
"BRENDAN.MORRISON","F","20092010","WSH",74,951,0.5,1.01,0.5,2.02,5.24,7.38,10.03,0.47,9.64,6.84,6.38,1.58,1.89,2.08,1.51,2.4,0.95,0.63,0,0,444,411,33
"BRENDAN.WITT","D","20092010","NYI",41,524.67,0.23,0.23,0.11,0.57,2.52,3.32,5.83,0.06,9.09,6.9,1.83,6.4,7.43,6.86,2.06,1.03,1.37,0.69,0.34,0.34,0,1,-1
"BRENDEN.MORROW","F","20092010","DAL",75,1040.23,0.4,0.46,0.4,1.27,5.48,7.56,10.09,0.52,7.37,5.34,6.92,1.56,11.13,5.71,2.08,1.56,1.27,1.27,0.06,0.06,3,13,-10
"BRENT.BURNS","D","20092010","MIN",47,781.7,0,0.23,0.38,0.61,5.14,7.68,10.52,0.23,0,0,2.99,2.84,6.06,3.61,1.84,0.92,1.07,0.84,0,0,0,0,0
"BRENT.SEABROOK","D","20092010","CHI",78,1439.72,0.17,0.38,0.38,0.92,4.08,5.58,8.92,0.14,4.08,2.99,2.59,4.71,6.92,5.25,1.46,0.79,0.38,0.42,0.04,0.04,0,0,0
"BRENT.SOPEL","D","20092010","CHI",73,900.92,0.07,0.2,0.27,0.53,3.13,4.99,6.86,0.12,2.13,1.33,2.32,5.53,2.86,6.79,2.13,0.87,0.8,0.93,0,0,0,0,0
"BRETT.CARSON","D","20092010","CAR",54,819.38,0.15,0.15,0.37,0.66,2.64,4.1,6.3,0.07,5.56,3.57,1.64,5.64,5.35,5.49,1.1,0.37,0.29,0.22,0,0,0,0,0
"BRETT.CLARK","D","20092010","COL",64,927.37,0.06,0.39,0.32,0.78,3.04,4.66,6.73,0.14,2.13,1.39,3.04,7.89,2.98,3.36,1.36,1.1,0.39,0.13,0,0,0,0,0
"BRETT.FESTERLING","D","20092010","ANA",42,499.4,0,0,0.36,0.36,3,5.17,7.21,0.1,0,0,1.86,2.76,14.54,6.73,0.84,0.48,0.6,0.6,0.12,0.12,0,0,0
"BRETT.LEBDA","D","20092010","DET",63,923.2,0.06,0.32,0.06,0.45,3.9,6.11,8.77,0.18,1.67,1.06,3,2.66,2.4,5.33,1.1,0.32,0.65,0.26,0,0,0,0,0
"BRETT.SUTTER","F","20092010","CGY",10,77.25,0,0,0,0,3.88,5.44,7.77,0.34,0,0,6.29,1.55,6.99,6.99,1.55,0.78,0,0.78,0.78,0.78,1,0,1
"BRIAN.BOYLE","F","20092010","NYR",71,478.35,0.5,0.13,0,0.63,8.65,12.42,14.3,0.87,5.8,4.04,7,3.14,17.69,6.15,0.5,1.51,1,1.13,0.38,0.38,110,156,-46
"BRIAN.CAMPBELL","D","20092010","CHI",68,1321.03,0.18,0.36,0.64,1.18,4.41,5.86,8.45,0.21,4.12,3.1,3.64,3.36,1.5,5.68,1.59,0.77,0.32,0.59,0,0,0,0,0
"BRIAN.GIONTA","F","20092010","MTL",61,933.3,0.96,0.32,0.39,1.67,10.93,14.85,19.74,0.89,8.82,6.49,5.96,1.35,2.06,3.73,1.22,1.93,0.51,0.77,0,0,4,3,1
"BRIAN.LEE","D","20092010","OTT",23,336.9,0.36,0,0.18,0.53,3.74,5.7,10.15,0.1,9.52,6.25,1.81,4.63,5.7,8.01,1.42,0.36,1.07,0.18,0,0,0,0,0
"BRIAN.MCGRATTAN","F","20092010","CGY",34,116.8,0.51,0.51,1.03,2.05,9.76,12.33,15.92,0.49,5.26,4.17,3.96,1.03,8.22,6.16,1.54,1.03,2.05,0.51,6.68,7.19,0,0,0
"BRIAN.POTHIER","D","20092010","CAR",20,340.23,0.18,0,0.18,0.35,2.65,3.88,7.05,0.1,6.67,4.55,2.68,6.35,5.47,4.76,0.71,1.06,0.53,0.53,0,0,0,0,0
"BRIAN.POTHIER","D","20092010","WSH",41,661.25,0.18,0.18,0.36,0.73,4.36,5.72,9.16,0.19,4.17,3.17,3.33,4.63,4.26,4.17,1.63,1.18,0.45,0.18,0,0,0,0,0
"BRIAN.RAFALSKI","D","20092010","DET",78,1479.75,0.04,0.41,0.36,0.81,3.65,5.43,7.46,0.15,1.11,0.75,2.82,3.49,1.5,6.24,2.43,0.73,0.41,0.24,0,0,0,0,0
"BRIAN.ROLSTON","F","20092010","N.J",80,1062.48,0.68,0.45,0.17,1.3,9.43,12.2,15.42,0.64,7.19,5.56,5.24,0.96,4.69,2.6,0.85,1.64,0.34,0.56,0,0,25,25,0
