"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"ALEX.BURMISTROV","F","20122013","WPG",44,576.8,0.42,0.31,0.31,1.04,5.1,7.49,10.71,0.51,8.16,5.56,6.79,1.25,9.78,4.79,1.46,1.98,0.62,1.04,0,0,120,132,-12
"ALEX.BURROWS","F","20122013","VAN",47,647.53,1.11,0.56,0.28,1.95,9.82,12.6,15.1,1.04,11.32,8.82,8.22,0.83,4.26,5,0.65,1.48,1.2,1.2,0,0,37,46,-9
"ALEX.CHIASSON","F","20122013","DAL",7,86.95,3.45,0.69,0,4.14,6.9,8.97,11.73,0.79,50,38.46,8.85,1.38,6.9,8.28,0,0.69,0,0,0,0,5,12,-7
"ALEX.EDLER","D","20122013","VAN",45,809.47,0.22,0.15,0.52,0.89,5.26,7.78,11.86,0.22,4.23,2.86,2.89,4.82,5.19,6.75,1.48,1.11,0.74,0.74,0,0,1,0,1
"ALEXEI.EMELIN","D","20122013","MTL",38,647.92,0.19,0.37,0.46,1.02,2.96,5.28,9.17,0.15,6.25,3.51,2.86,3.24,7.96,4.44,2.69,0.74,0.65,0.56,0.19,0.19,0,0,0
"ALEXEI.PONIKAROVSKY","F","20122013","N.J",30,380.42,0.32,0.32,0.47,1.1,6.31,9.78,11.67,0.68,5,3.23,6.9,1.58,10.09,3.94,0.95,0.32,0.47,0.32,0,0,2,3,-1
"ALEXEI.PONIKAROVSKY","F","20122013","WPG",12,132.9,0.9,0,0,0.9,4.51,8.13,11.74,0.49,20,11.11,6.06,2.26,6.32,4.51,0,0.45,0.9,0.9,0,0,0,1,-1
"ALEX.GALCHENYUK","F","20122013","MTL",48,535.72,1.01,1.46,0.45,2.91,7.62,10.98,13.89,0.83,13.24,9.18,7.59,2.8,2.58,4.14,0.67,1.01,0.9,0.67,0,0,53,65,-12
"ALEX.GOLIGOSKI","D","20122013","DAL",47,835.08,0.22,0.29,0.57,1.08,4.74,7.54,11.06,0.22,4.55,2.86,2.93,3.52,3.81,4.89,2.51,0.29,0.65,0.65,0,0,0,0,0
"ALEX.KILLORN","F","20122013","T.B",38,512.47,0.59,0.7,0.35,1.64,7.96,10.3,13.7,0.67,7.35,5.68,6.49,2.11,4.33,4.68,0.94,1.17,0.7,0.47,0,0,9,12,-3
"ALEX.KOVALEV","F","20122013","FLA",14,174.3,0.34,0.34,0.34,1.03,5.16,7.57,10.67,0.46,6.67,4.55,6.09,1.72,2.41,7.57,1.03,1.03,0.69,0.69,0,0,1,2,-1
"ALEX.OVECHKIN","F","20122013","WSH",48,759.35,1.11,0.79,0.24,2.13,10.9,15.17,21.73,0.99,10.14,7.29,6.54,1.34,9.01,5.29,1.66,1.66,1.19,1.74,0,0,0,1,-1
"ALEX.PETROVIC","D","20122013","FLA",6,106.27,0,0,0,0,2.82,5.08,8.47,0.11,0,0,2.22,1.69,5.65,11.86,2.82,0,1.69,0.56,0.56,0.56,0,0,0
"ALEX.PIETRANGELO","D","20122013","STL",47,876.07,0.21,0.41,0.55,1.16,4.79,7.4,10.68,0.25,4.29,2.78,3.44,4.93,1.3,4.73,1.51,1.3,0.21,0.55,0,0,0,0,0
"ALEX.SEMIN","F","20122013","CAR",44,706.92,0.59,1.27,0.59,2.46,9.25,14.17,20.37,0.7,6.42,4.19,4.92,1.36,1.02,4.16,2.46,3.48,1.19,0.51,0,0,5,10,-5
"ALEX.STEEN","F","20122013","STL",40,572.45,0.52,0.73,0.63,1.89,9.22,12.68,16.87,0.71,5.68,4.13,5.57,1.36,2.52,3.46,1.05,1.05,0.52,0.42,0,0,82,89,-7
"ALEX.SULZER","D","20122013","BUF",17,258.62,0.7,0,0.23,0.93,3.25,4.41,6.73,0.14,21.43,15.79,3.21,3.71,1.16,7.42,1.86,0.23,0.7,0.7,0,0,0,0,0
"ALEX.TANGUAY","F","20122013","CGY",40,584.58,0.82,0.62,0.31,1.74,3.39,4.93,6.47,0.52,24.24,16.67,10.56,1.74,2.26,2.46,2.36,1.85,0.92,0.41,0,0,49,73,-24
"ANDREAS.LILJA","D","20122013","PHI",4,60.25,0,0,0,0,1.99,3.98,5.98,0.12,0,0,3,5.98,10.95,3.98,2.99,0,0,0,0,0,0,0,0
"ANDREAS.NODL","F","20122013","CAR",8,62.2,0,0,0.96,0.96,4.82,7.72,9.65,0.19,0,0,2.5,2.89,11.58,3.86,0,2.89,0,0,0,0,1,2,-1
"ANDRE.BENOIT","D","20122013","OTT",33,459.28,0.26,0.13,0.39,0.78,4.96,7.58,12.8,0.27,5.26,3.45,3.57,6.4,3.27,7.45,1.96,0.78,0.39,0,0,0,0,0,0
"ANDREI.LOKTIONOV","F","20122013","N.J",28,348.82,1.2,0.34,0,1.55,6.88,8.77,10.84,0.62,17.5,13.73,7.12,1.38,1.03,4.13,1.38,3.27,0.34,0,0,0,74,120,-46
"ANDREI.MARKOV","D","20122013","MTL",48,799.6,0.15,0.08,0.3,0.53,3,4.73,7.65,0.11,5,3.17,2.37,3.53,1.28,2.85,3,0.83,0.3,0.38,0,0,0,0,0
"ANDREJ.MESZAROS","D","20122013","PHI",11,164.5,0,0.36,0,0.36,5.47,6.57,11.67,0.13,0,0,2.06,8.39,5.84,4.74,2.19,0.36,0.36,0.73,0,0,0,0,0
"ANDREJ.SEKERA","D","20122013","BUF",37,663.83,0.18,0.36,0.45,0.99,2.53,3.52,6.06,0.14,7.14,5.13,4.1,5.69,2.17,4.61,1.63,0.81,0.18,0.18,0,0,0,0,0
"ANDREW.ALBERTS","D","20122013","VAN",24,331.38,0,0.18,0,0.18,2.72,4.53,7.24,0.14,0,0,3,4.71,7.06,7.42,1.27,0.91,1.09,0.72,0,0,0,0,0
"ANDREW.COGLIANO","F","20122013","ANA",48,637.8,0.85,0.56,0.38,1.79,6.4,8.09,11.19,0.66,13.24,10.47,8.13,1.79,3.67,3.29,1.41,0.75,0.28,0.66,0,0,26,51,-25
"ANDREW.DESJARDINS","F","20122013","S.J",42,375.27,0.32,0.16,0,0.48,7.99,11.03,13.75,0.76,4,2.9,6.88,3.36,8.31,9.27,1.76,0.8,1.28,2.24,0.48,0.32,30,18,12
"ANDREW.EBBETT","F","20122013","VAN",28,306.78,0.2,0.78,0.2,1.17,4.3,6.06,8.61,0.4,4.55,3.23,6.61,2.35,3.32,5.28,1.56,1.37,0.2,0.39,0,0,87,140,-53
"ANDREW.FERENCE","D","20122013","BOS",48,811.83,0.22,0.3,0.22,0.74,4.58,7.17,11.16,0.19,4.84,3.09,2.63,3.7,5.54,7.1,2.07,0.37,0.81,0.44,0.07,0.07,0,0,0
"ANDREW.GORDON","F","20122013","VAN",6,50.48,0,0,0,0,2.38,3.57,5.94,0.05,0,0,1.33,1.19,4.75,7.13,2.38,1.19,0,1.19,0,0,2,2,0
"ANDREW.LADD","F","20122013","WPG",48,732.02,0.98,0.82,0.98,2.79,7.21,11.23,14.43,0.73,13.64,8.76,6.54,1.72,7.21,5.08,0.82,1.64,0.41,0.25,0.16,0.16,22,23,-1
"ANDREW.MACDONALD","D","20122013","NYI",48,907.23,0.07,0.07,0.33,0.46,2.12,3.37,5.82,0.1,3.12,1.96,2.9,6.88,1.45,5.09,1.92,1.39,0.6,0.4,0,0,0,0,0
"ANDREW.SHAW","F","20122013","CHI",48,609.58,0.69,0.2,0.39,1.28,5.22,6.99,9.25,0.59,13.21,9.86,8.51,1.28,6.5,10.83,0.98,0.98,1.28,1.28,0,0.1,190,235,-45
"ANDY.GREENE","D","20122013","N.J",48,869,0.07,0.07,0.35,0.48,3.04,5.25,8.35,0.14,2.27,1.32,2.62,3.59,2.62,4.07,0.97,1.59,0.55,0.62,0,0,0,0,0
"ANDY.MCDONALD","F","20122013","STL",37,502.7,0.72,0.72,0,1.43,8.12,10.38,13.13,0.69,8.82,6.9,6.69,1.31,0.84,3.22,1.43,1.55,0.72,1.67,0,0,44,55,-11
"ANTOINE.ROUSSEL","F","20122013","DAL",39,334.33,1.08,0.72,0.54,2.33,7.9,10.23,11.67,0.73,13.64,10.53,7.12,2.51,12.92,10.77,1.44,1.97,1.79,2.33,0.72,0.72,28,20,8
"ANTOINE.VERMETTE","F","20122013","ARI",48,658.8,0.82,0.27,0.46,1.55,6.47,9.2,10.84,0.79,12.68,8.91,8.6,2.46,5.65,4.92,0.46,1.46,1.28,0.91,0,0,343,280,63
"ANTON.BABCHUK","D","20122013","CGY",7,79.53,0,0,0.75,0.75,3.77,5.28,9.05,0.09,0,0,1.71,6.79,0.75,1.51,3.77,0,0,0,0,0,0,0,0
"ANTON.LANDER","F","20122013","EDM",11,100.5,0,0,0,0,4.78,5.37,7.76,0.37,0,0,6.89,1.19,4.18,7.16,4.18,1.79,0,0,0,0,26,24,2
"ANTON.STRALMAN","D","20122013","NYR",48,765.77,0.31,0.16,0.08,0.55,4.54,6.27,10.58,0.22,6.9,5,3.45,2.98,5.48,8.23,1.49,0.63,0.63,0.31,0,0,0,1,-1
"ANTON.VOLCHENKOV","D","20122013","N.J",37,477.45,0.13,0.13,0.38,0.63,4.65,7.04,9.3,0.16,2.7,1.79,2.25,4.27,5.53,7.41,1.13,0.63,1.38,0.25,0,0,0,0,0
"ANTTI.MIETTINEN","F","20122013","WPG",22,264.83,0.68,0,0.45,1.13,5.66,7.93,10.2,0.85,12,8.57,10.77,1.59,6.34,4.3,0.45,0.45,0.23,0,0,0,0,2,-2
"ANZE.KOPITAR","F","20122013","L.A",47,742.27,0.81,0.81,0.4,2.02,6.87,9.54,11.32,0.62,11.76,8.47,6.46,1.7,5.33,5.25,2.02,1.62,0.48,0.65,0,0,376,324,52
"ARRON.ASHAM","F","20122013","NYR",27,174.72,0.69,0,0,0.69,4.81,5.84,7.9,0.5,14.29,11.76,8.53,1.37,13.39,4.81,1.03,1.72,1.37,1.37,2.06,2.06,3,5,-2
"ARTEM.ANISIMOV","F","20122013","CBJ",35,452.78,1.19,0.4,0.4,1.99,6.76,9.14,12.59,0.5,17.65,13.04,5.49,2.65,1.72,5.04,0.53,1.59,0.8,0.27,0,0,202,214,-12
"AUSTIN.WATSON","F","20122013","NSH",6,66.37,0.9,0,0,0.9,3.62,7.23,9.94,0.31,25,12.5,4.25,1.81,1.81,5.42,1.81,2.71,0,0,0,0,18,24,-6
"BARRET.JACKMAN","D","20122013","STL",46,743.87,0.16,0.4,0.24,0.81,2.82,3.55,6.45,0.06,5.71,4.55,1.61,5.48,4.6,4.44,0.81,0.81,0.65,0.4,0.16,0.24,0,0,0
"BEAU.BENNETT","F","20122013","PIT",26,276.47,0.43,0.87,0.65,1.95,5.64,8.46,10.2,0.56,7.69,5.13,6.67,1.95,5.64,7.38,1.3,1.74,0.65,0.87,0,0,0,2,-2
"BEN.EAGER","F","20122013","EDM",14,133.98,0.45,0,0.45,0.9,6.27,8.06,10.3,0.38,7.14,5.56,4.67,2.69,17.91,3.58,0.9,1.34,2.24,0.45,0.45,0.45,0,0,0
"BEN.HANOWSKI","F","20122013","CGY",5,64.62,0.93,0,0,0.93,3.71,6.5,8.36,0.6,25,14.29,9.29,0,7.43,0,0.93,0,0,0,0,0,0,2,-2
"BEN.LOVEJOY","D","20122013","ANA",32,528.23,0,0.34,0.34,0.68,4.77,6.47,9.09,0.14,0,0,2.18,4.2,8.06,5.79,0.68,0.68,1.36,0.45,0.11,0.11,0,0,0
"BENOIT.POULIOT","F","20122013","T.B",34,384.28,1.25,0.62,0.78,2.65,8.12,10.77,13.27,0.86,15.38,11.59,7.99,0.94,5.31,5.31,1.72,2.81,0.31,1.41,0.16,0.16,8,11,-3
"BEN.STREET","F","20122013","CGY",6,71.15,0,0,0,0,10.96,14.34,18.55,0.62,0,0,4.29,0.84,6.75,5.9,0,1.69,0,0,0,0,24,25,-1
"B.J..CROMBEEN","F","20122013","T.B",44,407.88,0,0.74,0.29,1.03,6.62,9.56,11.03,0.37,0,0,3.85,1.32,6.18,7.8,0.88,1.32,1.62,0.44,1.62,1.77,3,10,-7
"BLAIR.JONES","F","20122013","CGY",15,149.52,0,0,0.4,0.4,8.83,10.43,12.84,0.69,0,0,6.65,2.41,8.83,6.02,0,1.2,1.61,1.2,0,0,54,43,11
"BLAKE.COMEAU","F","20122013","CBJ",9,99.83,1.2,1.2,0,2.4,2.4,4.21,6.61,0.46,50,28.57,10.86,0.6,13.82,4.21,0.6,0.6,1.8,0,0,0,3,2,1
"BLAKE.COMEAU","F","20122013","CGY",33,346.05,0.52,0.17,0.35,1.04,7.28,10.23,13.7,0.59,7.14,5.08,5.81,1.21,11.62,4.33,1.39,0.69,1.21,0.52,0,0,32,34,-2
"BLAKE.WHEELER","F","20122013","WPG",48,742.33,1.05,0.81,0.4,2.26,8.33,12.12,15.03,0.84,12.62,8.67,6.97,3.15,6.87,6.79,1.37,2.18,0.57,0.81,0,0,3,12,-9
"BOBBY.BUTLER","F","20122013","N.J",14,108.98,0,0,0,0,5.51,7.71,12.11,0.38,0,0,4.93,1.1,3.85,5.51,0.55,1.65,0.55,1.1,0,0,2,1,1
"BOBBY.BUTLER","F","20122013","NSH",20,195.23,0.92,0.61,0.31,1.84,6.76,8.3,10.45,0.57,13.64,11.11,6.93,0.61,2.15,5.84,0.92,1.23,0.31,1.23,0,0,0,1,-1
"BOBBY.RYAN","F","20122013","ANA",46,649.77,0.83,0.46,0.65,1.94,8.03,11.54,14.87,0.88,10.34,7.2,7.62,2.4,6.83,4.8,1.75,1.94,0.46,1.11,0,0,24,50,-26
"BOBBY.SANGUINETTI","D","20122013","CAR",37,478.45,0.25,0.25,0.13,0.63,5.52,7.52,10.91,0.22,4.55,3.33,2.98,4.01,5.64,7.27,1.25,1.13,0.25,0.75,0,0,0,1,-1
"BOYD.GORDON","F","20122013","ARI",48,568.62,0.42,0.53,0.21,1.16,6.12,8.76,10.24,0.51,6.9,4.82,5.86,2.74,1.79,6.96,0.74,1.48,0.42,0.53,0,0,333,243,90
"BRAD.BOYES","F","20122013","NYI",48,704.53,0.68,0.51,0.43,1.62,6.56,9.45,12.52,0.71,10.39,7.21,7.52,1.62,3.66,4.68,2.55,1.62,0.43,0.51,0,0,3,11,-8
"BRAD.MALONE","F","20122013","COL",13,109.42,0.55,0,0.55,1.1,5.48,7.68,12.61,0.33,10,7.14,4.36,1.65,20.84,5.48,0.55,2.74,1.1,0,1.1,1.1,20,23,-3
"BRAD.MARCHAND","F","20122013","BOS",45,616.78,0.97,1.07,0.58,2.63,7,9.14,11.77,0.8,13.89,10.64,8.71,1.75,3.31,6.13,2.53,2.43,0.97,0.97,0.1,0.1,5,4,1
"BRAD.RICHARDS","F","20122013","NYR",46,697.75,0.69,0.77,0.6,2.06,6.62,9.46,13.16,0.62,10.39,7.27,6.55,3.53,2.15,4.13,1.81,2.49,0.52,0.34,0,0,332,321,11
"BRAD.RICHARDSON","F","20122013","L.A",16,164.07,0.37,0.73,1.1,2.19,9.14,13.17,16.82,1.01,4,2.78,7.69,0.37,7.31,9.14,0.37,2.19,1.1,1.1,0,0,24,26,-2
"BRAD.STAUBITZ","F","20122013","ANA",15,93,0.65,0.65,0,1.29,3.23,4.52,6.45,0.27,20,14.29,6,4.52,20,12.26,1.94,0,2.58,0.65,1.29,1.29,0,0,0
"BRAD.STUART","D","20122013","S.J",48,838.65,0,0.07,0.29,0.36,2.72,4.79,9.09,0.12,0,0,2.57,4.94,4.65,7.66,1.79,0.72,0.5,0.36,0.07,0.07,0,0,0
"BRANDON.BOLLIG","F","20122013","CHI",25,196.32,0,0,0,0,10.39,13.45,15.89,0.42,0,0,3.11,1.83,12.53,7.64,0,0.31,2.44,1.83,1.53,1.53,0,3,-3
"BRANDON.DUBINSKY","F","20122013","CBJ",29,377.97,0.16,0.63,0.79,1.59,5.24,8.1,10.16,0.5,3.03,1.96,6.16,1.43,9.52,3.02,0.79,0.95,1.11,0.79,0.32,0.32,181,129,52
"BRANDON.MANNING","D","20122013","PHI",6,88.37,0,1.36,0,1.36,3.39,4.75,6.11,0.13,0,0,2.71,2.72,10.18,10.18,2.04,1.36,0,0,0,0,0,0,0
"BRANDON.PRUST","F","20122013","MTL",38,424.9,0.71,1.13,0.14,1.98,5.08,6.21,8.05,0.51,13.89,11.36,8.14,2.97,11.3,7.63,1.13,1.13,2.12,1.13,1.41,1.27,14,18,-4
"BRANDON.SAAD","F","20122013","CHI",46,632.17,0.85,0.95,0.28,2.09,8.45,11.01,12.81,0.81,10.11,7.76,7.37,0.95,3.61,4.08,1.14,1.8,0.47,0.85,0,0,15,27,-12
"BRANDON.SUTTER","F","20122013","PIT",48,629.68,0.76,0.38,0.19,1.33,7.24,9.62,11.91,0.5,10.53,7.92,5.17,2.48,2.57,4.29,1.72,1.33,0.19,0.48,0,0,284,281,3
"BRANDON.YIP","F","20122013","NSH",34,378,0.48,0.32,0.32,1.11,5.08,6.83,7.94,0.37,9.38,6.98,5.47,0.95,7.14,3.81,1.59,0.79,0.95,1.11,0.32,0.32,7,11,-4
"BRAYDEN.SCHENN","F","20122013","PHI",47,604.03,0.6,0.5,0.5,1.59,5.86,8.05,10.73,0.58,10.17,7.41,7.2,2.19,10.53,6.16,0.99,1.69,0.4,1.19,0.2,0.2,191,223,-32
"BRAYDON.COBURN","D","20122013","PHI",33,606.93,0.1,0.3,0.1,0.49,3.16,6.03,9.19,0.19,3.12,1.64,3.08,4.25,6.72,3.66,1.98,1.09,1.38,0.3,0.1,0,0,0,0
"BRENDAN.GALLAGHER","F","20122013","MTL",44,498.52,1.44,0.96,0.48,2.89,11.92,14.92,21.18,1.1,12.12,9.68,7.38,3.97,5.05,10.35,0.96,1.93,1.32,1.68,0.12,0.12,7,13,-6
"BRENDAN.SMITH","D","20122013","DET",34,539.58,0,0.11,0.56,0.67,2.89,4.56,7.45,0.14,0,0,3.1,3.45,1.78,8.56,2.78,1,1.22,1.11,0.11,0.11,0,0,0
"BRENDEN.DILLON","D","20122013","DAL",48,872.82,0.21,0.07,0.27,0.55,4.67,7.01,10.11,0.19,4.41,2.94,2.71,3.51,8.11,5.57,1.1,0.41,1.17,0.27,0.21,0.21,0,0,0
"BRENDEN.MORROW","F","20122013","DAL",29,343.27,0.87,0.17,0.52,1.57,3.5,5.42,7.17,0.49,25,16.13,9.06,1.92,7.87,5.24,2.1,0.87,1.22,1.75,0,0,8,9,-1
"BRENDEN.MORROW","F","20122013","PIT",15,195.6,1.53,1.53,0.61,3.68,6.13,8.59,10.74,0.65,25,17.86,7.61,2.15,10.12,5.52,0.61,1.23,1.84,1.53,0.31,0.31,0,0,0
"BRENT.BURNS","D","20122013","S.J",30,420.12,1,0.71,0.71,2.43,8.71,12.43,16.57,0.67,11.48,8.05,5.38,1.71,7.43,3.43,2.57,0.71,0.86,0,0,0,3,9,-6
"BRENT.SEABROOK","D","20122013","CHI",47,806.7,0.37,0.15,0.3,0.82,3.27,4.54,7.59,0.18,11.36,8.2,3.98,5.73,6.69,4.98,2.53,0.82,0.52,0.15,0,0,0,0,0
"BRETT.BELLEMORE","D","20122013","CAR",8,93.77,0,0.64,0.64,1.28,1.92,6.4,11.52,0.36,0,0,5.7,5.12,7.68,13.44,2.56,1.92,0.64,1.28,0.64,0.64,0,0,0
"BRETT.CARSON","D","20122013","CGY",10,105.45,0,0,0.57,0.57,3.41,5.12,6.26,0.07,0,0,1.33,6.83,2.28,5.69,1.71,0,0,0,0,0,0,0,0
"BRETT.CLARK","D","20122013","MIN",8,102.6,0,0.58,0,0.58,3.51,4.68,10.53,0.16,0,0,3.38,6.43,2.92,4.09,1.75,0.58,0,0,0,0,0,0,0
"BRIAN.BOYLE","F","20122013","NYR",38,441.37,0.14,0.14,0.14,0.41,6.8,9.79,12.51,0.49,2,1.39,5.01,2.99,19.3,6.93,0.82,1.22,0.95,1.22,0.14,0.14,160,127,33
"BRIAN.CAMPBELL","D","20122013","FLA",48,973.37,0.12,0.25,0.12,0.49,2.59,3.82,5.67,0.09,4.76,3.23,2.44,3.02,0.62,4.68,1.42,0.8,0.31,0.31,0,0,0,0,0
"BRIAN.FLYNN","F","20122013","BUF",26,335.62,0.89,0.36,0.54,1.79,8.04,10.01,12.34,0.53,11.11,8.93,5.3,2.86,1.61,4.11,0.54,1.61,0,0.54,0,0,21,30,-9
"BRIAN.GIONTA","F","20122013","MTL",48,679.08,0.71,0.35,0.35,1.41,8.31,11.04,14.49,0.73,8.51,6.4,6.64,1.68,3,4.95,1.15,1.86,0.35,0.97,0,0,6,20,-14
"BRIAN.LASHOFF","D","20122013","DET",31,471.22,0.13,0.25,0.25,0.64,2.93,4.2,5.73,0.11,4.35,3.03,2.52,3.18,4.71,3.31,1.15,0.25,0.25,0.13,0,0,0,0,0
"BRIAN.LEE","D","20122013","T.B",22,298.15,0,0,0,0,2.62,4.43,6.84,0.09,0,0,2.09,5.63,9.86,6.64,1.41,0.2,1.21,0.4,0,0,0,0,0
"BRIAN.MCGRATTAN","F","20122013","CGY",19,136.12,1.32,0,0,1.32,7.93,10.14,13.22,0.52,16.67,13.04,5.09,2.64,13.66,4.85,0.44,0.88,0.88,0.88,1.32,1.32,0,1,-1
"BRIAN.STRAIT","D","20122013","NYI",19,293.43,0,0.2,0.61,0.82,2.45,4.09,5.93,0.08,0,0,1.9,4.09,6.54,7.57,0.82,0.41,0.82,0.2,0,0,0,0,0
"BROOKS.LAICH","F","20122013","WSH",9,118.92,0.5,1.01,0,1.51,3.53,5.05,11.6,0.33,14.29,10,6.5,1.51,6.05,6.56,2.02,0.5,0.5,0.5,0,0,33,27,6
"BROOKS.ORPIK","D","20122013","PIT",46,857.68,0,0.21,0.28,0.49,2.1,2.94,4.83,0.04,0,0,1.45,6.93,6.65,5.04,0.98,0.35,0.63,0.42,0,0,0,0,0
"BRUNO.GERVAIS","D","20122013","PHI",37,586.73,0.1,0.1,0.41,0.61,4.5,6.65,10.94,0.2,2.27,1.54,3.02,3.48,2.45,6.24,1.94,0.61,0.51,0.2,0,0,0,0,0
"BRYAN.ALLEN","D","20122013","ANA",41,675.48,0,0.09,0.44,0.53,2.13,4.62,7.82,0.13,0,0,2.71,4.09,5.15,6.66,1.33,0.27,1.07,0.53,0,0,0,0,0
"BRYAN.BICKELL","F","20122013","CHI",48,592.83,0.91,0.81,0.61,2.33,8.1,10.53,14.78,0.52,11.25,8.65,4.93,1.21,10.83,8.91,1.11,2.33,0.51,0.71,0.1,0.1,2,4,-2
"BRYAN.LITTLE","F","20122013","WPG",48,737.82,0.41,1.06,0.41,1.87,5.61,7.24,9.51,0.65,7.25,5.62,8.96,1.14,2.52,4.72,0.57,1.63,0.08,0.81,0,0,321,306,15
"BRYCE.SALVADOR","D","20122013","N.J",39,677.42,0,0.18,0,0.18,2.48,3.63,7.09,0.08,0,0,2.12,4.69,2.83,5.85,1.77,0.53,0.97,0.44,0,0,0,0,0
"CAL.CLUTTERBUCK","F","20122013","MIN",42,491.27,0.49,0.37,0.12,0.98,9.16,11.97,15.76,0.6,5.33,4.08,5.04,1.34,18.56,8.31,1.1,0.98,0.85,1.47,0.12,0.12,0,1,-1
