"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"DARRYL.SYDOR","D","20092010","STL",47,644,16.8,-0.468,-0.439,0,4.95,0.015,-4.72,0.16,-4.6
"DAVE.BOLLAND","F","20092010","CHI",39,526.1,13,0.013,-0.002,0.21,4.96,0.069,-0.02,0.61,0.6
"DAVE.SCATCHARD","F","20092010","NSH",16,151.6,3.7,-0.142,-0.157,-0.02,4.97,-0.006,-0.4,-0.01,-0.4
"DAVID.BACKES","F","20092010","STL",79,1031.4,26.9,0.058,0.043,0,4.95,-0.002,0.75,-0.03,0.7
"DAVID.BOOTH","F","20092010","FLA",28,382.9,9.7,-0.037,-0.052,-0.1,4.96,-0.031,-0.33,-0.2,-0.5
"DAVID.CLARKSON","F","20092010","N.J",46,545,13.4,0.21,0.195,-0.09,4.97,-0.034,1.77,-0.31,1.5
"DAVID.HALE","D","20092010","T.B",39,468.6,12.2,-0.005,0.023,-0.08,4.96,-0.025,0.18,-0.2,0
"DAVID.JONES","F","20092010","COL",23,338.6,8.6,0.234,0.219,0.02,4.96,0.004,1.24,0.02,1.3
"DAVID.KOCI","F","20092010","COL",43,130.7,3.3,-0.565,-0.58,0.02,4.96,0.012,-1.26,0.03,-1.2
"DAVID.KREJCI","F","20092010","BOS",79,1110.2,27.2,0.429,0.414,-0.14,4.96,-0.069,7.67,-1.27,6.4
"DAVID.LALIBERTE","F","20092010","PHI",11,76.2,2,0.647,0.632,-0.02,4.95,-0.008,0.8,-0.01,0.8
"DAVID.LEGWAND","F","20092010","NSH",82,1216.4,30.1,-0.29,-0.305,-0.02,4.97,0.011,-6.19,0.23,-6
"DAVID.MOSS","F","20092010","CGY",64,730.6,18.6,-0.37,-0.385,-0.1,4.97,-0.017,-4.68,-0.21,-4.9
"DAVID.PERRON","F","20092010","STL",82,1047.4,27.3,-0.005,-0.02,0,4.95,0.001,-0.35,0.03,-0.3
"DAVID.SCHLEMKO","D","20092010","ARI",17,260.5,6.7,0.266,0.294,0,4.95,-0.002,1.28,-0.01,1.3
"DAVID.STECKEL","F","20092010","WSH",79,732.9,18.5,-0.349,-0.365,0.35,4.96,0.126,-4.45,1.54,-2.9
"DAVIS.DREWISKE","D","20092010","L.A",42,587,14.9,-0.316,-0.288,-0.03,4.96,-0.001,-2.82,-0.01,-2.8
"DAYMOND.LANGKOW","F","20092010","CGY",72,995.7,25.3,-0.193,-0.208,-0.1,4.97,-0.021,-3.45,-0.34,-3.8
"DEAN.ARSENE","D","20092010","EDM",13,155.8,3.9,-0.552,-0.524,-0.06,4.96,-0.014,-1.36,-0.04,-1.4
"DEAN.MCAMMOND","F","20092010","N.J",62,676,16.6,-0.198,-0.213,-0.09,4.97,-0.022,-2.4,-0.24,-2.6
"DENIS.GREBESHKOV","D","20092010","EDM",47,803.8,20.3,-0.295,-0.267,-0.06,4.96,-0.007,-3.58,-0.1,-3.7
"DENNIS.SEIDENBERG","D","20092010","BOS",17,313.1,7.7,0.199,0.228,-0.14,4.96,-0.049,1.19,-0.26,0.9
"DENNIS.SEIDENBERG","D","20092010","FLA",62,1090.2,27.5,-0.017,0.011,-0.1,4.96,-0.032,0.2,-0.59,-0.4
"DENNIS.WIDEMAN","D","20092010","BOS",76,1384,33.9,-0.126,-0.098,-0.14,4.96,-0.039,-2.26,-0.9,-3.2
"DEREK.BOOGAARD","F","20092010","MIN",58,345.5,8.8,-0.328,-0.343,-0.07,4.96,-0.016,-1.98,-0.09,-2.1
"DEREK.DORSETT","F","20092010","CBJ",50,502.9,13,-0.004,-0.019,-0.1,4.96,-0.03,-0.16,-0.26,-0.4
"DEREK.JOSLIN","D","20092010","S.J",24,305.6,7.9,-0.296,-0.267,0.12,4.95,0.042,-1.36,0.22,-1.1
"DEREK.MACKENZIE","F","20092010","CBJ",18,142.7,3.7,0.225,0.21,-0.1,4.96,-0.033,0.5,-0.08,0.4
"DEREK.MEECH","D","20092010","DET",49,514.9,12.8,-0.568,-0.539,-0.07,4.96,-0.009,-4.63,-0.07,-4.7
"DEREK.MORRIS","D","20092010","ARI",18,275.3,7.1,0.233,0.261,0,4.95,-0.002,1.2,-0.01,1.2
"DEREK.MORRIS","D","20092010","BOS",58,965.8,23.7,-0.099,-0.071,-0.14,4.96,-0.042,-1.14,-0.68,-1.8
"DEREK.ROY","F","20092010","BUF",80,1111.2,28.5,0.015,0,0.03,4.96,0.011,-0.01,0.2,0.2
"DERICK.BRASSARD","F","20092010","CBJ",78,938.6,24.3,0.11,0.095,-0.1,4.96,-0.036,1.49,-0.56,0.9
"DERYK.ENGELLAND","D","20092010","PIT",9,138.3,3.6,-0.529,-0.501,0.15,4.95,0.053,-1.15,0.12,-1
"DEVIN.SETOGUCHI","F","20092010","S.J",69,875.9,22.6,-0.265,-0.28,0.12,4.95,0.051,-4.09,0.74,-3.3
"DION.PHANEUF","D","20092010","CGY",55,980.3,24.9,0.188,0.217,-0.1,4.97,-0.042,3.54,-0.69,2.9
"DION.PHANEUF","D","20092010","TOR",26,471.8,12,-0.045,-0.017,0,4.96,0.001,-0.13,0.01,-0.1
"DMITRY.KULIKOV","D","20092010","FLA",68,984.8,24.8,-0.237,-0.209,-0.1,4.96,-0.021,-3.43,-0.35,-3.8
"DOMINIC.MOORE","F","20092010","FLA",48,592.3,14.9,-0.098,-0.113,-0.1,4.96,-0.028,-1.11,-0.28,-1.4
"DOMINIC.MOORE","F","20092010","MTL",21,277.6,6.9,0.373,0.358,-0.11,4.96,-0.039,1.65,-0.18,1.5
"DONALD.BRASHEAR","F","20092010","NYR",36,222.9,5.7,-0.978,-0.993,-0.04,4.96,0,-3.69,0,-3.7
"DOUG.JANIK","D","20092010","DET",13,156.6,3.9,-0.575,-0.547,-0.07,4.96,-0.018,-1.43,-0.05,-1.5
"DOUGLAS.MURRAY","D","20092010","S.J",78,1326,34.2,-0.184,-0.156,0.12,4.95,0.049,-3.44,1.08,-2.4
"DOUG.WEIGHT","F","20092010","NYI",35,396.9,10.3,0.304,0.289,-0.02,4.96,-0.011,1.91,-0.07,1.8
"DRAYSON.BOWMAN","F","20092010","CAR",9,92.8,2.4,-0.172,-0.187,-0.03,4.96,-0.007,-0.29,-0.01,-0.3
"DREW.DOUGHTY","D","20092010","L.A",82,1473.3,37.5,0.039,0.067,-0.03,4.96,-0.015,1.65,-0.37,1.3
"DREW.MILLER","F","20092010","DET",66,695.5,17.3,-0.086,-0.101,-0.07,4.96,-0.019,-1.18,-0.22,-1.4
"DREW.MILLER","F","20092010","T.B",14,139.4,3.6,-1.102,-1.117,-0.08,4.96,-0.016,-2.6,-0.04,-2.6
"DREW.STAFFORD","F","20092010","BUF",71,828.9,21.3,0.188,0.173,0.03,4.96,0.003,2.38,0.04,2.4
"DUNCAN.KEITH","D","20092010","CHI",82,1677.1,41.3,0.224,0.252,0.21,4.96,0.048,7.04,1.34,8.4
"DUSTIN.BOYD","F","20092010","CGY",60,634.6,16.1,-0.23,-0.245,-0.1,4.97,-0.023,-2.59,-0.25,-2.8
"DUSTIN.BOYD","F","20092010","NSH",18,211.9,5.2,-0.474,-0.489,-0.02,4.97,-0.002,-1.73,-0.01,-1.7
"DUSTIN.BROWN","F","20092010","L.A",82,1164.3,29.6,-0.103,-0.118,-0.03,4.96,-0.003,-2.29,-0.06,-2.3
"DUSTIN.BYFUGLIEN","D","20092010","CHI",82,1103.6,27.2,-0.509,-0.481,0.21,4.96,0.095,-8.85,1.76,-7.1
"DUSTIN.KOHN","D","20092010","NYI",22,243.2,6.3,-0.249,-0.221,-0.02,4.96,-0.002,-0.89,-0.01,-0.9
"DUSTIN.PENNER","F","20092010","EDM",82,1125.5,28.4,0.474,0.459,-0.06,4.96,-0.045,8.6,-0.84,7.8
"DYLAN.REESE","D","20092010","NYI",19,241.3,6.3,0.746,0.774,-0.02,4.96,-0.015,3.11,-0.06,3.1
"ED.JOVANOVSKI","D","20092010","ARI",66,997.7,25.7,-0.081,-0.052,0,4.95,0.004,-0.87,0.07,-0.8
"ENVER.LISIN","F","20092010","NYR",57,589.8,15.1,0.032,0.017,-0.04,4.96,-0.012,0.16,-0.12,0
"ERIC.BELANGER","F","20092010","MIN",60,684,17.5,0.189,0.174,-0.07,4.96,-0.028,1.98,-0.32,1.7
"ERIC.BELANGER","F","20092010","WSH",17,205.8,5.2,-0.662,-0.677,0.35,4.96,0.12,-2.32,0.41,-1.9
"ERIC.BOULTON","F","20092010","ATL",62,421.2,10.9,-0.113,-0.128,0.06,4.96,0.023,-0.9,0.16,-0.7
"ERIC.BREWER","D","20092010","STL",59,1013.1,26.4,-0.23,-0.201,0,4.95,0.011,-3.4,0.19,-3.2
"ERIC.FEHR","F","20092010","WSH",69,728.4,18.4,0.258,0.243,0.35,4.96,0.104,2.96,1.26,4.2
"ERIC.GODARD","F","20092010","PIT",45,182,4.8,-0.091,-0.106,0.15,4.95,0.051,-0.32,0.15,-0.2
"ERIC.NYSTROM","F","20092010","CGY",82,887.1,22.5,-0.109,-0.124,-0.1,4.97,-0.026,-1.83,-0.38,-2.2
"ERIC.STAAL","F","20092010","CAR",69,1046.8,27.4,0.327,0.312,-0.03,4.96,-0.026,5.44,-0.45,5
"ERIK.CHRISTENSEN","F","20092010","ANA",9,81.4,2.1,-1.503,-1.518,0,4.96,0.005,-2.06,0.01,-2.1
"ERIK.CHRISTENSEN","F","20092010","NYR",49,656.8,16.8,0.241,0.226,-0.04,4.96,-0.019,2.48,-0.21,2.3
"ERIK.COLE","F","20092010","CAR",40,531.2,13.9,-0.075,-0.09,-0.03,4.96,-0.006,-0.8,-0.05,-0.9
"ERIK.JOHNSON","D","20092010","STL",79,1341.5,34.9,0.155,0.183,0,4.95,-0.013,4.1,-0.28,3.8
"ERIK.KARLSSON","D","20092010","OTT",60,991.3,25.1,-0.147,-0.119,-0.03,4.96,-0.003,-1.97,-0.05,-2
"ETHAN.MOREAU","F","20092010","EDM",76,904.7,22.8,-0.374,-0.389,-0.06,4.96,-0.001,-5.87,-0.01,-5.9
"EVANDER.KANE","F","20092010","ATL",66,816.3,21.2,0.306,0.291,0.06,4.96,0.008,3.95,0.11,4.1
"EVGENI.MALKIN","F","20092010","PIT",66,1007.7,26.4,0.161,0.146,0.15,4.95,0.042,2.46,0.7,3.2
"EVGENY.ARTYUKHIN","F","20092010","ANA",37,323.4,8.3,-0.16,-0.175,0,4.96,0.001,-0.94,0.01,-0.9
"EVGENY.ARTYUKHIN","F","20092010","ATL",17,145.2,3.8,0.481,0.466,0.06,4.96,0.017,1.13,0.04,1.2
"FABIAN.BRUNNSTROM","F","20092010","DAL",44,423.6,10.8,-0.131,-0.146,-0.02,4.96,-0.005,-1.03,-0.03,-1.1
"FEDOR.TYUTIN","D","20092010","CBJ",79,1333.6,34.5,0.082,0.11,-0.1,4.96,-0.039,2.45,-0.86,1.6
"FERNANDO.PISANI","F","20092010","EDM",40,480.2,12.1,-0.261,-0.276,-0.06,4.96,-0.012,-2.21,-0.09,-2.3
"FILIP.KUBA","D","20092010","OTT",53,874.4,22.2,0.17,0.198,-0.03,4.96,-0.018,2.89,-0.27,2.6
"FRANCIS.BOUILLON","D","20092010","NSH",81,1321.8,32.7,-0.323,-0.295,-0.02,4.97,0.012,-6.5,0.27,-6.2
"FRANCOIS.BEAUCHEMIN","D","20092010","TOR",82,1551.8,39.4,-0.328,-0.3,0,4.96,0.024,-7.75,0.63,-7.1
"FRANS.NIELSEN","F","20092010","NYI",75,883.6,23,0.037,0.022,-0.02,4.96,-0.006,0.32,-0.09,0.2
"FRAZER.MCLAREN","F","20092010","S.J",23,136.7,3.5,0.71,0.695,0.12,4.95,0.033,1.58,0.08,1.7
"FREDDY.MEYER","D","20092010","NYI",64,919.7,24,-0.038,-0.01,-0.02,4.96,-0.005,-0.15,-0.07,-0.2
"FREDRIK.MODIN","F","20092010","CBJ",24,287.4,7.4,-0.566,-0.581,-0.1,4.96,-0.022,-2.78,-0.11,-2.9
"FREDRIK.MODIN","F","20092010","L.A",20,225.9,5.7,-0.803,-0.818,-0.03,4.96,-0.001,-3.08,0,-3.1
"FREDRIK.SJOSTROM","F","20092010","CGY",46,391.7,9.9,-0.374,-0.389,-0.1,4.97,-0.023,-2.54,-0.15,-2.7
"FREDRIK.SJOSTROM","F","20092010","TOR",19,215.8,5.5,-0.418,-0.433,0,4.96,0.005,-1.56,0.02,-1.5
"GARNET.EXELBY","D","20092010","TOR",51,438.2,11.1,-0.318,-0.289,0,4.96,0.007,-2.11,0.05,-2.1
"GEORGE.PARROS","F","20092010","ANA",57,335,8.6,-0.35,-0.365,0,4.96,0.005,-2.04,0.03,-2
"GEORGES.LARAQUE","F","20092010","MTL",28,157.3,3.9,-0.244,-0.259,-0.11,4.96,-0.032,-0.68,-0.08,-0.8
"GILBERT.BRULE","F","20092010","EDM",65,817,20.6,0.376,0.361,-0.06,4.96,-0.033,4.92,-0.45,4.5
"GLEN.METROPOLIT","F","20092010","MTL",69,767.8,19.1,-0.046,-0.061,-0.11,4.96,-0.032,-0.78,-0.41,-1.2
"GRANT.CLITSOME","D","20092010","CBJ",11,143,3.7,1.104,1.133,-0.1,4.96,-0.039,2.7,-0.09,2.6
"GREGORY.CAMPBELL","F","20092010","FLA",60,749.6,18.9,-0.257,-0.272,-0.1,4.96,-0.021,-3.4,-0.27,-3.7
"GREG.ZANON","D","20092010","MIN",81,1500.5,38.4,-0.14,-0.112,-0.07,4.96,-0.014,-2.8,-0.34,-3.1
"GUILLAUME.LATENDRESSE","F","20092010","MIN",55,768.3,19.7,0.271,0.255,-0.07,4.96,-0.032,3.27,-0.41,2.9
"GUILLAUME.LATENDRESSE","F","20092010","MTL",23,226.3,5.6,-0.222,-0.237,-0.11,4.96,-0.032,-0.9,-0.12,-1
"HAL.GILL","D","20092010","MTL",68,1017.6,25.3,-0.342,-0.314,-0.11,4.96,-0.018,-5.32,-0.31,-5.6
"HENRIK.SEDIN","F","20092010","VAN",82,1225.6,32.1,0.642,0.627,0.14,4.96,0.004,12.8,0.09,12.9
"HENRIK.TALLINDER","D","20092010","BUF",82,1386,35.6,0.195,0.223,0.03,4.96,-0.005,5.15,-0.12,5
"HENRIK.ZETTERBERG","F","20092010","DET",74,1129,28.1,0.384,0.369,-0.07,4.96,-0.043,6.94,-0.82,6.1
"IAN.LAPERRIERE","F","20092010","PHI",82,771.6,20.2,-0.19,-0.205,-0.02,4.95,0.003,-2.63,0.03,-2.6
"IAN.WHITE","D","20092010","CGY",27,461.3,11.7,0.43,0.458,-0.1,4.97,-0.042,3.52,-0.32,3.2
"IAN.WHITE","D","20092010","TOR",56,1081.1,27.5,0.148,0.177,0,4.96,-0.009,3.18,-0.16,3
"ILKKA.PIKKARAINEN","F","20092010","N.J",31,240.9,5.9,-0.381,-0.396,-0.09,4.97,-0.024,-1.59,-0.1,-1.7
"ILYA.KOVALCHUK","F","20092010","ATL",49,786,20.4,0.161,0.146,0.06,4.96,0.015,1.91,0.19,2.1
"ILYA.KOVALCHUK","F","20092010","N.J",27,426.9,10.5,0.523,0.508,-0.09,4.97,-0.039,3.61,-0.28,3.3
"JACK.HILLEN","D","20092010","NYI",68,1087.8,28.3,0.079,0.108,-0.02,4.96,-0.011,1.95,-0.21,1.7
"JACK.JOHNSON","D","20092010","L.A",80,1411.7,35.9,0.1,0.128,-0.03,4.96,-0.019,3.02,-0.45,2.6
"JAIME.SIFERS","D","20092010","MIN",14,169.7,4.3,0.526,0.555,-0.07,4.96,-0.027,1.57,-0.08,1.5
"JAKUB.VORACEK","F","20092010","CBJ",80,1030.2,26.7,0.361,0.346,-0.1,4.96,-0.05,5.94,-0.85,5.1
"JAMAL.MAYERS","F","20092010","CGY",27,231.7,5.9,0.027,0.012,-0.1,4.97,-0.031,0.05,-0.12,-0.1
"JAMAL.MAYERS","F","20092010","TOR",44,348.6,8.9,-0.408,-0.423,0,4.96,0.008,-2.46,0.05,-2.4
"JAMES.NEAL","F","20092010","DAL",77,1088.2,27.8,0.297,0.282,-0.02,4.96,-0.024,5.12,-0.43,4.7
"JAMES.SHEPPARD","F","20092010","MIN",64,689.1,17.6,-0.13,-0.145,-0.07,4.96,-0.017,-1.66,-0.2,-1.9
"JAMES.VAN RIEMSDYK","F","20092010","PHI",78,881.1,23,0.149,0.134,-0.02,4.95,-0.012,1.97,-0.18,1.8
"JAMES.WISNIEWSKI","D","20092010","ANA",69,1237.7,31.7,-0.304,-0.276,0,4.96,0.016,-5.69,0.33,-5.4
"JAMES.WRIGHT","F","20092010","T.B",48,455.1,11.9,-0.405,-0.42,-0.08,4.96,-0.014,-3.19,-0.11,-3.3
"JAMIE.BENN","F","20092010","DAL",81,1012.5,25.9,0.084,0.069,-0.02,4.96,-0.011,1.16,-0.19,1
"JAMIE.LANGENBRUNNER","F","20092010","N.J",81,1175.8,28.9,-0.102,-0.117,-0.09,4.97,-0.022,-2.29,-0.43,-2.7
"JAMIE.LUNDMARK","F","20092010","CGY",21,275.9,7,-0.143,-0.158,-0.1,4.97,-0.029,-0.73,-0.13,-0.9
"JAMIE.LUNDMARK","F","20092010","TOR",15,157.4,4,-0.578,-0.593,0,4.96,0.005,-1.56,0.01,-1.5
"JAMIE.MCBAIN","D","20092010","CAR",14,268.3,7,0.888,0.916,-0.03,4.96,-0.021,4.1,-0.1,4
"JAMIE.MCGINN","F","20092010","S.J",59,544.1,14,-0.211,-0.226,0.12,4.95,0.045,-2.05,0.4,-1.6
"JAN.HEJDA","D","20092010","CBJ",61,1016.2,26.3,-0.355,-0.327,-0.1,4.96,-0.014,-5.54,-0.23,-5.8
"JANNIK.HANSEN","F","20092010","VAN",47,468.3,12.3,-0.14,-0.155,0.14,4.96,0.049,-1.21,0.38,-0.8
"JARED.BOLL","F","20092010","CBJ",67,468.9,12.1,-0.285,-0.3,-0.1,4.96,-0.024,-2.35,-0.18,-2.5
"JARKKO.RUUTU","F","20092010","OTT",82,903,22.9,0.173,0.158,-0.03,4.96,-0.017,2.38,-0.25,2.1
"JAROME.IGINLA","F","20092010","CGY",82,1356,34.4,0.076,0.061,-0.1,4.97,-0.035,1.37,-0.8,0.6
"JAROSLAV.SPACEK","D","20092010","MTL",74,1343,33.4,0.233,0.261,-0.11,4.96,-0.052,5.84,-1.16,4.7
"JARRET.STOLL","F","20092010","L.A",73,888.8,22.6,0.249,0.234,-0.03,4.96,-0.021,3.47,-0.31,3.2
"JASON.ARNOTT","F","20092010","NSH",63,930.3,23,0.26,0.245,-0.02,4.97,-0.018,3.8,-0.29,3.5
"JASON.BLAKE","F","20092010","ANA",26,341.8,8.8,-0.232,-0.247,0,4.96,0.003,-1.41,0.02,-1.4
"JASON.BLAKE","F","20092010","TOR",56,739.5,18.8,-0.07,-0.085,0,4.96,0.004,-1.05,0.05,-1
"JASON.CHIMERA","F","20092010","CBJ",39,502.5,13,0.233,0.218,-0.1,4.96,-0.037,1.83,-0.31,1.5
"JASON.CHIMERA","F","20092010","WSH",39,456.4,11.5,-0.075,-0.09,0.35,4.96,0.115,-0.68,0.87,0.2
"JASON.DEMERS","D","20092010","S.J",51,630.1,16.3,0.2,0.228,0.12,4.95,0.031,2.4,0.32,2.7
"JASON.GARRISON","D","20092010","FLA",39,523.6,13.2,0.213,0.241,-0.1,4.96,-0.038,2.11,-0.33,1.8
"JASON.POMINVILLE","F","20092010","BUF",82,1048,26.9,0.078,0.063,0.03,4.96,0.007,1.11,0.13,1.2
"JASON.SPEZZA","F","20092010","OTT",60,867.9,22,0.212,0.197,-0.03,4.96,-0.018,2.85,-0.26,2.6
"JASON.STRUDWICK","D","20092010","EDM",72,1025.9,25.8,0.007,0.035,-0.06,4.96,-0.02,0.6,-0.35,0.3
"JASON.WILLIAMS","F","20092010","DET",44,482,12,-0.516,-0.531,-0.07,4.96,-0.01,-4.27,-0.08,-4.3
"JAY.BEAGLE","F","20092010","WSH",7,64.4,1.6,-0.581,-0.596,0.35,4.96,0.115,-0.64,0.12,-0.5
"JAY.BOUWMEESTER","D","20092010","CGY",82,1536.2,39,-0.199,-0.171,-0.1,4.97,-0.018,-4.37,-0.46,-4.8
"JAY.HARRISON","D","20092010","CAR",37,476.4,12.5,-0.472,-0.443,-0.03,4.96,0.003,-3.52,0.02,-3.5
"JAY.LEACH","D","20092010","MTL",7,76.5,1.9,-0.02,0.009,-0.11,4.96,-0.034,0.01,-0.04,0
"JAY.LEACH","D","20092010","S.J",27,363.4,9.4,0.001,0.029,0.12,4.95,0.038,0.18,0.23,0.4
"JAY.MCCLEMENT","F","20092010","STL",82,1031,26.9,-0.017,-0.032,0,4.95,0.002,-0.56,0.04,-0.5
"JAY.MCKEE","D","20092010","PIT",61,765.7,20,0.159,0.187,0.15,4.95,0.042,2.39,0.54,2.9
"JAY.PANDOLFO","F","20092010","N.J",52,613.2,15.1,-0.314,-0.329,-0.09,4.97,-0.019,-3.37,-0.19,-3.6
"JAY.ROSEHILL","F","20092010","TOR",15,91.7,2.3,-0.025,-0.04,0,4.96,0.001,-0.06,0,-0.1
"JED.ORTMEYER","F","20092010","S.J",75,729.7,18.8,-0.322,-0.337,0.12,4.95,0.051,-4.1,0.62,-3.5
"JEFF.CARTER","F","20092010","PHI",74,1026.4,26.8,0.157,0.142,-0.02,4.95,-0.014,2.43,-0.23,2.2
"JEFF.FINGER","D","20092010","TOR",39,454.8,11.6,-0.089,-0.061,0,4.96,0.002,-0.46,0.02,-0.4
"JEFF.HALPERN","F","20092010","L.A",16,140.5,3.6,-0.75,-0.765,-0.03,4.96,-0.004,-1.79,-0.01,-1.8
"JEFF.HALPERN","F","20092010","T.B",55,623.5,16.3,-0.342,-0.357,-0.08,4.96,-0.013,-3.71,-0.13,-3.8
"JEFF.SCHULTZ","D","20092010","WSH",73,1230.2,31.1,0.209,0.237,0.35,4.96,0.098,4.86,2,6.9
"JEFF.TAFFE","F","20092010","FLA",21,166.5,4.2,-0.203,-0.218,-0.1,4.96,-0.03,-0.6,-0.08,-0.7
"JEFF.TAMBELLINI","F","20092010","NYI",36,365.7,9.5,-0.296,-0.311,-0.02,4.96,0.001,-1.9,0.01,-1.9
"JEFF.WOYWITKA","D","20092010","DAL",35,471.9,12.1,-0.468,-0.439,-0.02,4.96,0.003,-3.46,0.02,-3.4
"JERE.LEHTINEN","F","20092010","DAL",57,662.3,16.9,-0.347,-0.362,-0.02,4.96,0.005,-3.99,0.05,-3.9
"JERRED.SMITHSON","F","20092010","NSH",69,790.9,19.6,-0.083,-0.098,-0.02,4.97,-0.003,-1.29,-0.04,-1.3
"JESSE.JOENSUU","F","20092010","NYI",11,117.3,3.1,0.088,0.073,-0.02,4.96,-0.006,0.14,-0.01,0.1
"JESSE.WINCHESTER","F","20092010","OTT",52,450.5,11.4,-0.044,-0.059,-0.03,4.96,-0.008,-0.45,-0.06,-0.5
"J-F.JACQUES","F","20092010","EDM",49,521.2,13.1,-0.083,-0.098,-0.06,4.96,-0.016,-0.85,-0.14,-1
"JIM.SLATER","F","20092010","ATL",61,633.7,16.5,0.054,0.039,0.06,4.96,0.019,0.41,0.2,0.6
"JIM.VANDERMEER","D","20092010","ARI",62,928.4,23.9,-0.048,-0.02,0,4.95,0.003,-0.31,0.04,-0.3
"JIRI.TLUSTY","F","20092010","CAR",18,210.1,5.5,0.09,0.075,-0.03,4.96,-0.009,0.26,-0.03,0.2
"JOCHEN.HECHT","F","20092010","BUF",79,1074.3,27.6,0.339,0.324,0.03,4.96,-0.007,5.8,-0.13,5.7
"JODY.SHELLEY","F","20092010","NYR",21,142.8,3.7,0.465,0.45,-0.04,4.96,-0.015,1.07,-0.04,1
"JODY.SHELLEY","F","20092010","S.J",35,224.2,5.8,-0.44,-0.455,0.12,4.95,0.043,-1.7,0.16,-1.5
"JOE.CORVO","D","20092010","CAR",33,548.1,14.4,-0.255,-0.227,-0.03,4.96,-0.002,-2.07,-0.02,-2.1
"JOE.CORVO","D","20092010","WSH",18,304.7,7.7,-0.708,-0.679,0.35,4.96,0.123,-3.45,0.63,-2.8
"JOEL.WARD","F","20092010","NSH",71,1004.6,24.9,-0.098,-0.113,-0.02,4.97,-0.001,-1.89,-0.02,-1.9
"JOE.PAVELSKI","F","20092010","S.J",66,897,23.2,0.052,0.037,0.12,4.95,0.036,0.55,0.54,1.1
"JOE.THORNTON","F","20092010","S.J",78,1175.2,30.3,0.312,0.297,0.12,4.95,0.02,5.82,0.39,6.2
"JOFFREY.LUPUL","F","20092010","ANA",23,292.4,7.5,0.391,0.376,0,4.96,-0.007,1.83,-0.04,1.8
"JOHAN.FRANZEN","F","20092010","DET",27,416.1,10.4,0,-0.015,-0.07,4.96,-0.022,-0.1,-0.15,-0.3
"JOHN.CARLSON","D","20092010","WSH",22,324.1,8.2,0.434,0.462,0.35,4.96,0.105,2.49,0.57,3.1
"JOHN.ERSKINE","D","20092010","WSH",50,732.5,18.5,-0.004,0.024,0.35,4.96,0.112,0.3,1.36,1.7
"JOHN.MADDEN","F","20092010","CHI",79,1002.6,24.7,-0.345,-0.36,0.21,4.96,0.087,-6.02,1.45,-4.6
"JOHN-MICHAEL.LILES","D","20092010","COL",59,861.3,21.8,-0.013,0.015,0.02,4.96,0.007,0.21,0.1,0.3
"JOHN.MITCHELL","F","20092010","TOR",60,747,19,-0.311,-0.326,0,4.96,0.013,-4.06,0.16,-3.9
"JOHNNY.BOYCHUK","D","20092010","BOS",51,772.7,18.9,0.237,0.265,-0.14,4.96,-0.056,3.41,-0.72,2.7
"JOHNNY.ODUYA","D","20092010","ATL",27,438.2,11.4,0.24,0.268,0.06,4.96,0.014,1.96,0.11,2.1
"JOHNNY.ODUYA","D","20092010","N.J",40,714.6,17.6,0.261,0.29,-0.09,4.97,-0.039,3.45,-0.46,3
"JOHN.SCOTT","F","20092010","MIN",51,424.2,10.9,-0.084,-0.099,-0.07,4.96,-0.02,-0.7,-0.14,-0.8
"JOHN.TAVARES","F","20092010","NYI",81,1077.3,28.1,0.1,0.085,-0.02,4.96,-0.01,1.53,-0.18,1.3
"JONATHAN.CHEECHOO","F","20092010","OTT",61,656.8,16.6,-0.124,-0.139,-0.03,4.96,-0.005,-1.52,-0.05,-1.6
"JONATHAN.ERICSSON","D","20092010","DET",62,902.7,22.5,0.035,0.063,-0.07,4.96,-0.025,0.95,-0.38,0.6
"JONATHAN.TOEWS","F","20092010","CHI",76,1154,28.5,0.208,0.193,0.21,4.96,0.058,3.71,1.12,4.8
"JONI.PITKANEN","D","20092010","CAR",71,1443.8,37.8,0.169,0.197,-0.03,4.96,-0.023,4.75,-0.56,4.2
"JON.KALINSKI","F","20092010","PHI",10,67.4,1.8,-0.065,-0.08,-0.02,4.95,-0.006,-0.09,-0.01,-0.1
"JON.SIM","F","20092010","NYI",76,810.1,21.1,-0.069,-0.084,-0.02,4.96,-0.002,-1.13,-0.02,-1.1
"JORDAN.HENDRY","D","20092010","CHI",43,491.4,12.1,-0.139,-0.11,0.21,4.96,0.072,-0.9,0.59,-0.3
"JORDAN.LEOPOLD","D","20092010","FLA",61,1098.2,27.7,-0.036,-0.008,-0.1,4.96,-0.031,-0.14,-0.57,-0.7
"JORDAN.LEOPOLD","D","20092010","PIT",20,322.6,8.4,-0.043,-0.015,0.15,4.95,0.05,-0.08,0.27,0.2
"JORDAN.STAAL","F","20092010","PIT",81,1122.9,29.4,0.139,0.123,0.15,4.95,0.042,2.31,0.79,3.1
"JORDIN.TOOTOO","F","20092010","NSH",51,538.1,13.3,-0.022,-0.037,-0.02,4.97,-0.006,-0.33,-0.05,-0.4
"JOSH.BAILEY","F","20092010","NYI",72,872.8,22.7,0.273,0.258,-0.02,4.96,-0.017,3.75,-0.25,3.5
