"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"BROOKS.LAICH","F","20132014","WSH",51,649.4,16,-0.111,-0.136,-0.1,4.96,-0.027,-1.47,-0.29,-1.8
"BROOKS.ORPIK","D","20132014","PIT",72,1284.4,31.6,0.004,-0.002,0.06,4.96,0.02,-0.04,0.42,0.4
"BRYAN.ALLEN","D","20132014","ANA",68,1011.9,25.5,-0.039,-0.044,0.4,4.96,0.133,-0.75,2.23,1.5
"BRYAN.BICKELL","F","20132014","CHI",59,636,15.5,-0.384,-0.409,0.28,4.97,0.105,-4.33,1.11,-3.2
"BRYAN.LITTLE","F","20132014","WPG",82,1206.3,29.7,0.127,0.102,0.08,4.96,0.021,2.05,0.42,2.5
"BRYCE.SALVADOR","D","20132014","N.J",40,643.6,15.8,-0.059,-0.065,-0.2,4.97,-0.062,-0.69,-0.67,-1.4
"CAL.CLUTTERBUCK","F","20132014","NYI",73,806.3,19.9,-0.362,-0.387,-0.06,4.96,-0.003,-5.21,-0.04,-5.2
"CALLE.JARNKROK","F","20132014","NSH",12,150.8,3.7,1.136,1.111,0.02,4.97,-0.003,2.79,-0.01,2.8
"CALVIN.DE HAAN","D","20132014","NYI",51,909.3,22.4,0.019,0.013,-0.06,4.96,-0.019,0.2,-0.29,-0.1
"CAM.ATKINSON","F","20132014","CBJ",79,1036.5,26.1,-0.085,-0.11,0.02,4.97,0.011,-1.9,0.18,-1.7
"CAMERON.GAUNCE","D","20132014","DAL",9,114.3,2.8,1.124,1.118,0.1,4.96,0.027,2.13,0.05,2.2
"CAM.FOWLER","D","20132014","ANA",70,1200.7,30.2,-0.197,-0.202,0.4,4.96,0.143,-4.05,2.85,-1.2
"CAM.JANSSEN","F","20132014","N.J",24,117.3,2.9,0.653,0.628,-0.2,4.97,-0.068,1.23,-0.13,1.1
"CARL.GUNNARSSON","D","20132014","TOR",80,1280.9,31.5,0.07,0.064,-0.03,4.96,-0.013,1.37,-0.29,1.1
"CARL.HAGELIN","F","20132014","NYR",72,961.3,23.8,0.234,0.209,-0.06,4.97,-0.028,3.35,-0.44,2.9
"CARLO.COLAIACOVO","D","20132014","STL",25,345.5,8.6,-0.493,-0.499,0.12,4.96,0.049,-2.87,0.28,-2.6
"CARL.SODERBERG","F","20132014","BOS",73,902.6,22,0.04,0.015,0.21,4.97,0.067,0.23,1.01,1.2
"CARTER.ASHTON","F","20132014","TOR",32,196.6,4.8,-0.049,-0.074,-0.03,4.96,-0.009,-0.24,-0.03,-0.3
"CASEY.CIZIKAS","F","20132014","NYI",80,847,20.9,-0.564,-0.589,-0.06,4.96,0.006,-8.31,0.09,-8.2
"CASEY.WELLMAN","F","20132014","WSH",13,120.3,3,0.309,0.283,-0.1,4.96,-0.033,0.57,-0.07,0.5
"CHAD.BILLINS","D","20132014","CGY",10,109.8,2.7,0.19,0.184,-0.08,4.97,-0.028,0.34,-0.05,0.3
"CHAD.RUHWEDEL","D","20132014","BUF",21,331.4,8.3,-0.339,-0.344,-0.45,4.97,-0.139,-1.9,-0.77,-2.7
"CHARLIE.COYLE","F","20132014","MIN",70,1007,24.7,0.014,-0.011,-0.16,4.96,-0.049,-0.18,-0.83,-1
"CHRIS.BREEN","D","20132014","CGY",9,80.3,1.9,1.418,1.413,-0.08,4.97,-0.032,1.89,-0.04,1.8
"CHRIS.BUTLER","D","20132014","CGY",82,1405.2,34,-0.335,-0.341,-0.08,4.97,-0.003,-7.98,-0.08,-8.1
"CHRIS.CONNER","F","20132014","PIT",19,216.1,5.3,-0.038,-0.064,0.06,4.96,0.02,-0.23,0.07,-0.2
"CHRIS.HIGGINS","F","20132014","VAN",78,1178,29,0.114,0.089,-0.06,4.96,-0.026,1.75,-0.51,1.2
"CHRIS.KELLY","F","20132014","BOS",57,710.5,17.3,-0.07,-0.095,0.21,4.97,0.071,-1.13,0.84,-0.3
"CHRIS.KREIDER","F","20132014","NYR",66,866.8,21.5,0.419,0.393,-0.06,4.97,-0.035,5.68,-0.5,5.2
"CHRIS.KUNITZ","F","20132014","PIT",78,1171.8,28.9,0.452,0.427,0.06,4.96,-0.005,8.34,-0.1,8.2
"CHRIS.MUELLER","F","20132014","DAL",9,80.4,2,-1.379,-1.404,0.1,4.96,0.04,-1.88,0.05,-1.8
"CHRIS.NEIL","F","20132014","OTT",76,835.6,20.9,-0.258,-0.283,0.07,4.95,0.036,-3.94,0.5,-3.4
"CHRIS.PHILLIPS","D","20132014","OTT",70,1020.3,25.6,-0.098,-0.104,0.07,4.95,0.029,-1.76,0.49,-1.3
"CHRIS.PORTER","F","20132014","STL",22,216.1,5.4,-0.843,-0.868,0.12,4.96,0.05,-3.13,0.18,-2.9
"CHRIS.STEWART","F","20132014","STL",58,673,16.8,0.131,0.106,0.12,4.96,0.037,1.19,0.41,1.6
"CHRIS.SUMMERS","D","20132014","ARI",18,230,5.7,-0.339,-0.345,-0.08,4.96,-0.02,-1.32,-0.08,-1.4
"CHRIS.TANEV","D","20132014","VAN",64,1108.5,27.3,0.077,0.072,-0.06,4.96,-0.025,1.32,-0.45,0.9
"CHRIS.TERRY","F","20132014","CAR",10,100.5,2.5,-0.961,-0.987,-0.1,4.97,-0.028,-1.65,-0.05,-1.7
"CHRIS.THORBURN","F","20132014","WPG",55,483.3,11.9,0.053,0.028,0.08,4.96,0.026,0.22,0.21,0.4
"CHRISTIAN.EHRHOFF","D","20132014","BUF",79,1371.1,34.2,0.254,0.249,-0.45,4.97,-0.162,5.68,-3.69,2
"CHRIS.VANDEVELDE","F","20132014","PHI",18,108.6,2.8,-0.528,-0.553,0.03,4.96,0.012,-1,0.02,-1
"CHUCK.KOBASEW","F","20132014","PIT",33,328.7,8.1,-0.671,-0.697,0.06,4.96,0.031,-3.82,0.17,-3.6
"CLARKE.MACARTHUR","F","20132014","OTT",79,1056.1,26.5,0.133,0.108,0.07,4.95,0.018,1.89,0.31,2.2
"CLAUDE.GIROUX","F","20132014","PHI",82,1237,31.8,0.26,0.235,0.03,4.96,-0.006,4.84,-0.13,4.7
"CLAYTON.STONER","D","20132014","MIN",63,749.1,18.4,-0.224,-0.23,-0.16,4.96,-0.041,-2.87,-0.52,-3.4
"CODY.CECI","D","20132014","OTT",49,680,17,0.14,0.134,0.07,4.95,0.019,1.52,0.21,1.7
"CODY.EAKIN","F","20132014","DAL",81,1081.8,26.9,-0.246,-0.272,0.1,4.96,0.049,-4.9,0.88,-4
"CODY.FRANSON","D","20132014","TOR",79,1246.8,30.6,0.008,0.002,-0.03,4.96,-0.009,0.04,-0.2,-0.2
"CODY.HODGSON","F","20132014","BUF",72,1009.4,25.2,-0.032,-0.057,-0.45,4.97,-0.142,-0.96,-2.38,-3.3
"CODY.MCCORMICK","F","20132014","BUF",29,209,5.2,0.202,0.177,-0.45,4.97,-0.146,0.62,-0.51,0.1
"CODY.MCCORMICK","F","20132014","MIN",14,113.1,2.8,0.103,0.078,-0.16,4.96,-0.05,0.15,-0.09,0.1
"CODY.MCLEOD","F","20132014","COL",71,618.4,15.2,-0.216,-0.241,0.18,4.97,0.064,-2.49,0.66,-1.8
"COLBY.ROBAK","D","20132014","FLA",16,252.1,6.3,-0.65,-0.656,-0.09,4.97,-0.022,-2.75,-0.09,-2.8
"COLIN.FRASER","F","20132014","L.A",33,272.7,6.9,-0.838,-0.864,-0.12,4.96,-0.025,-3.93,-0.11,-4
"COLIN.GREENING","F","20132014","OTT",76,905.5,22.7,-0.282,-0.307,0.07,4.95,0.038,-4.64,0.57,-4.1
"COLIN.MCDONALD","F","20132014","NYI",70,813.1,20.1,0.005,-0.02,-0.06,4.96,-0.018,-0.27,-0.24,-0.5
"COLIN.WILSON","F","20132014","NSH",81,1086.8,26.5,-0.025,-0.05,0.02,4.97,0.008,-0.9,0.14,-0.8
"COLTON.ORR","F","20132014","TOR",54,287.4,7.1,-0.27,-0.295,-0.03,4.96,-0.005,-1.41,-0.02,-1.4
"COLTON.SCEVIOUR","F","20132014","DAL",26,319.9,8,0.3,0.275,0.1,4.96,0.029,1.47,0.16,1.6
"COLTON.SISSONS","F","20132014","NSH",17,167.4,4.1,0.11,0.085,0.02,4.97,0.004,0.24,0.01,0.2
"CONNOR.CARRICK","D","20132014","WSH",34,489.9,12,-0.077,-0.083,-0.1,4.96,-0.029,-0.68,-0.24,-0.9
"CONNOR.MURPHY","D","20132014","ARI",30,476.2,11.8,0.406,0.401,-0.08,4.96,-0.034,3.18,-0.27,2.9
"COREY.PERRY","F","20132014","ANA",81,1196.7,30.1,0.361,0.336,0.4,4.96,0.11,6.69,2.19,8.9
"COREY.POTTER","D","20132014","EDM",16,183.1,4.6,0.816,0.81,-0.08,4.96,-0.033,2.47,-0.1,2.4
"COREY.TROPP","F","20132014","BUF",9,87.6,2.2,-0.373,-0.398,-0.45,4.97,-0.143,-0.58,-0.21,-0.8
"COREY.TROPP","F","20132014","CBJ",44,374.6,9.4,0.721,0.696,0.02,4.97,-0.008,4.34,-0.05,4.3
"CORY.CONACHER","F","20132014","BUF",19,239.8,6,0.055,0.03,-0.45,4.97,-0.145,0.12,-0.58,-0.5
"CORY.CONACHER","F","20132014","OTT",60,656,16.4,0.407,0.382,0.07,4.95,0.011,4.17,0.12,4.3
"CORY.EMMERTON","F","20132014","DET",18,134.6,3.4,-0.574,-0.599,0,4.96,0.004,-1.34,0.01,-1.3
"CORY.SARICH","D","20132014","COL",54,818,20.1,0.039,0.033,0.18,4.97,0.055,0.45,0.75,1.2
"CRAIG.ADAMS","F","20132014","PIT",82,760.9,18.7,-0.579,-0.604,0.06,4.96,0.042,-7.66,0.54,-7.1
"CRAIG.SMITH","F","20132014","NSH",79,1106,27,0.342,0.316,0.02,4.97,-0.012,5.83,-0.22,5.6
"CURTIS.GLENCROSS","F","20132014","CGY",38,541.7,13.1,-0.06,-0.085,-0.08,4.97,-0.024,-0.77,-0.22,-1
"DAINIUS.ZUBRUS","F","20132014","N.J",82,1205.6,29.7,0.04,0.015,-0.2,4.97,-0.065,0.3,-1.31,-1
"DALE.WEISE","F","20132014","MTL",17,159,4,0.08,0.054,-0.08,4.96,-0.026,0.14,-0.07,0.1
"DALE.WEISE","F","20132014","VAN",44,336.6,8.3,0.195,0.17,-0.06,4.96,-0.024,0.95,-0.13,0.8
"DALTON.PROUT","D","20132014","CBJ",49,755.1,19,-0.411,-0.417,0.02,4.97,0.021,-5.24,0.26,-5
"DAMIEN.BRUNNER","F","20132014","N.J",60,675.2,16.6,-0.006,-0.031,-0.2,4.97,-0.063,-0.35,-0.71,-1.1
"DAN.BOYLE","D","20132014","S.J",75,1275.9,31.1,-0.346,-0.352,0.1,4.96,0.054,-7.49,1.15,-6.3
"DAN.CARCILLO","F","20132014","L.A",26,252.9,6.4,-0.134,-0.159,-0.12,4.96,-0.035,-0.67,-0.15,-0.8
"DAN.CARCILLO","F","20132014","NYR",31,267.6,6.6,0.001,-0.024,-0.06,4.97,-0.017,-0.11,-0.08,-0.2
"DAN.GIRARDI","D","20132014","NYR",81,1469,36.4,0.102,0.096,-0.06,4.97,-0.025,2.35,-0.61,1.7
"DAN.HAMHUIS","D","20132014","VAN",79,1480.1,36.5,0.246,0.24,-0.06,4.96,-0.038,5.92,-0.94,5
"DANIEL.ALFREDSSON","F","20132014","DET",68,900,22.5,-0.017,-0.042,0,4.96,0.002,-0.63,0.03,-0.6
"DANIEL.BRIERE","F","20132014","MTL",69,756.4,19.1,0.221,0.196,-0.08,4.96,-0.033,2.47,-0.42,2.1
"DANIEL.CLEARY","F","20132014","DET",52,555,13.8,-0.463,-0.488,0,4.96,0.014,-4.52,0.13,-4.4
"DANIEL.PAILLE","F","20132014","BOS",72,676.1,16.4,-0.112,-0.137,0.21,4.97,0.072,-1.54,0.82,-0.7
"DANIEL.SEDIN","F","20132014","VAN",73,1146,28.2,0.024,-0.001,-0.06,4.96,-0.021,-0.02,-0.39,-0.4
"DANIEL.WINNIK","F","20132014","ANA",76,941.3,23.7,-0.257,-0.282,0.4,4.96,0.144,-4.42,2.25,-2.2
"DANNY.DEKEYSER","D","20132014","DET",65,1133.3,28.3,-0.176,-0.182,0,4.96,0.01,-3.44,0.2,-3.2
"DANY.HEATLEY","F","20132014","MIN",76,916.2,22.5,-0.161,-0.186,-0.16,4.96,-0.042,-2.84,-0.63,-3.5
"DARREN.ARCHIBALD","F","20132014","VAN",16,123.4,3,0.677,0.652,-0.06,4.96,-0.025,1.34,-0.05,1.3
