"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"DAVID.PASTRNAK","F","20162017","BOS",75,1106.5,27.7,0.393,0.355,-0.01,4.96,-0.023,6.55,-0.43,6.1
"DAVID.PERRON","F","20162017","STL",82,1132.6,27.9,-0.019,-0.057,0.06,4.96,0.024,-1.07,0.46,-0.6
"DAVID.SAVARD","D","20162017","CBJ",74,1382.6,33.4,0.286,0.273,0.33,4.95,0.089,6.3,2.05,8.4
"DAVID.SCHLEMKO","D","20162017","S.J",61,887.3,22,0.002,-0.011,0.04,4.97,0.013,-0.16,0.2,0
"DAVID.WARSOFSKY","D","20162017","PIT",7,97.1,2.4,-0.223,-0.236,0.54,4.95,0.176,-0.38,0.28,-0.1
"DENIS.MALGIN","F","20162017","FLA",47,472.7,11.6,-0.202,-0.24,-0.22,4.94,-0.066,-1.89,-0.52,-2.4
"DENNIS.RASMUSSEN","F","20162017","CHI",68,670.7,16.2,-0.412,-0.45,0.2,4.97,0.079,-5.03,0.88,-4.1
"DENNIS.SEIDENBERG","D","20162017","NYI",73,1257.5,30.4,0.26,0.248,0.4,4.96,0.113,5.19,2.36,7.6
"DENNIS.WIDEMAN","D","20162017","CGY",57,947.7,23.9,-0.162,-0.174,-0.01,4.96,0.006,-2.75,0.1,-2.7
"DEREK.DORSETT","F","20162017","VAN",14,132.4,3.2,0.255,0.217,-0.37,4.97,-0.12,0.48,-0.26,0.2
"DEREK.FORBORT","D","20162017","L.A",82,1439.5,35.3,-0.021,-0.033,-0.26,4.96,-0.083,-0.8,-1.99,-2.8
"DEREK.GRANT","F","20162017","BUF",40,281.1,6.8,-0.363,-0.401,-0.38,4.96,-0.118,-1.88,-0.55,-2.4
"DEREK.MACKENZIE","F","20162017","FLA",82,822.3,20.2,-0.343,-0.381,-0.22,4.94,-0.056,-5.23,-0.77,-6
"DEREK.RYAN","F","20162017","CAR",67,800.7,19.3,0.029,-0.009,-0.12,4.96,-0.038,-0.12,-0.51,-0.6
"DEREK.STEPAN","F","20162017","NYR",81,1149,27.9,0.002,-0.036,0.26,4.96,0.087,-0.69,1.67,1
"DERICK.BRASSARD","F","20162017","OTT",81,1164.8,28.5,0.263,0.225,-0.27,4.94,-0.099,4.37,-1.92,2.4
"DERRICK.POULIOT","D","20162017","PIT",11,140,3.4,-0.879,-0.891,0.54,4.95,0.181,-2.08,0.42,-1.7
"DERYK.ENGELLAND","D","20162017","CGY",81,1201.8,30.3,-0.038,-0.05,-0.01,4.96,0.001,-1.01,0.02,-1
"DEVANTE.SMITH-PELLY","F","20162017","N.J",53,582,14.3,-0.365,-0.403,-0.49,4.95,-0.148,-3.91,-1.43,-5.3
"DEVIN.SETOGUCHI","F","20162017","L.A",45,529.7,13,0.115,0.077,-0.26,4.96,-0.087,0.68,-0.77,-0.1
"DEVIN.SHORE","F","20162017","DAL",82,978.1,24,-0.039,-0.077,-0.04,4.97,-0.009,-1.26,-0.15,-1.4
"DION.PHANEUF","D","20162017","OTT",81,1425.9,34.8,0.044,0.031,-0.27,4.94,-0.088,0.75,-2.1,-1.4
"DMITRIJ.JASKIN","F","20162017","STL",51,564.6,13.9,-0.226,-0.264,0.06,4.96,0.028,-2.48,0.27,-2.2
"DMITRY.KULIKOV","D","20162017","BUF",47,894.5,21.7,-0.499,-0.512,-0.38,4.96,-0.101,-7.63,-1.51,-9.1
"DMITRY.ORLOV","D","20162017","WSH",82,1481.3,36.7,0.205,0.192,0.41,4.96,0.118,4.74,2.92,7.7
"DOMINIC.MOORE","F","20162017","BOS",82,862.1,21.6,-0.088,-0.127,-0.01,4.96,0.002,-1.82,0.03,-1.8
"DOUGIE.HAMILTON","D","20162017","CGY",81,1301.1,32.8,0.195,0.182,-0.01,4.96,-0.014,3.95,-0.31,3.6
"DRAKE.CAGGIULA","F","20162017","EDM",60,643.9,15.7,-0.21,-0.248,0.17,4.96,0.064,-2.66,0.69,-2
"DREW.DOUGHTY","D","20162017","L.A",82,1708.2,41.9,0.084,0.072,-0.26,4.96,-0.091,2.05,-2.6,-0.6
"DREW.MILLER","F","20162017","DET",55,482.9,11.7,-0.328,-0.366,-0.14,4.94,-0.038,-2.95,-0.31,-3.3
"DREW.SHORE","F","20162017","VAN",14,154.2,3.7,-0.277,-0.315,-0.37,4.97,-0.116,-0.81,-0.3,-1.1
"DREW.STAFFORD","F","20162017","BOS",18,233.2,5.8,0.795,0.757,-0.01,4.96,-0.012,2.94,-0.05,2.9
"DREW.STAFFORD","F","20162017","WPG",40,452.3,11.3,-0.519,-0.557,0.2,4.96,0.076,-4.2,0.57,-3.6
"DUNCAN.KEITH","D","20162017","CHI",80,1544.2,37.2,0,-0.012,0.2,4.97,0.065,-0.32,1.67,1.4
"DUSTIN.BROWN","F","20162017","L.A",80,1038.3,25.4,0.148,0.11,-0.26,4.96,-0.091,1.91,-1.58,0.3
"DUSTIN.BYFUGLIEN","D","20162017","WPG",80,1682,42.2,0.029,0.017,0.2,4.96,0.062,0.46,1.73,2.2
"DWIGHT.KING","F","20162017","L.A",63,820.3,20.1,0.03,-0.008,-0.26,4.96,-0.085,-0.11,-1.16,-1.3
"DWIGHT.KING","F","20162017","MTL",17,195.1,4.7,-0.407,-0.445,0.04,4.96,0.016,-1.45,0.05,-1.4
"DYLAN.DEMELO","D","20162017","S.J",25,353.2,8.8,0.201,0.188,0.04,4.97,0.01,1.11,0.06,1.2
"DYLAN.LARKIN","F","20162017","DET",80,1092.1,26.4,-0.26,-0.299,-0.14,4.94,-0.031,-5.43,-0.56,-6
"DYLAN.STROME","F","20162017","ARI",7,80.4,2,-0.418,-0.456,-0.27,4.96,-0.085,-0.61,-0.11,-0.7
"ELIAS.LINDHOLM","F","20162017","CAR",72,1024.4,24.6,0.088,0.05,-0.12,4.96,-0.041,0.85,-0.7,0.1
"ERIC.FEHR","F","20162017","PIT",52,455.4,11.1,-0.249,-0.287,0.54,4.95,0.181,-2.18,1.38,-0.8
"ERIC.GELINAS","D","20162017","COL",27,297.2,7.5,0.264,0.251,-0.46,4.97,-0.153,1.24,-0.76,0.5
"ERIC.GRYBA","D","20162017","EDM",40,584.4,14.2,-0.421,-0.434,0.17,4.96,0.069,-4.22,0.67,-3.6
"ERIC.STAAL","F","20162017","MIN",82,1177.5,28.4,-0.034,-0.073,0.43,4.97,0.142,-1.42,2.79,1.4
"ERIK.CONDRA","F","20162017","T.B",13,119.2,3,-0.56,-0.598,-0.1,4.95,-0.03,-1.19,-0.06,-1.2
"ERIK.GUDBRANSON","D","20162017","VAN",30,518.8,12.6,-0.088,-0.101,-0.37,4.97,-0.116,-0.87,-1,-1.9
"ERIK.HAULA","F","20162017","MIN",72,893.2,21.5,-0.079,-0.117,0.43,4.97,0.143,-1.74,2.13,0.4
"ERIK.JOHNSON","D","20162017","COL",46,771.5,19.5,0.204,0.192,-0.46,4.97,-0.157,2.47,-2.02,0.5
"ERIK.KARLSSON","D","20162017","OTT",77,1573.1,38.4,0.208,0.195,-0.27,4.94,-0.101,5.13,-2.66,2.5
"ESA.LINDELL","D","20162017","DAL",73,1338.2,32.9,0.066,0.053,-0.04,4.97,-0.016,1.19,-0.37,0.8
"EVANDER.KANE","F","20162017","BUF",70,1090.2,26.4,0.186,0.148,-0.38,4.96,-0.132,2.68,-2.39,0.3
"EVAN.RODRIGUES","F","20162017","BUF",30,347.6,8.4,-0.451,-0.489,-0.38,4.96,-0.115,-2.83,-0.67,-3.5
"EVGENI.MALKIN","F","20162017","PIT",62,906.9,22.1,0.589,0.551,0.54,4.95,0.15,8.32,2.27,10.6
"EVGENY.KUZNETSOV","F","20162017","WSH",82,1199.4,29.7,0.164,0.126,0.41,4.96,0.125,2.52,2.5,5
"FEDOR.TYUTIN","D","20162017","COL",69,1095.3,27.7,-0.222,-0.234,-0.46,4.97,-0.136,-4.28,-2.49,-6.8
"FILIP.FORSBERG","F","20162017","NSH",82,1136.8,28,0.149,0.111,0.1,4.95,0.025,2.1,0.48,2.6
"FRANCOIS.BEAUCHEMIN","D","20162017","COL",81,1353.2,34.3,0.188,0.175,-0.46,4.97,-0.161,3.95,-3.64,0.3
"FRANK.VATRANO","F","20162017","BOS",44,501,12.5,-0.175,-0.213,-0.01,4.96,0.002,-1.78,0.02,-1.8
"FRANS.NIELSEN","F","20162017","DET",79,991.8,24,0.01,-0.028,-0.14,4.94,-0.046,-0.47,-0.75,-1.2
"FREDDIE.HAMILTON","F","20162017","CGY",26,244.2,6.2,-0.45,-0.488,-0.01,4.96,0.004,-1.99,0.02,-2
"FREDERICK.GAUDREAU","F","20162017","NSH",9,76.2,1.9,0.676,0.638,0.1,4.95,0.029,0.81,0.04,0.8
"FREDERIK.GAUTHIER","F","20162017","TOR",21,179.2,4.4,0.229,0.191,0.26,4.95,0.084,0.57,0.25,0.8
"FREDRIK.CLAESSON","D","20162017","OTT",33,409.1,10,-0.126,-0.138,-0.27,4.94,-0.083,-0.94,-0.57,-1.5
"GABRIEL.DUMONT","F","20162017","T.B",39,357.4,8.8,-0.274,-0.312,-0.1,4.95,-0.028,-1.86,-0.16,-2
"GABRIEL.LANDESKOG","F","20162017","COL",72,989.7,25.1,0.015,-0.023,-0.46,4.97,-0.148,-0.38,-2.44,-2.8
"GARNET.HATHAWAY","F","20162017","CGY",26,228.9,5.8,0.025,-0.013,-0.01,4.96,-0.002,-0.05,-0.01,-0.1
"GEMEL.SMITH","F","20162017","DAL",17,207.3,5.1,-0.362,-0.4,-0.04,4.97,-0.009,-1.38,-0.03,-1.4
"GREG.MCKEGG","F","20162017","FLA",31,289.4,7.1,0.386,0.348,-0.22,4.94,-0.077,1.68,-0.37,1.3
"GREG.MCKEGG","F","20162017","T.B",15,135.7,3.4,0.273,0.235,-0.1,4.95,-0.035,0.53,-0.08,0.5
"GREG.PATERYN","D","20162017","DAL",12,200.3,4.9,-0.345,-0.358,-0.04,4.97,-0.009,-1.19,-0.03,-1.2
"GREG.PATERYN","D","20162017","MTL",24,328,7.9,0.335,0.322,0.04,4.96,0.006,1.76,0.04,1.8
"GUSTAV.FORSLING","D","20162017","CHI",38,518.1,12.5,-0.326,-0.338,0.2,4.97,0.073,-2.92,0.63,-2.3
"GUSTAV.NYQUIST","F","20162017","DET",76,1082.1,26.2,0.43,0.392,-0.14,4.94,-0.068,7.06,-1.22,5.8
"GUSTAV.OLOFSSON","D","20162017","MIN",13,164.4,4,-0.262,-0.275,0.43,4.97,0.14,-0.75,0.38,-0.4
"HAMPUS.LINDHOLM","D","20162017","ANA",66,1168.7,29.2,0.164,0.151,0,4.96,-0.008,2.94,-0.16,2.8
"HARRY.ZOLNIERCZYK","F","20162017","NSH",24,210.2,5.2,-0.398,-0.436,0.1,4.95,0.036,-1.53,0.13,-1.4
"HENRIK.SEDIN","F","20162017","VAN",82,1255.3,30.4,-0.004,-0.042,-0.37,4.97,-0.116,-0.88,-2.43,-3.3
"HENRIK.ZETTERBERG","F","20162017","DET",82,1325.8,32.1,0.394,0.356,-0.14,4.94,-0.07,7.86,-1.55,6.3
"HUDSON.FASCHING","F","20162017","BUF",10,97,2.3,-0.733,-0.771,-0.38,4.96,-0.12,-1.25,-0.19,-1.4
"HUNTER.SHINKARUK","F","20162017","CGY",7,73.7,1.9,-0.653,-0.691,-0.01,4.96,0,-0.85,0,-0.8
"IAN.COLE","D","20162017","PIT",81,1384.9,33.8,0.149,0.136,0.54,4.95,0.166,3.14,3.82,7
"IIRO.PAKARINEN","F","20162017","EDM",14,117.5,2.9,0.051,0.013,0.17,4.96,0.056,0.03,0.11,0.1
"IVAN.BARBASHEV","F","20162017","STL",30,324.4,8,0.184,0.146,0.06,4.96,0.019,0.79,0.1,0.9
"IVAN.PROVOROV","D","20162017","PHI",82,1407.4,34.6,-0.052,-0.065,-0.31,4.94,-0.097,-1.52,-2.28,-3.8
"JACCOB.SLAVIN","D","20162017","CAR",82,1541.4,37.1,0.309,0.297,-0.12,4.96,-0.061,7.62,-1.56,6.1
"JACK.EICHEL","F","20162017","BUF",61,985.5,23.9,0.262,0.224,-0.38,4.96,-0.135,3.69,-2.21,1.5
"JACK.JOHNSON","D","20162017","CBJ",82,1532.9,37.1,0.006,-0.007,0.33,4.95,0.108,-0.18,2.76,2.6
"JACK.SKILLE","F","20162017","VAN",55,478.7,11.6,0.032,-0.006,-0.37,4.97,-0.118,-0.05,-0.94,-1
"JACOB.DE LA ROSE","F","20162017","MTL",9,77.5,1.9,-0.785,-0.823,0.04,4.96,0.015,-1.06,0.02,-1
"JACOB.JOSEFSON","F","20162017","N.J",38,405.7,10,0.401,0.363,-0.49,4.95,-0.167,2.45,-1.13,1.3
"JACOB.TROUBA","D","20162017","WPG",60,1186.8,29.8,0.104,0.092,0.2,4.96,0.058,1.82,1.14,3
"JADEN.SCHWARTZ","F","20162017","STL",78,1150.5,28.4,0.31,0.272,0.06,4.96,0.005,5.22,0.1,5.3
"JAKE.DOTCHIN","D","20162017","T.B",35,602,14.9,0.17,0.158,-0.1,4.95,-0.038,1.58,-0.38,1.2
"JAKE.GARDINER","D","20162017","TOR",82,1501.7,36.6,0.277,0.265,0.26,4.95,0.066,6.63,1.65,8.3
"JAKE.GUENTZEL","F","20162017","PIT",40,572.1,14,0.603,0.565,0.54,4.95,0.159,5.39,1.52,6.9
"JAKE.MCCABE","D","20162017","BUF",76,1352.1,32.7,0.313,0.3,-0.38,4.96,-0.144,6.76,-3.24,3.5
"JAKE.MUZZIN","D","20162017","L.A",82,1430.5,35.1,0.022,0.009,-0.26,4.96,-0.086,0.22,-2.05,-1.8
"JAKE.VIRTANEN","F","20162017","VAN",10,96.8,2.3,-0.798,-0.836,-0.37,4.97,-0.115,-1.35,-0.18,-1.5
"JAKOB.CHYCHRUN","D","20162017","ARI",68,1008.1,24.5,0.073,0.061,-0.27,4.96,-0.09,1.02,-1.5,-0.5
"JAKOB.SILFVERBERG","F","20162017","ANA",79,1146.5,28.7,0.243,0.205,0,4.96,-0.011,3.92,-0.21,3.7
"JAKUB.KINDL","D","20162017","FLA",39,553.4,13.6,-0.052,-0.065,-0.22,4.94,-0.07,-0.6,-0.65,-1.2
"JAKUB.VORACEK","F","20162017","PHI",82,1234.8,30.4,-0.033,-0.071,-0.31,4.94,-0.097,-1.46,-2,-3.5
"JAKUB.VRANA","F","20162017","WSH",21,192.3,4.8,-0.723,-0.761,0.41,4.96,0.14,-2.44,0.45,-2
"JAMES.NEAL","F","20162017","NSH",70,1013,24.9,-0.178,-0.216,0.1,4.95,0.042,-3.65,0.71,-2.9
"JAMES.VAN RIEMSDYK","F","20162017","TOR",82,1079.6,26.3,0.285,0.247,0.26,4.95,0.072,4.45,1.3,5.8
"JAMIE.BENN","F","20162017","DAL",77,1102.9,27.1,0.021,-0.017,-0.04,4.97,-0.012,-0.31,-0.22,-0.5
"JAMIE.MCGINN","F","20162017","ARI",72,863.4,21,-0.22,-0.258,-0.27,4.96,-0.076,-3.72,-1.09,-4.8
"JAMIE.OLEKSIAK","D","20162017","DAL",41,602,14.8,-0.079,-0.092,-0.04,4.97,-0.01,-0.92,-0.1,-1
"JANNIK.HANSEN","F","20162017","S.J",15,196.8,4.9,0.988,0.95,0.04,4.97,0.004,3.12,0.01,3.1
"JANNIK.HANSEN","F","20162017","VAN",28,409.7,9.9,0.421,0.383,-0.37,4.97,-0.126,2.61,-0.86,1.8
"JARED.BOLL","F","20162017","ANA",51,293.2,7.3,-0.343,-0.381,0,4.96,0.006,-1.86,0.03,-1.8
"JARED.MCCANN","F","20162017","FLA",29,306.5,7.5,0.142,0.103,-0.22,4.94,-0.073,0.53,-0.38,0.2
"JARED.SPURGEON","D","20162017","MIN",76,1457.5,35.1,0.152,0.139,0.43,4.97,0.128,3.38,3.11,6.5
"JAROME.IGINLA","F","20162017","COL",61,718.5,18.2,0.015,-0.023,-0.46,4.97,-0.148,-0.28,-1.78,-2.1
"JAROME.IGINLA","F","20162017","L.A",19,258.4,6.3,-0.124,-0.162,-0.26,4.96,-0.083,-0.7,-0.36,-1.1
"JAROMIR.JAGR","F","20162017","FLA",82,1140,28.1,0.288,0.25,-0.22,4.94,-0.086,4.74,-1.63,3.1
"JASON.CHIMERA","F","20162017","NYI",82,951.8,23,0.065,0.027,0.4,4.96,0.127,0.43,2.01,2.4
"JASON.DEMERS","D","20162017","FLA",81,1296.5,31.9,0.08,0.068,-0.22,4.94,-0.076,1.47,-1.65,-0.2
"JASON.DICKINSON","F","20162017","DAL",10,117,2.9,-0.581,-0.62,-0.04,4.97,-0.009,-1.21,-0.02,-1.2
"JASON.GARRISON","D","20162017","T.B",70,1120.8,27.8,-0.226,-0.238,-0.1,4.95,-0.02,-4.45,-0.37,-4.8
"JASON.POMINVILLE","F","20162017","MIN",78,939.3,22.6,0.074,0.036,0.43,4.97,0.136,0.56,2.13,2.7
"JASON.SPEZZA","F","20162017","DAL",68,875.1,21.5,0.35,0.312,-0.04,4.97,-0.026,4.55,-0.38,4.2
"JASON.ZUCKER","F","20162017","MIN",79,1123.6,27.1,0.522,0.484,0.43,4.97,0.111,9.07,2.09,11.2
"JAY.BEAGLE","F","20162017","WSH",81,844.8,20.9,0.038,0,0.41,4.96,0.132,0,1.86,1.9
"JAY.BOUWMEESTER","D","20162017","STL",81,1538.5,38,0.067,0.055,0.06,4.96,0.017,1.4,0.43,1.8
"JAY.MCCLEMENT","F","20162017","CAR",65,600.5,14.4,-0.249,-0.287,-0.12,4.96,-0.03,-2.87,-0.3,-3.2
"JAYSON.MEGNA","F","20162017","VAN",58,663,16.1,-0.353,-0.391,-0.37,4.97,-0.106,-4.32,-1.17,-5.5
"JEAN-GABRIEL.PAGEAU","F","20162017","OTT",82,1089.8,26.6,0.146,0.108,-0.27,4.94,-0.092,1.97,-1.67,0.3
"JEFF.CARTER","F","20162017","L.A",82,1086.1,26.6,0.539,0.501,-0.26,4.96,-0.112,9.08,-2.03,7
"JEFF.PETRY","D","20162017","MTL",80,1464.3,35.3,0.131,0.118,0.04,4.96,0.003,2.89,0.08,3
"JEFF.SKINNER","F","20162017","CAR",79,1177,28.3,0.597,0.559,-0.12,4.96,-0.071,10.97,-1.39,9.6
"JESPER.FAST","F","20162017","NYR",68,807.1,19.6,-0.075,-0.113,0.26,4.96,0.09,-1.52,1.21,-0.3
"JESSE.PULJUJARVI","F","20162017","EDM",28,288.8,7,-0.111,-0.149,0.17,4.96,0.058,-0.72,0.28,-0.4
"JIMMY.HAYES","F","20162017","BOS",58,508,12.7,0.06,0.022,-0.01,4.96,-0.004,0.19,-0.03,0.2
"JIMMY.VESEY","F","20162017","NYR",80,950.9,23.1,-0.297,-0.335,0.26,4.96,0.101,-5.3,1.6,-3.7
"JIRI.HUDLER","F","20162017","DAL",32,307.2,7.5,0.207,0.168,-0.04,4.97,-0.015,0.86,-0.08,0.8
"JOAKIM.NORDSTROM","F","20162017","CAR",82,884.6,21.3,-0.448,-0.486,-0.12,4.96,-0.018,-7.17,-0.26,-7.4
"JOE.COLBORNE","F","20162017","COL",62,567.9,14.4,-0.213,-0.251,-0.46,4.97,-0.142,-2.38,-1.34,-3.7
"JOEL.ARMIA","F","20162017","WPG",57,697.2,17.5,-0.274,-0.312,0.2,4.96,0.074,-3.62,0.86,-2.8
"JOEL.EDMUNDSON","D","20162017","STL",69,1080.7,26.7,-0.199,-0.212,0.06,4.96,0.032,-3.81,0.58,-3.2
"JOEL.ERIKSSON EK","F","20162017","MIN",15,154.8,3.7,0.215,0.177,0.43,4.97,0.137,0.46,0.35,0.8
"JOEL.HANLEY","D","20162017","MTL",7,70.8,1.7,-1.05,-1.063,0.04,4.96,0.015,-1.25,0.02,-1.2
"JOEL.VERMIN","F","20162017","T.B",18,178,4.4,0.046,0.008,-0.1,4.95,-0.033,0.02,-0.1,-0.1
"JOEL.WARD","F","20162017","S.J",77,997.8,24.7,-0.156,-0.194,0.04,4.97,0.023,-3.23,0.37,-2.9
"JOE.MORROW","D","20162017","BOS",17,249.2,6.2,-0.615,-0.627,-0.01,4.96,0.004,-2.61,0.02,-2.6
"JOE.PAVELSKI","F","20162017","S.J",80,1188.2,29.5,0.183,0.145,0.04,4.97,0.004,2.87,0.08,3
"JOE.THORNTON","F","20162017","S.J",78,1101.5,27.3,0.088,0.05,0.04,4.97,0.01,0.92,0.19,1.1
"JOHAN.LARSSON","F","20162017","BUF",36,541.1,13.1,0.249,0.211,-0.38,4.96,-0.129,1.91,-1.17,0.7
"JOHN.CARLSON","D","20162017","WSH",72,1199.2,29.7,-0.115,-0.128,0.41,4.96,0.14,-2.56,2.8,0.2
"JOHN.HAYDEN","F","20162017","CHI",12,136.7,3.3,0.124,0.086,0.2,4.97,0.064,0.2,0.14,0.3
"JOHN.KLINGBERG","D","20162017","DAL",80,1550.9,38.1,0.289,0.276,-0.04,4.97,-0.034,7.14,-0.88,6.3
"JOHN-MICHAEL.LILES","D","20162017","BOS",36,476.6,11.9,-0.296,-0.309,-0.01,4.96,0.004,-2.45,0.03,-2.4
"JOHN.MITCHELL","F","20162017","COL",65,740.2,18.7,-0.426,-0.464,-0.46,4.97,-0.132,-5.72,-1.63,-7.3
"JOHN.MOORE","D","20162017","N.J",63,990.2,24.4,0.355,0.342,-0.49,4.95,-0.176,5.64,-2.91,2.7
"JOHNNY.BOYCHUK","D","20162017","NYI",66,1086.2,26.3,-0.014,-0.027,0.4,4.96,0.129,-0.48,2.34,1.9
"JOHNNY.GAUDREAU","F","20162017","CGY",72,1061.7,26.8,0.238,0.199,-0.01,4.96,-0.013,3.53,-0.23,3.3
"JOHNNY.ODUYA","D","20162017","CHI",15,246.4,5.9,-0.619,-0.631,0.2,4.97,0.072,-2.59,0.29,-2.3
"JOHNNY.ODUYA","D","20162017","DAL",37,566.2,13.9,0.015,0.003,-0.04,4.97,-0.013,0.02,-0.12,-0.1
"JOHN.QUENNEVILLE","F","20162017","N.J",12,139.3,3.4,-0.25,-0.288,-0.49,4.95,-0.157,-0.67,-0.37,-1
"JOHN.TAVARES","F","20162017","NYI",77,1218.6,29.5,0.107,0.069,0.4,4.96,0.124,1.4,2.52,3.9
"JONAS.BRODIN","D","20162017","MIN",68,1090.3,26.3,-0.13,-0.143,0.43,4.97,0.145,-2.59,2.64,0
"JONATHAN.DROUIN","F","20162017","T.B",73,1036.3,25.7,-0.002,-0.04,-0.1,4.95,-0.031,-0.7,-0.54,-1.2
"JONATHAN.ERICSSON","D","20162017","DET",51,860.4,20.8,0.288,0.276,-0.14,4.94,-0.059,3.95,-0.84,3.1
"JONATHAN.HUBERDEAU","F","20162017","FLA",31,458,11.3,0.469,0.431,-0.22,4.94,-0.082,3.29,-0.62,2.7
"JONATHAN.MARCHESSAULT","F","20162017","FLA",75,1033.5,25.4,0.328,0.29,-0.22,4.94,-0.087,4.99,-1.49,3.5
"JONATHAN.TOEWS","F","20162017","CHI",72,1123.9,27.1,0.13,0.092,0.2,4.97,0.059,1.72,1.11,2.8
"JON.MERRILL","D","20162017","N.J",51,848.3,20.9,-0.098,-0.11,-0.49,4.95,-0.155,-1.56,-2.19,-3.7
"JONNY.BRODZINSKI","F","20162017","L.A",6,69.8,1.7,0.494,0.456,-0.26,4.96,-0.087,0.53,-0.1,0.4
"JOONAS.DONSKOI","F","20162017","S.J",60,733.9,18.2,-0.317,-0.355,0.04,4.97,0.026,-4.35,0.32,-4
"JORDAN.EBERLE","F","20162017","EDM",82,1163.3,28.3,-0.099,-0.137,0.17,4.96,0.064,-2.66,1.24,-1.4
"JORDAN.MARTINOOK","F","20162017","ARI",77,990.6,24.1,0.132,0.094,-0.27,4.96,-0.091,1.55,-1.5,0
"JORDAN.NOLAN","F","20162017","L.A",46,486,11.9,-0.279,-0.317,-0.26,4.96,-0.078,-2.57,-0.63,-3.2
"JORDAN.SCHMALTZ","D","20162017","STL",9,117.3,2.9,0.22,0.208,0.06,4.96,0.02,0.41,0.04,0.4
"JORDAN.SCHROEDER","F","20162017","MIN",37,360.9,8.7,0.007,-0.031,0.43,4.97,0.138,-0.19,0.83,0.6
"JORDAN.STAAL","F","20162017","CAR",75,1072.9,25.8,0.235,0.197,-0.12,4.96,-0.049,3.52,-0.88,2.6
"JORDAN.WEAL","F","20162017","PHI",23,290.6,7.2,0.604,0.566,-0.31,4.94,-0.11,2.74,-0.53,2.2
"JORDIE.BENN","D","20162017","DAL",58,852.5,20.9,-0.203,-0.215,-0.04,4.97,-0.004,-3.06,-0.05,-3.1
"JORDIE.BENN","D","20162017","MTL",13,194.6,4.7,-0.225,-0.238,0.04,4.96,0.014,-0.77,0.04,-0.7
"JORDIN.TOOTOO","F","20162017","CHI",50,333.3,8,-0.779,-0.817,0.2,4.97,0.077,-4.54,0.43,-4.1
"JORI.LEHTERA","F","20162017","STL",64,841.1,20.8,0.002,-0.036,0.06,4.96,0.022,-0.5,0.31,-0.2
"JOSEPH.BLANDISI","F","20162017","N.J",27,308.4,7.6,-0.15,-0.188,-0.49,4.95,-0.156,-0.96,-0.8,-1.8
"JOSEPH.CRAMAROSSA","F","20162017","ANA",49,432.3,10.8,-0.32,-0.358,0,4.96,0.008,-2.58,0.06,-2.5
"JOSEPH.CRAMAROSSA","F","20162017","VAN",10,102.9,2.5,-0.347,-0.385,-0.37,4.97,-0.117,-0.66,-0.2,-0.9
"JOSEPH.LABATE","F","20162017","VAN",13,87.5,2.1,0.002,-0.036,-0.37,4.97,-0.118,-0.05,-0.17,-0.2
"JOSH.ANDERSON","F","20162017","CBJ",78,906.5,21.9,0.186,0.148,0.33,4.95,0.101,2.24,1.53,3.8
"JOSH.ARCHIBALD","F","20162017","PIT",10,103.2,2.5,0.358,0.32,0.54,4.95,0.173,0.55,0.3,0.8
"JOSH.BAILEY","F","20162017","NYI",82,1214.5,29.4,0.272,0.234,0.4,4.96,0.114,4.73,2.31,7
"JOSH.GORGES","D","20162017","BUF",66,1025.3,24.8,-0.191,-0.204,-0.38,4.96,-0.114,-3.48,-1.94,-5.4
"JOSH.JOORIS","F","20162017","ARI",42,474.9,11.6,-0.023,-0.061,-0.27,4.96,-0.085,-0.48,-0.67,-1.2
"JOSH.JOORIS","F","20162017","NYR",12,99.4,2.4,-0.441,-0.479,0.26,4.96,0.087,-0.79,0.14,-0.6
"JOSH.LEIVO","F","20162017","TOR",13,136.4,3.3,0.764,0.726,0.26,4.95,0.081,1.65,0.18,1.8
"JOSH.MANSON","D","20162017","ANA",82,1305.2,32.7,0.087,0.074,0,4.96,-0.004,1.62,-0.09,1.5
"JOSH.MORRISSEY","D","20162017","WPG",82,1454.5,36.5,0.027,0.014,0.2,4.96,0.062,0.35,1.51,1.9
"JOSHUA.HO-SANG","F","20162017","NYI",21,289.1,7,0.235,0.197,0.4,4.96,0.125,0.95,0.6,1.6
"J.T..BROWN","F","20162017","T.B",64,590.9,14.6,-0.427,-0.465,-0.1,4.95,-0.02,-4.58,-0.19,-4.8
"J.T..COMPHER","F","20162017","COL",21,255.5,6.5,0.002,-0.036,-0.46,4.97,-0.149,-0.15,-0.63,-0.8
"J.T..MILLER","F","20162017","NYR",82,1090.5,26.5,0.182,0.144,0.26,4.96,0.077,2.62,1.41,4
"JUJHAR.KHAIRA","F","20162017","EDM",10,89.6,2.2,-0.499,-0.537,0.17,4.96,0.058,-0.8,0.09,-0.7
"JULIAN.MELCHIORI","D","20162017","WPG",18,312,7.8,-0.331,-0.343,0.2,4.96,0.069,-1.79,0.36,-1.4
"JULIUS.HONKA","D","20162017","DAL",16,243.6,6,0.024,0.012,-0.04,4.97,-0.013,0.05,-0.05,0
