"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"ALES.HEMSKY","F","20112012","EDM",69,1037.6,26,-0.248,-0.262,-0.08,4.97,-0.01,-4.53,-0.18,-4.7
"ALEX.BURMISTROV","F","20112012","WPG",76,1017.4,25.3,-0.077,-0.091,0.06,4.97,0.024,-1.55,0.4,-1.1
"ALEX.BURROWS","F","20112012","VAN",80,1129.7,28,0.109,0.096,0.13,4.95,0.036,1.8,0.68,2.5
"ALEX.EDLER","D","20112012","VAN",82,1463.2,36.3,0.012,0.024,0.13,4.95,0.04,0.58,0.97,1.6
"ALEXEI.EMELIN","D","20112012","MTL",67,1050.6,26.7,-0.174,-0.162,-0.06,4.96,-0.012,-2.84,-0.21,-3
"ALEXEI.PONIKAROVSKY","F","20112012","CAR",49,596.8,14.8,-0.486,-0.5,-0.12,4.96,-0.023,-4.97,-0.23,-5.2
"ALEXEI.PONIKAROVSKY","F","20112012","N.J",33,466.5,11.4,0.247,0.234,-0.1,4.97,-0.038,1.82,-0.29,1.5
"ALEX.GIROUX","F","20112012","CBJ",9,89.3,2.3,0.512,0.498,-0.14,4.96,-0.049,0.74,-0.07,0.7
"ALEX.GOLIGOSKI","D","20112012","DAL",71,1275.3,31.7,0.152,0.164,-0.01,4.96,-0.015,3.48,-0.32,3.2
"ALEX.OVECHKIN","F","20112012","WSH",78,1233.3,30.2,0.176,0.162,0.02,4.97,-0.004,3.33,-0.09,3.2
"ALEX.PICARD","D","20112012","PIT",17,210.1,5.2,0.531,0.542,0.36,4.96,0.111,1.9,0.39,2.3
"ALEX.PIETRANGELO","D","20112012","STL",80,1464.5,36.8,-0.045,-0.033,-0.1,4.95,-0.031,-0.81,-0.77,-1.6
"ALEX.RADULOV","F","20112012","NSH",9,158.5,3.8,0.642,0.628,0.05,4.97,0.01,1.66,0.03,1.7
"ALEX.SEMIN","F","20112012","WSH",77,1077.9,26.4,0.328,0.314,0.02,4.97,-0.011,5.65,-0.2,5.4
"ALEX.STEEN","F","20112012","STL",43,623.3,15.6,0.714,0.701,-0.1,4.95,-0.056,7.28,-0.58,6.7
"ALEX.SULZER","D","20112012","BUF",15,274.9,6.7,0.632,0.644,-0.02,4.96,-0.015,2.95,-0.07,2.9
"ALEX.SULZER","D","20112012","VAN",12,180.5,4.5,0.33,0.342,0.13,4.95,0.039,1.03,0.12,1.1
"ALEX.TANGUAY","F","20112012","CGY",64,898.4,21.9,0.443,0.43,-0.1,4.96,-0.053,6.43,-0.79,5.6
"ALEX.URBOM","D","20112012","N.J",5,64.9,1.6,1.408,1.42,-0.1,4.97,-0.037,1.54,-0.04,1.5
"ANDREAS.ENGQVIST","F","20112012","MTL",12,65.9,1.7,-0.537,-0.551,-0.06,4.96,-0.019,-0.61,-0.02,-0.6
"ANDREAS.LILJA","D","20112012","PHI",46,583.8,15,-0.267,-0.255,0.26,4.95,0.091,-2.48,0.89,-1.6
"ANDREAS.NODL","F","20112012","CAR",48,566.8,14,-0.592,-0.606,-0.12,4.96,-0.021,-5.73,-0.19,-5.9
"ANDREAS.NODL","F","20112012","PHI",12,98.3,2.5,-1.25,-1.264,0.26,4.95,0.09,-2.07,0.15,-1.9
"ANDREI.KOSTITSYN","F","20112012","MTL",53,702.1,17.8,0.199,0.185,-0.06,4.96,-0.027,2.16,-0.32,1.8
"ANDREI.KOSTITSYN","F","20112012","NSH",19,253.5,6.1,0.687,0.673,0.05,4.97,0.006,2.84,0.03,2.9
"ANDREI.LOKTIONOV","F","20112012","L.A",39,455.8,11.5,-0.228,-0.242,-0.25,4.96,-0.074,-1.83,-0.57,-2.4
"ANDREI.MARKOV","D","20112012","MTL",13,176.6,4.5,-0.381,-0.369,-0.06,4.96,-0.017,-1.09,-0.05,-1.1
"ANDREJ.MESZAROS","D","20112012","PHI",62,1030.8,26.5,0.244,0.256,0.26,4.95,0.07,4.4,1.2,5.6
"ANDREJ.SEKERA","D","20112012","BUF",69,1166.8,28.4,0.098,0.109,-0.02,4.96,-0.012,2.13,-0.24,1.9
"ANDREW.ALBERTS","D","20112012","VAN",44,573.4,14.2,-0.008,0.004,0.13,4.95,0.042,0.04,0.4,0.4
"ANDREW.BRUNETTE","F","20112012","CHI",78,864.6,21.2,-0.32,-0.334,0.16,4.97,0.064,-4.81,0.93,-3.9
"ANDREW.COGLIANO","F","20112012","ANA",82,1017.8,25.5,0.127,0.113,-0.06,4.97,-0.026,1.91,-0.45,1.5
"ANDREW.DESJARDINS","F","20112012","S.J",76,657,15.9,0.101,0.087,-0.07,4.96,-0.026,0.95,-0.28,0.7
"ANDREW.EBBETT","F","20112012","VAN",18,151.6,3.8,0.293,0.279,0.13,4.95,0.04,0.7,0.1,0.8
"ANDREW.FERENCE","D","20112012","BOS",72,1165.1,28.5,-0.126,-0.115,0.36,4.97,0.121,-2.22,2.35,0.1
"ANDREW.GORDON","F","20112012","ANA",37,316.8,7.9,-0.708,-0.722,-0.06,4.97,-0.009,-3.81,-0.05,-3.9
"ANDREW.LADD","F","20112012","WPG",82,1224.4,30.4,-0.058,-0.072,0.06,4.97,0.023,-1.47,0.48,-1
"ANDREW.MACDONALD","D","20112012","NYI",75,1464.3,35.3,-0.161,-0.149,-0.22,4.97,-0.062,-3.63,-1.51,-5.1
"ANDREW.MURRAY","F","20112012","S.J",39,279.2,6.8,0.084,0.07,-0.07,4.96,-0.024,0.32,-0.11,0.2
"ANDREW.SHAW","F","20112012","CHI",37,479,11.7,0.321,0.307,0.16,4.97,0.043,2.45,0.34,2.8
"ANDY.GREENE","D","20112012","N.J",56,948.1,23.2,0.292,0.304,-0.1,4.97,-0.047,4.8,-0.74,4.1
"ANDY.MCDONALD","F","20112012","STL",25,350.6,8.8,0.724,0.71,-0.1,4.95,-0.047,4.15,-0.27,3.9
"ANDY.SUTTON","D","20112012","EDM",52,768,19.2,0.137,0.149,-0.08,4.97,-0.03,1.9,-0.38,1.5
"ANTHONY.STEWART","F","20112012","CAR",77,591.9,14.6,0.186,0.172,-0.12,4.96,-0.043,1.7,-0.42,1.3
"ANTOINE.VERMETTE","F","20112012","ARI",21,306.2,7.7,0.442,0.428,0.06,4.96,0.012,2.18,0.06,2.2
"ANTOINE.VERMETTE","F","20112012","CBJ",60,792.4,20.1,0.106,0.092,-0.14,4.96,-0.05,1.21,-0.66,0.5
"ANTON.BABCHUK","D","20112012","CGY",32,379.7,9.3,0.22,0.232,-0.1,4.96,-0.038,1.47,-0.24,1.2
"ANTON.LANDER","F","20112012","EDM",56,493.7,12.4,-0.428,-0.442,-0.08,4.97,-0.013,-3.63,-0.11,-3.7
"ANTON.STRALMAN","D","20112012","NYR",53,802.2,19.9,0.022,0.034,0.02,4.96,0.007,0.46,0.09,0.5
"ANTON.VOLCHENKOV","D","20112012","N.J",72,1059.6,26,-0.096,-0.084,-0.1,4.97,-0.028,-1.48,-0.5,-2
"ANTTI.MIETTINEN","F","20112012","WPG",45,446.4,11.1,-0.383,-0.397,0.06,4.97,0.028,-2.95,0.21,-2.7
"ANZE.KOPITAR","F","20112012","L.A",82,1251,31.5,0.302,0.288,-0.25,4.96,-0.098,6.01,-2.05,4
"ARRON.ASHAM","F","20112012","PIT",64,584.8,14.6,-0.057,-0.071,0.36,4.96,0.118,-0.7,1.15,0.5
"ARTEM.ANISIMOV","F","20112012","NYR",79,989,24.5,0.043,0.03,0.02,4.96,0.007,0.49,0.11,0.6
"ARTURS.KULDA","D","20112012","WPG",9,97.6,2.4,0.532,0.544,0.06,4.97,0.016,0.89,0.03,0.9
"BARRET.JACKMAN","D","20112012","STL",80,1348.7,33.9,-0.149,-0.137,-0.1,4.95,-0.025,-3.08,-0.55,-3.6
"BEN.EAGER","F","20112012","EDM",63,532.8,13.3,0.034,0.02,-0.08,4.97,-0.025,0.18,-0.22,0
"BEN.LOVEJOY","D","20112012","PIT",34,428.3,10.7,-0.388,-0.376,0.36,4.96,0.124,-2.68,0.89,-1.8
"BENN.FERRIERO","F","20112012","S.J",35,403.2,9.8,-0.176,-0.189,-0.07,4.96,-0.019,-1.27,-0.13,-1.4
"BENOIT.POULIOT","F","20112012","BOS",74,818.1,20,0.114,0.1,0.36,4.97,0.11,1.36,1.5,2.9
"BEN.SMITH","F","20112012","CHI",13,121.9,3,-0.121,-0.134,0.16,4.97,0.051,-0.27,0.1,-0.2
"B.J..CROMBEEN","F","20112012","STL",39,314.2,7.9,-0.633,-0.647,-0.1,4.95,-0.024,-3.39,-0.12,-3.5
"BLAIR.JONES","F","20112012","CGY",21,248,6.1,-0.41,-0.424,-0.1,4.96,-0.028,-1.75,-0.12,-1.9
"BLAIR.JONES","F","20112012","T.B",22,167.7,4.2,-0.55,-0.564,0.21,4.97,0.073,-1.58,0.2,-1.4
"BLAKE.COMEAU","F","20112012","CGY",58,792.4,19.3,-0.287,-0.301,-0.1,4.96,-0.022,-3.97,-0.29,-4.3
"BLAKE.COMEAU","F","20112012","NYI",16,194.9,4.7,-1.04,-1.054,-0.22,4.97,-0.063,-3.42,-0.2,-3.6
"BLAKE.GEOFFRION","F","20112012","MTL",13,153.6,3.9,-0.17,-0.184,-0.06,4.96,-0.019,-0.47,-0.05,-0.5
"BLAKE.GEOFFRION","F","20112012","NSH",22,192.4,4.7,-0.385,-0.399,0.05,4.97,0.019,-1.28,0.06,-1.2
"BLAKE.WHEELER","F","20112012","WPG",80,1270.1,31.5,0.412,0.398,0.06,4.97,-0.006,8.43,-0.13,8.3
"BOBBY.BUTLER","F","20112012","OTT",55,576.5,14.6,0.561,0.547,0.08,4.96,0.01,5.26,0.1,5.4
"BOBBY.RYAN","F","20112012","ANA",82,1232.6,30.8,0.242,0.228,-0.06,4.97,-0.035,4.68,-0.71,4
"BOYD.GORDON","F","20112012","ARI",73,923.6,23.3,-0.174,-0.188,0.06,4.96,0.027,-2.89,0.42,-2.5
"BRAD.BOYES","F","20112012","BUF",65,709.8,17.3,-0.247,-0.261,-0.02,4.96,0.003,-3.08,0.03,-3
"BRAD.MALONE","F","20112012","COL",9,89.4,2.2,-0.227,-0.241,-0.07,4.96,-0.021,-0.36,-0.03,-0.4
"BRAD.MARCHAND","F","20112012","BOS",76,1051.6,25.7,0.138,0.124,0.36,4.97,0.108,2.18,1.89,4.1
"BRAD.MILLS","F","20112012","N.J",27,171.2,4.2,-0.477,-0.491,-0.1,4.97,-0.028,-1.4,-0.08,-1.5
"BRAD.RICHARDS","F","20112012","NYR",82,1274.9,31.6,-0.013,-0.027,0.02,4.96,0.01,-0.56,0.21,-0.4
"BRAD.RICHARDSON","F","20112012","L.A",59,694.6,17.5,-0.214,-0.228,-0.25,4.96,-0.072,-2.64,-0.83,-3.5
"BRAD.STAUBITZ","F","20112012","MIN",43,278.9,7,-0.575,-0.589,-0.39,4.95,-0.118,-2.74,-0.55,-3.3
"BRAD.STAUBITZ","F","20112012","MTL",19,123.7,3.1,-0.554,-0.568,-0.06,4.96,-0.017,-1.17,-0.04,-1.2
"BRAD.STUART","D","20112012","DET",81,1407,35.1,-0.036,-0.024,0.27,4.96,0.089,-0.57,2.09,1.5
"BRAD.WINCHESTER","F","20112012","S.J",67,502.8,12.2,-0.365,-0.379,-0.07,4.96,-0.014,-3.17,-0.11,-3.3
"BRANDON.BOLLIG","F","20112012","CHI",18,102.9,2.5,-0.768,-0.782,0.16,4.97,0.054,-1.34,0.09,-1.2
"BRANDON.DUBINSKY","F","20112012","NYR",77,1003.4,24.8,-0.013,-0.027,0.02,4.96,0.009,-0.46,0.16,-0.3
"BRANDON.MCMILLAN","F","20112012","ANA",25,211.6,5.3,0.119,0.105,-0.06,4.97,-0.022,0.37,-0.08,0.3
"BRANDON.PIRRI","F","20112012","CHI",5,61.5,1.5,0.242,0.228,0.16,4.97,0.05,0.23,0.05,0.3
"BRANDON.PRUST","F","20112012","NYR",82,830.5,20.6,-0.166,-0.18,0.02,4.96,0.016,-2.49,0.21,-2.3
"BRANDON.SEGAL","F","20112012","T.B",10,65.3,1.6,-1.542,-1.556,0.21,4.97,0.073,-1.69,0.08,-1.6
"BRANDON.SUTTER","F","20112012","CAR",82,1171.9,29,-0.113,-0.127,-0.12,4.96,-0.03,-2.47,-0.59,-3.1
"BRANDON.YIP","F","20112012","COL",10,94.4,2.3,-0.475,-0.489,-0.07,4.96,-0.019,-0.77,-0.03,-0.8
"BRANDON.YIP","F","20112012","NSH",25,259.1,6.3,-0.073,-0.087,0.05,4.97,0.016,-0.37,0.07,-0.3
"BRAYDEN.MCNABB","D","20112012","BUF",25,396.2,9.6,0.005,0.017,-0.02,4.96,-0.006,0.11,-0.04,0.1
"BRAYDEN.SCHENN","F","20112012","PHI",54,658.1,16.9,-0.451,-0.465,0.26,4.95,0.099,-5.1,1.09,-4
"BRAYDON.COBURN","D","20112012","PHI",81,1465.3,37.7,-0.142,-0.13,0.26,4.95,0.093,-3.18,2.28,-0.9
"BRENDAN.MIKKELSON","D","20112012","T.B",41,526.6,13,-0.446,-0.434,0.21,4.97,0.08,-3.81,0.7,-3.1
"BRENDAN.MORRISON","F","20112012","CGY",28,341.8,8.3,0.053,0.039,-0.1,4.96,-0.034,0.22,-0.19,0
"BRENDAN.MORRISON","F","20112012","CHI",11,120.9,3,-1.117,-1.131,0.16,4.97,0.057,-2.28,0.11,-2.2
"BRENDAN.SMITH","D","20112012","DET",14,191.9,4.8,0.222,0.233,0.27,4.96,0.085,0.75,0.27,1
"BRENDEN.MORROW","F","20112012","DAL",57,786.7,19.6,-0.128,-0.142,-0.01,4.96,0.001,-1.86,0.01,-1.8
"BRENT.BURNS","D","20112012","S.J",81,1420.6,34.4,0.046,0.057,-0.07,4.96,-0.027,1.36,-0.64,0.7
"BRENT.SEABROOK","D","20112012","CHI",78,1517.2,37.1,0.211,0.223,0.16,4.97,0.034,5.63,0.85,6.5
"BRETT.BULMER","F","20112012","MIN",9,94.5,2.4,0.277,0.263,-0.39,4.95,-0.127,0.41,-0.2,0.2
"BRETT.CLARK","D","20112012","T.B",82,1200.6,29.7,-0.449,-0.437,0.21,4.97,0.094,-8.74,1.89,-6.9
"BRETT.CONNOLLY","F","20112012","T.B",68,691.8,17.1,-0.388,-0.402,0.21,4.97,0.082,-4.63,0.95,-3.7
"BRETT.LEBDA","D","20112012","CBJ",30,446.6,11.3,0.611,0.622,-0.14,4.96,-0.061,4.63,-0.45,4.2
"BRETT.SUTTER","F","20112012","CAR",15,104.3,2.6,0.65,0.636,-0.12,4.96,-0.041,1.11,-0.07,1
"BRIAN.BOYLE","F","20112012","NYR",82,997.2,24.7,-0.014,-0.028,0.02,4.96,0.009,-0.47,0.16,-0.3
"BRIAN.CAMPBELL","D","20112012","FLA",82,1732.4,42.1,-0.246,-0.235,-0.29,4.96,-0.073,-6.77,-2.12,-8.9
"BRIAN.GIONTA","F","20112012","MTL",31,437.7,11.1,0.153,0.139,-0.06,4.96,-0.024,1.02,-0.17,0.8
"BRIAN.LEE","D","20112012","OTT",35,442.4,11.2,-0.326,-0.314,0.08,4.96,0.033,-2.32,0.24,-2.1
"BRIAN.LEE","D","20112012","T.B",20,311.2,7.7,-0.154,-0.142,0.21,4.97,0.071,-0.74,0.37,-0.4
"BRIAN.MCGRATTAN","F","20112012","NSH",30,158.7,3.8,-0.485,-0.499,0.05,4.97,0.019,-1.32,0.05,-1.3
"BRIAN.ROLSTON","F","20112012","BOS",21,255.3,6.2,0.403,0.389,0.36,4.97,0.109,1.66,0.47,2.1
"BRIAN.ROLSTON","F","20112012","NYI",49,561.3,13.5,-0.299,-0.313,-0.22,4.97,-0.064,-2.92,-0.6,-3.5
"BRIAN.STRAIT","D","20112012","PIT",9,111.8,2.8,-0.886,-0.874,0.36,4.96,0.121,-1.63,0.23,-1.4
"BROOKS.LAICH","F","20112012","WSH",82,1100.9,27,-0.109,-0.123,0.02,4.97,0.012,-2.25,0.22,-2
"BROOKS.ORPIK","D","20112012","PIT",73,1380.9,34.4,0.034,0.046,0.36,4.96,0.113,1.06,2.61,3.7
"BRUNO.GERVAIS","D","20112012","T.B",50,633.5,15.7,-0.071,-0.059,0.21,4.97,0.07,-0.62,0.74,0.1
"BRYAN.ALLEN","D","20112012","CAR",82,1333.6,33,-0.049,-0.037,-0.12,4.96,-0.035,-0.82,-0.78,-1.6
"BRYAN.BICKELL","F","20112012","CHI",71,811.1,19.9,-0.072,-0.086,0.16,4.97,0.054,-1.16,0.73,-0.4
"BRYAN.LITTLE","F","20112012","WPG",74,1147.7,28.5,-0.071,-0.085,0.06,4.97,0.024,-1.62,0.46,-1.2
"BRYCE.SALVADOR","D","20112012","N.J",82,1386.7,34,-0.319,-0.307,-0.1,4.97,-0.012,-7.1,-0.27,-7.4
"BYRON.BITZ","F","20112012","VAN",10,104.1,2.6,0.083,0.07,0.13,4.95,0.041,0.12,0.07,0.2
"CAL.CLUTTERBUCK","F","20112012","MIN",73,915.7,22.9,-0.013,-0.027,-0.39,4.95,-0.125,-0.41,-1.9,-2.3
"CAL.O'REILLY","F","20112012","ARI",21,236.1,5.9,-0.327,-0.341,0.06,4.96,0.022,-1.34,0.09,-1.3
"CAL.O'REILLY","F","20112012","PIT",6,65.6,1.6,-1.806,-1.82,0.36,4.96,0.122,-1.99,0.13,-1.9
"CAM.ATKINSON","F","20112012","CBJ",27,333.6,8.5,0.849,0.835,-0.14,4.96,-0.061,4.64,-0.34,4.3
"CAM.BARKER","D","20112012","EDM",25,386.4,9.7,-0.028,-0.016,-0.08,4.97,-0.024,-0.1,-0.15,-0.3
"CAM.FOWLER","D","20112012","ANA",82,1515,37.9,-0.094,-0.083,-0.06,4.97,-0.014,-2.09,-0.36,-2.4
"CAM.JANSSEN","F","20112012","N.J",48,222.4,5.5,-0.603,-0.617,-0.1,4.97,-0.026,-2.29,-0.1,-2.4
"CARL.GUNNARSSON","D","20112012","TOR",76,1333.7,32.5,-0.208,-0.196,0.07,4.97,0.035,-4.37,0.77,-3.6
"CARL.HAGELIN","F","20112012","NYR",64,897.4,22.2,0.488,0.474,0.02,4.96,-0.013,7.09,-0.2,6.9
"CARLO.COLAIACOVO","D","20112012","STL",63,1041.9,26.2,-0.107,-0.095,-0.1,4.95,-0.029,-1.65,-0.5,-2.2
"CARSON.MCMILLAN","F","20112012","MIN",11,118.2,3,0.424,0.41,-0.39,4.95,-0.128,0.81,-0.25,0.6
"CARTER.ASHTON","F","20112012","TOR",15,155.3,3.8,-1.456,-1.47,0.07,4.97,0.033,-3.81,0.09,-3.7
"CASEY.CIZIKAS","F","20112012","NYI",15,154.1,3.7,0.703,0.689,-0.22,4.97,-0.078,1.77,-0.2,1.6
"CASEY.WELLMAN","F","20112012","MIN",14,157.8,3.9,0.271,0.257,-0.39,4.95,-0.128,0.68,-0.34,0.3
"CHAD.LAROSE","F","20112012","CAR",67,925.7,22.9,-0.001,-0.015,-0.12,4.96,-0.037,-0.23,-0.57,-0.8
"CHAD.RAU","F","20112012","MIN",9,89.4,2.2,-0.046,-0.06,-0.39,4.95,-0.126,-0.09,-0.19,-0.3
"CHRIS.BUTLER","D","20112012","CGY",68,1252.1,30.6,0.002,0.014,-0.1,4.96,-0.034,0.28,-0.72,-0.4
"CHRIS.CAMPOLI","D","20112012","MTL",43,618.9,15.7,-0.039,-0.028,-0.06,4.96,-0.02,-0.29,-0.2,-0.5
"CHRIS.CONNER","F","20112012","DET",8,72.2,1.8,0.067,0.053,0.27,4.96,0.087,0.06,0.1,0.2
"CHRIS.HIGGINS","F","20112012","VAN",71,934,23.2,0.326,0.312,0.13,4.95,0.027,4.86,0.42,5.3
"CHRIS.KELLY","F","20112012","BOS",82,1026.9,25.1,0.212,0.198,0.36,4.97,0.104,3.39,1.79,5.2
"CHRIS.KUNITZ","F","20112012","PIT",82,1172.2,29.2,0.199,0.185,0.36,4.96,0.106,3.61,2.06,5.7
"CHRIS.NEIL","F","20112012","OTT",71,774.5,19.6,-0.12,-0.134,0.08,4.96,0.031,-1.73,0.41,-1.3
"CHRIS.PHILLIPS","D","20112012","OTT",79,1209.8,30.7,-0.121,-0.11,0.08,4.96,0.033,-2.21,0.66,-1.5
"CHRIS.PORTER","F","20112012","STL",47,475.3,11.9,-0.148,-0.162,-0.1,4.95,-0.03,-1.28,-0.24,-1.5
"CHRIS.PRONGER","D","20112012","PHI",13,171.1,4.4,0.254,0.266,0.26,4.95,0.081,0.76,0.23,1
"CHRIS.STEWART","F","20112012","STL",78,1062,26.7,-0.173,-0.187,-0.1,4.95,-0.024,-3.31,-0.42,-3.7
"CHRIS.SUMMERS","D","20112012","ARI",20,223.7,5.6,-0.511,-0.499,0.06,4.96,0.024,-1.86,0.09,-1.8
"CHRIS.TANEV","D","20112012","VAN",25,391.7,9.7,0.089,0.101,0.13,4.95,0.04,0.66,0.26,0.9
"CHRIS.THORBURN","F","20112012","WPG",72,677.4,16.8,-0.305,-0.318,0.06,4.97,0.03,-3.6,0.34,-3.3
"CHRISTIAN.EHRHOFF","D","20112012","BUF",66,1213.7,29.5,0.236,0.247,-0.02,4.96,-0.021,5,-0.42,4.6
"CHUCK.KOBASEW","F","20112012","COL",58,577.6,14.1,-0.293,-0.307,-0.07,4.96,-0.013,-2.95,-0.12,-3.1
"CLARKE.MACARTHUR","F","20112012","TOR",73,997.6,24.3,0.119,0.105,0.07,4.97,0.017,1.75,0.28,2
"CLAUDE.GIROUX","F","20112012","PHI",77,1144.4,29.5,0.226,0.212,0.26,4.95,0.071,4.04,1.35,5.4
"CLAYTON.STONER","D","20112012","MIN",51,807,20.1,0.316,0.327,-0.39,4.95,-0.139,4.4,-1.87,2.5
"CODY.ALMOND","F","20112012","MIN",10,90.9,2.3,-0.364,-0.378,-0.39,4.95,-0.124,-0.57,-0.19,-0.8
"CODY.BASS","F","20112012","CBJ",14,113.3,2.9,-0.1,-0.114,-0.14,4.96,-0.046,-0.22,-0.09,-0.3
"CODY.EAKIN","F","20112012","WSH",30,266.7,6.5,0.273,0.259,0.02,4.97,0.002,1.15,0.01,1.2
"CODY.FRANSON","D","20112012","TOR",57,826.1,20.1,0.039,0.051,0.07,4.97,0.02,0.7,0.27,1
"CODY.HODGSON","F","20112012","BUF",20,275.1,6.7,-0.418,-0.432,-0.02,4.96,0,-1.98,0,-2
"CODY.HODGSON","F","20112012","VAN",63,676.8,16.8,0.359,0.346,0.13,4.95,0.03,3.9,0.34,4.2
"CODY.MCCORMICK","F","20112012","BUF",50,387.4,9.4,-0.751,-0.765,-0.02,4.96,0.008,-4.94,0.05,-4.9
"CODY.MCLEOD","F","20112012","COL",75,523.2,12.8,-0.159,-0.173,-0.07,4.96,-0.017,-1.51,-0.15,-1.7
"COLBY.ARMSTRONG","F","20112012","TOR",29,259.3,6.3,-0.71,-0.724,0.07,4.97,0.031,-3.13,0.13,-3
"COLIN.FRASER","F","20112012","L.A",67,564.1,14.2,-0.091,-0.105,-0.25,4.96,-0.077,-0.98,-0.72,-1.7
"COLIN.GREENING","F","20112012","OTT",81,1093,27.7,-0.122,-0.136,0.08,4.96,0.034,-2.47,0.61,-1.9
"COLIN.WHITE","F","20112012","S.J",54,708.1,17.1,-0.234,-0.248,-0.07,4.96,-0.014,-2.92,-0.17,-3.1
"COLIN.WILSON","F","20112012","NSH",68,921.3,22.3,0.234,0.221,0.05,4.97,0.005,3.39,0.08,3.5
"COLTEN.TEUBERT","D","20112012","EDM",24,294.2,7.4,-0.246,-0.234,-0.08,4.97,-0.021,-1.15,-0.1,-1.2
"COLTON.GILLIES","F","20112012","CBJ",38,390.7,9.9,-0.302,-0.316,-0.14,4.96,-0.04,-2.06,-0.26,-2.3
"COLTON.GILLIES","F","20112012","MIN",37,303.5,7.6,-0.365,-0.379,-0.39,4.95,-0.12,-1.92,-0.61,-2.5
"COREY.PERRY","F","20112012","ANA",80,1270.1,31.8,-0.085,-0.099,-0.06,4.97,-0.014,-2.1,-0.3,-2.4
"COREY.POTTER","D","20112012","EDM",62,1017.7,25.5,-0.128,-0.116,-0.08,4.97,-0.018,-1.97,-0.31,-2.3
"COREY.TROPP","F","20112012","BUF",34,335.5,8.2,0.033,0.019,-0.02,4.96,-0.006,0.11,-0.04,0.1
"CORY.EMMERTON","F","20112012","DET",71,532.7,13.3,-0.28,-0.294,0.27,4.96,0.095,-2.61,0.85,-1.8
"CORY.SARICH","D","20112012","CGY",62,936,22.9,-0.128,-0.117,-0.1,4.96,-0.028,-1.82,-0.44,-2.3
"CRAIG.ADAMS","F","20112012","PIT",82,682.1,17,-0.368,-0.381,0.36,4.96,0.129,-4.34,1.47,-2.9
"CRAIG.SMITH","F","20112012","NSH",72,852,20.7,-0.092,-0.106,0.05,4.97,0.019,-1.51,0.27,-1.2
"CURTIS.GLENCROSS","F","20112012","CGY",67,901,22,0.202,0.188,-0.1,4.96,-0.042,2.82,-0.63,2.2
"DAINIUS.ZUBRUS","F","20112012","N.J",82,1193.4,29.3,0.129,0.115,-0.1,4.97,-0.039,2.28,-0.78,1.5
"DALE.WEISE","F","20112012","VAN",68,547.2,13.6,-0.358,-0.372,0.13,4.95,0.052,-3.39,0.47,-2.9
"DANA.TYRELL","F","20112012","T.B",26,227.6,5.6,-0.482,-0.496,0.21,4.97,0.074,-1.88,0.28,-1.6
"DAN.BOYLE","D","20112012","S.J",81,1589,38.5,0.239,0.251,-0.07,4.96,-0.042,6.65,-1.12,5.5
"DAN.CARCILLO","F","20112012","CHI",28,308.7,7.6,0.262,0.248,0.16,4.97,0.046,1.27,0.24,1.5
