"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"ANDREW.CAMPBELL","D","20152016","TOR",6,67,1.7,0.248,0.241,-0.3,4.95,-0.099,0.27,-0.11,0.2
"ANDREW.COGLIANO","F","20152016","ANA",82,1007,25.1,0.026,-0.006,-0.16,4.96,-0.05,-0.1,-0.85,-0.9
"ANDREW.COPP","F","20152016","WPG",77,550.2,13.8,0.143,0.11,0.04,4.96,0.01,1.01,0.09,1.1
"ANDREW.DESJARDINS","F","20152016","CHI",77,868.9,21.2,-0.419,-0.452,-0.05,4.96,0.003,-6.54,0.04,-6.5
"ANDREW.FERENCE","D","20152016","EDM",6,70.5,1.8,-0.314,-0.321,-0.11,4.96,-0.034,-0.38,-0.04,-0.4
"ANDREW.LADD","F","20152016","CHI",19,250,6.1,-0.127,-0.159,-0.05,4.96,-0.014,-0.66,-0.06,-0.7
"ANDREW.LADD","F","20152016","WPG",59,816.6,20.5,-0.104,-0.136,0.04,4.96,0.018,-1.85,0.25,-1.6
"ANDREW.MACDONALD","D","20152016","PHI",28,481.2,12,0.493,0.486,-0.12,4.94,-0.049,3.9,-0.4,3.5
"ANDREW.SHAW","F","20152016","CHI",78,958.9,23.4,0.209,0.177,-0.05,4.96,-0.025,2.83,-0.4,2.4
"ANDREY.PEDAN","D","20152016","VAN",13,135.7,3.3,-0.752,-0.759,-0.31,4.95,-0.094,-1.72,-0.21,-1.9
"ANDY.ANDREOFF","F","20152016","L.A",60,518.1,12.7,-0.026,-0.059,0.07,4.95,0.025,-0.51,0.22,-0.3
"ANDY.GREENE","D","20152016","N.J",82,1520.6,37.9,-0.064,-0.071,-0.44,4.95,-0.136,-1.8,-3.46,-5.3
"ANTHONY.BITETTO","D","20152016","NSH",28,335.6,8.3,-0.042,-0.05,-0.04,4.96,-0.013,-0.28,-0.07,-0.3
"ANTHONY.DUCLAIR","F","20152016","ARI",81,921.9,23.7,0.536,0.504,-0.09,4.96,-0.053,7.74,-0.81,6.9
"ANTHONY.MANTHA","F","20152016","DET",10,97,2.4,0.251,0.218,-0.11,4.94,-0.035,0.35,-0.06,0.3
"ANTHONY.PELUSO","F","20152016","WPG",35,221.5,5.6,0.21,0.178,0.04,4.96,0.011,0.66,0.04,0.7
"ANTOINE.ROUSSEL","F","20152016","DAL",80,944.7,23.4,-0.154,-0.186,0.32,4.96,0.113,-2.94,1.77,-1.2
"ANTOINE.VERMETTE","F","20152016","ARI",76,946.8,24.4,-0.045,-0.077,-0.09,4.96,-0.025,-1.22,-0.39,-1.6
"ANTON.LANDER","F","20152016","EDM",61,555,13.8,-0.52,-0.552,-0.11,4.96,-0.02,-5.1,-0.19,-5.3
"ANTON.SLEPYSHEV","F","20152016","EDM",11,92.7,2.3,-0.359,-0.391,-0.11,4.96,-0.034,-0.6,-0.05,-0.7
"ANTON.STRALMAN","D","20152016","T.B",73,1197.7,30.3,-0.215,-0.222,0.14,4.96,0.059,-4.43,1.18,-3.3
"ANZE.KOPITAR","F","20152016","L.A",81,1264.1,31.1,0.604,0.571,0.07,4.95,-0.012,12.04,-0.26,11.8
"ARTEM.ANISIMOV","F","20152016","CHI",77,1088.7,26.6,0.141,0.108,-0.05,4.96,-0.022,1.97,-0.4,1.6
"ARTEMI.PANARIN","F","20152016","CHI",80,1210.4,29.6,0.32,0.288,-0.05,4.96,-0.034,5.81,-0.68,5.1
"AUSTIN.WATSON","F","20152016","NSH",57,515,12.7,-0.004,-0.036,-0.04,4.96,-0.013,-0.31,-0.11,-0.4
"BARCLAY.GOODROW","F","20152016","S.J",14,127.5,3.1,-0.153,-0.185,0.04,4.96,0.015,-0.39,0.03,-0.4
"BARRET.JACKMAN","D","20152016","NSH",73,943.6,23.4,-0.136,-0.143,-0.04,4.96,-0.007,-2.25,-0.11,-2.4
"BEAU.BENNETT","F","20152016","PIT",33,338,8.3,0.05,0.018,0.26,4.95,0.084,0.1,0.48,0.6
"BEN.CHIAROT","D","20152016","WPG",70,950.3,23.9,-0.106,-0.113,0.04,4.96,0.018,-1.79,0.29,-1.5
"BEN.HARPUR","D","20152016","OTT",5,66.8,1.7,0.065,0.058,0.12,4.95,0.04,0.06,0.04,0.1
"BEN.HUTTON","D","20152016","VAN",75,1219.2,29.9,-0.206,-0.214,-0.31,4.95,-0.086,-4.34,-1.75,-6.1
"BEN.LOVEJOY","D","20152016","PIT",66,1064.6,26.2,-0.001,-0.008,0.26,4.95,0.085,-0.15,1.51,1.4
"BENOIT.POULIOT","F","20152016","EDM",55,706.2,17.6,0.125,0.093,-0.11,4.96,-0.039,1.09,-0.46,0.6
"BEN.SMITH","F","20152016","TOR",16,188.7,4.7,0.322,0.29,-0.3,4.95,-0.101,0.91,-0.32,0.6
"BLAKE.COMEAU","F","20152016","COL",81,1077.4,27.1,-0.231,-0.263,-0.06,4.97,-0.004,-4.73,-0.08,-4.8
"BLAKE.PIETILA","F","20152016","N.J",7,73.5,1.8,-0.431,-0.464,-0.44,4.95,-0.14,-0.57,-0.17,-0.7
"BLAKE.WHEELER","F","20152016","WPG",82,1194.5,30,0.446,0.414,0.04,4.96,-0.012,8.24,-0.25,8
"BOBBY.FARNHAM","F","20152016","N.J",50,466.4,11.6,0.134,0.101,-0.44,4.95,-0.144,0.79,-1.12,-0.3
"BOBBY.RYAN","F","20152016","OTT",81,1092,27,0.248,0.216,0.12,4.95,0.028,3.93,0.51,4.4
"BO.HORVAT","F","20152016","VAN",82,1042.5,25.6,0.247,0.215,-0.31,4.95,-0.11,3.74,-1.91,1.8
"BOONE.JENNER","F","20152016","CBJ",82,1125.4,28,-0.028,-0.061,0.03,4.96,0.013,-1.14,0.24,-0.9
"BOYD.GORDON","F","20152016","ARI",65,597.8,15.4,-0.58,-0.612,-0.09,4.96,-0.01,-6.1,-0.1,-6.2
"BRAD.BOYES","F","20152016","TOR",60,556.9,13.9,0.293,0.261,-0.3,4.95,-0.106,2.42,-0.98,1.4
"BRAD.HUNT","D","20152016","EDM",7,81.3,2,-0.729,-0.736,-0.11,4.96,-0.032,-1,-0.04,-1
"BRAD.MALONE","F","20152016","CAR",57,472.5,11.3,-0.216,-0.248,-0.15,4.95,-0.044,-1.95,-0.34,-2.3
"BRAD.MARCHAND","F","20152016","BOS",77,1116.2,27.4,0.361,0.329,0.2,4.96,0.045,6.12,0.83,7
"BRAD.RICHARDS","F","20152016","DET",68,808.5,20.1,-0.212,-0.244,-0.11,4.94,-0.024,-3.29,-0.33,-3.6
"BRAD.RICHARDSON","F","20152016","ARI",82,1103.1,28.4,0.091,0.058,-0.09,4.96,-0.032,1.07,-0.59,0.5
"BRAD.STUART","D","20152016","COL",6,78.8,2,-0.901,-0.908,-0.06,4.97,-0.015,-1.19,-0.02,-1.2
"BRADY.SKJEI","D","20152016","NYR",7,103.5,2.5,-0.553,-0.561,0.23,4.96,0.077,-0.97,0.13,-0.8
"BRANDON.BOLLIG","F","20152016","CGY",54,493.1,12.1,-0.472,-0.505,0.14,4.96,0.057,-4.15,0.47,-3.7
"BRANDON.DAVIDSON","D","20152016","EDM",51,791.6,19.7,0.033,0.026,-0.11,4.96,-0.037,0.34,-0.48,-0.1
"BRANDON.DUBINSKY","F","20152016","CBJ",75,1049.7,26.1,0.106,0.074,0.03,4.96,0.005,1.29,0.1,1.4
"BRANDON.GORMLEY","D","20152016","COL",26,308.1,7.7,0.305,0.297,-0.06,4.97,-0.023,1.53,-0.12,1.4
"BRANDON.MANNING","D","20152016","PHI",56,837,20.8,-0.258,-0.265,-0.12,4.94,-0.026,-3.7,-0.37,-4.1
"BRANDON.MASHINTER","F","20152016","CHI",41,303.7,7.4,-0.422,-0.454,-0.05,4.96,-0.01,-2.3,-0.05,-2.3
"BRANDON.PIRRI","F","20152016","ANA",9,97.7,2.4,0.179,0.147,-0.16,4.96,-0.051,0.24,-0.08,0.2
"BRANDON.PIRRI","F","20152016","FLA",52,642,16,-0.324,-0.356,0.24,4.95,0.089,-3.81,0.95,-2.9
"BRANDON.PRUST","F","20152016","VAN",35,417.6,10.2,-0.327,-0.36,-0.31,4.95,-0.091,-2.5,-0.64,-3.1
"BRANDON.SAAD","F","20152016","CBJ",78,1097.5,27.3,0.315,0.283,0.03,4.96,-0.006,5.18,-0.11,5.1
"BRANDON.SUTTER","F","20152016","VAN",20,263.5,6.5,0.266,0.234,-0.31,4.95,-0.102,1.03,-0.45,0.6
"BRAYDEN.MCNABB","D","20152016","L.A",81,1352.4,33.3,-0.133,-0.14,0.07,4.95,0.033,-3.15,0.74,-2.4
"BRAYDEN.SCHENN","F","20152016","PHI",80,1041.7,25.9,0.224,0.192,-0.12,4.94,-0.048,3.34,-0.83,2.5
"BRAYDON.COBURN","D","20152016","T.B",80,1138.1,28.8,0.074,0.067,0.14,4.96,0.042,1.27,0.79,2.1
"BRENDAN.GALLAGHER","F","20152016","MTL",53,687.7,17.2,0.509,0.477,0.07,4.96,0.005,5.46,0.05,5.5
"BRENDAN.GAUNCE","F","20152016","VAN",20,221.8,5.4,-0.67,-0.702,-0.31,4.95,-0.091,-2.6,-0.34,-2.9
"BRENDAN.LEIPSIC","F","20152016","TOR",6,70.7,1.8,0.14,0.108,-0.3,4.95,-0.099,0.13,-0.12,0
"BRENDAN.SMITH","D","20152016","DET",63,986.7,24.5,0.224,0.217,-0.11,4.94,-0.045,3.57,-0.74,2.8
"BRENDEN.DILLON","D","20152016","S.J",76,1178.6,29.1,-0.117,-0.125,0.04,4.96,0.021,-2.45,0.41,-2
"BRENT.BURNS","D","20152016","S.J",82,1557.8,38.4,0.133,0.126,0.04,4.96,0.004,3.27,0.1,3.4
"BRENT.REGNER","D","20152016","FLA",7,78.4,2,-1.262,-1.269,0.24,4.95,0.083,-1.66,0.11,-1.6
"BRENT.SEABROOK","D","20152016","CHI",81,1423.2,34.7,0.083,0.075,-0.05,4.96,-0.022,1.79,-0.52,1.3
"BRETT.CONNOLLY","F","20152016","BOS",71,846.2,20.8,0.119,0.087,0.2,4.96,0.059,1.22,0.84,2.1
"BRETT.KULAK","D","20152016","CGY",8,97.7,2.4,-0.948,-0.955,0.14,4.96,0.05,-1.55,0.08,-1.5
"BRETT.PESCE","D","20152016","CAR",69,1137.5,27.3,-0.275,-0.283,-0.15,4.95,-0.034,-5.36,-0.64,-6
"BRETT.RITCHIE","F","20152016","DAL",8,81.9,2,-0.426,-0.458,0.32,4.96,0.106,-0.63,0.14,-0.5
"BRIAN.BOYLE","F","20152016","T.B",76,779,19.7,-0.179,-0.211,0.14,4.96,0.054,-2.74,0.7,-2
"BRIAN.CAMPBELL","D","20152016","FLA",82,1449.9,36.2,0.353,0.346,0.24,4.95,0.052,8.36,1.26,9.6
"BRIAN.DUMOULIN","D","20152016","PIT",79,1340.4,33,0.009,0.002,0.26,4.95,0.085,0.04,1.89,1.9
"BRIAN.FLYNN","F","20152016","MTL",56,546.3,13.7,-0.358,-0.39,0.07,4.96,0.032,-3.55,0.29,-3.3
"BRIAN.GIONTA","F","20152016","BUF",79,1100.5,26.9,0.06,0.027,-0.32,4.96,-0.105,0.5,-1.92,-1.4
"BRIAN.O'NEILL","F","20152016","N.J",22,208.1,5.2,-0.323,-0.355,-0.44,4.95,-0.138,-1.23,-0.48,-1.7
"BRIAN.STRAIT","D","20152016","NYI",52,715.8,17.2,-0.205,-0.212,0.14,4.94,0.052,-2.53,0.62,-1.9
"BROCK.MCGINN","F","20152016","CAR",21,218.7,5.2,-0.095,-0.127,-0.15,4.95,-0.048,-0.46,-0.18,-0.6
"BROCK.NELSON","F","20152016","NYI",81,1082.4,25.9,0.103,0.071,0.14,4.94,0.041,1.27,0.74,2
"BRODY.SUTTER","F","20152016","CAR",8,71.5,1.7,-1.059,-1.091,-0.15,4.95,-0.046,-1.3,-0.05,-1.4
"BROOKS.LAICH","F","20152016","TOR",21,234.7,5.9,0.052,0.02,-0.3,4.95,-0.099,0.08,-0.39,-0.3
"BROOKS.LAICH","F","20152016","WSH",60,494.8,12.2,-0.554,-0.586,0.32,4.96,0.118,-4.83,0.97,-3.9
"BROOKS.ORPIK","D","20152016","WSH",41,707.9,17.4,0.493,0.486,0.32,4.96,0.086,5.73,1.02,6.8
"BRYAN.BICKELL","F","20152016","CHI",25,239.2,5.8,-0.45,-0.482,-0.05,4.96,-0.011,-1.92,-0.04,-2
"BRYAN.LITTLE","F","20152016","WPG",57,789.1,19.8,0.063,0.031,0.04,4.96,0.011,0.4,0.15,0.6
"BRYAN.RUST","F","20152016","PIT",41,482.2,11.9,-0.161,-0.193,0.26,4.95,0.089,-1.55,0.72,-0.8
"BYRON.FROESE","F","20152016","TOR",56,539,13.5,-0.055,-0.088,-0.3,4.95,-0.096,-0.79,-0.86,-1.7
"CAL.CLUTTERBUCK","F","20152016","NYI",77,748.8,17.9,0.118,0.086,0.14,4.94,0.042,1.07,0.52,1.6
"CALLE.JARNKROK","F","20152016","NSH",81,1059.4,26.2,0.051,0.018,-0.04,4.96,-0.015,0.33,-0.26,0.1
"CAL.O'REILLY","F","20152016","BUF",20,171.7,4.2,0.199,0.166,-0.32,4.96,-0.105,0.48,-0.3,0.2
"CALVIN.DE HAAN","D","20152016","NYI",72,1287.4,30.8,-0.127,-0.134,0.14,4.94,0.053,-2.87,1.14,-1.7
"CAM.ATKINSON","F","20152016","CBJ",81,1064,26.4,0.189,0.156,0.03,4.96,0.001,2.77,0.02,2.8
"CAM.FOWLER","D","20152016","ANA",69,1183.9,29.5,0.071,0.064,-0.16,4.96,-0.054,1.26,-1.08,0.2
"CARL.GUNNARSSON","D","20152016","STL",72,1086.7,26.7,0.065,0.058,-0.02,4.94,-0.009,1.04,-0.16,0.9
"CARL.HAGELIN","F","20152016","ANA",43,568.7,14.2,-0.28,-0.313,-0.16,4.96,-0.042,-2.96,-0.4,-3.4
"CARL.HAGELIN","F","20152016","PIT",37,518.8,12.8,0.933,0.9,0.26,4.95,0.061,7.78,0.53,8.3
"CARLO.COLAIACOVO","D","20152016","BUF",36,505.5,12.4,0.001,-0.006,-0.32,4.96,-0.103,-0.05,-0.87,-0.9
"CARL.SODERBERG","F","20152016","COL",82,1082.8,27.2,0.066,0.034,-0.06,4.97,-0.021,0.62,-0.37,0.2
"CASEY.CIZIKAS","F","20152016","NYI",80,823.4,19.7,0.044,0.011,0.14,4.94,0.044,0.15,0.61,0.8
"CASEY.NELSON","D","20152016","BUF",7,88.7,2.2,0.926,0.919,-0.32,4.96,-0.107,1.36,-0.16,1.2
"CEDRIC.PAQUETTE","F","20152016","T.B",56,605.9,15.3,-0.645,-0.677,0.14,4.96,0.066,-6.84,0.67,-6.2
"CHANDLER.STEPHENSON","F","20152016","WSH",9,70.2,1.7,-1.327,-1.359,0.32,4.96,0.108,-1.59,0.13,-1.5
"CHARLIE.COYLE","F","20152016","MIN",82,1158.3,28.7,-0.142,-0.175,-0.1,4.96,-0.024,-3.37,-0.46,-3.8
"CHRIS.BIGRAS","D","20152016","COL",31,394.2,9.9,-0.656,-0.663,-0.06,4.97,-0.005,-4.36,-0.04,-4.4
"CHRIS.HIGGINS","F","20152016","VAN",33,380.8,9.3,-0.381,-0.413,-0.31,4.95,-0.091,-2.62,-0.58,-3.2
"CHRIS.KELLY","F","20152016","BOS",11,113.8,2.8,0.299,0.267,0.2,4.96,0.061,0.51,0.12,0.6
"CHRIS.KREIDER","F","20152016","NYR",79,1050.4,25.5,0.414,0.381,0.23,4.96,0.054,6.67,0.95,7.6
"CHRIS.KUNITZ","F","20152016","PIT",80,1122.5,27.6,0.448,0.415,0.26,4.95,0.062,7.77,1.15,8.9
"CHRIS.NEIL","F","20152016","OTT",80,724.6,17.9,-0.22,-0.252,0.12,4.95,0.049,-3.04,0.59,-2.5
"CHRIS.PORTER","F","20152016","MIN",61,504.9,12.5,-0.333,-0.365,-0.1,4.96,-0.025,-3.07,-0.21,-3.3
"CHRIS.STEWART","F","20152016","ANA",56,542,13.5,0.352,0.32,-0.16,4.96,-0.059,2.89,-0.54,2.4
"CHRIS.TANEV","D","20152016","VAN",69,1187.9,29.1,-0.14,-0.147,-0.31,4.95,-0.09,-2.92,-1.79,-4.7
"CHRIS.TERRY","F","20152016","CAR",68,714.8,17.1,-0.179,-0.211,-0.15,4.95,-0.042,-2.51,-0.5,-3
"CHRIS.THORBURN","F","20152016","WPG",82,761.6,19.1,-0.17,-0.203,0.04,4.96,0.02,-2.57,0.26,-2.3
"CHRISTIAN.EHRHOFF","D","20152016","CHI",8,124.2,3,-0.108,-0.115,-0.05,4.96,-0.016,-0.24,-0.03,-0.3
"CHRISTIAN.EHRHOFF","D","20152016","L.A",40,518.1,12.7,-0.38,-0.388,0.07,4.95,0.034,-3.35,0.29,-3.1
"CHRISTIAN.FOLIN","D","20152016","MIN",26,325.9,8.1,-0.115,-0.122,-0.1,4.96,-0.032,-0.66,-0.17,-0.8
"CHRIS.TIERNEY","F","20152016","S.J",79,895.1,22.1,-0.313,-0.346,0.04,4.96,0.029,-5.15,0.43,-4.7
"CHRIS.VANDEVELDE","F","20152016","PHI",79,866.8,21.6,-0.263,-0.295,-0.12,4.94,-0.025,-4.27,-0.36,-4.6
"CHRIS.WAGNER","F","20152016","ANA",17,155.2,3.9,-0.613,-0.645,-0.16,4.96,-0.046,-1.67,-0.12,-1.8
"CHRIS.WAGNER","F","20152016","COL",26,212.4,5.3,-0.345,-0.377,-0.06,4.97,-0.015,-1.34,-0.05,-1.4
"CHRIS.WIDEMAN","D","20152016","OTT",64,838.5,20.7,0.13,0.122,0.12,4.95,0.035,1.71,0.48,2.2
"CLAUDE.GIROUX","F","20152016","PHI",78,1150.6,28.6,0.055,0.023,-0.12,4.94,-0.039,0.44,-0.75,-0.3
"CLAYTON.STONER","D","20152016","ANA",50,672.5,16.8,-0.098,-0.106,-0.16,4.96,-0.047,-1.19,-0.53,-1.7
"CODY.BASS","F","20152016","NSH",17,125.5,3.1,-0.57,-0.602,-0.04,4.96,-0.01,-1.26,-0.02,-1.3
"CODY.CECI","D","20152016","OTT",75,1182.7,29.2,-0.058,-0.065,0.12,4.95,0.044,-1.28,0.86,-0.4
"CODY.EAKIN","F","20152016","DAL",82,1069.5,26.5,-0.276,-0.308,0.32,4.96,0.12,-5.49,2.14,-3.3
"CODY.FRANSON","D","20152016","BUF",59,807.1,19.8,-0.276,-0.284,-0.32,4.96,-0.092,-3.81,-1.24,-5.1
"CODY.GOLOUBEF","D","20152016","CBJ",43,606.6,15.1,0.029,0.021,0.03,4.96,0.009,0.22,0.09,0.3
"CODY.HODGSON","F","20152016","NSH",39,409.9,10.1,-0.351,-0.383,-0.04,4.96,-0.006,-2.62,-0.04,-2.7
"CODY.MCLEOD","F","20152016","COL",82,769.1,19.3,-0.087,-0.119,-0.06,4.97,-0.014,-1.53,-0.18,-1.7
"COLIN.GREENING","F","20152016","TOR",30,351.8,8.8,0.422,0.389,-0.3,4.95,-0.105,2.28,-0.62,1.7
"COLIN.MILLER","D","20152016","BOS",42,603.8,14.8,0.174,0.167,0.2,4.96,0.058,1.68,0.58,2.3
"COLIN.WILSON","F","20152016","NSH",64,815.2,20.2,-0.018,-0.05,-0.04,4.96,-0.012,-0.68,-0.16,-0.8
"COLTON.PARAYKO","D","20152016","STL",79,1301.5,31.9,0.469,0.462,-0.02,4.94,-0.035,10.02,-0.77,9.3
"COLTON.SCEVIOUR","F","20152016","DAL",71,726.4,18,0.006,-0.026,0.32,4.96,0.105,-0.32,1.27,0.9
"COLTON.SISSONS","F","20152016","NSH",34,297.1,7.4,0.416,0.383,-0.04,4.96,-0.019,1.9,-0.1,1.8
"CONNOR.BRICKLEY","F","20152016","FLA",23,197.2,4.9,-0.233,-0.265,0.24,4.95,0.08,-0.87,0.26,-0.6
"CONNOR.BROWN","F","20152016","TOR",7,75.4,1.9,-0.159,-0.191,-0.3,4.95,-0.098,-0.24,-0.12,-0.4
"CONNOR.CARRICK","D","20152016","TOR",16,246.8,6.2,-0.299,-0.307,-0.3,4.95,-0.095,-1.26,-0.39,-1.7
"CONNOR.MCDAVID","F","20152016","EDM",45,645.1,16.1,0.696,0.664,-0.11,4.96,-0.057,7.14,-0.61,6.5
"CONNOR.MURPHY","D","20152016","ARI",78,1332.3,34.3,0.097,0.089,-0.09,4.96,-0.035,1.98,-0.77,1.2
"CONOR.SHEARY","F","20152016","PIT",44,393.9,9.7,-0.201,-0.233,0.26,4.95,0.089,-1.53,0.59,-0.9
"CORBAN.KNIGHT","F","20152016","FLA",20,189.3,4.7,0.201,0.169,0.24,4.95,0.076,0.53,0.24,0.8
"COREY.PERRY","F","20152016","ANA",82,1184.8,29.5,0.177,0.144,-0.16,4.96,-0.059,2.85,-1.17,1.7
"CRAIG.CUNNINGHAM","F","20152016","ARI",10,98.2,2.5,-0.387,-0.42,-0.09,4.96,-0.027,-0.69,-0.04,-0.7
"CRAIG.SMITH","F","20152016","NSH",82,1053.4,26.1,0.344,0.311,-0.04,4.96,-0.03,5.47,-0.53,4.9
"CURTIS.LAZAR","F","20152016","OTT",76,864.2,21.4,-0.411,-0.443,0.12,4.95,0.059,-6.38,0.85,-5.5
