"player","position","season","Team","GP","TOI_all","TOI_EV","TOI_PP","TOI_SH","EV_GAR","PP_GAR","SH_GAR","Pens_GAR","GAR","WAR"
"DEREK.GRANT","F","20162017","BUF",40,396.8,281.1,12.8,96.7,-1.6,-0.2,0.7,-1.1,-2.2,-0.4
"DEREK.MACKENZIE","F","20162017","FLA",82,1030.1,822.3,12.6,182.6,-4.6,-0.2,-0.7,0.8,-4.8,-0.9
"DEREK.RYAN","F","20162017","CAR",67,997.4,800.7,141.3,28.8,2.9,-1.1,1.2,-0.2,2.9,0.5
"DEREK.STEPAN","F","20162017","NYR",81,1507.3,1149,202.6,107.5,8.7,1.8,0.5,0.2,11.2,2.1
"DERICK.BRASSARD","F","20162017","OTT",81,1407.7,1164.8,204.8,5.9,8.6,-0.8,0,0.6,8.4,1.6
"DERRICK.POULIOT","D","20162017","PIT",11,163.7,140,10.8,12.1,-3.1,0,-0.1,-0.1,-3.3,-0.6
"DERYK.ENGELLAND","D","20162017","CGY",81,1477.7,1201.8,2.1,254.3,-0.5,0,-0.6,1,-0.1,0
"DEVANTE.SMITH-PELLY","F","20162017","N.J",53,715.8,582,57.5,66.2,-3.6,-0.9,0,0.7,-3.9,-0.7
"DEVIN.SETOGUCHI","F","20162017","L.A",45,559.1,529.7,25.9,0.2,3.2,0.4,0,0.9,4.5,0.9
"DEVIN.SHORE","F","20162017","DAL",82,1159.1,978.1,145.5,12,2.9,0,-0.4,1.8,4.2,0.8
"DION.PHANEUF","D","20162017","OTT",81,1866.4,1425.9,204.9,196.6,-1.7,1,0.5,-0.7,-1,-0.2
"DMITRIJ.JASKIN","F","20162017","STL",51,585.5,564.6,19.7,1.1,2.1,0.5,0,0.3,2.9,0.6
"DMITRY.KULIKOV","D","20162017","BUF",47,1028,894.5,41.2,75,-5.7,-0.1,-1.6,-0.2,-7.6,-1.5
"DMITRY.ORLOV","D","20162017","WSH",82,1601.8,1481.3,93.3,19.7,12.2,0.8,-0.1,0.1,13,2.5
"DOMINIC.MOORE","F","20162017","BOS",82,1061.2,862.1,18.3,159.4,0.2,-0.6,-0.9,-1.1,-2.5,-0.5
"DOUGIE.HAMILTON","D","20162017","CGY",81,1585.6,1301.1,181.1,69,8.1,1.2,-0.2,-2.6,6.5,1.3
"DRAKE.CAGGIULA","F","20162017","EDM",60,794,643.9,99,41,1.7,0.7,0.9,1.7,4.9,0.9
"DREW.DOUGHTY","D","20162017","L.A",82,2225.8,1708.2,266.1,207.3,2.9,1.7,1,0.7,6.4,1.2
"DREW.MILLER","F","20162017","DET",55,565.5,482.9,3,74.1,-2,0,-0.9,-0.8,-3.7,-0.7
"DREW.SHORE","F","20162017","VAN",14,167.5,154.2,1.3,11.2,-0.9,0,0.2,-0.2,-0.9,-0.2
"DREW.STAFFORD","F","20162017","BOS",18,256.9,233.2,19.7,0.5,2,0.1,0,-0.9,1.3,0.2
"DREW.STAFFORD","F","20162017","WPG",40,527.9,452.3,55.2,11.2,-2.9,0.6,-0.4,0,-2.7,-0.5
"DUNCAN.KEITH","D","20162017","CHI",80,2049.3,1544.2,243.4,191.2,1.9,-0.1,-1.8,0.9,0.9,0.2
"DUSTIN.BROWN","F","20162017","L.A",80,1280,1038.3,119,101,5.3,1.1,-1.3,2.5,7.5,1.4
"DUSTIN.BYFUGLIEN","D","20162017","WPG",80,2193.2,1682,257.5,181.1,7.9,-1.2,0.2,-2,4.9,0.9
"DWIGHT.KING","F","20162017","L.A",63,944.4,820.3,17.1,97.5,1,-0.5,1.7,0,2.2,0.4
"DWIGHT.KING","F","20162017","MTL",17,208,195.1,0.5,11.8,-2.6,0,0.1,-0.1,-2.6,-0.5
"DYLAN.DEMELO","D","20162017","S.J",25,397.3,353.2,33.1,7.9,1.4,-0.9,0.1,-0.1,0.4,0.1
"DYLAN.LARKIN","F","20162017","DET",80,1292.2,1092.1,146.7,24.7,-4.8,-1.1,1,2.5,-2.4,-0.5
"DYLAN.STROME","F","20162017","ARI",7,95.7,80.4,14.7,0.2,-2.2,-0.3,0,0.1,-2.5,-0.5
"ELIAS.LINDHOLM","F","20162017","CAR",72,1309,1024.4,154.8,86.4,1.3,1,1.8,1.7,5.9,1.1
"ERIC.FEHR","F","20162017","PIT",52,568.5,455.4,13.5,93,2,-0.1,-1.9,-0.7,-0.6,-0.1
"ERIC.GELINAS","D","20162017","COL",27,312.7,297.2,2.2,3.2,1.6,0,0,-0.4,1.2,0.2
"ERIC.GRYBA","D","20162017","EDM",40,645.6,584.4,0.8,51.5,-2.3,0,0.9,-1.2,-2.6,-0.5
"ERIC.STAAL","F","20162017","MIN",82,1523.8,1177.5,191.8,106.5,6.8,1.1,0.9,0.3,9.2,1.8
"ERIK.CONDRA","F","20162017","T.B",13,125.3,119.2,1,2.3,-1.6,0,0,0.3,-1.3,-0.3
"ERIK.GUDBRANSON","D","20162017","VAN",30,609.8,518.8,6,79.8,-3.3,-0.1,-1.1,1.3,-3.2,-0.6
"ERIK.HAULA","F","20162017","MIN",72,994.2,893.2,14,76.4,6.2,0,-0.8,0.2,5.6,1.1
"ERIK.JOHNSON","D","20162017","COL",46,1015.7,771.5,94.4,127.1,-0.4,0.1,0,1.9,1.7,0.3
"ERIK.KARLSSON","D","20162017","OTT",77,2054.4,1573.1,279,164.2,6.6,2.7,-1.2,4.6,12.7,2.4
"ESA.LINDELL","D","20162017","DAL",73,1596.6,1338.2,72.6,147.1,-0.7,0.5,-2.1,1.2,-1.1,-0.2
"EVANDER.KANE","F","20162017","BUF",70,1344.2,1090.2,122.7,90.7,0.5,1.1,-2.2,-1.8,-2.4,-0.5
"EVAN.RODRIGUES","F","20162017","BUF",30,387.6,347.6,5.6,32.1,-1.9,0.2,0.7,1.2,0.2,0
"EVGENI.MALKIN","F","20162017","PIT",62,1154.4,906.9,228.2,2.4,14.1,3.3,0,-2,15.5,3
"EVGENY.KUZNETSOV","F","20162017","WSH",82,1390.2,1199.4,162.3,1.8,7.6,1.3,0,0.2,9.2,1.8
"FEDOR.TYUTIN","D","20162017","COL",69,1306.8,1095.3,1.3,164.7,-0.3,0,-3.2,-1.7,-5.1,-1
"FILIP.FORSBERG","F","20162017","NSH",82,1508,1136.8,210.5,117.7,5.3,0.6,0.7,1.7,8.3,1.6
"FRANCOIS.BEAUCHEMIN","D","20162017","COL",81,1742.9,1353.2,82.7,238.4,4.5,-0.3,0.3,0,4.6,0.9
"FRANK.VATRANO","F","20162017","BOS",44,592.5,501,74.9,1.2,0.4,1.8,0,0.7,2.9,0.5
"FRANS.NIELSEN","F","20162017","DET",79,1354.6,991.8,187.8,147.2,0.3,1.6,-1.7,0.9,1.2,0.2
"FREDDIE.HAMILTON","F","20162017","CGY",26,254.3,244.2,0,9,-1.7,0,0.2,0.2,-1.3,-0.2
"FREDERICK.GAUDREAU","F","20162017","NSH",9,78,76.2,0.4,1.1,1.6,0,0,0.2,1.8,0.4
"FREDERIK.GAUTHIER","F","20162017","TOR",21,203.5,179.2,2,21.9,2.9,0,-0.9,-0.4,1.6,0.3
"FREDRIK.CLAESSON","D","20162017","OTT",33,427.9,409.1,6.7,14.1,1.4,-0.1,-0.1,0.4,1.6,0.3
"GABRIEL.BOURQUE","F","20162017","COL",6,67.2,52.6,0,12.6,-0.1,0,-0.1,0,-0.2,0
"GABRIEL.DUMONT","F","20162017","T.B",39,377.1,357.4,2.3,10.9,1.5,0,-0.2,1,2.2,0.4
"GABRIEL.LANDESKOG","F","20162017","COL",72,1352.4,989.7,161.9,124.2,4.5,-0.8,-0.2,0.6,4.1,0.8
"GARNET.HATHAWAY","F","20162017","CGY",26,237.6,228.9,1.3,1.9,-0.1,0,0,0,-0.1,0
"GEMEL.SMITH","F","20162017","DAL",17,230.9,207.3,1.1,21,-1.2,0,0.3,0.2,-0.7,-0.1
"GREG.MCKEGG","F","20162017","FLA",31,316.5,289.4,6.4,18.2,1,-0.1,0.1,0.2,1.2,0.2
"GREG.MCKEGG","F","20162017","T.B",15,139,135.7,0,3,0.9,0,0,0,0.9,0.2
"GREG.PATERYN","D","20162017","DAL",12,210.1,200.3,0.1,9.3,-1.6,0,0.2,0.1,-1.3,-0.2
"GREG.PATERYN","D","20162017","MTL",24,345.1,328,1,13.2,1.9,0,-0.3,0,1.6,0.3
"GUSTAV.FORSLING","D","20162017","CHI",38,563.1,518.1,33.8,3.1,-6.1,0.6,0,0.9,-4.6,-0.9
"GUSTAV.NYQUIST","F","20162017","DET",76,1324.5,1082.1,209.2,1,8.6,-1.2,0,2.2,9.5,1.8
"GUSTAV.OLOFSSON","D","20162017","MIN",13,175.1,164.4,8.4,0.8,0.4,0.3,0,0.1,0.8,0.1
"HAMPUS.LINDHOLM","D","20162017","ANA",66,1470,1168.7,121.1,159.1,9.4,-0.1,0.9,0.7,11,2.1
"HARRY.ZOLNIERCZYK","F","20162017","NSH",24,212.9,210.2,0.2,1.1,-0.9,0,0,0.5,-0.4,-0.1
"HENRIK.SEDIN","F","20162017","VAN",82,1555.8,1255.3,240.1,13.4,-0.3,-0.7,0.2,-0.6,-1.4,-0.3
"HENRIK.ZETTERBERG","F","20162017","DET",82,1617.4,1325.8,237.9,1.5,15.3,0.3,0,1.3,16.9,3.2
"HUDSON.FASCHING","F","20162017","BUF",10,104.1,97,1.7,5.4,-1.3,0,0,0.3,-1,-0.2
"HUNTER.SHINKARUK","F","20162017","CGY",7,74.1,73.7,0.4,0,-1,0,0,0,-1,-0.2
"IAN.COLE","D","20162017","PIT",81,1600.5,1384.9,8.2,193,10.1,0.1,-2.2,-1,6.9,1.3
"IIRO.PAKARINEN","F","20162017","EDM",14,124.9,117.5,1.8,3.8,1.5,0,0,0.1,1.6,0.3
"IVAN.BARBASHEV","F","20162017","STL",30,353.8,324.4,27,0.5,3.1,-0.3,0,0.9,3.7,0.7
"IVAN.PROVOROV","D","20162017","PHI",82,1802.2,1407.4,134.5,231.1,2,0.2,2,0.8,5,1
"JACCOB.SLAVIN","D","20162017","CAR",82,1921.6,1541.4,74.6,250.9,14.8,0.7,1.3,1.8,18.7,3.6
"JACK.EICHEL","F","20162017","BUF",61,1215.2,985.5,179.3,14.3,2.3,2.2,0.2,3.2,7.9,1.5
"JACK.JOHNSON","D","20162017","CBJ",82,1789.5,1532.9,19.5,195.4,8.8,0.4,-0.8,2.2,10.5,2
"JACK.SKILLE","F","20162017","VAN",55,484,478.7,3.5,0,1.2,0,0,0.2,1.3,0.2
"JACOB.DE LA ROSE","F","20162017","MTL",9,98.2,77.5,0.1,19,-0.8,0,0.2,-0.4,-1.1,-0.2
"JACOB.JOSEFSON","F","20162017","N.J",38,465.4,405.7,35.1,21.6,0.8,-0.9,0.4,-0.4,0,0
"JACOB.LARSSON","D","20162017","ANA",4,65.7,52.5,4.3,8.2,-0.9,0,-0.1,-0.1,-1.1,-0.2
"JACOB.TROUBA","D","20162017","WPG",60,1496.6,1186.8,99.2,178.4,5.9,1,0.2,1.8,8.9,1.7
"JADEN.SCHWARTZ","F","20162017","STL",78,1474.7,1150.5,204,81.8,13.7,-1.7,1.4,0.3,13.7,2.6
"JAKE.DOTCHIN","D","20162017","T.B",35,645,602,30.2,5.1,2.2,-1.3,0.1,0.1,1,0.2
"JAKE.GARDINER","D","20162017","TOR",82,1765.4,1501.7,208.3,26.5,8.4,1,0.5,0.6,10.6,2
"JAKE.GUENTZEL","F","20162017","PIT",40,635.4,572.1,54.9,0.2,4.9,0.4,0,1,6.3,1.2
"JAKE.MCCABE","D","20162017","BUF",76,1572.1,1352.1,78,123,1.1,0.6,-0.5,2.6,3.7,0.7
"JAKE.MUZZIN","D","20162017","L.A",82,1828.1,1430.5,196.3,172.1,1.4,0.8,2.3,1,5.6,1.1
"JAKE.VIRTANEN","F","20162017","VAN",10,101.5,96.8,1.3,0,-1.1,0,0,0.1,-1.1,-0.2
"JAKOB.CHYCHRUN","D","20162017","ARI",68,1133.3,1008.1,35.1,77.4,0.2,0.6,1,-0.2,1.6,0.3
"JAKOB.SILFVERBERG","F","20162017","ANA",79,1460,1146.5,153.2,127.4,6.4,-0.1,-1.9,1.7,6.1,1.2
"JAKUB.KINDL","D","20162017","FLA",39,572.7,553.4,10.8,7.2,-1.2,-0.2,0.1,-1.8,-3,-0.6
"JAKUB.VORACEK","F","20162017","PHI",82,1564,1234.8,284.4,0.8,-3.3,1.9,0,2.7,1.4,0.3
"JAKUB.VRANA","F","20162017","WSH",21,233.3,192.3,37.9,0,-1.9,0.1,0,0.2,-1.6,-0.3
"JAMES.NEAL","F","20162017","NSH",70,1238.3,1013,186.4,3.3,1.7,2.3,0,0.8,4.8,0.9
"JAMES.VAN RIEMSDYK","F","20162017","TOR",82,1302.7,1079.6,195.8,1.6,8.3,2.5,0,0.3,11.1,2.1
"JAMIE.BENN","F","20162017","DAL",77,1491.7,1102.9,229.9,111.3,-2.3,2.4,-1.5,-0.4,-1.8,-0.3
"JAMIE.MCGINN","F","20162017","ARI",72,948.5,863.4,69.8,0.2,-4.6,-1.2,0,0.3,-5.5,-1.1
"JAMIE.OLEKSIAK","D","20162017","DAL",41,664.6,602,4,49.6,-1.1,0,-0.3,0.3,-1.2,-0.2
"JANNIK.HANSEN","F","20162017","S.J",15,232.6,196.8,5.4,26.2,3.6,-0.1,-0.1,0.6,4.1,0.8
"JANNIK.HANSEN","F","20162017","VAN",28,457.6,409.7,3.1,35.2,3.2,0,0.2,1.1,4.5,0.9
"JARED.BOLL","F","20162017","ANA",51,294.3,293.2,2.3,0,-2.5,0,0,0.3,-2.2,-0.4
"JARED.MCCANN","F","20162017","FLA",29,337.4,306.5,28,0.6,3.1,-0.1,0,1.1,4.1,0.8
"JARED.SPURGEON","D","20162017","MIN",76,1824.5,1457.5,168.9,159.1,13.1,-0.5,0,2.4,14.9,2.9
"JAROME.IGINLA","F","20162017","COL",61,899.7,718.5,131,0,-0.4,1.1,0,-0.5,0.2,0
"JAROME.IGINLA","F","20162017","L.A",19,310.5,258.4,40.8,0.3,-4.1,0.6,0,0.2,-3.4,-0.6
"JAROMIR.JAGR","F","20162017","FLA",82,1393.5,1140,222.5,0.5,6.1,0.5,0,-0.9,5.7,1.1
"JASON.CHIMERA","F","20162017","NYI",82,1067.2,951.8,11.8,96.1,-1,-0.3,-2,-1.6,-4.9,-0.9
"JASON.DEMERS","D","20162017","FLA",81,1588.3,1296.5,129.9,139.6,2.3,-1.8,0.8,0.4,1.7,0.3
"JASON.DICKINSON","F","20162017","DAL",10,117.9,117,0,0.8,0.4,0,0,0.6,1,0.2
"JASON.GARRISON","D","20162017","T.B",70,1299.5,1120.8,8.2,151.7,-1.2,-0.1,-0.9,1.2,-1,-0.2
"JASON.POMINVILLE","F","20162017","MIN",78,1109.6,939.3,86.9,69.9,6.6,0.6,0.7,1.7,9.6,1.8
"JASON.SPEZZA","F","20162017","DAL",68,1099.1,875.1,177,18.5,3.9,3.7,0.1,-0.5,7.2,1.4
"JASON.ZUCKER","F","20162017","MIN",79,1206.4,1123.6,18.7,47.5,19.2,0.1,-0.5,3.8,22.5,4.3
"JAY.BEAGLE","F","20162017","WSH",81,1104.1,844.8,7.3,222.4,4.7,-0.1,0.2,0.7,5.5,1.1
"JAY.BOUWMEESTER","D","20162017","STL",81,1814.8,1538.5,11.7,237.3,7.8,0.1,-0.3,0.2,7.7,1.5
"JAY.MCCLEMENT","F","20162017","CAR",65,739.9,600.5,5.5,117.9,-0.3,-0.1,-2.2,-0.4,-2.9,-0.6
"JAYSON.MEGNA","F","20162017","VAN",58,721.2,663,53.6,2.6,-1,-0.3,0,2,0.7,0.1
"JEAN-GABRIEL.PAGEAU","F","20162017","OTT",82,1322.1,1089.8,26.5,174.7,3.3,-0.9,1.6,1.7,5.7,1.1
"JEFF.CARTER","F","20162017","L.A",82,1478.6,1086.1,232.7,120.5,8.1,1.5,1.1,-1.5,9.2,1.8
"JEFF.PETRY","D","20162017","MTL",80,1769.3,1464.3,138.8,142,6.4,0.7,2.1,1.2,10.5,2
"JEFF.SKINNER","F","20162017","CAR",79,1397.6,1177,176.9,0.7,10.7,0.6,0,4.7,16.1,3.1
"JESPER.FAST","F","20162017","NYR",68,936.8,807.1,6.8,105.9,4.5,0,-0.3,0,4.2,0.8
"JESSE.PULJUJARVI","F","20162017","EDM",28,315.2,288.8,22.6,0.3,1.8,-0.5,0,-0.2,1,0.2
"JIMMY.HAYES","F","20162017","BOS",58,535.3,508,18.2,0.2,0.6,-0.6,0,-0.2,-0.1,0
"JIMMY.VESEY","F","20162017","NYR",80,1089.6,950.9,123.2,0.5,-4.1,0.2,0,1.8,-2.2,-0.4
"JIRI.HUDLER","F","20162017","DAL",32,379.2,307.2,65.4,0.1,-0.4,-2,0,0.1,-2.2,-0.4
"JOAKIM.NORDSTROM","F","20162017","CAR",82,1043,884.6,4.5,130.6,-2.7,0,-0.8,1.3,-2.2,-0.4
"JOE.COLBORNE","F","20162017","COL",62,663.4,567.9,47.7,29.3,-0.8,0.7,-0.6,-0.3,-1.1,-0.2
"JOEL.ARMIA","F","20162017","WPG",57,862.9,697.2,50,103.3,-3.2,-0.5,1.7,0.8,-1.2,-0.2
"JOEL.EDMUNDSON","D","20162017","STL",69,1226,1080.7,2.6,127.7,-5.2,0,2.3,-1.1,-4,-0.8
"JOEL.ERIKSSON EK","F","20162017","MIN",15,159.2,154.8,1.5,2.5,1.6,0,0,-0.1,1.5,0.3
"JOEL.HANLEY","D","20162017","MTL",7,71.1,70.8,0,0,-0.8,0,0,-0.1,-0.9,-0.2
"JOEL.VERMIN","F","20162017","T.B",18,196.7,178,2,14.9,0.4,0,0,0.5,0.9,0.2
"JOEL.WARD","F","20162017","S.J",77,1225.4,997.8,94.2,105.3,-2.5,-1.3,-0.8,-0.4,-5,-1
"JOE.MORROW","D","20162017","BOS",17,263.9,249.2,0.7,13.8,-2.3,0,0.3,-0.3,-2.2,-0.4
"JOE.PAVELSKI","F","20162017","S.J",80,1529.5,1188.2,260.5,22.8,8.6,1.5,0.9,2.4,13.3,2.6
"JOE.THORNTON","F","20162017","S.J",78,1407.2,1101.5,253.5,1.7,6.6,1.3,0,1.8,9.6,1.9
"JOHAN.LARSSON","F","20162017","BUF",36,599,541.1,16.4,43.7,2.8,-0.1,-2.1,-0.3,0.3,0.1
"JOHN.CARLSON","D","20162017","WSH",72,1635,1199.2,188.5,212.7,-1,0.7,2,3.7,5.4,1
"JOHN.HAYDEN","F","20162017","CHI",12,140.2,136.7,3.1,0,2.1,0,0,0.5,2.6,0.5
"JOHN.KLINGBERG","D","20162017","DAL",80,1868.5,1550.9,243.2,17.3,5.9,3.6,0.3,0.6,10.3,2
"JOHN-MICHAEL.LILES","D","20162017","BOS",36,583.6,476.6,56.8,48.1,-0.1,0.8,-0.3,1.6,2.1,0.4
"JOHN.MITCHELL","F","20162017","COL",65,816.1,740.2,12.7,40,-2.9,-0.1,-1.1,-1.9,-5.9,-1.1
"JOHN.MOORE","D","20162017","N.J",63,1195.5,990.2,73.7,113.8,0.2,-0.6,-1.2,0.6,-1,-0.2
"JOHNNY.BOYCHUK","D","20162017","NYI",66,1368.2,1086.2,115.2,134.6,4.9,0.1,-0.1,1.3,6.2,1.2
"JOHNNY.GAUDREAU","F","20162017","CGY",72,1331.3,1061.7,226.1,0.8,3.8,1.7,0,7.3,12.8,2.5
"JOHNNY.ODUYA","D","20162017","CHI",15,277.7,246.4,1.4,27.8,-1,0,-0.7,0,-1.7,-0.3
"JOHNNY.ODUYA","D","20162017","DAL",37,672.4,566.2,4.1,91.7,1.9,0,-1.5,0.8,1.2,0.2
"JOHN.QUENNEVILLE","F","20162017","N.J",12,164.4,139.3,22.8,0.4,-0.6,0.7,0,0.2,0.3,0
"JOHN.TAVARES","F","20162017","NYI",77,1572.2,1218.6,233.6,68.8,5.4,0,1.4,2.5,9.4,1.8
"JONAS.BRODIN","D","20162017","MIN",68,1321.3,1090.3,102.8,121.5,6,1.6,2.2,1,10.7,2.1
"JONATHAN.DROUIN","F","20162017","T.B",73,1286,1036.3,221.8,0.4,3.7,4,0,1.4,9.1,1.7
"JONATHAN.ERICSSON","D","20162017","DET",51,979.8,860.4,5.8,102.1,2,-0.1,-1,-0.5,0.4,0.1
"JONATHAN.HUBERDEAU","F","20162017","FLA",31,555.5,458,77.1,2.9,2,1.1,0,0.3,3.4,0.6
"JONATHAN.MARCHESSAULT","F","20162017","FLA",75,1268.3,1033.5,198.7,1.4,6.4,1.5,0,-0.2,7.7,1.5
"JONATHAN.TOEWS","F","20162017","CHI",72,1446.5,1123.9,185.5,90.5,2.7,1.1,-0.2,0.3,3.9,0.7
"JON.MERRILL","D","20162017","N.J",51,945.5,848.3,14.2,75.2,1.5,-0.1,-0.7,-0.2,0.5,0.1
"JONNY.BRODZINSKI","F","20162017","L.A",6,73.7,69.8,1.9,0,0.7,0,0,-0.1,0.7,0.1
"JOONAS.DONSKOI","F","20162017","S.J",60,829.8,733.9,85,0.2,-3.3,0.4,0,2.5,-0.3,-0.1
"JORDAN.EBERLE","F","20162017","EDM",82,1372.3,1163.3,182.7,1.2,-0.5,1.4,0,2.5,3.4,0.6
"JORDAN.MARTINOOK","F","20162017","ARI",77,1207.4,990.6,27.8,171.2,1.4,1,0.5,-1.4,1.5,0.3
"JORDAN.NOLAN","F","20162017","L.A",46,499.4,486,8.2,0.7,-1.2,-0.1,0,-1,-2.4,-0.5
"JORDAN.SCHMALTZ","D","20162017","STL",9,129.1,117.3,10.8,1,1,0.3,0,-0.1,1.1,0.2
"JORDAN.SCHROEDER","F","20162017","MIN",37,361.8,360.9,0.6,0,1.9,0,0,0.8,2.7,0.5
"JORDAN.STAAL","F","20162017","CAR",75,1399.6,1072.9,165.8,114.9,7,1.3,1.3,0.9,10.6,2
"JORDAN.WEAL","F","20162017","PHI",23,323.9,290.6,35.9,0.3,4.5,-0.1,0,-0.4,4,0.8
"JORDIE.BENN","D","20162017","DAL",58,1079.5,852.5,68,141.8,-5.2,-1.2,-0.3,0.3,-6.5,-1.3
"JORDIE.BENN","D","20162017","MTL",13,218.9,194.6,0,23.3,0,0,-0.2,0.4,0.2,0
"JORDIN.TOOTOO","F","20162017","CHI",50,337.4,333.3,1.1,0,-2.2,0,0,0.9,-1.3,-0.3
"JORI.LEHTERA","F","20162017","STL",64,971.3,841.1,85.7,27.2,1.5,0.4,-0.6,0.5,1.9,0.4
"JOSEPH.BLANDISI","F","20162017","N.J",27,360.8,308.4,45.1,0.6,-0.8,1.7,0,-1,0,0
"JOSEPH.CRAMAROSSA","F","20162017","ANA",49,477.8,432.3,3.6,36.2,-1.6,0,-0.6,1.8,-0.4,-0.1
"JOSEPH.CRAMAROSSA","F","20162017","VAN",10,105.9,102.9,0.6,2.4,-0.6,0,0,-0.1,-0.7,-0.1
"JOSEPH.LABATE","F","20162017","VAN",13,87.9,87.5,0.2,0,0.7,0,0,-0.2,0.6,0.1
"JOSH.ANDERSON","F","20162017","CBJ",78,937.6,906.5,7.4,14.7,5.6,0,0.1,-0.6,5,1
"JOSH.ARCHIBALD","F","20162017","PIT",10,108.7,103.2,0.2,5.1,0.3,0,0,0.1,0.4,0.1
"JOSH.BAILEY","F","20162017","NYI",82,1506.5,1214.5,220.3,34,7.8,-0.1,1,1.3,10,1.9
"JOSH.GORGES","D","20162017","BUF",66,1218.2,1025.3,0.9,172.8,2,0,1.8,-0.6,3.2,0.6
"JOSH.JOORIS","F","20162017","ARI",42,555.3,474.9,1.2,76.2,0.7,0,-1.6,0.9,-0.1,0
"JOSH.JOORIS","F","20162017","NYR",12,103.3,99.4,0.3,3.5,-0.1,0,0,0.1,0,0
"JOSH.LEIVO","F","20162017","TOR",13,163.5,136.4,24.9,0,3.7,-0.2,0,0.4,3.9,0.7
"JOSH.MANSON","D","20162017","ANA",82,1523,1305.2,4.9,191.2,7.2,0.1,-1.1,-1.1,5.2,1
"JOSH.MORRISSEY","D","20162017","WPG",82,1596.9,1454.5,49.3,68.2,6.6,-0.4,0.7,0.2,7,1.3
"JOSHUA.HO-SANG","F","20162017","NYI",21,345.6,289.1,49.2,0,1,0.7,0,0,1.7,0.3
"J.T..BROWN","F","20162017","T.B",64,663.8,590.9,3.6,66.5,-1.6,0,1.9,-0.1,0.2,0
"J.T..COMPHER","F","20162017","COL",21,313.5,255.5,38,17.4,2.7,0.3,-0.2,0.6,3.4,0.6
"J.T..MILLER","F","20162017","NYR",82,1342,1090.5,115.9,102,3.7,-1,-1.8,0.2,1.1,0.2
"JUJHAR.KHAIRA","F","20162017","EDM",10,92.6,89.6,1,0.2,0.1,0,0,-0.2,-0.1,0
"JULIAN.MELCHIORI","D","20162017","WPG",18,330.6,312,0.3,14.3,-1.4,0,-0.2,-0.2,-1.7,-0.3
"JULIUS.HONKA","D","20162017","DAL",16,269.9,243.6,22.2,0.1,0.7,0,0,0.4,1.1,0.2
"JUSSI.JOKINEN","F","20162017","FLA",69,1200.9,922.3,166.9,91.6,-3.6,-0.2,0.8,-0.7,-3.7,-0.7
"JUSTIN.ABDELKADER","F","20162017","DET",64,1066.1,813.1,145.8,77.8,-9.6,1.1,1.5,2.9,-4.1,-0.8
"JUSTIN.BAILEY","F","20162017","BUF",32,340.2,338.1,0.1,0,-1.5,0,0,1.3,-0.2,0
"JUSTIN.BRAUN","D","20162017","S.J",80,1604.7,1395.3,8.6,171.1,1.8,0.1,-1,0.3,1.2,0.2
"JUSTIN.DOWLING","F","20162017","DAL",9,94.2,91.4,0.8,1,-1.1,0,0,-0.1,-1.3,-0.2
"JUSTIN.FALK","D","20162017","BUF",52,712.3,670.8,0.8,37.6,0.3,0,-0.8,-1,-1.5,-0.3
"JUSTIN.FAULK","D","20162017","CAR",75,1735.5,1432,201.8,51.4,-1.1,1.8,0.9,1.7,3.4,0.6
"JUSTIN.SCHULTZ","D","20162017","PIT",78,1595,1355.3,215.6,4.9,13.5,4.3,0.1,-0.1,17.8,3.4
"JUSTIN.WILLIAMS","F","20162017","WSH",80,1238.2,1021.4,165.3,30.9,6.8,1.2,0.9,-1.1,7.8,1.5
"JYRKI.JOKIPAKKA","D","20162017","CGY",38,548.4,525.3,3.6,7.2,-3,0,0.1,0.6,-2.3,-0.4
"KARL.ALZNER","D","20162017","WSH",82,1622.8,1345,2.6,249.6,0.7,0,2.2,1.4,4.2,0.8
"KARL.STOLLERY","D","20162017","N.J",11,186.1,153.5,27.6,0.8,0.3,0.2,0,-0.6,-0.1,0
"KASPERI.KAPANEN","F","20162017","TOR",8,85.6,73.9,0.4,11.2,-0.8,0,-0.2,0.3,-0.6,-0.1
"KEITH.YANDLE","D","20162017","FLA",82,1807.3,1378,246.4,136.8,-5,1,1.4,2.7,0.1,0
"KENNY.AGOSTINO","F","20162017","STL",7,89.4,80.2,8.9,0,0.4,0.1,0,0,0.5,0.1
"KEVAN.MILLER","D","20162017","BOS",58,1032.1,893.7,3.3,115.8,-0.5,0,1,0,0.5,0.1
"KEVIN.BIEKSA","D","20162017","ANA",81,1518.9,1283.9,75.2,135.5,0.2,-0.8,-2.9,0.8,-2.7,-0.5
"KEVIN.CONNAUTON","D","20162017","ARI",24,315.1,289.9,5.3,19.8,0.9,0,-0.3,-0.6,0,0
"KEVIN.FIALA","F","20162017","NSH",54,729.7,668.7,44.2,6.8,2.7,-1.1,0,0,1.6,0.3
"KEVIN.GRAVEL","D","20162017","L.A",49,689.8,619.2,46.4,25.2,5.3,-1.2,-0.2,1.2,5,1
"KEVIN.HAYES","F","20162017","NYR",76,1251.5,1006.7,109.6,107.2,-0.7,1.6,0.1,0.7,1.8,0.3
"KEVIN.KLEIN","D","20162017","NYR",60,1058.2,962.6,3.5,76.1,0.8,0.1,1,0.4,2.3,0.4
