"player","position","season","Team","GP","TOI_all","TOI_EV","TOI_PP","TOI_SH","EV_GAR","PP_GAR","SH_GAR","Pens_GAR","GAR","WAR"
"ALEX.STEEN","F","20092010","STL",68,1106.8,824.4,182.6,74.6,8.2,3.8,-1.3,1.5,12.1,2.3
"ALEX.SULZER","D","20092010","NSH",20,267.6,248,3.8,11.8,-1.5,0,0,0.8,-0.7,-0.1
"ALEX.TANGUAY","F","20092010","T.B",80,1260.5,1055.4,157.3,19.7,5.3,0.6,0,-1.4,4.5,0.8
"ANDERS.ERIKSSON","D","20092010","ARI",12,188.9,154.6,8.4,12.3,-1.7,-0.1,0.2,0.5,-1.2,-0.2
"ANDERS.ERIKSSON","D","20092010","NYR",8,115.9,96.7,10.4,4,1,0.4,0,0,1.5,0.3
"ANDREAS.LILJA","D","20092010","DET",20,282.8,243.8,0.3,37,0.7,0,1.2,0.4,2.3,0.4
"ANDREAS.NODL","F","20092010","PHI",10,89.2,78.8,0.3,10.1,-0.3,0,0.1,0.3,0.2,0
"ANDREAS.THURESSON","F","20092010","NSH",22,219.1,207.7,4.5,3.8,-3.1,0,0,0.2,-3,-0.6
"ANDREI.KOSTITSYN","F","20092010","MTL",59,942,794.6,130.4,1,6.9,0.7,0,0,7.6,1.4
"ANDREI.MARKOV","D","20092010","MTL",45,1067.9,794.1,153,100,6.1,4.2,-1.4,1.6,10.5,2
"ANDREJ.MESZAROS","D","20092010","T.B",81,1630.2,1281.4,165.3,157.3,-5.6,-0.7,0.4,-1.3,-7.2,-1.4
"ANDREJ.SEKERA","D","20092010","BUF",49,851,742.6,74.8,20.2,0,-0.1,-0.1,2.3,2.1,0.4
"ANDREW.ALBERTS","D","20092010","CAR",61,916.5,811.3,3.7,99.5,2,0,-1.1,-1.8,-1,-0.2
"ANDREW.ALBERTS","D","20092010","VAN",14,233.6,182.8,0.8,32.6,4.6,0,0.8,-0.2,5.2,1
"ANDREW.BRUNETTE","F","20092010","MIN",82,1396.2,1090.2,259.9,1.8,7,4.1,0,2.2,13.3,2.5
"ANDREW.COGLIANO","F","20092010","EDM",82,1162.4,1019.9,73.4,60.5,4.7,0.1,-0.8,1.2,5.2,1
"ANDREW.EBBETT","F","20092010","CHI",10,107.2,103.7,2.5,0.2,-1.2,0,0,0.6,-0.7,-0.1
"ANDREW.EBBETT","F","20092010","MIN",49,641,540.4,39.8,51,-2,1,0.6,1.2,0.8,0.2
"ANDREW.FERENCE","D","20092010","BOS",51,995,854.9,41.8,97.6,1.5,-0.5,-0.3,2.2,3,0.6
"ANDREW.LADD","F","20092010","CHI",82,1122,1053.8,50.4,7.8,5.8,-0.2,0.1,0.1,5.8,1.1
"ANDREW.MACDONALD","D","20092010","NYI",45,903.4,756,77,58.9,3.3,-1.7,0.5,0.7,2.8,0.5
"ANDREW.MURRAY","F","20092010","CBJ",45,466.8,415.3,10.3,37.9,-1.8,-0.2,-0.9,0.7,-2.2,-0.4
"ANDREW.PETERS","F","20092010","N.J",29,150.8,149.6,0.7,0,-1.9,0,0,-0.5,-2.4,-0.4
"ANDY.GREENE","D","20092010","N.J",78,1833.8,1460.1,199.8,134.6,-0.4,4.3,0.3,3.4,7.5,1.4
"ANDY.MCDONALD","F","20092010","STL",79,1432.4,1064.7,262,72.4,2.1,3.9,0.1,1.8,7.8,1.5
"ANDY.SUTTON","D","20092010","NYI",53,1099.9,933.1,11.2,133.2,4,-0.2,-1,-1.6,1.2,0.2
"ANDY.SUTTON","D","20092010","OTT",18,345.9,292.2,5.8,44.6,-2.5,-0.1,0.7,-0.8,-2.6,-0.5
"ANSSI.SALMELA","D","20092010","ATL",29,382,373.4,0.1,7.2,3.6,0,0.1,-0.9,2.7,0.5
"ANSSI.SALMELA","D","20092010","N.J",9,130,112.9,13.5,2.1,-3.8,-0.4,0,0.4,-3.8,-0.7
"ANTOINE.VERMETTE","F","20092010","CBJ",81,1632.5,1180.8,209.7,202.8,8.1,1.4,0.5,0.7,10.7,2
"ANTON.STRALMAN","D","20092010","CBJ",73,1495.8,1165.2,260.6,50.8,-0.6,3.1,-0.5,1.2,3.1,0.6
"ANTON.VOLCHENKOV","D","20092010","OTT",64,1324.2,1075.1,6.3,226.5,4.2,0.1,2.2,1.5,8,1.5
"ANTTI.MIETTINEN","F","20092010","MIN",79,1418.1,1038.7,212.6,128.3,6.7,2,0.5,-2.1,7.1,1.3
"ANZE.KOPITAR","F","20092010","L.A",82,1782.7,1293.1,306.8,128,3.1,4.6,-0.3,2.4,9.7,1.8
"ARRON.ASHAM","F","20092010","PHI",72,725.3,697,17.9,0.8,3.5,-0.8,0,0.4,3.1,0.6
"ARTEM.ANISIMOV","F","20092010","NYR",82,1057.9,927.6,58.7,55.3,5.9,0.2,0.8,-0.5,6.3,1.2
"BARRET.JACKMAN","D","20092010","STL",66,1496.7,1210.6,12.1,247.8,1.6,0.1,1.9,-0.9,2.7,0.5
"BEN.EAGER","F","20092010","CHI",60,499.7,494.5,4.1,0,3.1,0,0,-1.4,1.7,0.3
"BEN.LOVEJOY","D","20092010","PIT",12,199.4,168.4,12.5,17.6,2.6,-0.2,-0.3,0.3,2.4,0.4
"BEN.MAXWELL","F","20092010","MTL",13,114.1,113.4,0.4,0,-3.3,0,0,-0.5,-3.9,-0.7
"BENN.FERRIERO","F","20092010","S.J",24,267.3,250.2,13.2,2.6,0.8,-0.3,0,0.3,0.8,0.2
"BENOIT.POULIOT","F","20092010","MIN",14,167.1,141.2,17,0.2,1.4,-0.1,0,-0.7,0.6,0.1
"BENOIT.POULIOT","F","20092010","MTL",39,652.5,545.1,84.7,13.8,1.2,1.4,-0.1,-0.7,1.9,0.4
"BILL.GUERIN","F","20092010","PIT",77,1349.4,984.8,336.5,0.1,1.9,0,0,-1.4,0.5,0.1
"B.J..CROMBEEN","F","20092010","STL",79,1030.7,799.5,7.7,204.6,-2.6,-0.1,2.3,-1.3,-1.8,-0.3
"BLAIR.BETTS","F","20092010","PHI",63,792.2,580,6,191,1.1,0,0.8,-0.9,1.1,0.2
"BLAIR.JONES","F","20092010","T.B",14,179,155.8,3.4,14.2,0.4,0,0,0.8,1.2,0.2
"BLAKE.COMEAU","F","20092010","NYI",60,922.7,745,28.1,119.5,6.7,0.5,0.1,-1,6.3,1.2
"BLAKE.WHEELER","F","20092010","BOS",82,1294.5,1014,166.9,96.6,6.1,1,0.5,-1.5,6.1,1.1
"BOBBY.RYAN","F","20092010","ANA",81,1487.6,1210.1,227.1,18,11.5,0,0.1,2.6,14.1,2.7
"BORIS.VALABIK","D","20092010","ATL",23,304.2,257.7,0.9,42.6,0.8,0,0.2,-0.3,0.6,0.1
"BOYD.GORDON","F","20092010","WSH",36,370.1,267.1,3.2,94.4,1,0,-1.4,-0.4,-0.8,-0.2
"BRAD.BOYES","F","20092010","STL",82,1373.3,1082.2,253.2,8,6.1,-1.1,0,0.1,5.1,1
"BRAD.LUKOWICH","D","20092010","VAN",13,145.1,128.8,1.2,15.4,2.9,0,-0.2,-0.1,2.5,0.5
"BRAD.MARCHAND","F","20092010","BOS",20,239.3,213.9,3.5,21.6,-2.9,0,0.1,-0.1,-2.8,-0.5
"BRAD.MAY","F","20092010","DET",40,279,278,0.5,0,-1,0,0,-0.6,-1.5,-0.3
"BRAD.RICHARDS","F","20092010","DAL",79,1648.1,1174.8,399.7,34.6,6.7,7.3,-0.8,1,14.2,2.7
"BRAD.RICHARDSON","F","20092010","L.A",81,1035.9,897,9.1,112.4,1.9,0.1,2.2,1.8,5.9,1.1
"BRAD.STAUBITZ","F","20092010","S.J",46,284.7,279.4,4.3,0.4,-0.5,0.1,0,-2,-2.4,-0.5
"BRAD.STUART","D","20092010","DET",82,1899.7,1515.1,90.5,271.6,-2.7,-0.9,1,4.1,1.5,0.3
"BRAD.WINCHESTER","F","20092010","STL",64,580.3,535.8,36.4,2.8,0.6,0.9,0,-1.7,-0.3,0
"BRANDON.BOCHENSKI","F","20092010","T.B",28,343.6,284.3,46.8,0.2,3.5,0,0,0.7,4.2,0.8
"BRANDON.DUBINSKY","F","20092010","NYR",69,1347.6,1010.1,145.7,154.8,0.9,1.4,1,1,4.3,0.8
"BRANDON.PRUST","F","20092010","CGY",43,281.7,277.1,4.2,0.1,3.5,0,0,0.5,3.9,0.7
"BRANDON.PRUST","F","20092010","NYR",26,242.6,226.7,1.3,10,1.3,0,0.1,-0.5,0.9,0.2
"BRANDON.SEGAL","F","20092010","DAL",19,215.3,209.1,1.7,0.6,2.3,0,0,-0.6,1.7,0.3
"BRANDON.SEGAL","F","20092010","L.A",25,169.4,166.9,0.6,0.5,0,0,0,-0.7,-0.7,-0.1
"BRANDON.SUTTER","F","20092010","CAR",72,1190.4,910.7,135.4,120.8,0.5,1.3,2.1,3.4,7.3,1.4
"BRANDON.YIP","F","20092010","COL",32,470,403.9,59.9,1.1,1.2,0.7,0,-1.2,0.6,0.1
"BRAYDON.COBURN","D","20092010","PHI",81,1712,1341.4,146,198.8,3.3,-2,-2.5,0.1,-1,-0.2
"BRENDAN.MIKKELSON","D","20092010","ANA",28,419.9,373.6,15.2,19.3,-1.2,0.3,0.1,0.5,-0.4,-0.1
"BRENDAN.MORRISON","F","20092010","WSH",74,1161.3,951,158,42,-0.2,0.6,-0.1,-1.1,-0.9,-0.2
"BRENDAN.WITT","D","20092010","NYI",41,628.4,524.7,2,93.8,-7.1,0,-0.4,-0.2,-7.8,-1.5
"BRENDEN.MORROW","F","20092010","DAL",75,1437.1,1040.2,256.8,109.2,3,2.6,0.2,0,5.7,1.1
"BRENT.BURNS","D","20092010","MIN",47,1051.2,781.7,143.1,91.8,0.7,3,-1,2,4.7,0.9
"BRENT.SEABROOK","D","20092010","CHI",78,1809.7,1439.7,124.8,224.9,8.7,1.4,0,1.3,11.4,2.2
"BRENT.SOPEL","D","20092010","CHI",73,1084.9,900.9,9.5,168.4,-1.9,-0.1,-0.6,0.9,-1.7,-0.3
"BRETT.CARSON","D","20092010","CAR",54,938,819.4,60.5,50,3.3,1.5,-2,1.4,4.2,0.8
"BRETT.CLARK","D","20092010","COL",64,1224.9,927.4,159,122.9,4.5,-2.4,1,-0.2,3,0.6
"BRETT.FESTERLING","D","20092010","ANA",42,525,499.4,0.8,19.7,-0.2,0,-0.6,1.1,0.4,0.1
"BRETT.LEBDA","D","20092010","DET",63,944.5,923.2,4.7,11.1,6.2,0.1,0.2,0,6.5,1.2
"BRETT.SUTTER","F","20092010","CGY",10,96.6,77.2,2,12.7,-0.8,0,0,0.2,-0.7,-0.1
"BRIAN.BOYLE","F","20092010","NYR",71,598,478.4,5,110.5,-3.9,0.2,0.1,-0.1,-3.7,-0.7
"BRIAN.CAMPBELL","D","20092010","CHI",68,1575.8,1321,195.3,41.3,10.1,2,0.9,3.2,16.2,3.1
"BRIAN.GIONTA","F","20092010","MTL",61,1263.8,933.3,179.9,115.2,4.9,0.5,0.3,0.6,6.2,1.2
"BRIAN.LEE","D","20092010","OTT",23,357.7,336.9,3.2,16.4,-1.7,0,0.3,-0.3,-1.8,-0.3
"BRIAN.MCGRATTAN","F","20092010","CGY",34,117,116.8,0,0,1.1,0,0,0.1,1.2,0.2
"BRIAN.POTHIER","D","20092010","CAR",20,420.2,340.2,39.4,36.9,-3.3,-0.4,0,0.6,-3.1,-0.6
"BRIAN.POTHIER","D","20092010","WSH",41,740,661.2,50.2,21.3,-5.1,-0.4,0.4,0.4,-4.8,-0.9
"BRIAN.RAFALSKI","D","20092010","DET",78,1889.7,1479.8,290.3,83.6,7.6,3.6,0.1,2.1,13.4,2.5
"BRIAN.ROLSTON","F","20092010","N.J",80,1354,1062.5,186.9,74.8,2.1,-0.3,0.5,1.6,4,0.8
"BRIAN.SUTHERBY","F","20092010","DAL",45,389.4,368.5,4,13.6,2.7,0.1,-0.1,-0.7,2,0.4
"BROOKS.LAICH","F","20092010","WSH",78,1426.5,1010.3,230.3,162,1.4,2.4,-0.4,2.1,5.4,1
"BROOKS.ORPIK","D","20092010","PIT",72,1444.8,1219,7,206.8,2.4,0.1,2,0.1,4.6,0.9
"BRUNO.GERVAIS","D","20092010","NYI",70,1406,1126.5,74.7,166.6,-2.3,1.6,-2.8,0.5,-3,-0.6
"BRYAN.ALLEN","D","20092010","FLA",74,1417.9,1228.9,5.7,167.3,0.9,0.1,0.5,-0.3,1.1,0.2
"BRYAN.BICKELL","F","20092010","CHI",16,148,150.5,1.8,0,1.8,0,0,0.6,2.3,0.4
"BRYAN.LITTLE","F","20092010","ATL",79,1241.9,991.4,232.8,3.6,2.1,-1.4,0,3.5,4.1,0.8
"BRYAN.MCCABE","D","20092010","FLA",82,1911,1444.6,335.2,87.2,3.8,0.5,-0.2,-1.5,2.6,0.5
"BRYAN.RODNEY","D","20092010","CAR",22,368.1,302.1,54.7,9.4,-0.7,1.6,-0.3,0.1,0.6,0.1
"BRYCE.SALVADOR","D","20092010","N.J",79,1490.2,1306.7,5.7,147.6,-2.5,0.1,2,0.1,-0.3,-0.1
"BYRON.BITZ","F","20092010","BOS",45,492.6,470.8,4.9,9.6,2.7,-0.1,-0.6,1,3,0.6
"BYRON.BITZ","F","20092010","FLA",7,81.4,71.9,8.5,0,1.3,-0.2,0,0.2,1.4,0.3
"CAL.CLUTTERBUCK","F","20092010","MIN",74,1055.6,882.6,39.6,111.9,-0.6,-0.4,-0.9,2.3,0.4,0.1
"CAL.O'REILLY","F","20092010","NSH",31,422.7,337.9,63.2,10.8,1.2,-0.8,0.2,-0.1,0.5,0.1
"CAM.BARKER","D","20092010","CHI",51,667.9,560.8,101,1.7,-0.4,0.3,0,-0.9,-1,-0.2
"CAM.BARKER","D","20092010","MIN",19,418.6,327.2,48.2,38.1,0.6,1.9,-0.1,-0.2,2.1,0.4
"CAM.JANSSEN","F","20092010","STL",43,202.5,199.8,0,0.2,-1,0,0,-2,-3,-0.6
"CARL.GUNNARSSON","D","20092010","TOR",43,921.9,714.5,78.3,119.2,7.6,-0.6,-1.3,0.7,6.4,1.2
"CARLO.COLAIACOVO","D","20092010","STL",67,1159.3,927.1,198.2,19.3,10.6,0.2,0.2,0.3,11.3,2.1
"CASEY.WELLMAN","F","20092010","MIN",12,144.6,133.9,8.1,0.8,0.3,0,0,0.6,0.9,0.2
"CHAD.LAROSE","F","20092010","CAR",55,854,729.4,16.1,105,4,-0.1,-0.6,-0.5,2.7,0.5
"CHRIS.BOURQUE","F","20092010","PIT",19,182.2,159.8,21.9,0,-2.7,0.3,0,-0.5,-2.9,-0.5
"CHRIS.BUTLER","D","20092010","BUF",59,1170.2,883.3,170.5,96.9,-0.5,4.2,0.5,1.9,6.1,1.1
"CHRIS.CAMPOLI","D","20092010","OTT",67,1195.9,1012.2,135,40,1.7,-2.5,0.4,1.7,1.3,0.2
"CHRIS.CHELIOS","D","20092010","ATL",7,78.2,68.5,0,9.4,-0.7,0,0,0.3,-0.4,-0.1
"CHRIS.CLARK","F","20092010","CBJ",35,422,394.5,5.3,19.5,-1,0,-0.3,-0.6,-1.9,-0.4
"CHRIS.CLARK","F","20092010","WSH",38,438.1,403.9,31.4,5,-0.2,2.5,0,0.5,2.8,0.5
"CHRIS.CONNER","F","20092010","PIT",8,76.7,75.7,0.5,0,-0.1,0,0,0.3,0.2,0
"CHRIS.DRURY","F","20092010","NYR",77,1368.5,953.6,154.4,228.7,-6.2,-1.6,-4,1.2,-10.5,-2
"CHRIS.DURNO","F","20092010","COL",41,306,300.5,2.2,1.5,-0.3,0,0,-0.7,-1.1,-0.2
"CHRIS.HIGGINS","F","20092010","CGY",12,190.3,150.5,7.3,30.2,0.6,0,0.6,0.8,2,0.4
"CHRIS.HIGGINS","F","20092010","NYR",55,984.8,757.4,97.7,111.7,-4.7,-2.8,-2,-1.3,-10.7,-2
"CHRIS.KELLY","F","20092010","OTT",81,1200.5,949,16.5,237.4,3.6,-0.1,1,-0.4,4.1,0.8
"CHRIS.KUNITZ","F","20092010","PIT",49,804,671.5,110.8,10.1,2.9,0,0.1,0.2,3.2,0.6
"CHRIS.NEIL","F","20092010","OTT",68,814.5,764.9,45,0.6,1,-1.5,0,-1.5,-2,-0.4
"CHRIS.PHILLIPS","D","20092010","OTT",82,1832.6,1439.6,51.6,314.8,4.7,0.9,2.4,1.1,9.1,1.7
"CHRIS.PRONGER","D","20092010","PHI",82,2121.8,1466.1,296.3,294.3,7.6,6,-0.4,-0.2,12.9,2.4
"CHRIS.STEWART","F","20092010","COL",77,1285.7,1059,197.2,1.6,5.3,1.3,0,1.5,8.1,1.5
"CHRIS.THORBURN","F","20092010","ATL",76,758.7,580.5,1.6,171.2,2.1,0,0.6,-0.7,1.9,0.4
"CHRISTIAN.EHRHOFF","D","20092010","VAN",80,1820.1,1367.4,238.6,165,15,5,2.2,2.2,24.3,4.6
"CHRISTIAN.HANSON","F","20092010","TOR",31,414.5,339.2,35,36.6,0.4,-0.3,0.4,-0.1,0.5,0.1
"CHRISTOPH.SCHUBERT","D","20092010","ATL",47,741.4,623.9,3.6,105,0.1,0,-0.9,-3,-3.9,-0.7
"CHUCK.KOBASEW","F","20092010","BOS",7,100.6,88.5,4.4,7.4,-1.2,0.1,-0.1,-0.1,-1.4,-0.3
"CHUCK.KOBASEW","F","20092010","MIN",42,574.8,505.1,36.2,33.2,-0.3,-0.4,0.1,0.2,-0.4,-0.1
"CLARKE.MACARTHUR","F","20092010","ATL",21,327.9,261,44.6,16.8,1.5,-1,0.1,1.5,2.1,0.4
"CLARKE.MACARTHUR","F","20092010","BUF",60,861.7,716.9,126.8,7.2,-3.3,-0.5,-0.1,0,-3.9,-0.7
"CLAUDE.GIROUX","F","20092010","PHI",82,1360.7,1030.9,225.5,73.2,-0.6,1.1,1,2.2,3.7,0.7
"CLAYTON.STONER","D","20092010","MIN",8,106.5,105.1,0,0.9,0.7,0,0,-0.1,0.6,0.1
"CODY.FRANSON","D","20092010","NSH",61,864.7,733.3,119.7,5.8,7.3,0.3,0.1,0.4,8.1,1.5
"CODY.MCLEOD","F","20092010","COL",74,956.7,834.8,15.3,100.5,-0.8,-0.4,0.1,-1.2,-2.2,-0.4
"COLBY.ARMSTRONG","F","20092010","ATL",79,1164.8,941.6,51,164,0.9,-0.4,2.6,0.4,3.5,0.7
"COLIN.FRASER","F","20092010","CHI",70,671.9,563.4,3.6,100.9,5.7,0,-0.1,1.7,7.2,1.4
"COLIN.WHITE","F","20092010","N.J",81,1626.1,1400.2,12.4,189,7,-0.4,1.3,0.4,8.4,1.6
"COLIN.WILSON","F","20092010","NSH",35,530.6,453.1,62.9,0.6,3.5,-0.9,0,1.4,4,0.8
"COLTON.ORR","F","20092010","TOR",82,563,552.3,7.1,0.6,-1.7,-0.1,0,-3.2,-5,-0.9
"COREY.PERRY","F","20092010","ANA",82,1725.7,1333.1,307,32.3,6.8,5.5,0.2,0.4,13,2.5
"CORY.MURPHY","D","20092010","N.J",12,149.3,105.7,37.7,0,0.1,-0.5,0,0.5,0.1,0
"CORY.SARICH","D","20092010","CGY",57,909,781.8,11.4,105.8,2,0,0.9,-1.8,1.1,0.2
"CORY.STILLMAN","F","20092010","FLA",58,1018.9,807.9,180.7,3.2,3.5,-2.2,0,-0.2,1.1,0.2
"CRAIG.ADAMS","F","20092010","PIT",81,893.7,666.9,4.8,220.8,-0.9,0,-1.1,0.1,-1.9,-0.4
"CRAIG.CONROY","F","20092010","CGY",63,854.6,681.6,12.8,138.8,-2.7,-0.3,-2.3,0.4,-5,-0.9
"CRAIG.RIVET","D","20092010","BUF",78,1418.4,1089.3,152.3,149.3,-4.3,-0.8,0.8,-0.7,-5.1,-1
"CURTIS.GLENCROSS","F","20092010","CGY",67,1053.2,831.2,65.4,141.6,2.3,-0.5,1.9,-0.2,3.4,0.7
"DAINIUS.ZUBRUS","F","20092010","N.J",51,840.3,693.6,97.7,30.6,2.8,-0.9,0.4,1.7,4.1,0.8
"DAN.BOYLE","D","20092010","S.J",75,1963.6,1422.7,322,190.9,12.3,5.1,1.7,1.7,20.8,3.9
"DAN.CARCILLO","F","20092010","PHI",76,853.2,825.5,17.8,1.2,3,0.8,0,4.6,8.4,1.6
"DAN.GIRARDI","D","20092010","NYR",82,1761,1418.6,24.7,284.9,-0.8,1.3,0.8,0.7,1.9,0.4
"DAN.HAMHUIS","D","20092010","NSH",78,1657.9,1391.6,33.4,203.2,6.8,-0.5,-0.5,2.7,8.5,1.6
"DANIEL.ALFREDSSON","F","20092010","OTT",70,1376.6,952.1,258.8,136.7,2.7,6,0.3,0.2,9.2,1.7
"DANIEL.BRIERE","F","20092010","PHI",75,1243.6,986.9,219.7,0.8,3.9,3.1,0,-0.5,6.4,1.2
"DANIEL.CLEARY","F","20092010","DET",64,1102.7,856.7,146.2,78.7,1.9,3.5,-0.7,-0.5,4.2,0.8
"DANIEL.PAILLE","F","20092010","BOS",74,1021.3,858.9,6.9,149.6,-0.3,-0.1,0.6,1.1,1.4,0.3
"DANIEL.SEDIN","F","20092010","VAN",63,1201.9,931.5,209.2,14.8,15.1,1.5,0.1,-1.2,15.6,3
"DANIEL.WINNIK","F","20092010","ARI",74,972.6,709.6,6.2,225.3,0.1,0.1,2.5,1.8,4.4,0.8
"DANNY.SYVRET","D","20092010","PHI",21,262.1,249.8,2.6,2,1.7,0.1,0,-0.3,1.5,0.3
"DAN.SEXTON","F","20092010","ANA",41,553.3,489.3,60,1.3,3.6,-0.1,0,1.5,5,0.9
"DANY.HEATLEY","F","20092010","S.J",81,1641.1,1271.1,272.2,68.5,7.1,3.6,-0.2,-0.9,9.5,1.8
"DARCY.HORDICHUK","F","20092010","VAN",56,337.6,328.3,2.5,0.4,-3.6,0,0,1,-2.6,-0.5
"DARCY.TUCKER","F","20092010","COL",71,857.6,717.1,135.8,1.7,1,1.2,0,-0.2,2,0.4
"DARREN.HELM","F","20092010","DET",75,1087,882.9,10.3,183.2,2,-0.1,1.7,3.4,7,1.3
"DARROLL.POWE","F","20092010","PHI",63,760.4,665.9,6.7,71.1,5.6,-0.1,0.8,0.3,6.6,1.2
"DARRYL.SYDOR","D","20092010","STL",47,778,644,32.9,97.5,-4.4,-0.7,-2.2,0.9,-6.3,-1.2
"DAVE.BOLLAND","F","20092010","CHI",39,676.2,526.1,64.2,73.5,1.8,-0.1,-0.8,-0.8,0.1,0
"DAVE.SCATCHARD","F","20092010","NSH",16,167.4,151.6,4.8,10.9,1.2,0.1,0.2,-0.1,1.3,0.2
"DAVID.BACKES","F","20092010","STL",79,1438.5,1031.4,195.4,180.5,5.6,-0.4,0.8,0.2,6.2,1.2
"DAVID.BOOTH","F","20092010","FLA",28,507.7,382.9,102.2,14.2,-0.4,0,0.5,1.2,1.3,0.2
"DAVID.CLARKSON","F","20092010","N.J",46,664.4,545,106.9,0,3.5,-0.7,0,-0.2,2.6,0.5
"DAVID.HALE","D","20092010","T.B",39,545.6,468.6,0.7,70.2,1,0,-1.9,0,-0.9,-0.2
"DAVID.JONES","F","20092010","COL",23,412.3,338.6,19.4,48.5,2.4,0.9,-1.1,0,2.3,0.4
"DAVID.KOCI","F","20092010","COL",43,131.2,130.7,0.4,0,-1,0,0,-1.6,-2.6,-0.5
"DAVID.KREJCI","F","20092010","BOS",79,1439.3,1110.2,181.7,116.6,11,1.5,0.1,2.8,15.4,2.9
"DAVID.LALIBERTE","F","20092010","PHI",11,85.6,76.2,9.4,0,1,0,0,0,1,0.2
"DAVID.LEGWAND","F","20092010","NSH",82,1532.7,1216.4,133.7,151.1,-4.3,0.3,-0.8,0.4,-4.3,-0.8
"DAVID.MOSS","F","20092010","CGY",64,877.7,730.6,93.4,40,-0.8,0.1,1.4,-1,-0.4,-0.1
"DAVID.PERRON","F","20092010","STL",82,1324.8,1047.4,216.5,37.5,0.5,0.4,-0.2,1.7,2.4,0.5
