"player","position","season","Team","GP","TOI_all","TOI_EV","TOI_PP","TOI_SH","EV_GAR","PP_GAR","SH_GAR","Pens_GAR","GAR","WAR"
"ALEX.KOVALEV","F","20102011","OTT",54,878.1,731.3,125.6,9.3,-4.9,0.9,0,-0.1,-4,-0.8
"ALEX.KOVALEV","F","20102011","PIT",20,343.4,267.4,73.6,0.6,1,-1.8,0,-0.8,-1.6,-0.3
"ALEX.OVECHKIN","F","20102011","WSH",78,1667.7,1280.1,346.4,2.8,9.8,0.6,0,4.8,15.1,2.9
"ALEX.PICARD","D","20102011","MTL",43,706.4,634.6,44.2,24.9,6.1,0.7,-0.4,1.1,7.5,1.4
"ALEX.PIETRANGELO","D","20102011","STL",79,1738.1,1317.3,235.1,156.5,15.1,0.9,1.5,3.3,20.9,4
"ALEX.SEMIN","F","20102011","WSH",65,1160.5,873.5,203.6,62.5,14,0.3,-0.1,-1.7,12.5,2.4
"ALEX.STEEN","F","20102011","STL",72,1404.2,1081.2,221.7,68.4,3.9,-0.5,0.1,3.6,7.1,1.4
"ALEX.SULZER","D","20102011","FLA",9,153,140.1,5.2,6.8,-0.6,0,0,0.7,0.1,0
"ALEX.SULZER","D","20102011","NSH",31,541.8,464.9,38.9,43,-3.4,-0.4,0.3,0.6,-2.9,-0.6
"ALEX.TANGUAY","F","20102011","CGY",79,1560.4,1141.2,283.4,100.7,12.3,1.9,-0.9,1,14.3,2.7
"ALEX.URBOM","D","20102011","N.J",8,100.6,96.5,1.5,2.3,-0.6,0,0,0.5,0,0
"ALEX.VASYUNOV","F","20102011","N.J",18,206.6,201.3,1.3,0.2,2.1,0,0,0.6,2.7,0.5
"ANDREAS.LILJA","D","20102011","ANA",52,906.5,717.8,1.7,181.3,-6.2,0,1.2,-0.6,-5.5,-1.1
"ANDREAS.NODL","F","20102011","PHI",67,889.3,818.7,16.9,39.2,-1.2,0.2,0.5,1.3,0.7,0.1
"ANDRE.BENOIT","D","20102011","OTT",8,126.3,115.5,14.2,1.3,0.6,0.2,0,-0.2,0.5,0.1
"ANDREI.KOSTITSYN","F","20102011","MTL",81,1272.7,1090.6,183,0.9,0.1,0.5,0,-1.7,-1.1,-0.2
"ANDREI.LOKTIONOV","F","20102011","L.A",19,280.4,230.9,48.9,0,0.4,0.4,0,0.1,0.8,0.2
"ANDREI.MARKOV","D","20102011","MTL",7,160.4,117.5,25,14.3,1.1,-0.2,0.2,0.3,1.3,0.3
"ANDREJ.MESZAROS","D","20102011","PHI",81,1710.4,1324.5,197.5,165.3,8.8,-1.3,-1.3,-0.1,6.2,1.2
"ANDREJ.SEKERA","D","20102011","BUF",76,1594.7,1287.9,157.5,138.4,6.9,-1.5,2.1,2.8,10.3,2
"ANDREW.ALBERTS","D","20102011","VAN",42,635.7,554.5,4.3,64,1.2,0,0.3,-1.1,0.3,0.1
"ANDREW.BRUNETTE","F","20102011","MIN",82,1377.6,1098.4,249.3,1,1.1,3.3,0,2.3,6.7,1.3
"ANDREW.COGLIANO","F","20102011","EDM",82,1413.8,1099.8,73.9,220.8,-3.3,2,-0.4,0.2,-1.6,-0.3
"ANDREW.DESJARDINS","F","20102011","S.J",17,121.4,115.8,0.9,4.4,0.6,0,0,-0.3,0.3,0
"ANDREW.EBBETT","F","20102011","ARI",33,330.5,297.2,0.4,32.1,-1.5,0,-0.6,0.5,-1.6,-0.3
"ANDREW.FERENCE","D","20102011","BOS",70,1258.5,1099.2,24.6,128.2,4.9,0.5,0.6,2,8,1.5
"ANDREW.GORDON","F","20102011","WSH",9,78,71.4,6.6,0,0.8,0.1,0,0.1,1,0.2
"ANDREW.HUTCHINSON","D","20102011","PIT",5,76.5,64,11.1,1.2,-0.5,0.1,0,-0.5,-0.9,-0.2
"ANDREW.LADD","F","20102011","ATL",81,1624.2,1198,242.4,150.1,4.9,2.6,-1,0,6.4,1.2
"ANDREW.MACDONALD","D","20102011","NYI",60,1404.9,1062.3,180.8,142.6,5.4,2.8,-1.1,1.3,8.4,1.6
"ANDREW.MURRAY","F","20102011","CBJ",29,330.1,287.8,1.6,38.2,1.1,0,0.6,0.6,2.3,0.4
"ANDREY.ZUBAREV","D","20102011","ATL",4,80.3,72.2,0.6,7.5,-0.1,0,0.1,-0.1,-0.1,0
"ANDY.GREENE","D","20102011","N.J",82,1833.6,1506.1,103.8,187.8,-0.8,-0.7,2.7,1.9,3,0.6
"ANDY.MCDONALD","F","20102011","STL",58,1162,891.8,192.4,52.9,7.6,1.3,1.4,-0.9,9.5,1.8
"ANDY.SUTTON","D","20102011","ANA",39,575.3,476.7,3.3,89.4,1.5,0.1,-0.4,-3.5,-2.3,-0.4
"ANSSI.SALMELA","D","20102011","N.J",48,824.5,790.1,15.4,10.7,-0.1,-0.3,0.2,0.6,0.3,0.1
"ANTHONY.STEWART","F","20102011","ATL",80,1196.5,1042,101.4,37,4,2.2,0.4,-0.4,6.2,1.2
"ANTOINE.VERMETTE","F","20102011","CBJ",82,1542.8,1158.2,236.1,117.9,3.7,-0.3,0.6,-1.6,2.5,0.5
"ANTON.BABCHUK","D","20102011","CAR",17,306.5,231.4,48,16.1,-2.9,0.8,0.1,0,-2,-0.4
"ANTON.BABCHUK","D","20102011","CGY",65,1015.6,819,156.8,25.8,7.3,1.4,0.1,0.3,9.2,1.8
"ANTON.STRALMAN","D","20102011","CBJ",51,1006.4,828.7,150.3,16.5,-3.5,1.6,0.1,1.7,0,0
"ANTON.VOLCHENKOV","D","20102011","N.J",57,1032,890.6,1.1,119.6,7.5,0,0.7,-0.9,7.3,1.4
"ANTTI.MIETTINEN","F","20102011","MIN",73,1239.3,931.4,200.3,89.6,4.3,2.6,-1.8,-1.3,3.8,0.7
"ANZE.KOPITAR","F","20102011","L.A",75,1614.2,1162.9,269.5,152.8,15.5,0,0.7,4.1,20.3,3.9
"ARRON.ASHAM","F","20102011","PIT",44,420.3,418.4,1.1,0,0.2,0,0,-0.5,-0.2,0
"ARTEM.ANISIMOV","F","20102011","NYR",82,1328,1064.4,143.3,84.2,5.3,1.4,1.3,1.9,9.8,1.9
"BARRET.JACKMAN","D","20102011","STL",60,1248.4,1068.4,2.1,167.9,2.8,0,-1,2.1,4,0.8
"BEN.EAGER","F","20102011","ATL",34,416.6,404.2,6.8,1.9,1.5,-0.1,0,-0.9,0.6,0.1
"BEN.EAGER","F","20102011","S.J",34,306.9,303.7,1,1.5,-1.7,0,0,-0.4,-2.2,-0.4
"BEN.LOVEJOY","D","20102011","PIT",47,705.1,657.4,3.7,41.7,3.8,0.1,-0.3,-0.1,3.4,0.7
"BEN.MAXWELL","F","20102011","ATL",12,143.9,130.9,2.5,8.5,-1.3,0,0.1,0.2,-1.1,-0.2
"BENN.FERRIERO","F","20102011","S.J",33,427.3,396.9,31.2,0.2,2.8,-0.3,0,0.6,3.1,0.6
"BENOIT.POULIOT","F","20102011","MTL",79,909.3,840.5,63.2,1.6,6.5,-0.4,0,-1.5,4.5,0.9
"BEN.SMITH","F","20102011","CHI",6,82.7,79.6,2.1,0.6,0.7,0,0,0,0.8,0.1
"BILL.THOMAS","F","20102011","FLA",24,204.1,197,1.3,5.2,1.5,0,0,0.3,1.7,0.3
"B.J..CROMBEEN","F","20102011","STL",80,1023.5,872.6,4.3,135,-4.7,0,-0.2,-2.4,-7.3,-1.4
"BLAIR.BETTS","F","20102011","PHI",75,783.5,502,2.1,271.1,-4.2,0,0.8,1.2,-2.2,-0.4
"BLAIR.JONES","F","20102011","T.B",18,144.2,143.5,0.4,0,0.2,0,0,0.7,0.9,0.2
"BLAKE.COMEAU","F","20102011","NYI",77,1438.8,1048.5,191,173.4,0.7,-0.3,0,-0.6,-0.2,0
"BLAKE.GEOFFRION","F","20102011","NSH",20,165.5,162.6,0.4,0.5,2.6,0,0,0.1,2.7,0.5
"BLAKE.WHEELER","F","20102011","ATL",23,434.2,348.3,49.8,28.1,2,-0.9,0.4,-0.7,0.9,0.2
"BLAKE.WHEELER","F","20102011","BOS",58,881.1,733.8,57.7,80.6,1.5,-0.7,0.1,-0.7,0.1,0
"BOBBY.BUTLER","F","20102011","OTT",36,555.5,468.4,79.6,0.6,-0.2,2,0,0.8,2.7,0.5
"BOBBY.RYAN","F","20102011","ANA",82,1654.8,1334.1,190.4,92.1,14.4,-0.6,-2,3.2,15,2.9
"BOYD.GORDON","F","20102011","WSH",60,782.9,634.1,4.5,132.5,0.5,0,0.1,-0.4,0.2,0
"BRAD.BOYES","F","20102011","BUF",21,345.9,298.5,41.1,1.1,1.6,1.2,0,-0.3,2.5,0.5
"BRAD.BOYES","F","20102011","STL",62,1064.5,877.5,158.9,3.8,2.3,-1.1,0,0.7,1.9,0.4
"BRAD.MARCHAND","F","20102011","BOS",77,1076.2,906.4,41.6,120.2,5,0.1,0.2,0,5.4,1
"BRAD.RICHARDS","F","20102011","DAL",72,1563.8,1124,381.6,24.6,7.7,1.3,-0.6,0.6,9,1.7
"BRAD.RICHARDSON","F","20102011","L.A",68,799.5,725,4,65.1,0.8,0,1.1,0.6,2.4,0.5
"BRAD.STAUBITZ","F","20102011","MIN",71,462.5,457,3,0.6,1,0,0,-2.5,-1.5,-0.3
"BRAD.STUART","D","20102011","DET",67,1442.4,1149.2,38.6,237.2,2.7,0.7,-0.6,1.6,4.4,0.8
"BRAD.WINCHESTER","F","20102011","ANA",19,198.9,176.3,22.3,0,-1.6,-0.5,0,-0.3,-2.5,-0.5
"BRAD.WINCHESTER","F","20102011","STL",57,597.9,525.7,66.9,2.6,-1.2,-0.7,0,1.1,-0.8,-0.2
"BRANDON.DUBINSKY","F","20102011","NYR",77,1555.9,1110.2,231.5,160.3,3.2,0.2,-2.1,0,1.3,0.3
"BRANDON.MASHINTER","F","20102011","S.J",13,82.9,79.9,2.5,0,-1,0,0,-0.2,-1.2,-0.2
"BRANDON.MCMILLAN","F","20102011","ANA",60,837.3,693.3,23.9,121.7,0.4,0.3,-1,-0.3,-0.6,-0.1
"BRANDON.PRUST","F","20102011","NYR",82,1132.5,952.1,23.7,139,-3.9,0.6,-0.4,1.2,-2.5,-0.5
"BRANDON.SEGAL","F","20102011","DAL",46,381.3,365.6,14.6,0.6,2.9,-0.1,0,-0.4,2.4,0.5
"BRANDON.SUTTER","F","20102011","CAR",82,1373.6,1100.6,61,187.3,3.7,-0.6,-1,2.4,4.6,0.9
"BRANDON.YIP","F","20102011","COL",71,972.5,801.7,123.2,33.6,-4.2,-1.7,-1.4,-0.4,-7.7,-1.5
"BRAYDEN.SCHENN","F","20102011","L.A",8,90,76.2,12.7,1.1,0.1,-0.1,0,0.2,0.3,0.1
"BRAYDON.COBURN","D","20102011","PHI",82,1726.9,1469.1,32.2,199.5,1.6,-0.2,2.9,-1.1,3.3,0.6
"BRENDAN.MIKKELSON","D","20102011","ANA",5,97,73.2,0.4,22.8,-1.7,0,-0.5,0.3,-1.9,-0.4
"BRENDAN.MIKKELSON","D","20102011","CGY",19,244.5,230.8,5.2,7.5,-4,0,0,0.5,-3.5,-0.7
"BRENDAN.MORRISON","F","20102011","CGY",66,1101.9,806.5,151.2,128.5,6.4,0.3,1.5,1.9,10.2,1.9
"BRENDEN.MORROW","F","20102011","DAL",82,1572.4,1166.8,306.3,59.9,6.4,2.8,0.2,0.6,10,1.9
"BRENT.BURNS","D","20102011","MIN",80,2003.8,1513.8,241.2,215.8,13.3,0.6,0.4,-1.2,13.1,2.5
"BRENT.SEABROOK","D","20102011","CHI",82,1997.1,1531.1,214.8,219.5,1.6,3.4,-2,0.8,3.9,0.7
"BRENT.SOPEL","D","20102011","ATL",59,969.6,750.5,15.1,196.5,3.6,-0.1,-1.9,1.8,3.4,0.6
"BRENT.SOPEL","D","20102011","MTL",12,190.8,156.9,0.1,33.5,0.5,0,-0.5,0.1,0.1,0
"BRETT.CARSON","D","20102011","CAR",13,140.7,127,3.5,9.4,5,0,-0.1,0.3,5.1,1
"BRETT.CARSON","D","20102011","CGY",6,76.6,72.9,1.4,1.8,1.4,0,0,0.3,1.7,0.3
"BRETT.CLARK","D","20102011","T.B",82,1548.3,1186.7,236,114.1,5.5,1,2.2,2.1,10.8,2.1
"BRETT.LEBDA","D","20102011","TOR",41,546.9,456.2,83,4.7,-4.6,-2.1,0,-0.3,-6.9,-1.3
"BRETT.MACLEAN","F","20102011","ARI",13,113.9,91.1,22.4,0,0.3,-0.4,0,0.1,0,0
"BRETT.STERLING","F","20102011","PIT",7,105.8,74.8,28.5,0.2,-0.3,0.7,0,-0.1,0.2,0
"BRIAN.BOYLE","F","20102011","NYR",82,1288,1051.1,49.4,158.9,-1.8,1.5,0.8,0.6,1.1,0.2
"BRIAN.CAMPBELL","D","20102011","CHI",65,1491.2,1225.9,130,111.2,7.3,0.4,1.3,2.8,11.7,2.2
"BRIAN.FAHEY","D","20102011","WSH",7,82.7,77.2,4.4,1,-0.1,0,0,-0.1,-0.2,0
"BRIAN.GIONTA","F","20102011","MTL",82,1608.8,1185,233.9,157.1,5.8,-0.2,-0.1,1.4,6.8,1.3
"BRIAN.LEE","D","20102011","OTT",50,864.6,750,4.4,106.2,-0.4,0,-0.1,0.3,-0.2,0
"BRIAN.RAFALSKI","D","20102011","DET",63,1286.6,1033.4,222.4,14.6,12.2,3.5,0.2,0.7,16.6,3.2
"BRIAN.ROLSTON","F","20102011","N.J",65,1143.4,857,159.6,98.5,5.4,-0.5,2.2,-0.6,6.5,1.2
"BRIAN.SUTHERBY","F","20102011","DAL",51,377.4,339.2,5.7,30.6,-3.5,0,0.3,-0.6,-3.8,-0.7
"BROOKS.LAICH","F","20102011","WSH",82,1497.6,1033.8,239.6,186.2,5.8,1.2,-2.2,-0.5,4.2,0.8
"BROOKS.ORPIK","D","20102011","PIT",63,1315.6,1058.6,6.3,234.1,-0.4,0.1,-0.2,-0.2,-0.7,-0.1
"BRUNO.GERVAIS","D","20102011","NYI",53,830.8,739.6,14.1,75.6,-3.5,-0.3,-0.4,1,-3.2,-0.6
"BRYAN.ALLEN","D","20102011","CAR",19,301.1,259,1.6,39.3,1.1,0,0,0.2,1.4,0.3
"BRYAN.ALLEN","D","20102011","FLA",53,1018,884,6,121,8.8,-0.1,-0.6,-1.4,6.8,1.3
"BRYAN.BICKELL","F","20102011","CHI",78,1079,997.1,69.8,0.2,4.5,0.8,0,1.9,7.2,1.4
"BRYAN.LITTLE","F","20102011","ATL",76,1403,1063.6,183.2,127.8,12.1,1.2,-2.2,2.6,13.7,2.6
"BRYAN.MCCABE","D","20102011","FLA",48,1008.8,761,166.4,60.8,2.6,-1.5,-0.2,0.6,1.5,0.3
"BRYAN.MCCABE","D","20102011","NYR",19,302.3,221.3,73.8,2.6,0.4,-0.2,0,0.2,0.3,0.1
"CAL.CLUTTERBUCK","F","20102011","MIN",76,1203.3,919.7,156.3,109.8,5.9,-2.2,-0.2,-0.5,3,0.6
"CAL.O'REILLY","F","20102011","NSH",38,642.3,538.7,88.1,10.6,4.8,-1.4,-0.1,1.2,4.6,0.9
"CAM.BARKER","D","20102011","MIN",52,852.9,731.5,70.6,43.9,-2.2,-2.2,0.8,0.8,-2.9,-0.6
"CAMERON.GAUNCE","D","20102011","COL",11,140.1,122.1,1.1,16.2,-1.5,0,0.3,0.3,-0.9,-0.2
"CAM.FOWLER","D","20102011","ANA",76,1681.9,1366.1,275.2,28.1,-5.2,3.6,-0.2,2.1,0.3,0.1
"CAM.JANSSEN","F","20102011","STL",54,263.2,261.7,1.1,0,-1.5,0,0,-0.9,-2.4,-0.5
"CARL.GUNNARSSON","D","20102011","TOR",68,1240.5,961.2,90.7,175.7,4,0,1.5,2.7,8.2,1.6
"CARLO.COLAIACOVO","D","20102011","STL",65,1178.8,969.6,178.3,19.9,-0.1,0.5,0.3,1.6,2.3,0.4
"CASEY.WELLMAN","F","20102011","MIN",15,159.7,143.2,14.5,1.2,-0.6,-0.1,0,-0.3,-0.9,-0.2
"CHAD.LAROSE","F","20102011","CAR",82,1297,1128.8,42.1,114.5,-3.6,0.2,-1,0.3,-4.1,-0.8
"CHRIS.BUTLER","D","20102011","BUF",49,890.2,775.1,59.1,50.8,3.8,1,-1.4,-0.7,2.7,0.5
"CHRIS.CAMPOLI","D","20102011","CHI",19,382.4,327.3,23.7,28.2,1.9,-0.5,1,0.4,2.8,0.5
"CHRIS.CAMPOLI","D","20102011","OTT",58,1076.1,911.9,72.7,97.7,4.2,-0.5,0.4,1.7,5.7,1.1
"CHRIS.CLARK","F","20102011","CBJ",53,776,620.9,41.7,106.7,-2.1,0.3,1.1,-0.4,-1,-0.2
"CHRIS.CONNER","F","20102011","PIT",60,709,671.2,36.4,0.3,5,-0.7,0,1.1,5.3,1
"CHRIS.DRURY","F","20102011","NYR",24,288.4,231.6,14.6,40.5,-0.8,-0.2,-0.6,-0.7,-2.3,-0.4
"CHRIS.HIGGINS","F","20102011","FLA",48,798.9,615.5,68.3,95.7,5.7,-2.7,-0.8,1.2,3.4,0.7
"CHRIS.HIGGINS","F","20102011","VAN",14,211.7,174.8,21.6,12.1,0.1,0.1,-0.1,-0.2,-0.1,0
"CHRIS.KELLY","F","20102011","BOS",24,356.9,300.6,6.4,45.6,-0.3,-0.1,0.5,0.1,0.3,0
"CHRIS.KELLY","F","20102011","OTT",57,891.9,711.3,9.8,156.4,1.7,-0.2,-0.9,0.9,1.4,0.3
"CHRIS.KUNITZ","F","20102011","PIT",66,1206.5,876.6,272.4,33.4,5.8,1.3,0.3,-1.2,6.2,1.2
"CHRIS.MUELLER","F","20102011","NSH",15,129.5,127,1.5,0.8,0.3,0,0,0.5,0.8,0.2
"CHRIS.NEIL","F","20102011","OTT",80,1021,971.9,39.7,0,2.4,0,0,-0.9,1.5,0.3
"CHRIS.PHILLIPS","D","20102011","OTT",82,1764.8,1440.8,14.4,286.1,-8.9,0,-2.4,1.4,-9.8,-1.9
"CHRIS.PORTER","F","20102011","STL",45,467.2,446.1,1.4,18.7,-1.4,0,-0.4,0.4,-1.5,-0.3
"CHRIS.PRONGER","D","20102011","PHI",50,1124.9,766.9,184.6,151.5,-0.9,3.2,-1,-1.9,-0.6,-0.1
"CHRIS.STEWART","F","20102011","COL",36,609.2,494.1,98.7,0.3,3.9,2.3,0,0.5,6.7,1.3
"CHRIS.STEWART","F","20102011","STL",26,474.9,384.9,76.2,2.8,2.5,1.2,0,0.3,4,0.8
"CHRIS.TANEV","D","20102011","VAN",29,399.9,380,2.2,16.5,1.3,0.1,-0.1,0.2,1.4,0.3
"CHRIS.THORBURN","F","20102011","ATL",82,1131.3,933.1,30.8,153.2,0.1,1.5,-0.6,-0.6,0.4,0.1
"CHRISTIAN.EHRHOFF","D","20102011","VAN",79,1894.9,1407.7,280.4,164.7,9,5.7,2.3,1.2,18.2,3.5
"CHRIS.VANDEVELDE","F","20102011","EDM",12,207.3,168.3,18.9,17.1,-0.8,0.9,-0.6,-0.5,-1,-0.2
"CHUCK.KOBASEW","F","20102011","MIN",63,745.8,694.6,23.9,22,-0.8,0.2,0.3,2.9,2.5,0.5
"CLARKE.MACARTHUR","F","20102011","TOR",82,1403.5,1140,235.9,1.2,4.1,0.4,0,3.1,7.5,1.4
"CLAUDE.GIROUX","F","20102011","PHI",82,1589.3,1133.1,251.2,171.2,7,2.2,0.3,5,14.5,2.8
"CLAYTON.STONER","D","20102011","MIN",57,961.2,835.1,2.6,119.7,2.7,0.1,3.2,-1.8,4.2,0.8
"CLAY.WILSON","D","20102011","FLA",15,222.6,178.2,40.7,0,5,-0.9,0,0.7,4.8,0.9
"CODY.FRANSON","D","20102011","NSH",80,1214,1046.8,150.7,9.3,5.6,-0.9,0,-0.3,4.4,0.9
"CODY.HODGSON","F","20102011","VAN",8,61.9,55.7,6.2,0,0.2,0,0,0,0.2,0
"CODY.MCCORMICK","F","20102011","BUF",81,883.4,855.6,10.2,12.7,3.5,0.1,0,-0.7,2.8,0.5
"CODY.MCLEOD","F","20102011","COL",71,694.4,640.8,12.3,35.3,-1.8,0.8,0.1,-3.9,-4.9,-0.9
"COLBY.ARMSTRONG","F","20102011","TOR",50,806.2,670.8,28.9,91.3,6.5,-1.3,-0.1,1.6,6.7,1.3
"COLIN.FRASER","F","20102011","EDM",67,684.2,497,5.1,177.6,-0.2,-0.1,-0.2,0.1,-0.4,-0.1
"COLIN.GREENING","F","20102011","OTT",24,362.1,325,11.3,21.6,3,-0.2,-0.7,0.4,2.4,0.5
"COLIN.WHITE","F","20102011","N.J",69,1301,1083.5,3.3,190.5,3.5,0,-0.1,-1.9,1.4,0.3
"COLIN.WILSON","F","20102011","NSH",82,1084.3,942.5,137.8,0.5,6.1,-1.6,0,1,5.4,1
"COLTON.GILLIES","F","20102011","MIN",7,72.6,67.7,4.4,0,-0.3,0,0,0,-0.3,-0.1
"COLTON.ORR","F","20102011","TOR",46,233.3,230.6,2.1,0.4,-0.3,0,0,-2.4,-2.6,-0.5
"COREY.PERRY","F","20102011","ANA",82,1829.7,1369.4,279.5,134,6.1,4.8,-1.9,1.6,10.6,2
"CORY.SARICH","D","20102011","CGY",76,1358.8,1194.3,5.8,141.3,4.9,0.1,2.5,-1.1,6.4,1.2
"CORY.STILLMAN","F","20102011","CAR",21,398.4,310.2,78.7,0.8,-0.6,0.3,0,0,-0.3,-0.1
"CORY.STILLMAN","F","20102011","FLA",44,700.8,558.1,127.2,0.6,4.3,1.8,0,-0.1,6,1.1
"CRAIG.ADAMS","F","20102011","PIT",80,975,715.4,2.1,244.8,-1.5,0,0.5,0.6,-0.4,-0.1
"CRAIG.CONROY","F","20102011","CGY",18,167.4,124,0.9,42,-0.4,0,0.2,0.2,-0.1,0
"CRAIG.RIVET","D","20102011","BUF",23,299.9,271.6,9.1,18.5,-2.6,0,0.2,-0.6,-2.9,-0.6
"CRAIG.RIVET","D","20102011","CBJ",14,243.1,186.7,26.3,27.8,1.2,-1,-0.7,-0.3,-0.8,-0.1
"CURTIS.GLENCROSS","F","20102011","CGY",79,1282.2,978.9,91.7,187.9,6.1,1.1,0.5,0.1,7.7,1.5
"DAINIUS.ZUBRUS","F","20102011","N.J",79,1354.1,1083.1,187.4,50.3,6.8,0.2,0.4,-0.7,6.8,1.3
"DALE.WEISE","F","20102011","NYR",10,65.1,63.9,1.2,0,-0.7,0,0,-0.4,-1.1,-0.2
"DANA.TYRELL","F","20102011","T.B",78,940.5,795.4,7.7,130.7,2,-0.1,1.8,2.1,5.8,1.1
"DAN.BOYLE","D","20102011","S.J",76,1992.1,1462.2,322.6,167.6,8.2,7.3,1.6,0.4,17.7,3.4
"DAN.CARCILLO","F","20102011","PHI",57,441.7,435.2,2.9,0.8,-6.3,0,0,-0.6,-6.8,-1.3
"DAN.GIRARDI","D","20102011","NYR",80,1965,1496.3,161.4,256.5,-5.1,1,-0.7,1.3,-3.5,-0.7
"DAN.HAMHUIS","D","20102011","VAN",64,1451.5,1129.4,100.6,198.3,2.7,0.2,2.2,1.4,6.5,1.2
"DANIEL.ALFREDSSON","F","20102011","OTT",54,1040.9,747,168.1,101.1,0.9,1.1,1,1,4,0.8
"DANIEL.BRIERE","F","20102011","PHI",77,1409,1146.1,235.8,4.8,6.2,2.9,0,0.8,9.8,1.9
"DANIEL.CLEARY","F","20102011","DET",68,1131.2,928.9,104.4,79.5,0,1.4,0,2.7,4.1,0.8
"DANIEL.PAILLE","F","20102011","BOS",43,486.1,429.2,1,54.2,2.1,0,0.4,-0.2,2.3,0.4
"DANIEL.SEDIN","F","20102011","VAN",82,1520.9,1186,294.6,8.1,11.6,5.9,0,0.1,17.6,3.4
"DANIEL.WINNIK","F","20102011","COL",80,1323.8,1056.1,26,217.1,0.3,0.4,-0.8,1.3,1.2,0.2
"DANNY.SYVRET","D","20102011","ANA",6,98.7,87.5,10.2,0.4,-0.8,-0.2,0,-0.3,-1.2,-0.2
"DAN.SEXTON","F","20102011","ANA",47,544.5,522,18.2,0.8,-0.3,0,0,1.1,0.8,0.2
"DANY.HEATLEY","F","20102011","S.J",80,1572.1,1207.8,254.2,79.8,5.4,4.8,1.2,-0.4,11.1,2.1
"DARCY.HORDICHUK","F","20102011","FLA",64,323.9,323.1,0.5,0,2,0,0,-1.6,0.3,0.1
"DARREN.HELM","F","20102011","DET",82,1091.2,830.1,4.3,250.1,3.9,0,1.8,5.5,11.2,2.1
"DARROLL.POWE","F","20102011","PHI",81,986,715.9,4.3,256.7,-2.4,0,0.5,-0.8,-2.7,-0.5
"DARRYL.BOYCE","F","20102011","TOR",46,523.6,488.1,15.5,16.4,8.9,-0.4,0.3,-0.5,8.3,1.6
