team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
WSH,2010,WSH,WSH,Team Level,other,82,0.59,0.56,0.57,12315.0,182.54,33.63,12.25,34.78,6.08,97.94,67.33,32.16,33.63,32.16,176.0,76.0,85.0,337.0,31.0,14.0,4.0,41.0,9.0,100.0,57.0,145.0,221.0,10.0,23.0,162.0,52.0,30.0,22.0,142.0,66.0,44.0,4.75,7.94,20.93,4.0,6.0,21.0,337.0,252.0,252.0,18.0,3.5,3.93,3.93,33.21,33.21,32.09,141.53,23.45,10.69,26.59,4.59,77.35,49.39,22.29,23.45,22.29,141.0,52.0,74.0,267.0,17.0,10.0,6.0,38.0,4.0,57.0,67.0,124.0,176.0,11.0,25.0,159.0,58.0,27.0,13.0,104.0,58.0,31.0,3.1,7.36,12.99,1.0,4.0,12.0,267.0,193.0,193.0,9.0,3.13,4.24,4.67,21.85,21.85,21.14
WSH,2010,WSH,WSH,Team Level,all,82,0.53,0.52,0.52,300636.0,2574.69,235.06,178.59,567.06,82.12,1413.02,1078.35,225.35,235.75,226.0,2566.0,991.0,1313.0,4870.0,219.0,173.0,32.0,579.0,69.0,1237.0,1280.0,2347.0,3338.0,364.0,886.0,2534.0,1885.0,657.0,693.0,2640.0,706.0,211.0,77.27,85.27,72.53,73.0,76.0,70.0,4871.93,3557.0,3562.65,465.0,39.63,38.04,38.97,235.52,235.95,229.59,2392.02,208.92,166.81,540.61,76.01,1330.21,989.82,202.02,209.7,202.69,2375.0,943.0,1257.0,4575.0,191.0,151.0,32.0,608.0,67.0,1016.0,1285.0,2184.0,3127.0,334.0,838.0,2372.0,1893.0,567.0,662.0,2485.0,660.0,173.0,68.94,79.92,60.06,69.0,63.0,59.0,4573.46,3318.0,3317.4,452.0,37.14,34.41,35.59,210.08,210.37,206.62
WSH,2010,WSH,WSH,Team Level,5on5,82,0.52,0.51,0.51,235337.0,1923.99,150.92,126.13,441.7,60.82,1050.04,821.52,146.44,151.61,147.09,1910.0,743.0,1046.0,3699.0,145.0,117.0,21.0,449.0,54.0,887.0,1001.0,1765.0,2508.0,316.0,779.0,1832.0,1675.0,502.0,559.0,2050.0,489.0,114.0,61.07,59.46,30.39,63.0,56.0,26.0,3700.93,2653.0,2658.65,383.0,25.94,25.05,26.17,150.56,150.98,148.71,1831.04,141.5,120.41,429.05,58.03,1012.75,775.59,137.6,142.28,138.28,1807.0,735.0,980.0,3522.0,132.0,107.0,19.0,475.0,51.0,754.0,1023.0,1675.0,2410.0,278.0,706.0,1779.0,1713.0,460.0,531.0,1960.0,484.0,98.0,56.57,58.22,26.71,59.0,48.0,25.0,3520.46,2542.0,2541.4,380.0,24.79,20.84,21.07,144.9,145.19,143.16
WSH,2010,WSH,WSH,Team Level,4on5,82,0.12,0.14,0.16,28640.0,66.45,5.43,2.95,8.15,1.97,19.27,57.22,5.34,5.43,5.34,79.0,16.0,16.0,111.0,5.0,2.0,0.0,11.0,0.0,16.0,61.0,74.0,90.0,15.0,33.0,300.0,106.0,83.0,62.0,68.0,22.0,5.0,1.61,2.63,1.19,2.0,2.0,1.0,111.0,95.0,95.0,57.0,0.68,0.4,0.4,5.7,5.7,5.66,366.42,38.22,33.04,78.56,11.88,224.75,121.55,36.47,38.22,36.47,370.0,138.0,187.0,695.0,37.0,31.0,7.0,92.0,11.0,189.0,148.0,333.0,471.0,20.0,46.0,222.0,47.0,28.0,60.0,374.0,96.0,38.0,7.95,11.55,18.72,9.0,7.0,21.0,695.0,508.0,508.0,7.0,8.6,8.67,9.19,37.63,37.63,36.65
WSH,2010,WSH,WSH,Team Level,5on4,82,0.89,0.89,0.88,24344.0,401.7,45.1,37.24,82.42,13.25,245.78,132.28,41.42,45.1,41.42,401.0,156.0,166.0,723.0,38.0,40.0,7.0,78.0,6.0,234.0,161.0,363.0,519.0,23.0,51.0,240.0,52.0,42.0,50.0,380.0,129.0,48.0,9.83,15.23,20.02,4.0,12.0,22.0,723.0,557.0,557.0,7.0,9.5,8.66,8.48,46.04,46.04,43.13,53.04,5.75,2.68,6.41,1.5,15.35,43.3,5.66,5.75,5.66,57.0,18.0,16.0,91.0,5.0,3.0,0.0,3.0,1.0,16.0,47.0,52.0,70.0,25.0,61.0,212.0,75.0,52.0,58.0,47.0,22.0,6.0,1.33,2.79,1.64,0.0,4.0,1.0,91.0,75.0,75.0,56.0,0.62,0.67,0.67,5.7,5.7,5.68
DAL,2010,DAL,DAL,Team Level,other,82,0.41,0.42,0.44,11255.0,126.16,19.53,8.33,23.61,4.27,68.8,54.46,18.4,19.53,18.4,113.0,66.0,47.0,226.0,17.0,7.0,1.0,17.0,5.0,61.0,72.0,96.0,162.0,11.0,22.0,150.0,55.0,24.0,24.0,108.0,46.0,25.0,3.6,5.68,10.24,4.0,6.0,7.0,226.0,179.0,179.0,5.0,2.36,1.76,1.76,20.13,20.13,19.12,163.55,27.96,11.33,30.93,5.49,89.0,61.29,25.88,27.96,25.88,154.0,72.0,92.0,318.0,26.0,16.0,3.0,36.0,3.0,84.0,61.0,128.0,200.0,20.0,40.0,129.0,55.0,36.0,25.0,147.0,42.0,37.0,4.95,5.32,17.69,4.0,6.0,16.0,318.0,226.0,226.0,12.0,3.29,6.35,6.44,24.82,24.82,24.19
DAL,2010,DAL,DAL,Team Level,all,82,0.48,0.49,0.49,300132.0,2377.25,207.09,164.46,530.28,77.95,1342.95,1010.27,199.24,207.26,199.43,2269.0,1064.0,1107.0,4440.0,222.0,130.0,26.0,548.0,58.0,1125.0,1250.0,2047.0,3111.0,376.0,948.0,2386.0,2212.0,638.0,711.0,2544.0,616.0,173.0,72.69,73.26,61.14,79.0,79.0,64.0,4435.99,3333.0,3332.9,328.0,36.59,28.42,29.25,214.43,214.52,208.83,2503.94,222.6,171.07,563.42,80.94,1401.49,1048.49,212.62,223.34,213.33,2504.0,984.0,1204.0,4692.0,226.0,167.0,32.0,577.0,69.0,1157.0,1292.0,2278.0,3262.0,404.0,972.0,2390.0,2266.0,546.0,723.0,2691.0,584.0,213.0,75.01,71.66,75.93,76.0,73.0,77.0,4703.02,3488.0,3496.47,366.0,38.04,37.6,38.35,222.29,222.85,217.16
DAL,2010,DAL,DAL,Team Level,5on5,82,0.47,0.48,0.48,232713.0,1724.33,126.4,110.98,404.02,56.15,960.8,746.66,123.69,126.56,123.88,1650.0,755.0,847.0,3252.0,144.0,86.0,16.0,428.0,35.0,803.0,909.0,1506.0,2261.0,322.0,823.0,1738.0,1986.0,500.0,559.0,1905.0,424.0,76.0,55.74,49.86,20.8,64.0,56.0,24.0,3247.99,2405.0,2404.9,283.0,22.76,16.66,17.32,131.84,131.93,130.4,1882.93,140.56,121.99,445.52,60.73,1053.59,799.6,136.68,141.3,137.39,1881.0,741.0,885.0,3507.0,141.0,120.0,22.0,456.0,53.0,850.0,1002.0,1740.0,2481.0,351.0,857.0,1726.0,2058.0,420.0,582.0,2084.0,431.0,107.0,57.94,52.93,29.7,53.0,57.0,31.0,3518.03,2622.0,2630.47,306.0,25.06,24.62,25.29,140.33,140.9,139.01
DAL,2010,DAL,DAL,Team Level,4on5,82,0.1,0.11,0.13,26674.0,56.24,5.18,2.54,7.1,1.59,15.61,45.99,5.09,5.18,5.09,63.0,15.0,11.0,89.0,9.0,2.0,1.0,9.0,1.0,8.0,49.0,54.0,69.0,17.0,42.0,223.0,97.0,85.0,37.0,59.0,11.0,8.0,1.57,1.45,2.15,1.0,5.0,3.0,89.0,78.0,78.0,32.0,0.59,0.53,0.53,5.24,5.24,5.23,381.15,46.54,34.05,77.38,12.46,237.23,125.34,42.59,46.54,42.59,385.0,148.0,211.0,744.0,47.0,28.0,5.0,72.0,11.0,205.0,170.0,338.0,486.0,17.0,34.0,252.0,57.0,19.0,73.0,387.0,88.0,58.0,10.32,10.5,25.73,13.0,6.0,28.0,744.0,533.0,533.0,9.0,8.82,5.88,5.87,49.49,49.49,46.34
DAL,2010,DAL,DAL,Team Level,5on4,82,0.88,0.88,0.86,29490.0,470.5,55.99,42.61,95.55,15.95,297.72,163.17,52.06,55.99,52.06,443.0,228.0,202.0,873.0,52.0,35.0,8.0,94.0,17.0,253.0,220.0,391.0,619.0,26.0,61.0,275.0,74.0,29.0,91.0,472.0,135.0,64.0,11.78,16.26,27.96,10.0,12.0,30.0,873.0,671.0,671.0,8.0,10.88,9.48,9.64,57.23,57.23,54.08,76.31,7.54,3.7,9.59,2.25,21.67,62.26,7.47,7.54,7.47,84.0,23.0,16.0,123.0,12.0,3.0,2.0,13.0,2.0,18.0,59.0,72.0,95.0,16.0,41.0,283.0,96.0,71.0,43.0,73.0,23.0,11.0,1.81,2.91,2.81,6.0,4.0,2.0,123.0,107.0,107.0,39.0,0.86,0.75,0.75,7.65,7.65,7.63
NYR,2010,NYR,NYR,Team Level,other,82,0.55,0.54,0.57,12152.0,143.16,24.47,10.47,26.86,4.84,81.69,52.67,23.39,24.47,23.39,143.0,58.0,60.0,261.0,21.0,11.0,1.0,28.0,5.0,59.0,77.0,122.0,180.0,12.0,52.0,117.0,60.0,39.0,17.0,117.0,53.0,31.0,3.88,6.44,14.15,2.0,9.0,10.0,261.0,201.0,201.0,9.0,3.03,2.41,1.54,25.96,25.96,24.89,107.85,19.8,7.05,19.74,3.34,55.24,43.84,19.31,19.8,19.31,111.0,38.0,77.0,226.0,17.0,3.0,0.0,18.0,3.0,42.0,66.0,94.0,132.0,12.0,30.0,125.0,55.0,23.0,26.0,81.0,42.0,26.0,2.74,4.87,12.19,0.0,3.0,14.0,226.0,149.0,149.0,14.0,1.98,0.96,0.96,20.81,20.81,20.48
NYR,2010,NYR,NYR,Team Level,all,82,0.53,0.49,0.51,299506.0,2456.36,233.69,173.66,544.12,79.19,1362.25,1000.09,223.03,234.23,223.58,2453.0,940.0,1079.0,4472.0,224.0,186.0,40.0,587.0,98.0,1083.0,1215.0,2229.0,3169.0,364.0,938.0,2195.0,2333.0,604.0,446.0,2491.0,696.0,206.0,77.06,83.84,72.78,75.0,74.0,75.0,4473.93,3393.0,3389.01,243.0,38.34,39.12,40.23,231.8,232.23,225.43,2366.48,206.24,160.42,536.11,76.45,1331.6,994.17,198.98,206.32,199.02,2410.0,895.0,1301.0,4606.0,195.0,146.0,43.0,512.0,87.0,1092.0,1273.0,2215.0,3110.0,401.0,1048.0,2404.0,2218.0,554.0,559.0,2558.0,553.0,194.0,71.16,67.46,67.63,65.0,57.0,73.0,4602.05,3305.0,3306.59,332.0,35.0,34.39,35.73,205.51,205.51,201.38
NYR,2010,NYR,NYR,Team Level,5on5,82,0.54,0.49,0.5,235211.0,1897.34,159.63,128.39,435.22,60.55,1039.92,787.29,155.02,160.16,155.57,1875.0,736.0,844.0,3455.0,150.0,138.0,29.0,467.0,77.0,837.0,942.0,1725.0,2461.0,313.0,805.0,1626.0,2069.0,469.0,331.0,1971.0,521.0,119.0,61.98,63.32,34.33,61.0,50.0,39.0,3456.93,2611.0,2607.01,194.0,26.47,28.22,29.39,156.71,157.14,154.63,1849.52,138.69,119.45,439.28,60.26,1042.46,782.86,134.51,138.79,134.55,1883.0,700.0,1004.0,3587.0,137.0,108.0,31.0,422.0,76.0,847.0,993.0,1746.0,2446.0,350.0,938.0,1774.0,2005.0,439.0,449.0,2062.0,409.0,112.0,57.07,50.2,31.43,56.0,45.0,36.0,3583.05,2583.0,2584.58,274.0,24.46,23.16,24.48,138.67,138.66,136.52
NYR,2010,NYR,NYR,Team Level,4on5,82,0.13,0.13,0.13,24527.0,55.17,5.92,2.83,6.97,1.6,15.89,40.79,5.66,5.92,5.66,56.0,18.0,24.0,98.0,9.0,5.0,3.0,8.0,3.0,9.0,40.0,47.0,65.0,15.0,30.0,181.0,134.0,66.0,31.0,52.0,13.0,9.0,1.54,1.61,2.76,3.0,1.0,5.0,98.0,74.0,74.0,29.0,0.66,1.42,1.42,5.16,5.16,5.14,337.84,41.05,30.49,67.84,10.78,213.17,111.67,38.49,41.05,38.49,341.0,134.0,198.0,673.0,37.0,34.0,12.0,65.0,7.0,190.0,142.0,304.0,438.0,20.0,38.0,255.0,49.0,29.0,54.0,343.0,84.0,48.0,9.43,9.98,21.64,7.0,7.0,23.0,673.0,475.0,475.0,16.0,7.76,10.22,10.23,38.59,38.59,36.93
NYR,2010,NYR,NYR,Team Level,5on4,82,0.87,0.85,0.84,27616.0,360.69,43.67,31.97,75.06,12.21,224.73,119.35,38.95,43.67,38.95,379.0,128.0,151.0,658.0,44.0,32.0,7.0,84.0,13.0,178.0,156.0,335.0,463.0,24.0,51.0,271.0,70.0,30.0,67.0,351.0,109.0,47.0,9.66,12.46,21.55,9.0,14.0,21.0,658.0,507.0,507.0,11.0,8.2,7.07,7.89,43.97,43.97,40.77,71.28,6.69,3.43,9.25,2.08,20.74,55.81,6.68,6.69,6.68,75.0,23.0,22.0,120.0,4.0,1.0,0.0,7.0,1.0,13.0,72.0,71.0,94.0,19.0,42.0,250.0,109.0,63.0,30.0,72.0,18.0,8.0,1.92,2.41,2.36,2.0,2.0,0.0,120.0,98.0,98.0,28.0,0.8,0.05,0.05,7.45,7.45,7.44
