team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
T.B,2008,T.B,T.B,Team Level,4on5,82,0.09,0.09,0.1,35371.0,54.27,5.53,2.78,7.27,1.6,16.3,42.58,5.37,5.53,5.37,56.0,21.0,18.0,95.0,4.0,4.0,0.0,11.0,1.0,17.0,40.0,52.0,73.0,31.0,60.0,301.0,124.0,75.0,55.0,54.0,16.0,7.0,1.42,2.16,1.95,1.0,2.0,1.0,95.0,77.0,77.0,47.0,0.66,0.87,0.84,5.28,5.28,5.25,502.69,56.8,44.71,103.21,16.88,316.53,174.94,54.54,56.8,54.54,519.0,195.0,241.0,955.0,73.0,36.0,16.0,117.0,16.0,263.0,209.0,446.0,641.0,30.0,63.0,347.0,39.0,39.0,121.0,523.0,127.0,64.0,11.5,15.1,30.2,6.0,25.0,42.0,955.0,714.0,714.0,8.0,11.59,11.4,11.41,56.92,56.92,54.99
T.B,2008,T.B,T.B,Team Level,5on4,82,0.88,0.85,0.83,31005.0,443.68,58.53,39.68,87.53,15.23,280.71,149.32,55.88,58.53,55.88,459.0,172.0,150.0,781.0,57.0,31.0,13.0,85.0,12.0,234.0,212.0,402.0,574.0,37.0,78.0,310.0,75.0,24.0,102.0,431.0,127.0,73.0,10.05,15.05,33.44,13.0,9.0,35.0,781.0,631.0,631.0,21.0,10.2,10.86,11.73,57.02,57.02,55.04,90.31,8.05,4.1,11.25,2.42,26.79,73.45,8.02,8.05,8.02,104.0,23.0,16.0,143.0,8.0,1.0,0.0,15.0,0.0,25.0,78.0,96.0,119.0,26.0,58.0,252.0,76.0,94.0,51.0,97.0,22.0,8.0,2.81,2.86,2.37,2.0,2.0,4.0,143.0,127.0,127.0,44.0,0.96,0.23,0.23,8.71,8.71,8.7
ANA,2008,ANA,ANA,Team Level,other,82,0.48,0.54,0.53,12958.0,158.82,24.75,11.35,30.22,5.43,91.18,61.97,22.99,24.75,22.99,185.0,67.0,68.0,320.0,21.0,10.0,4.0,28.0,7.0,96.0,90.0,164.0,231.0,25.0,53.0,175.0,42.0,31.0,31.0,173.0,50.0,29.0,7.33,6.09,11.34,7.0,2.0,12.0,320.0,252.0,252.0,15.0,3.3,2.78,2.78,23.52,23.52,22.32,155.77,26.36,11.4,29.34,5.33,89.64,57.51,24.54,26.36,24.54,168.0,60.0,46.0,274.0,30.0,8.0,2.0,32.0,7.0,75.0,76.0,138.0,198.0,18.0,39.0,168.0,40.0,28.0,36.0,141.0,55.0,32.0,5.21,7.06,14.09,11.0,4.0,15.0,274.0,228.0,228.0,13.0,3.35,1.81,1.83,27.3,27.3,25.7
ANA,2008,ANA,ANA,Team Level,all,82,0.51,0.5,0.5,299254.0,2360.12,227.6,163.25,511.01,77.38,1332.95,1034.1,218.59,227.5,218.49,2481.0,984.0,871.0,4336.0,238.0,147.0,53.0,514.0,71.0,1168.0,1327.0,2243.0,3227.0,521.0,1310.0,2299.0,1758.0,476.0,671.0,2628.0,647.0,190.0,82.4,78.45,66.74,79.0,75.0,84.0,4335.85,3465.0,3462.16,283.0,36.76,32.91,34.29,222.09,222.25,216.68,2403.08,222.71,168.12,533.36,78.99,1382.78,1005.08,212.81,222.62,212.74,2500.0,978.0,801.0,4279.0,235.0,169.0,45.0,482.0,75.0,1130.0,1387.0,2265.0,3243.0,432.0,1129.0,2316.0,1678.0,502.0,636.0,2666.0,622.0,190.0,79.35,74.17,69.2,85.0,69.0,81.0,4268.8,3478.0,3470.83,310.0,37.97,34.1,35.0,219.8,219.52,212.32
ANA,2008,ANA,ANA,Team Level,5on5,82,0.52,0.51,0.51,223617.0,1679.26,137.54,108.0,381.92,54.93,937.12,761.64,134.24,137.46,134.13,1741.0,714.0,628.0,3083.0,146.0,93.0,33.0,378.0,48.0,813.0,977.0,1595.0,2309.0,439.0,1137.0,1551.0,1554.0,361.0,514.0,1934.0,426.0,95.0,61.22,51.07,25.25,59.0,51.0,36.0,3082.85,2455.0,2452.16,232.0,22.18,18.16,19.45,135.24,135.41,133.41,1665.55,127.07,106.3,387.85,54.12,937.02,728.81,123.95,126.97,123.88,1726.0,675.0,563.0,2964.0,131.0,113.0,28.0,346.0,46.0,757.0,1008.0,1595.0,2270.0,363.0,982.0,1558.0,1480.0,392.0,484.0,1923.0,399.0,79.0,58.76,47.1,21.2,58.0,48.0,25.0,2953.8,2401.0,2393.83,259.0,21.75,19.92,20.34,124.43,124.14,122.46
ANA,2008,ANA,ANA,Team Level,4on5,82,0.08,0.1,0.11,35373.0,63.02,5.53,2.89,8.24,1.87,19.04,54.75,5.41,5.53,5.41,78.0,19.0,13.0,110.0,6.0,4.0,1.0,11.0,3.0,10.0,63.0,72.0,91.0,32.0,67.0,288.0,106.0,65.0,37.0,79.0,13.0,5.0,2.13,1.7,1.7,3.0,3.0,0.0,110.0,97.0,97.0,31.0,0.67,0.52,0.52,5.35,5.35,5.34,532.64,64.81,48.08,109.79,18.2,341.53,180.77,59.99,64.81,59.99,554.0,226.0,178.0,958.0,68.0,47.0,15.0,101.0,19.0,290.0,255.0,486.0,712.0,31.0,65.0,366.0,67.0,18.0,82.0,553.0,153.0,74.0,14.07,18.01,32.72,14.0,16.0,38.0,958.0,780.0,780.0,8.0,12.31,12.1,12.56,63.45,63.45,59.65
ANA,2008,ANA,ANA,Team Level,5on4,82,0.93,0.91,0.91,27306.0,459.02,59.77,41.02,90.63,15.15,285.61,155.75,55.95,59.77,55.95,477.0,184.0,162.0,823.0,65.0,40.0,15.0,97.0,13.0,249.0,197.0,412.0,596.0,25.0,53.0,285.0,56.0,19.0,89.0,442.0,158.0,61.0,11.73,19.6,28.44,10.0,19.0,36.0,823.0,661.0,661.0,5.0,10.6,11.45,11.54,57.98,57.98,55.61,49.12,4.48,2.34,6.39,1.34,14.6,37.99,4.33,4.48,4.33,52.0,17.0,14.0,83.0,6.0,1.0,0.0,3.0,3.0,8.0,48.0,46.0,63.0,20.0,43.0,224.0,91.0,64.0,34.0,49.0,15.0,5.0,1.31,1.98,1.19,2.0,1.0,3.0,83.0,69.0,69.0,30.0,0.55,0.27,0.27,4.63,4.63,4.51
EDM,2008,EDM,EDM,Team Level,other,82,0.49,0.48,0.47,12660.0,150.56,26.54,11.49,28.99,5.1,87.82,55.59,24.91,26.54,24.91,163.0,60.0,60.0,283.0,26.0,14.0,2.0,27.0,7.0,97.0,52.0,137.0,197.0,14.0,39.0,141.0,32.0,32.0,31.0,141.0,51.0,31.0,4.75,6.36,15.43,4.0,6.0,16.0,283.0,223.0,223.0,17.0,3.39,2.86,2.86,26.54,26.54,25.21,168.42,27.42,12.59,33.63,5.88,96.92,61.23,25.6,27.42,25.6,173.0,74.0,65.0,312.0,27.0,21.0,6.0,29.0,3.0,93.0,74.0,146.0,220.0,28.0,64.0,178.0,38.0,29.0,45.0,152.0,65.0,30.0,6.16,8.5,12.76,9.0,8.0,10.0,312.0,247.0,247.0,22.0,3.67,4.14,4.1,26.47,26.47,25.03
EDM,2008,EDM,EDM,Team Level,all,82,0.48,0.47,0.47,299101.0,2258.59,219.89,153.41,509.16,72.6,1261.87,952.27,211.52,219.44,211.14,2303.0,912.0,1058.0,4273.0,228.0,173.0,45.0,507.0,88.0,1041.0,1178.0,2075.0,2987.0,451.0,1135.0,2283.0,1393.0,556.0,1038.0,2419.0,594.0,202.0,73.65,72.32,73.93,80.0,70.0,78.0,4253.12,3215.0,3205.24,631.0,34.2,39.42,40.96,210.06,209.74,205.23,2593.59,241.97,175.76,593.14,85.6,1464.78,1089.02,233.73,243.01,234.72,2668.0,1029.0,1074.0,4771.0,244.0,187.0,53.0,635.0,80.0,1223.0,1328.0,2424.0,3453.0,466.0,1143.0,2481.0,1460.0,718.0,936.0,2805.0,677.0,215.0,85.93,82.24,73.79,81.0,86.0,77.0,4794.6,3697.0,3707.68,530.0,39.51,37.85,40.55,237.8,238.52,232.95
EDM,2008,EDM,EDM,Team Level,5on5,82,0.49,0.48,0.47,223512.0,1666.53,140.54,106.57,393.79,53.86,920.7,715.71,136.05,140.08,135.66,1691.0,671.0,799.0,3161.0,150.0,130.0,31.0,386.0,67.0,730.0,899.0,1541.0,2212.0,380.0,969.0,1589.0,1249.0,417.0,813.0,1828.0,418.0,116.0,57.15,50.85,32.54,66.0,54.0,30.0,3141.12,2362.0,2352.24,539.0,21.87,26.68,27.7,132.68,132.37,130.51,1874.64,148.45,116.97,449.01,61.35,1036.41,814.09,144.54,149.49,145.53,1923.0,736.0,825.0,3484.0,146.0,120.0,33.0,491.0,61.0,849.0,992.0,1777.0,2513.0,384.0,966.0,1717.0,1283.0,562.0,677.0,2087.0,470.0,102.0,65.0,56.56,26.88,55.0,64.0,27.0,3507.6,2659.0,2669.68,401.0,23.97,22.7,24.75,145.39,146.1,144.04
EDM,2008,EDM,EDM,Team Level,4on5,82,0.08,0.12,0.12,30112.0,65.02,5.2,2.73,8.45,1.8,19.27,52.69,5.17,5.2,5.17,70.0,22.0,23.0,115.0,3.0,1.0,0.0,6.0,3.0,18.0,61.0,67.0,89.0,30.0,70.0,275.0,66.0,82.0,68.0,68.0,23.0,1.0,1.92,3.07,0.21,2.0,1.0,0.0,115.0,92.0,92.0,61.0,0.62,0.16,0.16,5.53,5.53,5.53,485.58,58.76,43.03,101.46,16.51,312.06,166.45,56.54,58.76,56.54,505.0,197.0,172.0,874.0,63.0,39.0,11.0,110.0,16.0,269.0,205.0,442.0,639.0,34.0,68.0,304.0,31.0,28.0,115.0,507.0,124.0,71.0,13.07,15.01,30.69,14.0,11.0,38.0,874.0,702.0,702.0,14.0,11.14,9.5,10.14,59.5,59.5,57.45
EDM,2008,EDM,EDM,Team Level,5on4,82,0.87,0.88,0.86,32817.0,376.47,47.62,32.63,77.94,11.84,234.08,128.27,45.4,47.62,45.4,379.0,159.0,176.0,714.0,49.0,28.0,12.0,88.0,11.0,196.0,166.0,330.0,489.0,27.0,57.0,278.0,46.0,25.0,126.0,382.0,102.0,54.0,9.82,12.05,25.75,8.0,9.0,32.0,714.0,538.0,538.0,14.0,8.31,9.72,10.25,45.3,45.3,43.98,64.96,7.34,3.17,9.04,1.86,19.4,47.26,7.06,7.34,7.06,67.0,22.0,12.0,101.0,8.0,7.0,3.0,5.0,0.0,12.0,57.0,59.0,81.0,20.0,45.0,282.0,108.0,99.0,99.0,59.0,18.0,12.0,1.71,2.18,3.46,3.0,3.0,2.0,101.0,89.0,89.0,93.0,0.73,1.51,1.55,6.45,6.45,6.42
STL,2008,STL,STL,Team Level,other,82,0.48,0.52,0.51,14122.0,173.74,27.89,13.02,33.31,5.9,98.79,60.54,26.25,27.89,26.25,186.0,74.0,91.0,351.0,33.0,13.0,6.0,35.0,3.0,96.0,80.0,153.0,227.0,16.0,32.0,204.0,48.0,26.0,19.0,162.0,66.0,32.0,5.64,8.33,13.92,9.0,7.0,17.0,351.0,260.0,260.0,5.0,3.99,5.16,5.16,25.28,25.28,23.99,158.53,29.74,11.06,29.86,5.32,89.71,61.55,27.72,29.74,27.72,160.0,85.0,82.0,327.0,25.0,9.0,1.0,33.0,3.0,95.0,80.0,135.0,220.0,20.0,40.0,184.0,37.0,29.0,25.0,160.0,42.0,43.0,5.99,4.8,18.95,9.0,3.0,13.0,327.0,245.0,245.0,15.0,3.25,2.51,2.51,29.3,29.3,27.31
STL,2008,STL,STL,Team Level,all,82,0.5,0.48,0.49,299689.0,2230.27,203.66,152.15,505.01,72.86,1269.52,920.57,196.48,204.18,197.0,2271.0,964.0,916.0,4151.0,227.0,147.0,41.0,429.0,66.0,1049.0,1317.0,2044.0,3008.0,464.0,1174.0,2291.0,1611.0,491.0,496.0,2510.0,543.0,182.0,74.71,64.92,64.02,70.0,90.0,67.0,4155.47,3235.0,3236.86,285.0,34.44,33.51,33.97,196.62,196.96,191.91,2261.65,206.89,152.66,511.32,73.59,1291.35,965.51,199.61,206.99,199.73,2342.0,1007.0,1128.0,4477.0,227.0,145.0,34.0,485.0,72.0,1142.0,1278.0,2115.0,3122.0,459.0,1156.0,2378.0,1651.0,448.0,532.0,2624.0,536.0,189.0,79.2,62.35,65.34,93.0,58.0,76.0,4480.84,3349.0,3354.48,293.0,34.28,28.62,29.06,202.33,202.52,197.43
STL,2008,STL,STL,Team Level,5on5,82,0.5,0.48,0.49,221769.0,1594.98,123.87,100.25,380.54,51.86,894.89,679.95,121.38,124.4,121.89,1621.0,673.0,605.0,2899.0,130.0,97.0,24.0,314.0,50.0,703.0,1000.0,1491.0,2164.0,392.0,1024.0,1533.0,1405.0,364.0,373.0,1841.0,358.0,95.0,55.69,42.36,25.83,48.0,57.0,25.0,2903.47,2294.0,2295.85,239.0,20.58,20.71,21.17,119.11,119.45,118.21,1624.76,125.42,101.21,384.43,52.53,910.24,712.42,122.31,125.53,122.43,1675.0,701.0,777.0,3153.0,140.0,101.0,25.0,368.0,54.0,782.0,931.0,1535.0,2236.0,374.0,962.0,1620.0,1444.0,347.0,400.0,1918.0,369.0,89.0,58.5,43.05,23.87,67.0,43.0,30.0,3156.84,2376.0,2381.48,239.0,20.75,19.34,19.78,120.53,120.72,119.07
STL,2008,STL,STL,Team Level,4on5,82,0.1,0.11,0.12,33125.0,60.89,5.13,2.72,8.48,1.76,18.54,46.63,5.1,5.13,5.1,61.0,26.0,18.0,105.0,8.0,4.0,1.0,7.0,2.0,17.0,49.0,53.0,79.0,21.0,48.0,271.0,91.0,77.0,39.0,68.0,14.0,5.0,2.16,1.66,1.31,4.0,4.0,0.0,105.0,87.0,87.0,32.0,0.63,0.65,0.65,4.85,4.85,4.84,422.21,46.5,37.94,89.51,14.21,274.33,147.99,44.41,46.5,44.41,447.0,199.0,247.0,893.0,54.0,32.0,6.0,82.0,14.0,244.0,220.0,393.0,592.0,38.0,86.0,316.0,68.0,18.0,76.0,482.0,112.0,52.0,12.74,12.71,21.05,15.0,11.0,28.0,893.0,646.0,646.0,11.0,9.71,6.0,6.0,47.81,47.81,46.36
STL,2008,STL,STL,Team Level,5on4,82,0.9,0.88,0.88,30673.0,400.66,46.77,36.16,82.68,13.33,257.3,133.45,43.76,46.77,43.76,403.0,191.0,202.0,796.0,56.0,33.0,10.0,73.0,11.0,233.0,188.0,347.0,538.0,35.0,70.0,283.0,67.0,24.0,65.0,439.0,105.0,50.0,11.23,12.58,22.96,9.0,22.0,25.0,796.0,594.0,594.0,9.0,9.25,6.99,6.99,47.39,47.39,44.88,56.16,5.22,2.46,7.51,1.52,17.07,43.55,5.16,5.22,5.16,60.0,22.0,22.0,104.0,8.0,3.0,2.0,2.0,1.0,21.0,47.0,52.0,74.0,27.0,68.0,258.0,102.0,54.0,31.0,64.0,13.0,5.0,1.96,1.79,1.47,2.0,1.0,5.0,104.0,82.0,82.0,28.0,0.57,0.77,0.77,4.7,4.7,4.68
NYI,2008,NYI,NYI,Team Level,other,82,0.36,0.46,0.44,14026.0,132.06,19.97,9.27,26.65,5.01,73.83,51.12,18.57,19.97,18.57,141.0,57.0,77.0,275.0,23.0,12.0,2.0,26.0,8.0,56.0,73.0,118.0,175.0,21.0,53.0,160.0,55.0,40.0,30.0,138.0,34.0,26.0,4.69,4.16,11.12,10.0,4.0,9.0,275.0,198.0,198.0,11.0,2.78,2.64,3.64,18.33,18.33,17.52,170.37,35.33,12.93,30.63,5.82,95.85,60.23,32.46,35.33,32.46,188.0,64.0,65.0,317.0,34.0,13.0,6.0,34.0,1.0,95.0,75.0,154.0,218.0,20.0,84.0,155.0,43.0,33.0,36.0,139.0,67.0,46.0,5.11,8.37,21.86,10.0,5.0,19.0,317.0,252.0,252.0,10.0,3.89,4.48,4.9,33.6,33.6,31.36
NYI,2008,NYI,NYI,Team Level,all,82,0.45,0.46,0.46,298592.0,2281.07,208.97,156.07,519.27,76.54,1260.89,989.57,200.55,207.93,199.54,2373.0,857.0,1189.0,4419.0,198.0,176.0,39.0,532.0,75.0,938.0,1311.0,2175.0,3032.0,446.0,1098.0,2180.0,1828.0,858.0,714.0,2476.0,549.0,205.0,69.37,67.35,72.25,65.0,66.0,67.0,4377.65,3230.0,3202.5,362.0,34.99,35.29,38.82,203.91,202.67,197.45,2693.48,251.2,189.98,600.86,89.02,1525.31,1153.68,241.74,253.34,243.86,2751.0,1074.0,1391.0,5216.0,274.0,183.0,45.0,656.0,77.0,1254.0,1381.0,2477.0,3551.0,413.0,1010.0,2595.0,1562.0,742.0,822.0,2906.0,678.0,241.0,83.03,82.22,85.94,101.0,86.0,87.0,5283.55,3825.0,3867.89,401.0,42.4,39.23,40.84,251.79,253.81,247.03
NYI,2008,NYI,NYI,Team Level,5on5,82,0.45,0.46,0.46,224180.0,1674.59,130.0,106.86,399.95,55.91,923.93,743.68,127.0,128.95,125.98,1752.0,613.0,912.0,3277.0,117.0,117.0,26.0,405.0,51.0,689.0,986.0,1635.0,2248.0,358.0,891.0,1515.0,1623.0,651.0,529.0,1863.0,400.0,102.0,53.3,48.5,28.2,43.0,48.0,26.0,3235.65,2365.0,2337.5,288.0,21.89,20.53,21.85,129.71,128.47,127.03,1992.49,156.43,131.39,466.66,65.46,1117.6,877.66,152.57,158.57,154.67,2007.0,811.0,1082.0,3900.0,174.0,128.0,27.0,502.0,62.0,890.0,1062.0,1833.0,2644.0,344.0,818.0,1828.0,1375.0,585.0,637.0,2215.0,476.0,127.0,64.09,57.92,34.41,76.0,68.0,30.0,3967.55,2818.0,2860.89,328.0,26.93,24.72,26.26,156.91,158.93,156.62
NYI,2008,NYI,NYI,Team Level,4on5,82,0.14,0.14,0.15,31732.0,83.74,8.78,4.38,11.28,2.35,24.56,64.78,8.6,8.78,8.6,94.0,24.0,25.0,143.0,10.0,6.0,2.0,16.0,2.0,18.0,66.0,84.0,108.0,32.0,78.0,242.0,90.0,127.0,62.0,78.0,30.0,10.0,2.05,3.89,2.84,1.0,6.0,3.0,143.0,118.0,118.0,53.0,1.03,1.0,1.54,8.13,8.13,8.11,467.86,54.04,42.87,95.61,15.97,292.96,161.61,51.33,54.04,51.33,486.0,178.0,226.0,890.0,62.0,39.0,10.0,106.0,13.0,259.0,185.0,424.0,602.0,27.0,61.0,346.0,39.0,38.0,91.0,480.0,123.0,61.0,11.97,14.27,27.78,13.0,13.0,36.0,890.0,664.0,664.0,13.0,10.93,9.73,9.39,55.51,55.51,53.28
NYI,2008,NYI,NYI,Team Level,5on4,82,0.9,0.87,0.86,28654.0,390.68,50.22,35.56,81.4,13.27,238.57,129.98,46.39,50.22,46.39,386.0,163.0,175.0,724.0,48.0,41.0,9.0,85.0,14.0,175.0,186.0,338.0,501.0,35.0,76.0,263.0,60.0,40.0,93.0,397.0,85.0,67.0,9.32,10.8,30.1,11.0,8.0,29.0,724.0,549.0,549.0,10.0,9.3,11.12,11.79,47.73,47.73,44.79,62.77,5.41,2.79,7.95,1.77,18.9,54.18,5.4,5.41,5.4,70.0,21.0,18.0,109.0,4.0,3.0,2.0,14.0,1.0,10.0,59.0,66.0,87.0,22.0,47.0,266.0,105.0,86.0,58.0,72.0,12.0,7.0,1.87,1.65,1.89,2.0,0.0,2.0,109.0,91.0,91.0,50.0,0.65,0.3,0.3,5.76,5.76,5.76
ATL,2008,ATL,ATL,Team Level,other,82,0.48,0.52,0.51,13141.0,158.81,26.38,10.69,30.4,5.11,87.47,64.06,25.34,26.38,25.34,180.0,60.0,70.0,310.0,31.0,14.0,5.0,32.0,3.0,95.0,65.0,149.0,209.0,18.0,39.0,181.0,39.0,31.0,38.0,167.0,42.0,31.0,5.75,5.11,15.52,9.0,8.0,14.0,310.0,240.0,240.0,26.0,3.13,3.25,3.63,25.11,25.11,24.58,149.97,28.49,10.68,29.61,4.89,78.8,55.03,26.42,28.49,26.42,165.0,64.0,54.0,283.0,33.0,12.0,3.0,27.0,3.0,84.0,70.0,132.0,196.0,17.0,37.0,186.0,29.0,41.0,30.0,147.0,44.0,38.0,5.64,5.33,17.52,14.0,3.0,16.0,283.0,229.0,229.0,15.0,3.1,3.03,3.03,27.18,27.18,25.65
ATL,2008,ATL,ATL,Team Level,all,82,0.47,0.47,0.47,306407.0,2279.81,220.88,153.56,499.62,72.23,1249.97,984.6,214.05,220.27,213.47,2371.0,865.0,995.0,4231.0,255.0,182.0,43.0,461.0,47.0,970.0,1321.0,2116.0,2981.0,481.0,1134.0,2548.0,1418.0,758.0,686.0,2463.0,575.0,198.0,74.95,69.58,76.34,90.0,79.0,86.0,4201.52,3236.0,3214.9,386.0,34.42,40.04,40.46,211.51,210.8,207.49,2587.22,251.59,176.17,576.68,83.09,1448.06,1085.17,242.34,252.68,243.38,2745.0,944.0,1155.0,4844.0,285.0,164.0,46.0,596.0,70.0,1203.0,1371.0,2460.0,3404.0,476.0,1113.0,2431.0,1239.0,656.0,600.0,2753.0,711.0,225.0,84.28,83.99,83.31,92.0,88.0,105.0,4879.52,3689.0,3713.7,316.0,39.49,37.6,38.07,248.51,249.43,243.51
ATL,2008,ATL,ATL,Team Level,5on5,82,0.47,0.46,0.46,227087.0,1630.68,135.8,103.68,375.11,51.44,888.54,715.72,132.03,135.2,131.45,1676.0,627.0,693.0,2996.0,150.0,122.0,24.0,342.0,26.0,662.0,1001.0,1526.0,2153.0,415.0,987.0,1736.0,1266.0,590.0,513.0,1778.0,427.0,98.0,55.72,51.47,28.62,60.0,58.0,32.0,2966.52,2303.0,2281.9,309.0,21.3,25.45,26.23,128.73,128.0,126.57,1876.96,153.15,119.9,438.72,60.82,1040.18,810.78,149.01,154.23,150.07,1985.0,675.0,821.0,3481.0,162.0,123.0,32.0,448.0,54.0,831.0,1042.0,1823.0,2498.0,394.0,940.0,1652.0,1109.0,494.0,443.0,2054.0,496.0,110.0,63.76,58.44,30.94,57.0,64.0,41.0,3516.52,2660.0,2684.7,241.0,24.64,25.04,25.15,150.22,151.15,149.29
ATL,2008,ATL,ATL,Team Level,4on5,82,0.11,0.13,0.14,32702.0,81.97,7.95,3.62,11.13,2.32,24.1,65.14,7.88,7.95,7.88,92.0,26.0,20.0,138.0,12.0,4.0,1.0,12.0,2.0,20.0,68.0,80.0,106.0,22.0,46.0,313.0,86.0,105.0,43.0,84.0,28.0,6.0,2.6,3.63,1.72,7.0,3.0,2.0,138.0,118.0,118.0,40.0,0.83,0.34,0.34,8.24,8.24,8.19,484.44,62.23,41.81,98.4,15.32,305.46,162.51,59.25,62.23,59.25,518.0,178.0,255.0,951.0,80.0,29.0,11.0,114.0,12.0,271.0,190.0,438.0,616.0,38.0,76.0,337.0,45.0,27.0,66.0,480.0,146.0,70.0,12.37,17.09,32.76,19.0,14.0,47.0,951.0,696.0,696.0,8.0,10.88,9.53,9.89,62.5,62.5,60.05
ATL,2008,ATL,ATL,Team Level,5on4,82,0.87,0.86,0.85,33477.0,408.35,50.74,35.58,82.99,13.36,249.87,139.67,48.8,50.74,48.8,423.0,152.0,212.0,787.0,62.0,42.0,13.0,75.0,16.0,193.0,187.0,361.0,513.0,26.0,62.0,318.0,27.0,32.0,92.0,434.0,78.0,63.0,10.89,9.37,30.48,14.0,10.0,38.0,787.0,575.0,575.0,11.0,9.16,10.99,10.26,49.45,49.45,48.14,75.85,7.73,3.78,9.95,2.06,23.62,56.85,7.65,7.73,7.65,77.0,27.0,25.0,129.0,10.0,0.0,0.0,7.0,1.0,17.0,69.0,67.0,94.0,27.0,60.0,256.0,56.0,94.0,61.0,72.0,25.0,7.0,2.51,3.12,2.09,2.0,7.0,1.0,129.0,104.0,104.0,52.0,0.86,0.0,0.0,8.59,8.59,8.51
DET,2008,DET,DET,Team Level,other,81,0.55,0.56,0.56,12566.0,182.22,30.74,12.71,34.5,6.72,107.66,69.66,28.04,30.74,28.04,201.0,75.0,73.0,349.0,33.0,6.0,3.0,35.0,12.0,103.0,87.0,168.0,243.0,14.0,33.0,183.0,36.0,19.0,24.0,178.0,59.0,39.0,6.17,7.55,17.02,7.0,9.0,17.0,349.0,276.0,276.0,7.0,3.94,3.22,3.49,30.2,30.2,28.12,141.52,24.67,10.45,26.1,5.23,78.77,53.96,21.82,24.67,21.82,162.0,54.0,56.0,272.0,33.0,15.0,5.0,24.0,8.0,79.0,57.0,129.0,183.0,22.0,47.0,145.0,49.0,28.0,25.0,136.0,50.0,30.0,5.07,6.0,13.6,12.0,11.0,10.0,272.0,216.0,216.0,12.0,3.12,2.44,2.82,23.99,23.99,21.42
DET,2008,DET,DET,Team Level,all,81,0.55,0.58,0.57,295664.0,2764.67,254.14,182.09,613.57,91.96,1587.65,1187.64,244.85,255.57,246.25,2926.0,1049.0,1121.0,5096.0,285.0,120.0,36.0,660.0,110.0,1290.0,1511.0,2641.0,3690.0,370.0,798.0,2593.0,1457.0,443.0,603.0,3058.0,724.0,193.0,93.11,85.84,75.19,108.0,90.0,87.0,5151.5,3975.0,4009.5,300.0,41.11,27.66,33.6,257.8,258.96,252.18,2140.71,210.66,143.65,472.34,70.51,1175.98,890.17,201.38,210.62,201.34,2242.0,783.0,729.0,3754.0,237.0,124.0,48.0,511.0,88.0,915.0,1150.0,2005.0,2788.0,403.0,846.0,2121.0,1686.0,518.0,549.0,2243.0,585.0,197.0,69.77,69.76,71.13,88.0,69.0,80.0,3721.22,3025.0,3005.51,262.0,32.2,28.07,34.35,204.53,204.55,198.4
