team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
L.A,2016,L.A,L.A,Team Level,other,82,0.38,0.52,0.49,8158.0,121.22,17.8,8.75,22.66,4.03,68.79,45.96,17.25,17.8,17.25,115.0,53.0,66.0,234.0,24.0,8.0,2.0,21.0,4.0,54.0,57.0,91.0,144.0,6.0,12.0,118.0,31.0,13.0,19.0,99.0,47.0,22.0,3.9,5.75,8.15,4.0,10.0,10.0,234.0,168.0,168.0,9.0,2.48,1.55,1.55,18.73,18.73,18.19,128.59,28.69,8.53,22.11,4.35,66.44,45.87,26.92,28.69,26.92,120.0,56.0,39.0,215.0,32.0,14.0,2.0,16.0,3.0,52.0,59.0,88.0,144.0,7.0,14.0,105.0,39.0,18.0,28.0,85.0,48.0,43.0,2.99,6.29,19.41,5.0,7.0,20.0,215.0,176.0,176.0,17.0,2.49,4.78,4.78,26.41,26.41,25.65
L.A,2016,L.A,L.A,Team Level,all,82,0.52,0.55,0.55,298709.0,2655.56,230.34,179.33,623.61,86.29,1485.62,1084.82,221.28,229.4,220.4,2554.0,1136.0,1321.0,5011.0,199.0,219.0,39.0,643.0,133.0,1164.0,1332.0,2355.0,3491.0,290.0,686.0,2512.0,2323.0,317.0,728.0,2794.0,686.0,210.0,77.58,83.79,68.97,67.0,67.0,65.0,4970.83,3690.0,3661.89,496.0,39.44,47.39,48.66,221.11,220.51,215.64,2220.57,209.6,149.91,504.92,70.51,1221.17,905.89,202.89,211.38,204.61,2120.0,942.0,1077.0,4139.0,201.0,152.0,35.0,486.0,88.0,909.0,1226.0,1919.0,2861.0,289.0,676.0,2436.0,2141.0,391.0,811.0,2244.0,631.0,187.0,65.61,76.63,67.37,63.0,64.0,74.0,4178.95,3062.0,3093.25,560.0,33.03,34.08,34.45,208.19,209.69,206.08
L.A,2016,L.A,L.A,Team Level,5on5,82,0.54,0.55,0.55,242171.0,2105.84,164.61,135.18,513.85,68.32,1169.55,875.49,159.06,163.66,158.19,2029.0,898.0,1044.0,3971.0,127.0,175.0,29.0,540.0,107.0,917.0,1061.0,1902.0,2800.0,259.0,624.0,1994.0,2143.0,252.0,601.0,2264.0,533.0,130.0,63.29,65.09,36.23,44.0,50.0,33.0,3930.83,2927.0,2898.89,432.0,27.93,35.72,36.32,156.21,155.61,152.87,1745.03,138.91,112.52,415.68,55.3,954.39,723.21,135.59,140.67,137.31,1675.0,725.0,850.0,3250.0,133.0,111.0,25.0,413.0,74.0,701.0,968.0,1542.0,2267.0,256.0,608.0,1886.0,1996.0,332.0,653.0,1818.0,489.0,93.0,53.59,59.11,26.21,52.0,51.0,30.0,3289.95,2400.0,2431.25,465.0,23.26,22.48,22.93,139.24,140.75,139.2
L.A,2016,L.A,L.A,Team Level,4on5,82,0.13,0.13,0.15,24432.0,55.4,5.72,2.71,7.69,1.71,15.81,40.37,5.5,5.72,5.5,54.0,20.0,19.0,93.0,4.0,4.0,1.0,7.0,2.0,6.0,51.0,50.0,70.0,7.0,14.0,163.0,113.0,44.0,54.0,48.0,19.0,7.0,1.24,2.43,2.05,1.0,2.0,1.0,93.0,74.0,74.0,52.0,0.63,1.17,1.17,5.18,5.18,5.17,303.36,37.5,26.76,61.92,9.65,188.94,100.23,35.92,37.5,35.92,279.0,146.0,176.0,601.0,33.0,26.0,8.0,52.0,7.0,145.0,162.0,246.0,392.0,17.0,36.0,230.0,33.0,12.0,53.0,299.0,82.0,44.0,7.89,9.83,19.77,4.0,5.0,24.0,601.0,425.0,425.0,3.0,6.78,6.49,6.41,37.86,37.86,36.61
L.A,2016,L.A,L.A,Team Level,5on4,82,0.9,0.91,0.9,23948.0,373.11,42.22,32.68,79.41,12.23,231.46,123.0,39.47,42.22,39.47,356.0,165.0,192.0,713.0,44.0,32.0,7.0,75.0,20.0,187.0,163.0,312.0,477.0,18.0,36.0,237.0,36.0,8.0,54.0,383.0,87.0,51.0,9.14,10.52,22.55,18.0,5.0,21.0,713.0,521.0,521.0,3.0,8.39,8.95,9.63,40.99,40.99,39.4,43.57,4.51,2.11,5.2,1.2,11.4,36.58,4.47,4.51,4.47,46.0,15.0,12.0,73.0,3.0,1.0,0.0,5.0,4.0,11.0,37.0,43.0,58.0,9.0,18.0,215.0,73.0,29.0,77.0,42.0,12.0,7.0,1.13,1.4,1.98,2.0,1.0,0.0,73.0,61.0,61.0,75.0,0.49,0.33,0.33,4.67,4.67,4.62
ANA,2016,ANA,ANA,Team Level,other,82,0.55,0.48,0.47,10819.0,125.64,25.62,8.68,23.06,4.2,65.53,46.89,23.24,25.62,23.24,121.0,53.0,54.0,228.0,21.0,13.0,3.0,15.0,2.0,68.0,55.0,100.0,153.0,11.0,22.0,142.0,33.0,27.0,29.0,103.0,36.0,35.0,3.74,4.7,17.18,5.0,5.0,11.0,228.0,174.0,174.0,14.0,2.42,4.4,4.4,23.65,23.65,22.41,144.9,20.85,10.83,26.73,5.03,84.68,51.89,19.96,20.85,19.96,139.0,61.0,49.0,249.0,25.0,12.0,2.0,32.0,4.0,69.0,58.0,114.0,175.0,6.0,12.0,119.0,47.0,31.0,27.0,116.0,60.0,24.0,4.35,7.0,9.5,3.0,11.0,11.0,249.0,200.0,200.0,8.0,3.1,2.19,2.67,21.28,21.28,20.63
ANA,2016,ANA,ANA,Team Level,all,82,0.52,0.5,0.5,298787.0,2477.77,226.13,171.32,564.0,82.69,1378.62,1034.24,216.87,226.85,217.6,2426.0,1031.0,1122.0,4579.0,220.0,207.0,46.0,534.0,84.0,1111.0,1301.0,2206.0,3237.0,365.0,884.0,2687.0,2146.0,411.0,766.0,2640.0,604.0,213.0,74.77,75.41,75.95,63.0,81.0,76.0,4607.5,3457.0,3476.39,417.0,37.9,43.66,44.67,219.36,220.1,215.13,2502.48,208.95,174.99,575.37,83.77,1428.17,1039.76,202.06,208.83,201.93,2430.0,1081.0,1148.0,4659.0,197.0,177.0,33.0,622.0,101.0,1149.0,1265.0,2233.0,3314.0,326.0,798.0,2226.0,1766.0,494.0,877.0,2690.0,657.0,164.0,73.71,79.13,56.1,57.0,81.0,59.0,4630.58,3511.0,3495.77,463.0,38.73,35.72,37.33,210.34,210.23,205.91
ANA,2016,ANA,ANA,Team Level,5on5,82,0.52,0.5,0.5,236519.0,1899.74,150.26,124.05,448.97,63.48,1053.68,807.57,145.37,150.98,146.09,1870.0,778.0,858.0,3506.0,145.0,147.0,31.0,438.0,60.0,817.0,1041.0,1725.0,2503.0,327.0,808.0,1984.0,1971.0,320.0,622.0,2064.0,465.0,119.0,59.4,57.82,33.04,48.0,66.0,31.0,3534.5,2648.0,2667.39,359.0,25.62,29.48,30.46,145.43,146.16,143.71,1877.89,137.15,122.05,450.7,62.52,1060.71,804.86,133.69,137.04,133.57,1829.0,809.0,915.0,3553.0,128.0,116.0,20.0,473.0,69.0,856.0,996.0,1701.0,2510.0,285.0,718.0,1678.0,1599.0,381.0,703.0,2091.0,459.0,88.0,58.63,55.01,23.52,49.0,56.0,23.0,3524.58,2638.0,2622.76,403.0,25.07,20.03,20.83,141.4,141.3,139.22
ANA,2016,ANA,ANA,Team Level,4on5,82,0.13,0.13,0.13,27928.0,64.25,6.97,3.03,8.55,1.89,18.6,52.97,6.78,6.97,6.78,69.0,23.0,20.0,112.0,9.0,4.0,2.0,8.0,7.0,16.0,48.0,60.0,83.0,13.0,26.0,279.0,112.0,55.0,41.0,69.0,12.0,11.0,2.1,1.42,3.45,2.0,2.0,5.0,112.0,92.0,92.0,38.0,0.7,1.18,1.18,6.48,6.48,6.46,430.3,45.84,39.59,91.45,14.7,268.45,140.97,43.36,45.84,43.36,413.0,188.0,162.0,763.0,38.0,47.0,11.0,106.0,27.0,213.0,170.0,375.0,563.0,25.0,48.0,262.0,36.0,30.0,101.0,433.0,125.0,43.0,9.71,15.43,20.7,2.0,13.0,23.0,763.0,601.0,601.0,10.0,9.98,12.94,13.27,42.54,42.54,40.97
ANA,2016,ANA,ANA,Team Level,5on4,82,0.89,0.89,0.88,23521.0,388.14,43.28,35.56,83.42,13.12,240.81,126.81,41.48,43.28,41.48,366.0,177.0,190.0,733.0,45.0,43.0,10.0,73.0,15.0,210.0,157.0,321.0,498.0,14.0,28.0,282.0,30.0,9.0,74.0,404.0,91.0,48.0,9.52,11.48,22.28,8.0,8.0,29.0,733.0,543.0,543.0,6.0,9.16,8.61,8.63,43.81,43.81,42.55,49.39,5.11,2.51,6.49,1.52,14.34,42.04,5.05,5.11,5.05,49.0,23.0,22.0,94.0,6.0,2.0,0.0,11.0,1.0,11.0,41.0,43.0,66.0,10.0,20.0,167.0,84.0,52.0,46.0,50.0,13.0,9.0,1.02,1.69,2.4,3.0,1.0,2.0,94.0,72.0,72.0,42.0,0.58,0.56,0.56,5.12,5.12,5.09
WPG,2016,WPG,WPG,Team Level,other,82,0.52,0.47,0.49,12981.0,155.77,34.38,11.43,26.95,5.24,85.08,51.07,32.26,34.38,32.26,158.0,58.0,56.0,272.0,38.0,13.0,5.0,30.0,3.0,72.0,60.0,120.0,178.0,16.0,35.0,137.0,41.0,19.0,33.0,97.0,70.0,49.0,4.11,8.66,21.61,4.0,12.0,22.0,272.0,216.0,216.0,21.0,3.28,4.02,3.91,33.63,33.63,32.11,162.45,32.11,12.16,29.05,5.49,90.25,55.01,30.16,32.11,30.16,160.0,65.0,80.0,305.0,30.0,9.0,1.0,33.0,4.0,78.0,71.0,130.0,195.0,9.0,21.0,155.0,27.0,25.0,39.0,134.0,45.0,46.0,4.36,5.59,22.15,8.0,3.0,19.0,305.0,225.0,225.0,28.0,3.54,1.35,1.35,34.23,34.23,32.28
WPG,2016,WPG,WPG,Team Level,all,82,0.5,0.49,0.49,297890.0,2395.69,238.08,166.57,537.57,77.58,1347.34,978.92,228.65,238.55,229.14,2448.0,913.0,1071.0,4432.0,246.0,170.0,43.0,511.0,84.0,1068.0,1283.0,2202.0,3115.0,339.0,767.0,2364.0,1906.0,592.0,769.0,2442.0,701.0,218.0,75.66,86.08,76.36,78.0,90.0,78.0,4421.07,3361.0,3356.71,561.0,36.84,39.52,39.74,234.15,234.42,228.98,2455.33,234.26,168.97,559.34,79.99,1374.45,1010.19,225.88,235.71,227.26,2548.0,896.0,1177.0,4621.0,255.0,176.0,41.0,604.0,75.0,1030.0,1304.0,2293.0,3189.0,325.0,743.0,2509.0,1566.0,513.0,891.0,2629.0,598.0,217.0,79.17,73.07,82.01,94.0,74.0,87.0,4658.36,3444.0,3466.13,651.0,37.61,37.51,37.51,233.24,234.46,228.34
WPG,2016,WPG,WPG,Team Level,5on5,82,0.51,0.49,0.49,235937.0,1817.13,151.12,119.87,426.93,58.89,1022.58,764.2,146.87,151.58,147.36,1856.0,696.0,849.0,3401.0,158.0,117.0,30.0,406.0,58.0,799.0,1015.0,1698.0,2394.0,283.0,654.0,1792.0,1747.0,490.0,599.0,1942.0,505.0,105.0,59.7,62.56,28.86,62.0,68.0,28.0,3390.07,2552.0,2547.71,459.0,24.67,24.98,25.23,149.97,150.24,148.24,1871.83,147.94,123.09,447.48,60.9,1044.45,785.8,143.86,149.4,145.24,1948.0,671.0,884.0,3503.0,167.0,131.0,29.0,493.0,60.0,751.0,1017.0,1781.0,2452.0,291.0,672.0,1848.0,1446.0,420.0,724.0,2065.0,440.0,114.0,63.11,53.87,30.95,69.0,60.0,38.0,3540.36,2619.0,2641.13,539.0,25.38,26.14,26.14,146.6,147.81,145.81
WPG,2016,WPG,WPG,Team Level,4on5,82,0.12,0.12,0.14,24454.0,56.45,6.81,2.97,7.19,1.61,15.71,44.77,6.7,6.81,6.7,65.0,15.0,15.0,95.0,10.0,4.0,0.0,3.0,2.0,17.0,44.0,55.0,70.0,13.0,26.0,193.0,85.0,64.0,81.0,50.0,19.0,11.0,1.55,2.29,2.97,3.0,3.0,4.0,95.0,80.0,80.0,76.0,0.68,1.05,1.16,6.27,6.27,6.25,360.74,48.82,30.98,74.65,11.85,221.88,117.14,46.53,48.82,46.53,367.0,143.0,198.0,708.0,52.0,33.0,10.0,65.0,11.0,190.0,159.0,315.0,458.0,12.0,24.0,274.0,31.0,17.0,53.0,363.0,95.0,52.0,10.06,11.43,27.32,16.0,10.0,26.0,708.0,510.0,510.0,12.0,8.05,9.29,9.29,47.26,47.26,45.12
WPG,2016,WPG,WPG,Team Level,5on4,82,0.89,0.86,0.85,24518.0,366.34,45.77,32.3,76.5,11.84,223.97,118.88,42.82,45.77,42.82,369.0,144.0,151.0,664.0,40.0,36.0,8.0,72.0,21.0,180.0,164.0,329.0,473.0,27.0,52.0,242.0,33.0,19.0,56.0,353.0,107.0,53.0,10.29,12.57,22.9,9.0,7.0,24.0,664.0,513.0,513.0,5.0,8.22,9.47,9.45,44.28,44.28,42.38,60.3,5.38,2.74,8.15,1.75,17.86,52.24,5.33,5.38,5.33,73.0,17.0,15.0,105.0,6.0,3.0,1.0,13.0,0.0,11.0,57.0,67.0,84.0,13.0,26.0,232.0,62.0,51.0,75.0,67.0,18.0,5.0,1.64,2.18,1.58,1.0,1.0,4.0,105.0,90.0,90.0,72.0,0.63,0.73,0.73,5.16,5.16,5.14
