team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
S.J,2014,S.J,S.J,Team Level,other,82,0.54,0.52,0.53,12939.0,153.58,32.61,10.08,28.48,5.0,81.29,55.54,29.12,32.61,29.12,155.0,58.0,69.0,282.0,30.0,6.0,1.0,24.0,8.0,73.0,72.0,125.0,183.0,8.0,16.0,130.0,44.0,25.0,34.0,129.0,36.0,48.0,4.38,4.53,23.69,2.0,6.0,22.0,282.0,213.0,213.0,10.0,2.89,1.19,1.53,33.97,33.97,30.36,138.15,27.71,9.39,25.68,4.5,72.95,51.77,27.01,27.71,27.01,144.0,48.0,71.0,263.0,23.0,7.0,2.0,32.0,6.0,58.0,66.0,121.0,169.0,8.0,18.0,140.0,52.0,22.0,37.0,112.0,47.0,33.0,4.08,5.79,17.84,2.0,3.0,18.0,263.0,192.0,192.0,15.0,2.64,1.66,2.07,28.29,28.29,27.68
S.J,2014,S.J,S.J,Team Level,all,82,0.52,0.52,0.52,298895.0,2653.72,253.73,187.51,606.15,88.56,1479.17,1075.87,241.8,254.59,242.6,2592.0,1099.0,1406.0,5097.0,224.0,204.0,35.0,641.0,120.0,1239.0,1263.0,2368.0,3467.0,291.0,668.0,2698.0,1930.0,624.0,942.0,2708.0,728.0,255.0,76.91,88.94,87.88,60.0,76.0,88.0,5112.09,3691.0,3706.99,445.0,41.81,41.85,44.1,251.45,252.15,243.41,2469.37,236.12,170.02,563.82,80.0,1352.63,1018.41,225.57,236.81,226.2,2436.0,985.0,1292.0,4713.0,226.0,191.0,48.0,611.0,78.0,1084.0,1231.0,2210.0,3195.0,322.0,728.0,2498.0,2087.0,557.0,894.0,2561.0,614.0,246.0,74.41,75.32,86.39,60.0,77.0,89.0,4704.94,3421.0,3412.94,476.0,37.4,44.36,46.93,226.59,226.78,220.83
S.J,2014,S.J,S.J,Team Level,5on5,82,0.51,0.51,0.51,241386.0,2028.41,167.45,135.62,483.78,67.61,1133.64,844.89,161.85,168.29,162.65,1967.0,866.0,1119.0,3952.0,140.0,143.0,22.0,511.0,89.0,960.0,990.0,1827.0,2693.0,267.0,611.0,2097.0,1808.0,518.0,768.0,2137.0,553.0,143.0,61.72,67.71,38.01,54.0,56.0,30.0,3967.09,2833.0,2848.99,389.0,28.08,28.82,31.04,164.49,165.19,162.08,1959.92,161.39,129.45,467.37,63.9,1077.08,820.82,155.96,162.07,156.59,1930.0,790.0,1035.0,3755.0,155.0,150.0,37.0,503.0,64.0,857.0,991.0,1775.0,2565.0,291.0,658.0,1957.0,1925.0,453.0,726.0,2099.0,476.0,145.0,61.47,58.67,41.24,50.0,60.0,45.0,3746.94,2720.0,2711.93,403.0,26.75,33.05,34.79,153.35,153.55,151.35
S.J,2014,S.J,S.J,Team Level,4on5,82,0.13,0.14,0.17,20691.0,62.89,5.77,2.89,8.54,1.8,17.68,49.32,5.65,5.77,5.65,68.0,18.0,9.0,95.0,4.0,4.0,0.0,13.0,3.0,17.0,45.0,64.0,82.0,6.0,18.0,194.0,53.0,55.0,36.0,63.0,15.0,8.0,1.71,2.0,2.06,2.0,0.0,2.0,95.0,86.0,86.0,33.0,0.68,0.91,0.91,5.54,5.54,5.53,303.17,39.98,27.81,61.89,9.6,183.45,95.27,35.78,39.98,35.78,291.0,127.0,165.0,583.0,44.0,32.0,9.0,68.0,4.0,152.0,118.0,247.0,374.0,14.0,34.0,193.0,31.0,19.0,79.0,289.0,72.0,57.0,7.43,8.49,24.06,8.0,12.0,24.0,583.0,418.0,418.0,12.0,7.22,9.13,9.54,37.65,37.65,34.63
S.J,2014,S.J,S.J,Team Level,5on4,82,0.87,0.87,0.86,23879.0,408.83,47.91,38.92,85.35,14.15,246.56,126.12,45.18,47.91,45.18,402.0,157.0,209.0,768.0,50.0,51.0,12.0,93.0,20.0,189.0,156.0,352.0,509.0,10.0,23.0,277.0,25.0,26.0,104.0,379.0,124.0,56.0,9.09,14.7,24.12,2.0,14.0,34.0,768.0,559.0,559.0,13.0,10.16,10.94,10.61,47.45,47.45,45.43,68.12,7.05,3.37,8.88,2.0,19.15,50.55,6.82,7.05,6.82,71.0,20.0,21.0,112.0,4.0,2.0,0.0,8.0,4.0,17.0,56.0,67.0,87.0,9.0,18.0,208.0,79.0,63.0,52.0,61.0,19.0,11.0,1.43,2.36,3.25,0.0,2.0,2.0,112.0,91.0,91.0,46.0,0.78,0.53,0.53,7.3,7.3,7.16
CHI,2014,CHI,CHI,Team Level,other,82,0.65,0.63,0.62,9846.0,165.4,31.23,10.95,30.44,5.81,87.6,62.96,30.0,31.23,30.0,166.0,63.0,73.0,302.0,26.0,10.0,5.0,33.0,8.0,69.0,83.0,140.0,203.0,6.0,12.0,130.0,32.0,27.0,14.0,141.0,49.0,39.0,5.0,5.89,20.34,4.0,4.0,18.0,302.0,229.0,229.0,7.0,3.02,4.77,5.76,28.49,28.49,27.62,99.02,16.78,6.13,19.57,3.17,50.85,42.49,16.42,16.78,16.42,106.0,33.0,40.0,179.0,16.0,5.0,1.0,22.0,4.0,41.0,51.0,90.0,123.0,8.0,16.0,124.0,44.0,13.0,18.0,89.0,29.0,21.0,3.04,3.31,10.44,2.0,2.0,12.0,179.0,139.0,139.0,11.0,1.63,1.44,1.44,16.97,16.97,16.8
CHI,2014,CHI,CHI,Team Level,all,82,0.53,0.54,0.53,299651.0,2675.08,240.42,185.58,595.3,87.51,1507.07,1097.12,232.58,241.52,233.65,2777.0,936.0,1396.0,5109.0,220.0,141.0,38.0,706.0,100.0,1143.0,1403.0,2557.0,3493.0,251.0,550.0,2553.0,1357.0,593.0,634.0,2812.0,700.0,201.0,81.4,83.77,75.26,69.0,66.0,85.0,5133.13,3713.0,3728.8,421.0,40.45,37.27,43.19,237.69,238.55,234.0,2368.08,213.87,165.04,532.85,78.22,1311.3,974.71,206.3,213.91,206.31,2477.0,799.0,1040.0,4316.0,186.0,168.0,40.0,520.0,78.0,1002.0,1323.0,2291.0,3090.0,303.0,661.0,2352.0,2317.0,551.0,567.0,2438.0,661.0,177.0,72.81,79.64,61.43,47.0,70.0,69.0,4298.29,3276.0,3268.59,375.0,36.01,39.36,43.49,206.39,206.42,202.92
CHI,2014,CHI,CHI,Team Level,5on5,82,0.51,0.54,0.53,243332.0,2099.42,164.13,139.26,484.0,67.46,1174.13,878.02,159.7,165.23,160.76,2188.0,719.0,1107.0,4014.0,150.0,100.0,24.0,585.0,79.0,873.0,1120.0,2038.0,2757.0,223.0,491.0,1996.0,1274.0,497.0,530.0,2250.0,546.0,111.0,66.37,64.98,32.77,58.0,54.0,38.0,4038.13,2907.0,2922.8,369.0,28.64,23.04,27.35,165.42,166.28,163.96,1900.72,159.14,126.95,439.75,62.64,1044.68,787.84,153.82,159.17,153.83,1989.0,632.0,855.0,3476.0,130.0,133.0,34.0,427.0,62.0,805.0,1065.0,1859.0,2491.0,270.0,593.0,1850.0,2150.0,469.0,453.0,1975.0,530.0,116.0,59.43,63.81,35.89,38.0,53.0,39.0,3458.29,2621.0,2613.59,314.0,26.25,31.95,35.73,149.66,149.69,147.55
CHI,2014,CHI,CHI,Team Level,4on5,82,0.14,0.11,0.12,20678.0,44.2,5.1,2.37,5.53,1.31,12.45,34.23,4.85,5.1,4.85,47.0,14.0,10.0,71.0,2.0,2.0,0.0,7.0,0.0,13.0,37.0,45.0,59.0,8.0,16.0,176.0,28.0,48.0,43.0,39.0,13.0,9.0,1.15,1.5,2.46,2.0,0.0,0.0,71.0,61.0,61.0,40.0,0.55,0.7,0.7,4.95,4.95,4.79,309.44,31.89,29.06,65.95,10.73,198.44,103.94,30.16,31.89,30.16,323.0,117.0,134.0,574.0,33.0,26.0,5.0,68.0,11.0,149.0,153.0,290.0,407.0,13.0,26.0,186.0,34.0,16.0,52.0,323.0,85.0,32.0,8.8,10.37,12.73,6.0,11.0,16.0,574.0,440.0,440.0,6.0,7.47,5.01,5.36,34.0,34.0,32.85
CHI,2014,CHI,CHI,Team Level,5on4,82,0.87,0.89,0.87,25795.0,366.06,39.96,33.01,75.32,12.92,232.89,121.89,38.04,39.96,38.04,376.0,140.0,206.0,722.0,42.0,29.0,9.0,81.0,13.0,188.0,163.0,334.0,474.0,14.0,31.0,251.0,23.0,21.0,47.0,382.0,92.0,42.0,8.87,11.38,19.7,5.0,8.0,29.0,722.0,516.0,516.0,5.0,8.25,8.76,9.37,38.84,38.84,37.63,58.9,6.07,2.91,7.59,1.67,17.33,40.44,5.9,6.07,5.9,59.0,17.0,11.0,87.0,7.0,4.0,0.0,3.0,1.0,7.0,54.0,52.0,69.0,12.0,26.0,192.0,89.0,53.0,44.0,51.0,17.0,8.0,1.55,2.15,2.37,1.0,4.0,2.0,87.0,76.0,76.0,44.0,0.67,0.97,0.97,5.77,5.77,5.72
VAN,2014,VAN,VAN,Team Level,other,82,0.48,0.42,0.43,13097.0,131.55,32.59,8.83,22.98,4.23,66.71,47.85,31.08,32.59,31.08,140.0,46.0,42.0,228.0,42.0,8.0,4.0,28.0,5.0,43.0,60.0,98.0,144.0,12.0,25.0,144.0,36.0,14.0,26.0,101.0,39.0,46.0,3.67,4.62,24.3,7.0,5.0,30.0,228.0,186.0,186.0,13.0,2.54,3.15,3.35,31.72,31.72,30.74,175.0,34.74,13.29,32.99,5.98,95.24,60.77,32.23,34.74,32.23,169.0,74.0,68.0,311.0,26.0,16.0,2.0,40.0,6.0,83.0,72.0,143.0,217.0,14.0,33.0,167.0,38.0,29.0,31.0,138.0,54.0,51.0,5.45,6.76,22.53,3.0,6.0,17.0,311.0,243.0,243.0,14.0,3.72,4.41,5.02,33.44,33.44,31.71
VAN,2014,VAN,VAN,Team Level,all,82,0.49,0.49,0.5,298789.0,2407.25,219.68,165.12,535.86,78.17,1342.72,1009.64,210.96,220.1,211.42,2454.0,900.0,1075.0,4429.0,236.0,131.0,33.0,603.0,80.0,1082.0,1222.0,2218.0,3118.0,337.0,764.0,2330.0,1582.0,502.0,689.0,2537.0,630.0,187.0,71.94,75.41,72.32,75.0,73.0,88.0,4420.6,3354.0,3353.95,478.0,36.21,31.18,34.69,221.13,221.49,216.38,2428.76,229.87,169.79,550.18,80.5,1353.97,992.68,221.34,230.82,222.31,2447.0,930.0,1216.0,4593.0,220.0,157.0,41.0,629.0,87.0,1069.0,1215.0,2227.0,3157.0,304.0,714.0,2663.0,1888.0,531.0,702.0,2509.0,634.0,234.0,74.58,77.33,77.97,72.0,69.0,79.0,4601.17,3377.0,3385.55,429.0,37.5,35.9,40.0,227.37,228.4,223.5
VAN,2014,VAN,VAN,Team Level,5on5,82,0.48,0.5,0.5,237667.0,1899.29,139.87,124.74,442.54,61.6,1061.82,807.43,135.93,140.31,136.4,1928.0,710.0,869.0,3507.0,149.0,103.0,24.0,487.0,59.0,870.0,970.0,1779.0,2489.0,293.0,669.0,1803.0,1446.0,417.0,565.0,2080.0,472.0,86.0,59.47,56.61,23.79,59.0,58.0,32.0,3498.6,2638.0,2637.95,407.0,25.63,21.38,22.36,143.14,143.51,141.52,1874.47,154.38,124.47,441.12,62.23,1038.79,784.02,149.96,155.32,150.94,1898.0,707.0,971.0,3576.0,160.0,113.0,34.0,472.0,59.0,834.0,967.0,1738.0,2445.0,264.0,626.0,2004.0,1750.0,432.0,564.0,1994.0,476.0,135.0,59.08,58.12,37.18,63.0,55.0,42.0,3584.17,2605.0,2613.55,370.0,25.69,24.53,26.95,153.12,154.15,152.03
VAN,2014,VAN,VAN,Team Level,4on5,82,0.14,0.14,0.17,25467.0,66.92,5.81,3.18,8.39,1.92,19.4,55.3,5.81,5.81,5.81,74.0,20.0,12.0,106.0,5.0,0.0,0.0,7.0,1.0,16.0,65.0,69.0,89.0,11.0,22.0,196.0,79.0,63.0,46.0,65.0,24.0,5.0,1.4,2.93,1.48,1.0,1.0,3.0,106.0,94.0,94.0,44.0,0.74,0.0,0.0,6.54,6.54,6.54,329.5,36.58,29.83,69.41,10.87,205.98,109.32,35.11,36.58,35.11,325.0,137.0,164.0,626.0,33.0,24.0,5.0,108.0,21.0,141.0,135.0,292.0,429.0,17.0,34.0,287.0,41.0,27.0,72.0,327.0,90.0,45.0,8.57,10.64,17.37,6.0,7.0,20.0,626.0,462.0,462.0,12.0,7.58,6.36,7.43,36.73,36.73,35.7
VAN,2014,VAN,VAN,Team Level,5on4,82,0.91,0.88,0.87,22558.0,309.49,41.4,28.36,61.95,10.42,194.8,99.07,38.14,41.4,38.14,312.0,124.0,152.0,588.0,40.0,20.0,5.0,81.0,15.0,153.0,127.0,272.0,396.0,21.0,48.0,187.0,21.0,8.0,52.0,291.0,95.0,50.0,7.41,11.26,22.74,8.0,9.0,23.0,588.0,436.0,436.0,14.0,7.3,6.65,8.97,39.73,39.73,37.57,49.79,4.17,2.21,6.65,1.43,13.96,38.57,4.04,4.17,4.04,55.0,12.0,13.0,80.0,1.0,4.0,0.0,9.0,1.0,11.0,41.0,54.0,66.0,9.0,21.0,205.0,59.0,43.0,35.0,50.0,14.0,3.0,1.48,1.81,0.89,0.0,1.0,0.0,80.0,67.0,67.0,33.0,0.51,0.6,0.6,4.08,4.08,4.07
ANA,2014,ANA,ANA,Team Level,other,82,0.45,0.45,0.45,14731.0,136.97,25.97,8.33,25.79,4.44,70.4,60.06,25.16,25.97,25.16,130.0,65.0,61.0,256.0,29.0,5.0,4.0,31.0,3.0,65.0,62.0,101.0,166.0,12.0,24.0,165.0,50.0,22.0,25.0,125.0,35.0,35.0,4.04,4.09,17.84,6.0,6.0,17.0,256.0,195.0,195.0,14.0,2.24,2.36,2.36,25.84,25.84,25.06,177.02,31.57,12.23,33.69,6.34,97.6,61.57,26.85,31.57,26.85,161.0,82.0,70.0,313.0,23.0,11.0,3.0,34.0,4.0,93.0,78.0,138.0,220.0,7.0,12.0,155.0,47.0,19.0,31.0,133.0,67.0,43.0,4.26,7.98,19.33,4.0,3.0,16.0,313.0,243.0,243.0,11.0,3.6,3.91,4.24,30.93,30.93,26.74
ANA,2014,ANA,ANA,Team Level,all,82,0.51,0.51,0.52,300164.0,2555.7,216.74,171.72,576.73,84.01,1422.25,1105.61,210.34,217.23,210.8,2458.0,1120.0,1141.0,4719.0,228.0,152.0,34.0,597.0,76.0,1207.0,1318.0,2230.0,3350.0,342.0,792.0,2652.0,2301.0,479.0,745.0,2762.0,643.0,173.0,76.3,77.73,62.71,76.0,82.0,70.0,4719.73,3578.0,3583.86,395.0,37.43,30.2,30.62,223.49,223.99,219.82,2397.22,205.63,160.8,543.91,80.38,1349.04,1020.25,194.86,206.15,195.38,2367.0,993.0,1162.0,4522.0,221.0,155.0,41.0,567.0,84.0,1106.0,1227.0,2146.0,3139.0,302.0,709.0,2483.0,2187.0,515.0,789.0,2581.0,595.0,184.0,70.55,70.8,64.27,68.0,80.0,73.0,4532.42,3360.0,3371.17,461.0,35.54,34.17,34.79,206.37,206.93,200.01
ANA,2014,ANA,ANA,Team Level,5on5,82,0.52,0.51,0.52,239094.0,1992.11,149.38,128.2,466.68,65.73,1110.29,861.79,145.27,149.86,145.74,1897.0,886.0,902.0,3685.0,159.0,114.0,27.0,461.0,58.0,930.0,1061.0,1738.0,2624.0,295.0,695.0,2041.0,2119.0,382.0,604.0,2189.0,495.0,99.0,61.06,59.82,28.49,63.0,66.0,30.0,3685.73,2783.0,2788.86,332.0,26.38,23.94,24.46,151.23,151.71,149.65,1849.82,135.63,118.37,437.75,61.69,1039.27,805.3,131.31,136.15,131.83,1837.0,761.0,907.0,3505.0,150.0,111.0,29.0,463.0,64.0,849.0,961.0,1687.0,2448.0,274.0,646.0,1875.0,1991.0,425.0,631.0,2060.0,445.0,93.0,57.2,53.19,25.24,53.0,65.0,32.0,3515.42,2598.0,2609.17,394.0,24.3,22.32,22.86,137.06,137.62,135.72
ANA,2014,ANA,ANA,Team Level,4on5,82,0.18,0.17,0.21,23693.0,81.91,7.48,3.98,10.6,2.31,24.07,68.56,7.41,7.48,7.41,87.0,30.0,12.0,129.0,6.0,3.0,0.0,14.0,1.0,26.0,67.0,81.0,111.0,13.0,26.0,214.0,94.0,53.0,48.0,83.0,29.0,5.0,2.34,3.77,1.37,1.0,3.0,2.0,129.0,117.0,117.0,43.0,0.91,0.33,0.33,8.06,8.06,8.01,319.8,34.2,28.04,66.19,10.9,197.61,106.06,32.51,34.2,32.51,309.0,134.0,181.0,624.0,42.0,32.0,9.0,61.0,13.0,151.0,144.0,267.0,401.0,10.0,26.0,227.0,36.0,27.0,88.0,330.0,69.0,44.0,7.85,7.82,18.53,9.0,11.0,22.0,624.0,443.0,443.0,18.0,7.13,7.77,7.52,33.81,33.81,32.99
ANA,2014,ANA,ANA,Team Level,5on4,82,0.89,0.89,0.86,22646.0,344.72,33.93,31.21,73.66,11.52,217.49,115.2,32.49,33.93,32.49,344.0,139.0,166.0,649.0,34.0,30.0,3.0,91.0,14.0,186.0,128.0,310.0,449.0,22.0,47.0,232.0,38.0,22.0,68.0,365.0,84.0,34.0,8.87,10.05,15.0,6.0,7.0,21.0,649.0,483.0,483.0,6.0,7.91,3.57,3.46,38.37,38.37,37.11,50.57,4.23,2.17,6.28,1.46,14.55,47.3,4.2,4.23,4.2,60.0,16.0,4.0,80.0,6.0,1.0,0.0,9.0,3.0,13.0,44.0,54.0,70.0,11.0,25.0,226.0,113.0,44.0,39.0,58.0,14.0,4.0,1.23,1.81,1.18,2.0,1.0,3.0,80.0,76.0,76.0,38.0,0.51,0.17,0.17,4.57,4.57,4.56
NYR,2014,NYR,NYR,Team Level,other,82,0.57,0.49,0.53,9608.0,136.61,29.02,9.22,25.3,4.71,71.67,50.08,27.8,29.02,27.8,133.0,57.0,59.0,249.0,25.0,11.0,5.0,28.0,8.0,55.0,63.0,108.0,165.0,7.0,14.0,130.0,39.0,29.0,26.0,106.0,45.0,39.0,3.66,5.57,19.8,6.0,4.0,15.0,249.0,190.0,190.0,10.0,2.61,3.01,3.67,27.97,27.97,27.13,123.58,21.45,8.4,23.69,4.17,66.94,46.34,20.36,21.45,20.36,118.0,53.0,83.0,254.0,14.0,7.0,1.0,25.0,5.0,62.0,58.0,104.0,157.0,10.0,20.0,123.0,42.0,27.0,35.0,108.0,33.0,30.0,3.75,4.25,13.45,1.0,1.0,12.0,254.0,171.0,171.0,17.0,2.41,0.86,0.86,23.0,23.0,21.91
NYR,2014,NYR,NYR,Team Level,all,82,0.53,0.5,0.5,298985.0,2516.98,234.51,167.72,563.65,82.0,1381.09,1049.03,225.35,237.15,227.91,2582.0,896.0,1142.0,4620.0,248.0,155.0,42.0,625.0,78.0,1074.0,1298.0,2334.0,3230.0,283.0,646.0,2298.0,1913.0,667.0,775.0,2603.0,651.0,224.0,72.48,79.68,82.37,74.0,91.0,83.0,4694.5,3478.0,3527.03,426.0,36.74,40.17,42.61,228.66,230.86,225.36,2449.54,210.85,163.46,559.34,79.75,1371.49,1024.16,203.43,210.44,203.01,2418.0,992.0,1159.0,4569.0,187.0,142.0,32.0,604.0,94.0,1148.0,1235.0,2231.0,3223.0,276.0,620.0,2619.0,1961.0,527.0,756.0,2609.0,600.0,201.0,69.82,74.23,66.8,61.0,57.0,69.0,4515.62,3410.0,3382.03,422.0,35.45,32.13,33.48,212.76,212.44,207.39
NYR,2014,NYR,NYR,Team Level,5on5,82,0.5,0.49,0.49,244914.0,1984.51,159.13,127.46,461.41,64.57,1084.55,834.86,154.27,161.77,156.83,2027.0,705.0,906.0,3638.0,179.0,114.0,30.0,512.0,60.0,843.0,1024.0,1848.0,2553.0,251.0,580.0,1767.0,1759.0,532.0,627.0,2104.0,493.0,135.0,59.1,60.96,39.09,63.0,75.0,41.0,3712.5,2732.0,2781.03,367.0,26.24,28.07,29.96,155.42,157.63,155.11,2011.45,157.24,129.39,475.27,65.31,1119.18,848.6,152.28,156.83,151.85,1982.0,813.0,920.0,3715.0,137.0,124.0,28.0,508.0,75.0,939.0,1012.0,1845.0,2658.0,236.0,538.0,2059.0,1810.0,432.0,620.0,2174.0,485.0,136.0,58.86,59.84,38.54,52.0,46.0,39.0,3661.62,2795.0,2767.03,372.0,26.6,28.02,29.11,154.74,154.41,151.62
NYR,2014,NYR,NYR,Team Level,4on5,82,0.18,0.18,0.2,22396.0,68.96,6.05,3.1,8.94,1.96,19.57,54.37,5.99,6.05,5.99,82.0,12.0,23.0,117.0,9.0,2.0,0.0,7.0,2.0,11.0,63.0,73.0,85.0,12.0,24.0,191.0,88.0,77.0,47.0,66.0,20.0,8.0,1.53,2.4,2.12,2.0,2.0,5.0,117.0,94.0,94.0,40.0,0.72,0.4,0.4,6.37,6.37,6.36,267.47,27.69,23.6,54.73,9.0,173.0,90.03,26.34,27.69,26.34,258.0,121.0,142.0,521.0,31.0,10.0,3.0,59.0,12.0,138.0,129.0,227.0,348.0,16.0,32.0,212.0,46.0,17.0,75.0,280.0,72.0,27.0,6.19,8.81,12.69,6.0,8.0,17.0,521.0,379.0,379.0,10.0,5.96,2.99,3.25,30.34,30.34,29.18
NYR,2014,NYR,NYR,Team Level,5on4,82,0.9,0.89,0.88,22067.0,326.9,40.32,27.93,67.98,10.76,205.29,109.72,37.29,40.32,37.29,340.0,122.0,154.0,616.0,35.0,28.0,7.0,78.0,8.0,165.0,148.0,305.0,427.0,13.0,28.0,210.0,27.0,29.0,75.0,327.0,93.0,42.0,8.2,10.75,21.37,3.0,10.0,22.0,616.0,462.0,462.0,9.0,7.17,8.7,8.58,38.91,38.91,36.77,47.03,4.46,2.06,5.65,1.28,12.36,39.19,4.45,4.46,4.45,60.0,5.0,14.0,79.0,5.0,1.0,0.0,12.0,2.0,9.0,36.0,55.0,60.0,14.0,30.0,225.0,63.0,51.0,26.0,47.0,10.0,8.0,1.03,1.33,2.11,2.0,2.0,1.0,79.0,65.0,65.0,23.0,0.48,0.26,0.26,4.68,4.68,4.68
EDM,2014,EDM,EDM,Team Level,other,82,0.5,0.55,0.55,7138.0,132.85,23.1,9.39,24.66,4.3,73.05,50.5,22.08,23.1,22.08,128.0,57.0,62.0,247.0,18.0,6.0,3.0,28.0,5.0,62.0,66.0,110.0,167.0,9.0,21.0,115.0,38.0,22.0,22.0,113.0,38.0,34.0,4.39,4.43,14.29,0.0,4.0,14.0,247.0,185.0,185.0,11.0,2.66,1.38,1.38,24.38,24.38,23.5,109.92,22.89,6.7,20.18,3.38,53.71,47.14,21.94,22.89,21.94,103.0,51.0,49.0,203.0,24.0,10.0,3.0,15.0,9.0,41.0,55.0,79.0,130.0,7.0,17.0,126.0,38.0,24.0,30.0,93.0,31.0,30.0,3.58,3.89,15.42,5.0,5.0,14.0,203.0,154.0,154.0,12.0,1.83,3.71,4.19,20.53,20.53,19.71
EDM,2014,EDM,EDM,Team Level,all,82,0.46,0.49,0.48,300260.0,2351.32,207.09,157.44,541.44,76.0,1307.4,978.62,200.8,206.54,200.26,2331.0,937.0,1224.0,4492.0,193.0,157.0,43.0,569.0,71.0,1018.0,1260.0,2138.0,3075.0,272.0,657.0,2390.0,1980.0,598.0,898.0,2502.0,587.0,179.0,73.07,69.35,64.68,53.0,66.0,74.0,4438.74,3268.0,3244.54,588.0,34.5,38.07,38.24,203.36,202.79,198.97,2496.28,245.87,170.25,567.59,81.15,1388.96,1032.23,237.0,248.17,239.26,2464.0,1023.0,1205.0,4692.0,276.0,196.0,42.0,559.0,102.0,1064.0,1290.0,2188.0,3211.0,287.0,664.0,2567.0,2042.0,581.0,794.0,2549.0,704.0,234.0,79.21,86.3,80.36,109.0,85.0,82.0,4768.32,3487.0,3526.67,451.0,36.95,46.81,48.59,234.17,236.26,231.33
EDM,2014,EDM,EDM,Team Level,5on5,82,0.44,0.48,0.48,250065.0,1864.63,143.66,118.65,446.03,60.2,1030.23,790.24,140.22,143.1,139.68,1846.0,743.0,976.0,3565.0,133.0,111.0,25.0,455.0,58.0,792.0,1040.0,1713.0,2456.0,241.0,589.0,1893.0,1854.0,498.0,750.0,2027.0,455.0,107.0,59.36,53.51,30.78,46.0,51.0,36.0,3511.74,2589.0,2565.54,512.0,24.4,24.23,24.42,143.63,143.05,141.01,2040.47,180.17,135.23,479.01,66.3,1135.15,852.2,173.99,182.47,176.24,2008.0,841.0,1004.0,3853.0,198.0,157.0,32.0,477.0,81.0,870.0,1066.0,1810.0,2651.0,258.0,600.0,2026.0,1915.0,496.0,650.0,2123.0,572.0,154.0,67.54,69.96,42.67,91.0,69.0,38.0,3929.32,2849.0,2888.67,377.0,27.93,35.36,36.02,172.01,174.11,171.33
