"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"ANDREI.KOSTITSYN","F","20112012","NSH",19,253.47,13.34,25.66,87,85,52,38.84,37.95,23.21,62.59
"ANDREI.LOKTIONOV","F","20112012","L.A",39,455.82,11.69,24.31,116,110,75,38.54,36.54,24.92,60.73
"ANDREI.MARKOV","D","20112012","MTL",13,176.62,13.59,27.62,67,52,54,38.73,30.06,31.21,55.37
"ANDREJ.MESZAROS","D","20112012","PHI",62,1030.85,16.63,35.56,285,367,267,31.01,39.93,29.05,51.63
"ANDREJ.SEKERA","D","20112012","BUF",69,1166.77,16.91,33.82,331,408,369,29.87,36.82,33.3,47.29
"ANDREW.ALBERTS","D","20112012","VAN",44,573.38,13.03,26.71,108,182,165,23.74,40,36.26,39.56
"ANDREW.BRUNETTE","F","20112012","CHI",78,864.57,11.08,22.24,283,316,164,37.09,41.42,21.49,63.31
"ANDREW.COGLIANO","F","20112012","ANA",82,1017.75,12.41,25.46,250,377,271,27.84,41.98,30.18,47.98
"ANDREW.DESJARDINS","F","20112012","S.J",76,657.03,8.65,17.24,166,195,169,31.32,36.79,31.89,49.55
"ANDREW.EBBETT","F","20112012","VAN",18,151.63,8.42,18.03,27,47,43,23.08,40.17,36.75,38.57
"ANDREW.FERENCE","D","20112012","BOS",72,1165.1,16.18,32.41,346,403,314,32.55,37.91,29.54,52.42
"ANDREW.GORDON","F","20112012","ANA",37,316.82,8.56,18.32,77,104,57,32.35,43.7,23.95,57.46
"ANDREW.LADD","F","20112012","WPG",82,1224.37,14.93,30.4,433,452,313,36.14,37.73,26.13,58.04
"ANDREW.MACDONALD","D","20112012","NYI",75,1464.35,19.52,38.34,396,507,429,29.73,38.06,32.21,48
"ANDREW.MURRAY","F","20112012","S.J",39,279.23,7.16,14.44,89,94,53,37.71,39.83,22.46,62.68
"ANDREW.SHAW","F","20112012","CHI",37,478.97,12.95,25.76,115,160,158,26.56,36.95,36.49,42.12
"ANDY.GREENE","D","20112012","N.J",56,948.07,16.93,34.09,259,339,234,31.13,40.75,28.12,52.54
"ANDY.MCDONALD","F","20112012","STL",25,350.57,14.02,29.38,104,137,100,30.5,40.18,29.33,50.98
"ANDY.MIELE","F","20112012","ARI",7,50.92,7.27,15.18,14,12,6,43.75,37.5,18.75,70
"ANDY.SUTTON","D","20112012","EDM",52,767.97,14.77,30.13,200,241,207,30.86,37.19,31.94,49.14
"ANTHONY.STEWART","F","20112012","CAR",77,591.85,7.69,15.6,168,176,127,35.67,37.37,26.96,56.95
"ANTOINE.VERMETTE","F","20112012","ARI",21,306.2,14.58,28.48,99,98,76,36.26,35.9,27.84,56.57
"ANTOINE.VERMETTE","F","20112012","CBJ",60,792.42,13.21,27.2,220,290,274,28.06,36.99,34.95,44.53
"ANTON.BABCHUK","D","20112012","CGY",32,379.7,11.87,23.52,109,115,106,33.03,34.85,32.12,50.7
"ANTON.LANDER","F","20112012","EDM",56,493.68,8.82,18.41,129,165,124,30.86,39.47,29.67,50.99
"ANTON.STRALMAN","D","20112012","NYR",53,802.17,15.14,30.5,199,223,188,32.62,36.56,30.82,51.42
"ANTON.VOLCHENKOV","D","20112012","N.J",72,1059.6,14.72,29.67,244,330,267,29.01,39.24,31.75,47.75
"ANTTI.MIETTINEN","F","20112012","WPG",45,446.42,9.92,19.48,112,150,130,28.57,38.27,33.16,46.28
"ANZE.KOPITAR","F","20112012","L.A",82,1250.95,15.26,31.45,340,428,328,31.02,39.05,29.93,50.9
"ARRON.ASHAM","F","20112012","PIT",64,584.82,9.14,18.83,172,219,178,30.23,38.49,31.28,49.14
"ARTEM.ANISIMOV","F","20112012","NYR",79,989,12.52,25.38,284,329,258,32.61,37.77,29.62,52.4
"ARTURS.KULDA","D","20112012","WPG",9,97.63,10.85,24.08,33,36,22,36.26,39.56,24.18,60
"BARRET.JACKMAN","D","20112012","STL",80,1348.68,16.86,34.27,337,447,378,29,38.47,32.53,47.13
"BEN.EAGER","F","20112012","EDM",63,532.77,8.46,17.5,137,185,143,29.46,39.78,30.75,48.93
"BEN.LOVEJOY","D","20112012","PIT",34,428.3,12.6,25.38,133,126,96,37.46,35.49,27.04,58.08
"BENN.FERRIERO","F","20112012","S.J",35,403.17,11.52,22.89,114,146,112,30.65,39.25,30.11,50.44
"BENOIT.POULIOT","F","20112012","BOS",74,818.1,11.06,22.01,290,322,210,35.28,39.17,25.55,58
"BEN.SMITH","F","20112012","CHI",13,121.93,9.38,18.77,30,53,34,25.64,45.3,29.06,46.88
"BILL.THOMAS","F","20112012","FLA",7,57.73,8.25,16.71,14,17,13,31.82,38.64,29.55,51.85
"B.J..CROMBEEN","F","20112012","STL",39,314.18,8.06,16.56,72,97,66,30.64,41.28,28.09,52.17
"BLAIR.JONES","F","20112012","CGY",21,247.98,11.81,23.29,68,75,70,31.92,35.21,32.86,49.28
"BLAIR.JONES","F","20112012","T.B",22,167.65,7.62,16,28,48,49,22.4,38.4,39.2,36.36
"BLAKE.COMEAU","F","20112012","CGY",58,792.37,13.66,27.15,207,274,214,29.78,39.42,30.79,49.17
"BLAKE.COMEAU","F","20112012","NYI",16,194.87,12.18,24.83,47,50,46,32.87,34.97,32.17,50.54
"BLAKE.GEOFFRION","F","20112012","MTL",13,153.62,11.82,24.16,38,49,38,30.4,39.2,30.4,50
"BLAKE.GEOFFRION","F","20112012","NSH",22,192.42,8.75,18.72,45,58,82,24.32,31.35,44.32,35.43
"BLAKE.WHEELER","F","20112012","WPG",80,1270.1,15.88,32.37,403,431,294,35.73,38.21,26.06,57.82
"BOBBY.BUTLER","F","20112012","OTT",55,576.55,10.48,21.74,183,186,142,35.81,36.4,27.79,56.31
"BOBBY.RYAN","F","20112012","ANA",82,1232.63,15.03,30.83,298,410,320,28.99,39.88,31.13,48.22
"BOYD.GORDON","F","20112012","ARI",73,923.62,12.65,25.24,224,351,344,24.37,38.19,37.43,39.44
"BRAD.BOYES","F","20112012","BUF",65,709.82,10.92,21.71,193,205,167,34.16,36.28,29.56,53.61
"BRAD.MALONE","F","20112012","COL",9,89.42,9.94,20.19,17,23,31,23.94,32.39,43.66,35.42
"BRAD.MARCHAND","F","20112012","BOS",76,1051.63,13.84,27.76,345,400,308,32.76,37.99,29.25,52.83
"BRAD.MILLS","F","20112012","N.J",27,171.22,6.34,13.06,52,49,42,36.36,34.27,29.37,55.32
"BRAD.RICHARDS","F","20112012","NYR",82,1274.93,15.55,31.55,394,440,333,33.76,37.7,28.53,54.2
"BRAD.RICHARDSON","F","20112012","L.A",59,694.6,11.77,24.26,163,187,152,32.47,37.25,30.28,51.75
"BRAD.STAUBITZ","F","20112012","MIN",43,278.87,6.49,13.17,42,76,54,24.42,44.19,31.4,43.75
"BRAD.STAUBITZ","F","20112012","MTL",19,123.67,6.51,13.47,23,43,24,25.56,47.78,26.67,48.94
"BRAD.STUART","D","20112012","DET",81,1407.03,17.37,35.49,412,466,348,33.61,38.01,28.38,54.21
"BRAD.WINCHESTER","F","20112012","S.J",67,502.78,7.5,15.09,139,165,117,33.02,39.19,27.79,54.3
"BRANDON.BOLLIG","F","20112012","CHI",18,102.92,5.72,11.42,49,24,16,55.06,26.97,17.98,75.38
"BRANDON.DUBINSKY","F","20112012","NYR",77,1003.38,13.03,26.53,243,394,336,24.97,40.49,34.53,41.97
"BRANDON.MANNING","D","20112012","PHI",4,54.52,13.63,26.42,17,13,11,41.46,31.71,26.83,60.71
"BRANDON.MCMILLAN","F","20112012","ANA",25,211.63,8.47,18.42,39,93,50,21.43,51.1,27.47,43.82
"BRANDON.PIRRI","F","20112012","CHI",5,61.52,12.3,25.92,25,26,14,38.46,40,21.54,64.1
"BRANDON.PRUST","F","20112012","NYR",82,830.47,10.13,20.55,148,292,296,20.11,39.67,40.22,33.33
"BRANDON.SEGAL","F","20112012","T.B",10,65.28,6.53,13.41,8,21,15,18.18,47.73,34.09,34.78
"BRANDON.SUTTER","F","20112012","CAR",82,1171.92,14.29,29,224,429,440,20.49,39.25,40.26,33.73
"BRANDON.YIP","F","20112012","COL",10,94.43,9.44,20.27,22,25,17,34.38,39.06,26.56,56.41
"BRANDON.YIP","F","20112012","NSH",25,259.1,10.36,19.47,61,92,80,26.18,39.48,34.33,43.26
"BRAYDEN.MCNABB","D","20112012","BUF",25,396.18,15.85,32.2,103,128,103,30.84,38.32,30.84,50
"BRAYDEN.SCHENN","F","20112012","PHI",54,658.15,12.19,24.99,200,245,169,32.57,39.9,27.52,54.2
"BRAYDON.COBURN","D","20112012","PHI",81,1465.3,18.09,38.22,450,552,431,31.4,38.52,30.08,51.08
"BRENDAN.MIKKELSON","D","20112012","T.B",41,526.58,12.84,25.49,158,186,109,34.88,41.06,24.06,59.18
"BRENDAN.MORRISON","F","20112012","CGY",28,341.75,12.21,24.55,80,123,100,26.4,40.59,33,44.44
"BRENDAN.MORRISON","F","20112012","CHI",11,120.87,10.99,22.38,45,26,25,46.88,27.08,26.04,64.29
"BRENDAN.SMITH","D","20112012","DET",14,191.93,13.71,28.49,59,49,38,40.41,33.56,26.03,60.82
"BRENDEN.MORROW","F","20112012","DAL",57,786.7,13.8,28.84,205,258,234,29.41,37.02,33.57,46.7
"BRENT.BURNS","D","20112012","S.J",81,1420.57,17.54,34.85,468,465,378,35.7,35.47,28.83,55.32
"BRENT.SEABROOK","D","20112012","CHI",78,1517.17,19.45,39.02,483,574,472,31.59,37.54,30.87,50.58
"BRETT.BULMER","F","20112012","MIN",9,94.52,10.5,21.21,14,29,38,17.28,35.8,46.91,26.92
"BRETT.CLARK","D","20112012","T.B",82,1200.63,14.64,29.73,311,497,361,26.6,42.51,30.88,46.28
"BRETT.CONNOLLY","F","20112012","T.B",68,691.82,10.17,20.5,168,241,178,28.62,41.06,30.32,48.55
"BRETT.FESTERLING","D","20112012","WPG",5,59.23,11.85,24.49,15,34,21,21.43,48.57,30,41.67
"BRETT.LEBDA","D","20112012","CBJ",30,446.55,14.88,31.29,113,156,145,27.29,37.68,35.02,43.8
"BRETT.SUTTER","F","20112012","CAR",15,104.3,6.95,14.37,22,26,30,28.21,33.33,38.46,42.31
"BRIAN.BOYLE","F","20112012","NYR",82,997.25,12.16,24.68,183,361,447,18.47,36.43,45.11,29.05
"BRIAN.CAMPBELL","D","20112012","FLA",82,1732.38,21.13,42.06,476,563,402,33.03,39.07,27.9,54.21
"BRIAN.GIONTA","F","20112012","MTL",31,437.72,14.12,29.59,109,180,139,25.47,42.06,32.48,43.95
"BRIAN.LEE","D","20112012","OTT",35,442.43,12.64,26.31,103,152,99,29.1,42.94,27.97,50.99
"BRIAN.LEE","D","20112012","T.B",20,311.18,15.56,31.09,80,115,76,29.52,42.44,28.04,51.28
"BRIAN.MCGRATTAN","F","20112012","NSH",30,158.68,5.29,10.78,44,45,41,33.85,34.62,31.54,51.76
"BRIAN.ROLSTON","F","20112012","BOS",21,255.32,12.16,23.85,79,109,69,30.74,42.41,26.85,53.38
"BRIAN.ROLSTON","F","20112012","NYI",49,561.27,11.45,23.04,173,173,158,34.33,34.33,31.35,52.27
"BRIAN.STRAIT","D","20112012","PIT",9,111.77,12.42,25.74,35,45,21,34.65,44.55,20.79,62.5
"BROOKS.LAICH","F","20112012","WSH",82,1100.9,13.43,27,308,467,406,26.08,39.54,34.38,43.14
"BROOKS.ORPIK","D","20112012","PIT",73,1380.92,18.92,38.5,415,577,404,29.73,41.33,28.94,50.67
"BRUNO.GERVAIS","D","20112012","T.B",50,633.5,12.67,25.65,202,202,130,37.83,37.83,24.34,60.84
"BRYAN.ALLEN","D","20112012","CAR",82,1333.62,16.26,33,308,487,446,24.82,39.24,35.94,40.85
"BRYAN.BICKELL","F","20112012","CHI",71,811.1,11.42,23.11,161,328,252,21.73,44.26,34.01,38.98
"BRYAN.LITTLE","F","20112012","WPG",74,1147.65,15.51,31.7,405,413,357,34.47,35.15,30.38,53.15
"BRYCE.SALVADOR","D","20112012","N.J",82,1386.67,16.91,34,321,432,352,29.05,39.1,31.86,47.7
"BYRON.BITZ","F","20112012","VAN",10,104.1,10.41,20.26,25,37,32,26.6,39.36,34.04,43.86
"CAL.CLUTTERBUCK","F","20112012","MIN",73,915.72,12.54,25.35,231,306,344,26.22,34.73,39.05,40.17
"CAL.O'REILLY","F","20112012","ARI",21,236.05,11.24,22.47,48,62,31,34.04,43.97,21.99,60.76
"CAL.O'REILLY","F","20112012","NSH",5,53.72,10.74,22.77,10,14,20,22.73,31.82,45.45,33.33
"CAL.O'REILLY","F","20112012","PIT",6,65.62,10.94,21.61,21,25,11,36.84,43.86,19.3,65.62
"CAM.ATKINSON","F","20112012","CBJ",27,333.55,12.35,26.38,90,116,99,29.51,38.03,32.46,47.62
"CAM.BARKER","D","20112012","EDM",25,386.45,15.46,32.39,101,128,112,29.62,37.54,32.84,47.42
"CAM.FOWLER","D","20112012","ANA",82,1515.05,18.48,37.89,417,532,411,30.66,39.12,30.22,50.36
"CAM.JANSSEN","F","20112012","N.J",48,222.43,4.63,9.32,59,66,40,35.76,40,24.24,59.6
"CARL.GUNNARSSON","D","20112012","TOR",76,1333.72,17.55,35.15,346,518,410,27.16,40.66,32.18,45.77
"CARL.HAGELIN","F","20112012","NYR",64,897.4,14.02,28.15,254,307,235,31.91,38.57,29.52,51.94
"CARLO.COLAIACOVO","D","20112012","STL",63,1041.88,16.54,33.38,317,397,307,31.05,38.88,30.07,50.8
"CARSON.MCMILLAN","F","20112012","MIN",11,118.2,10.75,21.23,20,38,33,21.98,41.76,36.26,37.74
"CARTER.ASHTON","F","20112012","TOR",15,155.35,10.36,19.69,34,43,29,32.08,40.57,27.36,53.97
"CASEY.CIZIKAS","F","20112012","NYI",15,154.13,10.28,20.05,30,53,42,24,42.4,33.6,41.67
"CASEY.WELLMAN","F","20112012","MIN",14,157.82,11.27,22.73,43,40,49,32.58,30.3,37.12,46.74
"CHAD.LAROSE","F","20112012","CAR",67,925.68,13.82,28.31,251,286,291,30.31,34.54,35.14,46.31
"CHAD.RAU","F","20112012","MIN",9,89.4,9.93,18.82,30,25,25,37.5,31.25,31.25,54.55
"CHRIS.BUTLER","D","20112012","CGY",68,1252.08,18.41,37.1,325,441,383,28.29,38.38,33.33,45.9
"CHRIS.CAMPOLI","D","20112012","MTL",43,618.85,14.39,29.79,163,173,172,32.09,34.06,33.86,48.66
"CHRIS.CONNER","F","20112012","DET",8,72.23,9.03,19.3,12,23,13,25,47.92,27.08,48
"CHRIS.HIGGINS","F","20112012","VAN",71,933.98,13.15,26.81,266,333,288,29.99,37.54,32.47,48.01
"CHRIS.KELLY","F","20112012","BOS",82,1026.87,12.52,25.08,310,398,325,30.01,38.53,31.46,48.82
"CHRIS.KUNITZ","F","20112012","PIT",82,1172.18,14.29,29.18,399,421,253,37.19,39.24,23.58,61.2
"CHRIS.NEIL","F","20112012","OTT",71,774.48,10.91,22.21,229,281,199,32.3,39.63,28.07,53.5
"CHRIS.PHILLIPS","D","20112012","OTT",79,1209.85,15.31,31.42,365,457,365,30.75,38.5,30.75,50
"CHRIS.PORTER","F","20112012","STL",47,475.32,10.11,20.3,147,134,78,40.95,37.33,21.73,65.33
"CHRIS.PRONGER","D","20112012","PHI",13,171.08,13.16,30.9,47,70,51,27.98,41.67,30.36,47.96
"CHRIS.STEWART","F","20112012","STL",78,1061.98,13.62,27.66,338,338,238,36.98,36.98,26.04,58.68
"CHRIS.SUMMERS","D","20112012","ARI",20,223.67,11.18,22.14,61,75,42,34.27,42.13,23.6,59.22
"CHRIS.TANEV","D","20112012","VAN",25,391.7,15.67,31.29,91,115,114,28.44,35.94,35.62,44.39
"CHRIS.THORBURN","F","20112012","WPG",72,677.35,9.41,19.16,157,263,234,24.01,40.21,35.78,40.15
"CHRISTIAN.EHRHOFF","D","20112012","BUF",66,1213.65,18.39,36.8,372,400,345,33.3,35.81,30.89,51.88
"CHUCK.KOBASEW","F","20112012","COL",58,577.6,9.96,19.99,146,169,126,33.11,38.32,28.57,53.68
"CLARKE.MACARTHUR","F","20112012","TOR",73,997.63,13.67,27.21,260,392,235,29.31,44.19,26.49,52.53
"CLAUDE.GIROUX","F","20112012","PHI",77,1144.37,14.86,31.25,349,409,373,30.86,36.16,32.98,48.34
"CLAYTON.STONER","D","20112012","MIN",51,807.05,15.82,31.29,174,260,290,24.03,35.91,40.06,37.5
"CLAY.WILSON","D","20112012","CGY",5,55.3,11.06,24.16,23,25,22,32.86,35.71,31.43,51.11
"CODY.ALMOND","F","20112012","MIN",10,90.93,9.09,17.4,23,21,26,32.86,30,37.14,46.94
"CODY.BASS","F","20112012","CBJ",14,113.28,8.09,16.86,27,42,33,26.47,41.18,32.35,45
"CODY.EAKIN","F","20112012","WSH",30,266.72,8.89,18.2,63,81,59,31.03,39.9,29.06,51.64
"CODY.FRANSON","D","20112012","TOR",57,826.12,14.49,28.82,266,293,245,33.08,36.44,30.47,52.05
"CODY.HODGSON","F","20112012","BUF",20,275.12,13.76,26.57,81,94,75,32.4,37.6,30,51.92
"CODY.HODGSON","F","20112012","VAN",63,676.78,10.74,21.93,168,208,152,31.82,39.39,28.79,52.5
"CODY.MCCORMICK","F","20112012","BUF",50,387.38,7.75,15.46,104,124,100,31.71,37.8,30.49,50.98
"CODY.MCLEOD","F","20112012","COL",75,523.25,6.98,13.93,92,165,75,27.71,49.7,22.59,55.09
"COLBY.ARMSTRONG","F","20112012","TOR",29,259.33,8.94,17.94,65,105,64,27.78,44.87,27.35,50.39
"COLIN.FRASER","F","20112012","L.A",67,564.08,8.42,17.32,115,128,143,29.79,33.16,37.05,44.57
"COLIN.GREENING","F","20112012","OTT",81,1093.05,13.49,27.7,375,462,291,33.24,40.96,25.8,56.31
"COLIN.WHITE","F","20112012","S.J",54,708.07,13.11,26.54,224,242,229,32.23,34.82,32.95,49.45
"COLIN.WILSON","F","20112012","NSH",68,921.32,13.55,27,254,300,253,31.47,37.17,31.35,50.1
"COLTEN.TEUBERT","D","20112012","EDM",24,294.23,12.26,25.28,58,70,67,29.74,35.9,34.36,46.4
"COLTON.GILLIES","F","20112012","CBJ",38,390.68,10.28,21.42,76,135,115,23.31,41.41,35.28,39.79
"COLTON.GILLIES","F","20112012","MIN",37,303.48,8.2,16.85,49,95,73,22.58,43.78,33.64,40.16
"COREY.PERRY","F","20112012","ANA",80,1270.08,15.88,32.66,338,425,365,29.96,37.68,32.36,48.08
"COREY.POTTER","D","20112012","EDM",62,1017.68,16.41,33.34,314,340,271,33.95,36.76,29.3,53.68
"COREY.TROPP","F","20112012","BUF",34,335.5,9.87,19.25,105,128,98,31.72,38.67,29.61,51.72
"CORY.EMMERTON","F","20112012","DET",71,532.67,7.5,15.21,178,157,102,40.73,35.93,23.34,63.57
"CORY.SARICH","D","20112012","CGY",62,936.05,15.1,29.54,267,304,288,31.08,35.39,33.53,48.11
"CRAIG.ADAMS","F","20112012","PIT",82,682.08,8.32,16.98,172,235,218,27.52,37.6,34.88,44.1
"CRAIG.SMITH","F","20112012","NSH",72,852.02,11.83,23.51,232,272,230,31.61,37.06,31.34,50.22
"CURTIS.GLENCROSS","F","20112012","CGY",67,901.03,13.45,27.19,293,346,289,31.57,37.28,31.14,50.34
"DAINIUS.ZUBRUS","F","20112012","N.J",82,1193.43,14.55,29.26,313,407,322,30.04,39.06,30.9,49.29
"DALE.WEISE","F","20112012","VAN",68,547.2,8.05,16.58,54,191,207,11.95,42.26,45.8,20.69
"DALTON.PROUT","D","20112012","CBJ",5,56.55,11.31,24.25,12,25,19,21.43,44.64,33.93,38.71
"DANA.TYRELL","F","20112012","T.B",26,227.62,8.75,18.22,43,110,69,19.37,49.55,31.08,38.39
"DAN.BOYLE","D","20112012","S.J",81,1589,19.62,38.97,515,543,463,33.86,35.7,30.44,52.66
"DAN.CARCILLO","F","20112012","CHI",28,308.72,11.03,21.81,98,108,59,36.98,40.75,22.26,62.42
"DANE.BYERS","F","20112012","CBJ",8,57.32,7.17,14.92,15,19,16,30,38,32,48.39
"DAN.GIRARDI","D","20112012","NYR",82,1701.67,20.75,42.11,484,676,597,27.55,38.47,33.98,44.77
"DAN.HAMHUIS","D","20112012","VAN",82,1502.35,18.32,37.24,432,518,469,30.44,36.5,33.05,47.95
"DANIEL.ALFREDSSON","F","20112012","OTT",74,1068.33,14.44,29.77,336,381,252,34.67,39.32,26.01,57.14
"DANIEL.BRIERE","F","20112012","PHI",70,965.12,13.79,28.98,317,331,244,35.54,37.11,27.35,56.51
"DANIEL.CLEARY","F","20112012","DET",75,957.85,12.77,26.12,306,335,241,34.69,37.98,27.32,55.94
"DANIEL.PAILLE","F","20112012","BOS",69,695.73,10.08,20.13,146,227,178,26.5,41.2,32.3,45.06
"DANIEL.SEDIN","F","20112012","VAN",72,1076.83,14.96,30.35,492,387,121,49.2,38.7,12.1,80.26
"DANIEL.WINNIK","F","20112012","COL",63,879.7,13.96,28.18,220,310,257,27.95,39.39,32.66,46.12
"DANIEL.WINNIK","F","20112012","S.J",21,270.33,12.87,24.55,84,81,90,32.94,31.76,35.29,48.28
"DANY.HEATLEY","F","20112012","MIN",81,1355.02,16.73,33.83,420,476,431,31.65,35.87,32.48,49.35
"DARCY.HORDICHUK","F","20112012","EDM",43,186.4,4.33,8.79,56,66,51,32.37,38.15,29.48,52.34
"DARREN.HELM","F","20112012","DET",68,812.27,11.95,24.59,242,243,184,36.17,36.32,27.5,56.81
"DARROLL.POWE","F","20112012","MIN",81,915.08,11.3,22.85,213,284,322,26.01,34.68,39.32,39.81
"DARRYL.BOYCE","F","20112012","CBJ",20,171.73,8.59,18.36,36,46,55,26.28,33.58,40.15,39.56
"DARRYL.BOYCE","F","20112012","TOR",17,153.6,9.04,18.1,42,54,55,27.81,35.76,36.42,43.3
"DAVE.BOLLAND","F","20112012","CHI",76,944.75,12.43,24.88,188,392,389,19.4,40.45,40.14,32.58
"DAVID.BACKES","F","20112012","STL",81,1250.88,15.44,31.4,339,463,391,28.42,38.81,32.77,46.44
"DAVID.BOOTH","F","20112012","FLA",6,70.48,11.75,24.87,16,19,11,34.78,41.3,23.91,59.26
"DAVID.BOOTH","F","20112012","VAN",56,736.7,13.16,26.32,235,260,163,35.71,39.51,24.77,59.05
"DAVID.CLARKSON","F","20112012","N.J",80,1042.13,13.03,26.23,257,339,279,29.37,38.74,31.89,47.95
"DAVID.DESHARNAIS","F","20112012","MTL",81,1166.92,14.41,30.01,355,406,337,32.33,36.98,30.69,51.3
"DAVID.JONES","F","20112012","COL",72,928.23,12.89,25.76,274,340,272,30.93,38.37,30.7,50.18
"DAVID.KREJCI","F","20112012","BOS",79,1180.47,14.94,29.85,350,369,294,34.55,36.43,29.02,54.35
"DAVID.LEGWAND","F","20112012","NSH",78,1140.62,14.62,29.06,319,389,370,29.59,36.09,34.32,46.3
"DAVID.MCINTYRE","F","20112012","MIN",7,70.32,10.05,20.1,13,16,25,24.07,29.63,46.3,34.21
"DAVID.MOSS","F","20112012","CGY",32,368.53,11.52,23.43,128,144,130,31.84,35.82,32.34,49.61
"DAVID.PERRON","F","20112012","STL",56,817.1,14.59,29.79,210,272,218,30,38.86,31.14,49.07
