"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"ALEXEI.EMELIN","D","20162017","MTL",76,1397.52,18.39,36.41,410,540,513,28.02,36.91,35.06,44.42
"ALEXEY.MARCHENKO","D","20162017","DET",30,463.5,15.45,31.2,113,152,143,27.7,37.25,35.05,44.14
"ALEXEY.MARCHENKO","D","20162017","TOR",11,152.28,13.84,26.38,57,48,56,35.4,29.81,34.78,50.44
"ALEX.GALCHENYUK","F","20162017","MTL",61,814.65,13.35,26.23,328,244,159,44.87,33.38,21.75,67.35
"ALEX.GOLIGOSKI","D","20162017","ARI",82,1499.7,18.29,36.49,435,478,543,29.88,32.83,37.29,44.48
"ALEX.KILLORN","F","20162017","T.B",81,1115.43,13.77,27.98,341,382,298,33.4,37.41,29.19,53.36
"ALEX.OVECHKIN","F","20162017","WSH",82,1172.35,14.3,29.05,436,443,319,36.39,36.98,26.63,57.75
"ALEX.PETROVIC","D","20162017","FLA",49,810.22,16.54,33.45,199,255,287,26.86,34.41,38.73,40.95
"ALEX.PIETRANGELO","D","20162017","STL",80,1549.07,19.36,39.2,390,541,510,27.06,37.54,35.39,43.33
"ALEX.RADULOV","F","20162017","MTL",76,1143.53,15.05,29.98,419,399,263,38.76,36.91,24.33,61.44
"ALEX.STEEN","F","20162017","STL",76,1070.1,14.08,28.48,387,425,386,32.3,35.48,32.22,50.06
"ALEX.TUCH","F","20162017","MIN",6,64.22,10.7,20.03,17,24,16,29.82,42.11,28.07,51.52
"ALEX.WENNBERG","F","20162017","CBJ",80,1173.67,14.67,29.05,430,440,301,36.72,37.57,25.7,58.82
"ANDERS.LEE","F","20162017","NYI",81,1041.83,12.86,25.54,357,330,304,36.02,33.3,30.68,54.01
"ANDREAS.ATHANASIOU","F","20162017","DET",64,737.2,11.52,22.9,277,226,175,40.86,33.33,25.81,61.28
"ANDREAS.MARTINSEN","F","20162017","COL",54,450.18,8.34,17.32,127,130,125,33.25,34.03,32.72,50.4
"ANDREAS.MARTINSEN","F","20162017","MTL",9,106.83,11.87,21.96,22,27,44,23.66,29.03,47.31,33.33
"ANDRE.BURAKOVSKY","F","20162017","WSH",64,750.13,11.72,23.73,234,215,173,37.62,34.57,27.81,57.49
"ANDREI.MARKOV","D","20162017","MTL",62,1065.75,17.19,33.86,370,361,389,33.04,32.23,34.73,48.75
"ANDREJ.NESTRASIL","F","20162017","CAR",19,193.08,10.16,20.09,52,59,49,32.5,36.88,30.62,51.49
"ANDREJ.SEKERA","D","20162017","EDM",80,1352.63,16.91,33.84,424,522,409,31.29,38.52,30.18,50.9
"ANDREJ.SUSTR","D","20162017","T.B",80,1228.15,15.35,31.12,258,413,458,22.85,36.58,40.57,36.03
"ANDREW.COGLIANO","F","20162017","ANA",82,1075.57,13.12,26.92,272,396,341,26.96,39.25,33.8,44.37
"ANDREW.COPP","F","20162017","WPG",64,670.98,10.48,21.44,168,233,203,27.81,38.58,33.61,45.28
"ANDREW.DESJARDINS","F","20162017","CHI",46,399.62,8.69,17,96,93,144,28.83,27.93,43.24,40
"ANDREW.LADD","F","20162017","NYI",78,1013.22,12.99,25.71,300,341,281,32.54,36.98,30.48,51.64
"ANDREW.MACDONALD","D","20162017","PHI",73,1235.02,16.92,34.18,346,452,396,28.98,37.86,33.17,46.63
"ANDREW.SHAW","F","20162017","MTL",68,868.47,12.77,25.08,270,277,291,32.22,33.05,34.73,48.13
"ANDY.ANDREOFF","F","20162017","L.A",36,367.2,10.2,20.54,109,91,75,39.64,33.09,27.27,59.24
"ANDY.GREENE","D","20162017","N.J",66,1134.62,17.19,34.61,286,435,523,22.99,34.97,42.04,35.35
"ANTHONY.BEAUVILLIER","F","20162017","NYI",66,819.93,12.42,24.67,220,240,201,33.28,36.31,30.41,52.26
"ANTHONY.BITETTO","D","20162017","NSH",29,327.67,11.3,22.84,110,89,81,39.29,31.79,28.93,57.59
"ANTHONY.DUCLAIR","F","20162017","ARI",58,688.28,11.87,23.6,257,224,194,38.07,33.19,28.74,56.98
"ANTHONY.MANTHA","F","20162017","DET",60,823.85,13.73,27.22,226,294,209,31,40.33,28.67,51.95
"ANTOINE.ROUSSEL","F","20162017","DAL",60,729.75,12.16,24.95,198,290,271,26.09,38.21,35.7,42.22
"ANTOINE.VERMETTE","F","20162017","ANA",72,919.9,12.78,26.27,312,264,392,32.23,27.27,40.5,44.32
"ANTON.BLIDH","F","20162017","BOS",19,157.43,8.29,17.53,53,42,36,40.46,32.06,27.48,59.55
"ANTON.LANDER","F","20162017","EDM",22,169.9,7.72,15.18,47,42,92,25.97,23.2,50.83,33.81
"ANTON.LINDHOLM","D","20162017","COL",12,161.72,13.48,26.09,51,50,43,35.42,34.72,29.86,54.26
"ANTON.SLEPYSHEV","F","20162017","EDM",41,448.73,10.94,21.78,139,140,137,33.41,33.65,32.93,50.36
"ANTON.STRALMAN","D","20162017","T.B",73,1315.8,18.02,36.51,443,492,413,32.86,36.5,30.64,51.75
"ANZE.KOPITAR","F","20162017","L.A",76,1175.05,15.46,30.99,428,500,397,32.3,37.74,29.96,51.88
"ARTEM.ANISIMOV","F","20162017","CHI",64,915,14.3,28.34,318,320,177,39.02,39.26,21.72,64.24
"ARTEMI.PANARIN","F","20162017","CHI",82,1294.28,15.78,31.18,449,432,107,45.45,43.72,10.83,80.76
"ARTTURI.LEHKONEN","F","20162017","MTL",73,902.42,12.36,24.33,252,327,313,28.25,36.66,35.09,44.6
"AUSTIN.CZARNIK","F","20162017","BOS",49,492.18,10.04,20.58,163,168,111,36.88,38.01,25.11,59.49
"AUSTIN.WATSON","F","20162017","NSH",77,789.1,10.25,20.69,142,295,326,18.61,38.66,42.73,30.34
"AUSTON.MATTHEWS","F","20162017","TOR",82,1207.22,14.72,29.45,447,395,262,40.49,35.78,23.73,63.05
"BEAU.BENNETT","F","20162017","N.J",65,763,11.74,23.8,206,224,251,30.25,32.89,36.86,45.08
"BEN.CHIAROT","D","20162017","WPG",59,774.68,13.13,27.24,206,270,225,29.39,38.52,32.1,47.8
"BEN.HARPUR","D","20162017","OTT",6,100.42,16.74,31.9,23,26,36,27.06,30.59,42.35,38.98
"BEN.HUTTON","D","20162017","VAN",71,1243.18,17.51,35.05,392,407,351,34.09,35.39,30.52,52.76
"BEN.LOVEJOY","D","20162017","N.J",82,1408.78,17.18,34.69,280,490,592,20.56,35.98,43.47,32.11
"BENOIT.POULIOT","F","20162017","EDM",67,784.18,11.7,23.31,260,273,205,35.23,36.99,27.78,55.91
"BEN.SMITH","F","20162017","TOR",36,332.88,9.25,18.53,47,125,155,14.37,38.23,47.4,23.27
"BLAKE.COLEMAN","F","20162017","N.J",23,268.7,11.68,23.39,58,74,88,26.36,33.64,40,39.73
"BLAKE.COMEAU","F","20162017","COL",76,931.3,12.25,25.09,257,273,300,30.96,32.89,36.14,46.14
"BLAKE.PIETILA","F","20162017","N.J",10,116.77,11.68,22.98,28,27,39,29.79,28.72,41.49,41.79
"BLAKE.WHEELER","F","20162017","WPG",82,1232.13,15.03,30.91,410,483,374,32.36,38.12,29.52,52.3
"BOBBY.RYAN","F","20162017","OTT",62,795.58,12.83,25.73,265,264,261,33.54,33.42,33.04,50.38
"BO.HORVAT","F","20162017","VAN",81,1111.67,13.72,27.31,355,421,411,29.91,35.47,34.63,46.34
"BOONE.JENNER","F","20162017","CBJ",82,1121.82,13.68,27.12,347,391,455,29.09,32.77,38.14,43.27
"BOYD.GORDON","F","20162017","PHI",13,84.37,6.49,13.21,34,26,19,43.04,32.91,24.05,64.15
"BRAD.HUNT","D","20162017","STL",9,114.25,12.69,25.4,46,36,36,38.98,30.51,30.51,56.1
"BRAD.MARCHAND","F","20162017","BOS",80,1135.78,14.2,29.19,460,466,382,35.17,35.63,29.2,54.63
"BRAD.RICHARDSON","F","20162017","ARI",16,205.72,12.86,25.91,42,75,91,20.19,36.06,43.75,31.58
"BRADY.AUSTIN","D","20162017","BUF",5,77.38,15.48,31.06,33,17,20,47.14,24.29,28.57,62.26
"BRADY.SKJEI","D","20162017","NYR",80,1237.17,15.46,30.91,440,385,312,38.7,33.86,27.44,58.51
"BRANDON.CARLO","D","20162017","BOS",82,1456.63,17.76,36.42,390,501,494,28.16,36.17,35.67,44.12
"BRANDON.DAVIDSON","D","20162017","EDM",28,393.95,14.07,27.73,119,117,116,33.81,33.24,32.95,50.64
"BRANDON.DAVIDSON","D","20162017","MTL",10,162.87,16.29,30.11,56,47,53,35.9,30.13,33.97,51.38
"BRANDON.DUBINSKY","F","20162017","CBJ",80,1141.88,14.27,28.28,362,432,474,28.55,34.07,37.38,43.3
"BRANDON.MANNING","D","20162017","PHI",65,1044.52,16.07,32.19,317,344,315,32.48,35.25,32.27,50.16
"BRANDON.MONTOUR","D","20162017","ANA",27,409.4,15.16,30.64,130,101,116,37.46,29.11,33.43,52.85
"BRANDON.PIRRI","F","20162017","NYR",60,571.43,9.52,19.18,131,189,144,28.23,40.73,31.03,47.64
"BRANDON.SAAD","F","20162017","CBJ",82,1198.62,14.62,28.97,424,454,313,35.6,38.12,26.28,57.53
"BRANDON.SUTTER","F","20162017","VAN",81,1124.27,13.88,27.62,336,412,464,27.72,33.99,38.28,42
"BRANDON.TANEV","F","20162017","WPG",51,450.95,8.84,18.04,104,175,139,24.88,41.87,33.25,42.8
"BRAYDEN.MCNABB","D","20162017","L.A",49,705.68,14.4,28.91,287,229,157,42.64,34.03,23.33,64.64
"BRAYDEN.POINT","F","20162017","T.B",68,959.02,14.1,28.42,316,324,235,36.11,37.03,26.86,57.35
"BRAYDEN.SCHENN","F","20162017","PHI",79,1085.45,13.74,27.71,374,388,298,35.28,36.6,28.11,55.65
"BRAYDON.COBURN","D","20162017","T.B",80,1163.77,14.55,29.53,236,384,356,24.18,39.34,36.48,39.86
"BRENDAN.GALLAGHER","F","20162017","MTL",64,819.25,12.8,25.29,316,292,270,35.99,33.26,30.75,53.92
"BRENDAN.GAUNCE","F","20162017","VAN",57,505.92,8.88,17.56,105,159,141,25.93,39.26,34.81,42.68
"BRENDAN.PERLINI","F","20162017","ARI",57,734.45,12.89,25.62,186,241,227,28.44,36.85,34.71,45.04
"BRENDAN.SMITH","D","20162017","DET",33,499.33,15.13,30.58,165,165,156,33.95,33.95,32.1,51.4
"BRENDAN.SMITH","D","20162017","NYR",18,321.43,17.86,35.63,98,100,121,30.72,31.35,37.93,44.75
"BRENDEN.DILLON","D","20162017","S.J",80,1241.08,15.51,31.18,369,430,316,33.09,38.57,28.34,53.87
"BRENT.BURNS","D","20162017","S.J",81,1529.58,18.88,37.92,546,488,386,38.45,34.37,27.18,58.58
"BRENT.SEABROOK","D","20162017","CHI",79,1324.92,16.77,33.14,473,429,396,36.44,33.05,30.51,54.43
"BRETT.CONNOLLY","F","20162017","WSH",66,670.82,10.16,20.78,227,212,153,38.34,35.81,25.84,59.74
"BRETT.KULAK","D","20162017","CGY",21,290.37,13.83,28.61,68,94,82,27.87,38.52,33.61,45.33
"BRETT.PESCE","D","20162017","CAR",82,1476.15,18,35.51,400,492,430,30.26,37.22,32.53,48.19
"BRETT.RITCHIE","F","20162017","DAL",78,872.6,11.19,22.6,214,309,303,25.91,37.41,36.68,41.39
"BRIAN.BOYLE","F","20162017","T.B",54,583.62,10.81,22.08,177,225,197,29.55,37.56,32.89,47.33
"BRIAN.BOYLE","F","20162017","TOR",21,208.17,9.91,19.5,36,84,87,17.39,40.58,42.03,29.27
"BRIAN.CAMPBELL","D","20162017","CHI",80,1321.03,16.51,32.58,366,453,317,32.22,39.88,27.9,53.59
"BRIAN.DUMOULIN","D","20162017","PIT",70,1258.13,17.97,36.01,454,536,397,32.73,38.64,28.62,53.35
"BRIAN.FLYNN","F","20162017","MTL",51,528.28,10.36,20.8,116,172,245,21.76,32.27,45.97,32.13
"BRIAN.GIONTA","F","20162017","BUF",82,1068.33,13.03,25.87,264,385,398,25.21,36.77,38.01,39.88
"BRIAN.LASHOFF","D","20162017","DET",5,60.72,12.14,23.36,21,23,12,37.5,41.07,21.43,63.64
"BRIAN.STRAIT","D","20162017","WPG",5,76.38,15.28,31.27,17,31,20,25,45.59,29.41,45.95
"BROCK.BOESER","F","20162017","VAN",9,126.98,14.11,27.69,50,54,32,36.76,39.71,23.53,60.98
"BROCK.MCGINN","F","20162017","CAR",57,617.9,10.84,21.39,184,211,185,31.72,36.38,31.9,49.86
"BROCK.NELSON","F","20162017","NYI",81,1048.9,12.95,25.69,275,327,301,30.45,36.21,33.33,47.74
"BROOKS.ORPIK","D","20162017","WSH",79,1196.42,15.14,30.82,377,370,301,35.97,35.31,28.72,55.6
"BRYAN.BICKELL","F","20162017","CAR",11,99.3,9.03,18.2,19,32,26,24.68,41.56,33.77,42.22
"BRYAN.LITTLE","F","20162017","WPG",59,801.8,13.59,27.79,287,312,260,33.41,36.32,30.27,52.47
"BRYAN.RUST","F","20162017","PIT",57,717.57,12.59,25.3,230,280,214,31.77,38.67,29.56,51.8
"CAL.CLUTTERBUCK","F","20162017","NYI",66,745.13,11.29,22.38,195,268,304,25.42,34.94,39.63,39.08
"CALLE.JARNKROK","F","20162017","NSH",81,1030.37,12.72,25.63,328,357,381,30.77,33.49,35.74,46.26
"CAL.O'REILLY","F","20162017","BUF",11,77.15,7.01,13.56,18,20,19,31.58,35.09,33.33,48.65
"CALVIN.DE HAAN","D","20162017","NYI",82,1407.05,17.16,34.03,370,463,405,29.89,37.4,32.71,47.74
"CAM.ATKINSON","F","20162017","CBJ",82,1097.85,13.39,26.54,379,430,457,29.94,33.97,36.1,45.33
"CAMERON.GAUNCE","D","20162017","PIT",12,137.83,11.49,22.03,56,43,29,43.75,33.59,22.66,65.88
"CAM.FOWLER","D","20162017","ANA",80,1479.62,18.5,37.94,440,557,502,29.35,37.16,33.49,46.71
"CARL.GUNNARSSON","D","20162017","STL",56,711.15,12.7,25.81,227,227,202,34.6,34.6,30.79,52.91
"CARL.HAGELIN","F","20162017","PIT",61,791.58,12.98,26.31,296,290,215,36.95,36.2,26.84,57.93
"CARL.SODERBERG","F","20162017","COL",79,917.07,11.61,23.81,253,271,285,31.27,33.5,35.23,47.03
"CARTER.ROWNEY","F","20162017","PIT",27,266.47,9.87,18.98,70,82,85,29.54,34.6,35.86,45.16
"CASEY.BAILEY","F","20162017","OTT",7,55.97,8,15.93,16,13,8,43.24,35.14,21.62,66.67
"CASEY.CIZIKAS","F","20162017","NYI",59,674.15,11.43,22.69,160,239,318,22.32,33.33,44.35,33.47
"CASEY.NELSON","D","20162017","BUF",11,135.93,12.36,24.4,46,53,45,31.94,36.81,31.25,50.55
"CEDRIC.PAQUETTE","F","20162017","T.B",58,569.15,9.81,20.09,121,212,233,21.38,37.46,41.17,34.18
"CHAD.RUHWEDEL","D","20162017","PIT",34,517.22,15.21,30.26,147,161,162,31.28,34.26,34.47,47.57
"CHARLIE.COYLE","F","20162017","MIN",82,1133.95,13.83,27.33,359,391,360,32.34,35.23,32.43,49.93
"CHRIS.KELLY","F","20162017","OTT",82,792.57,9.67,19.37,235,265,217,32.78,36.96,30.26,51.99
"CHRIS.KREIDER","F","20162017","NYR",75,1048.6,13.98,27.97,373,359,317,35.56,34.22,30.22,54.06
"CHRIS.KUNITZ","F","20162017","PIT",71,927.9,13.07,26.22,345,317,257,37.54,34.49,27.97,57.31
"CHRIS.NEIL","F","20162017","OTT",53,395.27,7.46,15.19,139,129,86,39.27,36.44,24.29,61.78
"CHRIS.STEWART","F","20162017","MIN",79,804.03,10.18,20.14,264,250,171,38.54,36.5,24.96,60.69
"CHRIS.TANEV","D","20162017","VAN",53,886.35,16.72,33.48,258,365,314,27.53,38.95,33.51,45.1
"CHRIS.TERRY","F","20162017","MTL",14,131.93,9.42,19.35,28,44,29,27.72,43.56,28.71,49.12
"CHRIS.THORBURN","F","20162017","WPG",64,399.77,6.25,12.83,95,127,112,28.44,38.02,33.53,45.89
"CHRISTIAN.DVORAK","F","20162017","ARI",78,1024.7,13.14,26.22,315,299,322,33.65,31.94,34.4,49.45
"CHRISTIAN.FISCHER","F","20162017","ARI",7,83.55,11.94,23.45,25,25,26,32.89,32.89,34.21,49.02
"CHRISTIAN.FOLIN","D","20162017","MIN",51,706.48,13.85,27.66,181,286,217,26.46,41.81,31.73,45.48
"CHRIS.TIERNEY","F","20162017","S.J",79,972.3,12.31,24.71,239,339,284,27.73,39.33,32.95,45.7
"CHRIS.VANDEVELDE","F","20162017","PHI",81,716.67,8.85,17.89,154,212,175,28.47,39.19,32.35,46.81
"CHRIS.WAGNER","F","20162017","ANA",43,338.2,7.87,16.08,102,123,95,31.88,38.44,29.69,51.78
"CHRIS.WIDEMAN","D","20162017","OTT",76,934.33,12.29,24.68,377,294,218,42.41,33.07,24.52,63.36
"CLAUDE.GIROUX","F","20162017","PHI",82,1207.68,14.73,29.73,473,459,359,36.64,35.55,27.81,56.85
"CLAYTON.STONER","D","20162017","ANA",14,211.38,15.1,31.74,63,83,69,29.3,38.6,32.09,47.73
"CODY.BASS","F","20162017","NSH",9,56.27,6.25,12.87,5,23,26,9.26,42.59,48.15,16.13
"CODY.CECI","D","20162017","OTT",79,1495.42,18.93,38.06,456,511,525,30.56,34.25,35.19,46.48
"CODY.EAKIN","F","20162017","DAL",60,816.28,13.6,27.23,287,338,299,31.06,36.58,32.36,48.98
"CODY.FRANSON","D","20162017","BUF",68,1093.72,16.08,31.84,317,362,367,30.31,34.61,35.09,46.35
"CODY.GOLOUBEF","D","20162017","COL",32,476.2,14.88,30.41,121,152,178,26.83,33.7,39.47,40.47
"CODY.MCLEOD","F","20162017","COL",28,163.47,5.84,12.28,52,49,45,35.62,33.56,30.82,53.61
"CODY.MCLEOD","F","20162017","NSH",31,250.47,8.08,16.1,36,91,82,17.22,43.54,39.23,30.51
"COLIN.MILLER","D","20162017","BOS",61,829.75,13.6,28.35,329,267,176,42.62,34.59,22.8,65.15
"COLIN.WILSON","F","20162017","NSH",70,889.13,12.7,25.68,281,299,270,33.06,35.18,31.76,51
"COLTON.PARAYKO","D","20162017","STL",81,1380.5,17.04,34.49,429,484,439,31.73,35.8,32.47,49.42
"COLTON.SCEVIOUR","F","20162017","FLA",80,924.75,11.56,23.34,227,331,290,26.77,39.03,34.2,43.91
"COLTON.SISSONS","F","20162017","NSH",58,582.58,10.04,20.08,98,208,239,17.98,38.17,43.85,29.08
"CONNOR.BROWN","F","20162017","TOR",82,1041.83,12.71,25.42,350,430,326,31.65,38.88,29.48,51.78
"CONNOR.CARRICK","D","20162017","TOR",67,1027.08,15.33,31.06,379,324,273,38.83,33.2,27.97,58.13
"CONNOR.MCDAVID","F","20162017","EDM",82,1360.62,16.59,33.15,439,425,351,36.13,34.98,28.89,55.57
"CONNOR.MURPHY","D","20162017","ARI",77,1299.67,16.88,33.65,376,425,521,28.44,32.15,39.41,41.92
"CONOR.SHEARY","F","20162017","PIT",61,855.17,14.02,28.19,339,392,198,36.49,42.2,21.31,63.13
"COREY.PERRY","F","20162017","ANA",82,1178.17,14.37,29.49,357,317,334,35.42,31.45,33.13,51.66
"CORY.CONACHER","F","20162017","T.B",11,105.43,9.58,19.63,33,50,24,30.84,46.73,22.43,57.89
"CRAIG.SMITH","F","20162017","NSH",78,980.37,12.57,25.35,369,309,242,40.11,33.59,26.3,60.39
"CURTIS.LAZAR","F","20162017","OTT",33,277.58,8.41,16.95,89,85,70,36.48,34.84,28.69,55.97
"CURTIS.MCKENZIE","F","20162017","DAL",53,519.33,9.8,19.79,130,167,149,29.15,37.44,33.41,46.59
"DALE.WEISE","F","20162017","PHI",64,754.65,11.79,23.76,197,257,198,30.21,39.42,30.37,49.87
"DALTON.PROUT","D","20162017","CBJ",15,173.02,11.53,22.68,59,50,47,37.82,32.05,30.13,55.66
"DALTON.PROUT","D","20162017","N.J",14,203.27,14.52,28.92,58,59,58,33.14,33.71,33.14,50
"DAMON.SEVERSON","D","20162017","N.J",80,1396.58,17.46,35.26,518,462,434,36.63,32.67,30.69,54.41
"DAN.GIRARDI","D","20162017","NYR",63,1043.52,16.56,32.89,299,405,360,28.1,38.06,33.83,45.37
"DAN.HAMHUIS","D","20162017","DAL",79,1228.05,15.54,31.34,383,410,397,32.18,34.45,33.36,49.1
"DANIEL.CARR","F","20162017","MTL",33,329.05,9.97,19.92,72,107,100,25.81,38.35,35.84,41.86
"DANIEL.SEDIN","F","20162017","VAN",82,1216.42,14.83,29.49,463,437,313,38.17,36.03,25.8,59.66
"DANIEL.WINNIK","F","20162017","WSH",72,732.9,10.18,20.62,163,269,238,24.33,40.15,35.52,40.65
"DANNY.DEKEYSER","D","20162017","DET",82,1507.5,18.38,36.49,477,570,493,30.97,37.01,32.01,49.18
"DANTON.HEINEN","F","20162017","BOS",8,90.2,11.28,24.16,36,33,22,39.56,36.26,24.18,62.07
"DARNELL.NURSE","D","20162017","EDM",44,675.7,15.36,31.3,206,204,182,34.8,34.46,30.74,53.09
"DARREN.HELM","F","20162017","DET",50,630.43,12.61,25.02,182,207,188,31.54,35.88,32.58,49.19
"DAVID.BACKES","F","20162017","BOS",74,1020.82,13.79,28.17,343,362,339,32.85,34.67,32.47,50.29
"DAVID.DESHARNAIS","F","20162017","EDM",18,197.75,10.99,21.97,78,65,42,42.16,35.14,22.7,65
"DAVID.DESHARNAIS","F","20162017","MTL",31,361.07,11.65,23.43,112,107,90,36.25,34.63,29.13,55.45
"DAVID.KREJCI","F","20162017","BOS",82,1205.23,14.7,30.14,405,425,363,33.95,35.62,30.43,52.73
"DAVID.PASTRNAK","F","20162017","BOS",75,1106.53,14.75,30.09,426,417,330,36.32,35.55,28.13,56.35
"DAVID.PERRON","F","20162017","STL",82,1132.62,13.81,27.94,324,372,414,29.19,33.51,37.3,43.9
"DAVID.SAVARD","D","20162017","CBJ",74,1382.63,18.68,37.34,397,409,526,29.8,30.71,39.49,43.01
"DAVID.SCHLEMKO","D","20162017","S.J",61,887.33,14.55,29.18,296,303,228,35.79,36.64,27.57,56.49
"DAVID.WARSOFSKY","D","20162017","PIT",7,97.08,13.87,27.96,43,29,26,43.88,29.59,26.53,62.32
"DENIS.MALGIN","F","20162017","FLA",47,472.73,10.06,20.03,155,128,95,41.01,33.86,25.13,62
"DENNIS.RASMUSSEN","F","20162017","CHI",68,670.73,9.86,19.51,165,202,335,23.5,28.77,47.72,33
"DENNIS.SEIDENBERG","D","20162017","NYI",73,1257.53,17.23,34.21,324,420,354,29.51,38.25,32.24,47.79
"DENNIS.WIDEMAN","D","20162017","CGY",57,947.7,16.63,34.79,318,322,313,33.37,33.79,32.84,50.4
"DEREK.DORSETT","F","20162017","VAN",14,132.42,9.46,19.17,46,46,42,34.33,34.33,31.34,52.27
"DEREK.FORBORT","D","20162017","L.A",82,1439.47,17.55,35.27,479,544,417,33.26,37.78,28.96,53.46
"DEREK.GRANT","F","20162017","BUF",40,281.07,7.03,14.19,74,85,124,26.15,30.04,43.82,37.37
"DEREK.MACKENZIE","F","20162017","FLA",82,822.27,10.03,20.25,179,283,323,22.8,36.05,41.15,35.66
"DEREK.RYAN","F","20162017","CAR",67,800.72,11.95,23.53,298,237,209,40.05,31.85,28.09,58.78
"DEREK.STEPAN","F","20162017","NYR",81,1149.05,14.19,28.3,403,407,368,34.21,34.55,31.24,52.27
"DERICK.BRASSARD","F","20162017","OTT",81,1164.83,14.38,28.84,445,376,355,37.84,31.97,30.19,55.62
"DERRICK.POULIOT","D","20162017","PIT",11,140.02,12.73,25.74,45,41,45,34.35,31.3,34.35,50
"DERYK.ENGELLAND","D","20162017","CGY",81,1201.77,14.84,30.7,298,395,361,28.27,37.48,34.25,45.22
"DEVANTE.SMITH-PELLY","F","20162017","N.J",53,581.95,10.98,22.24,137,174,193,27.18,34.52,38.29,41.52
"DEVIN.SETOGUCHI","F","20162017","L.A",45,529.68,11.77,23.71,203,161,143,40.04,31.76,28.21,58.67
"DEVIN.SHORE","F","20162017","DAL",82,978.08,11.93,24.02,270,319,289,30.75,36.33,32.92,48.3
"DION.PHANEUF","D","20162017","OTT",81,1425.92,17.6,35.31,447,479,462,32.2,34.51,33.29,49.17
"DMITRIJ.JASKIN","F","20162017","STL",51,564.6,11.07,22.5,143,188,148,29.85,39.25,30.9,49.14
"DMITRY.KULIKOV","D","20162017","BUF",47,894.48,19.03,37.36,275,281,265,33.5,34.23,32.28,50.93
"DMITRY.ORLOV","D","20162017","WSH",82,1481.3,18.06,36.7,461,463,406,34.66,34.81,30.53,53.17
"DOMINIC.MOORE","F","20162017","BOS",82,862.15,10.51,21.56,207,242,313,27.17,31.76,41.08,39.81
"DOUGIE.HAMILTON","D","20162017","CGY",81,1301.13,16.06,33.17,394,492,432,29.89,37.33,32.78,47.7
"DRAKE.CAGGIULA","F","20162017","EDM",60,643.92,10.73,21.45,177,190,187,31.95,34.3,33.75,48.63
"DREW.DOUGHTY","D","20162017","L.A",82,1708.22,20.83,41.86,609,675,521,33.74,37.4,28.86,53.89
