"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"DMITRY.ORLOV","D","20122013","WSH",5,69.38,13.88,28.07,12,11,19,28.57,26.19,45.24,38.71
"DOUGIE.HAMILTON","D","20122013","BOS",42,625.03,14.88,29.85,193,194,170,34.65,34.83,30.52,53.17
"DOUGLAS.MURRAY","D","20122013","PIT",14,217.3,15.52,31.53,52,79,81,24.53,37.26,38.21,39.1
"DOUGLAS.MURRAY","D","20122013","S.J",29,409.83,14.13,29.03,137,131,129,34.51,33,32.49,51.5
"DRAYSON.BOWMAN","F","20122013","CAR",37,396.75,10.72,22.42,148,138,122,36.27,33.82,29.9,54.81
"DREW.DOUGHTY","D","20122013","L.A",48,992.88,20.68,41.83,351,370,285,34.89,36.78,28.33,55.19
"DREW.MILLER","F","20122013","DET",44,495.3,11.26,23.07,144,125,117,37.31,32.38,30.31,55.17
"DREW.SHORE","F","20122013","FLA",43,596.25,13.87,27.7,185,172,110,39.61,36.83,23.55,62.71
"DREW.STAFFORD","F","20122013","BUF",46,605.85,13.17,26.83,172,208,147,32.64,39.47,27.89,53.92
"DUNCAN.KEITH","D","20122013","CHI",47,880.7,18.74,37.51,294,338,241,33.68,38.72,27.61,54.95
"DUSTIN.BROWN","F","20122013","L.A",46,694.03,15.09,30.63,247,271,188,34.99,38.39,26.63,56.78
"DUSTIN.BYFUGLIEN","D","20122013","WPG",43,861.47,20.03,39.54,262,304,257,31.83,36.94,31.23,50.48
"DUSTIN.JEFFREY","F","20122013","PIT",24,259.43,10.81,22.1,71,85,74,30.87,36.96,32.17,48.97
"DUSTIN.PENNER","F","20122013","L.A",33,386.4,11.71,23.57,133,142,125,33.25,35.5,31.25,51.55
"DWIGHT.KING","F","20122013","L.A",47,575.65,12.25,24.74,177,182,159,34.17,35.14,30.69,52.68
"ED.JOVANOVSKI","D","20122013","FLA",6,73.08,12.18,25.6,31,26,21,39.74,33.33,26.92,59.62
"EMERSON.ETEM","F","20122013","ANA",38,386.68,10.18,20.45,121,128,92,35.48,37.54,26.98,56.81
"ERIC.BELANGER","F","20122013","EDM",26,276.88,10.65,22.11,66,90,131,23,31.36,45.64,33.5
"ERIC.BOULTON","F","20122013","NYI",15,84,5.6,10.81,26,20,20,39.39,30.3,30.3,56.52
"ERIC.BREWER","D","20122013","T.B",48,866.45,18.05,37.01,254,316,278,29.95,37.26,32.78,47.74
"ERIC.FEHR","F","20122013","WSH",41,482.27,11.76,23.75,141,163,154,30.79,35.59,33.62,47.8
"ERIC.GRYBA","D","20122013","OTT",33,575.63,17.44,35.35,168,202,172,31,37.27,31.73,49.41
"ERIC.NYSTROM","F","20122013","DAL",48,549.28,11.44,23.87,111,172,229,21.68,33.59,44.73,32.65
"ERIC.STAAL","F","20122013","CAR",48,754.03,15.71,32.31,300,319,230,35.34,37.57,27.09,56.6
"ERIC.TANGRADI","F","20122013","WPG",36,360.92,10.03,19.7,75,113,81,27.88,42.01,30.11,48.08
"ERIK.COLE","F","20122013","DAL",28,343.05,12.25,25.1,75,141,161,19.89,37.4,42.71,31.78
"ERIK.COLE","F","20122013","MTL",19,235.27,12.38,26.53,86,77,62,38.22,34.22,27.56,58.11
"ERIK.CONDRA","F","20122013","OTT",48,516.85,10.77,22.2,146,155,137,33.33,35.39,31.28,51.59
"ERIK.GUDBRANSON","D","20122013","FLA",32,523.85,16.37,32.31,157,189,133,32.78,39.46,27.77,54.14
"ERIK.GUSTAFSSON","D","20122013","PHI",27,458.7,16.99,35.44,98,183,144,23.06,43.06,33.88,40.5
"ERIK.JOHNSON","D","20122013","COL",31,503.82,16.25,33.51,160,211,158,30.25,39.89,29.87,50.31
"ERIK.KARLSSON","D","20122013","OTT",17,338.32,19.9,42.47,132,123,96,37.61,35.04,27.35,57.89
"EVANDER.KANE","F","20122013","WPG",48,800.48,16.68,33.04,251,260,213,34.67,35.91,29.42,54.09
"EVGENI.MALKIN","F","20122013","PIT",31,458.42,14.79,30.44,175,158,103,40.14,36.24,23.62,62.95
"FEDOR.TYUTIN","D","20122013","CBJ",48,893.3,18.61,36.95,250,327,265,29.69,38.84,31.47,48.54
"FILIP.FORSBERG","F","20122013","NSH",5,65.78,13.16,25.17,15,23,22,25,38.33,36.67,40.54
"FILIP.KUBA","D","20122013","FLA",44,743.88,16.91,33.68,225,272,225,31.16,37.67,31.16,50
"FRANCIS.BOUILLON","D","20122013","MTL",48,737.33,15.36,32.31,219,258,198,32.44,38.22,29.33,52.52
"FRANCOIS.BEAUCHEMIN","D","20122013","ANA",48,838.38,17.47,35.01,244,278,271,30.77,35.06,34.17,47.38
"FRANK.CORRADO","D","20122013","VAN",3,50.63,16.88,35.76,20,18,16,37.04,33.33,29.63,55.56
"FRANS.NIELSEN","F","20122013","NYI",48,637.28,13.28,26.26,178,234,192,29.47,38.74,31.79,48.11
"FRAZER.MCLAREN","F","20122013","TOR",35,177.53,5.07,10.33,67,76,54,34.01,38.58,27.41,55.37
"GABRIEL.BOURQUE","F","20122013","NSH",34,464.83,13.67,27.53,119,144,139,29.6,35.82,34.58,46.12
"GABRIEL.DUMONT","F","20122013","MTL",10,91.65,9.17,19.34,33,36,33,32.35,35.29,32.35,50
"GABRIEL.LANDESKOG","F","20122013","COL",36,524.02,14.56,29.48,154,185,181,29.62,35.58,34.81,45.97
"GEORGE.PARROS","F","20122013","FLA",39,256.62,6.58,13.12,86,77,62,38.22,34.22,27.56,58.11
"GRANT.CLITSOME","D","20122013","WPG",44,711.87,16.18,32.11,200,239,195,31.55,37.7,30.76,50.63
"GREGORY.CAMPBELL","F","20122013","BOS",48,524.85,10.93,21.85,145,149,163,31.73,32.6,35.67,47.08
"GREG.RALLO","F","20122013","FLA",10,93.97,9.4,18.46,24,27,16,35.82,40.3,23.88,60
"GREG.ZANON","D","20122013","COL",44,723.18,16.44,33.42,198,234,196,31.53,37.26,31.21,50.25
"GUILLAUME.LATENDRESSE","F","20122013","OTT",27,332.52,12.32,25.48,106,119,80,34.75,39.02,26.23,56.99
"GUSTAV.NYQUIST","F","20122013","DET",22,236.82,10.76,21.75,79,71,52,39.11,35.15,25.74,60.31
"HAL.GILL","D","20122013","NSH",32,343.03,10.72,21,81,92,116,28.03,31.83,40.14,41.12
"HARRY.ZOLNIERCZYK","F","20122013","PHI",7,51.23,7.32,15.45,11,21,10,26.19,50,23.81,52.38
"HENRIK.SEDIN","F","20122013","VAN",48,733.2,15.28,31.11,323,235,187,43.36,31.54,25.1,63.33
"HENRIK.TALLINDER","D","20122013","N.J",25,393.82,15.75,32.84,116,150,92,32.4,41.9,25.7,55.77
"HENRIK.ZETTERBERG","F","20122013","DET",46,688.48,14.97,30.86,246,220,158,39.42,35.26,25.32,60.89
"IAN.COLE","D","20122013","STL",15,250.45,16.7,33.8,80,104,76,30.77,40,29.23,51.28
"IAN.WHITE","D","20122013","DET",25,423.13,16.93,34.61,128,113,103,37.21,32.85,29.94,55.41
"ILYA.KOVALCHUK","F","20122013","N.J",37,625.25,16.9,34.82,213,205,181,35.56,34.22,30.22,54.06
"JACK.HILLEN","D","20122013","WSH",23,378.02,16.44,32.76,112,144,104,31.11,40,28.89,51.85
"JACK.JOHNSON","D","20122013","CBJ",44,847.5,19.26,38.4,206,286,265,27.21,37.78,35.01,43.74
"JACK.SKILLE","F","20122013","FLA",40,476.8,11.92,24.07,108,174,118,27,43.5,29.5,47.79
"JACOB.JOSEFSON","F","20122013","N.J",22,227.78,10.35,21.58,56,83,69,26.92,39.9,33.17,44.8
"JADEN.SCHWARTZ","F","20122013","STL",45,532.58,11.84,24.01,160,163,151,33.76,34.39,31.86,51.45
"JAKE.GARDINER","D","20122013","TOR",12,210.38,17.53,36.4,60,76,65,29.85,37.81,32.34,48
"JAKE.MUZZIN","D","20122013","L.A",45,695.17,15.45,31.11,278,242,178,39.83,34.67,25.5,60.96
"JAKOB.SILFVERBERG","F","20122013","OTT",48,625.8,13.04,26.88,208,219,129,37.41,39.39,23.2,61.72
"JAKUB.KINDL","D","20122013","DET",41,635.95,15.51,31.71,207,187,141,38.69,34.95,26.36,59.48
"JAKUB.VORACEK","F","20122013","PHI",48,634.05,13.21,27.81,204,258,213,30.22,38.22,31.56,48.92
"JAMAL.MAYERS","F","20122013","CHI",19,123.2,6.48,13.52,44,35,34,38.94,30.97,30.09,56.41
"JAMES.NEAL","F","20122013","PIT",40,528.17,13.2,27.16,188,195,134,36.36,37.72,25.92,58.39
"JAMES.SHEPPARD","F","20122013","S.J",32,360.67,11.27,22.31,106,119,103,32.32,36.28,31.4,50.72
"JAMES.VAN RIEMSDYK","F","20122013","TOR",48,712.65,14.85,30.38,191,258,205,29.2,39.45,31.35,48.23
"JAMES.WISNIEWSKI","D","20122013","CBJ",30,534.65,17.82,35.85,150,176,127,33.11,38.85,28.04,54.15
"JAMES.WRIGHT","F","20122013","WPG",38,381.42,10.04,19.8,99,113,110,30.75,35.09,34.16,47.37
"JAMIE.BENN","F","20122013","DAL",41,644.97,15.73,32.77,230,225,171,36.74,35.94,27.32,57.36
"JAMIE.MCBAIN","D","20122013","CAR",40,641.87,16.05,33.02,211,242,173,33.71,38.66,27.64,54.95
"JAMIE.MCGINN","F","20122013","COL",47,658.15,14,28.38,221,265,175,33.43,40.09,26.48,55.81
"JAMIE.OLEKSIAK","D","20122013","DAL",16,222.7,13.92,28.72,78,81,51,37.14,38.57,24.29,60.47
"JAN.HEJDA","D","20122013","COL",46,765.78,16.65,33.61,228,253,233,31.93,35.43,32.63,49.46
"JANNIK.HANSEN","F","20122013","VAN",47,632.67,13.46,27.37,175,222,159,31.47,39.93,28.6,52.4
"JARED.BOLL","F","20122013","CBJ",43,343.12,7.98,15.91,91,124,105,28.44,38.75,32.81,46.43
"JARED.COWEN","D","20122013","OTT",7,118.1,16.87,34.69,46,42,29,39.32,35.9,24.79,61.33
"JARED.SPURGEON","D","20122013","MIN",39,634.73,16.28,33.27,197,219,169,33.68,37.44,28.89,53.83
"JAROME.IGINLA","F","20122013","CGY",31,474.9,15.32,31.56,163,185,187,30.47,34.58,34.95,46.57
"JAROME.IGINLA","F","20122013","PIT",13,173.83,13.37,27.37,59,62,40,36.65,38.51,24.84,59.6
"JAROMIR.JAGR","F","20122013","BOS",11,175.3,15.94,31.02,56,50,59,33.94,30.3,35.76,48.7
"JAROMIR.JAGR","F","20122013","DAL",34,497.25,14.62,30.72,167,155,133,36.7,34.07,29.23,55.67
"JARRED.TINORDI","D","20122013","MTL",8,86.47,10.81,22.34,30,30,15,40,40,20,66.67
"JARRET.STOLL","F","20122013","L.A",48,595.55,12.41,25.09,179,203,190,31.29,35.49,33.22,48.51
"JASON.CHIMERA","F","20122013","WSH",47,575.88,12.25,25.04,181,203,211,30.42,34.12,35.46,46.17
"JASON.DEMERS","D","20122013","S.J",22,350.68,15.94,31.54,116,111,109,34.52,33.04,32.44,51.56
"JASON.GARRISON","D","20122013","VAN",47,792.25,16.86,34.32,267,275,256,33.46,34.46,32.08,51.05
"JASON.POMINVILLE","F","20122013","BUF",37,528.98,14.3,29.55,185,192,208,31.62,32.82,35.56,47.07
"JASON.POMINVILLE","F","20122013","MIN",10,146.38,14.64,27.58,67,31,31,51.94,24.03,24.03,68.37
"JASON.SPEZZA","F","20122013","OTT",5,73.47,14.69,30.09,34,38,21,36.56,40.86,22.58,61.82
"JASON.ZUCKER","F","20122013","MIN",20,213.03,10.65,22.3,50,63,72,27.03,34.05,38.92,40.98
"JAY.BEAGLE","F","20122013","WSH",48,468.12,9.75,19.84,118,163,176,25.82,35.67,38.51,40.14
"JAY.BOUWMEESTER","D","20122013","CGY",33,651.68,19.75,40.72,180,269,258,25.46,38.05,36.49,41.1
"JAY.BOUWMEESTER","D","20122013","STL",14,263.3,18.81,36.64,83,91,98,30.51,33.46,36.03,45.86
"JAY.HARRISON","D","20122013","CAR",47,799.2,17,34.99,282,252,235,36.67,32.77,30.56,54.55
"JAY.MCCLEMENT","F","20122013","TOR",48,543.72,11.33,23.18,129,205,338,19.2,30.51,50.3,27.62
"JAY.PANDOLFO","F","20122013","BOS",18,141.07,7.84,15.27,35,51,46,26.52,38.64,34.85,43.21
"JAY.ROSEHILL","F","20122013","PHI",11,72.82,6.62,13.69,9,20,38,13.43,29.85,56.72,19.15
"JEAN-GABRIEL.PAGEAU","F","20122013","OTT",9,93.3,10.37,21.61,26,23,25,35.14,31.08,33.78,50.98
"JEFF.CARTER","F","20122013","L.A",48,641.37,13.36,27.02,243,215,178,38.21,33.81,27.99,57.72
"JEFF.HALPERN","F","20122013","MTL",16,152.63,9.54,19.82,33,54,92,18.44,30.17,51.4,26.4
"JEFF.HALPERN","F","20122013","NYR",30,210.32,7.01,14.21,35,64,103,17.33,31.68,50.99,25.36
"JEFF.PETRY","D","20122013","EDM",48,847.92,17.66,36.51,226,294,230,30.13,39.2,30.67,49.56
"JEFF.SCHULTZ","D","20122013","WSH",26,330.37,12.71,26.44,94,102,116,30.13,32.69,37.18,44.76
"JEFF.SKINNER","F","20122013","CAR",42,637.22,15.17,31.28,199,205,197,33.11,34.11,32.78,50.25
"JERRED.SMITHSON","F","20122013","EDM",10,87.48,8.75,18.8,24,32,27,28.92,38.55,32.53,47.06
"JERRED.SMITHSON","F","20122013","FLA",35,289.25,8.26,16.59,102,108,116,31.29,33.13,35.58,46.79
"JESSE.JOENSUU","F","20122013","NYI",7,70.85,10.12,19.09,16,14,19,32.65,28.57,38.78,45.71
"JIMMY.HAYES","F","20122013","CHI",10,136.32,13.63,25.91,39,38,35,34.82,33.93,31.25,52.7
"JIM.O'BRIEN","F","20122013","OTT",29,264.05,9.11,19.09,81,73,91,33.06,29.8,37.14,47.09
"JIM.SLATER","F","20122013","WPG",26,218.2,8.39,16.73,49,60,122,21.21,25.97,52.81,28.65
"JIRI.HUDLER","F","20122013","CGY",42,583.07,13.88,28.28,166,190,213,29.17,33.39,37.43,43.8
"JIRI.TLUSTY","F","20122013","CAR",48,683.63,14.24,29.29,270,298,192,35.53,39.21,25.26,58.44
"JOAKIM.ANDERSSON","F","20122013","DET",38,399.1,10.5,21.1,116,102,100,36.48,32.08,31.45,53.7
"JOCHEN.HECHT","F","20122013","BUF",47,550.52,11.71,24.01,154,207,157,29.73,39.96,30.31,49.52
"JOE.CORVO","D","20122013","CAR",40,618,15.45,31.91,214,241,183,33.54,37.77,28.68,53.9
"JOE.FINLEY","D","20122013","NYI",16,186.7,11.67,23.35,51,67,50,30.36,39.88,29.76,50.5
"JOEL.WARD","F","20122013","WSH",39,457.53,11.73,24.05,115,159,151,27.06,37.41,35.53,43.23
"JOE.PAVELSKI","F","20122013","S.J",48,670.95,13.98,27.78,242,245,238,33.38,33.79,32.83,50.42
"JOE.THORNTON","F","20122013","S.J",48,682.78,14.22,28.27,248,225,240,34.78,31.56,33.66,50.82
"JOE.VITALE","F","20122013","PIT",33,307.55,9.32,19.35,68,105,95,25.37,39.18,35.45,41.72
"JOEY.CRABB","F","20122013","WSH",26,216.62,8.33,17.23,48,72,59,26.82,40.22,32.96,44.86
"JOFFREY.LUPUL","F","20122013","TOR",16,209.7,13.11,27.01,59,81,65,28.78,39.51,31.71,47.58
"JOHAN.FRANZEN","F","20122013","DET",41,572.85,13.97,28.7,210,195,161,37.1,34.45,28.45,56.6
"JOHN.CARLSON","D","20122013","WSH",48,845.55,17.62,35.84,264,321,276,30.66,37.28,32.06,48.89
"JOHN.ERSKINE","D","20122013","WSH",30,482.4,16.08,32.71,132,166,160,28.82,36.24,34.93,45.21
"JOHN-MICHAEL.LILES","D","20122013","TOR",32,508.67,15.9,33.07,143,167,150,31.09,36.3,32.61,48.81
"JOHN.MITCHELL","F","20122013","COL",47,638.18,13.58,27.52,167,196,206,29.35,34.45,36.2,44.77
"JOHN.MOORE","D","20122013","CBJ",17,234.85,13.81,28.22,68,70,71,32.54,33.49,33.97,48.92
"JOHN.MOORE","D","20122013","NYR",13,141.48,10.88,21.75,50,41,42,37.59,30.83,31.58,54.35
"JOHNNY.BOYCHUK","D","20122013","BOS",44,769.38,17.49,35.08,238,267,248,31.61,35.46,32.93,48.97
"JOHNNY.ODUYA","D","20122013","CHI",48,821.97,17.12,34.27,267,279,250,33.54,35.05,31.41,51.64
"JOHN.SCOTT","F","20122013","BUF",34,183.6,5.4,10.87,50,59,44,32.68,38.56,28.76,53.19
"JOHN.TAVARES","F","20122013","NYI",48,807.27,16.82,33.27,279,265,180,38.54,36.6,24.86,60.78
"JONAS.BRODIN","D","20122013","MIN",45,862.28,19.16,39.22,264,317,300,29.97,35.98,34.05,46.81
"JONATHAN.ERICSSON","D","20122013","DET",45,799.6,17.77,36.23,262,273,227,34.38,35.83,29.79,53.58
"JONATHAN.HUBERDEAU","F","20122013","FLA",48,683.25,14.23,28.48,239,232,138,39.24,38.1,22.66,63.4
"JONATHAN.RHEAULT","F","20122013","FLA",5,51.63,10.33,19.33,7,21,12,17.5,52.5,30,36.84
"JONATHAN.TOEWS","F","20122013","CHI",47,697.1,14.83,29.69,241,326,194,31.67,42.84,25.49,55.4
"JONATHON.BLUM","D","20122013","NSH",35,448.82,12.82,25.53,104,113,132,29.8,32.38,37.82,44.07
"JONI.PITKANEN","D","20122013","CAR",22,381.22,17.33,36.8,130,164,116,31.71,40,28.29,52.85
"JORDAN.CARON","F","20122013","BOS",17,155.07,9.12,17.71,34,48,41,27.64,39.02,33.33,45.33
"JORDAN.EBERLE","F","20122013","EDM",48,732.88,15.27,31.56,182,266,197,28.22,41.24,30.54,48.02
"JORDAN.LEOPOLD","D","20122013","BUF",24,393.02,16.38,34.17,110,125,121,30.9,35.11,33.99,47.62
"JORDAN.LEOPOLD","D","20122013","STL",15,233.15,15.54,31.16,85,61,52,42.93,30.81,26.26,62.04
"JORDAN.NOLAN","F","20122013","L.A",44,366.03,8.32,16.83,107,82,62,42.63,32.67,24.7,63.31
"JORDAN.SCHROEDER","F","20122013","VAN",31,345.33,11.14,22.78,113,114,76,37.29,37.62,25.08,59.79
"JORDAN.STAAL","F","20122013","CAR",48,728,15.17,31.19,215,235,247,30.85,33.72,35.44,46.54
"JORDIE.BENN","D","20122013","DAL",26,356.92,13.73,28.88,112,128,115,31.55,36.06,32.39,49.34
"JORDIN.TOOTOO","F","20122013","DET",42,375.55,8.94,18.45,133,101,88,41.3,31.37,27.33,60.18
"JOSH.BAILEY","F","20122013","NYI",38,534.18,14.06,27.26,146,188,150,30.17,38.84,30.99,49.32
"JOSH.GORGES","D","20122013","MTL",48,838.22,17.46,36.73,263,367,271,29.19,40.73,30.08,49.25
"J.T..MILLER","F","20122013","NYR",26,308.53,11.87,23.36,87,83,56,38.5,36.73,24.78,60.84
"JUSSI.JOKINEN","F","20122013","CAR",33,376.18,11.4,23.89,125,133,132,32.05,34.1,33.85,48.64
"JUSSI.JOKINEN","F","20122013","PIT",10,113.62,11.36,22.92,27,50,42,22.69,42.02,35.29,39.13
"JUSTIN.ABDELKADER","F","20122013","DET",48,646.53,13.47,27.66,186,212,166,32.98,37.59,29.43,52.84
"JUSTIN.BRAUN","D","20122013","S.J",41,650.88,15.88,31.38,214,228,207,32.97,35.13,31.9,50.83
"JUSTIN.FALK","D","20122013","MIN",36,420.6,11.68,24.1,115,129,121,31.51,35.34,33.15,48.73
"JUSTIN.FAULK","D","20122013","CAR",38,678.68,17.86,36.51,206,269,242,28.73,37.52,33.75,45.98
"JUSTIN.SCHULTZ","D","20122013","EDM",48,832.18,17.34,35.84,232,287,259,29.82,36.89,33.29,47.25
"JUSTIN.WILLIAMS","F","20122013","L.A",48,684.27,14.26,28.83,253,261,183,36.3,37.45,26.26,58.03
"KARL.ALZNER","D","20122013","WSH",48,869.88,18.12,36.87,273,316,313,30.27,35.03,34.7,46.59
"KASPARS.DAUGAVINS","F","20122013","BOS",6,56.57,9.43,17.58,18,15,10,41.86,34.88,23.26,64.29
"KASPARS.DAUGAVINS","F","20122013","OTT",19,171.72,9.04,18.84,51,54,66,29.82,31.58,38.6,43.59
"KEATON.ELLERBY","D","20122013","FLA",9,125.55,13.95,29.94,37,44,35,31.9,37.93,30.17,51.39
"KEATON.ELLERBY","D","20122013","L.A",35,431.32,12.32,24.63,146,126,94,39.89,34.43,25.68,60.83
"KEITH.AUCOIN","F","20122013","NYI",41,467.85,11.41,22.64,120,155,131,29.56,38.18,32.27,47.81
"KEITH.AULIE","D","20122013","T.B",45,545.53,12.12,24.92,123,193,115,28.54,44.78,26.68,51.68
"KEITH.BALLARD","D","20122013","VAN",36,507.62,14.1,28.96,142,160,148,31.56,35.56,32.89,48.97
"KEITH.YANDLE","D","20122013","ARI",48,887.03,18.48,37.39,330,268,228,39.95,32.45,27.6,59.14
"KENT.HUSKINS","D","20122013","DET",11,140.82,12.8,28.19,51,40,34,40.8,32,27.2,60
"KENT.HUSKINS","D","20122013","PHI",8,113.17,14.15,29.84,26,34,41,25.74,33.66,40.59,38.81
"KEVIN.BIEKSA","D","20122013","VAN",36,634.12,17.61,36.15,192,210,200,31.89,34.88,33.22,48.98
"KEVIN.HENDERSON","F","20122013","NSH",4,54.88,13.72,26.67,9,17,19,20,37.78,42.22,32.14
"KEVIN.KLEIN","D","20122013","NSH",47,811.9,17.27,34.22,201,249,264,28.15,34.87,36.97,43.23
"KEVIN.PORTER","F","20122013","BUF",31,404.07,13.03,26.32,109,123,107,32.15,36.28,31.56,50.46
"KEVIN.SHATTENKIRK","D","20122013","STL",48,789.8,16.45,33.47,266,236,207,37.52,33.29,29.2,56.24
"KEVIN.WESTGARTH","F","20122013","CAR",31,175.77,5.67,11.47,51,71,36,32.28,44.94,22.78,58.62
"KIMMO.TIMONEN","D","20122013","PHI",45,657.27,14.61,30.83,216,292,205,30.29,40.95,28.75,51.31
"KORBINIAN.HOLZER","D","20122013","TOR",22,341.87,15.54,31.5,99,144,138,25.98,37.8,36.22,41.77
"KRIS.LETANG","D","20122013","PIT",35,645.22,18.43,38.06,185,221,196,30.73,36.71,32.56,48.56
"KRIS.RUSSELL","D","20122013","STL",33,483.38,14.65,30.32,152,150,111,36.8,36.32,26.88,57.79
"KRIS.VERSTEEG","F","20122013","FLA",10,139.25,13.93,27.61,51,43,28,41.8,35.25,22.95,64.56
"KRYS.BARCH","F","20122013","N.J",22,128.67,5.85,12.28,25,44,19,28.41,50,21.59,56.82
"KURTIS.FOSTER","D","20122013","PHI",23,265.27,11.53,23.97,66,97,82,26.94,39.59,33.47,44.59
"KYLE.BRODZIAK","F","20122013","MIN",48,652.28,13.59,27.85,147,228,255,23.33,36.19,40.48,36.57
"KYLE.CHIPCHURA","F","20122013","ARI",46,434.18,9.44,19.15,138,132,102,37.1,35.48,27.42,57.5
"KYLE.CLIFFORD","F","20122013","L.A",48,470.57,9.8,19.82,139,127,95,38.5,35.18,26.32,59.4
"KYLE.OKPOSO","F","20122013","NYI",48,721.72,15.04,29.74,206,238,197,32.14,37.13,30.73,51.12
"KYLE.PALMIERI","F","20122013","ANA",42,458.02,10.91,21.77,150,159,126,34.48,36.55,28.97,54.35
"KYLE.QUINCEY","D","20122013","DET",36,563.23,15.65,32.35,185,151,133,39.45,32.2,28.36,58.18
"KYLE.TURRIS","F","20122013","OTT",48,714.75,14.89,30.7,228,255,194,33.68,37.67,28.66,54.03
"KYLE.WELLWOOD","F","20122013","WPG",39,467.82,12,23.6,106,116,116,31.36,34.32,34.32,47.75
"LADISLAV.SMID","D","20122013","EDM",48,812.17,16.92,34.97,216,280,235,29.55,38.3,32.15,47.89
"LARS.ELLER","F","20122013","MTL",46,572.78,12.45,26.01,175,202,180,31.42,36.27,32.32,49.3
"LAURI.KORPIKOSKI","F","20122013","ARI",36,478.52,13.29,27.28,137,174,171,28.42,36.1,35.48,44.48
"LEE.STEMPNIAK","F","20122013","CGY",47,655.37,13.94,28.44,190,241,253,27.78,35.23,36.99,42.89
"LENNART.PETRELL","F","20122013","EDM",35,308.92,8.83,18.41,63,78,108,25.3,31.33,43.37,36.84
"LEO.KOMAROV","F","20122013","TOR",42,496.95,11.83,24.32,137,174,186,27.57,35.01,37.42,42.41
"LOGAN.COUTURE","F","20122013","S.J",48,658.12,13.71,27.25,215,240,220,31.85,35.56,32.59,49.43
"LOUI.ERIKSSON","F","20122013","DAL",48,713.92,14.87,31.03,228,240,219,33.19,34.93,31.88,51.01
"LUBOMIR.VISNOVSKY","D","20122013","NYI",35,642.57,18.36,35.68,193,221,151,34.16,39.12,26.73,56.1
"LUCA.SBISA","D","20122013","ANA",41,692.58,16.89,33.81,204,246,193,31.73,38.26,30.02,51.39
"LUKE.SCHENN","D","20122013","PHI",47,860.15,18.3,38.44,236,317,267,28.78,38.66,32.56,46.92
"MAGNUS.PAAJARVI","F","20122013","EDM",42,507.77,12.09,24.82,148,163,142,32.67,35.98,31.35,51.03
"MANNY.MALHOTRA","F","20122013","VAN",9,72.63,8.07,16.65,14,17,43,18.92,22.97,58.11,24.56
"MARC-ANDRE.BERGERON","D","20122013","CAR",13,150.82,11.6,23.07,76,48,31,49.03,30.97,20,71.03
"MARC-ANDRE.BERGERON","D","20122013","T.B",12,116.13,9.68,20.57,59,36,18,52.21,31.86,15.93,76.62
"MARC-EDOUARD.VLASIC","D","20122013","S.J",48,863.3,17.99,35.74,257,291,291,30.63,34.68,34.68,46.9
"MARCEL.GOC","F","20122013","FLA",42,595.65,14.18,27.9,208,221,188,33.71,35.82,30.47,52.53
"MARC.METHOT","D","20122013","OTT",47,867.5,18.46,38.18,279,320,256,32.63,37.43,29.94,52.15
"MARCO.SCANDELLA","D","20122013","MIN",6,79.33,13.22,26.55,22,28,30,27.5,35,37.5,42.31
"MARC.STAAL","D","20122013","NYR",21,423.43,20.16,42.03,150,145,111,36.95,35.71,27.34,57.47
"MARCUS.FOLIGNO","F","20122013","BUF",47,554.87,11.81,24.2,171,176,134,35.55,36.59,27.86,56.07
"MARCUS.JOHANSSON","F","20122013","WSH",34,468.83,13.79,27.92,151,161,131,34.09,36.34,29.57,53.55
"MARCUS.KRUGER","F","20122013","CHI",47,526.2,11.2,22.41,172,137,265,29.97,23.87,46.17,39.36
"MAREK.ZIDLICKY","D","20122013","N.J",48,801.95,16.71,34.26,260,320,183,34.08,41.94,23.98,58.69
"MARIAN.GABORIK","F","20122013","CBJ",12,184.18,15.35,29.32,63,57,43,38.65,34.97,26.38,59.43
"MARIAN.GABORIK","F","20122013","NYR",35,542.43,15.5,31.08,229,171,112,44.73,33.4,21.88,67.16
"MARIAN.HOSSA","F","20122013","CHI",40,543.27,13.58,27.36,192,263,150,31.74,43.47,24.79,56.14
"MARK.BOROWIECKI","D","20122013","OTT",6,64.78,10.8,22.28,20,33,10,31.75,52.38,15.87,66.67
"MARK.CUNDARI","D","20122013","CGY",4,67.55,16.89,33.41,16,25,17,27.59,43.1,29.31,48.48
"MARK.EATON","D","20122013","PIT",23,367.78,15.99,31.85,100,126,117,29.15,36.73,34.11,46.08
"MARK.FAYNE","D","20122013","N.J",31,475.82,15.35,31.81,127,200,144,26.96,42.46,30.57,46.86
"MARK.FISTRIC","D","20122013","EDM",25,328.1,13.12,27.79,82,110,100,28.08,37.67,34.25,45.05
"MARK.FRASER","D","20122013","TOR",45,664.57,14.77,29.99,147,189,217,26.58,34.18,39.24,40.38
"MARK.GIORDANO","D","20122013","CGY",47,835.8,17.78,36.25,242,340,357,25.77,36.21,38.02,40.4
"MARK.LETESTU","F","20122013","CBJ",46,595.97,12.96,25.8,167,198,189,30.14,35.74,34.12,46.91
"MARK.OLVER","F","20122013","COL",32,277.08,8.66,17.84,73,83,54,34.76,39.52,25.71,57.48
"MARK.PYSYK","D","20122013","BUF",19,284.32,14.96,30.08,70,83,86,29.29,34.73,35.98,44.87
