"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"DENNIS.WIDEMAN","D","20102011","FLA",61,1042.78,17.09,35.2,307,339,290,32.8,36.22,30.98,51.42
"DENNIS.WIDEMAN","D","20102011","WSH",14,235.92,16.85,34.06,69,74,71,32.24,34.58,33.18,49.29
"DEREK.BOOGAARD","F","20102011","NYR",22,99.28,4.51,9.68,23,37,15,30.67,49.33,20,60.53
"DEREK.DORSETT","F","20102011","CBJ",76,872.18,11.48,23.79,182,359,259,22.75,44.88,32.38,41.27
"DEREK.JOSLIN","D","20102011","CAR",17,239,14.06,29.7,64,83,79,28.32,36.73,34.96,44.76
"DEREK.JOSLIN","D","20102011","S.J",17,199.23,11.72,23.54,63,62,49,36.21,35.63,28.16,56.25
"DEREK.MACKENZIE","F","20102011","CBJ",63,549.98,8.73,18.17,168,156,107,38.98,36.19,24.83,61.09
"DEREK.MORRIS","D","20102011","ARI",77,1348.32,17.51,36.05,474,530,476,32.03,35.81,32.16,49.89
"DEREK.ROY","F","20102011","BUF",35,486.97,13.91,29.5,147,142,105,37.31,36.04,26.65,58.33
"DEREK.SMITH","D","20102011","OTT",9,131.15,14.57,29.57,48,24,17,53.93,26.97,19.1,73.85
"DEREK.STEPAN","F","20102011","NYR",82,1087,13.26,27.39,315,328,183,38.14,39.71,22.15,63.25
"DERICK.BRASSARD","F","20102011","CBJ",74,1022.63,13.82,28.57,334,309,207,39.29,36.35,24.35,61.74
"DERYK.ENGELLAND","D","20102011","PIT",63,808.97,12.84,27.05,235,259,196,34.06,37.54,28.41,54.52
"DEVIN.SETOGUCHI","F","20102011","S.J",72,938.45,13.03,26.56,319,355,255,34.34,38.21,27.45,55.57
"DION.PHANEUF","D","20102011","TOR",66,1252.27,18.97,39.64,351,474,364,29.52,39.87,30.61,49.09
"DJ.KING","F","20102011","WSH",16,90.05,5.63,11.47,31,29,22,37.8,35.37,26.83,58.49
"DMITRY.KULIKOV","D","20102011","FLA",72,1164.03,16.17,32.87,357,361,324,34.26,34.64,31.09,52.42
"DOMINIC.MOORE","F","20102011","T.B",77,949.67,12.33,25.66,248,365,277,27.87,41.01,31.12,47.24
"DOUG.JANIK","D","20102011","DET",7,86.25,12.32,26.66,20,37,25,24.39,45.12,30.49,44.44
"DOUGLAS.MURRAY","D","20102011","S.J",73,1235.78,16.93,34.37,408,443,368,33.47,36.34,30.19,52.58
"DOUG.WEIGHT","F","20102011","NYI",18,224.07,12.45,27.22,51,61,53,30.91,36.97,32.12,49.04
"DRAYSON.BOWMAN","F","20102011","CAR",22,205.93,9.36,20.16,44,88,53,23.78,47.57,28.65,45.36
"DREW.DOUGHTY","D","20102011","L.A",76,1447.98,19.05,39.04,434,448,382,34.34,35.44,30.22,53.19
"DREW.MILLER","F","20102011","DET",67,629.43,9.39,19.3,192,198,145,35.89,37.01,27.1,56.97
"DREW.STAFFORD","F","20102011","BUF",62,800.42,12.91,26.56,231,306,184,32.04,42.44,25.52,55.66
"DUNCAN.KEITH","D","20102011","CHI",82,1704.93,20.79,41.93,554,572,447,35.22,36.36,28.42,55.34
"DUSTIN.BOYD","F","20102011","MTL",10,86.17,8.62,18.04,25,23,20,36.76,33.82,29.41,55.56
"DUSTIN.BROWN","F","20102011","L.A",82,1206.9,14.72,30.25,365,386,327,33.86,35.81,30.33,52.75
"DUSTIN.BYFUGLIEN","D","20102011","ATL",81,1528.38,18.87,38.07,517,551,417,34.81,37.1,28.08,55.35
"DUSTIN.JEFFREY","F","20102011","PIT",25,265.5,10.62,21.69,74,81,63,33.94,37.16,28.9,54.01
"DUSTIN.PENNER","F","20102011","EDM",62,844.35,13.62,28.51,219,342,222,27.97,43.68,28.35,49.66
"DUSTIN.PENNER","F","20102011","L.A",19,253.93,13.36,27.44,70,76,83,30.57,33.19,36.24,45.75
"DWIGHT.KING","F","20102011","L.A",6,69.63,11.6,24.69,17,25,18,28.33,41.67,30,48.57
"DYLAN.REESE","D","20102011","NYI",27,353.08,13.08,26.91,102,114,103,31.97,35.74,32.29,49.76
"ED.JOVANOVSKI","D","20102011","ARI",50,812.43,16.25,33.56,217,307,277,27.09,38.33,34.58,43.93
"ERIC.BELANGER","F","20102011","ARI",82,1127.67,13.75,28.21,355,377,407,31.17,33.1,35.73,46.59
"ERIC.BOULTON","F","20102011","ATL",69,610.32,8.85,17.73,167,206,167,30.93,38.15,30.93,50
"ERIC.BREWER","D","20102011","STL",54,982.28,18.19,37.73,281,353,296,30.22,37.96,31.83,48.7
"ERIC.BREWER","D","20102011","T.B",22,390.25,17.74,36.77,83,167,153,20.6,41.44,37.97,35.17
"ERIC.FEHR","F","20102011","WSH",51,541.33,10.61,22.06,199,205,155,35.6,36.67,27.73,56.21
"ERIC.GODARD","F","20102011","PIT",19,97.52,5.13,11.35,29,20,30,36.71,25.32,37.97,49.15
"ERIC.NYSTROM","F","20102011","MIN",82,936.8,11.42,23.6,171,349,303,20.78,42.41,36.82,36.08
"ERIC.STAAL","F","20102011","CAR",81,1247.13,15.4,32.39,404,463,417,31.46,36.06,32.48,49.21
"ERIC.TANGRADI","F","20102011","PIT",15,142.23,9.48,21.16,41,33,36,37.27,30,32.73,53.25
"ERIK.CHRISTENSEN","F","20102011","NYR",63,653.92,10.38,21.57,191,228,171,32.37,38.64,28.98,52.76
"ERIK.COLE","F","20102011","CAR",81,1136.3,14.03,29.23,359,435,376,30.68,37.18,32.14,48.84
"ERIK.CONDRA","F","20102011","OTT",26,338.23,13.01,26.68,92,124,66,32.62,43.97,23.4,58.23
"ERIK.JOHNSON","D","20102011","COL",22,405.77,18.44,37.09,150,165,158,31.71,34.88,33.4,48.7
"ERIK.JOHNSON","D","20102011","STL",55,922.77,16.78,34.77,328,331,263,35.57,35.9,28.52,55.5
"ERIK.KARLSSON","D","20102011","OTT",75,1359.87,18.13,37.03,398,434,293,35.38,38.58,26.04,57.6
"ETHAN.MOREAU","F","20102011","CBJ",37,392.73,10.61,22.15,86,134,129,24.64,38.4,36.96,40
"EVANDER.KANE","F","20102011","ATL",73,1055.93,14.46,29.3,318,370,268,33.26,38.7,28.03,54.27
"EVGENI.MALKIN","F","20102011","PIT",43,607.37,14.12,30.14,200,226,167,33.73,38.11,28.16,54.5
"EVGENY.DADONOV","F","20102011","FLA",36,474.6,13.18,26.23,127,140,124,32.48,35.81,31.71,50.6
"EVGENY.GRACHEV","F","20102011","NYR",8,60.65,7.58,16.05,21,21,12,38.89,38.89,22.22,63.64
"FEDOR.TYUTIN","D","20102011","CBJ",80,1340.03,16.75,34.62,360,468,377,29.88,38.84,31.29,48.85
"FERNANDO.PISANI","F","20102011","CHI",60,647.38,10.79,21.64,131,234,233,21.91,39.13,38.96,35.99
"FILIP.KUBA","D","20102011","OTT",64,1015.48,15.87,32.46,300,341,241,34.01,38.66,27.32,55.45
"FRANCIS.BOUILLON","D","20102011","NSH",44,766.13,17.41,35.53,196,262,253,27.57,36.85,35.58,43.65
"FRANCIS.LESSARD","F","20102011","OTT",24,92.47,3.85,7.92,23,30,12,35.38,46.15,18.46,65.71
"FRANCOIS.BEAUCHEMIN","D","20102011","ANA",27,464.15,17.19,35.06,131,165,103,32.83,41.35,25.81,55.98
"FRANCOIS.BEAUCHEMIN","D","20102011","TOR",54,1015.7,18.81,39.18,265,367,265,29.54,40.91,29.54,50
"FRANS.NIELSEN","F","20102011","NYI",71,857.18,12.07,25.16,221,387,307,24.15,42.3,33.55,41.86
"FREDDY.MEYER","D","20102011","ATL",15,211.72,14.11,28.01,53,72,69,27.32,37.11,35.57,43.44
"FREDRIK.MODIN","F","20102011","ATL",36,368.62,10.24,20.99,104,116,96,32.91,36.71,30.38,52
"FREDRIK.SJOSTROM","F","20102011","TOR",66,616.45,9.34,19.6,150,202,178,28.3,38.11,33.58,45.73
"GEORGE.PARROS","F","20102011","ANA",78,497.93,6.38,13.1,168,197,91,36.84,43.2,19.96,64.86
"GILBERT.BRULE","F","20102011","EDM",41,494.53,12.06,25.22,105,172,108,27.27,44.68,28.05,49.3
"GRANT.CLITSOME","D","20102011","CBJ",31,490.02,15.81,32.25,158,172,98,36.92,40.19,22.9,61.72
"GREG.MAULDIN","F","20102011","COL",29,267.13,9.21,18.94,54,85,62,26.87,42.29,30.85,46.55
"GREGORY.CAMPBELL","F","20102011","BOS",80,907.67,11.35,23.07,196,323,279,24.56,40.48,34.96,41.26
"GREG.ZANON","D","20102011","MIN",82,1491.83,18.19,37.58,298,510,492,22.92,39.23,37.85,37.72
"GUILLAUME.DESBIENS","F","20102011","VAN",12,79.78,6.65,14.12,11,27,12,22,54,24,47.83
"GUILLAUME.LATENDRESSE","F","20102011","MIN",11,119.67,10.88,23.47,33,31,35,33.33,31.31,35.35,48.53
"HAL.GILL","D","20102011","MTL",75,1183.53,15.78,33.12,301,446,341,27.67,40.99,31.34,46.88
"HENRIK.SEDIN","F","20102011","VAN",82,1234.68,15.06,31.46,572,404,227,47.55,33.58,18.87,71.59
"HENRIK.TALLINDER","D","20102011","N.J",82,1573.72,19.19,38.68,413,556,388,30.43,40.97,28.59,51.56
"HENRIK.ZETTERBERG","F","20102011","DET",80,1225.4,15.32,31.62,343,440,363,29.93,38.39,31.68,48.58
"IAN.COLE","D","20102011","STL",26,417.42,16.05,32.24,117,151,95,32.23,41.6,26.17,55.19
"IAN.WHITE","D","20102011","CAR",39,648,16.62,34,183,210,202,30.76,35.29,33.95,47.53
"IAN.WHITE","D","20102011","CGY",16,260.72,16.3,35.94,84,82,68,35.9,35.04,29.06,55.26
"IAN.WHITE","D","20102011","S.J",23,385.82,16.77,32.87,120,117,120,33.61,32.77,33.61,50
"ILYA.KOVALCHUK","F","20102011","N.J",81,1433.33,17.7,35.63,411,440,307,35.49,38,26.51,57.24
"JACK.HILLEN","D","20102011","NYI",64,1020.82,15.95,32.96,249,306,297,29.23,35.92,34.86,45.6
"JACK.JOHNSON","D","20102011","L.A",82,1482.22,18.08,37.15,437,457,424,33.16,34.67,32.17,50.75
"JACK.SKILLE","F","20102011","CHI",49,505.17,10.31,20.99,141,156,87,36.72,40.62,22.66,61.84
"JACK.SKILLE","F","20102011","FLA",13,180.37,13.87,28.14,41,67,49,26.11,42.68,31.21,45.56
"JACOB.JOSEFSON","F","20102011","N.J",28,319.33,11.4,22.37,76,82,54,35.85,38.68,25.47,58.46
"JAKE.DOWELL","F","20102011","CHI",79,803.9,10.18,20.51,187,246,253,27.26,35.86,36.88,42.5
"JAKE.MUZZIN","D","20102011","L.A",11,135.23,12.29,26.52,43,51,37,32.82,38.93,28.24,53.75
"JAKUB.KINDL","D","20102011","DET",48,610.02,12.71,26.31,208,184,151,38.31,33.89,27.81,57.94
"JAKUB.VORACEK","F","20102011","CBJ",80,1104.42,13.81,28.62,344,345,259,36.29,36.39,27.32,57.05
"JAMAL.MAYERS","F","20102011","S.J",78,599.68,7.69,15.46,180,198,148,34.22,37.64,28.14,54.88
"JAMES.NEAL","F","20102011","DAL",59,883.03,14.97,31.32,256,267,202,35.31,36.83,27.86,55.9
"JAMES.NEAL","F","20102011","PIT",20,275.25,13.76,27.34,80,93,47,36.36,42.27,21.36,62.99
"JAMES.VAN RIEMSDYK","F","20102011","PHI",75,971.7,12.96,27.21,271,360,246,30.9,41.05,28.05,52.42
"JAMES.WISNIEWSKI","D","20102011","MTL",43,766.88,17.83,37,236,271,189,33.91,38.94,27.16,55.53
"JAMES.WISNIEWSKI","D","20102011","NYI",32,526.57,16.46,35.43,141,175,181,28.37,35.21,36.42,43.79
"JAMIE.BENN","F","20102011","DAL",69,943.68,13.68,28.45,299,350,208,34.89,40.84,24.27,58.97
"JAMIE.LANGENBRUNNER","F","20102011","DAL",39,506.87,13,26.92,143,204,139,29.42,41.98,28.6,50.71
"JAMIE.LANGENBRUNNER","F","20102011","N.J",31,410.17,13.23,27.64,122,143,113,32.28,37.83,29.89,51.91
"JAMIE.MCBAIN","D","20102011","CAR",76,1165.53,15.34,32.11,319,422,337,29.59,39.15,31.26,48.63
"JAMIE.MCGINN","F","20102011","S.J",49,548.92,11.2,23.2,126,205,154,25.98,42.27,31.75,45
"JAN.HEJDA","D","20102011","CBJ",77,1382.07,17.95,37.1,388,490,354,31.49,39.77,28.73,52.29
"JAN.MURSAK","F","20102011","DET",19,153.75,8.09,16.32,42,52,27,34.71,42.98,22.31,60.87
"JANNIK.HANSEN","F","20102011","VAN",82,979.52,11.95,24.96,172,373,345,19.33,41.91,38.76,33.27
"JARED.BOLL","F","20102011","CBJ",73,552.83,7.57,15.6,156,143,110,38.14,34.96,26.89,58.65
"JARED.SPURGEON","D","20102011","MIN",53,699.98,13.21,27.12,212,202,178,35.81,34.12,30.07,54.36
"JARKKO.RUUTU","F","20102011","ANA",23,159.15,6.92,14.21,54,53,30,39.42,38.69,21.9,64.29
"JARKKO.RUUTU","F","20102011","OTT",50,528.35,10.57,21.7,146,177,138,31.67,38.39,29.93,51.41
"JAROME.IGINLA","F","20102011","CGY",82,1343.25,16.38,33.96,403,520,353,31.58,40.75,27.66,53.31
"JAROSLAV.SPACEK","D","20102011","MTL",59,911.02,15.44,32.39,249,318,245,30.67,39.16,30.17,50.4
"JARRET.STOLL","F","20102011","L.A",82,1060.15,12.93,26.57,342,352,376,31.96,32.9,35.14,47.63
"JASON.ARNOTT","F","20102011","N.J",62,794.52,12.81,26.35,234,260,213,33.1,36.78,30.13,52.35
"JASON.ARNOTT","F","20102011","WSH",11,151.45,13.77,26.47,59,44,40,41.26,30.77,27.97,59.6
"JASON.BLAKE","F","20102011","ANA",76,1002.73,13.19,27.18,263,335,237,31.5,40.12,28.38,52.6
"JASON.CHIMERA","F","20102011","WSH",80,934.52,11.68,23.94,260,325,239,31.55,39.44,29,52.1
"JASON.DEMERS","D","20102011","S.J",75,1169.6,15.59,31.62,298,379,315,30.04,38.21,31.75,48.61
"JASON.GARRISON","D","20102011","FLA",73,1268.02,17.37,35.12,282,430,396,25.45,38.81,35.74,41.59
"JASON.POMINVILLE","F","20102011","BUF",73,945.17,12.95,26.36,316,356,230,35.03,39.47,25.5,57.88
"JASON.SPEZZA","F","20102011","OTT",62,887.87,14.32,29.69,233,344,256,27.97,41.3,30.73,47.65
"JASON.STRUDWICK","D","20102011","EDM",43,556.1,12.93,27.08,159,174,136,33.9,37.1,29,53.9
"JASON.WILLIAMS","F","20102011","DAL",27,204.75,7.58,15.64,56,53,30,40.29,38.13,21.58,65.12
"JASSEN.CULLIMORE","D","20102011","CHI",36,426.02,11.83,24.27,115,138,86,33.92,40.71,25.37,57.21
"JAY.BEAGLE","F","20102011","WSH",31,285.13,9.2,18.72,73,95,93,27.97,36.4,35.63,43.98
"JAY.BOUWMEESTER","D","20102011","CGY",82,1588.43,19.37,40.16,496,613,469,31.43,38.85,29.72,51.4
"JAY.HARRISON","D","20102011","CAR",71,912.38,12.85,26.87,207,294,278,26.57,37.74,35.69,42.68
"JAY.LEACH","D","20102011","N.J",7,94.23,13.46,25.72,24,31,15,34.29,44.29,21.43,61.54
"JAY.MCCLEMENT","F","20102011","COL",24,301.85,12.58,25.17,60,87,148,20.34,29.49,50.17,28.85
"JAY.MCCLEMENT","F","20102011","STL",56,772.4,13.79,28.61,179,242,233,27.37,37,35.63,43.45
"JAY.ROSEHILL","F","20102011","TOR",26,134.75,5.18,10.72,39,45,39,31.71,36.59,31.71,50
"JEFF.CARTER","F","20102011","PHI",80,1135.12,14.19,29.72,341,413,430,28.8,34.88,36.32,44.23
"JEFF.HALPERN","F","20102011","MTL",72,726.47,10.09,21.21,199,246,251,28.59,35.34,36.06,44.22
"JEFF.PETRY","D","20102011","EDM",35,583.72,16.68,35.45,139,177,147,30.02,38.23,31.75,48.6
"JEFF.SCHULTZ","D","20102011","WSH",71,1208.85,17.03,34.71,347,461,345,30.1,39.98,29.92,50.14
"JEFF.SKINNER","F","20102011","CAR",81,1073.28,13.25,27.61,300,351,273,32.47,37.99,29.55,52.36
"JEFF.TAMBELLINI","F","20102011","VAN",62,642.93,10.37,21.6,135,216,132,27.95,44.72,27.33,50.56
"JEFF.WOYWITKA","D","20102011","DAL",63,1063.58,16.88,34.9,311,345,259,33.99,37.7,28.31,54.56
"JEREMY.COLLITON","F","20102011","NYI",15,151.07,10.07,20.21,45,63,57,27.27,38.18,34.55,44.12
"JEREMY.MORIN","F","20102011","CHI",9,89,9.89,21.16,38,35,12,44.71,41.18,14.12,76
"JEROME.SAMSON","F","20102011","CAR",23,155.1,6.74,13.79,33,42,32,30.84,39.25,29.91,50.77
"JERRED.SMITHSON","F","20102011","NSH",82,965.03,11.77,23.9,245,307,496,23.38,29.29,47.33,33.06
"JESSE.JOENSUU","F","20102011","NYI",42,478.03,11.38,23.68,113,159,140,27.43,38.59,33.98,44.66
"JESSE.WINCHESTER","F","20102011","OTT",72,699.62,9.72,19.77,196,207,194,32.83,34.67,32.5,50.26
"J-F.JACQUES","F","20102011","EDM",51,353.12,6.92,14.39,87,107,96,30,36.9,33.1,47.54
"JIM.O'BRIEN","F","20102011","OTT",6,54.87,9.14,20.53,10,18,8,27.78,50,22.22,55.56
"JIM.SLATER","F","20102011","ATL",36,340.95,9.47,19.16,89,123,118,26.97,37.27,35.76,43
"JIM.VANDERMEER","D","20102011","EDM",62,957.68,15.45,32.56,250,303,266,30.53,37,32.48,48.45
"JIRI.HUDLER","F","20102011","DET",73,824.32,11.29,23.17,263,280,202,35.3,37.58,27.11,56.56
"JIRI.TLUSTY","F","20102011","CAR",57,547.35,9.6,19.92,153,219,185,27.47,39.32,33.21,45.27
"JOCHEN.HECHT","F","20102011","BUF",67,897.87,13.4,27.57,284,324,201,35.11,40.05,24.85,58.56
"JODY.SHELLEY","F","20102011","PHI",58,354.65,6.11,12.97,67,155,107,20.36,47.11,32.52,38.51
"JOE.CALLAHAN","D","20102011","FLA",27,404.03,14.96,29.62,118,119,120,33.05,33.33,33.61,49.58
"JOE.CORVO","D","20102011","CAR",82,1437.9,17.54,36.88,420,551,444,29.68,38.94,31.38,48.61
"JOEL.WARD","F","20102011","NSH",80,1074.8,13.43,27.32,267,369,383,26.2,36.21,37.59,41.08
"JOE.PAVELSKI","F","20102011","S.J",74,1038.77,14.04,28.38,279,295,356,30,31.72,38.28,43.94
"JOE.THORNTON","F","20102011","S.J",80,1190.43,14.88,30.09,373,455,346,31.77,38.76,29.47,51.88
"JOE.VITALE","F","20102011","PIT",9,89.85,9.98,20.61,26,31,21,33.33,39.74,26.92,55.32
"JOEY.CRABB","F","20102011","TOR",48,536.97,11.19,23.32,129,185,171,26.6,38.14,35.26,43
"JOFFREY.LUPUL","F","20102011","ANA",26,287.52,11.06,22.7,73,86,69,32.02,37.72,30.26,51.41
"JOFFREY.LUPUL","F","20102011","TOR",28,392.2,14.01,29.18,110,107,126,32.07,31.2,36.73,46.61
"JOHAN.FRANZEN","F","20102011","DET",76,1086.38,14.29,29.44,332,392,338,31.26,36.91,31.83,49.55
"JOHAN.HARJU","F","20102011","T.B",10,71.32,7.13,15.3,24,18,16,41.38,31.03,27.59,60
"JOHN.CARLSON","D","20102011","WSH",81,1438.33,17.76,36.39,432,539,424,30.97,38.64,30.39,50.47
"JOHN.ERSKINE","D","20102011","WSH",73,975.32,13.36,27.81,288,309,265,33.41,35.85,30.74,52.08
"JOHN.MADDEN","F","20102011","MIN",76,941.23,12.38,25.44,198,337,384,21.55,36.67,41.78,34.02
"JOHN.MCCARTHY","F","20102011","S.J",37,304.62,8.23,16.63,114,113,74,37.87,37.54,24.58,60.64
"JOHN-MICHAEL.LILES","D","20102011","COL",76,1314.7,17.3,35.78,428,467,356,34.21,37.33,28.46,54.59
"JOHN.MITCHELL","F","20102011","TOR",23,253.02,11,23.07,72,68,53,37.31,35.23,27.46,57.6
"JOHNNY.BOYCHUK","D","20102011","BOS",69,1180.92,17.11,34.5,356,430,319,32.22,38.91,28.87,52.74
"JOHNNY.ODUYA","D","20102011","ATL",82,1365.33,16.65,33.57,308,435,356,28.03,39.58,32.39,46.39
"JOHN.SCOTT","F","20102011","CHI",40,241.77,6.04,12.4,64,71,45,35.56,39.44,25,58.72
"JOHN.TAVARES","F","20102011","NYI",79,1201.57,15.21,31.46,360,383,306,34.32,36.51,29.17,54.05
"JONAS.HOLOS","D","20102011","COL",39,574.35,14.73,30.41,138,183,154,29.05,38.53,32.42,47.26
"JONATHAN.ERICSSON","D","20102011","DET",74,1269.75,17.16,35.1,370,416,378,31.79,35.74,32.47,49.47
"JONATHAN.TOEWS","F","20102011","CHI",80,1227.23,15.34,30.86,438,456,267,37.73,39.28,23,62.13
"JONATHON.BLUM","D","20102011","NSH",23,363.52,15.81,31.18,101,125,104,30.61,37.88,31.52,49.27
"JONI.PITKANEN","D","20102011","CAR",72,1375.25,19.1,40.31,443,495,410,32.86,36.72,30.42,51.93
"JON.MATSUMOTO","F","20102011","CAR",13,89.27,6.87,14.26,20,36,31,22.99,41.38,35.63,39.22
"JON.SIM","F","20102011","NYI",34,334.9,9.85,20.99,74,138,130,21.64,40.35,38.01,36.27
"JORDAN.CARON","F","20102011","BOS",23,237.38,10.32,21.76,68,80,70,31.19,36.7,32.11,49.28
"JORDAN.EBERLE","F","20102011","EDM",69,977.05,14.16,29.59,247,344,269,28.72,40,31.28,47.87
"JORDAN.HENDRY","D","20102011","CHI",37,384.17,10.38,20.56,104,116,84,34.21,38.16,27.63,55.32
"JORDAN.LEOPOLD","D","20102011","BUF",71,1254.1,17.66,36.51,372,423,320,33.36,37.94,28.7,53.76
"JORDAN.STAAL","F","20102011","PIT",42,643.78,15.33,31.25,164,271,167,27.24,45.02,27.74,49.55
"JORDIN.TOOTOO","F","20102011","NSH",54,626.32,11.6,23.4,147,200,150,29.58,40.24,30.18,49.49
"JOSH.BAILEY","F","20102011","NYI",70,903.15,12.9,26.58,208,290,276,26.87,37.47,35.66,42.98
"JOSH.GORGES","D","20102011","MTL",36,592.72,16.46,34.74,175,208,167,31.82,37.82,30.36,51.17
"JOSH.GREEN","F","20102011","ANA",12,111.97,9.33,19.14,35,52,26,30.97,46.02,23.01,57.38
"J-P.DUMONT","F","20102011","NSH",70,662.4,9.46,19.29,184,170,107,39.91,36.88,23.21,63.23
"JUSSI.JOKINEN","F","20102011","CAR",70,868.27,12.4,26.26,261,314,274,30.74,36.98,32.27,48.79
"JUSTIN.ABDELKADER","F","20102011","DET",74,767.45,10.37,21.26,252,229,177,38.3,34.8,26.9,58.74
"JUSTIN.BRAUN","D","20102011","S.J",28,400.65,14.31,27.78,121,112,122,34.08,31.55,34.37,49.79
"JUSTIN.DIBENEDETTO","F","20102011","NYI",8,69.72,8.71,16.81,20,21,24,30.77,32.31,36.92,45.45
"JUSTIN.FALK","D","20102011","MIN",22,280.07,12.73,26.85,55,91,95,22.82,37.76,39.42,36.67
"JUSTIN.WILLIAMS","F","20102011","L.A",73,1043.35,14.29,29.47,307,338,305,32.32,35.58,32.11,50.16
"KARL.ALZNER","D","20102011","WSH",81,1400.2,17.29,35.42,416,535,408,30.61,39.37,30.02,50.49
"KARLIS.SKRASTINS","D","20102011","DAL",74,1064.82,14.39,30.25,274,325,327,29.59,35.1,35.31,45.59
"KEATON.ELLERBY","D","20102011","FLA",54,812.83,15.05,30.44,243,266,226,33.06,36.19,30.75,51.81
"KEITH.AULIE","D","20102011","TOR",40,668.23,16.71,34.63,185,279,237,26.39,39.8,33.81,43.84
"KEITH.BALLARD","D","20102011","VAN",65,903.62,13.9,29.02,212,306,267,27.01,38.98,34.01,44.26
"KEITH.YANDLE","D","20102011","ARI",82,1576.67,19.23,39.44,557,589,503,33.78,35.72,30.5,52.55
"KENNDAL.MCARDLE","F","20102011","FLA",11,108.5,9.86,20.17,19,28,37,22.62,33.33,44.05,33.93
"KENT.HUSKINS","D","20102011","S.J",50,748.35,14.97,31.08,193,225,187,31.9,37.19,30.91,50.79
"KEVIN.BIEKSA","D","20102011","VAN",66,1169.22,17.72,37.18,279,433,330,26.78,41.55,31.67,45.81
"KEVIN.KLEIN","D","20102011","NSH",81,1396.9,17.25,35.02,352,457,437,28.25,36.68,35.07,44.61
"KEVIN.PORTER","F","20102011","COL",74,864.18,11.68,23.94,217,271,271,28.59,35.7,35.7,44.47
"KEVIN.SHATTENKIRK","D","20102011","COL",46,741.33,16.12,33.25,273,277,188,36.99,37.53,25.47,59.22
"KEVIN.SHATTENKIRK","D","20102011","STL",26,424.42,16.32,32.32,141,139,89,38.21,37.67,24.12,61.3
"KEVIN.WESTGARTH","F","20102011","L.A",56,303.2,5.41,11.29,85,113,66,32.2,42.8,25,56.29
"KIMMO.TIMONEN","D","20102011","PHI",82,1243.52,15.16,31.86,412,531,411,30.43,39.22,30.35,50.06
"KRIS.DRAPER","F","20102011","DET",47,445.95,9.49,19.21,143,154,152,31.85,34.3,33.85,48.47
"KRIS.LETANG","D","20102011","PIT",82,1403.03,17.11,35.93,392,536,323,31.33,42.85,25.82,54.83
"KRIS.NEWBURY","F","20102011","NYR",11,80.52,7.32,14.68,27,14,25,40.91,21.21,37.88,51.92
"KRIS.RUSSELL","D","20102011","CBJ",73,1040.28,14.25,29.21,338,352,233,36.62,38.14,25.24,59.19
"KRISTIAN.HUSELIUS","F","20102011","CBJ",39,523.57,13.42,27.76,192,190,112,38.87,38.46,22.67,63.16
"KRIS.VERSTEEG","F","20102011","PHI",27,354.48,13.13,26.83,107,140,104,30.48,39.89,29.63,50.71
"KRIS.VERSTEEG","F","20102011","TOR",53,748.02,14.11,29.42,200,242,184,31.95,38.66,29.39,52.08
"KRYS.BARCH","F","20102011","DAL",44,223.9,5.09,10.65,71,74,41,38.17,39.78,22.04,63.39
"KURTIS.FOSTER","D","20102011","EDM",74,984.82,13.31,27.82,277,310,250,33.09,37.04,29.87,52.56
"KYLE.BRODZIAK","F","20102011","MIN",80,1012.08,12.65,26.14,246,313,344,27.24,34.66,38.1,41.69
"KYLE.CHIPCHURA","F","20102011","ANA",40,284.42,7.11,14.77,111,106,61,39.93,38.13,21.94,64.53
"KYLE.CLIFFORD","F","20102011","L.A",76,716.6,9.43,19.29,193,224,177,32.49,37.71,29.8,52.16
"KYLE.CUMISKEY","D","20102011","COL",18,256.38,14.24,31.18,75,90,63,32.89,39.47,27.63,54.35
"KYLE.OKPOSO","F","20102011","NYI",38,504.37,13.27,27.17,123,180,152,27.03,39.56,33.41,44.73
"KYLE.PALMIERI","F","20102011","ANA",10,86.67,8.67,17.55,20,25,13,34.48,43.1,22.41,60.61
"KYLE.QUINCEY","D","20102011","COL",21,317.58,15.12,31.96,114,120,88,35.4,37.27,27.33,56.44
"KYLE.TURRIS","F","20102011","ARI",65,629.52,9.68,19.87,194,190,101,40,39.18,20.82,65.76
"KYLE.WELLWOOD","F","20102011","S.J",35,462.05,13.2,25.92,133,116,125,35.56,31.02,33.42,51.55
"KYLE.WILSON","F","20102011","CBJ",32,292.28,9.13,18.7,88,86,60,37.61,36.75,25.64,59.46
"LADISLAV.SMID","D","20102011","EDM",78,1297.28,16.63,34.99,308,455,340,27.92,41.25,30.83,47.53
"LANCE.BOUMA","F","20102011","CGY",16,93.87,5.87,11.71,29,38,21,32.95,43.18,23.86,58
"LARS.ELLER","F","20102011","MTL",77,825.15,10.72,22.57,211,265,200,31.21,39.2,29.59,51.34
"LAURI.KORPIKOSKI","F","20102011","ARI",79,912.63,11.55,23.78,246,303,297,29.08,35.82,35.11,45.3
"LEE.STEMPNIAK","F","20102011","ARI",82,1088.48,13.27,27.23,271,435,368,25.23,40.5,34.26,42.41
"LIAM.REDDOX","F","20102011","EDM",44,507.98,11.54,24.62,142,185,127,31.28,40.75,27.97,52.79
