"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"BRANDON.BOCHENSKI","F","20072008","ANA",12,103.18,8.6,19.04,25,30,21,32.89,39.47,27.63,54.35
"BRANDON.BOCHENSKI","F","20072008","BOS",20,228.1,11.4,24.32,52,68,74,26.8,35.05,38.14,41.27
"BRANDON.BOCHENSKI","F","20072008","NSH",8,67.77,8.47,17.73,21,25,9,38.18,45.45,16.36,70
"BRANDON.DUBINSKY","F","20072008","NYR",82,959.78,11.7,25.33,268,371,152,33.88,46.9,19.22,63.81
"BRANISLAV.MEZEI","D","20072008","FLA",57,717.28,12.58,27.21,215,217,201,33.97,34.28,31.75,51.68
"BRANKO.RADIVOJEVIC","F","20072008","MIN",72,898.53,12.48,27.03,150,383,309,17.81,45.49,36.7,32.68
"BRAYDON.COBURN","D","20072008","PHI",78,1248.82,16.01,36.08,289,499,387,24.6,42.47,32.94,42.75
"BRENDAN.MORRISON","F","20072008","VAN",39,409.13,10.49,24.16,111,130,112,31.44,36.83,31.73,49.78
"BRENDAN.SHANAHAN","F","20072008","NYR",73,842.53,11.54,24.82,242,286,184,33.99,40.17,25.84,56.81
"BRENDAN.WITT","D","20072008","NYI",59,1001.65,16.98,37.01,260,386,315,27.06,40.17,32.78,45.22
"BRENDEN.MORROW","F","20072008","DAL",81,1144.28,14.13,30.86,297,341,164,37.03,42.52,20.45,64.43
"BRENT.BURNS","D","20072008","MIN",81,1336.53,16.5,35.97,302,502,403,25.02,41.59,33.39,42.84
"BRENT.SEABROOK","D","20072008","CHI",81,1277.18,15.77,35.21,329,478,311,29.43,42.75,27.82,51.41
"BRENT.SOPEL","D","20072008","CHI",57,827.1,14.51,33.1,188,261,185,29.65,41.17,29.18,50.4
"BRET.HEDICAN","D","20072008","CAR",66,1073.28,16.26,36.61,319,465,264,30.44,44.37,25.19,54.72
"BRETT.CLARK","D","20072008","COL",57,927.15,16.27,34.56,205,414,245,23.73,47.92,28.36,45.56
"BRETT.LEBDA","D","20072008","DET",78,1134.6,14.55,32.09,333,349,188,38.28,40.11,21.61,63.92
"BRETT.MCLEAN","F","20072008","FLA",67,787.28,11.75,25.42,209,264,243,29.19,36.87,33.94,46.24
"BRETT.STERLING","F","20072008","ATL",13,139.47,10.73,22.8,29,44,30,28.16,42.72,29.13,49.15
"BRIAN.BOYLE","F","20072008","L.A",8,85.82,10.73,24.26,24,36,22,29.27,43.9,26.83,52.17
"BRIAN.CAMPBELL","D","20072008","BUF",63,1117.42,17.74,38.4,313,403,247,32.5,41.85,25.65,55.89
"BRIAN.CAMPBELL","D","20072008","S.J",20,368.1,18.41,37.87,103,146,65,32.8,46.5,20.7,61.31
"BRIAN.GIONTA","F","20072008","N.J",82,1080,13.17,28.93,273,386,224,30.92,43.71,25.37,54.93
"BRIAN.LEE","D","20072008","OTT",6,88.72,14.79,31.33,22,32,27,27.16,39.51,33.33,44.9
"BRIAN.MCGRATTAN","F","20072008","OTT",38,108.23,2.85,6.14,20,40,11,28.17,56.34,15.49,64.52
"BRIAN.POTHIER","D","20072008","WSH",38,580.23,15.27,34.28,170,198,153,32.63,38,29.37,52.63
"BRIAN.RAFALSKI","D","20072008","DET",73,1286.45,17.62,38.78,366,479,251,33.39,43.7,22.9,59.32
"BRIAN.ROLSTON","F","20072008","MIN",80,1089.45,13.62,29.77,242,325,310,27.59,37.06,35.35,43.84
"BRIAN.SUTHERBY","F","20072008","ANA",45,316.62,7.04,15.81,105,103,73,37.37,36.65,25.98,58.99
"BRIAN.WILLSIE","F","20072008","L.A",53,532.73,10.05,21.25,118,182,142,26.7,41.18,32.13,45.38
"BROOKS.LAICH","F","20072008","WSH",82,819.3,9.99,21.61,255,294,212,33.51,38.63,27.86,54.6
"BROOKS.ORPIK","D","20072008","PIT",78,1143.28,14.66,32.85,250,392,300,26.54,41.61,31.85,45.45
"BRUNO.GERVAIS","D","20072008","NYI",60,884.95,14.75,32.21,194,301,256,25.83,40.08,34.09,43.11
"BRYAN.ALLEN","D","20072008","FLA",73,1236.77,16.94,36.44,356,481,375,29.37,39.69,30.94,48.7
"BRYAN.BERARD","D","20072008","NYI",54,697.25,12.91,28.34,166,228,204,27.76,38.13,34.11,44.86
"BRYAN.LITTLE","F","20072008","ATL",48,584.8,12.18,26.37,136,220,133,27.81,44.99,27.2,50.56
"BRYAN.MCCABE","D","20072008","TOR",54,915.2,16.95,37.79,227,357,226,28.02,44.07,27.9,50.11
"BRYAN.SMOLINSKI","F","20072008","MTL",64,668.68,10.45,23.07,143,232,223,23.91,38.8,37.29,39.07
"BRYCE.SALVADOR","D","20072008","N.J",8,144.18,18.02,36.62,32,59,28,26.89,49.58,23.53,53.33
"BRYCE.SALVADOR","D","20072008","STL",56,874.3,15.61,34.57,221,366,282,25.43,42.12,32.45,43.94
"BYRON.RITCHIE","F","20072008","VAN",71,626.25,8.82,19.65,103,201,216,19.81,38.65,41.54,32.29
"CAM.BARKER","D","20072008","CHI",45,599.77,13.33,29.55,149,234,142,28.38,44.57,27.05,51.2
"CAM.JANSSEN","F","20072008","STL",12,84.85,7.07,14.76,19,28,20,28.36,41.79,29.85,48.72
"CARLO.COLAIACOVO","D","20072008","TOR",28,406.92,14.53,31.19,100,157,106,27.55,43.25,29.2,48.54
"CASEY.BORER","D","20072008","CAR",11,136.28,12.39,27.25,44,39,23,41.51,36.79,21.7,65.67
"CHAD.KILGER","F","20072008","TOR",53,528.18,9.97,22.35,135,178,110,31.91,42.08,26,55.1
"CHAD.LAROSE","F","20072008","CAR",58,671.32,11.57,26.19,191,237,160,32.48,40.31,27.21,54.42
"CHRIS.CAMPOLI","D","20072008","NYI",46,634.6,13.8,30.66,136,213,176,25.9,40.57,33.52,43.59
"CHRIS.CHELIOS","D","20072008","DET",69,858.8,12.45,27.34,296,250,166,41.57,35.11,23.31,64.07
"CHRIS.CLARK","F","20072008","WSH",18,230.1,12.78,29.19,65,96,57,29.82,44.04,26.15,53.28
"CHRIS.CONNER","F","20072008","DAL",22,240.88,10.95,22.95,54,99,45,27.27,50,22.73,54.55
"CHRIS.DRURY","F","20072008","NYR",82,1009.6,12.31,26.65,289,340,239,33.29,39.17,27.53,54.73
"CHRIS.GRATTON","F","20072008","T.B",60,613.57,10.23,21.51,121,220,212,21.88,39.78,38.34,36.34
"CHRIS.HIGGINS","F","20072008","MTL",82,1046.88,12.77,27.97,286,387,304,29.27,39.61,31.12,48.47
"CHRIS.KELLY","F","20072008","OTT",75,927.63,12.37,27.04,232,335,242,28.68,41.41,29.91,48.95
"CHRIS.KUNITZ","F","20072008","ANA",82,1001.52,12.21,27.62,275,344,197,33.7,42.16,24.14,58.26
"CHRIS.NEIL","F","20072008","OTT",68,756.63,11.13,24.25,185,293,183,27.99,44.33,27.69,50.27
"CHRIS.PHILLIPS","D","20072008","OTT",81,1408.85,17.39,38.01,335,618,403,24.71,45.58,29.72,45.39
"CHRIS.PRONGER","D","20072008","ANA",72,1155.03,16.04,36.43,358,491,294,31.32,42.96,25.72,54.91
"CHRIS.SIMON","F","20072008","MIN",10,61.52,6.15,12.99,21,24,14,35.59,40.68,23.73,60
"CHRIS.SIMON","F","20072008","NYI",28,183.68,6.56,14.94,40,52,51,27.97,36.36,35.66,43.96
"CHRIS.THORBURN","F","20072008","ATL",73,632.95,8.67,18.3,125,227,194,22.89,41.58,35.53,39.18
"CHRISTIAN.BACKMAN","D","20072008","NYR",18,279.5,15.53,31.58,71,70,43,38.59,38.04,23.37,62.28
"CHRISTIAN.BACKMAN","D","20072008","STL",45,677.03,15.05,33.29,147,233,161,27.17,43.07,29.76,47.73
"CHRISTIAN.EHRHOFF","D","20072008","S.J",77,1251.5,16.25,35.52,286,383,257,30.89,41.36,27.75,52.67
"CHRISTOPH.SCHUBERT","D","20072008","OTT",82,762.32,9.3,20.29,191,274,140,31.57,45.29,23.14,57.7
"CHUCK.KOBASEW","F","20072008","BOS",73,938.93,12.86,27.44,246,347,284,28.05,39.57,32.38,46.42
"CLARKE.MACARTHUR","F","20072008","BUF",37,467.03,12.62,26.6,106,199,128,24.48,45.96,29.56,45.3
"CLAY.WILSON","D","20072008","CBJ",7,84.97,12.14,26.27,36,26,10,50,36.11,13.89,78.26
"CODY.BASS","F","20072008","OTT",21,104.25,4.96,10.57,33,40,28,32.67,39.6,27.72,54.1
"CODY.MCCORMICK","F","20072008","COL",40,408.92,10.22,21.5,86,131,131,24.71,37.64,37.64,39.63
"CODY.MCLEOD","F","20072008","COL",49,469.92,9.59,19.92,98,161,153,23.79,39.08,37.14,39.04
"COLBY.ARMSTRONG","F","20072008","ATL",18,229.07,12.73,26.86,48,75,74,24.37,38.07,37.56,39.34
"COLBY.ARMSTRONG","F","20072008","PIT",54,657.27,12.17,27.05,148,240,232,23.87,38.71,37.42,38.95
"COLIN.STUART","F","20072008","ATL",18,207.88,11.55,23.91,53,82,83,24.31,37.61,38.07,38.97
"COLIN.WHITE","F","20072008","N.J",57,887.88,15.58,33.65,235,320,216,30.48,41.5,28.02,52.11
"COLTON.ORR","F","20072008","NYR",74,564.9,7.63,16.47,136,209,130,28.63,44,27.37,51.13
"CONNOR.JAMES","F","20072008","PIT",13,88.87,6.84,15.51,20,29,19,29.41,42.65,27.94,51.28
"COREY.PERRY","F","20072008","ANA",70,954.95,13.64,31.19,245,314,181,33.11,42.43,24.46,57.51
"CORY.MURPHY","D","20072008","FLA",47,507.62,10.8,23.46,152,148,129,35.43,34.5,30.07,54.09
"CORY.SARICH","D","20072008","CGY",79,1167.9,14.78,32.55,293,543,353,24.64,45.67,29.69,45.36
"CORY.STILLMAN","F","20072008","CAR",55,769.03,13.98,31.32,248,326,205,31.84,41.85,26.32,54.75
"CORY.STILLMAN","F","20072008","OTT",24,294.93,12.29,26.68,89,119,78,31.12,41.61,27.27,53.29
"CRAIG.ADAMS","F","20072008","CAR",40,297.92,7.45,16.91,82,101,74,31.91,39.3,28.79,52.56
"CRAIG.ADAMS","F","20072008","CHI",35,308.57,8.82,19.35,57,99,60,26.39,45.83,27.78,48.72
"CRAIG.CONROY","F","20072008","CGY",78,966.25,12.39,27.39,312,481,290,28.81,44.41,26.78,51.83
"CRAIG.MACDONALD","F","20072008","T.B",65,562.18,8.65,18.08,99,183,183,21.29,39.35,39.35,35.11
"CRAIG.RIVET","D","20072008","S.J",74,1088.08,14.7,32.45,308,369,205,34.92,41.84,23.24,60.04
"CRAIG.WELLER","F","20072008","ARI",59,585.25,9.92,20.95,167,179,158,33.13,35.52,31.35,51.38
"CURTIS.BROWN","F","20072008","S.J",33,268.33,8.13,17.7,65,82,54,32.34,40.8,26.87,54.62
"CURTIS.GLENCROSS","F","20072008","CBJ",35,357.92,10.23,23.32,81,103,70,31.89,40.55,27.56,53.64
"CURTIS.GLENCROSS","F","20072008","EDM",26,264.68,10.18,21.72,68,83,51,33.66,41.09,25.25,57.14
"DAINIUS.ZUBRUS","F","20072008","N.J",82,1021.93,12.46,27.37,241,331,192,31.54,43.32,25.13,55.66
"DALLAS.DRAKE","F","20072008","DET",65,562.77,8.66,19.07,188,217,113,36.29,41.89,21.81,62.46
"DAN.BOYLE","D","20072008","T.B",37,728,19.68,41.07,235,250,156,36.66,39,24.34,60.1
"DAN.CARCILLO","F","20072008","ARI",57,610.37,10.71,23.07,126,203,139,26.92,43.38,29.7,47.55
"DAN.FRITSCHE","F","20072008","CBJ",68,726.47,10.68,23.62,182,261,192,28.66,41.1,30.24,48.66
"DAN.GIRARDI","D","20072008","NYR",82,1275.38,15.55,33.66,371,486,264,33.1,43.35,23.55,58.43
"DAN.HAMHUIS","D","20072008","NSH",80,1290.72,16.13,35.7,303,522,364,25.48,43.9,30.61,45.43
"DAN.HINOTE","F","20072008","STL",58,485.63,8.37,18.15,111,186,136,25.64,42.96,31.41,44.94
"DANIEL.ALFREDSSON","F","20072008","OTT",70,1037.43,14.82,32.48,317,442,212,32.65,45.52,21.83,59.92
"DANIEL.BRIERE","F","20072008","PHI",79,1060.8,13.43,30.17,369,389,280,35.55,37.48,26.97,56.86
"DANIEL.CLEARY","F","20072008","DET",63,761.4,12.09,26.41,229,280,159,34.28,41.92,23.8,59.02
"DANIEL.PAILLE","F","20072008","BUF",77,855.52,11.11,24.2,202,322,208,27.6,43.99,28.42,49.27
"DANIEL.SEDIN","F","20072008","VAN",82,1136.95,13.87,30.85,348,378,263,35.19,38.22,26.59,56.96
"DANIEL.WINNIK","F","20072008","ARI",79,882.97,11.18,23.79,249,297,241,31.64,37.74,30.62,50.82
"DANNY.RICHMOND","D","20072008","CHI",7,59.95,8.56,18.36,13,20,13,28.26,43.48,28.26,50
"DANY.HEATLEY","F","20072008","OTT",71,1167.5,16.44,35.98,356,459,265,32.96,42.5,24.54,57.33
"DARCY.HORDICHUK","F","20072008","NSH",44,222.88,5.07,10.99,70,72,66,33.65,34.62,31.73,51.47
"DARCY.TUCKER","F","20072008","TOR",74,902.28,12.19,27.06,234,308,216,30.87,40.63,28.5,52
"DARREN.HAYDAR","F","20072008","ATL",16,148.83,9.3,20.37,37,47,34,31.36,39.83,28.81,52.11
"DARRYL.SYDOR","D","20072008","PIT",74,1029.12,13.91,30.82,288,347,294,31,37.35,31.65,49.48
"DAVE.BOLLAND","F","20072008","CHI",39,415.97,10.67,23.68,84,152,101,24.93,45.1,29.97,45.41
"DAVID.BACKES","F","20072008","STL",72,848.77,11.79,25.69,198,304,220,27.42,42.11,30.47,47.37
"DAVID.BOOTH","F","20072008","FLA",73,973.2,13.33,28.47,303,384,276,31.46,39.88,28.66,52.33
"DAVID.BRINE","F","20072008","FLA",9,52.13,5.79,12.73,17,15,10,40.48,35.71,23.81,62.96
"DAVID.CLARKSON","F","20072008","N.J",81,897.53,11.08,24.32,190,279,202,28.32,41.58,30.1,48.47
"DAVID.HALE","D","20072008","CGY",57,727.38,12.76,28.1,188,225,177,31.86,38.14,30,51.51
"DAVID.JONES","F","20072008","COL",27,281.57,10.43,22.29,68,102,55,30.22,45.33,24.44,55.28
"DAVID.KOCI","F","20072008","CHI",17,58.1,3.42,7.57,12,14,13,30.77,35.9,33.33,48
"DAVID.KREJCI","F","20072008","BOS",56,672.9,12.02,25.86,162,225,150,30.17,41.9,27.93,51.92
"DAVID.LEGWAND","F","20072008","NSH",65,786.22,12.1,27,214,256,211,31.42,37.59,30.98,50.35
"DAVID.MOSS","F","20072008","CGY",40,416.45,10.41,23.13,114,145,90,32.66,41.55,25.79,55.88
"DAVID.PERRON","F","20072008","STL",62,644.22,10.39,22.5,133,176,132,30.16,39.91,29.93,50.19
"DAVID.STECKEL","F","20072008","WSH",67,634.98,9.48,20.49,176,286,241,25.04,40.68,34.28,42.21
"DAVID.TANABE","D","20072008","CAR",18,176.85,9.82,22.24,44,63,50,28.03,40.13,31.85,46.81
"DAVID.VYBORNY","F","20072008","CBJ",65,704.47,10.84,24.11,194,246,177,31.44,39.87,28.69,52.29
"DAYMOND.LANGKOW","F","20072008","CGY",79,1129.68,14.3,31.44,302,339,240,34.28,38.48,27.24,55.72
"DEAN.MCAMMOND","F","20072008","OTT",68,672.03,9.88,21.51,171,234,154,30.59,41.86,27.55,52.62
"DENIS.GREBESHKOV","D","20072008","EDM",71,957.6,13.49,29.04,243,322,261,29.42,38.98,31.6,48.21
"DENIS.TOLPEKO","F","20072008","PHI",26,201.88,7.76,18.46,53,66,40,33.33,41.51,25.16,56.99
"DENNIS.SEIDENBERG","D","20072008","CAR",47,661.32,14.07,32.37,178,236,156,31.23,41.4,27.37,53.29
"DENNIS.WIDEMAN","D","20072008","BOS",81,1447.98,17.88,38.43,439,518,437,31.49,37.16,31.35,50.11
"DEREK.ARMSTRONG","F","20072008","L.A",77,874.02,11.35,24.7,250,298,242,31.65,37.72,30.63,50.81
"DEREK.BOOGAARD","F","20072008","MIN",33,126.72,3.84,8.74,52,59,27,37.68,42.75,19.57,65.82
"DEREK.MACKENZIE","F","20072008","CBJ",17,127.37,7.49,16.48,27,26,24,35.06,33.77,31.17,52.94
"DEREK.MEECH","D","20072008","DET",32,342.43,10.7,23.78,102,89,52,41.98,36.63,21.4,66.23
"DEREK.MORRIS","D","20072008","ARI",82,1319.87,16.1,34.22,306,546,440,23.68,42.26,34.06,41.02
"DEREK.ROY","F","20072008","BUF",78,1096.33,14.06,30.73,301,340,255,33.59,37.95,28.46,54.14
"DERIAN.HATCHER","D","20072008","PHI",44,718.27,16.32,36.85,158,280,228,23.72,42.04,34.23,40.93
"DERICK.BRASSARD","F","20072008","CBJ",17,124.12,7.3,15.72,39,31,14,46.43,36.9,16.67,73.58
"DEVIN.SETOGUCHI","F","20072008","S.J",44,514.87,11.7,25.13,129,167,90,33.42,43.26,23.32,58.9
"DICK.TARNSTROM","D","20072008","CBJ",19,260.97,13.74,29.52,88,78,49,40.93,36.28,22.79,64.23
"DICK.TARNSTROM","D","20072008","EDM",29,420.97,14.52,32.14,93,139,125,26.05,38.94,35.01,42.66
"DION.PHANEUF","D","20072008","CGY",81,1464.72,18.08,39.88,435,504,328,34.33,39.78,25.89,57.01
"DJ.KING","F","20072008","STL",61,334.38,5.48,11.88,82,117,59,31.78,45.35,22.87,58.16
"DMITRI.KALININ","D","20072008","BUF",46,642.37,13.96,30.3,152,212,126,31.02,43.27,25.71,54.68
"DOMINIC.MOORE","F","20072008","MIN",29,302.42,10.43,23.69,50,119,105,18.25,43.43,38.32,32.26
"DOMINIC.MOORE","F","20072008","TOR",38,455.65,11.99,25.92,107,142,94,31.2,41.4,27.41,53.23
"DONALD.BRASHEAR","F","20072008","WSH",80,609.68,7.62,16.47,162,202,142,32.02,39.92,28.06,53.29
"DOUG.JANIK","D","20072008","T.B",61,547.33,8.97,18.82,111,147,118,29.52,39.1,31.38,48.47
"DOUGLAS.MURRAY","D","20072008","S.J",66,961.52,14.57,31.81,230,400,208,27.45,47.73,24.82,52.51
"DOUG.WEIGHT","F","20072008","ANA",38,386.07,10.16,22.68,87,100,52,36.4,41.84,21.76,62.59
"DOUG.WEIGHT","F","20072008","STL",29,352.18,12.14,27.27,71,85,96,28.17,33.73,38.1,42.51
"DREW.FATA","D","20072008","NYI",5,75.25,15.05,30.7,24,23,17,37.5,35.94,26.56,58.54
"DREW.MILLER","F","20072008","ANA",26,254.13,9.77,21.9,68,91,62,30.77,41.18,28.05,52.31
"DREW.STAFFORD","F","20072008","BUF",64,723.25,11.3,24.81,180,244,166,30.51,41.36,28.14,52.02
"DUNCAN.KEITH","D","20072008","CHI",81,1493.95,18.44,41.18,358,522,334,29.49,43,27.51,51.73
"DUSTIN.BOYD","F","20072008","CGY",47,408.1,8.68,19.1,128,127,98,36.26,35.98,27.76,56.64
"DUSTIN.BROWN","F","20072008","L.A",78,1113.93,14.28,30.71,261,408,263,28,43.78,28.22,49.81
"DUSTIN.BYFUGLIEN","D","20072008","CHI",67,855.88,12.77,28.46,210,299,182,30.39,43.27,26.34,53.57
"DUSTIN.PENNER","F","20072008","EDM",82,1070.22,13.05,28.18,302,443,280,29.46,43.22,27.32,51.89
"DUVIE.WESTCOTT","D","20072008","CBJ",23,265.53,11.54,26.49,82,70,53,40,34.15,25.85,60.74
"ED.JOVANOVSKI","D","20072008","ARI",80,1381.92,17.27,36.64,505,474,333,38.49,36.13,25.38,60.26
"ENVER.LISIN","F","20072008","ARI",13,159.58,12.28,26.32,47,55,41,32.87,38.46,28.67,53.41
"ERIC.BELANGER","F","20072008","MIN",74,894.4,12.09,26.55,190,299,303,23.99,37.75,38.26,38.54
"ERIC.BOULTON","F","20072008","ATL",74,541.02,7.31,15.48,95,178,126,23.81,44.61,31.58,42.99
"ERIC.BREWER","D","20072008","STL",77,1352.98,17.57,38.12,326,555,400,25.45,43.33,31.23,44.9
"ERIC.FEHR","F","20072008","WSH",23,208.1,9.05,19.33,78,85,48,36.97,40.28,22.75,61.9
"ERIC.GODARD","F","20072008","CGY",74,342.88,4.63,10.27,96,104,91,32.99,35.74,31.27,51.34
"ERIC.NYSTROM","F","20072008","CGY",43,404.02,9.4,20.78,119,142,106,32.43,38.69,28.88,52.89
"ERIC.PERRIN","F","20072008","ATL",81,1036.72,12.8,27.23,247,363,320,26.56,39.03,34.41,43.56
"ERIC.STAAL","F","20072008","CAR",82,1242.08,15.15,34.1,390,542,347,30.49,42.38,27.13,52.92
"ERIK.CHRISTENSEN","F","20072008","ATL",10,131.52,13.15,26.56,37,54,40,28.24,41.22,30.53,48.05
"ERIK.CHRISTENSEN","F","20072008","PIT",49,496.55,10.13,22.58,105,167,135,25.8,41.03,33.17,43.75
"ERIK.COLE","F","20072008","CAR",73,1011.6,13.86,31.08,322,439,290,30.64,41.77,27.59,52.61
"ERIK.JOHNSON","D","20072008","STL",69,958.88,13.9,30.18,240,326,233,30.04,40.8,29.16,50.74
"ETHAN.MOREAU","F","20072008","EDM",25,297.58,11.9,26.06,56,105,73,23.93,44.87,31.2,43.41
"EVGENI.MALKIN","F","20072008","PIT",82,1227.13,14.97,33.51,345,419,297,32.52,39.49,27.99,53.74
"FEDOR.TYUTIN","D","20072008","NYR",82,1272.52,15.52,33.59,362,474,264,32.91,43.09,24,57.83
"FERNANDO.PISANI","F","20072008","EDM",56,669.15,11.95,25.53,152,224,195,26.62,39.23,34.15,43.8
"FILIP.KUBA","D","20072008","T.B",75,1327.78,17.7,37.27,380,532,381,29.39,41.14,29.47,49.93
"FRANCIS.BOUILLON","D","20072008","MTL",74,1053.63,14.24,31.12,260,391,257,28.63,43.06,28.3,50.29
"FRANCOIS.BEAUCHEMIN","D","20072008","ANA",82,1478.43,18.03,40.77,347,503,320,29.66,42.99,27.35,52.02
"FRANS.NIELSEN","F","20072008","NYI",16,132.65,8.29,17.81,43,38,28,39.45,34.86,25.69,60.56
"FRANTISEK.KABERLE","D","20072008","CAR",80,1075.68,13.45,30.22,267,380,270,29.12,41.44,29.44,49.72
"FREDDY.MEYER","D","20072008","NYI",52,826.68,15.9,33.91,192,298,245,26.12,40.54,33.33,43.94
"FREDRIK.MODIN","F","20072008","CBJ",23,271.67,11.81,26.77,78,117,81,28.26,42.39,29.35,49.06
"FREDRIK.SJOSTROM","F","20072008","ARI",51,551.72,10.82,23,114,201,152,24.41,43.04,32.55,42.86
"FREDRIK.SJOSTROM","F","20072008","NYR",18,137.97,7.66,15.59,27,44,31,26.47,43.14,30.39,46.55
"GARNET.EXELBY","D","20072008","ATL",79,1255.55,15.89,33.74,271,395,388,25.71,37.48,36.81,41.12
"GARY.ROBERTS","F","20072008","PIT",38,403.87,10.63,24.34,85,150,105,25,44.12,30.88,44.74
"GEOFF.SANDERSON","F","20072008","EDM",41,372.1,9.08,20.13,84,112,100,28.38,37.84,33.78,45.65
"GEORGE.PARROS","F","20072008","ANA",68,388.82,5.72,12.8,106,132,75,33.87,42.17,23.96,58.56
"GEORGES.LARAQUE","F","20072008","PIT",71,518.95,7.31,16.41,135,152,102,34.7,39.07,26.22,56.96
"GILBERT.BRULE","F","20072008","CBJ",60,534.83,8.91,19.5,143,162,96,35.66,40.4,23.94,59.83
"GLEN.METROPOLIT","F","20072008","BOS",82,1030.27,12.56,27.01,259,371,315,27.41,39.26,33.33,45.12
"GLEN.MURRAY","F","20072008","BOS",63,864.25,13.72,29.57,258,328,267,30.25,38.45,31.3,49.14
"GLEN.WESLEY","D","20072008","CAR",78,984.97,12.63,28.5,321,383,315,31.5,37.59,30.91,50.47
"GREG.DE VRIES","D","20072008","NSH",77,1192.42,15.49,34.39,266,488,338,24.36,44.69,30.95,44.04
"GREG.MOORE","F","20072008","NYR",6,60.23,10.04,22.74,14,24,6,31.82,54.55,13.64,70
"GREGORY.CAMPBELL","F","20072008","FLA",81,772.42,9.54,20.48,197,217,240,30.12,33.18,36.7,45.08
"GREG.ZANON","D","20072008","NSH",78,1065.98,13.67,30.16,273,405,372,26,38.57,35.43,42.33
"GUILLAUME.LATENDRESSE","F","20072008","MTL",73,766.75,10.5,23.11,152,276,198,24.28,44.09,31.63,43.43
"HAL.GILL","D","20072008","PIT",18,260.33,14.46,32.45,68,96,66,29.57,41.74,28.7,50.75
"HAL.GILL","D","20072008","TOR",63,965.53,15.33,34.1,244,333,236,30.01,40.96,29.03,50.83
"HENRIK.SEDIN","F","20072008","VAN",82,1153.17,14.06,31.29,350,354,296,35,35.4,29.6,54.18
"HENRIK.TALLINDER","D","20072008","BUF",71,1182.3,16.65,36.25,307,461,328,28.01,42.06,29.93,48.35
"HENRIK.ZETTERBERG","F","20072008","DET",75,1112.88,14.84,32.77,278,382,229,31.27,42.97,25.76,54.83
"IAN.LAPERRIERE","F","20072008","COL",70,761.67,10.88,22.97,157,245,247,24.19,37.75,38.06,38.86
"IAN.WHITE","D","20072008","TOR",81,1263.83,15.6,34.64,313,399,265,32.04,40.84,27.12,54.15
"ILYA.KOVALCHUK","F","20072008","ATL",79,1182.6,14.97,31.94,300,417,327,28.74,39.94,31.32,47.85
"JACK.JOHNSON","D","20072008","L.A",74,1301.17,17.58,38.38,270,444,363,25.07,41.23,33.7,42.65
"JACK.SKILLE","F","20072008","CHI",16,166.15,10.38,23.46,41,34,39,35.96,29.82,34.21,51.25
"JAKE.DOWELL","F","20072008","CHI",19,163.55,8.61,19.08,42,45,29,36.21,38.79,25,59.15
"JAMAL.MAYERS","F","20072008","STL",80,929.95,11.62,25.34,210,382,379,21.63,39.34,39.03,35.65
"JAMES.DOWD","F","20072008","PHI",73,471.88,6.46,14.36,77,150,176,19.11,37.22,43.67,30.43
"JAMES.SHEPPARD","F","20072008","MIN",78,739.63,9.48,20.64,181,269,179,28.78,42.77,28.46,50.28
"JAMES.WISNIEWSKI","D","20072008","CHI",67,921.38,13.75,30.87,221,330,222,28.59,42.69,28.72,49.89
"JAMIE.LANGENBRUNNER","F","20072008","N.J",64,794.87,12.42,26.91,211,259,136,34.82,42.74,22.44,60.81
"JAN.HEJDA","D","20072008","CBJ",80,1337.95,16.72,36.99,288,541,409,23.26,43.7,33.04,41.32
"JAN.HLAVAC","F","20072008","NSH",18,238.48,13.25,29.22,57,88,48,29.53,45.6,24.87,54.29
"JAN.HLAVAC","F","20072008","T.B",62,818.92,13.21,27.78,196,245,206,30.29,37.87,31.84,48.76
"JARED.BOLL","F","20072008","CBJ",74,564.77,7.63,16.9,121,200,141,26.19,43.29,30.52,46.18
"JARKKO.RUUTU","F","20072008","PIT",71,631.98,8.9,20.05,104,197,152,22.96,43.49,33.55,40.62
"JAROME.IGINLA","F","20072008","CGY",81,1313.85,16.22,35.77,357,486,305,31.1,42.33,26.57,53.93
"JAROMIR.JAGR","F","20072008","NYR",82,1293.85,15.78,34.15,372,474,222,34.83,44.38,20.79,62.63
"JAROSLAV.HLINKA","F","20072008","COL",63,722.95,11.48,24.19,171,256,166,28.84,43.17,27.99,50.74
"JAROSLAV.MODRY","D","20072008","L.A",61,940.27,15.41,33.98,222,349,252,26.97,42.41,30.62,46.84
"JAROSLAV.MODRY","D","20072008","PHI",19,305.87,16.1,34.28,66,115,74,25.88,45.1,29.02,47.14
"JAROSLAV.SPACEK","D","20072008","BUF",60,967.35,16.12,34.94,280,360,218,32.63,41.96,25.41,56.22
"JARRET.STOLL","F","20072008","EDM",81,882.78,10.9,23.48,216,347,392,22.62,36.34,41.05,35.53
"JASON.ARNOTT","F","20072008","NSH",79,1091.98,13.82,30.67,295,444,289,28.7,43.19,28.11,50.51
"JASON.BLAKE","F","20072008","TOR",82,1145.97,13.98,31.07,314,430,303,29.99,41.07,28.94,50.89
"JASON.CHIMERA","F","20072008","CBJ",80,1033.37,12.92,28.59,230,376,292,25.61,41.87,32.52,44.06
"JASON.JAFFRAY","F","20072008","VAN",19,192.13,10.11,21.13,40,61,51,26.32,40.13,33.55,43.96
