"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"DEREK.STEPAN","F","20132014","NYR",82,1117.73,13.63,27.69,390,430,369,32.8,36.16,31.03,51.38
"DERICK.BRASSARD","F","20132014","NYR",81,1042.02,12.86,26.15,387,330,252,39.94,34.06,26.01,60.56
"DERYK.ENGELLAND","D","20132014","PIT",56,665.9,11.89,23.93,141,221,168,26.6,41.7,31.7,45.63
"DEVANTE.SMITH-PELLY","F","20132014","ANA",19,218.02,11.47,23.13,66,84,46,33.67,42.86,23.47,58.93
"DEVIN.SETOGUCHI","F","20132014","WPG",75,981.83,13.09,26.59,303,349,312,31.43,36.2,32.37,49.27
"DION.PHANEUF","D","20132014","TOR",80,1353,16.91,34.08,355,629,601,22.4,39.68,37.92,37.13
"DMITRIJ.JASKIN","F","20132014","STL",18,179.23,9.96,20.58,57,58,41,36.54,37.18,26.28,58.16
"DMITRY.KULIKOV","D","20132014","FLA",81,1381.73,17.06,34.91,408,465,421,31.53,35.94,32.53,49.22
"DMITRY.ORLOV","D","20132014","WSH",54,1014.05,18.78,37.86,278,338,270,31.38,38.15,30.47,50.73
"DOMINIC.MOORE","F","20132014","NYR",73,713.15,9.77,19.73,104,213,312,16.53,33.86,49.6,25
"DOUGIE.HAMILTON","D","20132014","BOS",64,1048.12,16.38,32.38,299,345,279,32.39,37.38,30.23,51.73
"DOUGLAS.MURRAY","D","20132014","MTL",53,604.38,11.4,23.47,180,171,179,33.96,32.26,33.77,50.14
"DRAYSON.BOWMAN","F","20132014","CAR",70,669.77,9.57,19.33,140,200,267,23.06,32.95,43.99,34.4
"DREW.DOUGHTY","D","20132014","L.A",78,1455.92,18.67,38.94,532,552,455,34.57,35.87,29.56,53.9
"DREW.MILLER","F","20132014","DET",82,892.47,10.88,22.27,214,299,256,27.83,38.88,33.29,45.53
"DREW.SHORE","F","20132014","FLA",24,222.83,9.28,19.51,80,83,66,34.93,36.24,28.82,54.79
"DREW.STAFFORD","F","20132014","BUF",70,1007.45,14.39,29.3,301,342,363,29.92,34,36.08,45.33
"DUNCAN.KEITH","D","20132014","CHI",79,1477.65,18.7,37.24,495,521,371,35.69,37.56,26.75,57.16
"DUSTIN.BROWN","F","20132014","L.A",79,1029.12,13.03,27.02,344,338,306,34.82,34.21,30.97,52.92
"DUSTIN.BYFUGLIEN","D","20132014","WPG",78,1367.17,17.53,35.52,419,435,403,33.33,34.61,32.06,50.97
"DUSTIN.JEFFREY","F","20132014","DAL",24,210.25,8.76,17.81,60,71,48,33.52,39.66,26.82,55.56
"DUSTIN.JEFFREY","F","20132014","PIT",10,96.13,9.61,19.25,17,29,22,25,42.65,32.35,43.59
"DUSTIN.PENNER","F","20132014","ANA",49,624.67,12.75,26.23,207,231,204,32.24,35.98,31.78,50.36
"DUSTIN.PENNER","F","20132014","WSH",18,204.42,11.36,21.99,48,72,58,26.97,40.45,32.58,45.28
"DWIGHT.KING","F","20132014","L.A",77,1004.83,13.05,27.08,336,372,291,33.63,37.24,29.13,53.59
"DYLAN.OLSEN","D","20132014","FLA",44,599.53,13.63,27.94,188,236,165,31.92,40.07,28.01,53.26
"ED.JOVANOVSKI","D","20132014","FLA",37,460.3,12.44,25.46,134,156,133,31.68,36.88,31.44,50.19
"ELIAS.LINDHOLM","F","20132014","CAR",58,684.33,11.8,23.55,282,247,166,40.58,35.54,23.88,62.95
"EMERSON.ETEM","F","20132014","ANA",29,317.57,10.95,22.37,104,109,86,34.78,36.45,28.76,54.74
"ERIAH.HAYES","F","20132014","S.J",15,116.2,7.75,14.84,34,46,27,31.78,42.99,25.23,55.74
"ERIC.BOULTON","F","20132014","NYI",23,145.57,6.33,13.06,42,55,41,30.43,39.86,29.71,50.6
"ERIC.BREWER","D","20132014","T.B",77,1153.62,14.98,30.5,323,378,333,31.24,36.56,32.21,49.24
"ERIC.FEHR","F","20132014","WSH",73,949.42,13.01,26.19,248,338,297,28.09,38.28,33.64,45.5
"ERIC.GELINAS","D","20132014","N.J",60,850.95,14.18,28.79,308,289,176,39.84,37.39,22.77,63.64
"ERIC.GRYBA","D","20132014","OTT",57,807.42,14.17,29.4,207,312,271,26.2,39.49,34.3,43.31
"ERIC.NYSTROM","F","20132014","NSH",79,1002.08,12.68,25.27,250,361,274,28.25,40.79,30.96,47.71
"ERIC.O'DELL","F","20132014","WPG",30,277.88,9.26,18.9,84,85,52,38.01,38.46,23.53,61.76
"ERIC.STAAL","F","20132014","CAR",79,1232.78,15.6,31.45,537,472,306,40.84,35.89,23.27,63.7
"ERIC.TANGRADI","F","20132014","WPG",55,465.03,8.46,17.01,126,149,100,33.6,39.73,26.67,55.75
"ERIK.COLE","F","20132014","DAL",75,929.98,12.4,25.31,303,327,270,33.67,36.33,30,52.88
"ERIK.CONDRA","F","20132014","OTT",76,685.73,9.02,18.55,204,257,182,31.73,39.97,28.3,52.85
"ERIK.GUDBRANSON","D","20132014","FLA",65,963.6,14.82,30.67,286,323,279,32.21,36.37,31.42,50.62
"ERIK.GUSTAFSSON","D","20132014","PHI",31,493.68,15.93,33.13,134,145,128,32.92,35.63,31.45,51.15
"ERIK.HAULA","F","20132014","MIN",46,405.45,8.81,17.35,111,107,123,32.55,31.38,36.07,47.44
"ERIK.JOHNSON","D","20132014","COL",80,1503.32,18.79,37.83,411,566,517,27.51,37.88,34.61,44.29
"ERIK.KARLSSON","D","20132014","OTT",82,1722.63,21.01,43.19,624,657,510,34.84,36.68,28.48,55.03
"EVANDER.KANE","F","20132014","WPG",63,995.4,15.8,31.76,317,349,273,33.76,37.17,29.07,53.73
"EVGENI.MALKIN","F","20132014","PIT",60,902.18,15.04,30.46,313,276,213,39.03,34.41,26.56,59.51
"EVGENY.KUZNETSOV","F","20132014","WSH",17,208.8,12.28,23.98,56,61,65,30.77,33.52,35.71,46.28
"FEDOR.TYUTIN","D","20132014","CBJ",69,1150.83,16.68,34.64,305,454,365,27.14,40.39,32.47,45.52
"FILIP.FORSBERG","F","20132014","NSH",13,122.37,9.41,19.23,30,39,30,30.3,39.39,30.3,50
"FRANCIS.BOUILLON","D","20132014","MTL",52,817.68,15.72,32.63,225,256,252,30.7,34.92,34.38,47.17
"FRANCOIS.BEAUCHEMIN","D","20132014","ANA",70,1225.37,17.51,36.51,381,433,372,32.12,36.51,31.37,50.6
"FRANK.CORRADO","D","20132014","VAN",15,175.38,11.69,23.19,57,56,52,34.55,33.94,31.52,52.29
"FRANS.NIELSEN","F","20132014","NYI",80,995.62,12.45,25.14,301,397,354,28.61,37.74,33.65,45.95
"FRAZER.MCLAREN","F","20132014","TOR",27,107.88,4,8.08,43,44,52,30.94,31.65,37.41,45.26
"FREDDIE.HAMILTON","F","20132014","S.J",11,108.83,9.89,20.58,39,34,21,41.49,36.17,22.34,65
"GABRIEL.BOURQUE","F","20132014","NSH",74,918.43,12.41,24.75,295,324,256,33.71,37.03,29.26,53.54
"GABRIEL.LANDESKOG","F","20132014","COL",81,1254.07,15.48,31.19,340,437,414,28.55,36.69,34.76,45.09
"GEORGE.PARROS","F","20132014","MTL",22,98.4,4.47,9.11,23,39,27,25.84,43.82,30.34,46
"GRANT.CLITSOME","D","20132014","WPG",32,539.47,16.86,33.62,175,167,158,35,33.4,31.6,52.55
"GREGORY.CAMPBELL","F","20132014","BOS",82,804.85,9.82,19.58,240,254,251,32.21,34.09,33.69,48.88
"GUSTAV.NYQUIST","F","20132014","DET",57,756.22,13.27,27.4,251,275,224,33.47,36.67,29.87,52.84
"HAL.GILL","D","20132014","PHI",6,80.42,13.4,27.94,21,28,21,30,40,30,50
"HAMPUS.LINDHOLM","D","20132014","ANA",78,1290.93,16.55,34.27,434,465,387,33.75,36.16,30.09,52.86
"HARRY.ZOLNIERCZYK","F","20132014","PIT",13,130.97,10.07,20.39,25,43,41,22.94,39.45,37.61,37.88
"HENRIK.SEDIN","F","20132014","VAN",70,1106.85,15.81,31.81,414,409,273,37.77,37.32,24.91,60.26
"HENRIK.TALLINDER","D","20132014","BUF",64,1056.1,16.5,33.69,300,348,349,30.09,34.9,35.01,46.22
"HENRIK.ZETTERBERG","F","20132014","DET",45,719.97,16,32.93,225,267,224,31.42,37.29,31.28,50.11
"IAN.COLE","D","20132014","STL",46,650.88,14.15,28.53,189,219,193,31.45,36.44,32.11,49.48
"JACK.HILLEN","D","20132014","WSH",13,212.55,16.35,32.11,67,63,66,34.18,32.14,33.67,50.38
"JACK.JOHNSON","D","20132014","CBJ",82,1476.55,18.01,37.17,381,580,473,26.57,40.45,32.98,44.61
"JACK.SKILLE","F","20132014","CBJ",16,135.08,8.44,17.49,36,45,39,30,37.5,32.5,48
"JACOB.JOSEFSON","F","20132014","N.J",27,234.48,8.68,18.14,71,66,53,37.37,34.74,27.89,57.26
"JACOB.TROUBA","D","20132014","WPG",65,1121.13,17.25,35.19,299,379,316,30.08,38.13,31.79,48.62
"JADEN.SCHWARTZ","F","20132014","STL",80,1120.05,14,28.69,368,406,340,33.03,36.45,30.52,51.98
"JAKE.GARDINER","D","20132014","TOR",80,1431.12,17.89,36.08,364,449,481,28.13,34.7,37.17,43.08
"JAKE.MCCABE","D","20132014","BUF",7,99.3,14.19,29.03,25,32,38,26.32,33.68,40,39.68
"JAKE.MUZZIN","D","20132014","L.A",76,1219.75,16.05,33.31,469,446,340,37.37,35.54,27.09,57.97
"JAKOB.SILFVERBERG","F","20132014","ANA",52,603.55,11.61,24.28,203,207,205,33.01,33.66,33.33,49.75
"JAKUB.KINDL","D","20132014","DET",66,987.6,14.96,30.74,342,288,247,39,32.84,28.16,58.06
"JAKUB.VORACEK","F","20132014","PHI",82,1100.27,13.42,28.31,446,416,318,37.8,35.25,26.95,58.38
"JAMES.NEAL","F","20132014","PIT",59,840.85,14.25,28.66,293,274,211,37.66,35.22,27.12,58.13
"JAMES.SHEPPARD","F","20132014","S.J",67,782.45,11.68,23.4,216,285,211,30.34,40.03,29.63,50.59
"JAMES.VAN RIEMSDYK","F","20132014","TOR",80,1279.78,16,32.18,363,461,432,28.9,36.7,34.39,45.66
"JAMES.WISNIEWSKI","D","20132014","CBJ",75,1238.95,16.52,34.13,352,433,343,31.21,38.39,30.41,50.65
"JAMES.WRIGHT","F","20132014","WPG",59,426.67,7.23,14.69,100,145,86,30.21,43.81,25.98,53.76
"JAMIE.BENN","F","20132014","DAL",81,1158.27,14.3,29.18,421,475,338,34.12,38.49,27.39,55.47
"JAMIE.MCBAIN","D","20132014","BUF",69,1110.9,16.1,32.95,293,323,407,28.64,31.57,39.78,41.86
"JAMIE.MCGINN","F","20132014","COL",79,1066.1,13.49,27.24,342,333,318,34.44,33.53,32.02,51.82
"JAMIE.OLEKSIAK","D","20132014","DAL",7,100.45,14.35,31.08,28,37,29,29.79,39.36,30.85,49.12
"JAN.HEJDA","D","20132014","COL",78,1466.38,18.8,37.98,399,566,516,26.94,38.22,34.84,43.61
"JANNIK.HANSEN","F","20132014","VAN",71,979.2,13.79,27.94,286,328,329,30.33,34.78,34.89,46.5
"JARED.BOLL","F","20132014","CBJ",28,211.57,7.56,15.58,56,68,52,31.82,38.64,29.55,51.85
"JARED.COWEN","D","20132014","OTT",68,1167.08,17.16,35.4,362,426,362,31.48,37.04,31.48,50
"JARED.SPURGEON","D","20132014","MIN",67,1209.55,18.05,36.08,402,463,370,32.55,37.49,29.96,52.07
"JAROME.IGINLA","F","20132014","BOS",78,1165.88,14.95,29.89,416,352,302,38.88,32.9,28.22,57.94
"JAROMIR.JAGR","F","20132014","N.J",82,1291.03,15.74,31.78,461,430,330,37.76,35.22,27.03,58.28
"JARRED.TINORDI","D","20132014","MTL",22,267.4,12.15,25.92,68,85,63,31.48,39.35,29.17,51.91
"JARRET.STOLL","F","20132014","L.A",78,937.32,12.02,24.95,304,325,287,33.19,35.48,31.33,51.44
"JASON.CHIMERA","F","20132014","WSH",82,1042.17,12.71,25.63,264,415,337,25.98,40.85,33.17,43.93
"JASON.DEMERS","D","20132014","S.J",75,1188.13,15.84,31.54,388,398,373,33.48,34.34,32.18,50.99
"JASON.GARRISON","D","20132014","VAN",81,1329.7,16.42,33.21,387,466,449,29.72,35.79,34.49,46.29
"JASON.POMINVILLE","F","20132014","MIN",82,1193.62,14.56,29.31,420,395,276,38.5,36.21,25.3,60.34
"JASON.SPEZZA","F","20132014","OTT",75,1051.45,14.02,28.9,430,363,350,37.62,31.76,30.62,55.13
"JASON.ZUCKER","F","20132014","MIN",21,252.5,12.02,23.82,71,63,52,38.17,33.87,27.96,57.72
"JAY.BEAGLE","F","20132014","WSH",62,630.08,10.16,20.35,171,221,182,29.79,38.5,31.71,48.44
"JAY.BOUWMEESTER","D","20132014","STL",82,1507.35,18.38,37.62,539,577,506,33.23,35.57,31.2,51.58
"JAY.HARRISON","D","20132014","CAR",68,1005.72,14.79,29.73,346,296,286,37.28,31.9,30.82,54.75
"JAY.MCCLEMENT","F","20132014","TOR",81,898.57,11.09,22.35,232,339,606,19.71,28.8,51.49,27.68
"JAY.ROSEHILL","F","20132014","PHI",34,165.95,4.88,10.38,30,46,34,27.27,41.82,30.91,46.88
"JAYSON.MEGNA","F","20132014","PIT",36,369.7,10.27,20.81,114,97,75,39.86,33.92,26.22,60.32
"JEAN-GABRIEL.PAGEAU","F","20132014","OTT",28,239.77,8.56,17.52,74,71,65,35.24,33.81,30.95,53.24
"JEAN-PHILIPPE.COTE","D","20132014","T.B",19,174.4,9.18,18.54,53,58,39,35.33,38.67,26,57.61
"JEFF.CARTER","F","20132014","L.A",72,985.92,13.69,28.48,355,356,299,35.15,35.25,29.6,54.28
"JEFF.HALPERN","F","20132014","ARI",69,559.6,8.11,16.46,126,198,240,22.34,35.11,42.55,34.43
"JEFF.PETRY","D","20132014","EDM",80,1393.37,17.42,35.76,347,490,470,26.55,37.49,35.96,42.47
"JEFF.SKINNER","F","20132014","CAR",71,981.83,13.83,27.88,431,338,208,44.11,34.6,21.29,67.45
"JEREMY.MORIN","F","20132014","CHI",24,210.98,8.79,17.42,84,69,35,44.68,36.7,18.62,70.59
"JEREMY.WELSH","F","20132014","VAN",19,128.02,6.74,13.34,34,43,35,30.36,38.39,31.25,49.28
"JERRED.SMITHSON","F","20132014","TOR",18,123.88,6.88,13.24,42,52,102,21.43,26.53,52.04,29.17
"JERRY.D'AMIGO","F","20132014","TOR",22,153.75,6.99,13.67,36,64,58,22.78,40.51,36.71,38.3
"JESPER.FAST","F","20132014","NYR",11,104.35,9.49,19.66,22,34,28,26.19,40.48,33.33,44
"JESSE.JOENSUU","F","20132014","EDM",42,365.95,8.71,18.03,63,120,135,19.81,37.74,42.45,31.82
"JESSE.WINCHESTER","F","20132014","FLA",52,540.67,10.4,21.41,150,219,189,26.88,39.25,33.87,44.25
"JIMMY.HAYES","F","20132014","FLA",53,505.5,9.54,19.31,139,144,151,32.03,33.18,34.79,47.93
"JIM.SLATER","F","20132014","WPG",27,232.8,8.62,17.73,63,57,88,30.29,27.4,42.31,41.72
"JIRI.HUDLER","F","20132014","CGY",75,1135.15,15.14,30.08,374,376,292,35.89,36.08,28.02,56.16
"JIRI.TLUSTY","F","20132014","CAR",68,872.3,12.83,25.92,343,340,234,37.4,37.08,25.52,59.45
"JOAKIM.ANDERSSON","F","20132014","DET",65,702.7,10.81,22.19,182,193,207,31.27,33.16,35.57,46.79
"JOAKIM.NORDSTROM","F","20132014","CHI",16,166.55,10.41,20.08,29,62,69,18.12,38.75,43.12,29.59
"JOE.COLBORNE","F","20132014","CGY",80,993.23,12.42,24.65,290,312,274,33.11,35.62,31.28,51.42
"JOE.CORVO","D","20132014","OTT",25,382.15,15.29,30.83,124,152,123,31.08,38.1,30.83,50.2
"JOEL.WARD","F","20132014","WSH",82,1010.32,12.32,24.85,263,391,324,26.89,39.98,33.13,44.8
"JOE.PAVELSKI","F","20132014","S.J",82,1169.22,14.26,28.49,413,387,450,33.04,30.96,36,47.86
"JOE.THORNTON","F","20132014","S.J",82,1182.47,14.42,28.81,424,453,478,31.29,33.43,35.28,47.01
"JOE.VITALE","F","20132014","PIT",53,541.05,10.21,20.7,113,189,158,24.57,41.09,34.35,41.7
"JOEY.CRABB","F","20132014","FLA",9,109.17,12.13,24.36,22,39,31,23.91,42.39,33.7,41.51
"JOFFREY.LUPUL","F","20132014","TOR",69,1065.7,15.44,31.08,271,363,382,26.67,35.73,37.6,41.5
"JOHAN.FRANZEN","F","20132014","DET",54,753.42,13.95,28.56,264,293,223,33.85,37.56,28.59,54.21
"JOHAN.LARSSON","F","20132014","BUF",28,339.37,12.12,24.69,86,93,112,29.55,31.96,38.49,43.43
"JOHAN.SUNDSTROM","F","20132014","NYI",11,90.92,8.27,16.77,33,31,20,39.29,36.9,23.81,62.26
"JOHN.CARLSON","D","20132014","WSH",82,1412.67,17.23,34.74,464,561,473,30.97,37.45,31.58,49.52
"JOHN.ERSKINE","D","20132014","WSH",37,498.63,13.48,27.68,124,177,136,28.38,40.5,31.12,47.69
"JOHN.MCCARTHY","F","20132014","S.J",36,347.48,9.65,18.66,111,129,110,31.71,36.86,31.43,50.23
"JOHN-MICHAEL.LILES","D","20132014","CAR",35,597.27,17.06,33.83,202,214,180,33.89,35.91,30.2,52.88
"JOHN-MICHAEL.LILES","D","20132014","TOR",6,96.67,16.11,31.75,28,30,43,27.72,29.7,42.57,39.44
"JOHN.MITCHELL","F","20132014","COL",75,987.03,13.16,26.74,245,302,317,28.36,34.95,36.69,43.59
"JOHN.MOORE","D","20132014","NYR",74,1021.42,13.8,28.15,368,290,209,42.45,33.45,24.11,63.78
"JOHNNY.BOYCHUK","D","20132014","BOS",75,1327.35,17.7,35.26,434,493,428,32.03,36.38,31.59,50.35
"JOHNNY.ODUYA","D","20132014","CHI",77,1350.58,17.54,34.97,417,548,429,29.91,39.31,30.77,49.29
"JOHN.PERSSON","F","20132014","NYI",10,120.12,12.01,23.13,41,37,34,36.61,33.04,30.36,54.67
"JOHN.SCOTT","F","20132014","BUF",56,369.78,6.6,13.51,107,102,126,31.94,30.45,37.61,45.92
"JOHN.TAVARES","F","20132014","NYI",59,971.22,16.46,33.31,360,315,224,40.04,35.04,24.92,61.64
"JONAS.BRODIN","D","20132014","MIN",79,1561.43,19.76,39.63,490,516,468,33.24,35.01,31.75,51.15
"JONATHAN.ERICSSON","D","20132014","DET",48,841.92,17.54,36.06,270,313,249,32.45,37.62,29.93,52.02
"JONATHAN.HUBERDEAU","F","20132014","FLA",69,916.53,13.28,27.22,307,306,267,34.89,34.77,30.34,53.48
"JONATHAN.TOEWS","F","20132014","CHI",76,1165.3,15.33,30.67,433,495,247,36.85,42.13,21.02,63.68
"JONATHON.BLUM","D","20132014","MIN",15,165.72,11.05,22.01,49,47,32,38.28,36.72,25,60.49
"JON.MERRILL","D","20132014","N.J",52,869.43,16.72,33.53,234,294,191,32.55,40.89,26.56,55.06
"JORDAN.CARON","F","20132014","BOS",35,354.38,10.13,20.14,105,122,102,31.91,37.08,31,50.72
"JORDAN.EBERLE","F","20132014","EDM",80,1228.7,15.36,31.45,341,488,272,30.97,44.32,24.7,55.63
"JORDAN.LEOPOLD","D","20132014","STL",27,384.88,14.25,29.53,118,130,78,36.2,39.88,23.93,60.2
"JORDAN.NOLAN","F","20132014","L.A",64,567.63,8.87,18.43,157,143,110,38.29,34.88,26.83,58.8
"JORDAN.SCHROEDER","F","20132014","VAN",25,266.65,10.67,21.59,79,80,67,34.96,35.4,29.65,54.11
"JORDAN.STAAL","F","20132014","CAR",82,1203.6,14.68,29.54,385,448,388,31.53,36.69,31.78,49.81
"JORDAN.SZWARZ","F","20132014","ARI",26,196.17,7.54,15.09,46,62,59,27.54,37.13,35.33,43.81
"JORDIE.BENN","D","20132014","DAL",78,1296.32,16.62,33.89,399,485,414,30.74,37.37,31.9,49.08
"JORDIN.TOOTOO","F","20132014","DET",11,76.73,6.98,14.16,22,26,11,37.29,44.07,18.64,66.67
"JOSH.BAILEY","F","20132014","NYI",77,1020.45,13.25,26.84,274,344,321,29.18,36.63,34.19,46.05
"JOSH.GORGES","D","20132014","MTL",66,1144.92,17.35,35.42,338,450,450,27.3,36.35,36.35,42.89
"JOSH.LEIVO","F","20132014","TOR",7,67.32,9.62,20.74,16,31,16,25.4,49.21,25.4,50
"J.T..BROWN","F","20132014","T.B",63,721.62,11.45,23.11,199,254,210,30.02,38.31,31.67,48.66
"J.T..MILLER","F","20132014","NYR",30,311.93,10.4,21.37,92,83,66,38.17,34.44,27.39,58.23
"JULIEN.BROUILLETTE","D","20132014","WSH",10,150,15,29.06,27,32,37,28.12,33.33,38.54,42.19
"JUSSI.JOKINEN","F","20132014","PIT",81,1064.85,13.15,26.56,358,342,268,36.98,35.33,27.69,57.19
"JUSTIN.ABDELKADER","F","20132014","DET",70,951.68,13.6,28,282,361,253,31.47,40.29,28.24,52.71
"JUSTIN.BRAUN","D","20132014","S.J",82,1429.32,17.43,34.83,418,567,519,27.79,37.7,34.51,44.61
"JUSTIN.FALK","D","20132014","NYR",21,235.02,11.19,22.34,88,61,58,42.51,29.47,28.02,60.27
"JUSTIN.FAULK","D","20132014","CAR",76,1401.82,18.45,37.1,488,528,440,33.52,36.26,30.22,52.59
"JUSTIN.FONTAINE","F","20132014","MIN",66,732.88,11.1,22.43,173,233,240,26.78,36.07,37.15,41.89
"JUSTIN.SCHULTZ","D","20132014","EDM",74,1362.05,18.41,37.79,400,517,457,29.11,37.63,33.26,46.67
"JUSTIN.WILLIAMS","F","20132014","L.A",82,1126.63,13.74,28.5,393,403,318,35.28,36.18,28.55,55.27
"KARL.ALZNER","D","20132014","WSH",82,1373.83,16.75,33.79,454,563,462,30.7,38.07,31.24,49.56
"KEATON.ELLERBY","D","20132014","WPG",51,692.5,13.58,27.29,205,232,179,33.28,37.66,29.06,53.39
"KEITH.AULIE","D","20132014","T.B",15,140.72,9.38,19.12,32,40,47,26.89,33.61,39.5,40.51
"KEITH.BALLARD","D","20132014","MIN",45,545,12.11,24.32,106,134,149,27.25,34.45,38.3,41.57
"KEITH.YANDLE","D","20132014","ARI",82,1558.97,19.01,38.64,528,514,449,35.41,34.47,30.11,54.04
"KENNY.AGOSTINO","F","20132014","CGY",8,86.53,10.82,20.34,26,38,19,31.33,45.78,22.89,57.78
"KEVAN.MILLER","D","20132014","BOS",47,715.87,15.23,30.33,277,230,169,40.98,34.02,25,62.11
"KEVIN.BIEKSA","D","20132014","VAN",76,1388.33,18.27,36.91,412,450,428,31.94,34.88,33.18,49.05
"KEVIN.CONNAUTON","D","20132014","DAL",36,517.55,14.38,29.71,185,185,140,36.27,36.27,27.45,56.92
"KEVIN.CZUCZMAN","D","20132014","NYI",13,224.23,17.25,34.11,64,74,59,32.49,37.56,29.95,52.03
"KEVIN.KLEIN","D","20132014","NSH",47,764.83,16.27,32.88,209,254,239,29.77,36.18,34.05,46.65
"KEVIN.KLEIN","D","20132014","NYR",30,419.73,13.99,28.29,136,130,84,38.86,37.14,24,61.82
"KEVIN.PORTER","F","20132014","BUF",12,122,10.17,20.92,32,33,33,32.65,33.67,33.67,49.23
"KEVIN.SHATTENKIRK","D","20132014","STL",81,1321.45,16.31,33.37,435,406,326,37.28,34.79,27.93,57.16
"KEVIN.WESTGARTH","F","20132014","CAR",12,58.52,4.88,10.08,20,22,17,33.9,37.29,28.81,54.05
"KEVIN.WESTGARTH","F","20132014","CGY",36,250.9,6.97,13.55,68,88,46,33.66,43.56,22.77,59.65
"KIMMO.TIMONEN","D","20132014","PHI",77,1005.82,13.06,27.68,419,482,339,33.79,38.87,27.34,55.28
"KRIS.LETANG","D","20132014","PIT",37,672.18,18.17,36.34,204,251,180,32.13,39.53,28.35,53.12
"KRIS.RUSSELL","D","20132014","CGY",68,1283.6,18.88,37.18,410,434,381,33.47,35.43,31.1,51.83
"KRIS.VERSTEEG","F","20132014","CHI",63,759.17,12.05,24.18,274,246,149,40.96,36.77,22.27,64.78
"KRIS.VERSTEEG","F","20132014","FLA",18,226.32,12.57,26.49,78,75,66,35.62,34.25,30.14,54.17
"KRYS.BARCH","F","20132014","FLA",55,322.57,5.86,12.1,76,89,91,29.69,34.77,35.55,45.51
"KYLE.BRODZIAK","F","20132014","MIN",81,1063.68,13.13,26.44,229,356,465,21.81,33.9,44.29,33
"KYLE.CHIPCHURA","F","20132014","ARI",80,761.85,9.52,19.32,166,253,243,25.08,38.22,36.71,40.59
"KYLE.CLIFFORD","F","20132014","L.A",71,684.87,9.65,20,185,184,148,35.78,35.59,28.63,55.56
"KYLE.OKPOSO","F","20132014","NYI",71,1126.33,15.86,32.31,412,382,268,38.79,35.97,25.24,60.59
"KYLE.PALMIERI","F","20132014","ANA",71,742.37,10.46,21.49,267,279,249,33.58,35.09,31.32,51.74
"KYLE.QUINCEY","D","20132014","DET",82,1460.23,17.81,36.44,435,479,400,33.11,36.45,30.44,52.1
"KYLE.TURRIS","F","20132014","OTT",82,1175.6,14.34,29.47,317,448,353,28.35,40.07,31.57,47.31
"LADISLAV.SMID","D","20132014","CGY",56,904.8,16.16,31.87,244,300,280,29.61,36.41,33.98,46.56
"LADISLAV.SMID","D","20132014","EDM",17,257.88,15.17,31.21,50,84,89,22.42,37.67,39.91,35.97
"LANCE.BOUMA","F","20132014","CGY",78,799.13,10.25,20.35,190,284,296,24.68,36.88,38.44,39.09
"LARS.ELLER","F","20132014","MTL",77,1019.13,13.24,27.38,274,334,353,28.51,34.76,36.73,43.7
"LAURI.KORPIKOSKI","F","20132014","ARI",64,822.07,12.84,26.05,253,305,252,31.23,37.65,31.11,50.1
"LEE.STEMPNIAK","F","20132014","CGY",52,798.77,15.36,30.66,234,287,256,30.12,36.94,32.95,47.76
"LEE.STEMPNIAK","F","20132014","PIT",21,292.28,13.92,28.05,75,120,85,26.79,42.86,30.36,46.88
"LINDEN.VEY","F","20132014","L.A",18,173.65,9.65,20.19,40,42,30,35.71,37.5,26.79,57.14
"LINUS.OMARK","F","20132014","BUF",13,137.7,10.59,21.66,22,49,41,19.64,43.75,36.61,34.92
"LOGAN.COUTURE","F","20132014","S.J",65,891.12,13.71,27.55,283,376,340,28.33,37.64,34.03,45.43
"LOUI.ERIKSSON","F","20132014","BOS",61,787.53,12.91,25.76,288,288,193,37.45,37.45,25.1,59.88
"LOUIS.LEBLANC","F","20132014","MTL",8,77.12,9.64,20.19,23,40,23,26.74,46.51,26.74,50
"LUBOMIR.VISNOVSKY","D","20132014","NYI",24,376.27,15.68,33.03,109,123,99,32.93,37.16,29.91,52.4
"LUCA.SBISA","D","20132014","ANA",30,462.4,15.41,31.45,157,171,146,33.12,36.08,30.8,51.82
"LUKE.ADAM","F","20132014","BUF",12,145.35,12.11,25.15,50,46,39,37.04,34.07,28.89,56.18
"LUKE.GAZDIC","F","20132014","EDM",67,384.42,5.74,11.73,84,136,74,28.57,46.26,25.17,53.16
"LUKE.GLENDENING","F","20132014","DET",56,611.17,10.91,22.35,175,223,177,30.43,38.78,30.78,49.72
"LUKE.SCHENN","D","20132014","PHI",79,1125.83,14.25,30.05,336,381,278,33.77,38.29,27.94,54.72
"MAGNUS.PAAJARVI","F","20132014","STL",55,551.37,10.02,20.42,162,190,151,32.21,37.77,30.02,51.76
"MANNY.MALHOTRA","F","20132014","CAR",69,672.85,9.75,19.46,115,179,435,15.78,24.55,59.67,20.91
"MARC-ANDRE.CLICHE","F","20132014","COL",76,598.23,7.87,15.84,215,203,197,34.96,33.01,32.03,52.18
"MARC-EDOUARD.VLASIC","D","20132014","S.J",81,1412.25,17.44,34.85,433,559,451,30.01,38.74,31.25,48.98
"MARCEL.GOC","F","20132014","FLA",62,828.75,13.37,27.3,238,273,316,28.78,33.01,38.21,42.96
