"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"ALEX.WENNBERG","F","20142015","CBJ",68,824.13,12.12,24.9,232,267,261,30.53,35.13,34.34,47.06
"ANDERS.LEE","F","20142015","NYI",76,902.08,11.87,23.43,325,291,235,38.19,34.2,27.61,58.04
"ANDRE.BENOIT","D","20142015","BUF",59,904.65,15.33,30.85,220,317,321,25.64,36.95,37.41,40.67
"ANDRE.BURAKOVSKY","F","20142015","WSH",53,617.03,11.64,23.33,208,189,121,40.15,36.49,23.36,63.22
"ANDREI.MARKOV","D","20142015","MTL",81,1508,18.62,37.24,546,606,578,31.56,35.03,33.41,48.58
"ANDREJ.MESZAROS","D","20142015","BUF",60,921.02,15.35,31.1,262,265,284,32.31,32.68,35.02,47.99
"ANDREJ.NESTRASIL","F","20142015","CAR",41,524.43,12.79,24.67,167,183,132,34.65,37.97,27.39,55.85
"ANDREJ.NESTRASIL","F","20142015","DET",13,112.88,8.68,17.74,37,31,22,41.11,34.44,24.44,62.71
"ANDREJ.SEKERA","D","20142015","CAR",57,1037.47,18.2,36.7,336,391,349,31.23,36.34,32.43,49.05
"ANDREJ.SEKERA","D","20142015","L.A",16,255.27,15.95,31.2,84,75,71,36.52,32.61,30.87,54.19
"ANDREJ.SUSTR","D","20142015","T.B",72,1141.47,15.85,32.94,321,407,275,32,40.58,27.42,53.86
"ANDREW.CAMPBELL","D","20142015","ARI",33,473.55,14.35,28.92,118,151,179,26.34,33.71,39.96,39.73
"ANDREW.COGLIANO","F","20142015","ANA",82,1024.02,12.49,25.34,324,384,312,31.76,37.65,30.59,50.94
"ANDREW.DESJARDINS","F","20142015","CHI",13,143.32,11.02,21.56,29,45,61,21.48,33.33,45.19,32.22
"ANDREW.DESJARDINS","F","20142015","S.J",56,506.77,9.05,18.24,100,177,165,22.62,40.05,37.33,37.74
"ANDREW.EBBETT","F","20142015","PIT",24,192.55,8.02,16.46,40,55,38,30.08,41.35,28.57,51.28
"ANDREW.FERENCE","D","20142015","EDM",70,1175.12,16.79,33.09,279,381,377,26.9,36.74,36.35,42.53
"ANDREW.LADD","F","20142015","WPG",81,1171.63,14.46,30.23,439,512,364,33.38,38.94,27.68,54.67
"ANDREW.MACDONALD","D","20142015","PHI",58,980.1,16.9,33.66,333,292,283,36.67,32.16,31.17,54.06
"ANDREW.MACWILLIAM","D","20142015","TOR",12,150.17,12.51,25.25,29,42,46,24.79,35.9,39.32,38.67
"ANDREW.SHAW","F","20142015","CHI",79,930.63,11.78,23.39,336,262,221,41.03,31.99,26.98,60.32
"ANDY.ANDREOFF","F","20142015","L.A",18,151.3,8.41,16.86,41,30,28,41.41,30.3,28.28,59.42
"ANDY.GREENE","D","20142015","N.J",82,1518.78,18.52,37.24,357,537,518,25.28,38.03,36.69,40.8
"ANTHONY.BITETTO","D","20142015","NSH",7,81.62,11.66,23.81,28,19,18,43.08,29.23,27.69,60.87
"ANTHONY.DUCLAIR","F","20142015","NYR",18,190.6,10.59,21.78,58,67,38,35.58,41.1,23.31,60.42
"ANTHONY.PELUSO","F","20142015","WPG",49,284.03,5.8,12.08,75,86,86,30.36,34.82,34.82,46.58
"ANTOINE.ROUSSEL","F","20142015","DAL",80,946.87,11.84,24.33,276,414,358,26.34,39.5,34.16,43.53
"ANTOINE.VERMETTE","F","20142015","ARI",63,883.98,14.03,28.03,338,311,313,35.14,32.33,32.54,51.92
"ANTOINE.VERMETTE","F","20142015","CHI",19,247.5,13.03,25.75,92,88,60,38.33,36.67,25,60.53
"ANTON.LANDER","F","20142015","EDM",38,451.68,11.89,22.72,119,144,129,30.36,36.73,32.91,47.98
"ANTON.STRALMAN","D","20142015","T.B",82,1328,16.2,33.45,429,502,367,33.05,38.67,28.27,53.89
"ANTON.VOLCHENKOV","D","20142015","NSH",46,551.55,11.99,24.08,178,174,168,34.23,33.46,32.31,51.45
"ANZE.KOPITAR","F","20142015","L.A",79,1131.83,14.33,28.74,384,439,344,32.9,37.62,29.48,52.75
"ARTEM.ANISIMOV","F","20142015","CBJ",52,650.7,12.51,25.52,190,230,246,28.53,34.53,36.94,43.58
"BARCLAY.GOODROW","F","20142015","S.J",60,608.93,10.15,20.19,167,185,192,30.7,34.01,35.29,46.52
"BARRET.JACKMAN","D","20142015","STL",80,1154.28,14.43,28.87,279,363,368,27.62,35.94,36.44,43.12
"BEAU.BENNETT","F","20142015","PIT",49,570.62,11.65,23.33,164,188,159,32.09,36.79,31.12,50.77
"BEN.CHIAROT","D","20142015","WPG",40,626.32,15.66,33.07,194,222,206,31.19,35.69,33.12,48.5
"BEN.LOVEJOY","D","20142015","ANA",40,653.35,16.33,33.09,209,220,220,32.2,33.9,33.9,48.72
"BEN.LOVEJOY","D","20142015","PIT",20,366.87,18.34,37.05,128,139,113,33.68,36.58,29.74,53.11
"BENOIT.POULIOT","F","20142015","EDM",58,762.18,13.14,25.74,267,291,180,36.18,39.43,24.39,59.73
"BEN.SMITH","F","20142015","CHI",61,663.03,10.87,21.68,126,185,362,18.72,27.49,53.79,25.82
"BEN.SMITH","F","20142015","S.J",19,189.15,9.96,19.83,62,57,55,35.63,32.76,31.61,52.99
"B.J..CROMBEEN","F","20142015","ARI",58,463.2,7.99,16.13,104,148,134,26.94,38.34,34.72,43.7
"BLAKE.COMEAU","F","20142015","PIT",61,844.9,13.85,28.23,281,296,229,34.86,36.72,28.41,55.1
"BLAKE.WHEELER","F","20142015","WPG",79,1110.95,14.06,29.49,391,402,383,33.25,34.18,32.57,50.52
"BOBBY.FARNHAM","F","20142015","PIT",11,76.97,7,14.82,24,28,19,33.8,39.44,26.76,55.81
"BOBBY.RYAN","F","20142015","OTT",78,1080.88,13.86,28.19,394,366,321,36.45,33.86,29.69,55.1
"BO.HORVAT","F","20142015","VAN",68,758.15,11.15,22.49,222,270,252,29.84,36.29,33.87,46.84
"BOONE.JENNER","F","20142015","CBJ",31,441.18,14.23,28.97,129,169,145,29.12,38.15,32.73,47.08
"BORNA.RENDULIC","F","20142015","COL",11,99.97,9.09,18.7,40,41,33,35.09,35.96,28.95,54.79
"BOYD.GORDON","F","20142015","EDM",68,698.37,10.27,20.29,131,230,525,14.79,25.96,59.26,19.97
"BRAD.BOYES","F","20142015","FLA",78,1034.37,13.26,26.47,345,389,333,32.33,36.46,31.21,50.88
"BRAD.HUNT","D","20142015","EDM",11,174.67,15.88,31.57,48,77,40,29.09,46.67,24.24,54.55
"BRAD.MALONE","F","20142015","CAR",65,617.32,9.5,18.78,135,185,173,27.38,37.53,35.09,43.83
"BRAD.MARCHAND","F","20142015","BOS",77,1089.98,14.16,27.79,392,447,398,31.69,36.14,32.17,49.62
"BRAD.RICHARDS","F","20142015","CHI",76,958.23,12.61,25.19,407,278,174,47.38,32.36,20.26,70.05
"BRAD.RICHARDSON","F","20142015","VAN",45,531.5,11.81,24.53,161,163,176,32.2,32.6,35.2,47.77
"BRAD.STUART","D","20142015","COL",65,1101.95,16.95,34.47,320,386,429,28.19,34.01,37.8,42.72
"BRANDON.BOLLIG","F","20142015","CGY",62,518.37,8.36,16.75,105,170,160,24.14,39.08,36.78,39.62
"BRANDON.DAVIDSON","D","20142015","EDM",12,163.82,13.65,25.58,47,45,52,32.64,31.25,36.11,47.47
"BRANDON.DUBINSKY","F","20142015","CBJ",47,625.6,13.31,27.02,196,263,222,28.78,38.62,32.6,46.89
"BRANDON.GORMLEY","D","20142015","ARI",27,352.72,13.06,26.46,112,131,85,34.15,39.94,25.91,56.85
"BRANDON.KOZUN","F","20142015","TOR",20,147.65,7.38,15.3,36,65,38,25.9,46.76,27.34,48.65
"BRANDON.MANNING","D","20142015","PHI",11,156.43,14.22,30.63,42,56,49,28.57,38.1,33.33,46.15
"BRANDON.MCMILLAN","F","20142015","ARI",50,440.32,8.81,17.63,96,173,181,21.33,38.44,40.22,34.66
"BRANDON.MCMILLAN","F","20142015","VAN",8,81.85,10.23,20.27,23,22,33,29.49,28.21,42.31,41.07
"BRANDON.PIRRI","F","20142015","FLA",49,621.15,12.68,25.13,224,170,169,39.79,30.2,30.02,57
"BRANDON.PRUST","F","20142015","MTL",82,894.98,10.91,21.83,191,303,334,23.07,36.59,40.34,36.38
"BRANDON.SAAD","F","20142015","CHI",82,1129.58,13.78,27.45,405,430,303,35.59,37.79,26.63,57.2
"BRANDON.SUTTER","F","20142015","PIT",80,1059.63,13.25,26.97,306,405,344,29,38.39,32.61,47.08
"BRAYDEN.MCNABB","D","20142015","L.A",71,990.42,13.95,28.11,334,298,227,38.88,34.69,26.43,59.54
"BRAYDEN.SCHENN","F","20142015","PHI",82,1116.15,13.61,27.34,392,381,300,36.53,35.51,27.96,56.65
"BRAYDON.COBURN","D","20142015","PHI",39,659.88,16.92,34.5,187,255,231,27.79,37.89,34.32,44.74
"BRAYDON.COBURN","D","20142015","T.B",4,62.23,15.56,30.61,21,30,21,29.17,41.67,29.17,50
"BRENDAN.GALLAGHER","F","20142015","MTL",82,1134.6,13.84,27.67,415,496,343,33.09,39.55,27.35,54.75
"BRENDAN.SHINNIMIN","F","20142015","ARI",12,130.55,10.88,21.68,51,45,33,39.53,34.88,25.58,60.71
"BRENDAN.SMITH","D","20142015","DET",76,1234.53,16.24,33.3,411,359,289,38.81,33.9,27.29,58.71
"BRENDEN.DILLON","D","20142015","DAL",20,367.27,18.36,37.63,118,142,123,30.81,37.08,32.11,48.96
"BRENDEN.DILLON","D","20142015","S.J",60,1058,17.63,35.28,335,377,382,30.62,34.46,34.92,46.72
"BRENDEN.MORROW","F","20142015","T.B",70,631.12,9.02,18.62,124,228,166,23.94,44.02,32.05,42.76
"BRENT.BURNS","D","20142015","S.J",82,1478.65,18.03,36.17,519,525,509,33.42,33.81,32.78,50.49
"BRENT.SEABROOK","D","20142015","CHI",82,1437.22,17.53,34.93,516,523,429,35.15,35.63,29.22,54.6
"BRETT.BELLEMORE","D","20142015","CAR",49,742.15,15.15,29.91,203,249,245,29.12,35.72,35.15,45.31
"BRETT.CONNOLLY","F","20142015","BOS",5,60.9,12.18,23.49,26,14,13,49.06,26.42,24.53,66.67
"BRETT.CONNOLLY","F","20142015","T.B",50,479.33,9.59,19.98,136,165,133,31.34,38.02,30.65,50.56
"BRETT.RITCHIE","F","20142015","DAL",31,354.93,11.45,23.36,115,139,92,33.24,40.17,26.59,55.56
"BRIAN.BOYLE","F","20142015","T.B",82,823.78,10.05,20.75,163,298,261,22.58,41.27,36.15,38.44
"BRIAN.CAMPBELL","D","20142015","FLA",82,1539.92,18.78,37.45,569,473,361,40.56,33.71,25.73,61.18
"BRIAN.DUMOULIN","D","20142015","PIT",8,116.62,14.58,30,30,41,38,27.52,37.61,34.86,44.12
"BRIAN.FERLIN","F","20142015","BOS",7,60.78,8.68,17.12,11,21,17,22.45,42.86,34.69,39.29
"BRIAN.FLYNN","F","20142015","BUF",54,687.15,12.72,25.69,165,233,284,24.19,34.16,41.64,36.75
"BRIAN.FLYNN","F","20142015","MTL",9,72.2,8.02,16.05,16,21,30,23.88,31.34,44.78,34.78
"BRIAN.GIBBONS","F","20142015","CBJ",25,279,11.16,23.18,80,94,81,31.37,36.86,31.76,49.69
"BRIAN.GIONTA","F","20142015","BUF",69,981.15,14.22,28.44,295,345,388,28.7,33.56,37.74,43.19
"BRIAN.LASHOFF","D","20142015","DET",11,129.68,11.79,25.21,56,45,26,44.09,35.43,20.47,68.29
"BRIAN.MCGRATTAN","F","20142015","CGY",8,50.92,6.37,13.52,19,14,16,38.78,28.57,32.65,54.29
"BRIAN.STRAIT","D","20142015","NYI",52,844.83,16.25,32.73,269,270,280,32.84,32.97,34.19,49
"BROCK.NELSON","F","20142015","NYI",82,971.33,11.85,23.64,248,299,310,28.94,34.89,36.17,44.44
"BROOKS.LAICH","F","20142015","WSH",66,773.07,11.71,23.83,216,290,245,28.76,38.62,32.62,46.85
"BROOKS.ORPIK","D","20142015","WSH",78,1434.72,18.39,37,435,539,441,30.74,38.09,31.17,49.66
"BRYAN.ALLEN","D","20142015","ANA",6,93.48,15.58,30.29,27,32,29,30.68,36.36,32.95,48.21
"BRYAN.ALLEN","D","20142015","MTL",5,56.9,11.38,22.14,13,11,19,30.23,25.58,44.19,40.62
"BRYAN.BICKELL","F","20142015","CHI",80,895.1,11.19,22.31,348,269,145,45.67,35.3,19.03,70.59
"BRYAN.LITTLE","F","20142015","WPG",70,984.25,14.06,29.56,384,439,315,33.74,38.58,27.68,54.94
"BRYAN.RUST","F","20142015","PIT",14,158.27,11.31,23.11,56,66,37,35.22,41.51,23.27,60.22
"BRYCE.SALVADOR","D","20142015","N.J",15,214.57,14.3,29.44,46,84,63,23.83,43.52,32.64,42.2
"CAL.CLUTTERBUCK","F","20142015","NYI",76,826.42,10.87,21.62,215,337,314,24.83,38.91,36.26,40.64
"CALLE.JARNKROK","F","20142015","NSH",74,813.7,11,22.11,294,297,237,35.51,35.87,28.62,55.37
"CALVIN.DE HAAN","D","20142015","NYI",65,1092.72,16.81,33.25,376,408,305,34.53,37.47,28.01,55.21
"CAM.ATKINSON","F","20142015","CBJ",78,1039.47,13.33,27.35,336,425,339,30.55,38.64,30.82,49.78
"CAM.FOWLER","D","20142015","ANA",80,1321.73,16.52,33.43,422,472,456,31.26,34.96,33.78,48.06
"CARL.GUNNARSSON","D","20142015","STL",61,1001.52,16.42,32.56,373,357,285,36.75,35.17,28.08,56.69
"CARL.HAGELIN","F","20142015","NYR",82,1063.27,12.97,25.74,266,356,263,30.06,40.23,29.72,50.28
"CARLO.COLAIACOVO","D","20142015","PHI",33,513.65,15.57,30.87,174,155,141,37.02,32.98,30,55.24
"CARL.SODERBERG","F","20142015","BOS",82,1189.83,14.51,28.55,348,382,317,33.24,36.49,30.28,52.33
"CASEY.BAILEY","F","20142015","TOR",6,53.42,8.9,17.64,16,13,12,39.02,31.71,29.27,57.14
"CASEY.CIZIKAS","F","20142015","NYI",70,752.57,10.75,21.48,200,297,232,27.43,40.74,31.82,46.3
"CEDRIC.PAQUETTE","F","20142015","T.B",64,714.95,11.17,23.32,177,245,186,29.11,40.3,30.59,48.76
"CHARLIE.COYLE","F","20142015","MIN",82,1059.77,12.92,26.24,306,353,372,29.68,34.24,36.08,45.13
"CHRIS.BUTLER","D","20142015","STL",33,541.1,16.4,32.68,185,187,178,33.64,34,32.36,50.96
"CHRIS.HIGGINS","F","20142015","VAN",77,920.35,11.95,24.45,278,303,298,31.63,34.47,33.9,48.26
"CHRIS.KELLY","F","20142015","BOS",80,1043.83,13.05,25.66,295,350,335,30.1,35.71,34.18,46.83
"CHRIS.KREIDER","F","20142015","NYR",80,1091.02,13.64,27.09,382,382,319,35.27,35.27,29.46,54.49
"CHRIS.KUNITZ","F","20142015","PIT",74,1065.43,14.4,29.2,389,377,273,37.44,36.28,26.28,58.76
"CHRIS.MUELLER","F","20142015","NYR",7,59.73,8.53,17.16,11,25,16,21.15,48.08,30.77,40.74
"CHRIS.NEIL","F","20142015","OTT",38,360.02,9.47,19.33,97,137,127,26.87,37.95,35.18,43.3
"CHRIS.PHILLIPS","D","20142015","OTT",36,624.87,17.36,35.96,193,251,219,29.11,37.86,33.03,46.84
"CHRIS.PORTER","F","20142015","STL",24,222.67,9.28,18.84,56,81,65,27.72,40.1,32.18,46.28
"CHRIS.STEWART","F","20142015","BUF",61,833.53,13.66,27.57,212,287,304,26.4,35.74,37.86,41.09
"CHRIS.STEWART","F","20142015","MIN",20,272.85,13.64,26.97,77,123,99,25.75,41.14,33.11,43.75
"CHRIS.SUMMERS","D","20142015","ARI",17,203.72,11.98,24.33,48,45,62,30.97,29.03,40,43.64
"CHRIS.TANEV","D","20142015","VAN",70,1212,17.31,35.57,409,504,442,30.18,37.2,32.62,48.06
"CHRIS.TERRY","F","20142015","CAR",57,640.47,11.24,22.41,195,208,169,34.09,36.36,29.55,53.57
"CHRIS.THORBURN","F","20142015","WPG",81,638.48,7.88,16.46,201,207,191,33.56,34.56,31.89,51.28
"CHRISTIAN.EHRHOFF","D","20142015","PIT",49,867.55,17.71,36.19,258,329,232,31.5,40.17,28.33,52.65
"CHRISTIAN.FOLIN","D","20142015","MIN",40,575.4,14.38,29.32,163,230,165,29.21,41.22,29.57,49.7
"CHRISTIAN.THOMAS","F","20142015","MTL",18,160.32,8.91,17.35,40,42,39,33.06,34.71,32.23,50.63
"CHRIS.TIERNEY","F","20142015","S.J",43,481.65,11.2,22.36,127,161,129,30.46,38.61,30.94,49.61
"CHRIS.VANDEVELDE","F","20142015","PHI",72,711.17,9.88,19.9,200,227,191,32.36,36.73,30.91,51.15
"CHRIS.WAGNER","F","20142015","ANA",9,74.88,8.32,16.18,20,34,25,25.32,43.04,31.65,44.44
"CLARKE.MACARTHUR","F","20142015","OTT",62,827.83,13.35,27.18,264,299,284,31.17,35.3,33.53,48.18
"CLAUDE.GIROUX","F","20142015","PHI",81,1287.02,15.89,31.93,541,401,484,37.94,28.12,33.94,52.78
"CLAYTON.STONER","D","20142015","ANA",69,1057.08,15.32,31.11,361,416,336,32.43,37.38,30.19,51.79
"CODY.CECI","D","20142015","OTT",81,1278.75,15.79,31.94,358,390,359,32.34,35.23,32.43,49.93
"CODY.EAKIN","F","20142015","DAL",78,1047.1,13.42,27.59,320,474,402,26.76,39.63,33.61,44.32
"CODY.FRANSON","D","20142015","NSH",23,307.93,13.39,26.99,123,98,91,39.42,31.41,29.17,57.48
"CODY.FRANSON","D","20142015","TOR",55,874.87,15.91,32.47,275,368,384,26.78,35.83,37.39,41.73
"CODY.GOLOUBEF","D","20142015","CBJ",36,525.35,14.59,29.83,155,178,160,31.44,36.11,32.45,49.21
"CODY.HODGSON","F","20142015","BUF",78,882.15,11.31,22.58,224,267,290,28.68,34.19,37.13,43.58
"CODY.MCCORMICK","F","20142015","BUF",33,309.25,9.37,18.9,59,89,126,21.53,32.48,45.99,31.89
"CODY.MCLEOD","F","20142015","COL",82,743.65,9.07,18.34,206,246,249,29.39,35.09,35.52,45.27
"COLBY.ROBAK","D","20142015","ANA",5,66.47,13.29,27.92,25,20,19,39.06,31.25,29.69,56.82
"COLBY.ROBAK","D","20142015","FLA",7,90.73,12.96,26.17,30,33,25,34.09,37.5,28.41,54.55
"COLIN.GREENING","F","20142015","OTT",26,252.83,9.72,19.85,60,90,84,25.64,38.46,35.9,41.67
"COLIN.MCDONALD","F","20142015","NYI",18,185.42,10.3,20.76,41,91,52,22.28,49.46,28.26,44.09
"COLIN.WILSON","F","20142015","NSH",77,1031.42,13.4,27.08,415,359,280,39.37,34.06,26.57,59.71
"COLTON.SCEVIOUR","F","20142015","DAL",71,795.6,11.21,23.04,260,311,253,31.55,37.74,30.7,50.68
"CONNOR.MURPHY","D","20142015","ARI",73,1085.97,14.88,30.08,331,335,306,34.05,34.47,31.48,51.96
"COREY.PERRY","F","20142015","ANA",67,972.17,14.51,29.65,320,333,303,33.47,34.83,31.69,51.36
"COREY.POTTER","D","20142015","CGY",6,55.33,9.22,17.16,25,12,10,53.19,25.53,21.28,71.43
"COREY.TROPP","F","20142015","CBJ",61,529,8.67,17.78,144,187,160,29.33,38.09,32.59,47.37
"CORY.CONACHER","F","20142015","NYI",15,180.48,12.03,25.58,73,52,37,45.06,32.1,22.84,66.36
"CRAIG.ADAMS","F","20142015","PIT",69,494.73,7.17,14.58,93,155,93,27.27,45.45,27.27,50
"CRAIG.CUNNINGHAM","F","20142015","ARI",19,184.3,9.7,19.92,31,55,82,18.45,32.74,48.81,27.43
"CRAIG.CUNNINGHAM","F","20142015","BOS",32,293.02,9.16,18.14,66,108,99,24.18,39.56,36.26,40
"CRAIG.SMITH","F","20142015","NSH",82,1061.53,12.95,26.06,464,398,246,41.88,35.92,22.2,65.35
"CURTIS.GLENCROSS","F","20142015","CGY",53,729.15,13.76,27.41,200,269,303,25.91,34.84,39.25,39.76
"CURTIS.GLENCROSS","F","20142015","WSH",18,205.2,11.4,22.22,58,84,65,28.02,40.58,31.4,47.15
"CURTIS.LAZAR","F","20142015","OTT",67,815.47,12.17,24.5,202,264,219,29.49,38.54,31.97,47.98
"CURTIS.MCKENZIE","F","20142015","DAL",36,410.03,11.39,23.19,123,144,105,33.06,38.71,28.23,53.95
"DAINIUS.ZUBRUS","F","20142015","N.J",74,946.1,12.79,25.79,193,324,305,23.48,39.42,37.1,38.76
"DALE.WEISE","F","20142015","MTL",79,895.83,11.34,22.66,273,317,304,30.54,35.46,34,47.31
"DALTON.PROUT","D","20142015","CBJ",63,996.3,15.81,32.33,276,361,332,28.48,37.25,34.26,45.39
"DAMIEN.BRUNNER","F","20142015","N.J",17,205.95,12.11,24.76,67,63,50,37.22,35,27.78,57.26
"DAMON.SEVERSON","D","20142015","N.J",51,942.37,18.48,37.09,252,330,308,28.31,37.08,34.61,45
"DAN.BOYLE","D","20142015","NYR",65,1079.1,16.6,32.87,386,324,243,40.5,34,25.5,61.37
"DAN.CARCILLO","F","20142015","CHI",39,317.52,8.14,16.34,89,102,124,28.25,32.38,39.37,41.78
"DAN.GIRARDI","D","20142015","NYR",82,1475.92,18,35.74,407,578,555,26.43,37.53,36.04,42.31
"DAN.HAMHUIS","D","20142015","VAN",59,996.78,16.89,34.64,270,359,307,28.85,38.35,32.8,46.79
"DANIEL.BRIERE","F","20142015","COL",57,606.07,10.63,21.39,201,180,192,35.08,31.41,33.51,51.15
"DANIEL.CLEARY","F","20142015","DET",17,146.75,8.63,17.75,61,54,39,39.61,35.06,25.32,61
"DANIEL.PAILLE","F","20142015","BOS",71,708.85,9.98,19.72,168,236,180,28.77,40.41,30.82,48.28
"DANIEL.SEDIN","F","20142015","VAN",82,1149.72,14.02,28.63,369,511,314,30.9,42.8,26.3,54.03
"DANIEL.WINNIK","F","20142015","PIT",21,271.6,12.93,26.29,111,96,71,39.93,34.53,25.54,60.99
"DANIEL.WINNIK","F","20142015","TOR",58,758.03,13.07,26.75,200,280,274,26.53,37.14,36.34,42.19
"DANNY.BIEGA","D","20142015","CAR",10,159.57,15.96,28.89,58,49,43,38.67,32.67,28.67,57.43
"DANNY.DEKEYSER","D","20142015","DET",80,1357.55,16.97,34.82,464,506,429,33.17,36.17,30.66,51.96
"DANY.HEATLEY","F","20142015","ANA",6,63.83,10.64,20.92,22,19,15,39.29,33.93,26.79,59.46
"DARREN.HELM","F","20142015","DET",75,946.48,12.62,25.82,333,312,264,36.63,34.32,29.04,55.78
"DAVE.BOLLAND","F","20142015","FLA",53,676.02,12.76,25.54,212,256,272,28.65,34.59,36.76,43.8
"DAVID.BACKES","F","20142015","STL",80,1125.67,14.07,28.13,362,475,490,27.28,35.8,36.93,42.49
"DAVID.BOOTH","F","20142015","TOR",59,615.27,10.43,21.27,164,182,215,29.23,32.44,38.32,43.27
"DAVID.CLARKSON","F","20142015","TOR",58,682.1,11.76,24.13,205,248,279,28.01,33.88,38.11,42.36
"DAVID.DESHARNAIS","F","20142015","MTL",82,1197.23,14.6,29.2,450,477,302,36.62,38.81,24.57,59.84
"DAVID.JONES","F","20142015","CGY",67,873.3,13.03,25.8,224,336,408,23.14,34.71,42.15,35.44
"DAVID.KREJCI","F","20142015","BOS",47,704.22,14.98,29.47,244,210,210,36.75,31.63,31.63,53.74
"DAVID.LEGWAND","F","20142015","OTT",80,774.2,9.68,19.57,217,260,271,29.01,34.76,36.23,44.47
"DAVID.MOSS","F","20142015","ARI",60,654.03,10.9,21.93,169,250,255,25.07,37.09,37.83,39.86
"DAVID.MUSIL","D","20142015","EDM",4,72.27,18.07,32.73,19,19,21,32.2,32.2,35.59,47.5
"DAVID.PASTRNAK","F","20142015","BOS",46,556.13,12.09,23.8,215,143,96,47.36,31.5,21.15,69.13
"DAVID.PERRON","F","20142015","EDM",38,532.83,14.02,28.2,209,197,131,38.92,36.69,24.39,61.47
"DAVID.PERRON","F","20142015","PIT",43,625.97,14.56,29.22,241,213,154,39.64,35.03,25.33,61.01
"DAVID.RUNDBLAD","D","20142015","CHI",49,593.23,12.11,24.04,246,185,114,45.14,33.94,20.92,68.33
"DAVID.SAVARD","D","20142015","CBJ",82,1455.42,17.75,36.41,394,521,514,27.57,36.46,35.97,43.39
"DAVID.SCHLEMKO","D","20142015","ARI",20,305.55,15.28,30.12,82,127,74,28.98,44.88,26.15,52.56
"DAVID.SCHLEMKO","D","20142015","CGY",19,221.63,11.66,22.91,73,75,72,33.18,34.09,32.73,50.34
