"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"ANDREJ.MESZAROS","D","20092010","T.B",81,1281.37,15.82,33.7,333,494,347,28.36,42.08,29.56,48.97
"ANDREJ.SEKERA","D","20092010","BUF",49,742.58,15.15,32.05,205,221,183,33.66,36.29,30.05,52.84
"ANDREW.ALBERTS","D","20092010","CAR",61,811.32,13.3,28.57,199,285,208,28.76,41.18,30.06,48.89
"ANDREW.ALBERTS","D","20092010","VAN",14,182.78,13.06,29.64,36,61,57,23.38,39.61,37.01,38.71
"ANDREW.BRUNETTE","F","20092010","MIN",82,1090.17,13.29,27.89,354,392,306,33.65,37.26,29.09,53.64
"ANDREW.COGLIANO","F","20092010","EDM",82,1019.9,12.44,25.69,254,329,272,29.71,38.48,31.81,48.29
"ANDREW.EBBETT","F","20092010","CHI",10,103.65,10.37,21.83,25,34,18,32.47,44.16,23.38,58.14
"ANDREW.EBBETT","F","20092010","MIN",49,540.42,11.03,22.85,113,171,152,25.92,39.22,34.86,42.64
"ANDREW.FERENCE","D","20092010","BOS",51,854.9,16.76,34.04,213,290,235,28.86,39.3,31.84,47.54
"ANDREW.LADD","F","20092010","CHI",82,1053.83,12.85,25.98,276,391,218,31.19,44.18,24.63,55.87
"ANDREW.MACDONALD","D","20092010","NYI",45,755.95,16.8,35.04,197,268,200,29.62,40.3,30.08,49.62
"ANDREW.MURRAY","F","20092010","CBJ",45,415.28,9.23,19.35,97,147,131,25.87,39.2,34.93,42.54
"ANDREW.PETERS","F","20092010","N.J",29,149.63,5.16,10.44,55,53,31,39.57,38.13,22.3,63.95
"ANDY.GREENE","D","20092010","N.J",78,1460.13,18.72,37.64,417,473,280,35.64,40.43,23.93,59.83
"ANDY.MCDONALD","F","20092010","STL",79,1064.68,13.48,28.83,328,306,279,35.93,33.52,30.56,54.04
"ANDY.SUTTON","D","20092010","NYI",53,933.12,17.61,36.65,253,298,316,29.18,34.37,36.45,44.46
"ANDY.SUTTON","D","20092010","OTT",18,292.25,16.24,34.93,84,96,54,35.9,41.03,23.08,60.87
"ANSSI.SALMELA","D","20092010","ATL",29,373.43,12.88,27.44,95,103,82,33.93,36.79,29.29,53.67
"ANSSI.SALMELA","D","20092010","N.J",9,112.92,12.55,26.6,36,28,21,42.35,32.94,24.71,63.16
"ANTOINE.VERMETTE","F","20092010","CBJ",81,1180.83,14.58,30.55,321,422,389,28.36,37.28,34.36,45.21
"ANTON.STRALMAN","D","20092010","CBJ",73,1165.2,15.96,33.23,326,380,314,31.96,37.25,30.78,50.94
"ANTON.VOLCHENKOV","D","20092010","OTT",64,1075.1,16.8,35.04,283,415,323,27.72,40.65,31.64,46.7
"ANTTI.MIETTINEN","F","20092010","MIN",79,1038.67,13.15,27.62,319,358,287,33.09,37.14,29.77,52.64
"ANZE.KOPITAR","F","20092010","L.A",82,1293.08,15.77,32.89,319,389,291,31.93,38.94,29.13,52.3
"ARRON.ASHAM","F","20092010","PHI",72,697.05,9.68,20.74,185,245,171,30.78,40.77,28.45,51.97
"ARTEM.ANISIMOV","F","20092010","NYR",82,927.57,11.31,23.75,225,300,203,30.91,41.21,27.88,52.57
"BARRET.JACKMAN","D","20092010","STL",66,1210.58,18.34,38.92,250,436,384,23.36,40.75,35.89,39.43
"BEN.EAGER","F","20092010","CHI",60,494.5,8.24,16.4,158,145,68,42.59,39.08,18.33,69.91
"BEN.LOVEJOY","D","20092010","PIT",12,168.4,14.03,30.18,56,62,38,35.9,39.74,24.36,59.57
"BEN.MAXWELL","F","20092010","MTL",13,113.43,8.73,17.07,33,34,23,36.67,37.78,25.56,58.93
"BENN.FERRIERO","F","20092010","S.J",24,250.25,10.43,21.39,68,85,64,31.34,39.17,29.49,51.52
"BENOIT.POULIOT","F","20092010","MIN",14,141.23,10.09,22.64,31,41,42,27.19,35.96,36.84,42.47
"BENOIT.POULIOT","F","20092010","MTL",39,545.15,13.98,28.09,142,197,134,30.02,41.65,28.33,51.45
"BILL.GUERIN","F","20092010","PIT",77,984.77,12.79,27.13,325,375,232,34.87,40.24,24.89,58.35
"B.J..CROMBEEN","F","20092010","STL",79,799.55,10.12,21.59,212,290,254,28.04,38.36,33.6,45.49
"BLAIR.BETTS","F","20092010","PHI",63,579.97,9.21,19.66,123,259,203,21.03,44.27,34.7,37.73
"BLAIR.JONES","F","20092010","T.B",14,155.85,11.13,23.94,26,56,46,20.31,43.75,35.94,36.11
"BLAKE.COMEAU","F","20092010","NYI",60,745.02,12.42,26.15,187,242,207,29.4,38.05,32.55,47.46
"BLAKE.WHEELER","F","20092010","BOS",82,1013.97,12.37,24.86,295,308,261,34.14,35.65,30.21,53.06
"BOBBY.RYAN","F","20092010","ANA",81,1210.1,14.94,31.37,313,362,259,33.51,38.76,27.73,54.72
"BOBBY.SANGUINETTI","D","20092010","NYR",5,52.7,10.54,22.89,17,19,13,34.69,38.78,26.53,56.67
"BORIS.VALABIK","D","20092010","ATL",23,257.73,11.21,23.81,56,77,51,30.43,41.85,27.72,52.34
"BOYD.GORDON","F","20092010","WSH",36,267.15,7.42,15.55,73,107,80,28.08,41.15,30.77,47.71
"BRAD.BOYES","F","20092010","STL",82,1082.2,13.2,28.18,326,319,317,33.89,33.16,32.95,50.7
"BRAD.LUKOWICH","D","20092010","VAN",13,128.77,9.91,20.8,24,33,48,22.86,31.43,45.71,33.33
"BRAD.MARCHAND","F","20092010","BOS",20,213.88,10.69,20.92,52,66,52,30.59,38.82,30.59,50
"BRAD.MAY","F","20092010","DET",40,278.02,6.95,14.42,90,68,50,43.27,32.69,24.04,64.29
"BRAD.RICHARDS","F","20092010","DAL",79,1174.75,14.87,30.78,305,371,325,30.47,37.06,32.47,48.41
"BRAD.RICHARDSON","F","20092010","L.A",81,896.95,11.07,23.06,228,285,248,29.96,37.45,32.59,47.9
"BRAD.STAUBITZ","F","20092010","S.J",46,279.37,6.07,12.79,63,97,52,29.72,45.75,24.53,54.78
"BRAD.STUART","D","20092010","DET",82,1515.1,18.48,37.72,453,463,378,35.01,35.78,29.21,54.51
"BRAD.WINCHESTER","F","20092010","STL",64,535.8,8.37,17.76,147,191,118,32.24,41.89,25.88,55.47
"BRANDON.BOCHENSKI","F","20092010","T.B",28,284.3,10.15,21.87,54,100,59,25.35,46.95,27.7,47.79
"BRANDON.DUBINSKY","F","20092010","NYR",69,1010.12,14.64,30.8,250,349,279,28.47,39.75,31.78,47.26
"BRANDON.PRUST","F","20092010","CGY",43,277.08,6.44,13.22,81,96,52,35.37,41.92,22.71,60.9
"BRANDON.PRUST","F","20092010","NYR",26,226.7,8.72,18.14,51,81,50,28.02,44.51,27.47,50.5
"BRANDON.SEGAL","F","20092010","DAL",19,209.13,11.01,23.31,45,75,68,23.94,39.89,36.17,39.82
"BRANDON.SEGAL","F","20092010","L.A",25,166.9,6.68,13.79,36,52,40,28.12,40.62,31.25,47.37
"BRANDON.SUTTER","F","20092010","CAR",72,910.67,12.65,26.61,228,325,292,26.98,38.46,34.56,43.85
"BRANDON.YIP","F","20092010","COL",32,403.93,12.62,26.24,88,118,99,28.85,38.69,32.46,47.06
"BRAYDON.COBURN","D","20092010","PHI",81,1341.38,16.56,35.53,396,512,382,30.7,39.69,29.61,50.9
"BRENDAN.MIKKELSON","D","20092010","ANA",28,373.65,13.34,28.97,107,118,85,34.52,38.06,27.42,55.73
"BRENDAN.MORRISON","F","20092010","WSH",74,951,12.85,26.71,280,363,234,31.93,41.39,26.68,54.47
"BRENDAN.WITT","D","20092010","NYI",41,524.67,12.8,26.49,123,139,145,30.22,34.15,35.63,45.9
"BRENDEN.MORROW","F","20092010","DAL",75,1040.23,13.87,28.78,266,363,276,29.39,40.11,30.5,49.08
"BRENT.BURNS","D","20092010","MIN",47,781.7,16.63,35.34,233,251,240,32.18,34.67,33.15,49.26
"BRENT.SEABROOK","D","20092010","CHI",78,1439.72,18.46,37.29,420,511,386,31.89,38.8,29.31,52.11
"BRENT.SOPEL","D","20092010","CHI",73,900.92,12.34,24.87,230,260,176,34.53,39.04,26.43,56.65
"BRETT.CARSON","D","20092010","CAR",54,819.38,15.17,31.54,263,309,222,33.12,38.92,27.96,54.23
"BRETT.CLARK","D","20092010","COL",64,927.37,14.49,30.4,260,285,236,33.29,36.49,30.22,52.42
"BRETT.FESTERLING","D","20092010","ANA",42,499.4,11.89,24.6,128,157,98,33.42,40.99,25.59,56.64
"BRETT.LEBDA","D","20092010","DET",63,923.2,14.65,30.12,287,246,227,37.76,32.37,29.87,55.84
"BRETT.SUTTER","F","20092010","CGY",10,77.25,7.72,16.32,19,28,20,28.36,41.79,29.85,48.72
"BRIAN.BOYLE","F","20092010","NYR",71,478.35,6.74,14.11,78,170,113,21.61,47.09,31.3,40.84
"BRIAN.CAMPBELL","D","20092010","CHI",68,1321.03,19.43,39.39,398,433,280,35.82,38.97,25.2,58.7
"BRIAN.GIONTA","F","20092010","MTL",61,933.3,15.3,31.2,272,343,222,32.5,40.98,26.52,55.06
"BRIAN.LEE","D","20092010","OTT",23,336.9,14.65,30.48,118,108,62,40.97,37.5,21.53,65.56
"BRIAN.MCGRATTAN","F","20092010","CGY",34,116.8,3.44,7.22,39,41,16,40.62,42.71,16.67,70.91
"BRIAN.POTHIER","D","20092010","CAR",20,340.23,17.01,34.78,72,117,84,26.37,42.86,30.77,46.15
"BRIAN.POTHIER","D","20092010","WSH",41,661.25,16.13,33.56,177,252,176,29.26,41.65,29.09,50.14
"BRIAN.RAFALSKI","D","20092010","DET",78,1479.75,18.97,38.88,412,516,376,31.6,39.57,28.83,52.28
"BRIAN.ROLSTON","F","20092010","N.J",80,1062.48,13.28,26.77,264,342,218,32.04,41.5,26.46,54.77
"BRIAN.SUTHERBY","F","20092010","DAL",45,368.48,8.19,17.03,101,129,79,32.69,41.75,25.57,56.11
"BROOKS.LAICH","F","20092010","WSH",78,1010.32,12.95,26.9,307,427,292,29.92,41.62,28.46,51.25
"BROOKS.ORPIK","D","20092010","PIT",72,1219,16.93,35.63,348,477,288,31.27,42.86,25.88,54.72
"BRUNO.GERVAIS","D","20092010","NYI",70,1126.52,16.09,34.23,315,370,343,30.64,35.99,33.37,47.87
"BRYAN.ALLEN","D","20092010","FLA",74,1228.88,16.61,34.18,252,401,379,24.42,38.86,36.72,39.94
"BRYAN.BICKELL","F","20092010","CHI",16,150.52,9.41,19.22,44,41,29,38.6,35.96,25.44,60.27
"BRYAN.LITTLE","F","20092010","ATL",79,991.43,12.55,26.73,244,353,314,26.78,38.75,34.47,43.73
"BRYAN.MCCABE","D","20092010","FLA",82,1444.62,17.62,36.43,382,471,434,29.68,36.6,33.72,46.81
"BRYAN.RODNEY","D","20092010","CAR",22,302.1,13.73,27.78,95,117,56,35.45,43.66,20.9,62.91
"BRYCE.SALVADOR","D","20092010","N.J",79,1306.67,16.54,33.4,270,455,253,27.61,46.52,25.87,51.63
"BYRON.BITZ","F","20092010","BOS",45,470.75,10.46,21.14,118,163,136,28.3,39.09,32.61,46.46
"BYRON.BITZ","F","20092010","FLA",7,71.93,10.28,21.89,15,23,24,24.19,37.1,38.71,38.46
"CAL.CLUTTERBUCK","F","20092010","MIN",74,882.65,11.93,24.8,196,325,263,25,41.45,33.55,42.7
"CAL.O'REILLY","F","20092010","NSH",31,337.92,10.9,22.26,88,97,70,34.51,38.04,27.45,55.7
"CAM.BARKER","D","20092010","CHI",51,560.78,11,22.29,135,158,76,36.59,42.82,20.6,63.98
"CAM.BARKER","D","20092010","MIN",19,327.2,17.22,35.23,98,114,112,30.25,35.19,34.57,46.67
"CAM.JANSSEN","F","20092010","STL",43,199.8,4.65,9.95,46,64,39,30.87,42.95,26.17,54.12
"CARL.GUNNARSSON","D","20092010","TOR",43,714.45,16.62,34.9,215,265,196,31.8,39.2,28.99,52.31
"CARLO.COLAIACOVO","D","20092010","STL",67,927.12,13.84,29.56,327,269,215,40.32,33.17,26.51,60.33
"CASEY.WELLMAN","F","20092010","MIN",12,133.93,11.16,23.72,31,37,32,31,37,32,49.21
"CHAD.LAROSE","F","20092010","CAR",55,729.43,13.26,28.16,178,240,190,29.28,39.47,31.25,48.37
"CHRIS.BOURQUE","F","20092010","PIT",19,159.82,8.41,17.74,43,46,29,36.44,38.98,24.58,59.72
"CHRIS.BUTLER","D","20092010","BUF",59,883.28,14.97,31.77,245,310,226,31.37,39.69,28.94,52.02
"CHRIS.CAMPOLI","D","20092010","OTT",67,1012.23,15.11,31.31,324,324,234,36.73,36.73,26.53,58.06
"CHRIS.CHELIOS","D","20092010","ATL",7,68.5,9.79,19.89,17,24,13,31.48,44.44,24.07,56.67
"CHRIS.CLARK","F","20092010","CBJ",35,394.48,11.27,23.37,78,136,124,23.08,40.24,36.69,38.61
"CHRIS.CLARK","F","20092010","WSH",38,403.87,10.63,22.22,118,138,109,32.33,37.81,29.86,51.98
"CHRIS.CONNER","F","20092010","PIT",8,75.65,9.46,19.23,21,24,14,35.59,40.68,23.73,60
"CHRIS.DRURY","F","20092010","NYR",77,953.58,12.38,26.05,233,312,400,24.66,33.02,42.33,36.81
"CHRIS.DURNO","F","20092010","COL",41,300.5,7.33,15.43,64,100,63,28.19,44.05,27.75,50.39
"CHRIS.HIGGINS","F","20092010","CGY",12,150.48,12.54,26.66,47,50,49,32.19,34.25,33.56,48.96
"CHRIS.HIGGINS","F","20092010","NYR",55,757.42,13.77,29.09,216,256,219,31.26,37.05,31.69,49.66
"CHRIS.KELLY","F","20092010","OTT",81,949.05,11.72,24.33,275,343,223,32.7,40.78,26.52,55.22
"CHRIS.KUNITZ","F","20092010","PIT",49,671.45,13.7,28.81,203,243,157,33.67,40.3,26.04,56.39
"CHRIS.NEIL","F","20092010","OTT",68,764.9,11.25,23.31,240,267,173,35.29,39.26,25.44,58.11
"CHRIS.PHILLIPS","D","20092010","OTT",82,1439.6,17.56,36.49,388,534,402,29.31,40.33,30.36,49.11
"CHRIS.PRONGER","D","20092010","PHI",82,1466.12,17.88,38.32,405,531,397,30.38,39.83,29.78,50.5
"CHRIS.STEWART","F","20092010","COL",77,1058.95,13.75,28.56,249,401,239,28.01,45.11,26.88,51.02
"CHRIS.THORBURN","F","20092010","ATL",76,580.47,7.64,16.29,149,190,193,28.01,35.71,36.28,43.57
"CHRISTIAN.EHRHOFF","D","20092010","VAN",80,1367.4,17.09,36.83,389,440,341,33.25,37.61,29.15,53.29
"CHRISTIAN.HANSON","F","20092010","TOR",31,339.17,10.94,22.73,108,111,79,36.24,37.25,26.51,57.75
"CHRISTOPH.SCHUBERT","D","20092010","ATL",47,623.88,13.27,28,145,175,189,28.49,34.38,37.13,43.41
"CHUCK.KOBASEW","F","20092010","BOS",7,88.47,12.64,27.26,25,38,19,30.49,46.34,23.17,56.82
"CHUCK.KOBASEW","F","20092010","MIN",42,505.15,12.03,24.73,109,164,148,25.89,38.95,35.15,42.41
"CLARKE.MACARTHUR","F","20092010","ATL",21,260.98,12.43,26.35,53,97,77,23.35,42.73,33.92,40.77
"CLARKE.MACARTHUR","F","20092010","BUF",60,716.92,11.95,25.05,186,255,193,29.34,40.22,30.44,49.08
"CLAUDE.GIROUX","F","20092010","PHI",82,1030.93,12.57,26.94,278,351,277,30.68,38.74,30.57,50.09
"CLAYTON.STONER","D","20092010","MIN",8,105.08,13.13,27.38,25,31,25,30.86,38.27,30.86,50
"CODY.ALMOND","F","20092010","MIN",7,53.6,7.66,15.88,6,14,17,16.22,37.84,45.95,26.09
"CODY.FRANSON","D","20092010","NSH",61,733.27,12.02,24.01,215,236,180,34.07,37.4,28.53,54.43
"CODY.MCLEOD","F","20092010","COL",74,834.83,11.28,23.37,187,261,169,30.31,42.3,27.39,52.53
"COLBY.ARMSTRONG","F","20092010","ATL",79,941.57,11.92,25.44,241,363,275,27.42,41.3,31.29,46.71
"COLIN.FRASER","F","20092010","CHI",70,563.38,8.05,16.29,148,155,205,29.13,30.51,40.35,41.93
"COLIN.WHITE","F","20092010","N.J",81,1400.2,17.29,34.77,288,499,414,23.98,41.55,34.47,41.03
"COLIN.WILSON","F","20092010","NSH",35,453.13,12.95,25.96,109,138,120,29.7,37.6,32.7,47.6
"COLTON.ORR","F","20092010","TOR",82,552.28,6.74,14.03,145,213,108,31.12,45.71,23.18,57.31
"COREY.PERRY","F","20092010","ANA",82,1333.13,16.26,34.16,323,441,331,29.5,40.27,30.23,49.39
"CORY.MURPHY","D","20092010","N.J",12,105.73,8.81,19.34,60,31,16,56.07,28.97,14.95,78.95
"CORY.SARICH","D","20092010","CGY",57,781.8,13.72,28.68,241,250,210,34.38,35.66,29.96,53.44
"CORY.STILLMAN","F","20092010","FLA",58,807.9,13.93,28.47,209,272,220,29.81,38.8,31.38,48.72
"CRAIG.ADAMS","F","20092010","PIT",81,666.9,8.23,17.45,156,216,213,26.67,36.92,36.41,42.28
"CRAIG.CONROY","F","20092010","CGY",63,681.57,10.82,22.77,213,264,224,30.39,37.66,31.95,48.74
"CRAIG.RIVET","D","20092010","BUF",78,1089.27,13.96,29.32,286,383,305,29.36,39.32,31.31,48.39
"CURTIS.GLENCROSS","F","20092010","CGY",67,831.22,12.41,25.78,222,299,194,31.05,41.82,27.13,53.37
"DAINIUS.ZUBRUS","F","20092010","N.J",51,693.58,13.6,27.78,159,240,167,28.09,42.4,29.51,48.77
"DAN.BOYLE","D","20092010","S.J",75,1422.68,18.97,39.51,392,512,366,30.87,40.31,28.82,51.72
"DAN.CARCILLO","F","20092010","PHI",76,825.47,10.86,23.23,203,339,226,26.43,44.14,29.43,47.32
"DAN.GIRARDI","D","20092010","NYR",82,1418.62,17.3,36.32,402,530,445,29.19,38.49,32.32,47.46
"DAN.HAMHUIS","D","20092010","NSH",78,1391.57,17.84,36.22,363,435,418,29.85,35.77,34.38,46.48
"DANIEL.ALFREDSSON","F","20092010","OTT",70,952.08,13.6,28.44,288,403,232,31.2,43.66,25.14,55.38
"DANIEL.BRIERE","F","20092010","PHI",75,986.93,13.16,28.24,319,341,252,34.98,37.39,27.63,55.87
"DANIEL.CLEARY","F","20092010","DET",64,856.7,13.39,27.21,278,314,206,34.84,39.35,25.81,57.44
"DANIEL.PAILLE","F","20092010","BOS",74,858.87,11.61,23.21,200,278,213,28.94,40.23,30.82,48.43
"DANIEL.SEDIN","F","20092010","VAN",63,931.5,14.79,31.71,338,347,217,37.47,38.47,24.06,60.9
"DANIEL.WINNIK","F","20092010","ARI",74,709.58,9.59,20.39,168,252,226,26.01,39.01,34.98,42.64
"DANNY.SYVRET","D","20092010","PHI",21,249.78,11.89,25.55,64,80,73,29.49,36.87,33.64,46.72
"DAN.SEXTON","F","20092010","ANA",41,489.28,11.93,24.39,135,138,95,36.68,37.5,25.82,58.7
"DANY.HEATLEY","F","20092010","S.J",81,1271.13,15.69,32.82,343,406,331,31.76,37.59,30.65,50.89
"DARCY.HORDICHUK","F","20092010","VAN",56,328.27,5.86,12.93,71,98,104,26.01,35.9,38.1,40.57
"DARCY.TUCKER","F","20092010","COL",71,717.1,10.1,20.98,175,210,149,32.77,39.33,27.9,54.01
"DARREN.HELM","F","20092010","DET",75,882.87,11.77,23.91,235,291,252,30.21,37.4,32.39,48.25
"DARROLL.POWE","F","20092010","PHI",63,665.85,10.57,22.49,164,230,194,27.89,39.12,32.99,45.81
"DARRYL.SYDOR","D","20092010","STL",47,644.03,13.7,29.15,209,204,181,35.19,34.34,30.47,53.59
"DAVE.BOLLAND","F","20092010","CHI",39,526.1,13.49,27.67,150,186,127,32.4,40.17,27.43,54.15
"DAVE.SCATCHARD","F","20092010","NSH",16,151.57,9.47,20.02,32,45,66,22.38,31.47,46.15,32.65
"DAVID.BACKES","F","20092010","STL",79,1031.4,13.06,28.02,277,382,327,28.09,38.74,33.16,45.86
"DAVID.BOOTH","F","20092010","FLA",28,382.9,13.67,28.7,103,128,114,29.86,37.1,33.04,47.47
"DAVID.CLARKSON","F","20092010","N.J",46,545.05,11.85,23.76,108,184,95,27.91,47.55,24.55,53.2
"DAVID.HALE","D","20092010","T.B",39,468.58,12.01,25.4,77,150,143,20.81,40.54,38.65,35
"DAVID.JONES","F","20092010","COL",23,338.62,14.72,30.71,86,127,102,27.3,40.32,32.38,45.74
"DAVID.KOCI","F","20092010","COL",43,130.65,3.04,6.43,23,36,19,29.49,46.15,24.36,54.76
"DAVID.KREJCI","F","20092010","BOS",79,1110.2,14.05,28.31,303,301,287,34.01,33.78,32.21,51.36
"DAVID.LALIBERTE","F","20092010","PHI",11,76.2,6.93,14.98,15,26,19,25,43.33,31.67,44.12
"DAVID.LEGWAND","F","20092010","NSH",82,1216.37,14.83,30.09,284,490,402,24.15,41.67,34.18,41.4
"DAVID.MOSS","F","20092010","CGY",64,730.62,11.42,23.81,226,284,191,32.24,40.51,27.25,54.2
"DAVID.PERRON","F","20092010","STL",82,1047.4,12.77,27.28,295,306,244,34.91,36.21,28.88,54.73
"DAVID.SCHLEMKO","D","20092010","ARI",17,260.47,15.32,32.87,94,77,52,42.15,34.53,23.32,64.38
"DAVID.STECKEL","F","20092010","WSH",79,732.88,9.28,19.24,202,303,300,25.09,37.64,37.27,40.24
"DAVIS.DREWISKE","D","20092010","L.A",42,587.02,13.98,29.15,169,180,151,33.8,36,30.2,52.81
"DAYMOND.LANGKOW","F","20092010","CGY",72,995.68,13.83,28.73,268,331,301,29.78,36.78,33.44,47.1
"DEAN.ARSENE","D","20092010","EDM",13,155.78,11.98,25.39,41,54,43,29.71,39.13,31.16,48.81
"DEAN.MCAMMOND","F","20092010","N.J",62,675.95,10.9,21.79,146,219,141,28.85,43.28,27.87,50.87
"DENIS.GREBESHKOV","D","20092010","EDM",47,803.83,17.1,35.43,218,245,245,30.79,34.6,34.6,47.08
"DENIS.GREBESHKOV","D","20092010","NSH",4,57.23,14.31,29.03,10,19,11,25,47.5,27.5,47.62
"DENNIS.SEIDENBERG","D","20092010","BOS",17,313.12,18.42,36.04,86,122,94,28.48,40.4,31.13,47.78
"DENNIS.SEIDENBERG","D","20092010","FLA",62,1090.22,17.58,36.49,242,347,350,25.77,36.95,37.27,40.88
"DENNIS.WIDEMAN","D","20092010","BOS",76,1384,18.21,36.77,419,464,382,33.12,36.68,30.2,52.31
"DEREK.BOOGAARD","F","20092010","MIN",58,345.47,5.96,12.46,77,113,86,27.9,40.94,31.16,47.24
"DEREK.DORSETT","F","20092010","CBJ",50,502.87,10.06,21.16,118,188,146,26.11,41.59,32.3,44.7
"DEREK.JOSLIN","D","20092010","S.J",24,305.62,12.73,26.93,78,108,95,27.76,38.43,33.81,45.09
"DEREK.MACKENZIE","F","20092010","CBJ",18,142.73,7.93,16.32,33,33,36,32.35,32.35,35.29,47.83
