AverageAge,GoalDiff,GoalsAgainst,GoalsFor,OTL,PenaltyKillPercentage,PenaltyMinsPG,Points,PointsPercentageofMax,PowerPlayGoals,PowerPlayOppurtunities,PowerPlayPercentage,RegularSeasonWinPercentage,ShotPercentage,SOG,SOS,SRS
0.6000000000000014,0.524390243902439,-0.2926829268292681,0.23170731707317094,-0.024390243902439032,2.4200000000000017,-1,0,0,-0.2682926829268292,-0.7317073170731705,-2.4299999999999997,0.012195121951219523,-0.5,3.4756097560975583,0.010000000000000009,0.43000000000000005
3.8999999999999986,0.3292682926829271,-0.3658536585365857,-0.03658536585365857,0.03658536585365854,4.1299999999999955,-2.6999999999999993,0.20731707317073167,0.10399999999999998,-0.060975609756097615,0,-1.2399999999999984,0.08536585365853655,-2.3000000000000007,6.45121951219512,-0.06999999999999999,0.20999999999999996
0.3000000000000007,0.18292682926829285,0.17073170731707288,0.3536585365853657,0.07317073170731708,-0.8399999999999892,7.300000000000001,0.07317073170731714,0.03700000000000003,0.20731707317073178,0.21951219512195141,3.41,0,0.5,1.8414634146341484,-0.05,0.020000000000000018
-2,-0.024390243902439046,0.024390243902439046,0,0,2.5800000000000125,0.8999999999999986,-0.024390243902439046,-0.01200000000000001,-0.1097560975609756,-0.24390243902438957,-1.3000000000000007,-0.012195121951219523,-0.5,1.3414634146341449,0.05,-0.04999999999999999
1,0,0.12195121951219523,0.12195121951219523,0.03658536585365854,2.5700000000000074,2.8000000000000007,0.03658536585365857,0.019000000000000017,-0.2560975609756099,-0.024390243902439046,-5.040000000000003,0,0.9000000000000004,-1.0365853658536572,0,0.010000000000000009
-1.4000000000000021,0.4634146341463419,0.3292682926829267,0.7926829268292686,-0.03658536585365853,-2.4000000000000057,1.0999999999999996,0.23170731707317072,0.11599999999999999,-0.04878048780487809,0.012195121951219967,-1.0299999999999976,0.13414634146341464,3.3000000000000007,-2.0609756097560954,0,0.48
2.799999999999997,-0.6951219512195119,-0.28048780487804903,-0.975609756097561,0,0.7199999999999989,-4.1,0.024390243902439046,0.01200000000000001,-0.08536585365853655,-0.43902439024390283,-0.16000000000000014,0.012195121951219523,-2,-3.6219512195121943,0.010000000000000009,-0.61
5.899999999999999,0.024390243902439046,-0.07317073170731714,-0.04878048780487809,0.0975609756097561,1.230000000000004,0.40000000000000036,0.07317073170731692,0.03699999999999992,-0.29268292682926844,-0.10975609756097526,-5.48,-0.012195121951219523,-1.8000000000000007,5.18292682926829,0,-0.050000000000000044
0.5,0.4390243902439024,0.012195121951219523,0.4512195121951219,0.08536585365853659,-1.8100000000000023,3.1000000000000014,0.060975609756097615,0.031000000000000028,0.23170731707317083,-0.10975609756097615,5.16,-0.012195121951219523,0.8000000000000007,2.158536585365855,-0.07,0.28
0.5999999999999979,-0.12195121951219479,0.26829268292682906,0.14634146341463428,-0.02439024390243902,-3.1700000000000017,0.40000000000000036,0.09756097560975596,0.04899999999999993,-0.012195121951219523,0.04878048780487809,-0.4299999999999997,0.060975609756097615,1.5,-2.853658536585364,0,0
3.799999999999997,0.060975609756097615,-0.08536585365853666,-0.024390243902439046,-0.012195121951219523,-0.5600000000000023,-5.800000000000001,0.03658536585365835,0.017999999999999905,-0.2560975609756099,0.03658536585365901,-5.399999999999999,0.024390243902439046,-0.7000000000000011,2.304878048780484,-0.009999999999999995,0.04999999999999993
1.8999999999999986,-0.17073170731707288,-0.21951219512195141,-0.3902439024390243,0.060975609756097573,0.6000000000000085,3.6000000000000014,0.060975609756097615,0.031000000000000028,0.20731707317073178,-0.06097560975609806,4.489999999999998,0,-1,-0.8414634146341449,0.22,0.030000000000000027
-0.5,0.6097560975609757,0.012195121951219523,0.6219512195121952,-0.02439024390243902,3.8499999999999943,0.3000000000000007,0.12195121951219523,0.061000000000000054,0.41463414634146345,0.6707317073170729,6.509999999999998,0.07317073170731703,2,0.5243902439024382,-0.06000000000000001,0.55
-1.6000000000000014,0.14634146341463383,-0.36585365853658525,-0.21951219512195141,0,-0.09999999999999432,0.09999999999999964,0.09756097560975618,0.049000000000000044,0.20731707317073167,0.6097560975609753,2.080000000000002,0.04878048780487798,0.1999999999999993,-2.4756097560975583,-0.030000000000000013,0.18
-0.8000000000000007,-0.08536585365853666,0,-0.08536585365853666,-0.03658536585365854,-2.730000000000004,-5.999999999999998,-0.012195121951219523,-0.006000000000000005,-0.23170731707317072,-0.47560975609756095,-3.030000000000001,0.012195121951219523,-1,2.1951219512195124,-0.07,-0.12
1.8000000000000007,-0.12195121951219523,0.03658536585365857,-0.08536585365853666,-0.07317073170731707,-1.75,-2.1999999999999993,0.024390243902439046,0.013000000000000012,-0.13414634146341464,-0.6097560975609753,-0.8599999999999977,0.04878048780487809,0.5,-2.646341463414636,0.009999999999999995,-0.05
4,0.8536585365853662,-0.5487804878048781,0.3048780487804881,-0.02439024390243902,-1.3400000000000034,-1.0999999999999996,0.2926829268292681,0.1459999999999999,0.3414634146341463,0.4024390243902438,5.919999999999998,0.1585365853658537,-0.5,4.817073170731707,-0.07999999999999999,0.8
-1.8000000000000007,0.32926829268292757,-0.45121951219512235,-0.12195121951219479,0,4.320000000000007,-3.299999999999999,0.17073170731707332,0.08600000000000008,0.13414634146341464,0.2682926829268286,1.9599999999999973,0.08536585365853655,-0.9000000000000004,1.3658536585365866,0.01999999999999999,0.33999999999999997
-0.8000000000000007,0.024390243902439046,-0.07317073170731714,-0.04878048780487809,0.03658536585365853,3.75,1.3000000000000007,0.03658536585365857,0.019000000000000017,0.18292682926829273,0.03658536585365901,4.299999999999999,0,0.40000000000000036,-1.5975609756097562,0.010000000000000009,-0.07999999999999999
0.6999999999999993,-0.24390243902439046,-0.24390243902439002,-0.4878048780487805,0.01219512195121951,-2.5,3.8000000000000007,0.060975609756097615,0.031000000000000028,-0.04878048780487809,0.08536585365853622,-1.4599999999999973,0.024390243902438935,-2,0.6585365853658516,0.020000000000000004,-0.24000000000000005
-0.5,0.2804878048780486,-0.1341463414634143,0.14634146341463428,-0.012195121951219523,-0.7900000000000063,-4.599999999999998,0.10975609756097571,0.05500000000000005,0.07317073170731714,-0.1341463414634152,2.2399999999999984,0.060975609756097504,0.40000000000000036,0.292682926829265,-0.020000000000000018,0.29
-0.5,0.15853658536585336,0.2682926829268295,0.42682926829268286,-0.06097560975609756,-3.5999999999999943,0.3000000000000007,0.060975609756097615,0.031000000000000028,0.19512195121951215,0.09756097560975618,3.8800000000000026,0.060975609756097504,2.6999999999999993,-3.7926829268292686,-0.020000000000000018,0.19
3.6000000000000014,0.7926829268292681,-0.4512195121951219,0.3414634146341462,0,2.6299999999999955,-0.6999999999999993,0.24390243902439024,0.122,0.3902439024390244,0.6829268292682933,6.089999999999998,0.12195121951219512,-0.5999999999999996,5.743902439024392,-0.049999999999999996,0.6900000000000001
-1.3000000000000007,-0.04878048780487765,-0.2073170731707319,-0.25609756097560954,0.03658536585365853,0.21999999999999886,-1.200000000000001,0.13414634146341475,0.06800000000000006,0.07317073170731703,0.24390243902438957,0.6400000000000006,0.04878048780487798,-1.9000000000000004,2.939024390243901,0.009999999999999995,-0.07000000000000006
-1.2000000000000028,0.12195121951219479,-0.1829268292682924,-0.060975609756097615,-0.03658536585365854,-2.299999999999997,-3.4999999999999982,0.08536585365853666,0.04300000000000004,-0.08536585365853666,-0.0853658536585371,-1.4499999999999993,0.060975609756097504,0.1999999999999993,-1.0975609756097562,-0.020000000000000018,0.18
3.1000000000000014,0.4878048780487805,-0.30487804878048763,0.18292682926829285,0,-1.5600000000000023,-2.9000000000000004,0.2195121951219512,0.10999999999999999,0.20731707317073167,0.4512195121951219,2.6400000000000006,0.1097560975609756,-1.9000000000000004,7.7195121951219505,-0.07,0.39
5.200000000000003,0.5487804878048781,-0.4024390243902438,0.14634146341463428,-0.01219512195121951,3.0799999999999983,-3,0.15853658536585358,0.07899999999999996,0.04878048780487809,0.15853658536585424,0.34999999999999787,0.08536585365853666,-1.6999999999999993,6.73170731707317,0.18000000000000002,0.6900000000000001
0.7999999999999972,0.9512195121951219,-0.6097560975609757,0.3414634146341462,-0.012195121951219523,-0.0800000000000125,-2.5,0.2804878048780488,0.14,0.024390243902439046,-0.74390243902439,4.390000000000001,0.14634146341463417,1.0999999999999996,0.2560975609756113,-0.049999999999999996,0.87
0.1999999999999993,0.4878048780487805,0.3414634146341462,0.8292682926829267,-0.01219512195121951,-7.219999999999999,-1.9000000000000004,0.1585365853658538,0.08000000000000007,0.451219512195122,-0.10975609756097615,11.35,0.08536585365853655,2.3000000000000007,1.085365853658537,-0.049999999999999996,0.37
2.400000000000002,0.19512195121951237,-0.17073170731707332,0.024390243902439046,-0.03658536585365854,-0.46000000000000796,3.0999999999999996,0.10975609756097571,0.05500000000000005,-0.14634146341463417,-0.8170731707317067,0.1700000000000017,0.07317073170731703,0,0.2804878048780495,0,0.27
-0.3999999999999986,-0.03658536585365857,0.012195121951219523,-0.024390243902439046,-0.024390243902439032,-0.2400000000000091,-3.9000000000000004,0,0,-0.1097560975609756,0.536585365853659,-5.25,0.012195121951219523,0.10000000000000142,-0.7317073170731732,0.02,0
-0.5,0.5975609756097562,-0.4390243902439024,0.1585365853658538,0.04878048780487805,3.480000000000004,-4.599999999999998,0.31707317073170715,0.15799999999999992,0.1707317073170732,0.6219512195121957,0.5500000000000007,0.13414634146341464,-0.40000000000000036,2.914634146341463,-0.04,0.52
5.399999999999999,0.6341463414634148,0.20731707317073145,0.8414634146341462,0,-3.789999999999992,-5,0.24390243902439024,0.122,0.5975609756097562,0.37804878048780477,12.77,0.12195121951219512,0.3999999999999986,7.256097560975608,-0.04,0.63
0.7999999999999972,0.36585365853658525,-0.17073170731707288,0.19512195121951237,0,-2.3499999999999943,1.3000000000000007,0.09756097560975596,0.04899999999999993,-0.060975609756097615,0.07317073170731714,-1.740000000000002,0.04878048780487809,0.40000000000000036,0.7804878048780495,-0.07,0.25
-3,0.5609756097560976,-0.4512195121951219,0.10975609756097571,0.07317073170731707,-2.769999999999996,-1.700000000000001,0.07317073170731714,0.03600000000000003,0.1097560975609756,0.06097560975609717,2.240000000000002,0,0.1999999999999993,0.48780487804877737,0.01,0.53
0.5,0.7926829268292686,-0.3780487804878052,0.41463414634146334,0.03658536585365853,1.9499999999999886,2.6999999999999993,0.23170731707317072,0.11599999999999999,0.04878048780487809,-0.74390243902439,4.920000000000002,0.09756097560975607,2.0999999999999996,-2.3536585365853675,-0.009999999999999995,0.78
0.5999999999999979,0.036585365853658125,0.08536585365853666,0.12195121951219479,-0.01219512195121951,-2.089999999999989,-0.9000000000000004,0.10975609756097571,0.05500000000000005,0.2804878048780488,-0.2804878048780495,8,0.060975609756097504,-1,4.463414634146343,-0.039999999999999994,-0.010000000000000009
2,0.5609756097560976,0.060975609756097615,0.6219512195121952,0.03658536585365853,-1.4499999999999886,-7.399999999999999,0.25609756097560976,0.128,0.20731707317073178,0.5365853658536586,1.879999999999999,0.1097560975609756,0.09999999999999964,5.90243902439024,0,0.53
2,-0.25609756097561,0.04878048780487809,-0.2073170731707319,-0.02439024390243902,0.7900000000000063,2.4000000000000004,-0.04878048780487809,-0.02400000000000002,-0.03658536585365857,-0.07317073170731714,-0.5100000000000016,-0.012195121951219523,0.7000000000000011,-4.243902439024389,-0.03,-0.3
-1.2999999999999972,0.12195121951219567,0.14634146341463383,0.2682926829268295,0.02439024390243902,2.309999999999988,3.799999999999999,0.024390243902439046,0.013000000000000012,-0.09756097560975607,-0.17073170731707243,-1.5,0,2,-3.5853658536585407,0.030000000000000002,0.17000000000000004
5.300000000000001,-0.024390243902439046,0.37804878048780477,0.3536585365853657,-0.02439024390243902,-2.319999999999993,-4.1,0.09756097560975618,0.049000000000000044,0.24390243902439035,-0.12195121951219523,6.219999999999999,0.060975609756097504,0,3.439024390243901,-0.01,0.020000000000000018
4.599999999999998,0.2926829268292681,0.08536585365853666,0.37804878048780477,0.01219512195121951,-4.4199999999999875,-3.5999999999999996,0.1585365853658538,0.07900000000000007,0.3414634146341464,-0.0853658536585371,8.280000000000001,0.07317073170731703,-1.1000000000000014,7.121951219512194,0.02,0.33999999999999997
-0.3000000000000007,1.1463414634146343,0.10975609756097526,1.2560975609756095,0.03658536585365854,-4.159999999999997,0.1999999999999993,0.4024390243902438,0.20099999999999996,0.2682926829268293,0.6341463414634143,3.3999999999999986,0.18292682926829273,2.5999999999999996,4.243902439024392,-0.07,1.04
2.8000000000000007,0.2439024390243909,-0.43902439024390283,-0.19512195121951192,0.012195121951219523,-0.010000000000005116,-6.100000000000001,0.18292682926829262,0.09099999999999997,-0.20731707317073167,-0.5609756097560976,-2.629999999999999,0.08536585365853655,-0.1999999999999993,-1.585365853658537,-0.010000000000000009,0.22999999999999998
-0.3000000000000007,0.30487804878048763,0.12195121951219523,0.42682926829268286,-0.03658536585365854,0.21999999999999886,-0.40000000000000036,0.10975609756097549,0.05499999999999994,0.13414634146341464,0.5853658536585362,0.9699999999999989,0.07317073170731714,1.4000000000000004,-0.13414634146341342,-0.020000000000000004,0.25
-0.09999999999999787,0.3292682926829267,0.024390243902439046,0.3536585365853657,0.012195121951219523,-0.18000000000000682,0.6999999999999993,0.08536585365853666,0.04300000000000004,0.08536585365853666,0.4390243902439024,0.28000000000000114,0.03658536585365846,0.3000000000000007,3.073170731707318,-0.010000000000000009,0.39
2.900000000000002,0.47560975609756095,-0.2317073170731705,0.24390243902439046,0.024390243902439032,4.679999999999993,1.5999999999999996,0.2195121951219512,0.10999999999999999,0.1097560975609756,-0.012195121951219523,2.9800000000000004,0.09756097560975607,-0.5,3.841463414634145,0.030000000000000002,0.49
-1,0.7682926829268295,-0.21951219512195141,0.5487804878048781,0.024390243902439032,7.829999999999998,2.6000000000000014,0.14634146341463428,0.07300000000000006,0.060975609756097615,0.09756097560975618,1.2600000000000016,0.060975609756097615,0.7000000000000011,3.536585365853661,-0.039999999999999994,0.71
1.9000000000000021,0.36585365853658525,0.08536585365853666,0.4512195121951219,-0.04878048780487805,1.2999999999999972,3.5999999999999996,0.024390243902439046,0.01200000000000001,0.04878048780487798,0.19512195121951192,0.1999999999999993,0.03658536585365846,0.9000000000000004,1.7682926829268304,-0.060000000000000005,0.27999999999999997
-2.1000000000000014,-0.012195121951219523,-0.13414634146341475,-0.14634146341463428,-0.08536585365853659,0.6400000000000006,2.5,0.060975609756097615,0.030000000000000027,-0.15853658536585358,0.08536585365853622,-4.5699999999999985,0.07317073170731703,0.3000000000000007,-2.865853658536583,-0.010000000000000009,0.11000000000000001
0.3000000000000007,0.2682926829268295,0.20731707317073145,0.47560975609756095,-0.03658536585365853,1.1400000000000006,3.1999999999999993,0.15853658536585358,0.07899999999999996,-0.012195121951219412,0.7926829268292681,-4.66,0.09756097560975607,0.3000000000000007,4.182926829268293,0,0.31000000000000005
0.40000000000000213,-0.06097560975609717,-0.3780487804878052,-0.4390243902439024,0.08536585365853659,3.469999999999999,-5.000000000000002,0.03658536585365857,0.018000000000000016,-0.2926829268292682,-0.6463414634146338,-4.779999999999998,-0.024390243902439046,-1.5,0.12195121951219434,0,-0.07
-1,0.3902439024390243,0.024390243902439046,0.41463414634146334,-0.03658536585365854,0.9799999999999898,5.299999999999999,0.13414634146341453,0.06699999999999995,0.07317073170731714,0.024390243902438602,1.8200000000000003,0.08536585365853655,1.8000000000000007,-1.6463414634146325,-0.020000000000000004,0.42000000000000004
-1.5,0.10975609756097615,-0.18292682926829285,-0.0731707317073167,0.03658536585365854,3.3999999999999915,-4.199999999999999,0.10975609756097571,0.05500000000000005,-0.19512195121951215,-0.3536585365853657,-3.3599999999999994,0.03658536585365857,-1.1999999999999993,3.219512195121954,0.03,0.17000000000000004
0.1999999999999993,0.21951219512195097,0.04878048780487809,0.26829268292682906,-0.04878048780487805,-0.029999999999986926,5.200000000000001,0,0,0.13414634146341464,0.6951219512195119,-0.46000000000000085,0.024390243902439046,0,2.975609756097562,0.010000000000000009,0.22000000000000003
2.6999999999999993,-0.13414634146341475,0.07317073170731714,-0.060975609756097615,0.03658536585365854,-0.0799999999999983,2.799999999999999,0.012195121951219301,0.005999999999999894,0.1585365853658537,0.1829268292682924,3.349999999999998,-0.012195121951219523,0.5,-2.3902439024390283,0.030000000000000002,-0.12
-1.0999999999999979,0.5975609756097566,-0.23170731707317094,0.3658536585365857,0.024390243902439032,2.029999999999987,-5.300000000000001,0.29268292682926833,0.14600000000000002,-0.19512195121951215,-0.2926829268292681,-3.6899999999999977,0.13414634146341464,0.40000000000000036,2.54878048780488,0.08,0.6900000000000001
-0.3000000000000007,-0.012195121951219523,-0.04878048780487809,-0.060975609756097615,0.07317073170731708,1.960000000000008,-1.799999999999999,0.17073170731707332,0.08500000000000008,-0.03658536585365846,-0.3292682926829267,0.5899999999999999,0.04878048780487798,-0.5999999999999996,1.3780487804878057,0,-0.09999999999999998
0.10000000000000142,0.3414634146341462,-0.14634146341463383,0.19512195121951237,0.02439024390243902,-0.25,1.9000000000000004,0.12195121951219523,0.061000000000000054,-0.060975609756097615,0.19512195121951237,-2.740000000000002,0.04878048780487798,0.9000000000000004,-1.0365853658536572,0,0.25
0.6999999999999993,0.5853658536585367,-0.2073170731707319,0.37804878048780477,0.03658536585365854,-1.7600000000000051,0.29999999999999893,0.08536585365853666,0.04300000000000004,-0.1707317073170731,-0.2926829268292681,-3.4899999999999984,0.024390243902439046,0.9000000000000004,1.1463414634146325,-0.030000000000000006,0.51
-1.6000000000000014,0.30487804878048763,-0.46341463414634143,-0.1585365853658538,-0.03658536585365854,2.3400000000000034,5.899999999999999,0.03658536585365857,0.018000000000000016,-0.24390243902439024,-0.3048780487804881,-4.779999999999999,0.03658536585365846,-0.5,-0.29268292682926855,0,0.39
1.4000000000000021,0.5609756097560976,-0.4878048780487805,0.07317073170731714,0,6.359999999999999,2.5,0.24390243902439024,0.122,0.09756097560975607,0.23170731707317094,1.2199999999999989,0.12195121951219512,0.20000000000000107,-0.15853658536585158,-0.08,0.46
1.5999999999999979,0.26829268292682906,0.14634146341463428,0.41463414634146334,0.03658536585365854,-6.02000000000001,-0.3999999999999986,0.08536585365853666,0.04200000000000004,0.25609756097560976,-0.012195121951219523,7.300000000000001,0.024390243902438935,-0.20000000000000107,5.719512195121954,-0.009999999999999998,0.15000000000000002
1.6999999999999993,0.17073170731707377,0.20731707317073145,0.3780487804878052,-0.03658536585365854,3.950000000000003,-1.4000000000000004,0.060975609756097615,0.030000000000000027,0.25609756097560965,0.14634146341463428,6.340000000000002,0.04878048780487798,0.20000000000000107,3.304878048780491,-0.020000000000000004,0.16000000000000003
2.1999999999999993,-0.25609756097561,0.524390243902439,0.26829268292682906,-0.07317073170731708,-3.6200000000000045,5.6,0,0,0.31707317073170727,0.19512195121951237,8.270000000000001,0.03658536585365846,1.0999999999999996,-0.3292682926829258,0.04,-0.22
-3.1000000000000014,0.25609756097561,-0.524390243902439,-0.26829268292682906,0,1.8500000000000085,0.3000000000000007,0.04878048780487809,0.02400000000000002,-0.2804878048780487,-0.8902439024390243,-3.0500000000000007,0.024390243902438935,-0.8000000000000007,-0.47560975609756184,-0.009999999999999995,0.23
-0.6999999999999993,-0.18292682926829285,0.3292682926829271,0.14634146341463428,0.012195121951219495,0.10999999999999943,0,0.03658536585365857,0.018000000000000016,0.07317073170731703,0.3536585365853657,0.4399999999999977,0.012195121951219412,0.7000000000000011,-1.1097560975609717,0.030000000000000006,-0.16000000000000003
1.4000000000000021,0.6707317073170729,-0.12195121951219479,0.5487804878048781,-0.024390243902439032,0.6499999999999915,2.6999999999999993,0.2195121951219512,0.10899999999999999,0.3780487804878049,0.3292682926829271,9.08,0.12195121951219512,0.8000000000000007,3.2073170731707314,-0.08,0.56
-2.8000000000000007,0.1829268292682924,-0.3536585365853657,-0.17073170731707332,-0.01219512195121951,-2.8400000000000034,2.200000000000001,0.012195121951219523,0.006000000000000005,0.012195121951219523,-0.13414634146341475,1.1899999999999977,0.012195121951219523,-0.7000000000000011,0.9146341463414629,-0.009999999999999998,0.16999999999999998
-0.6999999999999993,0.5853658536585367,-0.5487804878048781,0.03658536585365857,0,-1.1299999999999955,2.5999999999999996,0,0,-0.31707317073170727,-0.8536585365853657,-4.3699999999999974,0,-0.20000000000000107,1.1097560975609717,-0.020000000000000004,0.52
0.20000000000000284,0.524390243902439,-0.3414634146341462,0.18292682926829285,0,6.090000000000003,0.1999999999999993,0.14634146341463405,0.07299999999999995,0.04878048780487809,0.07317073170731714,0.870000000000001,0.07317073170731714,1.200000000000001,-2.536585365853661,-0.09000000000000001,0.43
-0.1999999999999993,0.2804878048780486,-0.10975609756097526,0.17073170731707332,-0.024390243902439032,2.9399999999999977,-2.0999999999999996,0.1707317073170731,0.08499999999999996,0.35365853658536583,0.36585365853658525,8.149999999999999,0.09756097560975607,0.7000000000000011,-0.8780487804878021,0,0.30999999999999994
-1.3000000000000007,0.4024390243902438,-0.6585365853658534,-0.25609756097560954,-0.03658536585365853,4.540000000000006,-1.0999999999999996,0.20731707317073167,0.10399999999999998,-0.060975609756097504,0.12195121951219523,-2.4399999999999977,0.12195121951219512,0.09999999999999964,-2.8780487804878057,0,0.37
1.1999999999999993,0.8414634146341462,-0.3292682926829267,0.5121951219512195,-0.04878048780487805,1.8799999999999955,4.1,0.12195121951219501,0.06099999999999994,0.024390243902439046,0.060975609756097615,0.46999999999999886,0.08536585365853655,0.3000000000000007,4.365853658536583,-0.04000000000000001,0.88
-1.1000000000000014,-0.3658536585365857,0.13414634146341475,-0.23170731707317094,0.14634146341463417,-10.079999999999998,-1.8000000000000007,-0.09756097560975618,-0.049000000000000044,0.08536585365853655,0.23170731707317094,1.3000000000000007,-0.12195121951219506,-1.5,2.1951219512195124,-0.03,-0.56
1.1999999999999993,0.24390243902439002,-0.08536585365853666,0.15853658536585336,-0.03658536585365854,5.960000000000008,-5.400000000000002,0.060975609756097615,0.031000000000000028,-0.10975609756097571,-0.5609756097560972,0.019999999999999574,0.04878048780487809,0,1.6829268292682897,-0.03,0.31999999999999995
1.8000000000000007,0.39024390243902474,0.25609756097560954,0.6463414634146343,-0.07317073170731707,-1.019999999999996,1.5,0.19512195121951237,0.09800000000000009,0.09756097560975607,-0.012195121951219523,2.8299999999999983,0.13414634146341464,1.8000000000000007,0.9024390243902438,-0.060000000000000005,0.37999999999999995
