CF._Team,CF_Per60Team,CA_Per60Team,xGF.60,xGA.60,PDO,PenaltiesTaken,PenaltiesDrawn
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
5.059999999999995,3.9099999999999966,-6.480000000000004,0.18999999999999995,-0.32000000000000006,-1.1599999999999966,46,49
0.970000000000006,3.190000000000005,1.0700000000000003,0.16999999999999993,0.1299999999999999,1.6200000000000045,49,42
-2.049999999999997,-2.6099999999999994,1.8299999999999983,-0.1499999999999999,-0.06999999999999984,2.1499999999999915,9,-14
4.899999999999999,6.310000000000002,-4.649999999999999,0.3700000000000001,-0.18999999999999995,-0.9599999999999937,68,75
1.7100000000000009,-1.6400000000000006,-5.1200000000000045,-0.3999999999999999,-0.40000000000000013,-0.46999999999999886,-112,-107
-2.960000000000001,-1.3399999999999963,4.950000000000003,0.18000000000000016,0.20000000000000018,3.1199999999999903,73,43
4.849999999999994,3.6899999999999977,-6.270000000000003,0.16000000000000014,-0.30999999999999983,-2.700000000000003,-85,-53
3.729999999999997,4.700000000000003,-3.6199999999999974,0.48999999999999977,-0.020000000000000018,-0.9399999999999977,107,111
-5.469999999999999,-1.7199999999999989,9.440000000000005,0.08000000000000007,0.47,2.9399999999999977,55,27
5.640000000000001,1.3900000000000006,-10.120000000000005,-0.06999999999999984,-0.49,-0.6200000000000045,-128,-92
2.019999999999996,3.3699999999999974,-1.1000000000000014,-0.4500000000000002,-0.27,-0.5300000000000011,-28,-82
-1.2099999999999937,0.8699999999999974,3.6299999999999955,0.16000000000000014,0.25,1.019999999999996,12,14
-0.8500000000000014,-0.14000000000000057,1.7999999999999972,0.020000000000000018,0.07000000000000028,2.8400000000000034,-14,1
0.9099999999999966,0.9200000000000017,-1.0700000000000003,-0.18999999999999995,0.1499999999999999,1.0600000000000023,113,69
-0.5,1.7299999999999969,2.6000000000000014,0.1200000000000001,0.21999999999999975,1.5,62,7
1.8900000000000006,4.640000000000001,0.25,0.5,0.1100000000000001,-0.480000000000004,-14,6
2.950000000000003,2.6400000000000006,-3.9100000000000037,0.22999999999999998,-0.10000000000000009,-1.9000000000000057,-16,-24
-4.789999999999999,-4.309999999999995,5.8799999999999955,-0.30000000000000027,0.26000000000000023,-1.3799999999999955,94,74
-0.720000000000006,0.10999999999999943,1.6499999999999986,-0.16000000000000014,0.16000000000000014,1.0400000000000063,10,-59
-1.509999999999998,-2.3700000000000045,1.1400000000000006,0.22999999999999998,0.08000000000000007,-1.1099999999999994,7,-12
3.1400000000000006,6.509999999999998,-0.3400000000000034,0.10999999999999988,0.10999999999999988,0.01999999999999602,59,49
0.29999999999999716,0.6099999999999994,-0.10999999999999943,0.20999999999999996,-0.1499999999999999,0.7199999999999989,18,49
-1.1700000000000017,2.210000000000001,4.68,-0.1200000000000001,0.41000000000000014,3.260000000000005,23,-5
-1.2299999999999969,-1.9600000000000009,0.8500000000000014,-0.29000000000000004,0.21999999999999975,1.4200000000000017,22,-13
1.5700000000000003,-1.3300000000000054,-4.719999999999999,0.06000000000000005,-0.050000000000000266,-0.8400000000000034,-9,-31
-4.599999999999994,-10.030000000000001,0.030000000000001137,0.18000000000000016,-0.13000000000000034,1.009999999999991,-35,11
4.8700000000000045,6.829999999999998,-3.960000000000001,0.22999999999999998,-0.1399999999999999,0.8500000000000085,60,71
-0.7600000000000051,6.079999999999998,7.600000000000001,-0.15999999999999992,0.24,-0.23000000000000398,-47,22
3.260000000000005,2.3400000000000034,-4.779999999999994,-0.13999999999999968,-0.22999999999999998,-0.7800000000000011,-103,-79
-2.0799999999999983,-2.4199999999999946,2.1300000000000026,-0.03000000000000025,0.31999999999999984,2.259999999999991,11,17
1.3100000000000023,-3.1700000000000017,-5.609999999999999,-0.1299999999999999,-0.1299999999999999,1.2700000000000102,80,34
-3.1600000000000037,-0.45000000000000284,6.310000000000002,-0.029999999999999805,0.16999999999999993,2.010000000000005,-21,-45
-8.259999999999998,-8.050000000000004,9.120000000000005,-0.17999999999999972,0.04999999999999982,-0.3499999999999943,-28,-45
-1.2099999999999937,-3.1700000000000017,-0.7399999999999949,0.38000000000000034,0.18999999999999995,0.4200000000000017,63,81
0.6699999999999946,11.329999999999998,9.689999999999998,0.6099999999999999,0.4999999999999998,0.960000000000008,100,117
-1.7199999999999989,-3.759999999999998,0.20000000000000284,0.08999999999999986,-0.06000000000000005,1.8599999999999994,24,29
3.1499999999999986,7.079999999999998,0.5399999999999991,0.08999999999999986,0.26000000000000023,0.10999999999999943,37,21
-2.6099999999999994,3.9099999999999966,9.270000000000003,0.4900000000000002,0.4399999999999997,1.4099999999999966,24,49
-5,-3.75,7.160000000000004,0.06999999999999984,0.3700000000000001,2.1400000000000006,-42,-34
-4.449999999999996,-13.629999999999995,-3.8299999999999983,-0.2200000000000002,-0.11999999999999988,0.5699999999999932,-6,-9
-0.9200000000000017,-1.3400000000000034,0.6799999999999997,-0.2400000000000002,-0.25,4,35,18
-0.769999999999996,-3.6300000000000026,-1.5799999999999983,-0.050000000000000266,-0.21999999999999997,1.5100000000000051,0,22
-3.259999999999998,-4.509999999999998,2.730000000000004,-0.45999999999999996,0.020000000000000018,0.46999999999999886,19,17
10.29,10.82,-12.770000000000003,0.4600000000000002,-0.36999999999999966,-2.5500000000000114,-28,-52
4.669999999999995,5.060000000000002,-4.399999999999999,0.20999999999999996,0.08000000000000007,2.8799999999999955,-13,6
-5.640000000000001,-4.159999999999997,7.590000000000003,-0.13999999999999968,0.06000000000000005,1.4899999999999949,10,-25
0.1700000000000017,-5.769999999999996,-5.810000000000002,-0.2400000000000002,0.10000000000000009,0.9899999999999949,27,20
-4.1199999999999974,-5.649999999999999,2.8399999999999963,-0.3100000000000003,0.04999999999999982,0.29000000000000625,4,22
-4.57,-7.550000000000004,2.8599999999999994,-0.0900000000000003,0.009999999999999787,3.519999999999996,-3,-1
2.4100000000000037,3.6899999999999977,-1.8500000000000014,-0.17999999999999972,-0.08999999999999986,-0.44000000000001194,29,-11
0.5499999999999972,-0.269999999999996,-1.259999999999998,-0.009999999999999787,-0.08999999999999986,1.7999999999999972,-1,-3
5.039999999999999,-1.5499999999999972,-11.450000000000003,-0.16999999999999993,-0.18999999999999995,-0.5,23,-10
-5.340000000000003,-7.649999999999999,4.420000000000002,-0.17000000000000037,-0.07000000000000028,2.469999999999999,9,34
-2.210000000000001,-2.3399999999999963,2.1799999999999997,0.009999999999999787,0.1299999999999999,2.8299999999999983,-12,3
-0.2700000000000031,-6.8899999999999935,-5.259999999999998,-0.18000000000000016,-0.18000000000000016,1.4200000000000017,-26,13
2.4199999999999946,6.6100000000000065,1.1599999999999966,0.1900000000000004,-0.16999999999999993,2.5,22,31
4.259999999999998,1.980000000000004,-7.57,-0.07000000000000028,-0.29000000000000004,0.20000000000000284,-42,-44
-1.2100000000000009,-1.1100000000000065,1.4600000000000009,-0.020000000000000018,0.010000000000000009,-0.6800000000000068,-28,23
2.469999999999999,2.3999999999999986,-3.1299999999999955,0.36999999999999966,0.16999999999999993,-0.5799999999999983,-91,-44
-1.6600000000000037,3.6000000000000014,7.57,0.2699999999999998,0.6100000000000001,0.8799999999999955,-23,-27
-2.270000000000003,-3.1400000000000006,1.75,-0.22999999999999998,-0.09999999999999987,0.9699999999999989,71,85
-0.720000000000006,-2.6700000000000017,-1.0300000000000011,-0.06000000000000005,-0.10000000000000009,2.0400000000000063,29,-5
-3.0799999999999983,1.0500000000000043,7.090000000000003,0.33000000000000007,0.08000000000000007,-0.23999999999999488,-54,-35
7.1299999999999955,5.290000000000006,-10.480000000000004,0.08000000000000007,-0.43999999999999995,1.9699999999999989,-39,-56
-3.75,-7.43,0.7999999999999972,-0.48999999999999977,-0.3899999999999999,0.47999999999998977,14,14
6.82,10.399999999999999,-3.8599999999999994,0.6199999999999999,0.16999999999999993,-1.1400000000000006,-20,-39
-7,-6.329999999999998,8.79,0.029999999999999805,0.3500000000000001,2.490000000000009,5,-20
-5.699999999999996,-5.68,7.18,-0.34999999999999964,-0.029999999999999805,0.789999999999992,71,36
-1.3799999999999955,-2.6099999999999994,0.6000000000000014,0.04999999999999982,0.030000000000000027,-0.12999999999999545,-43,-82
4.359999999999999,2.6000000000000014,-6.6200000000000045,-0.13999999999999968,-0.41999999999999993,0.2799999999999869,37,28
-1.7199999999999989,-1.5600000000000023,2.280000000000001,-0.18999999999999995,0,0.6700000000000017,-11,-33
-0.44999999999999574,3.259999999999998,3.719999999999999,0.13000000000000034,-0.11999999999999988,1.019999999999996,3,8
-3.289999999999999,-1.3900000000000006,5.6200000000000045,0.29000000000000004,0.43999999999999995,1.9399999999999977,-117,-84
-1.3599999999999994,-5.6200000000000045,-2.25,-0.7800000000000002,-0.4099999999999999,1.2299999999999898,83,6
0.6799999999999997,-0.030000000000001137,-1.4600000000000009,-0.040000000000000036,0.1299999999999999,0.0899999999999892,62,32
-0.8999999999999986,-1.9200000000000017,0.21000000000000085,-0.08000000000000007,-0.41999999999999993,0.7700000000000102,9,1
-1.5600000000000023,-0.1600000000000037,3.0900000000000034,-0.1299999999999999,-0.020000000000000018,-0.29999999999999716,-78,-40
5.020000000000003,3.509999999999998,-7.840000000000003,0.15999999999999992,0.06000000000000005,-1.730000000000004,85,19
-4.509999999999998,-1.8900000000000006,7.82,-0.14000000000000012,0.32999999999999985,0.7099999999999937,4,-37
-1.8900000000000006,-1.2199999999999989,2.8900000000000006,0.33000000000000007,0.53,1.4300000000000068,-70,-48
2.559999999999995,5.43,-0.46000000000000085,0.08999999999999986,0.47,0.009999999999990905,-5,-1
6.490000000000002,5.449999999999996,-9.100000000000001,0.30000000000000004,-0.20999999999999996,-0.730000000000004,53,1
-3.539999999999999,-1.5,6.020000000000003,0.2599999999999998,0.6399999999999999,0.9699999999999989,-29,-59
-2.6599999999999966,-4.840000000000003,1.230000000000004,-0.04999999999999982,-0.18999999999999995,-0.10999999999999943,38,3
-0.5899999999999963,-4.380000000000003,-2.6199999999999974,-0.09999999999999964,-0.42999999999999994,0.5400000000000063,34,36
-0.8000000000000043,-6.719999999999999,-5.230000000000004,-0.33999999999999986,-0.33999999999999986,1.4500000000000028,39,46
0.4799999999999969,2.9299999999999997,1.759999999999998,-0.2100000000000002,-0.3900000000000001,1.1799999999999926,22,33
0.35999999999999943,-1.4600000000000009,-2.210000000000001,0,-0.20999999999999996,0.8199999999999932,-47,-48
5.299999999999997,6.460000000000001,-5.1299999999999955,0.23999999999999977,-0.47,-1.8800000000000097,19,23
4.880000000000003,11.310000000000002,0.4200000000000017,0.5900000000000001,0.3599999999999999,-1.25,54,20
1.2800000000000011,0.12000000000000455,-2.5799999999999983,0.08999999999999986,-0.2400000000000002,0.5699999999999932,57,13
-0.0799999999999983,0.20000000000000284,0.35999999999999943,0.08999999999999986,0.1399999999999999,-0.4399999999999977,74,10
4.710000000000001,6.730000000000004,-3.780000000000001,-0.009999999999999787,0.030000000000000027,-0.1799999999999926,45,-16
2.6699999999999946,0.8000000000000043,-4.93,-0.34999999999999987,-0.54,0.04999999999999716,32,48
-1.6999999999999957,-1.8200000000000003,1.9199999999999946,-0.2599999999999998,0.09999999999999987,0.5799999999999983,-15,-2
0.6300000000000026,6.039999999999999,4.170000000000002,0.3500000000000001,0.29000000000000004,-0.6499999999999915,-24,15
-0.8200000000000003,-0.6000000000000014,1.1400000000000006,0.20999999999999996,0.07999999999999985,0.46999999999999886,-16,7
0.5,2.239999999999995,0.990000000000002,0.49,0.09000000000000008,-0.21999999999999886,-10,-35
0.25,-0.02999999999999403,-0.5499999999999972,-0.1499999999999999,0.10999999999999988,0.20000000000000284,34,-22
1.009999999999998,2.460000000000001,0.15000000000000568,0.10000000000000009,0.030000000000000027,0.5600000000000023,24,-11
4.640000000000001,6.140000000000001,-4.149999999999999,0.020000000000000018,-0.3600000000000003,-0.37999999999999545,34,20
-6.140000000000001,-5.359999999999999,8.259999999999998,-0.25,0.28,1.4299999999999926,-21,22
1.4099999999999966,-3.4299999999999997,-6.390000000000001,-0.3900000000000001,-0.4299999999999997,2.3599999999999994,11,-10
-0.1599999999999966,1.9799999999999969,2.3300000000000054,0.25,-0.010000000000000231,-0.23000000000000398,7,27
-0.9699999999999989,-2.1599999999999966,0.03999999999999915,-0.020000000000000018,0.21999999999999975,0.9900000000000091,-61,-49
-0.8299999999999983,2.039999999999999,3.8299999999999983,0.2799999999999998,-0.06000000000000005,0.9399999999999977,-33,8
-0.8799999999999955,0.39000000000000057,2.280000000000001,0.25,-0.03000000000000025,1.1599999999999966,4,-11
-1.3999999999999986,-3.4099999999999966,-0.240000000000002,0.03999999999999959,0.18000000000000016,0.730000000000004,28,19
0.6400000000000006,2.210000000000001,0.9099999999999966,-0.17999999999999972,-0.2200000000000002,-1.5700000000000074,61,60
1.6499999999999986,-1.7299999999999969,-5.270000000000003,-0.43000000000000016,-0.2999999999999998,1.7000000000000028,31,-32
-1.240000000000002,-5.859999999999999,-3.039999999999999,-0.25,-0.15000000000000013,0.29000000000000625,-14,-29
-0.22999999999999687,-0.5100000000000051,0.010000000000005116,-0.13999999999999968,-0.2200000000000002,-0.28000000000000114,61,22
1.6000000000000014,2.979999999999997,-0.6599999999999966,0.54,0.20999999999999996,1.6099999999999994,-31,-13
-1.75,-3.6099999999999994,0.3100000000000023,0.10000000000000009,0.06999999999999984,0.2600000000000051,37,4
-1.2800000000000011,0.020000000000003126,2.8800000000000026,0.4500000000000002,0.33999999999999986,0.7199999999999989,-20,-1
2.989999999999995,5.039999999999999,-1.7999999999999972,-0.10999999999999988,-0.33000000000000007,2.6400000000000006,36,28
3.9399999999999977,0.6599999999999966,-8.100000000000001,-0.28000000000000025,-0.4700000000000002,-1.6599999999999966,49,63
-3.559999999999995,-5.07,3.1300000000000026,-0.4400000000000004,0.06000000000000005,1.3299999999999983,68,17
2.4399999999999977,5.359999999999999,-0.23999999999999488,0.38000000000000034,0.1499999999999999,-2.030000000000001,44,-5
3.950000000000003,5.309999999999995,-3.8200000000000003,0.41999999999999993,0.020000000000000018,0.28999999999999204,33,-35
4.32,6.520000000000003,-3.1199999999999974,0.16000000000000014,0.19999999999999996,0.1599999999999966,13,11
0.9100000000000037,2.260000000000005,0.1600000000000037,0.16000000000000014,-0.10000000000000009,-0.3100000000000023,-42,15
-2.1799999999999997,-4.950000000000003,0.13000000000000256,-0.20999999999999996,0.13999999999999968,2.3800000000000097,71,0
-2.1799999999999997,0.09000000000000341,4.770000000000003,-0.009999999999999787,0.050000000000000266,2.1200000000000045,12,5
-4.239999999999995,-5.649999999999999,4.089999999999996,-0.40000000000000036,0.16999999999999993,3.280000000000001,-4,-32
0.020000000000003126,1.3799999999999955,1.259999999999998,-0.010000000000000231,0.16000000000000014,0.6700000000000017,45,13
0.1600000000000037,-2.3299999999999983,-2.6299999999999955,-0.22999999999999998,-0.11000000000000032,1.4399999999999977,9,10
3.6299999999999955,4.880000000000003,-3.469999999999999,0.13000000000000034,-0.41999999999999993,0.6700000000000017,1,36
0.5399999999999991,0.14999999999999858,-1.0600000000000023,0.08000000000000007,-0.10999999999999988,0.5,42,2
2.969999999999999,3.690000000000005,-3.1199999999999974,0.07000000000000028,-0.30000000000000027,-1.0400000000000063,-57,1
