HDCA,HDCF,SCA,SCF
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
2.91,4.280000000000001,4.809999999999999,3.8000000000000007
-0.6399999999999988,1.9799999999999969,-2.25,-1.8099999999999987
-1.790000000000001,3.539999999999999,-1.8099999999999987,7.190000000000001
0.4800000000000004,-3.990000000000002,-2.6400000000000006,-3.91
-0.16999999999999993,9.810000000000002,-4.060000000000002,0.6799999999999997
-2.2799999999999994,-2.539999999999999,-1.740000000000002,2.3599999999999994
-0.019999999999999574,-8.46,-1.4499999999999993,-3.9299999999999997
-3.790000000000001,2.490000000000002,-0.05000000000000071,-0.18999999999999773
0.5599999999999987,5.8699999999999974,3.5,4.550000000000001
2.780000000000001,-0.5800000000000054,1.0999999999999979,-2.9200000000000017
-1.1099999999999994,4.890000000000001,-4.240000000000002,1.0500000000000007
-3.92,-1.1700000000000017,-3.080000000000002,3.5500000000000007
0,7.519999999999996,0.21000000000000085,2.09
-2.4000000000000004,7.759999999999998,-2.8800000000000026,2.8900000000000006
-0.370000000000001,5.420000000000002,-5.440000000000001,0.6999999999999993
3.0700000000000003,12.43,-2.5100000000000016,-1.8399999999999999
2.4799999999999986,8.96,-3.039999999999999,-1.5600000000000023
1.1899999999999995,7.160000000000004,-3.5100000000000016,-1.1799999999999997
0.620000000000001,5.480000000000004,0.33999999999999986,1.9299999999999997
-3.3199999999999985,-2.8499999999999943,-1.0600000000000023,1.9100000000000001
-0.370000000000001,1.4600000000000009,-0.4800000000000004,2.650000000000002
1.879999999999999,6.509999999999998,0.4499999999999993,1.1999999999999993
-2.08,-1.8099999999999952,-0.6400000000000006,-3.25
3.67,10.780000000000001,-0.20000000000000284,-1.9299999999999997
-3.120000000000001,-0.240000000000002,-0.14999999999999858,3.3200000000000003
0.0600000000000005,-0.17999999999999972,-1.5500000000000007,0.16000000000000014
3.7200000000000006,5.419999999999995,3.5,-0.16000000000000014
3.75,6.690000000000005,0.509999999999998,-0.240000000000002
2.1400000000000006,3.8799999999999955,-0.5300000000000011,0.990000000000002
-0.9800000000000004,-0.3300000000000054,-5.18,-1.259999999999998
3.040000000000001,13.329999999999998,2.710000000000001,7.490000000000002
-0.7200000000000006,2.6499999999999986,-2.9800000000000004,-3.9700000000000024
0.5500000000000007,2.8299999999999983,3.0599999999999987,2.5500000000000007
0.6799999999999997,5.469999999999999,1.7899999999999991,1.8000000000000007
-1.2899999999999991,3.289999999999999,-1.1400000000000006,4.439999999999998
0.049999999999998934,4.600000000000001,-1.129999999999999,4.920000000000002
1.4600000000000009,0.8999999999999986,2.4499999999999993,2.4200000000000017
0.9900000000000002,4.280000000000001,0.6600000000000001,-0.5599999999999987
0.9900000000000002,3.8500000000000014,0.3200000000000003,5.050000000000001
-0.4900000000000002,-0.3100000000000023,-3.3599999999999994,-3.900000000000002
2.450000000000001,5.899999999999999,2.4299999999999997,1
-0.8500000000000014,1,-2.8099999999999987,2
-0.5199999999999996,0.7800000000000011,-0.05999999999999872,4.240000000000002
-0.3199999999999985,-0.5900000000000034,2.889999999999997,-0.490000000000002
1.7799999999999994,6.039999999999999,-2.8299999999999983,0.6600000000000001
0.9199999999999999,-0.7899999999999991,-2.0700000000000003,-4.550000000000001
3.4899999999999984,6.090000000000003,1.009999999999998,0.09000000000000341
2.200000000000001,9.590000000000003,1.1600000000000001,0.1999999999999993
0.16000000000000014,-1.25,0.4299999999999997,-4.09
0.09999999999999964,0.21000000000000085,1.3699999999999974,0.25
-3.1899999999999995,0.6500000000000057,-0.379999999999999,4.300000000000001
0.2699999999999996,-5.240000000000002,-2.25,0.3299999999999983
-1.4800000000000004,-6.269999999999996,3.9299999999999997,0.39000000000000057
-0.6500000000000004,-0.759999999999998,2.509999999999998,-2.8299999999999983
2.469999999999999,1.2199999999999989,-0.7200000000000024,-1.0999999999999979
-0.7100000000000009,0.9200000000000017,1.3200000000000003,3.9499999999999993
-1.7599999999999998,6.150000000000006,-1.9299999999999997,0.7000000000000028
0.9800000000000004,4.690000000000005,4.32,-2.539999999999999
2.3599999999999994,0.3299999999999983,3.5299999999999976,-1.2900000000000027
-0.3200000000000003,-3.1400000000000006,-1.490000000000002,-0.21000000000000085
-2.41,2.700000000000003,0.75,0.4800000000000004
1.75,6.890000000000001,-2.629999999999999,2.9899999999999984
-1.3900000000000006,-0.19000000000000483,2.349999999999998,-0.25
-0.23000000000000043,0.3499999999999943,-1.6499999999999986,1.6099999999999994
3.4299999999999997,5.269999999999996,3.169999999999998,-0.14999999999999858
-0.16000000000000014,3.6799999999999997,0.6700000000000017,-0.3200000000000003
0.9500000000000011,2.8900000000000006,1.1099999999999994,-2.4299999999999997
-0.9000000000000004,-8.619999999999997,2,-3.490000000000002
-2.219999999999999,3.25,1.25,3.9299999999999997
1.42,3.8599999999999994,4.379999999999999,4.93
1.959999999999999,10.779999999999994,1.3399999999999999,-0.17999999999999972
0.5500000000000007,3.5,1.2800000000000011,2.539999999999999
-1.0899999999999999,4.68,5.719999999999999,5
4.07,5.6199999999999974,4.079999999999998,0.03999999999999915
3.17,1.6799999999999997,-0.9600000000000009,-3.219999999999999
3.4399999999999995,7.960000000000001,-3.219999999999999,-2.75
5.620000000000001,8.18,-0.7699999999999996,-1
0.03999999999999915,-9.399999999999999,-0.33000000000000185,-3.1799999999999997
-4.0600000000000005,3.729999999999997,-4.389999999999997,4.549999999999997
1.9000000000000004,14.189999999999998,1.1099999999999994,3.530000000000001
2.0299999999999994,5.460000000000001,3.110000000000003,-0.00999999999999801
1.5199999999999996,-1.5700000000000003,2.16,-1.9400000000000013
-0.6000000000000014,-1.5300000000000011,0.6899999999999977,-2.8200000000000003
4.9,9.200000000000003,0.6500000000000021,0.030000000000001137
1.0099999999999998,-2.5700000000000003,-1.5199999999999996,-0.08000000000000185
3.039999999999999,10.049999999999997,-0.5999999999999979,1.3500000000000014
1.5300000000000011,-0.07000000000000028,-2.1499999999999986,-1.0600000000000023
1.7599999999999998,1.8800000000000026,0.9499999999999993,-1.0799999999999983
1.4499999999999993,10.589999999999996,1.2699999999999996,1.4600000000000009
0.7599999999999998,5.25,-1.0500000000000007,-0.8099999999999987
0.07000000000000028,8.93,0.6000000000000014,2.91
-0.9699999999999989,4.3600000000000065,-2.09,2.5500000000000007
0.9199999999999999,-1.5399999999999991,0.7199999999999989,-0.759999999999998
-3.380000000000001,1.6799999999999997,0.5100000000000016,4.84
-0.33999999999999986,-2.230000000000004,6.25,2.5500000000000007
0.8000000000000007,-0.14000000000000057,0.8500000000000014,-2.0500000000000007
2.3900000000000006,4,-0.3999999999999986,-0.8500000000000014
0.3000000000000007,-4.299999999999997,0.5400000000000027,3.5500000000000007
0.7200000000000006,11.350000000000001,-4.789999999999999,2.34
3.8499999999999996,0.6300000000000026,-2.490000000000002,-5.02
-0.45000000000000107,2.25,0.8999999999999986,6.060000000000002
4.020000000000001,-0.39000000000000057,5.200000000000003,1.3399999999999999
2.5299999999999994,-2.950000000000003,1.9299999999999997,-4.190000000000001
2,-1.4499999999999957,0.370000000000001,1.4400000000000013
0.5199999999999996,5.609999999999999,-3.990000000000002,-2.120000000000001
-1.290000000000001,-3.3799999999999955,1.9899999999999984,-2.34
1.5700000000000003,4.8799999999999955,2.580000000000002,3.5
1.5600000000000005,5.1200000000000045,2.6099999999999994,1.4699999999999989
1.3600000000000012,-0.509999999999998,-4.57,-6.43
-1.7100000000000009,1.509999999999998,1.870000000000001,1.8900000000000006
1.6799999999999997,3.0700000000000003,-3.1199999999999974,-2.099999999999998
1.2799999999999994,-1.25,0.09999999999999787,0.3000000000000007
-0.9399999999999995,-3.0500000000000043,-0.41999999999999815,2.490000000000002
-1.1100000000000012,-4.919999999999995,2.5799999999999983,-4.149999999999999
1.7699999999999996,5.25,1.8499999999999979,0.509999999999998
-2.880000000000001,-0.3500000000000014,2.6799999999999997,3.41
-0.09999999999999964,0.5300000000000011,-3.4800000000000004,3.59
0.4499999999999993,-0.20999999999999375,2.259999999999998,-1.3999999999999986
2.4000000000000004,-1.9499999999999957,-0.5899999999999999,-1.3900000000000006
2.3500000000000014,3.9399999999999977,-1.4899999999999984,-0.19000000000000128
2.960000000000001,6.340000000000003,-5.48,-3.59
1.8499999999999996,7.909999999999997,-0.8300000000000018,0.4800000000000004
0.5400000000000009,6.18,0.41000000000000014,3.1300000000000026
-2.3200000000000003,2.549999999999997,-4.460000000000001,3.580000000000002
-1.4100000000000001,-1.3999999999999986,3.120000000000001,8.07
-0.9399999999999995,3.1999999999999957,0.259999999999998,2.6700000000000017
-0.8900000000000006,-0.4399999999999977,2.7399999999999984,1.9899999999999984
-0.9100000000000001,2.940000000000005,0.6600000000000001,1.3499999999999979
1.0999999999999996,5.579999999999998,-5.080000000000002,-0.8999999999999986
1.290000000000001,-1,2.1799999999999997,-1.3599999999999994
2.039999999999999,0.5800000000000054,1.5300000000000011,2.9899999999999984
0.16000000000000014,1.4699999999999989,1.1699999999999982,2.0500000000000007
-0.5800000000000001,1.5700000000000003,0.08999999999999986,2.66
-1.83,-0.03999999999999915,2.719999999999999,0.46999999999999886
-0.11000000000000121,4.82,1,1.629999999999999
-1.8599999999999994,3.719999999999999,-3.16,0.5700000000000003
0.7699999999999996,0.6699999999999946,4.699999999999999,-2.6700000000000017
1.8900000000000006,5.949999999999996,-2.120000000000001,-3.2399999999999984
0.6199999999999992,-2.25,0.9699999999999989,2.84
0.6099999999999994,4.780000000000001,2.370000000000001,1
1.6099999999999994,4.010000000000005,-1.740000000000002,-0.23000000000000043
-0.7000000000000011,4.960000000000001,2.0400000000000027,3.2300000000000004
0.3099999999999987,1.759999999999998,1.0100000000000016,-0.5300000000000011
-3.5999999999999996,-5.260000000000005,-0.240000000000002,-0.7699999999999996
0.9800000000000004,2.299999999999997,-2.4299999999999997,-3.7399999999999984
0.34999999999999964,1.0499999999999972,0.05000000000000071,0.28000000000000114
-0.5800000000000001,-0.13000000000000256,-0.6400000000000006,0.4299999999999997
1.8399999999999999,7.410000000000004,0.17999999999999972,4.899999999999999
-0.7100000000000009,2.509999999999998,2.2600000000000016,2.4400000000000013
0.4499999999999993,4.140000000000001,2.7699999999999996,4.609999999999999
2.41,9.839999999999996,-0.75,3.770000000000003
-0.8800000000000008,-0.39000000000000057,-4.189999999999998,-2.0299999999999976
2.119999999999999,-2.759999999999998,1.9200000000000017,-1.1099999999999994
-2.5200000000000014,-6.8700000000000045,1.3099999999999987,4.879999999999999
1.3500000000000014,6.590000000000003,-0.7699999999999996,0.870000000000001
0.6799999999999997,0.29999999999999716,0.3200000000000003,2.0199999999999996
-0.5899999999999999,-1.6900000000000048,-0.19000000000000128,2.360000000000003
1.299999999999999,6.029999999999994,1.7300000000000004,-0.6600000000000001
2.1400000000000006,2.5,2.460000000000001,0.9100000000000001
3.3900000000000006,6.340000000000003,2.0400000000000027,-1.8200000000000003
